50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.924078,,,,,,,,,,,,,,,4e4783a3-42e3-4fa5-8899-ccf8d57aa504,98,,"[46.3, 0.1]",3829501,3,,True,,,2.1319597,,,,,,"[41.9, 7.1]",,Low Pass,,8.268011,,,,Jérémy Toulalan,3406.0,,,,,Throw-in,1,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,8,AS Monaco,129,['5759f6c7-bc68-416f-a6b7-b47ad4f96331'],8,,,,,,,,,,,,,,,,AS Monaco,129,00:03:08.180,Pass,
,,,,,,,,,,,,,,,,1.495377,,,,,,,,,,,,,,,8995d993-420e-41ae-97b6-b7463613c06e,100,,"[38.8, 9.4]",3829501,3,,True,,,2.4576414,,Right Foot,,,,"[29.6, 16.9]",,Ground Pass,,11.869709,,,,Andrea Raggi,3374.0,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,8,AS Monaco,129,['f6d57c98-f8a0-4ee8-8784-49bbdcbc65fe'],9,,,,,,,,,,,,,,,,AS Monaco,129,00:03:09.287,Pass,
,,,,,,,,,,,,,,,,1.934845,,,,,,,,,,,,,,,64a3037e-f687-40da-a028-5ee08e42cc60,102,,"[29.6, 16.9]",3829501,3,,,,,-0.309093,,Right Foot,,,,"[41.5, 13.1]",,Ground Pass,,12.491998,,,,Jérémy Toulalan,3406.0,,,,,,1,From Throw In,Andrea Raggi,3374.0,Left Center Back,8,AS Monaco,129,['0e2c8af0-a60f-4077-bb5e-c5131cbe06ae'],10,,,,,,,,,,,,,,,,AS Monaco,129,00:03:10.783,Pass,
,,,,,,,,,,,,,,,,2.529365,,,,,,,,,,,,,,,71d00690-9d1b-48c4-9575-22b5f8dbf4b6,105,,"[47.4, 27.8]",3829501,3,,,,,1.961116,,Left Foot,,,,"[40.2, 45.3]",,Ground Pass,,18.923265,,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,8,AS Monaco,129,['79002bc1-ff59-4ef6-acd9-293aa094536f'],15,,,,,,,,,,,,,,,,AS Monaco,129,00:03:15.478,Pass,
,,,,,,,,,,,,,,,,1.816928,,,,,,,,,,,,,,,a80f162f-e5d5-45f2-b9fb-252a6c39e333,107,,"[40.2, 45.3]",3829501,3,,,,,-1.7957942,,Right Foot,,,,"[33.7, 16.9]",,Ground Pass,,29.134344,,,,Andrea Raggi,3374.0,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,8,AS Monaco,129,['aca73a0c-5e22-4aa4-b735-4991791075b4'],18,,,,,,,,,,,,,,,,AS Monaco,129,00:03:18.008,Pass,
,,,,,,,,,,,,,,,,1.541069,,,,,,,,,,,,,,,76419ec7-4361-4902-a2d6-3f1c8836956f,110,,"[34.8, 16.0]",3829501,3,,,,,1.437054,,Right Foot,,,,"[38.5, 43.5]",,Ground Pass,,27.747793,,,,Wallace Fortuna dos Santos,8277.0,,,,,,1,From Throw In,Andrea Raggi,3374.0,Left Center Back,8,AS Monaco,129,['5fae4285-691a-494b-8bc5-034e59ebcfcd'],21,,,,,,,,,,,,,,,,AS Monaco,129,00:03:21.025,Pass,
,,,,,,,,,,,,,,,,1.192006,,,,,,,,,,,,,,,641aa021-bc81-4486-8e92-67a351bfd03c,113,,"[39.1, 43.9]",3829501,3,,,,,-0.6794138,,Left Foot,,,,"[52.1, 33.4]",,Ground Pass,,16.710775,,,,Jérémy Toulalan,3406.0,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Right Center Back,8,AS Monaco,129,['d9db8058-8119-43a7-92c8-f89ad7f0f5e5'],23,,,,,,,,,,,,,,,,AS Monaco,129,00:03:23.118,Pass,
,,,,,,,,,,,,,,,,1.206142,,,,,,,,,,,,,,,883c97af-e143-4afa-8ac6-c1246174d27c,117,,"[55.9, 36.1]",3829501,3,,,,,1.5352783,,Left Foot,,,,"[56.6, 55.8]",,Ground Pass,,19.712433,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,8,AS Monaco,129,"['83d84ef7-6d68-416a-b651-5ae3bd2c3045', '9e03ad60-7792-41f4-a15b-d65e1959d67a']",26,,,,,,,,,,,,,,,,AS Monaco,129,00:03:26.131,Pass,True
,,,,,,,,,,,,,,,,0.929637,,,,,,,,,,,,,,,3505e5e6-4dd6-4716-aa8b-d57b9925c736,120,,"[60.6, 52.8]",3829501,3,,,,,-0.9084841,,Left Foot,,,,"[69.1, 41.9]",,Ground Pass,,13.822446,,,,Adama Traoré,4464.0,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,8,AS Monaco,129,['f673aaf4-47c0-4bb7-91b7-eab701a90ff8'],30,,,,,,,,,,,,,,,,AS Monaco,129,00:03:30.107,Pass,
,,,,,,,,,,,,,,,,1.250054,,,,,,,,,,,,,,,31e67c09-15b0-465a-8df3-c7e1a3673ffe,123,,"[66.4, 60.0]",3829501,3,,,,,1.1667372,,Left Foot,,,,"[72.6, 74.5]",,Ground Pass,,15.769908,,,,Fábio Henrique Tavares,3247.0,,,,,,1,From Throw In,Adama Traoré,4464.0,Left Defensive Midfield,8,AS Monaco,129,['a82724ed-6164-461b-b09c-623af115d9c5'],34,,,,,,,,,,,,,,,,AS Monaco,129,00:03:34.412,Pass,
