50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.775573,,,,,,,,,,,,,d2b2936c-ac3d-49ea-a7ed-c0c2c3a15ca4,24,,"[52.0, 76.1]",3829516,0,,,,,-3.1061466,,Left Foot,,,"[37.9, 75.6]",,Ground Pass,,14.108863,,,Benjamin André,2990.0,,,,,Recovery,1,From Throw In,Mehdi Zeffane,3195.0,Right Wing,3,Rennes,134,"['563c09ab-7550-4a4f-b39c-b04a68b2066a', 'b866f281-7370-4fbd-ac37-bb6c20534858']",19,,,,,,,,,,,,,,,,,,Rennes,134,00:00:19.882,Pass,True
,,,,,,,,,,,,,,,,,0.664484,,,,,,,,,,,,,aaf3d426-8653-4025-a938-870a506f83f1,27,,"[37.9, 75.6]",3829516,0,,,,,-0.9888912,,Right Foot,,,"[42.9, 68.0]",,Ground Pass,,9.097252,,,Juan Fernando Quintero Paniagua,5692.0,,,,,,1,From Throw In,Benjamin André,2990.0,Left Defensive Midfield,3,Rennes,134,['6014f505-a0f3-4823-bc06-366be3197e1f'],21,,,,,,,,,,,,,,,,,,Rennes,134,00:00:21.790,Pass,
,,,,,,,,,,,,,,,,,0.79013,,,,,,,,,,,,,c4ccc42c-738f-4192-a3e6-350db63dd593,30,,"[42.9, 68.0]",3829516,0,,,,,2.240053,,Right Foot,,,"[37.6, 74.7]",,Ground Pass,,8.542833,,,Steven Moreira,7197.0,,,,,,1,From Throw In,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,3,Rennes,134,['378b24f0-46ee-4239-9e82-a0219e815914'],22,,,,,,,,,,,,,,,,,,Rennes,134,00:00:22.803,Pass,
,,,,,,,,,,,,,,,,,1.396393,,,,,,,,,,,,,08672ddd-9eec-4fde-a140-f5ecc8f414f3,33,,"[37.6, 74.7]",3829516,0,,,,,-2.87212,,Right Foot,,,"[27.1, 71.8]",,Ground Pass,,10.893117,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Throw In,Steven Moreira,7197.0,Right Back,3,Rennes,134,['1b5fcbb1-cec1-480e-9138-daff51392d30'],23,,,,,,,,,,,,,,,,,,Rennes,134,00:00:23.675,Pass,
,,,,,,,,,,,,,,,,,1.876523,,,,,,,,,,,,,e551456d-6f67-461f-82cd-dbfdb6fdab95,37,,"[25.9, 70.3]",3829516,0,,,,,-2.4911041,,Right Foot,,,"[5.4, 54.7]",,Ground Pass,,25.76063,,,Abdoulaye Diallo,2994.0,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,3,Rennes,134,"['3b012485-3257-472d-bc12-6e9dcc3f395b', 'b7b6deb3-e164-478a-85ee-791c83af5baa']",26,,,,,,,,,,,,,,,,,,Rennes,134,00:00:26.753,Pass,True
,,,,,,,,,,,,,,,,,1.971077,,,,,,,,,,,,,4946483c-3b4f-4902-9863-5d587aed52f5,41,,"[4.5, 40.1]",3829516,0,,,,,0.100380905,,Left Foot,,,"[46.2, 44.3]",,Ground Pass,,41.910976,Incomplete,,,,,,,,,1,From Throw In,Abdoulaye Diallo,2994.0,Goalkeeper,3,Rennes,134,"['df6e78a5-29c8-4554-ba51-639fef49cf4a', 'f9b2ab68-3833-42a3-ab9d-f3466a4548fb']",31,,,,,,,,,,,,,,,,,,Rennes,134,00:00:31.304,Pass,True
,,,,,,,,,,,,,,,,,0.851256,,,,,,,,,,,,,df6e78a5-29c8-4554-ba51-639fef49cf4a,42,,"[73.9, 35.8]",3829516,0,,,,,0.5947593,,Right Foot,,,"[87.5, 45.0]",,Ground Pass,,16.4195,,,Benjamin Moukandjo Bilé,33178.0,,,,,Recovery,1,From Throw In,François Bellugou,3140.0,Left Defensive Midfield,3,Rennes,134,"['4946483c-3b4f-4902-9863-5d587aed52f5', '9ef4f8ce-9adb-4f66-8810-aaf8c3a3459d']",33,,,,,,,,,,,,,,,,,,Lorient,165,00:00:33.275,Pass,
,,,,,,,,,,,,,,,,,2.357455,,,,,,,,,,,,,611463c5-8365-4eba-8c32-67fb5cd84031,46,,"[91.0, 46.2]",3829516,0,,,,,-0.6960311,,Right Foot,,,"[106.2, 33.5]",,High Pass,,19.807322,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,From Throw In,Benjamin Moukandjo Bilé,33178.0,Right Center Forward,3,Rennes,134,"['21635ad9-ec05-4ebc-ba65-6fe87847acee', 'd886da6f-4ff7-48ac-b30b-b299c28a7175', 'f86384ba-b445-4a21-831f-a9426bd5e13c']",35,,,,,,,,,,,,,,,,,,Lorient,165,00:00:35.844,Pass,True
,,,,,,,,,,,,,,,,,3.329387,,,,,,,,,,,,,29b82f40-b0ec-4e1f-9ba6-7a36d9375ca4,51,,"[23.6, 37.8]",3829516,0,,,,,-2.500872,,Right Foot,,,"[6.3, 24.9]",,High Pass,,21.580084,,,Cheikh M''Bengue,3424.0,,,,,,1,From Throw In,Benjamin André,2990.0,Left Defensive Midfield,3,Rennes,134,['85020282-2fb2-40ea-886d-c1f84f15c32f'],41,,,,,,,,,,,,,,,,,,Rennes,134,00:00:41.515,Pass,
,,,,,,,,,,,,,,,,,6.431141,,,,,,,,,,,,,b3da5d10-0294-4459-90ce-a36005c00520,55,,"[5.4, 12.3]",3829516,0,,,,,0.04643125,,Left Foot,,,"[54.9, 14.6]",,High Pass,,49.553406,,,Juan Fernando Quintero Paniagua,5692.0,,,,,,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,3,Rennes,134,"['a8a29ee5-7792-4a6c-90c9-4b8f229a3393', 'faf5649b-6874-4df6-acae-6815708d0220']",45,,,,,,,,,,,,,,,,,,Rennes,134,00:00:45.462,Pass,True
,,,,,,,,,,,,,,,,,0.290106,,,,,,,,,,,,,8a60af54-aba7-4c92-912a-94e42fae5821,59,,"[55.6, 17.3]",3829516,0,,,,,3.041924,,Left Foot,,,"[52.6, 17.6]",,Low Pass,,3.0149627,,,Benjamin André,2990.0,,,,,,1,From Throw In,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,3,Rennes,134,['de29fb91-ecc9-4148-a7f0-c9842877ea37'],52,,,,,,,,,,,,,,,,,,Rennes,134,00:00:52.867,Pass,
,,,,,,,,,,,,,,,,,1.139456,,,,,,,,,,,,,6293e545-4bdf-42cf-aa06-022a07e4ce8b,64,,"[50.8, 17.6]",3829516,0,,,,,3.0032418,,Right Foot,,,"[42.9, 18.7]",,Low Pass,,7.9762144,,,Cheikh M''Bengue,3424.0,,,,,,1,From Throw In,Benjamin André,2990.0,Left Defensive Midfield,3,Rennes,134,"['b7664bc4-4935-4344-90f2-68af4405a048', 'ce8d35da-2bbf-4bb6-9f3b-3295818f4dc5']",54,,,,,,,,,,,,,,,,,,Rennes,134,00:00:54.652,Pass,True
,,,,,,,,,,,,,,,,,1.131803,,,,,,,,,,,,,7c7685df-bcc4-415f-8a11-608644dcb8ba,67,,"[40.4, 17.8]",3829516,0,,,,,-0.034950797,,Left Foot,,,"[54.7, 17.3]",,High Pass,,14.308739,,,Benjamin André,2990.0,,,,,,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,3,Rennes,134,"['13fe34f5-3dc5-49d3-9f33-4c888e694a28', 'ce8d35da-2bbf-4bb6-9f3b-3295818f4dc5', 'f0a3af68-e15a-4686-9295-a62a95ad57e4']",55,,,,,,,,,,,,,,,,,,Rennes,134,00:00:55.791,Pass,True
,,,,,,,,,,,,,,,,,0.833802,,,,,,,,,,,,,941be985-2bd5-45ac-80c7-2e51c954985e,76,,"[67.0, 69.9]",3829516,1,,,,,2.8809903,,Right Foot,,,"[62.5, 71.1]",,Ground Pass,,4.6572523,,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,4,Lorient,165,"['538fc7c1-c91c-4316-8008-461db4c8aa72', 'd8e4fe27-2882-4fa9-be9f-9fbd1660112b']",1,,,,,,,,,,,,,,,,,,Lorient,165,00:01:01.495,Pass,True
,,,,,,,,,,,,,,,,,3.13152,,,,,,,,,,,,,f8c5bb89-8b56-4241-8b25-634cc13de4e9,79,,"[53.7, 67.8]",3829516,1,,,,,-1.9647894,,Right Foot,,,"[42.6, 41.1]",,Ground Pass,,28.915394,,,Zargo Touré,7211.0,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,4,Lorient,165,['9ec71a4b-c82c-4778-aec6-dc5cdca9a62c'],2,,,,,,,,,,,,,,,,,,Lorient,165,00:01:02.975,Pass,
,,,,,,,,,,,,,,,,,2.926592,,,,,,,,,,,,,d3434619-c38b-4ddc-b44c-a81b52929ff3,82,,"[42.6, 41.1]",3829516,1,,,,,-1.8023108,,Right Foot,,,"[36.4, 14.8]",,Ground Pass,,27.020918,,,Vincent Le Goff,7199.0,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,4,Lorient,165,['76b30324-c3d9-4ddf-8015-9ae71b5abaf5'],6,,,,,,,,,,,,,,,,,,Lorient,165,00:01:06.822,Pass,
,,,,,,,,,,,,,,,,,2.546766,,,,,,,,,,,,,1a2a3a6a-ba33-4850-b592-79032faed68b,84,,"[36.4, 14.8]",3829516,1,,,,,0.15443799,,Left Foot,,,"[91.0, 23.3]",,High Pass,,55.257668,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,4,Lorient,165,"['db18b814-9884-4a31-b09c-1a4f388826df', 'e3374508-a2cf-468a-a926-edd5634db7d9']",9,,,,,,,,,,,,,,,,,,Lorient,165,00:01:09.749,Pass,
,,,,,,,,,,,,,,,,,1.516415,,,,,,,,,,,,,e3374508-a2cf-468a-a926-edd5634db7d9,86,,"[29.1, 56.8]",3829516,1,,,,,0.24497867,,Head,,,"[50.3, 62.1]",,High Pass,,21.852459,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,Recovery,1,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,5,Rennes,134,"['1a2a3a6a-ba33-4850-b592-79032faed68b', '79730bfe-d9ae-418c-9650-0ef04ef0eb89']",12,,,,,,,,,,,,,,,,,,Rennes,134,00:01:12.295,Pass,
,,,,,,,,,,,,,,,,,1.720414,,,,,,,,,,,,,c1581408-cd02-44c8-ac4e-13e73760f2ff,90,,"[49.9, 60.9]",3829516,1,,,,,-1.8861504,,Right Foot,,,"[45.3, 46.8]",,High Pass,,14.831386,Unknown,,Benjamin André,2990.0,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,5,Rennes,134,"['42fee775-2f89-440f-acf9-151188aae682', '6dc2685f-fbfd-4178-8d2e-72be71108b89']",14,,,,,,,,,,,,,,,,,,Rennes,134,00:01:14.535,Pass,True
,,,,,,,,,,,,,,,,,2.159303,,,,,,,,,,,,,bf40f4b4-2924-428b-ba5a-d0063d21468d,96,,"[46.2, 48.0]",3829516,1,,True,,,-2.0913773,,Right Foot,,,"[37.6, 33.0]",,Ground Pass,,17.29046,,,Giovanni-Guy Yann Sio,3018.0,,,,,Free Kick,1,From Free Kick,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,6,Rennes,134,['da7f1ca3-1c63-45b5-a01e-f54a363775dc'],28,,,,,,,,,,,,,,,,,,Rennes,134,00:01:28.311,Pass,
,,,,,,,,,,,,,,,,,1.650787,,,,,,,,,,,,,c683aadb-2649-41e7-90cf-18cb8e2814ef,99,,"[54.9, 62.7]",3829516,1,,,,,-2.9223187,,Left Foot,,,"[37.4, 58.8]",,Ground Pass,,17.929306,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,1,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,6,Rennes,134,"['a831fb4b-5a57-4214-a4bc-a7f5063c683f', 'da0e353a-1902-4d7b-b686-3cdc4551f598']",31,,,,,,,,,,,,,,,,,,Rennes,134,00:01:31.850,Pass,True
,,,,,,,,,,,,,,,,,1.403872,,,,,,,,,,,,,886e4859-e292-4edf-a06a-f99c897c817b,102,,"[37.4, 58.8]",3829516,1,,,,,-1.528765,,Right Foot,,,"[38.3, 37.4]",,Ground Pass,,21.418917,,,Fallou Diagne,3022.0,,,,,,1,From Free Kick,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,6,Rennes,134,['b4ac3f9f-2962-4992-af7c-0bf1d701ca6f'],34,,,,,,,,,,,,,,,,,,Rennes,134,00:01:34.473,Pass,
,,,,,,,,,,,,,,,,,1.37174,,,,,,,,,,,,,ea1f2a16-f7a6-4a02-be99-50912b567498,105,,"[38.3, 37.4]",3829516,1,,,,,-1.4343112,,Right Foot,,,"[41.5, 14.1]",,Ground Pass,,23.518717,,,Cheikh M''Bengue,3424.0,,,,,,1,From Free Kick,Fallou Diagne,3022.0,Left Center Back,6,Rennes,134,['cbf43b0d-111d-4de2-98d0-9bfa7269c493'],37,,,,,,,,,,,,,,,,,,Rennes,134,00:01:37.500,Pass,
,,,,,,,,,,,,,,,,,0.92824,,,,,,,,,,,,,99846f7d-6f76-4b47-9fc6-9ef7a7ab4e23,108,,"[41.5, 14.1]",3829516,1,,,,,-0.22679885,,Left Foot,,,"[58.4, 10.2]",,Ground Pass,,17.344164,,,Ludovic Baal,2985.0,,,,,,1,From Free Kick,Cheikh M''Bengue,3424.0,Left Back,6,Rennes,134,['35040ee5-55eb-4ec5-b6aa-6996ae106dcf'],39,,,,,,,,,,,,,,,,,,Rennes,134,00:01:39.954,Pass,
,,,,,,,,,,,,,,,,,1.129314,,,,,,,,,,,,,29ceb8b6-4fa1-444d-b845-9e457d6a4650,113,,"[67.7, 80.0]",3829516,1,,,,,-2.3607194,,,,,"[56.6, 69.0]",,Low Pass,,15.62722,,,Didier Ndong Ibrahim,22587.0,,,,,Throw-in,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,7,Lorient,165,['4fcaa935-810e-4191-9a4d-4cda8e5cad5b'],45,,,,,,,,,,,,,,,,,,Lorient,165,00:01:45.812,Pass,
,,,,,,,,,,,,,,,,,1.516888,,,,,,,,,,,,,a79c3a89-a402-48c2-bbb2-0ff5cac1fe7d,116,,"[49.3, 51.2]",3829516,1,,,,,-1.9452207,,Right Foot,,,"[35.9, 17.1]",,High Pass,,36.638367,,,Zargo Touré,7211.0,,,,,,1,From Throw In,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,7,Lorient,165,['cef2c1a2-cea4-412c-9ac7-5bb74d3c14df'],50,,,,,,,,,,,,,,,,,,Lorient,165,00:01:50.313,Pass,
,,,,,,,,,,,,,,,,,1.726402,,,,,,,,,,,,,651fe1a1-a444-4844-8348-ee20efe2f8cb,119,,"[36.1, 17.4]",3829516,1,,,,,-0.8160634,,Right Foot,,,"[44.0, 9.0]",,Ground Pass,,11.531261,,,Vincent Le Goff,7199.0,,,,,,1,From Throw In,Zargo Touré,7211.0,Left Center Back,7,Lorient,165,['ed75e759-af7e-425b-b941-f48f428205e2'],53,,,,,,,,,,,,,,,,,,Lorient,165,00:01:53.320,Pass,
,,,,,,,,,,,,,,,,,1.21536,,,,,,,,,,,,,ee885208-5a8e-4695-aea8-90284d1aa455,122,,"[44.0, 9.0]",3829516,1,,,,,1.3066534,,Left Foot,,,"[51.6, 37.1]",,Ground Pass,,29.109621,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Back,7,Lorient,165,['ea343cf8-498e-4919-9b2e-3a7e82d4ab78'],56,,,,,,,,,,,,,,,,,,Lorient,165,00:01:56.508,Pass,
,,,,,,,,,,,,,,,,,0.629076,,,,,,,,,,,,,ed1f9ddf-23c7-4d85-a6e1-c7fbd033b0b5,125,,"[49.3, 41.5]",3829516,2,,,,,1.9707006,,Right Foot,,,"[45.2, 51.2]",,Ground Pass,,10.530907,,,Yann Jouffre,3102.0,,,,,,1,From Throw In,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,7,Lorient,165,['df94aef2-1463-41dd-80f3-886c185b6392'],1,,,,,,,,,,,,,,,,,,Lorient,165,00:02:01.099,Pass,
,,,,,,,,,,,,,,,,,0.565103,,,,,,,,,,,,,70fff54a-db3b-403c-8e1a-38d5d2224889,128,,"[45.2, 51.2]",3829516,2,,,,,-0.8379812,,Right Foot,,,"[49.7, 46.2]",,Ground Pass,,6.726812,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,7,Lorient,165,['55144edf-5443-468a-bc1a-2974786023fb'],1,,,,,,,,,,,,,,,,,,Lorient,165,00:02:01.738,Pass,
,,,,,,,,,,,,,,,,,1.714971,,,,,,,,,,,,,c809a468-68a8-4e0d-b07f-7f2b237ba509,131,,"[49.7, 46.2]",3829516,2,,,,,3.0544355,,Right Foot,,,"[39.4, 47.1]",,Ground Pass,,10.339246,,,Yann Jouffre,3102.0,,,,,,1,From Throw In,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,7,Lorient,165,['4c442a41-4fd9-4c63-a00c-0fe6994637bd'],2,,,,,,,,,,,,,,,,,,Lorient,165,00:02:02.343,Pass,
,,,,,,,,,,,,,,,,,1.973294,,,,,,,,,,,,,03cf04c6-e4cc-46e4-91ea-279261a10d95,135,,"[38.4, 49.1]",3829516,2,,,,,-2.8421774,,Left Foot,,,"[15.4, 42.0]",,Ground Pass,,24.070936,,,Benjamin Lecomte,3008.0,,,,,,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,7,Lorient,165,"['0dcd3c42-77b4-4b2c-a7e5-3d258af7e865', '90968a9e-73c1-4a9f-ac79-42a96267efa1']",4,,,,,,,,,,,,,,,,,,Lorient,165,00:02:04.098,Pass,True
