ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.867934,,,,,,,,,,,,,,40c38d4a-477e-4d7e-8ad6-c42c5c47780f,17,,"[52.0, 16.4]",3900537,0,,,,,-0.2117315,,Left Foot,,,"[62.7, 14.1]",,Ground Pass,,10.944405,,,,Issa Diop,4349.0,,,,,,,1,From Kick Off,Marcel Tisserand,8677.0,Left Center Back,2,Toulouse,130,['915a9ba9-a77c-4ed6-9033-58f76d5c7dff'],10,,,,,,,,,,,,,,,,,Toulouse,130,00:00:10.995,Pass,
,,,,,,,,,,,,,,,,1.569349,,,,,,,,,,,,,,af6c3593-1972-4c4a-94dc-c76b2e797879,20,,"[31.8, 48.3]",3900537,0,,,,,-1.4957165,,Right Foot,,,"[33.5, 25.7]",,Ground Pass,,22.663847,,,,Marcel Tisserand,8677.0,,,,,,,1,From Kick Off,Issa Diop,4349.0,Right Center Back,2,Toulouse,130,['b834c7de-9b82-4f7f-a81c-37f78fbdd180'],13,,,,,,,,,,,,,,,,,Toulouse,130,00:00:13.653,Pass,
,,,,,,,,,,,,,,,,1.0526,,,,,,,,,,,,,,d824567d-1dcf-4557-a68e-ef9d0210b893,23,,"[38.0, 27.0]",3900537,0,,,,,0.6361406,,Right Foot,,,"[53.3, 38.3]",,Ground Pass,,19.020515,,,,Yann Bodiger,2961.0,,,,,,,1,From Kick Off,Marcel Tisserand,8677.0,Left Center Back,2,Toulouse,130,['3f2682fd-70a6-4d34-bdc3-4f9617c20e41'],17,,,,,,,,,,,,,,,,,Toulouse,130,00:00:17.222,Pass,
,,,,,,,,,,,,,,,,1.593053,,,,,,,,,,,,,,6551c694-ed95-4a2d-ae11-55311960c72a,25,,"[53.3, 38.3]",3900537,0,,,,,2.6529503,,Left Foot,,,"[37.5, 46.7]",,Ground Pass,,17.894133,,,,Issa Diop,4349.0,,,,,,,1,From Kick Off,Yann Bodiger,2961.0,Center Defensive Midfield,2,Toulouse,130,['0ec51191-2ce3-4314-8e72-6cac7fabf17e'],18,,,,,,,,,,,,,,,,,Toulouse,130,00:00:18.275,Pass,
,,,,,,,,,,,,,,,,2.337323,,,,,,,,,,,,,,cb3a6007-55f5-4a61-9402-b62968ea0717,28,,"[47.1, 54.5]",3900537,0,,,,,0.08646464,,Right Foot,,,"[94.4, 58.6]",,High Pass,,47.477364,,Incomplete,,Zinédine Machach,3032.0,,,,,,,1,From Kick Off,Issa Diop,4349.0,Right Center Back,2,Toulouse,130,"['218af7a7-f9a2-48e2-a887-912a229e95f1', 'e4be3470-5ca7-457f-bf85-7553ecb104e1']",23,,,,,,,,,,,,,,,,,Toulouse,130,00:00:23.557,Pass,
,,,,,,,,,,,,,,,,1.572377,,,,,,,,,,,,,,218af7a7-f9a2-48e2-a887-912a229e95f1,31,,"[25.7, 21.5]",3900537,0,,,,True,-0.8413397,,,,,"[31.6, 14.9]",,High Pass,,8.852683,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Mouhamadou Dabo,26752.0,Left Back,2,Toulouse,130,"['1ce4a0f7-a18c-42f9-a3c2-92ff98d64cb8', 'c1dc6f38-1596-4dee-bfd2-6ae93a459d03', 'cb3a6007-55f5-4a61-9402-b62968ea0717']",25,,,,,,,,,,,,,,,,,Troyes,133,00:00:25.894,Pass,True
,,,,,,,,,,,,,,,,1.075759,,,,,,,,,,,,,,ac8f7418-d7d0-4175-88b0-81127c5eaf43,43,,"[88.5, 75.7]",3900537,0,,,,,-0.046121117,,Left Foot,,,"[95.0, 75.4]",,Ground Pass,,6.5069194,,,,Wissam Ben Yedder,6723.0,,,,,,,1,From Kick Off,Wergiton do Rosário Calmon,3030.0,Right Back,2,Toulouse,130,['573f5e64-b139-4992-a5e2-235a3a05f409'],34,,,,,,,,,,,,,,,,,Toulouse,130,00:00:34.236,Pass,
,,,,,,,,,,,,,,,,2.208143,,,,,,,,,,,,,,26384ca4-62eb-4f18-9b21-4d80c00c9fc6,46,,"[97.9, 75.8]",3900537,0,,,,,-0.44179317,,Left Foot,,,"[112.7, 68.8]",,Ground Pass,,16.371927,,Unknown,,,,,,,,,,1,From Kick Off,Wissam Ben Yedder,6723.0,Left Center Forward,2,Toulouse,130,,35,,,,,,,,,,,,,,,,,Toulouse,130,00:00:35.831,Pass,
,,,,,,,,,,,,,,,,1.172206,,,,,,,,,,,,,,72d0c78f-8345-4815-b237-08d3a73e9c18,50,,"[115.4, 69.2]",3900537,1,,,,,-1.5853938,00f8cab7-4968-47eb-afcb-cf0e0cc8436b,Right Foot,True,,"[115.0, 41.8]",True,High Pass,,27.40292,,,,Issa Diop,4349.0,,,,,,Free Kick,1,From Free Kick,Óscar Guido Trejo,11540.0,Center Attacking Midfield,3,Toulouse,130,['d46fae5c-74d3-4bcd-8237-c23ff1d334e5'],21,,,,,,,,,,,,,,,,,Toulouse,130,00:01:21.425,Pass,
,,,,,,,,,,,,,,,,2.286814,,,,,,,,,,,,,,aaf2ea12-1b86-49ee-9927-1e2a8d7bc193,54,,"[61.0, 40.1]",3900537,2,,,,,3.1257713,,Right Foot,,,"[29.4, 40.6]",,Ground Pass,,31.603956,,,,Matthieu Saunier,13730.0,,,,,,Kick Off,1,From Kick Off,Lossémy Karaboué,7301.0,Center Attacking Midfield,4,Troyes,133,['ee4d03d2-1160-4107-a910-b43538a3ae2c'],5,,,,,,,,,,,,,,,,,Troyes,133,00:02:05.860,Pass,
,,,,,,,,,,,,,,,,1.795818,,,,,,,,,,,,,,1472e3c8-dbc0-4bf7-aa31-11b5daeed9a4,57,,"[29.4, 40.6]",3900537,2,,,,,1.2152338,,Right Foot,,,"[42.1, 74.8]",,Ground Pass,,36.481915,,,,Jonathan Martins-Pereira,3364.0,,,,,,,1,From Kick Off,Matthieu Saunier,13730.0,Left Center Back,4,Troyes,133,['b3f98ff3-a7d7-49ba-a229-715ce877d4e4'],9,,,,,,,,,,,,,,,,,Troyes,133,00:02:09.467,Pass,
,,,,,,,,,,,,,,,,0.839361,,,,,,,,,,,,,,06a281bb-fd47-4846-bac8-0c5668e7adf9,60,,"[43.6, 75.6]",3900537,2,,,,,0.34097895,,Right Foot,,,"[56.0, 80.0]",,Ground Pass,,13.157507,,Out,,Stéphane Darbion,2993.0,,,,,,,1,From Kick Off,Jonathan Martins-Pereira,3364.0,Right Back,4,Troyes,133,['f5b4690a-e7e0-44bb-91f6-655f995ab5a7'],12,,,,,,,,,,,,,,,,,Troyes,133,00:02:12.455,Pass,
,,,,,,,,,,,,,,,,0.786502,,,,,,,,,,,,,,91bbb764-aebb-4b0d-9b55-24bd914db4b9,62,,"[62.8, 0.1]",3900537,2,,,,,1.0417658,,,,,"[66.6, 6.6]",,Low Pass,,7.5292764,,,,Óscar Guido Trejo,11540.0,,,,,,Throw-in,1,From Throw In,William Matheus da Silva,44065.0,Left Back,5,Toulouse,130,['174483ea-2c53-4cd6-b52e-462a3cb38da0'],21,,,,,,,,,,,,,,,,,Toulouse,130,00:02:21.161,Pass,
,,,,,,,,,,,,,,,,0.35098,,,,,,,,,,,,,,445df498-2a99-48cd-b2b2-04141b5f4de7,65,,"[67.0, 6.6]",3900537,2,,,,,-0.2392316,,Right Foot,,,"[71.1, 5.6]",,Low Pass,,4.2201896,,Incomplete,,William Matheus da Silva,44065.0,,,,,,,1,From Throw In,Óscar Guido Trejo,11540.0,Center Attacking Midfield,5,Toulouse,130,"['6a580577-9f29-4944-aaa2-e2a145d6a2b6', 'cad7a9d6-37c1-48ab-8bbf-f9928139826f']",21,,,,,,,,,,,,,,,,,Toulouse,130,00:02:21.972,Pass,
,,,,,,,,,,,,,,,,1.825503,,,,,,,,,,,,,,5608e7bc-d158-433b-88c8-e85c7152d8e1,70,,"[56.0, 78.0]",3900537,2,,,,,-0.60145473,,Left Foot,,,"[71.3, 67.5]",,Ground Pass,,18.5564,,Incomplete,,Lossémy Karaboué,7301.0,,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Wing,6,Troyes,133,"['af60b399-34d3-47c0-9bda-2da227fc5791', 'eea6623f-527c-4f3e-88a0-0515fbb4e9ce']",25,,,,,,,,,,,,,,,,,Troyes,133,00:02:25.717,Pass,
,,,,,,,,,,,,,,,,1.310375,,,,,,,,,,,,,,76452547-0661-4f79-9615-2edcc108c50a,73,,"[49.5, 80.0]",3900537,2,,,,,-0.52391934,,,,,"[63.0, 72.2]",,Low Pass,,15.591344,,,,Stéphane Darbion,2993.0,,,,,,Throw-in,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,7,Troyes,133,['c853f490-9bcd-465f-9e11-9ebbcba8783a'],37,,,,,,,,,,,,,,,,,Troyes,133,00:02:37.843,Pass,
,,,,,,,,,,,,,,,,2.624438,,,,,,,,,,,,,,31957ea3-6223-46f8-a6fc-d81961dfed86,78,,"[60.5, 69.7]",3900537,2,,,,,-1.3426133,19d75922-b9b0-4ca0-b8d3-9f43fc1a19cf,Left Foot,,,"[70.3, 27.5]",,Low Pass,,43.32297,,,,Mouhamadou Dabo,26752.0,True,,True,,,,1,From Throw In,Stéphane Darbion,2993.0,Right Wing,7,Troyes,133,"['5a7399f5-700b-4231-b76f-6ce05ff51975', 'aa7dfc74-5e4e-47bf-b2b9-d9ea112a2309']",40,,,,,,,,,,,,,,,,,Troyes,133,00:02:40.039,Pass,True
,,,,,,,,,,,,,,,,1.016384,,,,,,,,,,,,,,a6e899a3-4db7-43cc-81bf-a4f94923122c,89,,"[84.7, 25.0]",3900537,2,,,,True,2.7451513,,,,,"[71.8, 30.4]",,Low Pass,,13.984634,,,,Jessy Pi,7415.0,,,,,,Recovery,1,From Throw In,Mouhamadou Dabo,26752.0,Left Back,7,Troyes,133,"['0cf96f9c-80f3-4865-ba4e-6b07cc377543', 'dfd5037b-e134-40f9-961a-66a7bb225d69']",52,,,,,,,,,,,,,,,,,Troyes,133,00:02:52.080,Pass,True
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,0722f99c-4884-40fe-b5a3-98854589d329,93,,"[72.1, 32.1]",3900537,2,,,,,1.4130954,,Right Foot,,,"[77.3, 64.8]",,Ground Pass,,33.110874,,,,Jonathan Martins-Pereira,3364.0,,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,7,Troyes,133,"['1da1af30-1df5-408c-9768-083ed5185045', 'de5acdaa-ccaa-4ce8-bd38-4ca61a475d25']",54,,,,,,,,,,,,,,,,,Troyes,133,00:02:54.559,Pass,True
,,,,,,,,,,,,,,,,0.794204,,,,,,,,,,,,,,3515eee5-c4f3-4248-bf59-588019bdc93f,96,,"[91.2, 77.5]",3900537,3,,,,,-1.8641633,,Right Foot,,,"[88.3, 67.9]",,Ground Pass,,10.02846,,,,Lossémy Karaboué,7301.0,,,,,,,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,7,Troyes,133,['07920992-3914-42a7-9f16-0f158d6244bf'],0,,,,,,,,,,,,,,,,,Troyes,133,00:03:00.065,Pass,
,,,,,,,,,,,,,,,,1.478412,,,,,,,,,,,,,,8852b2e5-b6d2-430a-97f5-21eae3026d2d,99,,"[88.2, 67.9]",3900537,3,,,,,-0.86388826,,Right Foot,True,,"[108.7, 43.9]",,High Pass,,31.563429,,Incomplete,,Corentin Jean,3010.0,,,,,,,1,From Throw In,Lossémy Karaboué,7301.0,Center Attacking Midfield,7,Troyes,133,"['3f992aaa-c0e9-4f66-b1c2-d09b8cc7225f', 'd76ca54d-1726-4cf5-acb4-2020459d3db1']",2,,,,,,,,,,,,,,,,,Troyes,133,00:03:02.058,Pass,
,,,,,,,,,,,,,,,,0.395158,,,,,,,,,,,,,,e23f2053-2282-4036-b8f4-20c1992c2351,103,,"[24.4, 18.2]",3900537,3,,,,,-1.5707964,,Left Foot,,,"[24.4, 13.6]",,Ground Pass,,4.6,,,,Zinédine Machach,3032.0,,,,,,Recovery,1,From Counter,William Matheus da Silva,44065.0,Left Back,8,Toulouse,130,['6628a6b9-7205-4e0b-89ea-9c0b2a418c95'],5,,,,,,,,,,,,,,,,,Toulouse,130,00:03:05.225,Pass,
,,,,,,,,,,,,,,,,1.337559,,,,,,,,,,,,,,218dcb15-318d-41cd-9ae2-c5b7b6c5f221,106,,"[37.2, 14.1]",3900537,3,,,,,1.1329042,,Right Foot,,,"[45.3, 31.4]",,Ground Pass,,19.102356,,,,Wissam Ben Yedder,6723.0,,,,,,,1,From Counter,Zinédine Machach,3032.0,Left Center Midfield,8,Toulouse,130,['07b6cfc8-02d2-4d84-bdfe-357e8b86970f'],7,,,,,,,,,,,,,,,,,Toulouse,130,00:03:07.609,Pass,
,,,,,,,,,,,,,,,,2.277464,,,,,,,,,,,,,,96f2e983-063b-460b-8868-4c3b52e2abfd,109,,"[63.6, 37.0]",3900537,3,,,,,-0.32644534,,Right Foot,,,"[95.5, 26.2]",,Ground Pass,,33.678627,,,,Martin Braithwaite Christensen,4447.0,,,,Through Ball,True,,1,From Counter,Wissam Ben Yedder,6723.0,Left Center Forward,8,Toulouse,130,['00a015e3-83ca-488f-a82e-a4fdfdbf1475'],11,,,,,,,,,,,,,,,,,Toulouse,130,00:03:11.748,Pass,
,,,,,,,,,,,,,,,,3.417637,,,,,,,,,,,,,,b7867fce-2992-4cf6-84e4-86418dd01153,115,,"[14.8, 50.1]",3900537,3,,,,,0.4763588,,Keeper Arm,,,"[61.7, 74.3]",,High Pass,,52.775467,,,,Stéphane Darbion,2993.0,,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,9,Troyes,133,['1ee29e59-5782-48f6-a012-dbe7646b65de'],17,,,,,,,,,,,,,,,,,Troyes,133,00:03:17.999,Pass,
,,,,,,,,,,,,,,,,1.060483,,,,,,,,,,,,,,99e307af-f739-4ba3-8755-3e1f82f72860,119,,"[65.7, 76.1]",3900537,3,,,,,0.008928334,,Left Foot,,,"[76.9, 76.2]",,Ground Pass,,11.200446,,,,Lossémy Karaboué,7301.0,,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Wing,9,Troyes,133,"['8105326e-2faa-4b79-a83d-678415e7c51b', '82fc0e0d-9698-40d4-860e-2eb0f3a39025']",22,,,,,,,,,,,,,,,,,Troyes,133,00:03:22.654,Pass,True
,,,,,,,,,,,,,,,,0.98026,,,,,,,,,,,,,,072bdae4-c2da-42bb-a6d4-f10abf1510db,123,,"[76.9, 75.0]",3900537,3,,,,,-2.2513175,,Right Foot,,,"[71.8, 68.7]",,Ground Pass,,8.105554,,,,Stéphane Darbion,2993.0,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Center Attacking Midfield,9,Troyes,133,"['38e633e2-d4a4-4515-87ce-4bc96c03e90e', 'd530737a-eb39-46b8-9d33-ef434037e67e']",23,,,,,,,,,,,,,,,,,Troyes,133,00:03:23.979,Pass,True
,,,,,,,,,,,,,,,,1.365467,,,,,,,,,,,,,,09502a18-e30e-4a4c-8027-15c9b682d8f1,130,,"[56.1, 33.0]",3900537,3,,,,,1.8876208,,Left Foot,,,"[54.1, 39.1]",,Ground Pass,,6.4195013,,,,Óscar Guido Trejo,11540.0,,,,,,,1,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,10,Toulouse,130,['eb8b94f4-98cb-42fa-be69-38093ebbcc05'],29,,,,,,,,,,,,,,,,,Toulouse,130,00:03:29.722,Pass,
,,,,,,,,,,,,,,,,0.151302,,,,,,,,,,,,,,a41182e0-b7a6-451c-8aae-9d322da360d5,133,,"[53.3, 37.8]",3900537,3,,,,,-0.87605804,,Right Foot,,,"[55.8, 34.8]",,Ground Pass,,3.905125,,,,Yann Bodiger,2961.0,,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Center Attacking Midfield,10,Toulouse,130,['93dd05b6-4c59-4265-9dd1-a4e13b119804'],31,,,,,,,,,,,,,,,,,Toulouse,130,00:03:31.470,Pass,
,,,,,,,,,,,,,,,,2.667939,,,,,,,,,,,,,,b5d23b07-d454-432c-a182-48bd0b08d1ba,136,,"[55.0, 37.8]",3900537,3,,,,,1.560044,,Right Foot,,,"[55.3, 65.7]",,Ground Pass,,27.901613,,,,Wergiton do Rosário Calmon,3030.0,,,,,,,1,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,10,Toulouse,130,['fdfd4172-fe49-4006-92c2-bdf77f6fb65a'],32,,,,,,,,,,,,,,,,,Toulouse,130,00:03:32.368,Pass,
,,,,,,,,,,,,,,,,1.993096,,,,,,,,,,,,,,5d2e0843-8405-43d6-904d-81fb98c2a3c0,139,,"[55.3, 65.7]",3900537,3,,,,,-2.616797,,Right Foot,,,"[42.0, 58.0]",,Ground Pass,,15.368149,,,,Issa Diop,4349.0,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Back,10,Toulouse,130,['a4bf2023-e371-40fb-96b2-2824443038d1'],36,,,,,,,,,,,,,,,,,Toulouse,130,00:03:36.066,Pass,
,,,,,,,,,,,,,,,,2.059793,,,,,,,,,,,,,,f8fdaa3b-4ce1-4fa7-b600-58f087b8f798,142,,"[35.8, 49.7]",3900537,3,,,,,-2.4202576,,Right Foot,,,"[21.7, 37.3]",,Ground Pass,,18.776848,,,,Alban Lafont,2981.0,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,10,Toulouse,130,['973e1ae4-ce65-4804-8037-d6939def216c'],39,,,,,,,,,,,,,,,,,Toulouse,130,00:03:39.760,Pass,
,,,,,,,,,,,,,,,,1.321141,,,,,,,,,,,,,,0b326b4d-b75a-457e-b61e-6f92c93e17b8,145,,"[24.0, 37.8]",3900537,3,,,,,-1.1941924,,Right Foot,,,"[31.0, 20.1]",,Ground Pass,,19.033916,,,,Marcel Tisserand,8677.0,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,10,Toulouse,130,['9c9f0d18-2dc8-4292-bf20-d895400089d2'],42,,,,,,,,,,,,,,,,,Toulouse,130,00:03:42.533,Pass,
