50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,3.962076,,,,,,,,,,,,,9384b0fb-cdef-4654-bd89-6f7dff48bd9e,18,,,"[26.4, 44.8]",3829489,0,,,,,-0.1153793,,Left Foot,,,"[86.8, 37.8]",,High Pass,,60.804276,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,From Kick Off,Lamine Koné,13286.0,Right Center Back,2,Lorient,165,"['a135c52c-d17a-4c84-9d0b-ccb11ec7f852', 'd77146ef-dc00-4847-af52-3d677df20ea8']",11,,,,,,,,,,,,,,,,,Lorient,165,00:00:11.195,Pass,
,,,,,,,,,,,,,,,,,,,1.227604,,,,,,,,,,,,,6d10b17c-612e-45ee-847e-7e11e2b4a207,28,,,"[56.0, 27.8]",3829489,0,,,,,-2.0516837,,Left Foot,,,"[52.4, 20.9]",,Ground Pass,,7.782673,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Defensive Midfield,3,Montpellier,139,['11e483d4-187f-47bc-92a2-4500980e49ec'],20,,,,,,,,,,,,,,,,,Montpellier,139,00:00:20.988,Pass,
,,,,,,,,,,,,,,,,,,,1.055014,,,,,,,,,,,,,f4aee950-fca8-4062-a6a8-4171732b400a,32,,,"[48.3, 18.1]",3829489,0,,,,,3.1002939,,Left Foot,,,"[36.2, 18.6]",,Ground Pass,,12.110326,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,3,Montpellier,139,"['027a5004-6f5e-468c-93dd-c350b2ae4b2c', '3628c043-21b0-428c-8fd8-9ca5fa95c707']",23,,,,,,,,,,,,,,,,,Montpellier,139,00:00:23.168,Pass,True
,,,,,,,,,,,,,,,,,,,1.171791,,,,,,,,,,,,,57df9f77-de1c-4fea-b8d4-d614027021c5,35,,,"[35.7, 18.6]",3829489,0,,,,,2.5167065,,Left Foot,,,"[29.6, 23.0]",,Ground Pass,,7.521303,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,3,Montpellier,139,['9204a96a-6d21-4cc1-881c-a25be3daea23'],25,,,,,,,,,,,,,,,,,Montpellier,139,00:00:25.739,Pass,
,,,,,,,,,,,,,,,,,,,1.778027,,,,,,,,,,,,,15307dc0-a686-4aaf-b1f0-0d91013bcedf,38,,,"[29.6, 23.0]",3829489,0,,,,,-0.658806,,Right Foot,,,"[51.3, 6.2]",,Ground Pass,,27.443214,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,3,Montpellier,139,['03e8ea55-ba61-4da9-8d77-2b4b41e5d626'],30,,,,,,,,,,,,,,,,,Montpellier,139,00:00:30.291,Pass,
,,,,,,,,,,,,,,,,,,,1.011597,,,,,,,,,,,,,704c411b-2c5a-4bcb-a0bf-a5814f073347,41,,,"[52.0, 11.5]",3829489,0,,,,,-1.164502,,Left Foot,,,"[55.7, 2.9]",,Ground Pass,,9.362158,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,3,Montpellier,139,['46a50095-acbf-4bb3-bfa4-df4d5e49f537'],35,,,,,,,,,,,,,,,,,Montpellier,139,00:00:35.143,Pass,
,,,,,,,,,,,,,,,,,,,1.685434,,,,,,,,,,,,,ade0c901-47e0-4bbd-89e7-2f3b7d4fdf2f,44,,,"[55.7, 2.9]",3829489,0,,,,,2.5213432,,Left Foot,,,"[45.9, 9.9]",,Ground Pass,,12.043256,,,,Ramy Bensebaini,3191.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,3,Montpellier,139,['daca788a-ace2-49e0-93bf-8e1f6d54fbdf'],36,,,,,,,,,,,,,,,,,Montpellier,139,00:00:36.194,Pass,
,,,,,,,,,,,,,,,,,,,1.518269,,,,,,,,,,,,,274d5455-d676-4704-bb43-11a79ce5948b,47,,,"[45.9, 13.5]",3829489,0,,,,,1.7082225,,Left Foot,,,"[39.4, 60.5]",,Ground Pass,,47.44734,,,,Vitorino Hilton da Silva,3674.0,,True,,,,1,Regular Play,Ramy Bensebaini,3191.0,Left Defensive Midfield,3,Montpellier,139,['3e734d59-b8d0-4c1b-83f1-67733a8e9247'],39,,,,,,,,,,,,,,,,,Montpellier,139,00:00:39.081,Pass,
,,,,,,,,,,,,,,,,,,,1.262679,,,,,,,,,,,,,9e08976b-a3f7-4afb-8cab-023f11ba8b13,50,,,"[52.4, 65.9]",3829489,0,,,,,1.3583643,,Right Foot,,,"[54.6, 76.1]",,Ground Pass,,10.434558,,,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,3,Montpellier,139,['63f8d508-0d1d-43ab-85bd-db1d99a517c6'],44,,,,,,,,,,,,,,,,,Montpellier,139,00:00:44.252,Pass,
,,,,,,,,,,,,,,,,,,,0.716852,,,,,,,,,,,,,5565019c-e5db-40ed-9e1c-8c8591eeb129,54,,,"[56.6, 75.0]",3829489,0,,,,,-0.8311179,,Right Foot,,,"[63.9, 67.0]",,Ground Pass,,10.83005,,,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Back,3,Montpellier,139,['de220f4d-e5c4-4220-adf4-7f1255a54f4d'],46,,,,,,,,,,,,,,,,,Montpellier,139,00:00:46.365,Pass,
,,,,,,,,,,,,,,,,,,,0.578435,,,,,,,,,,,,,09f5f348-0ffa-4500-9545-cee31971725c,60,,,"[57.5, 63.1]",3829489,0,,,,,0.6678326,,Right Foot,,,"[64.6, 68.7]",,High Pass,,9.042677,,Incomplete,,Bryan Dabo,3421.0,,,,,Recovery,1,Regular Play,William Jean Rémy,4669.0,Right Defensive Midfield,3,Montpellier,139,"['bdfa6514-331d-4d64-b431-6260f3698971', 'c8a88363-988e-499e-8723-80ed624e3a48']",48,,,,,,,,,,,,,,,,,Montpellier,139,00:00:48.633,Pass,
,,,,,,,,,,,,,,,,,,,3.781464,,,,,,,,,,,,,fe109570-c168-4ac0-9b37-d523da4317c6,63,,,"[76.7, 80.0]",3829489,1,,,,,-0.13376716,,,,,"[119.8, 74.2]",,Low Pass,,43.488503,,Out,,Souleymane Camara,3679.0,,,,,Throw-in,1,From Throw In,Bryan Dabo,3421.0,Right Back,4,Montpellier,139,['d8a926b5-5bfa-4895-99af-61d9362a9253'],5,,,,,,,,,,,,,,,,,Montpellier,139,00:01:05.521,Pass,
,,,,,,,,,,,,,,,,,,,3.629439,,,,,,,,,,,,,cd4df378-51a3-461f-8330-ccaf6666a03c,65,,,"[7.0, 44.1]",3829489,1,,,,,-0.08165112,,Left Foot,,,"[68.1, 39.1]",,High Pass,,61.30424,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,Goal Kick,1,From Goal Kick,Benjamin Lecomte,3008.0,Goalkeeper,5,Lorient,165,"['05556a89-8e72-453e-a73b-52256d15d999', '2ee14451-cad2-46c6-b26f-8efad5712692']",32,,,,,,,,,,,,,,,,,Lorient,165,00:01:32.093,Pass,
,,,,,,,,,,,,,,,,,,,0.803045,,,,,,,,,,,,,e6bac898-b5f9-4a52-bc67-54ac227e7766,69,,,"[53.6, 38.8]",3829489,1,,,,,-0.28997642,,Right Foot,,,"[66.0, 35.1]",,Low Pass,,12.940248,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,William Jean Rémy,4669.0,Right Defensive Midfield,6,Montpellier,139,['4712d3ce-4555-4840-b5fc-8154a1f9afb9'],36,,,,,,,,,,,,,,,,,Montpellier,139,00:01:36.433,Pass,
,,,,,,,,,,,,,,,,,,,1.337233,,,,,,,,,,,,,569debe0-8cf4-4c40-aa58-43792a8600e3,73,,,"[65.5, 36.5]",3829489,1,,,,,1.4094212,,Left Foot,,,"[66.9, 45.1]",,Low Pass,,8.713208,,,,Souleymane Camara,3679.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,6,Montpellier,139,['51a5e09c-3430-48da-9ef5-0b64104f746d'],37,,,,,,,,,,,,,,,,,Montpellier,139,00:01:37.316,Pass,
,,,,,,,,,,,,,,,,,,,3.429971,,,,,,,,,,,,,43e9e1f7-0f99-4e30-a6c7-d8a533b7bd32,77,,,"[66.9, 45.1]",3829489,1,,,,,-1.3478961,,Right Foot,,,"[77.1, 0.1]",,Low Pass,,46.14152,,Out,,Jonas Martin,2950.0,,True,,,,1,Regular Play,Souleymane Camara,3679.0,Right Wing,6,Montpellier,139,"['37d3e276-da38-4b8d-b5f6-3f53ef266c85', '4adaf408-a5be-48d3-b240-9b6d99b4580d']",38,,,,,,,,,,,,,,,,,Montpellier,139,00:01:38.733,Pass,True
,,,,,,,,,,,,,,,,,,,1.637602,,,,,,,,,,,,,7799fdbc-ce65-4e9f-917c-4826417e3a26,79,,,"[43.0, 80.0]",3829489,1,,,,,-2.5903952,,,,,"[30.8, 72.5]",,Low Pass,,14.320964,,,,Lamine Gassama,6335.0,,,,,Throw-in,1,From Throw In,Romain Philippoteaux,7338.0,Right Midfield,7,Lorient,165,['b515f85c-7bdc-46a2-9d45-c1eaf78fc876'],45,,,,,,,,,,,,,,,,,Lorient,165,00:01:45.423,Pass,
,,,,,,,,,,,,,,,,,,,1.360477,,,,,,,,,,,,,b3df0fde-f96c-42db-bae2-d03600911c7d,82,,,"[31.1, 71.8]",3829489,1,,,,,-0.02592012,,Right Foot,,,"[58.1, 71.1]",,Ground Pass,,27.009073,,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,From Throw In,Lamine Gassama,6335.0,Right Back,7,Lorient,165,"['043506d4-2f69-452b-b76e-1e63662f1a40', 'ec619fed-6073-43aa-bdf4-f1236c4d84ff']",48,,,,,,,,,,,,,,,,,Lorient,165,00:01:48.174,Pass,
,,,,,,,,,,,,,,,,,,,1.172211,,,,,,,,,,,,,4be00d44-c2d4-47f6-8158-659235fcfcc8,90,,,"[69.4, 9.0]",3829489,1,,,,,-1.2899586,,Left Foot,,,"[70.9, 3.8]",,Ground Pass,,5.4120235,,,,Jonas Martin,2950.0,,,,,Free Kick,1,From Free Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,9,Montpellier,139,['8a98748f-6c64-4212-b8b9-f72d07eedea0'],58,,,,,,,,,,,,,,,,,Montpellier,139,00:01:58.383,Pass,
,,,,,,,,,,,,,,,,,,,0.717655,,,,,,,,,,,,,91aa07f3-89f7-4136-8aae-2c94a6caf6e6,93,,,"[81.3, 5.8]",3829489,2,,,,,1.2892251,,Left Foot,,,"[84.8, 17.9]",,Ground Pass,,12.596031,,,,Ryad Boudebouz,6661.0,,,,,,1,From Free Kick,Jonas Martin,2950.0,Left Wing,9,Montpellier,139,['73ab1e57-7563-4122-b054-63d161a32e2a'],2,,,,,,,,,,,,,,,,,Montpellier,139,00:02:02.488,Pass,
,,,,,,,,,,,,,,,,,,,1.062288,,,,,,,,,,,,,d4e605c8-3662-4682-947c-83015254840d,102,,,"[35.0, 77.6]",3829489,2,,,,,-0.47501075,,Right Foot,,,"[49.0, 70.4]",,Ground Pass,,15.742935,,,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,From Free Kick,Romain Philippoteaux,7338.0,Right Midfield,9,Montpellier,139,"['4550a254-9932-4cc4-aaad-af182f751699', 'f744e888-3d20-4e88-b6b5-4cd65800b339']",6,,,,,,,,,,,,,,,,,Lorient,165,00:02:06.805,Pass,True
,,,,,,,,,,,,,,,,,,,1.906991,,,,,,,,,,,,,62f6ebc6-5385-4f3b-aa05-618db0ac96be,113,,,"[110.3, 0.1]",3829489,2,,,,,1.580697,,,True,,"[110.0, 30.4]",,High Pass,,30.301485,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,Throw-in,1,From Throw In,Jonas Martin,2950.0,Left Wing,10,Montpellier,139,"['66069aef-f3ab-4413-a76e-f27d39e3852e', '88905b50-17fe-47ee-9d0c-921330a676fb']",36,,,,,,,,,,,,,,,,,Montpellier,139,00:02:36.406,Pass,
,,,,,,,,,,,,,,,,,,,1.247717,,,,,,,,,,,,,7f758e03-18b2-4cf4-8b14-962ed2c41bdb,120,,,"[89.5, 35.1]",3829489,2,,,,,-0.41522732,d1eed6d5-22e1-45a3-bb8d-8ba850f8c031,Left Foot,,,"[108.1, 26.9]",,High Pass,,20.327322,,,,Jonas Martin,2950.0,True,,,,,1,From Throw In,William Jean Rémy,4669.0,Right Defensive Midfield,10,Montpellier,139,['a7ffd937-1b7e-4c6a-af9e-b3212437ac86'],42,,,,,,,,,,,,,,,,,Montpellier,139,00:02:42.412,Pass,
,,,,,,,,,,,,,,,,,,,3.785364,,,,,,,,,,,,,fee0aee2-abac-4ad9-b6ca-f04af1d2e17a,125,,,"[4.3, 40.8]",3829489,3,,True,,,-0.0027247889,,Drop Kick,,,"[77.7, 40.6]",,High Pass,,73.400276,,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Keeper,Benjamin Lecomte,3008.0,Goalkeeper,11,Lorient,165,['c897a52a-d360-4855-a538-1fea7390dea6'],0,,,,,,,,,,,,,,,,,Lorient,165,00:03:00.737,Pass,
,,,,,,,,,,,,,,,,,,,1.222142,,,,,,,,,,,,,c686b87e-6d0e-470d-9994-ee3ac6c22d72,130,,,"[45.0, 19.2]",3829489,3,,,,,2.203545,,Left Foot,,,"[36.2, 31.2]",,Ground Pass,,14.88086,,,,Daniel Congré,3011.0,,,,,Free Kick,1,From Free Kick,Jérôme Roussillon,3676.0,Left Back,12,Montpellier,139,['66654467-0083-43bf-b9b7-76edb1ba27b0'],10,,,,,,,,,,,,,,,,,Montpellier,139,00:03:10.687,Pass,
,,,,,,,,,,,,,,,,,,,3.321748,,,,,,,,,,,,,71563b7e-a957-4fa9-b338-22b1ca0bae30,133,,,"[35.0, 36.0]",3829489,3,,,,,1.239205,,Right Foot,,,"[48.6, 75.5]",,Ground Pass,,41.77571,,Incomplete,,Bryan Dabo,3421.0,,,,,,1,From Free Kick,Daniel Congré,3011.0,Left Center Back,12,Montpellier,139,"['47c702a5-601d-4ed4-a151-ac3fc4af57c5', '64e7ac87-4c14-45a5-9334-760f03ad1843']",13,,,,,,,,,,,,,,,,,Montpellier,139,00:03:13.484,Pass,
,,,,,,,,,,,,,,,,,,,1.159217,,,,,,,,,,,,,45934323-ac2a-4856-ab94-f9bc18b3468a,139,,,"[95.6, 0.1]",3829489,3,,,,,2.4740665,,,,,"[87.1, 6.8]",,Low Pass,,10.823123,,,,Rafidine Abdullah,24646.0,,,,,Throw-in,1,From Throw In,Maxime Barthelmé,7567.0,Left Midfield,14,Lorient,165,['15317c6c-63c1-4616-b988-a62073831438'],22,,,,,,,,,,,,,,,,,Lorient,165,00:03:22.413,Pass,
,,,,,,,,,,,,,,,,,,,0.462993,,,,,,,,,,,,,60c7eccc-36be-4860-aa89-f0f616eba87f,143,,,"[94.4, 7.1]",3829489,3,,,,,-1.9074712,,Right Foot,,,"[93.0, 3.1]",,Ground Pass,,4.237924,,,,Maxime Barthelmé,7567.0,,,,,,1,From Throw In,Rafidine Abdullah,24646.0,Left Defensive Midfield,14,Lorient,165,['b9c12ebe-4e57-4bb0-8ec9-d41d189fa513'],24,,,,,,,,,,,,,,,,,Lorient,165,00:03:24.708,Pass,
,,,,,,,,,,,,,,,,,,,0.873375,,,,,,,,,,,,,ba3e64e4-aab9-43d8-ad1a-ff869c759d49,146,,,"[93.7, 6.1]",3829489,3,,,,,-0.47145995,,Left Foot,,,"[98.8, 3.5]",,Ground Pass,,5.724509,,,,Vincent Le Goff,7199.0,,,,,,1,From Throw In,Maxime Barthelmé,7567.0,Left Midfield,14,Lorient,165,['9dfb7fb9-1146-4673-9a06-4c0a81feca4e'],26,,,,,,,,,,,,,,,,,Lorient,165,00:03:26.306,Pass,
,,,,,,,,,,,,,,,,,,,0.592402,,,,,,,,,,,,,5b79b922-2169-4b36-9946-aab5860ca71a,149,,,"[98.8, 3.5]",3829489,3,,,,,1.5937808,,Left Foot,,,"[98.6, 12.2]",,Ground Pass,,8.702298,,,,Rafidine Abdullah,24646.0,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Back,14,Lorient,165,['e2e1a790-e0ce-43dc-b6d8-3956c0cdad53'],27,,,,,,,,,,,,,,,,,Lorient,165,00:03:27.247,Pass,
,,,,,,,,,,,,,,,,,,,0.517564,,,,,,,,,,,,,a1a02f1f-7c95-475e-856d-e74006260113,152,,,"[98.6, 12.2]",3829489,3,,,,,0.07393904,,Left Foot,,,"[104.0, 12.6]",,Ground Pass,,5.4147944,,Incomplete,,Maxime Barthelmé,7567.0,,,,,,1,From Throw In,Rafidine Abdullah,24646.0,Left Defensive Midfield,14,Lorient,165,"['68a209dd-aaba-47a7-9673-af9afd8c0e40', 'f5796145-34e9-44a9-9ff5-870ca91430d8']",27,,,,,,,,,,,,,,,,,Lorient,165,00:03:27.896,Pass,
,,,,,,,,,,,,,,,,,,,0.812833,,,,,,,,,,,,,abe22167-059a-4f46-9f60-94a8aa151000,155,,,"[101.7, 12.9]",3829489,3,,,,,0.23996617,,Right Foot,,,"[111.1, 15.2]",,Ground Pass,,9.677293,,Pass Offside,,Maxime Barthelmé,7567.0,,,,,Recovery,1,From Throw In,Rafidine Abdullah,24646.0,Left Defensive Midfield,14,Lorient,165,['89bdccd9-97c8-46bb-ab7c-b99a723b9a59'],29,,,,,,,,,,,,,,,,,Lorient,165,00:03:29.229,Pass,
