50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.02654,,,,,,,,,,,,12faac05-a6a9-4306-8576-015ee61dd677,2811,,"[77.3, 68.5]",3829437,78,,,,-1.8686415,,Right Foot,,,"[70.7, 47.0]",,Ground Pass,,22.490221,,,Amos Youga,7389.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Right Midfield,161,Gazélec Ajaccio,160,['27536e6e-a1fc-4d92-863b-9b5974a6ab1f'],30,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:30.823,Pass,
,,,,,,,,,,,,,,,,,0.754948,,,,,,,,,,,,a7481620-eb44-4da2-aac8-96d48395090d,2814,,"[70.7, 46.2]",3829437,78,,,,-0.7533578,,Right Foot,,,"[86.8, 31.1]",,Ground Pass,,22.073061,,,Kévin Mayi,7430.0,,,,,,2,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,161,Gazélec Ajaccio,160,['08ba1413-551b-4580-bd28-a28ef71fbae3'],33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:33:33.040,Pass,
,,,,,,,,,,,,,,,,,0.736204,,,,,,,,,,,,7a082033-b538-4c4a-a81e-fc96c2f6d52f,2821,,"[26.5, 32.0]",3829437,78,,,,-0.8243395,,Right Foot,,,"[37.6, 20.0]",,Ground Pass,,16.34656,,,Thomas Mangani,3185.0,,,,,Recovery,2,Regular Play,Romain Saïss,5219.0,Right Center Back,162,Angers,145,['2ad075cd-acd8-4e22-9841-b1036d8cd588'],36,,,,,,,,,,,,,,,,,Angers,145,00:33:36.564,Pass,
,,,,,,,,,,,,,,,,,1.382813,,,,,,,,,,,,dbd082cb-51c6-4773-887d-0fe426439bce,2828,,"[33.3, 20.0]",3829437,78,,,,-0.48869056,,Left Foot,,,"[53.8, 9.1]",,Ground Pass,,23.217667,Incomplete,,Abdoul Razzagui Camara,3078.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,162,Angers,145,"['7f098eec-8cf4-4439-970d-6e158f82bbab', 'fa4c6223-5687-47d0-bc79-b222e5dcea6e']",39,,,,,,,,,,,,,,,,,Angers,145,00:33:39.212,Pass,
,,,,,,,,,,,,,,,,,1.718711,,,,,,,,,,,,817c1354-4044-48c4-b545-cb7814f852fa,2831,,"[61.2, 0.1]",3829437,79,,,,0.46609858,,,,,"[93.8, 16.5]",,High Pass,,36.49274,,,Billy Ketkeophomphone,4441.0,,,,,Throw-in,2,From Throw In,Yoann Andreu,3203.0,Left Back,163,Angers,145,['bee9f4bd-dafe-402a-9f29-ab880441d4b0'],0,,,,,,,,,,,,,,,,,Angers,145,00:34:00.797,Pass,
,,,,,,,,,,,,,,,,,0.922244,,,,,,,,,,,,03f19ad3-c63e-425d-9bd7-3e3565eee995,2835,,"[95.2, 16.9]",3829437,79,,,,1.857331,,Right Foot,,,"[91.9, 28.1]",,High Pass,,11.6760435,,,Cheikh N''Doye,5676.0,,,,,,2,From Throw In,Billy Ketkeophomphone,4441.0,Right Midfield,163,Angers,145,['0b15807f-1506-4b1f-b294-c35bead091e9'],2,,,,,,,,,,,,,,,,,Angers,145,00:34:02.596,Pass,
,,,,,,,,,,,,,,,,,1.307893,,,,,,,,,,,,23da3289-e808-46d1-8e5e-9422475ffdfe,2838,,"[92.3, 26.3]",3829437,79,,,,-1.4684763,,Right Foot,,,"[94.6, 3.9]",,Ground Pass,,22.51777,,,Abdoul Razzagui Camara,3078.0,,,,,,2,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,163,Angers,145,['9ee5cd03-eabf-479f-b633-9ecab4b29948'],4,,,,,,,,,,,,,,,,,Angers,145,00:34:04.378,Pass,
,,,,,,,,,,,,,,,,,0.530366,,,,,,,,,,,,f919df19-2084-48e9-989d-9932e965f712,2843,,"[99.1, 4.7]",3829437,79,,,,2.0630076,,Right Foot,,,"[95.4, 11.6]",,Ground Pass,,7.8294315,,,Thomas Mangani,3185.0,,,,,,2,From Throw In,Abdoul Razzagui Camara,3078.0,Left Midfield,163,Angers,145,"['7f203945-8af5-4bd9-8b8d-e98b6336caf0', 'facb256b-f271-4f9d-b9b7-421e25f79ca4']",10,,,,,,,,,,,,,,,,,Angers,145,00:34:10.094,Pass,True
,,,,,,,,,,,,,,,,,1.899278,,,,,,,,,,,,b6b12472-32ec-47e2-92d6-4a86ff8ea140,2846,,"[96.0, 14.4]",3829437,79,,,,-1.4387028,,Left Foot,,,"[97.9, 0.1]",,Ground Pass,,14.425672,Out,,Yoann Andreu,3203.0,,,,,,2,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,163,Angers,145,['ad43985f-1511-4e33-a9ff-8cd9ec2f2ce8'],11,,,,,,,,,,,,,,,,,Angers,145,00:34:11.698,Pass,
,,,,,,,,,,,,,,,,,2.43617,,,,,,,,,,,,5755020d-ffe3-48fd-9f00-8af989526c6b,2848,,"[23.2, 80.0]",3829437,79,,,,-0.26936406,,,,,"[55.8, 71.0]",,High Pass,,33.819523,,,Mohamed Larbi,10616.0,,,,,Throw-in,2,From Throw In,Alexandre Coeff,7428.0,Right Back,164,Gazélec Ajaccio,160,['241ca6f2-8cf3-4b96-9a6d-de30f9080abd'],17,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:17.687,Pass,
,,,,,,,,,,,,,,,,,0.643202,,,,,,,,,,,,edcfea46-89df-4aea-b2c9-63aab27a28eb,2850,,"[56.4, 70.6]",3829437,79,,,,-1.1396576,,Right Foot,,,"[58.7, 65.6]",,Ground Pass,,5.503635,Incomplete,,,,,,,,,2,From Throw In,Mohamed Larbi,10616.0,Right Defensive Midfield,164,Gazélec Ajaccio,160,['46bacfb6-5954-4e7c-a06b-6d6343eb2e52'],20,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:20.124,Pass,
,,,,,,,,,,,,,,,,,0.893058,,,,,,,,,,,,0a5b3240-4f81-4637-a490-742d986e3086,2853,,"[56.5, 13.6]",3829437,79,,,,-1.802661,,Right Foot,,,"[54.8, 6.4]",,Ground Pass,,7.3979726,,,Yoann Andreu,3203.0,,,,,,2,Regular Play,Guy Adolphe N''Gosso Massouma,4469.0,Center Defensive Midfield,165,Angers,145,['e5723f57-4baf-4876-a561-04fc778c75ef'],21,,,,,,,,,,,,,,,,,Angers,145,00:34:21.744,Pass,
,,,,,,,,,,,,,,,,,0.979227,,,,,,,,,,,,8347de3b-1905-43da-809e-2eea80a79a6f,2856,,"[53.2, 7.8]",3829437,79,,,,-0.15845421,,Left Foot,,,"[72.6, 4.7]",,Ground Pass,,19.64612,,,Abdoul Razzagui Camara,3078.0,,,,,,2,Regular Play,Yoann Andreu,3203.0,Left Back,165,Angers,145,['2679b632-f39d-4981-be33-3695c0b1cd10'],23,,,,,,,,,,,,,,,,,Angers,145,00:34:23.408,Pass,
,,,,,,,,,,,,,,,,,2.576999,,,,,,,,,,,,e302768d-5154-4a29-b687-cd7452e3623d,2862,,"[28.8, 68.5]",3829437,79,,,,0.059022278,,Right Foot,,,"[50.8, 69.8]",,High Pass,,22.038376,Incomplete,,,,,,,,Recovery,2,Regular Play,Roderic Filippi,7808.0,Right Center Back,165,Angers,145,['e593e9b5-0e9b-4551-aad4-5e9b138002de'],27,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:27.552,Pass,
,,,,,,,,,,,,,,,,,0.976712,,,,,,,,,,,,1c8518bf-cbb7-4d4e-a997-311029752256,2870,,"[31.5, 69.8]",3829437,79,,,,-3.0135098,,Right Foot,,,"[18.3, 68.1]",,Ground Pass,,13.309019,,,Roderic Filippi,7808.0,,,,,Recovery,2,Regular Play,David Ducourtioux,401509.0,Right Midfield,166,Gazélec Ajaccio,160,['bef8664c-4578-4c10-ae3b-32848d334fed'],33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:33.805,Pass,
,,,,,,,,,,,,,,,,,1.236749,,,,,,,,,,,,6a0cb669-5a4a-4012-aa74-6b161c0e3399,2872,,"[18.9, 68.1]",3829437,79,,,,-0.8808923,,Right Foot,,,"[30.7, 53.8]",,Ground Pass,,18.539957,,,Amos Youga,7389.0,,,,,,2,Regular Play,Roderic Filippi,7808.0,Right Center Back,166,Gazélec Ajaccio,160,['f4644249-8de2-4dbc-9344-0871214df97b'],34,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:34.782,Pass,
,,,,,,,,,,,,,,,,,1.667715,,,,,,,,,,,,643db11f-b128-4ba0-8821-c0735d15cb86,2875,,"[39.4, 50.7]",3829437,79,,,,-1.3550302,,Right Foot,,,"[45.8, 21.5]",,Ground Pass,,29.893143,,,Kévin Mayi,7430.0,,,,,,2,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,166,Gazélec Ajaccio,160,['f152df1d-5a4a-4d82-bd10-7148021cff75'],38,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:38.074,Pass,
,,,,,,,,,,,,,,,,,1.280546,,,,,,,,,,,,073f4095-388f-4cd1-a43b-6246be79f87f,2879,,"[55.6, 40.2]",3829437,79,,,,0.9725751,,Right Foot,,,"[66.3, 55.9]",,Ground Pass,,18.999474,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Kévin Mayi,7430.0,Left Midfield,166,Gazélec Ajaccio,160,['d9a38f95-c130-45aa-be25-e2e4f3dc8855'],43,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:43.133,Pass,
,,,,,,,,,,,,,,,,,1.596825,,,,,,,,,,,,4a8af07b-765d-49d6-b342-39baf36a12b6,2882,,"[67.6, 59.2]",3829437,79,,,,0.83094305,,Right Foot,,,"[85.4, 78.7]",,Ground Pass,,26.402462,,,Mohamed Larbi,10616.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Right Midfield,166,Gazélec Ajaccio,160,['0350870f-054d-4d77-ba34-b006457344a6'],46,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:46.380,Pass,
,,,,,,,,,,,,,,,,,2.911466,,,,,,,,,,,,78f8fbc8-6f16-4ebe-b411-30a1bcd71f4b,2885,,"[86.0, 73.7]",3829437,79,,,,-0.9880211,,Right Foot,True,,"[115.2, 29.4]",,High Pass,,53.0578,Incomplete,,Issiaga Sylla,4352.0,,True,,,,2,Regular Play,Mohamed Larbi,10616.0,Right Defensive Midfield,166,Gazélec Ajaccio,160,"['31fd5435-4a9e-4bc2-9b3c-a95b2380dfde', '7a5603a1-0383-4df1-8129-91a973b9f8c3']",49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:34:49.836,Pass,
,,,,,,,,,,,,,,,,,1.091428,,,,,,,,,,,,ebb36d9e-e539-4136-bf78-6d687b059d2b,2888,,"[120.0, 0.1]",3829437,80,,,,2.2844226,,Right Foot,,,"[112.9, 8.3]",,Ground Pass,,10.846659,,,Jacques Zoua Daogari,401505.0,,,,,Corner,2,From Corner,David Ducourtioux,401509.0,Right Midfield,167,Gazélec Ajaccio,160,['3ea8e359-5eb5-4ccc-a6e4-6ed9206c6fcc'],17,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:17.523,Pass,
,,,,,,,,,,,,,,,,,1.47667,,,,,,,,,,,,c9339e86-ae7a-4baa-84fe-a2c66028ff37,2891,,"[113.5, 7.0]",3829437,80,,,,1.5909956,,Right Foot,True,,"[112.9, 36.7]",,High Pass,,29.70606,Incomplete,,Amos Youga,7389.0,,,,,,2,From Corner,Jacques Zoua Daogari,401505.0,Right Center Forward,167,Gazélec Ajaccio,160,"['286952c4-b537-493a-8483-03d290cb2d97', '80f9dfea-b9ea-44bb-85c0-990a6db6e881']",21,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:21.410,Pass,
,,,,,,,,,,,,,,,,,1.382165,,,,,,,,,,,,61133412-7a57-49c8-9651-8c80ed7b22bc,2904,,"[42.2, 32.7]",3829437,80,,,,-1.7161916,,Left Foot,,,"[38.1, 4.7]",,Ground Pass,,28.298586,,,Abdoul Razzagui Camara,3078.0,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Right Midfield,168,Angers,145,['69dd5d5a-eb68-4c6b-81d3-131f998f3cb1'],30,,,,,,,,,,,,,,,,,Angers,145,00:35:30.720,Pass,
,,,,,,,,,,,,,,,,,0.822048,,,,,,,,,,,,9b4fb2c2-2c2a-4586-80b1-e3aa8c65ec7f,2907,,"[50.5, 5.5]",3829437,80,,,,2.865374,,Left Foot,,,"[37.8, 9.1]",,Ground Pass,,13.200378,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Abdoul Razzagui Camara,3078.0,Left Midfield,168,Angers,145,['3da16133-8200-4986-99ac-8c242256ae0c'],35,,,,,,,,,,,,,,,,,Angers,145,00:35:35.348,Pass,
,,,,,,,,,,,,,,,,,0.960996,,,,,,,,,,,,a6e3e638-619f-426f-8c09-8f8a1bfec820,2910,,"[40.1, 9.1]",3829437,80,,,,0.2914568,,Left Foot,,,"[62.1, 15.7]",,Ground Pass,,22.968674,,,Férébory Doré,7207.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,168,Angers,145,['dc829549-e935-46ec-bf46-dbf1257ec2e0'],37,,,,,,,,,,,,,,,,,Angers,145,00:35:37.439,Pass,
,,,,,,,,,,,,,,,,,4.557878,,,,,,,,,,,,dc9eb272-a4ec-4809-9b9f-fecdd76e5f1b,2925,,"[58.2, 80.0]",3829437,81,True,,,0.0,,,,,"[84.1, 80.0]",,High Pass,,25.9,Out,,,,,,,,Throw-in,2,From Throw In,Alexandre Coeff,7428.0,Right Back,169,Gazélec Ajaccio,160,,59,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:36:59.163,Pass,
,,,,,,,,,,,,,,,,,1.555522,,,,,,,,,,,,2f29ee01-16d0-49df-b4be-a896802e2871,2926,,"[30.0, 0.1]",3829437,82,,,,0.33574653,,,,,"[49.2, 6.8]",,High Pass,,20.335438,Incomplete,,,,,,,,Throw-in,2,From Throw In,Yoann Andreu,3203.0,Left Back,170,Angers,145,['3cbd12fa-3fce-4d8a-bb25-36d6882bc308'],15,,,,,,,,,,,,,,,,,Angers,145,00:37:15.170,Pass,
,,,,,,,,,,,,,,,,,1.256718,,,,,,,,,,,,3cbd12fa-3fce-4d8a-bb25-36d6882bc308,2927,,"[70.9, 73.3]",3829437,82,,,,-0.28997642,,Head,,,"[83.3, 69.6]",,Low Pass,,12.940248,,,Mohamed Larbi,10616.0,,,,,Recovery,2,Regular Play,Alexandre Coeff,7428.0,Right Back,171,Gazélec Ajaccio,160,"['02e3c34a-f473-447f-be33-dc69703227a9', '2f29ee01-16d0-49df-b4be-a896802e2871']",16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:16.725,Pass,
,,,,,,,,,,,,,,,,,1.200716,,,,,,,,,,,,db4a1b13-9bb8-4161-8f77-7956bb2e6f29,2930,,"[84.7, 69.6]",3829437,82,,,,1.4682164,,Right Foot,,,"[85.4, 76.4]",,Ground Pass,,6.8359346,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Right Defensive Midfield,171,Gazélec Ajaccio,160,['edddb1c1-19cd-411a-b604-30f8276a98b2'],18,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:18.449,Pass,
,,,,,,,,,,,,,,,,,0.596813,,,,,,,,,,,,73eb5c07-55c3-4129-9b38-392b22aba611,2934,,"[85.4, 73.3]",3829437,82,,,,-0.51185584,,Right Foot,,,"[94.3, 68.3]",,Ground Pass,,10.20833,,,Jacques Zoua Daogari,401505.0,,,,,,2,Regular Play,David Ducourtioux,401509.0,Right Midfield,171,Gazélec Ajaccio,160,['c26f8846-f34f-4508-89f8-9f21e6239492'],20,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:20.155,Pass,
,,,,,,,,,,,,,,,,,0.942676,,,,,,,,,,,,3efc4f56-6709-42ce-b121-75cc03bc72af,2938,,"[93.0, 68.1]",3829437,82,,,,1.4601392,,Right Foot,,,"[93.7, 74.4]",,Ground Pass,,6.3387694,,,David Ducourtioux,401509.0,,,,,,2,Regular Play,Jacques Zoua Daogari,401505.0,Right Center Forward,171,Gazélec Ajaccio,160,['f1d89180-8116-4aa2-b374-5281c2156cc0'],22,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:22.284,Pass,
,,,,,,,,,,,,,,,,,1.288677,,,,,,,,,,,,7273e42e-45bc-4233-b082-a63d6fef1560,2946,,"[2.2, 10.3]",3829437,82,,,,-0.24497867,,Left Foot,,,"[12.2, 7.8]",,Ground Pass,,10.307764,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Yoann Andreu,3203.0,Left Back,172,Angers,145,['30bc7290-2b80-4dfd-b42b-b1bcc3afd99c'],29,,,,,,,,,,,,,,,,,Angers,145,00:37:29.813,Pass,
,,,,,,,,,,,,,,,,,1.35026,,,,,,,,,,,,333007f4-cd3a-4901-9a36-9cce1d93d4df,2950,,"[13.4, 9.1]",3829437,82,,,,-0.34613597,,Left Foot,,,"[25.6, 4.7]",,Ground Pass,,12.969194,,,Abdoul Razzagui Camara,3078.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,172,Angers,145,"['b4a54c71-79d1-43c8-aa1f-4c908294b4d3', 'f05eddf3-c451-464a-98a1-24c44e1e529c']",31,,,,,,,,,,,,,,,,,Angers,145,00:37:31.845,Pass,True
,,,,,,,,,,,,,,,,,0.663215,,,,,,,,,,,,56e49b20-deee-4557-86d4-10cdca80a89a,2953,,"[25.6, 5.3]",3829437,82,,,,1.630427,,Left Foot,,,"[25.2, 12.0]",,Ground Pass,,6.71193,,,Thomas Mangani,3185.0,,,,,,2,Regular Play,Abdoul Razzagui Camara,3078.0,Left Midfield,172,Angers,145,['f3b2af15-5396-4bf0-94d5-840bb7c17fe5'],34,,,,,,,,,,,,,,,,,Angers,145,00:37:34.004,Pass,
,,,,,,,,,,,,,,,,,2.516516,,,,,,,,,,,,f0ea5827-0a74-4d67-a1dc-72631acf48d1,2956,,"[26.0, 12.4]",3829437,82,,,,-0.3577461,,Right Foot,,,"[58.1, 0.4]",,Ground Pass,,34.269665,Out,,Férébory Doré,7207.0,,,,,,2,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,172,Angers,145,['37dbe352-1509-4ff7-901c-3544ea11bad1'],34,,,,,,,,,,,,,,,,,Angers,145,00:37:34.787,Pass,
,,,,,,,,,,,,,,,,,2.147204,,,,,,,,,,,,7e955cc2-297f-44f4-ad02-4d64f81d890b,2958,,"[70.2, 80.0]",3829437,82,,,,-2.7720969,,,,,"[52.9, 73.3]",,Low Pass,,18.55209,,,Roderic Filippi,7808.0,,,,,Throw-in,2,From Throw In,Alexandre Coeff,7428.0,Right Back,173,Gazélec Ajaccio,160,['ac7c7ff5-1e6a-4378-b332-ceba7b40354d'],41,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:41.568,Pass,
,,,,,,,,,,,,,,,,,2.19374,,,,,,,,,,,,524130c1-5be0-4da0-88dc-81f7e75f493e,2960,,"[53.9, 72.5]",3829437,82,,,,-2.6054466,,Right Foot,,,"[26.3, 56.1]",,Low Pass,,32.104828,,,Clément Maury,401508.0,,,,,,2,From Throw In,Roderic Filippi,7808.0,Right Center Back,173,Gazélec Ajaccio,160,['120184e0-d4a9-4085-9560-53ddaa2296c8'],43,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:43.716,Pass,
,,,,,,,,,,,,,,,,,4.967009,,,,,,,,,,,,41e37efb-25eb-4a7c-b486-b2876951c008,2963,,"[27.8, 55.5]",3829437,82,,,,-0.117636174,,Left Foot,,,"[104.8, 46.4]",,High Pass,,77.535866,,,Jacques Zoua Daogari,401505.0,,,,,,2,From Throw In,Clément Maury,401508.0,Goalkeeper,173,Gazélec Ajaccio,160,['a9925103-fc44-4bd9-991c-2034dcc1c170'],48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:48.575,Pass,
,,,,,,,,,,,,,,,,,0.965793,,,,,,,,,,,,9a38dc8b-89dc-468e-bbb3-9ce81c6d8fd7,2966,,"[93.5, 51.4]",3829437,82,,,True,-0.38624027,9857cb6b-b446-4b01-84ae-3de771e56572,,,,"[108.5, 45.3]",,Low Pass,,16.1929,,,Grégory Pujol,401506.0,True,,,,,2,From Throw In,Jacques Zoua Daogari,401505.0,Right Center Forward,173,Gazélec Ajaccio,160,"['531193bf-d05b-4f59-8c64-537def4bdfc2', 'd1d0cb78-b48c-4962-a590-d81a8fa0652e']",53,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:53.807,Pass,True
,,,,,,,,,,,,,,,,,1.087036,,,,,,,,,,,,ebdb23a5-5d91-45a0-8c26-bf3470b4930c,2970,,"[120.0, 80.0]",3829437,83,,,,-1.7431312,,Right Foot,,,"[114.9, 50.7]",,High Pass,,29.740545,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Mohamed Larbi,10616.0,Right Defensive Midfield,174,Gazélec Ajaccio,160,['696b926b-1dab-4eed-93f8-199a3c308c68'],19,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:19.054,Pass,
,,,,,,,,,,,,,,,,,1.750818,,,,,,,,,,,,603537e9-162a-410f-bcdb-e34bc7d80bdd,2974,,"[93.7, 51.0]",3829437,83,,,,1.1375961,,Right Foot,,,"[104.8, 75.0]",,Ground Pass,,26.44258,,,David Ducourtioux,401509.0,,,,,Recovery,2,From Corner,Alexandre Coeff,7428.0,Right Back,174,Gazélec Ajaccio,160,"['225fb14d-f295-4179-9bcc-c5fd649d45f5', '3e3d8026-9651-40f1-baee-6bfdf85ccddb']",21,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:21.810,Pass,True
,,,,,,,,,,,,,,,,,0.97437,,,,,,,,,,,,282145d0-3bea-40cd-b7ee-3dfe342bdb41,2980,,"[101.1, 80.0]",3829437,83,,,,-1.6546329,,,,,"[100.1, 68.1]",,Low Pass,,11.941943,,,David Ducourtioux,401509.0,,,,,Throw-in,2,From Throw In,Alexandre Coeff,7428.0,Right Back,175,Gazélec Ajaccio,160,['acce2a48-c105-41a0-bf5f-580814bdaa18'],32,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:32.642,Pass,
,,,,,,,,,,,,,,,,,1.125106,,,,,,,,,,,,315af876-00b2-45ad-bd80-5c6785dae4ff,2982,,"[100.1, 68.1]",3829437,83,True,,,2.3386524,,Right Foot,,,"[94.5, 73.9]",,Ground Pass,,8.062258,,,Alexandre Coeff,7428.0,,,,,,2,From Throw In,David Ducourtioux,401509.0,Right Midfield,175,Gazélec Ajaccio,160,['2416cc27-0693-4fd1-9eb0-e6d6b9c86b0c'],33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:33.828,Pass,
,,,,,,,,,,,,,,,,,1.930272,,,,,,,,,,,,6115df1e-ea86-48ba-a488-427195e776f9,2984,,"[94.5, 74.1]",3829437,83,,,,-2.5700674,,Right Foot,,,"[67.6, 56.8]",,Ground Pass,,31.982807,,,Amos Youga,7389.0,,,,,,2,From Throw In,Alexandre Coeff,7428.0,Right Back,175,Gazélec Ajaccio,160,['f640d972-c6b0-4b61-a0a3-f185a91b9c43'],35,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:35.392,Pass,
,,,,,,,,,,,,,,,,,0.977811,,,,,,,,,,,,44b1e124-be9a-46cf-ac23-f1c22c8943f9,2988,,"[68.2, 55.5]",3829437,83,,,,1.7708801,,Right Foot,,,"[65.3, 69.8]",,Ground Pass,,14.591093,,,Roderic Filippi,7808.0,,,,,,2,From Throw In,Amos Youga,7389.0,Left Defensive Midfield,175,Gazélec Ajaccio,160,"['23734970-b02e-409a-8a67-2a9d28b725bb', '654abd23-061a-4bbe-a048-d1439997f96f']",39,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:39.231,Pass,True
,,,,,,,,,,,,,,,,,2.588877,,,,,,,,,,,,f4ccf0da-654c-4cd1-a172-595f61ee15e4,2991,,"[62.8, 70.8]",3829437,83,,,,-2.257245,,Right Foot,,,"[44.2, 48.1]",,Ground Pass,,29.347061,,,Clément Maury,401508.0,,,,,,2,From Throw In,Roderic Filippi,7808.0,Right Center Back,175,Gazélec Ajaccio,160,['99b290f4-2e26-448a-abbc-00d0f0b8499a'],40,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:40.571,Pass,
,,,,,,,,,,,,,,,,,3.258364,,,,,,,,,,,,9f603ac7-9e6a-4938-af66-62f76dd61461,2994,,"[44.2, 47.2]",3829437,83,,,,-0.026309717,,Left Foot,,,"[105.0, 45.6]",,High Pass,,60.82105,Incomplete,,Jacques Zoua Daogari,401505.0,,,,,,2,From Throw In,Clément Maury,401508.0,Goalkeeper,175,Gazélec Ajaccio,160,"['3592d6e9-6693-40fb-8cde-70598ab27bdd', '8aa48c48-32be-4fe1-9f7f-25cb5cf95408']",44,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:44.575,Pass,
,,,,,,,,,,,,,,,,,0.919942,,,,,,,,,,,,6d7212a7-7b7f-4f34-af3f-eb97103351ea,3006,,"[35.6, 25.8]",3829437,83,,,,3.098516,,Left Foot,,,"[24.0, 26.3]",,Ground Pass,,11.610771,,,Romain Thomas,3549.0,,,,,,2,From Throw In,Abdoul Razzagui Camara,3078.0,Left Midfield,175,Gazélec Ajaccio,160,"['52330b2e-3bc8-43d2-8a9a-281f70824cf2', '7fb10eeb-f46f-4662-a6e4-8866ef7159fd']",54,,,,,,,,,,,,,,,,,Angers,145,00:38:54.346,Pass,True
,,,,,,,,,,,,,,,,,2.794032,,,,,,,,,,,,016265c7-5602-4fe6-859e-45593d7db254,3009,,"[23.5, 25.8]",3829437,83,,,,-0.23251155,,Left Foot,,,"[78.4, 12.8]",,High Pass,,56.41817,Incomplete,,Férébory Doré,7207.0,,,,,,2,From Throw In,Romain Thomas,3549.0,Left Center Back,175,Gazélec Ajaccio,160,"['47780241-ed42-4d3d-8f28-7064a9267b2f', '53c79dc9-00aa-45d0-8c76-7370f7a57406']",55,,,,,,,,,,,,,,,,,Angers,145,00:38:55.328,Pass,
