bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.916969,,,,,,,,,,,,,85b78919-99ce-4a44-bcc2-7d171de7fc6b,16,,,"[28.2, 56.5]",3900606,0,,,,,-1.6448542,,Right Foot,,,,"[25.9, 25.5]",,Ground Pass,,31.085205,,,,Matthieu Saunier,13730.0,,,,,,1,From Kick Off,Calvin Anele Ngcongca,401479.0,Right Center Back,2,Troyes,133,['8abfcc7c-db11-44f8-8edc-b75f87edd6d7'],9,,,,,,,,,,,,,,,,,Troyes,133,00:00:09.511,Pass,
,,,,,,,,,,,,,,,,,,1.169901,,,,,,,,,,,,,d4aec79a-a223-44a8-ab00-f1fc60da20bd,19,,,"[26.6, 23.4]",3900606,0,,,,,-0.95393336,,Right Foot,,,,"[40.5, 3.8]",,Ground Pass,,24.028524,,,,Charles Traoré,4390.0,,,,,,1,From Kick Off,Matthieu Saunier,13730.0,Left Center Back,2,Troyes,133,['b8549a9f-9a1b-4946-aef0-fea2cfbd36a2'],12,,,,,,,,,,,,,,,,,Troyes,133,00:00:12.578,Pass,
,,,,,,,,,,,,,,,,,,1.126031,,,,,,,,,,,,,a8e008eb-de6f-4bef-95b6-fb25b89f04f1,23,,,"[41.1, 3.5]",3900606,0,,,,,1.0346503,,Left Foot,,,,"[45.2, 10.4]",,Ground Pass,,8.026207,,,,Jessy Pi,7415.0,,,,,,1,From Kick Off,Charles Traoré,4390.0,Left Back,2,Troyes,133,"['a0074fc5-9ce7-4608-94d0-0de0088875cf', 'db6a908e-c276-4ec5-b970-51192cba1fcf']",14,,,,,,,,,,,,,,,,,Troyes,133,00:00:14.671,Pass,True
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,460abfc7-ba00-4137-9016-c65990c673c0,26,,,"[46.5, 9.9]",3900606,0,,,,,-2.867144,,Right Foot,,,,"[36.2, 7.0]",,Ground Pass,,10.700467,,,,Charles Traoré,4390.0,,,,,,1,From Kick Off,Jessy Pi,7415.0,Left Defensive Midfield,2,Troyes,133,"['34f70272-c717-4c04-88a9-e52a41a64a72', 'bdc7bd07-dd62-4933-8947-ebbedfbc5087']",15,,,,,,,,,,,,,,,,,Troyes,133,00:00:15.756,Pass,True
,,,,,,,,,,,,,,,,,,1.829691,,,,,,,,,,,,,29e7970b-31b4-41e0-a14f-8559e12b977e,30,,,"[38.2, 5.8]",3900606,0,,,,,1.1634033,,Left Foot,,,,"[48.6, 29.9]",,Ground Pass,,26.248238,,,,Aloïs Confais,4413.0,,,,,,1,From Kick Off,Charles Traoré,4390.0,Left Back,2,Troyes,133,"['89d5d888-6605-4557-bf38-c1cbbc4e7bb1', 'f88eb419-c4bc-4fbb-9017-87b6f24a9215']",16,,,,,,,,,,,,,,,,,Troyes,133,00:00:16.969,Pass,True
,,,,,,,,,,,,,,,,,,3.614518,,,,,,,,,,,,,be860111-30a7-4cee-9d00-a34fe92531dc,39,,,"[51.3, 33.0]",3900606,0,,,,,1.0059596,,Right Foot,,,,"[79.5, 77.5]",,Ground Pass,,52.68292,,,,Lossémy Karaboué,7301.0,,True,,,,1,From Kick Off,Benjamin Nivet,3002.0,Center Attacking Midfield,2,Troyes,133,['ebd9de30-1092-4d63-8c81-1f8c13573462'],21,,,,,,,,,,,,,,,,,Troyes,133,00:00:21.568,Pass,
,,,,,,,,,,,,,,,,,,1.33443,,,,,,,,,,,,,ff7e7086-8303-4a11-84f4-9ebd7fa669f3,44,,,"[104.1, 76.3]",3900606,0,,,,,-3.0341647,dada7297-9bd7-4c31-b3d5-d4e4da8016bf,Right Foot,,,,"[93.9, 75.2]",,Ground Pass,,10.259142,,,,Stéphane Darbion,2993.0,True,,,,,1,From Kick Off,Lossémy Karaboué,7301.0,Right Back,2,Troyes,133,['f12a2144-cbe0-4a21-98fd-026b018cf3cc'],30,,,,,,,,,,,,,,,,,Troyes,133,00:00:30.547,Pass,
,,,,,,,,,,,,,,,,,,1.531855,,,,,,,,,,,,,7d2e5f15-3961-465c-acff-d022c0a691cc,49,,,"[6.0, 44.0]",3900606,0,,True,,,0.29911792,,Right Foot,,,,"[28.7, 51.0]",,Ground Pass,,23.75479,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,Goal Kick,1,From Goal Kick,Rémy Riou,25377.0,Goalkeeper,3,Nantes,144,['5bc44090-ee4a-47a9-b92e-2b04c4543133'],46,,,,,,,,,,,,,,,,,Nantes,144,00:00:46.672,Pass,
,,,,,,,,,,,,,,,,,,1.630249,,,,,,,,,,,,,475eec99-14ee-422f-8b86-665c9e51f361,51,,,"[28.3, 51.0]",3900606,0,,,,,1.6756732,,Right Foot,,,,"[27.7, 56.7]",,Ground Pass,,5.731492,,,,Guillaume Gillet,4380.0,,,,,,1,From Goal Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,3,Nantes,144,['0a516b68-8d8e-4694-a21c-fdcc139330ed'],48,,,,,,,,,,,,,,,,,Nantes,144,00:00:48.471,Pass,
,,,,,,,,,,,,,,,,,,4.299634,,,,,,,,,,,,,63ddcbfc-fb26-4292-bc8c-6f2f7f558531,61,,,"[15.0, 53.5]",3900606,0,,,,,0.25224245,,Drop Kick,,,,"[82.9, 71.0]",,High Pass,,70.1189,,,,Adrien Thomasson,3375.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,4,Troyes,133,['e49c25df-7f9e-48fe-b632-04e290874f07'],58,,,,,,,,,,,,,,,,,Nantes,144,00:00:58.002,Pass,
,,,,,,,,,,,,,,,,,,2.130301,,,,,,,,,,,,,fec78c7e-b674-4842-8f0f-d00a1a2575cc,63,,,"[82.9, 71.0]",3900606,1,,,,True,-0.46681717,,,,,,"[108.1, 58.3]",,High Pass,,28.21932,,Incomplete,,Kolbeinn Sigþórsson,6284.0,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Right Wing,4,Troyes,133,"['1d1a4b80-740b-4f0a-9605-b5e3cd50cd00', '49b3c2e6-92c6-41cd-81bd-c52ad49fbf41', '51b56e21-b958-4b87-a215-751aac7fdfef']",2,,,,,,,,,,,,,,,,,Nantes,144,00:01:02.382,Pass,True
,,,,,,,,,,,,,,,,,,1.493922,,,,,,,,,,,,,49b3c2e6-92c6-41cd-81bd-c52ad49fbf41,67,,,"[12.0, 21.8]",3900606,1,,,,,2.0374928,,Right Foot,,,,"[5.4, 34.9]",,Ground Pass,,14.668674,,,,Paul Bernardoni,7193.0,,,,,Recovery,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,4,Troyes,133,"['6b2317df-4ee6-40a2-8170-92885210b4a8', 'e9c90a45-a903-4520-8cac-f9c861589b3b', 'fec78c7e-b674-4842-8f0f-d00a1a2575cc']",4,,,,,,,,,,,,,,,,,Troyes,133,00:01:04.512,Pass,True
,,,,,,,,,,,,,,,,,,3.346726,,,,,,,,,,,,,32b7de91-6c2d-4dbe-bb9e-73af66afa665,71,,,"[5.6, 34.9]",3900606,1,,,,,-0.35684052,,Left Foot,,,,"[68.1, 11.6]",,High Pass,,66.70187,,Incomplete,,Corentin Jean,3010.0,,,,,,1,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,4,Troyes,133,"['24439264-d062-43ba-80df-a3ac05e964b7', 'fed3443f-54b7-4d88-b0ea-835f35f1d637']",6,,,,,,,,,,,,,,,,,Troyes,133,00:01:06.046,Pass,
,,,,,,,,,,,,,,,,,,1.578409,,,,,,,,,,,,,24439264-d062-43ba-80df-a3ac05e964b7,73,,,"[52.0, 68.5]",3900606,1,,,,,0.09347678,,Head,,,,"[64.8, 69.7]",,Low Pass,,12.856127,,Incomplete,,Rémi Gomis,401478.0,,,,,Recovery,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,4,Troyes,133,"['32b7de91-6c2d-4dbe-bb9e-73af66afa665', '5cd366b4-fca6-4e40-832a-b851e31fa318', 'ae983cbf-354f-4ad7-a982-ec61be69cc15']",9,,,,,,,,,,,,,,,,,Nantes,144,00:01:09.392,Pass,
,,,,,,,,,,,,,,,,,,0.633341,,,,,,,,,,,,,e03e4031-b092-49c5-a011-fef2c7c36d3a,79,,,"[63.4, 80.0]",3900606,1,,True,,,-1.5475447,,,,,,"[63.6, 71.4]",,Low Pass,,8.602325,,,,Rémi Gomis,401478.0,,,,,Throw-in,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,5,Nantes,144,['a510fb02-51db-4e19-bf6f-d7938e848ac8'],27,,,,,,,,,,,,,,,,,Nantes,144,00:01:27.600,Pass,
,,,,,,,,,,,,,,,,,,0.486179,,,,,,,,,,,,,e92677ab-a1d8-4c77-a93b-1534aa7aef90,81,,,"[63.4, 71.4]",3900606,1,,True,,,1.7033478,,Right Foot,,,,"[62.6, 77.4]",,Ground Pass,,6.053098,,,,Youssouf Sabaly,3404.0,,,,,,1,From Throw In,Rémi Gomis,401478.0,Right Defensive Midfield,5,Nantes,144,['183bca22-da53-42dc-992f-23f622c5e587'],28,,,,,,,,,,,,,,,,,Nantes,144,00:01:28.370,Pass,
,,,,,,,,,,,,,,,,,,2.173346,,,,,,,,,,,,,da13d19d-a14e-4053-9061-c382ea05b504,83,,,"[56.3, 74.9]",3900606,1,,,,,-2.8857234,,Right Foot,,,,"[32.6, 68.7]",,Ground Pass,,24.497551,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,5,Nantes,144,['f726257d-18bd-4a4c-b0b8-c808e5177554'],29,,,,,,,,,,,,,,,,,Nantes,144,00:01:29.124,Pass,
,,,,,,,,,,,,,,,,,,1.759338,,,,,,,,,,,,,ab27facf-5254-44c0-8a5d-256d231a3195,87,,,"[31.2, 68.3]",3900606,1,,,,,-2.26456,,Right Foot,,,,"[14.4, 48.1]",,Ground Pass,,26.27318,,,,Rémy Riou,25377.0,,,,,,1,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,5,Nantes,144,['3fbdbbe1-19e2-464c-a0c5-979316afdf87'],32,,,,,,,,,,,,,,,,,Nantes,144,00:01:32.829,Pass,
,,,,,,,,,,,,,,,,,,1.655869,,,,,,,,,,,,,b608f4b2-3c0b-41e1-9875-50e5c12b52e0,90,,,"[21.0, 42.3]",3900606,1,,,,,1.2700217,,Left Foot,,,,"[27.7, 63.9]",,Ground Pass,,22.615261,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,From Throw In,Rémy Riou,25377.0,Goalkeeper,5,Nantes,144,['6f17683e-b8da-4404-8c19-ee82111bfc8c'],37,,,,,,,,,,,,,,,,,Nantes,144,00:01:37.267,Pass,
,,,,,,,,,,,,,,,,,,1.227241,,,,,,,,,,,,,a49241c0-e147-4565-943c-24c31d157170,93,,,"[36.0, 68.9]",3900606,1,,,,,0.3675589,,Right Foot,,,,"[53.4, 75.6]",,Ground Pass,,18.645374,,,,Youssouf Sabaly,3404.0,,,,,,1,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,5,Nantes,144,['b8242940-553a-4e6f-81d7-0d28e0b4b430'],40,,,,,,,,,,,,,,,,,Nantes,144,00:01:40.816,Pass,
,,,,,,,,,,,,,,,,,,1.447724,,,,,,,,,,,,,474b85c1-c087-47c7-aede-3cb7deeafbda,97,,,"[51.8, 73.4]",3900606,1,,,,,-2.9250424,,Right Foot,,,,"[41.8, 71.2]",,Ground Pass,,10.2391405,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,5,Nantes,144,"['138b35d0-acb8-4a70-afe0-0a498fc84044', '936d15df-770b-4db9-88fc-114846258af9']",43,,,,,,,,,,,,,,,,,Nantes,144,00:01:43.141,Pass,True
,,,,,,,,,,,,,,,,,,0.905789,,,,,,,,,,,,,2b07ebd1-219f-4f86-bc7c-8fe7535565b1,100,,,"[40.8, 68.7]",3900606,1,,,,,-1.0000831,,Right Foot,,,,"[46.0, 60.6]",,Ground Pass,,9.625487,,,,Rémi Gomis,401478.0,,,,,,1,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,5,Nantes,144,['a4015c25-5867-4247-9cfb-d111904225ef'],44,,,,,,,,,,,,,,,,,Nantes,144,00:01:44.964,Pass,
,,,,,,,,,,,,,,,,,,1.467972,,,,,,,,,,,,,d74188d4-4e9d-42c7-acda-bcffc36d3e6a,103,,,"[44.3, 50.8]",3900606,1,,,,,-1.8754708,,Right Foot,,,,"[34.3, 19.0]",,Ground Pass,,33.335266,,,,Lorik Agim Cana,10936.0,,,,,,1,From Throw In,Rémi Gomis,401478.0,Right Defensive Midfield,5,Nantes,144,['b20d96a4-4f1f-455a-a6d1-cf39890c487c'],47,,,,,,,,,,,,,,,,,Nantes,144,00:01:47.330,Pass,
,,,,,,,,,,,,,,,,,,3.0577,,,,,,,,,,,,,da7200f3-4ec1-4a0b-a5b0-db74aa9f7304,106,,,"[31.9, 31.9]",3900606,1,,,,,0.35399744,,Right Foot,,,,"[82.5, 50.6]",,High Pass,,53.944878,,Incomplete,,Adrien Thomasson,3375.0,,,,,,1,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,5,Nantes,144,"['68259c67-42ea-4ef8-adb2-55c5514916bf', '74309f7e-c4ef-460a-9bca-c097aad010f8']",51,,,,,,,,,,,,,,,,,Nantes,144,00:01:51.709,Pass,
,,,,,,,,,,,,,,,,,,0.953719,,,,,,,,,,,,,74309f7e-c4ef-460a-9bca-c097aad010f8,108,,,"[37.6, 29.5]",3900606,1,,,,,-0.47145995,,Head,,,,"[47.8, 24.3]",,High Pass,,11.449018,,Incomplete,,Jessy Pi,7415.0,,,,,Recovery,1,From Throw In,Matthieu Saunier,13730.0,Left Center Back,5,Nantes,144,"['bf64f494-b116-4c84-96b5-0d6b1a0ec65c', 'da7200f3-4ec1-4a0b-a5b0-db74aa9f7304', 'e31696ad-be0e-4184-9eb7-3aae191d8122']",54,,,,,,,,,,,,,,,,,Troyes,133,00:01:54.766,Pass,
,,,,,,,,,,,,,,,,,,1.303017,,,,,,,,,,,,,bf64f494-b116-4c84-96b5-0d6b1a0ec65c,110,,,"[72.3, 55.8]",3900606,1,,,,,-0.13992468,,Head,,,,"[79.4, 54.8]",,Low Pass,,7.170077,,,,Adrien Thomasson,3375.0,,,,,Interception,1,From Throw In,Alejandro Bedoya,12351.0,Center Attacking Midfield,5,Nantes,144,"['594e2d79-968a-487a-8a95-d00aa3225498', '74309f7e-c4ef-460a-9bca-c097aad010f8']",55,,,,,,,,,,,,,,,,,Nantes,144,00:01:55.720,Pass,
,,,,,,,,,,,,,,,,,,1.066773,,,,,,,,,,,,,2e8e67c0-4a4a-43a2-9363-292bfa6ee83e,112,,,"[80.4, 55.0]",3900606,1,,,,,1.8122247,,Right Foot,,,,"[75.5, 74.9]",,Ground Pass,,20.494389,,,,Youssouf Sabaly,3404.0,,,,,,1,From Throw In,Adrien Thomasson,3375.0,Right Wing,5,Nantes,144,['f6e39195-a7fb-4c80-a3b4-2129768c6fd4'],57,,,,,,,,,,,,,,,,,Nantes,144,00:01:57.023,Pass,
,,,,,,,,,,,,,,,,,,1.246884,,,,,,,,,,,,,212a251e-7112-4220-ad07-ea6e72c63595,115,,,"[89.8, 75.3]",3900606,2,,,,,-0.34555557,,Right Foot,,,,"[102.3, 70.8]",,Ground Pass,,13.28533,,,,Adrien Thomasson,3375.0,,,,,,1,From Throw In,Youssouf Sabaly,3404.0,Right Back,5,Nantes,144,['750d36a6-7a66-445d-b876-2a944fdeb7da'],1,,,,,,,,,,,,,,,,,Nantes,144,00:02:01.019,Pass,
,,,,,,,,,,,,,,,,,,3.600718,,,,,,,,,,,,,59e90aa7-7350-48da-9dae-826896c5e1e8,125,,,"[8.3, 22.4]",3900606,2,,,,,-0.19621909,,Left Foot,,,,"[73.7, 9.4]",,High Pass,,66.679535,,Incomplete,,Corentin Jean,3010.0,,,,,Free Kick,1,From Free Kick,Paul Bernardoni,7193.0,Goalkeeper,7,Troyes,133,"['157fe347-2c82-4051-b007-1d06d18ed9c4', 'dfcce32a-7472-4618-bfc7-166f63041de7']",28,,,,,,,,,,,,,,,,,Troyes,133,00:02:28.461,Pass,
,,,,,,,,,,,,,,,,,,1.034653,,,,,,,,,,,,,b05948e4-fd9f-44ab-95de-8a02406e97d7,129,,,"[67.7, 0.1]",3900606,2,,,,,0.6378301,,,,,,"[76.2, 6.4]",,Low Pass,,10.58017,,,,Benjamin Nivet,3002.0,,,,,Throw-in,1,From Throw In,Charles Traoré,4390.0,Left Back,8,Troyes,133,['52b4741e-a6bc-4a54-8b47-eab6dec0085e'],40,,,,,,,,,,,,,,,,,Troyes,133,00:02:40.185,Pass,
,,,,,,,,,,,,,,,,,,1.302693,,,,,,,,,,,,,9d717909-0e99-406e-886b-5b01b39b5334,132,,,"[76.4, 6.6]",3900606,2,,,,,-2.6413121,,Right Foot,,,,"[68.9, 2.5]",,Ground Pass,,8.547514,,,,Charles Traoré,4390.0,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,8,Troyes,133,"['17ca709f-c65b-4e86-b73b-663dc9633285', '6881ebe3-8812-4d1a-bcdc-491d06301d82']",41,,,,,,,,,,,,,,,,,Troyes,133,00:02:41.220,Pass,True
