50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.991035,,,,,,,,,,,,8db994ea-af1e-4681-9a61-3b26a105a3e7,1638,,,"[24.2, 22.8]",3901260,43,,,,,1.4823183,,Left Foot,,,,"[27.5, 60.0]",,Ground Pass,,37.346085,,,Lindsay Rose,7346.0,,,,,,1,From Goal Kick,Wesley Lautoa,3769.0,Left Center Back,91,Lorient,165,['28ecec06-9f98-4749-9cb3-57e222661780'],10,,,,,,,,,,,,,,,,,,,Lorient,165,00:43:10.831,Pass,
,,,,,,,,,,,,,,,,,0.810832,,,,,,,,,,,,3b77bff9-ecae-4be4-8f15-c6a40585a75a,1641,,,"[36.7, 60.0]",3901260,43,,,,,0.9581277,,Left Foot,,,,"[46.4, 73.8]",,Ground Pass,,16.868017,,,Erwin Koffi,40531.0,,,,,,1,From Goal Kick,Lindsay Rose,7346.0,Right Center Back,91,Lorient,165,['433f5cfb-348d-4569-8043-4e3d63fde985'],15,,,,,,,,,,,,,,,,,,,Lorient,165,00:43:15.351,Pass,
,,,,,,,,,,,,,,,,,2.791027,,,,,,,,,,,,693f81c7-04d2-42d8-9fae-58a77061acf7,1644,,,"[46.4, 74.1]",3901260,43,,,,,-2.3145518,,Right Foot,,,,"[16.5, 41.6]",,Ground Pass,,44.161747,,,Benjamin Lecomte,3008.0,,,,,,1,From Goal Kick,Erwin Koffi,40531.0,Right Back,91,Lorient,165,['6a077bea-0746-47f8-a846-c2a6c5120b13'],17,,,,,,,,,,,,,,,,,,,Lorient,165,00:43:17.961,Pass,
,,,,,,,,,,,,,,,,,1.454218,,,,,,,,,,,,58780e02-2954-440f-ab84-365771a8d62e,1647,,,"[16.5, 41.6]",3901260,43,,,,,-0.8302399,,Left Foot,,,,"[31.4, 25.3]",,Ground Pass,,22.083931,,,Wesley Lautoa,3769.0,,,,,,1,From Goal Kick,Benjamin Lecomte,3008.0,Goalkeeper,91,Lorient,165,['41a673e7-4db8-4227-b710-0afa8e4d2b31'],20,,,,,,,,,,,,,,,,,,,Lorient,165,00:43:20.890,Pass,
,,,,,,,,,,,,,,,,,0.756982,,,,,,,,,,,,d10f47d7-229b-437a-bdfe-e4941605bf91,1650,,,"[31.4, 25.3]",3901260,43,,,,,0.44814497,,Left Foot,,,,"[41.8, 30.3]",,Ground Pass,,11.539497,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Goal Kick,Wesley Lautoa,3769.0,Left Center Back,91,Lorient,165,['db38920b-ddb9-4117-8339-a4aa302d4f37'],23,,,,,,,,,,,,,,,,,,,Lorient,165,00:43:23.433,Pass,
,,,,,,,,,,,,,,,,,1.73112,,,,,,,,,,,,03b77950-15fd-42c0-9437-37907689354f,1653,,,"[36.7, 29.2]",3901260,43,,,,,1.6180584,,Right Foot,,,,"[35.3, 58.8]",,Ground Pass,,29.63309,,,Lindsay Rose,7346.0,,,,,,1,From Goal Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,91,Lorient,165,['a6cd322c-45db-4b8a-acc3-4dc441402c9b'],25,,,,,,,,,,,,,,,,,,,Lorient,165,00:43:25.272,Pass,
,,,,,,,,,,,,,,,,,2.832806,,,,,,,,,,,,5977473b-844d-4e5e-957e-5551c7c4a623,1656,,,"[40.0, 60.0]",3901260,43,,,,,0.08575409,,Right Foot,,,,"[97.0, 64.9]",,High Pass,,57.210228,Incomplete,,,,,,,,,1,From Goal Kick,Lindsay Rose,7346.0,Right Center Back,91,Lorient,165,['b0b4a879-fbb6-450c-8996-2aeb089de907'],28,,,,,,,,,,,,,,,,,,,Lorient,165,00:43:28.974,Pass,
,,,,,,,,,,,,,,,,,1.576145,,,,,,,,,,,,60ed2b10-5d16-499a-967c-88f088e45276,1659,,,"[120.0, 80.0]",3901260,43,,,,,-1.8013418,,Left Foot,,,,"[110.4, 39.1]",,High Pass,True,42.011547,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Yann Jouffre,3102.0,Right Center Forward,92,Lorient,165,['dc2bbea0-8635-4e00-9a26-51911cdd0663'],58,,,,,,,,,,,,,,,,,,,Lorient,165,00:43:58.928,Pass,
,,,,,,,,,,,,,,,,,3.319148,,,,,,,,,,,,18e8cd2f-5bf4-4b62-8392-945cbbb39e60,1662,,,"[9.7, 41.0]",3901260,44,,,,,0.004739301,,Left Foot,,,,"[51.9, 41.2]",,High Pass,,42.200474,Incomplete,,,,,,,,,1,From Corner,Khalid Boutaïb,5726.0,Center Forward,92,Lorient,165,['182a77e9-cf9b-4b8f-8c46-7cc325e3c8b2'],1,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:01.305,Pass,
,,,,,,,,,,,,,,,,,1.048512,,,,,,,,,,,,402a5da9-35e7-4ac1-b78f-35b54c517b05,1665,,,"[63.4, 34.2]",3901260,44,,,,,1.4364749,,Left Foot,,,,"[65.9, 52.7]",,Ground Pass,,18.668154,,,Erwin Koffi,40531.0,,,,,,1,From Corner,Wesley Lautoa,3769.0,Left Center Back,92,Lorient,165,['0ee017cc-2ead-4758-b460-749b0ca97d37'],5,,,,,,,,,,,,,,,,,,,Lorient,165,00:44:05.580,Pass,
,,,,,,,,,,,,,,,,,1.351534,,,,,,,,,,,,8016a444-b4a6-4eeb-9ca5-ddb1154c3dc4,1668,,,"[65.9, 52.7]",3901260,44,,,,,-0.48412257,,Right Foot,,,,"[77.5, 46.6]",,Ground Pass,,13.106106,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Corner,Erwin Koffi,40531.0,Right Back,92,Lorient,165,['a01240f6-704d-4cd1-8918-5af313c5d7c3'],9,,,,,,,,,,,,,,,,,,,Lorient,165,00:44:09.095,Pass,
,,,,,,,,,,,,,,,,,3.975728,,,,,,,,,,,,14894c24-68c1-48da-8ebb-b8c53393e516,1672,,,"[50.9, 27.9]",3901260,44,,True,,,2.762461,,Left Foot,,,,"[25.8, 37.9]",,High Pass,,27.018698,,,Clément Maury,401508.0,,,,,Recovery,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Center Back,94,Gazélec Ajaccio,160,['ccfac47f-6852-435e-a4c5-a86b64d3fe8f'],55,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:55.647,Pass,
,,,,,,,,,,,,,,,,,3.533861,,,,,,,,,,,,9dc8324f-5c96-4efe-a64f-fb30fbab7ac3,1674,,,"[30.9, 39.0]",3901260,45,,,,,0.4379298,,Left Foot,,,,"[93.9, 68.5]",,High Pass,,69.56472,,,John Tshibumbu,7721.0,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,94,Gazélec Ajaccio,160,['88ae38ed-89ca-4019-a15e-b0ad4dc9d65a'],1,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:45:01.232,Pass,
,,,,,,,,,,,,,,,,,1.019422,,,,,,,,,,,,04893e58-9de2-40c5-aa4b-17c2fbd6b6c4,1677,,,"[94.0, 69.0]",3901260,45,,,,True,-1.0788058,,,,,,"[102.2, 53.7]",,Low Pass,,17.35886,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,Regular Play,John Tshibumbu,7721.0,Right Wing,94,Gazélec Ajaccio,160,"['36d890e7-224d-4ca1-aac5-42ace7063448', '5fc85a56-5c35-47ef-9121-f092070f6cd3', 'd7b9d240-a9b4-43bf-874d-ba63b413cd79']",4,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:45:04.766,Pass,True
,,,,,,,,,,,,,,,,,1.322541,,,,,,,,,,,,fe363a2b-5dc0-477b-8690-83b5aef86e70,1690,,,"[7.5, 33.9]",3901260,45,,True,,,0.17795357,,Keeper Arm,,,,"[35.3, 38.9]",,Ground Pass,,28.246061,,,François Bellugou,3140.0,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,95,Lorient,165,['38d8f9e7-22b1-431d-972e-68b6ad87164c'],15,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:15.740,Pass,
,,,,,,,,,,,,,,,,,1.586866,,,,,,,,,,,,aad816ca-97b2-42c6-a3d1-e7bb39ddbc94,1692,,,"[35.3, 38.9]",3901260,45,,,,,-1.2021004,,Right Foot,,,,"[47.2, 8.1]",,Ground Pass,,33.018932,,,Maxime Barthelmé,7567.0,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,95,Lorient,165,['3ddf1f0d-e9e2-4ed4-a019-177630aa6494'],18,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:18.364,Pass,
,,,,,,,,,,,,,,,,,1.43364,,,,,,,,,,,,2b8c7f9a-e468-4ae5-8ef3-c25f4b35fcb1,1697,,,"[40.7, 17.4]",3901260,45,,,,,-1.8267982,,Left Foot,,,,"[36.8, 2.5]",,Ground Pass,,15.401948,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,95,Lorient,165,['c3a09c5d-75b7-475a-b557-f66aa48b2029'],24,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:24.081,Pass,
,,,,,,,,,,,,,,,,,0.698701,,,,,,,,,,,,35626b00-ace2-49d8-9279-e0714f535ee2,1699,,,"[36.8, 2.4]",3901260,45,,,,,1.1945543,,Left Foot,,,,"[40.0, 10.5]",,Ground Pass,,8.70919,,,Maxime Barthelmé,7567.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,95,Lorient,165,['c8cabd1b-399c-4687-b1d6-dddf7a9352d6'],25,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:25.515,Pass,
,,,,,,,,,,,,,,,,,1.039934,,,,,,,,,,,,e187c41f-d72d-4365-85a7-1b53a567ff2d,1703,,,"[40.7, 7.8]",3901260,45,,,,,-2.6224465,,Left Foot,,,,"[30.9, 2.2]",,Ground Pass,,11.287161,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,95,Lorient,165,"['1f686d84-a703-42a2-8f1b-f43503712310', '3e4d8846-7f05-4b5f-9102-f1bd8e0ff3bc']",27,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:27.717,Pass,True
,,,,,,,,,,,,,,,,,3.040941,,,,,,,,,,,,cfcc41a4-310c-49d3-ac6c-2bedcbc958c4,1705,,,"[30.9, 2.2]",3901260,45,,,,,2.1824539,,Left Foot,,,,"[10.7, 31.0]",,Ground Pass,,35.177834,,,Benjamin Lecomte,3008.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,95,Lorient,165,['6a4c120b-f994-4f5d-a167-a8103bd73b0e'],28,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:28.757,Pass,
,,,,,,,,,,,,,,,,,2.235007,,,,,,,,,,,,5e16e566-671d-43f9-a364-090da54f41c8,1707,,,"[10.1, 30.6]",3901260,45,,,,,1.1883098,,Left Foot,,,,"[20.6, 56.7]",,Ground Pass,,28.132898,,,Lindsay Rose,7346.0,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,95,Lorient,165,['f1d56640-6293-45b5-9eae-f3e90eb7552b'],31,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:31.798,Pass,
,,,,,,,,,,,,,,,,,1.225794,,,,,,,,,,,,924d2a3c-2a82-49c9-a87a-153d41538545,1710,,,"[20.6, 56.7]",3901260,45,,,,,0.99065727,,Left Foot,,,,"[32.2, 74.4]",,Ground Pass,,21.162466,,,Erwin Koffi,40531.0,,,,,,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,95,Lorient,165,['c9ee69cb-8063-4247-987c-397a9721f9c8'],35,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:35.113,Pass,
,,,,,,,,,,,,,,,,,0.569312,,,,,,,,,,,,dbe7aa7a-bdeb-48b7-bc8d-d09e9e34e01d,1713,,,"[32.2, 74.4]",3901260,45,,,,,-1.1489251,,Right Foot,,,,"[37.9, 61.7]",,Ground Pass,,13.920488,,,Maxime Barthelmé,7567.0,,,,,,1,Regular Play,Erwin Koffi,40531.0,Right Back,95,Lorient,165,['6ea59e13-6aed-436f-812a-5bb027206485'],37,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:37.716,Pass,
,,,,,,,,,,,,,,,,,1.209076,,,,,,,,,,,,44e24b0c-b06a-42d5-b1ba-c08d24751ceb,1715,,,"[37.9, 61.7]",3901260,45,,,,,2.5726094,,Right Foot,,,,"[29.3, 67.2]",,Ground Pass,,10.20833,,,Erwin Koffi,40531.0,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,95,Lorient,165,['3e4f33bc-070d-494a-8358-b94b376ecab3'],38,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:38.286,Pass,
,,,,,,,,,,,,,,,,,0.979721,,,,,,,,,,,,5afb0dc8-632a-45aa-9022-64591a09e20b,1718,,,"[30.3, 69.2]",3901260,45,,,,,-1.9532276,,Right Foot,,,,"[23.1, 51.3]",,Ground Pass,,19.293781,,,Lindsay Rose,7346.0,,,,,,1,Regular Play,Erwin Koffi,40531.0,Right Back,95,Lorient,165,['95757241-91b7-4682-bfa4-7709e3a7dfc5'],39,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:39.495,Pass,
,,,,,,,,,,,,,,,,,1.452589,,,,,,,,,,,,8a0eeaf9-d735-48f9-988f-727d590ffa00,1721,,,"[23.7, 51.4]",3901260,45,,,,,-1.5454049,,Right Foot,,,,"[24.5, 19.9]",,Ground Pass,,31.510157,,,Wesley Lautoa,3769.0,,,,,,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,95,Lorient,165,['426b0d4b-29d1-4e2e-b33f-829a09ed5eea'],41,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:41.756,Pass,
,,,,,,,,,,,,,,,,,2.611188,,,,,,,,,,,,1045cc0e-618a-450f-8943-41868f22656b,1725,,,"[55.7, 5.5]",3901260,45,,,,,0.3374188,,Left Foot,,,,"[97.6, 20.2]",,High Pass,,44.403828,,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Wesley Lautoa,3769.0,Left Center Back,95,Lorient,165,"['216734cf-245c-4341-ba44-6d57b134b545', '82c0f50c-9090-4647-b3c1-49e3c9e8699e']",48,,,,,,,,,,,,,,,,,,,Lorient,165,00:45:48.372,Pass,True
,,,,,,,,,,,,,,,,,0.955278,,,,,,,,,,,,b281a1d7-8b96-493d-8283-32c5a82c47d2,1729,,,"[28.6, 80.0]",3901260,46,,,,,-1.6566066,,,,,,"[27.8, 70.7]",,Low Pass,,9.334345,,,David Ducourtioux,401509.0,,,,,Throw-in,1,From Throw In,Alassane Touré,90746.0,Right Back,96,Gazélec Ajaccio,160,['79c8ea0e-933e-4dbd-a564-549f0938642b'],2,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:02.258,Pass,
,,,,,,,,,,,,,,,,,2.694055,,,,,,,,,,,,1b061d35-dc17-4c60-925a-c27e38f92d34,1732,,,"[27.8, 70.7]",3901260,46,,,,,-0.28284803,,Right Foot,,,,"[48.1, 64.8]",,High Pass,,21.140009,,,Amos Youga,7389.0,,,,,,1,From Throw In,David Ducourtioux,401509.0,Center Defensive Midfield,96,Gazélec Ajaccio,160,['e32ed49e-6839-4831-8527-1ee6ed67d918'],3,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:03.272,Pass,
,,,,,,,,,,,,,,,,,1.090425,,,,,,,,,,,,e9445547-c7fd-4ce0-aa27-11e5616870ab,1735,,,"[48.1, 64.8]",3901260,46,,,,True,0.5018235,,,,,,"[59.4, 71.0]",,Low Pass,,12.889143,,,John Tshibumbu,7721.0,,,,,,1,From Throw In,Amos Youga,7389.0,Right Center Midfield,96,Gazélec Ajaccio,160,"['826a5340-0041-4027-8520-1213a1b319a5', 'cc006878-be25-43bb-a457-d707f949f5a4']",5,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:05.966,Pass,True
,,,,,,,,,,,,,,,,,1.164703,,,,,,,,,,,,7903c291-a146-4013-95e7-9ed971d04a58,1738,,,"[58.6, 71.3]",3901260,46,,,,True,-0.83960855,,,,,,"[64.7, 64.5]",,Low Pass,,9.1350975,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,From Throw In,John Tshibumbu,7721.0,Right Wing,96,Gazélec Ajaccio,160,"['99e718ad-5c86-4248-88d6-cc0b4feeceb3', '9d3ab4e5-a03b-4ddd-a8f8-0bbf4767e436', 'fdfddd2f-dcb0-4035-a9aa-f118a5afa8e2']",7,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:07.057,Pass,True
,,,,,,,,,,,,,,,,,1.92426,,,,,,,,,,,,55602147-708b-4d02-b038-6018ef15ae6a,1745,,,"[57.8, 13.5]",3901260,46,,,,,2.5068305,,Left Foot,,,,"[32.0, 32.5]",,Low Pass,,32.04122,,,Lindsay Rose,7346.0,,,,,Free Kick,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,98,Lorient,165,['1933a87c-2769-4d27-b966-f6a5fb143a23'],27,,,,,,,,,,,,,,,,,,,Lorient,165,00:46:27.649,Pass,
,,,,,,,,,,,,,,,,,1.206068,,,,,,,,,,,,f25a523d-a07c-4861-88e3-4692ddb8c166,1748,,,"[35.3, 33.6]",3901260,46,,,,,-0.53067666,,Right Foot,,,,"[52.0, 23.8]",,Ground Pass,,19.36311,,,François Bellugou,3140.0,,,,,,1,From Free Kick,Lindsay Rose,7346.0,Right Center Back,98,Lorient,165,['dce323c3-728a-4292-b0e9-6d89d4e3ab90'],32,,,,,,,,,,,,,,,,,,,Lorient,165,00:46:32.638,Pass,
,,,,,,,,,,,,,,,,,0.802682,,,,,,,,,,,,b960813e-bd25-4133-b236-35f3950183fb,1751,,,"[46.4, 23.5]",3901260,46,,,,,1.8850282,,Right Foot,,,,"[41.2, 39.5]",,Ground Pass,,16.823793,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Free Kick,François Bellugou,3140.0,Left Defensive Midfield,98,Lorient,165,['1806b49e-8319-482e-a626-96b2e9732842'],34,,,,,,,,,,,,,,,,,,,Lorient,165,00:46:34.983,Pass,
,,,,,,,,,,,,,,,,,1.713656,,,,,,,,,,,,b148a6da-6d93-48ad-be4f-178f130a3993,1754,,,"[40.7, 39.2]",3901260,46,,,,,-1.6891432,,Right Foot,,,,"[36.8, 6.4]",,Ground Pass,,33.031048,,,Wesley Lautoa,3769.0,,,,,,1,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,98,Lorient,165,['6cb7ab7f-b01e-41a1-89ae-e85617f742f8'],35,,,,,,,,,,,,,,,,,,,Lorient,165,00:46:35.794,Pass,
,,,,,,,,,,,,,,,,,1.170784,,,,,,,,,,,,32baca18-9934-456f-8ccd-60600633f6db,1757,,,"[46.1, 8.1]",3901260,46,,,,,0.14888994,,Left Foot,,,,"[66.1, 11.1]",,Ground Pass,,20.22375,Incomplete,,Benjamin Jeannot,3552.0,,,,,,1,From Free Kick,Wesley Lautoa,3769.0,Left Center Back,98,Lorient,165,"['bad71747-c561-4ed5-891f-4d8fde6fc2b2', 'f7b64a58-4fdb-4c72-a0d1-8c2208575e6c']",40,,,,,,,,,,,,,,,,,,,Lorient,165,00:46:40.626,Pass,
,,,,,,,,,,,,,,,,,2.294061,,,,,,,,,,,,0cadabc8-f30b-49c5-8ae1-a302a4673f94,1762,,,"[62.0, 48.4]",3901260,46,,,,,-1.4729502,,Right Foot,,,,"[63.6, 32.1]",,Ground Pass,,16.37834,,,Kévin Mayi,7430.0,,,,,,1,Regular Play,John Tshibumbu,7721.0,Right Wing,99,Gazélec Ajaccio,160,['a777d6cd-f59c-44b6-b0fb-79cb1508f899'],44,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:44.057,Pass,
,,,,,,,,,,,,,,,,,1.34406,,,,,,,,,,,,d7882024-7577-4613-a513-6e57c9288305,1764,,,"[63.6, 32.1]",3901260,46,,,,,1.1684753,,Right Foot,,,,"[73.6, 55.6]",,High Pass,,25.539186,,,Amos Youga,7389.0,,,,,,1,Regular Play,Kévin Mayi,7430.0,Left Wing,99,Gazélec Ajaccio,160,['3b9afab3-7c71-4c42-9170-bf5ab7d97bff'],46,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:46.351,Pass,
,,,,,,,,,,,,,,,,,0.812161,,,,,,,,,,,,06895664-ac6e-4a94-9fdf-2212744c973c,1767,,,"[73.6, 55.6]",3901260,46,,,,,-1.5237722,,Other,,,,"[74.0, 47.1]",,High Pass,,8.509406,,,John Tshibumbu,7721.0,,,,,,1,Regular Play,Amos Youga,7389.0,Right Center Midfield,99,Gazélec Ajaccio,160,['2a42f365-d197-43c8-a3c1-e515dafcf887'],47,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:47.721,Pass,
,,,,,,,,,,,,,,,,,1.097506,,,,,,,,,,,,276b023a-9847-4089-a59c-64304f977a3d,1770,,,"[74.0, 47.1]",3901260,46,,,,,-1.9756881,,Right Foot,,,,"[65.9, 28.2]",,Ground Pass,,20.562588,,,Damjan Đoković,31911.0,,,,,,1,Regular Play,John Tshibumbu,7721.0,Right Wing,99,Gazélec Ajaccio,160,['6ae5a718-547b-4362-9449-172fde1d7f97'],49,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:49.575,Pass,
,,,,,,,,,,,,,,,,,0.887184,,,,,,,,,,,,655e37de-45af-4ad1-ab61-9bd787ef4175,1773,,,"[66.2, 28.7]",3901260,46,,,,,1.4608961,,Left Foot,,,,"[67.8, 43.2]",,Ground Pass,,14.588009,,,David Ducourtioux,401509.0,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,99,Gazélec Ajaccio,160,['668aaf4a-0fa0-4870-85cc-e7dba8768b8e'],51,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:51.224,Pass,
,,,,,,,,,,,,,,,,,2.439582,,,,,,,,,,,,e9798f7d-0f84-432e-993e-8c5b14c810fd,1775,,,"[67.8, 43.2]",3901260,46,,,,,-1.0303768,,Right Foot,,,,"[90.6, 5.2]",,High Pass,,44.315235,,,Issiaga Sylla,4352.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Center Defensive Midfield,99,Gazélec Ajaccio,160,['4a7339b6-b6b8-43d0-a22a-e2ad505e776e'],52,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:52.111,Pass,
,,,,,,,,,,,,,,,,,1.306303,,,,,,,,,,,,1568cd0c-6f22-4f15-b1af-cd7be65ba530,1778,,,"[84.8, 4.5]",3901260,46,,,,,2.890975,,Left Foot,,,,"[72.3, 7.7]",,Ground Pass,,12.9031,,,Damjan Đoković,31911.0,,,,,,1,Regular Play,Issiaga Sylla,4352.0,Left Back,99,Gazélec Ajaccio,160,['925d6c5e-6c53-4c6c-9b0d-55d3de03fde0'],57,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:57.325,Pass,
,,,,,,,,,,,,,,,,,2.240566,,,,,,,,,,,,31fabd83-0f03-47d3-a273-6f35bf9227a5,1781,,,"[72.8, 12.0]",3901260,47,,,,,2.077666,,Left Foot,,,,"[52.2, 49.1]",,Ground Pass,,42.435482,,,Roderic Filippi,7808.0,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,99,Gazélec Ajaccio,160,['79ebcbde-4ddf-438a-862d-3dd403668d66'],0,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:47:00.640,Pass,
,,,,,,,,,,,,,,,,,2.329208,,,,,,,,,,,,45178033-2c2b-42fd-9974-f2ea2e403261,1785,,,"[51.4, 50.1]",3901260,47,,,,,-1.5707964,,Right Foot,,,,"[51.4, 13.5]",,Low Pass,,36.6,,,Pablo Jean Antoine Martínez,3207.0,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,99,Gazélec Ajaccio,160,"['18e7247f-fb53-4b45-9d87-d1d12d62d574', 'a861ba20-566b-402b-a2bd-6fd9bae7cea8']",4,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:47:04.148,Pass,True
,,,,,,,,,,,,,,,,,0.920493,,,,,,,,,,,,35a51983-3d04-4248-8619-d2cf62c04530,1788,,,"[51.4, 13.2]",3901260,47,,,,,0.16514868,,Left Foot,,,,"[65.8, 15.6]",,Ground Pass,,14.59863,Incomplete,,Damjan Đoković,31911.0,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Center Back,99,Gazélec Ajaccio,160,"['694ea83a-7391-4e1c-bde4-02ffc65a9aec', '8bce9069-6bb9-4370-b032-489e06ea4038']",7,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:47:07.663,Pass,
,,,,,,,,,,,,,,,,,1.30262,,,,,,,,,,,,5d20515b-b232-4406-b658-2cd9da3ca0d0,1792,,,"[63.4, 63.9]",3901260,47,,,,,-2.0433922,,Left Foot,,,,"[54.3, 46.1]",,Ground Pass,,19.991247,,,François Bellugou,3140.0,,,,,Recovery,1,Regular Play,Yann Jouffre,3102.0,Right Center Forward,99,Gazélec Ajaccio,160,['3c0bad86-fb8a-44e2-b310-778e89bb0839'],10,,,,,,,,,,,,,,,,,,,Lorient,165,00:47:10.002,Pass,
,,,,,,,,,,,,,,,,,8.533284,,,,,,,,,,,,f2f3597b-7f23-4326-b751-d9b7686ee6ab,1794,,,"[54.3, 46.1]",3901260,47,,True,,,-0.72355056,,Right Foot,,,,"[100.6, 5.2]",,High Pass,,61.77783,Incomplete,,,,,True,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,99,Gazélec Ajaccio,160,['ee5e1e6f-f0f3-4f20-8ade-6d67f29fb750'],11,,,,,,,,,,,,,,,,,,,Lorient,165,00:47:11.304,Pass,
,,,,,,,,,,,,,,,,,2.881877,,,,,,,,,,,,db03e91f-c415-4ec5-8790-68adf42630ab,1796,,,"[40.4, 72.4]",3901260,47,,,,,-0.3551127,,Right Foot,,,,"[88.4, 54.6]",,High Pass,,51.19414,,,John Tshibumbu,7721.0,,,,,,1,Regular Play,Roderic Filippi,7808.0,Right Center Back,100,Gazélec Ajaccio,160,['e53f46a9-fe04-4a1c-baf9-de8bd7125d4e'],24,,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:47:24.108,Pass,
