50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d6c3a04-d0e4-4a6c-a3a7-7d45e68fa95e,40,,"[98.8, 12.9]",3901238,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lacina Traoré,3553.0,Center Forward,6,AS Monaco,129,"['6290d3a8-16c2-49d2-9f34-2f2f5594bbb0', '7f53d9e8-58c2-4206-a2e9-a86317176c37']",36,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:36.764,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575a96ee-bb8c-41a5-9c8e-96dc7de2bcfd,48,,"[30.5, 47.1]",3901238,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Cardy,401525.0,Right Defensive Midfield,7,Guingamp,142,['3cbc73eb-ca99-4636-a65a-3532d9dcf128'],41,,,,,,,,,,,,,,,,,Guingamp,142,00:01:41.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128c96da-79a5-4ec3-bdcb-dd796d2b29e3,51,,"[30.2, 21.5]",3901238,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,7,Guingamp,142,['f8dd42da-cf80-4b79-80c4-1957c61bee7f'],43,,,,,,,,,,,,,,,,,Guingamp,142,00:01:43.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955fcbf-0c07-43c5-a90f-ac5d802b6887,54,,"[21.0, 26.3]",3901238,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,7,Guingamp,142,['816e1151-f0e3-4216-8cf4-2c2ef490011d'],46,,,,,,,,,,,,,,,,,Guingamp,142,00:01:46.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9645f7ae-f66b-4b2c-9828-97d2fed1173b,59,,"[2.2, 31.7]",3901238,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Lössl,3322.0,Goalkeeper,7,Guingamp,142,"['3857ff9f-c733-4824-9ac0-b629b46a30ea', 'ea5fb904-be45-4fb8-90aa-b8d91dead363']",49,,,,,,,,,,,,,,,,,Guingamp,142,00:01:49.979,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,33ffc707-2a93-473b-8bd5-8d1d6165f8d0,62,,"[68.4, 72.0]",3901238,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,7,Guingamp,142,['f621eaf6-5c6a-45d1-8b61-2da5e30e6bc5'],55,,,,,,,,,,,,,,,,,Guingamp,142,00:01:55.964,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b4d6d91-717a-475d-8442-808d789bfeae,64,,"[62.3, 9.4]",3901238,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,7,Guingamp,142,['e4f681e8-9611-4668-95bf-1aacaea9169b'],57,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:57.434,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a6da2e0-d941-4faa-b02a-6279041639eb,69,,"[103.1, 5.7]",3901238,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,8,AS Monaco,129,['a2b9ff19-c085-4823-8ae5-178770ff0fe0'],8,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:08.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e3c52e-0716-44a4-80fb-ee0194cd478c,73,,"[6.0, 69.0]",3901238,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brou Benjamin Angoua,40527.0,Right Center Back,8,AS Monaco,129,['bde88d76-767f-4a2a-b936-3e412b5baa90'],11,,,,,,,,,,,,,,,,,Guingamp,142,00:02:11.579,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0e6b2a-3dae-47d2-a180-e17c912876a9,77,,"[28.5, 72.3]",3901238,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Younousse Sankharé,3348.0,Left Defensive Midfield,8,AS Monaco,129,['0e47c604-2ebb-4371-8ec2-ebeaa5fc3ea4'],14,,,,,,,,,,,,,,,,,Guingamp,142,00:02:14.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc51159-f04e-4520-b5a5-7196467e0e8d,82,,"[108.3, 2.7]",3901238,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,8,AS Monaco,129,"['ae2eac4a-5d65-45a5-a06e-99612d8ca608', 'ae704804-371f-49d8-a812-db732a09ba7d']",18,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:18.162,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fc2a3fd-8838-4a91-8247-99916b422870,89,,"[114.0, 30.6]",3901238,2,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tiemoué Bakayoko,3955.0,Right Defensive Midfield,9,AS Monaco,129,"['3918d4f1-3ccd-4ec6-88bc-9a4536713c07', 'd2b23e4a-ff07-454f-9422-d71f16ab4f74', 'e422cd52-1cf2-4a2e-8b15-d3ad2750d4be']",47,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:47.832,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46c7ec52-5d00-4bce-85ae-455faf716499,96,,"[47.9, 27.5]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,11,AS Monaco,129,['02a9f16f-cc8b-4faf-bc9c-7a83d70077ab'],7,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:07.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bdc2653-0ddc-4158-80d7-56dae9afa0dd,98,,"[40.5, 25.1]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Right Defensive Midfield,11,AS Monaco,129,['8e3d3913-128d-43b2-8c17-1f75169af3d2'],7,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:07.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017d1425-f268-4fc1-b86a-4421085594ff,101,,"[48.6, 51.4]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,11,AS Monaco,129,['7447833d-ab5c-46ba-99ca-e4ff6a0182e5'],12,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:12.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114889ff-d6ef-4f31-a8fd-b62cfa792fc4,104,,"[55.7, 75.0]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,11,AS Monaco,129,['52e058bd-cc2f-42a1-bdcd-fc764688cd32'],16,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:16.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28c52ae0-6b68-49b8-97c9-19742dea9d23,108,,"[40.7, 54.4]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,11,AS Monaco,129,['0f810dbd-3a4b-4006-86ab-9e6b69b99af4'],19,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:19.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e668a35f-c2d3-48f9-9b2c-a5d8268fda74,111,,"[41.0, 29.7]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,11,AS Monaco,129,['6f274055-a549-4cdc-b9ad-b2613d1eb3a9'],23,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:23.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbfeb59b-a33d-4331-9e73-f344f4d410c1,114,,"[63.2, 6.0]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Raggi,3374.0,Left Back,11,AS Monaco,129,['8a1be141-ccab-45bd-9551-6409520d0207'],27,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:27.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60dff041-da9b-43ea-8956-1e4d63ae44ec,117,,"[49.5, 21.3]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,11,AS Monaco,129,['f45c3ce1-c185-4ffe-bf6b-6af95e724465'],30,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:30.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e33167e-ad40-4090-9551-5ace76219363,120,,"[57.7, 58.9]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,11,AS Monaco,129,['507bcede-6a98-42db-bb0f-1a465001cedc'],36,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:36.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf75116c-4183-4c0b-a053-7c24cb980387,123,,"[80.0, 76.4]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,11,AS Monaco,129,['226423e0-4313-4d8e-8ae8-b7542dbcce7a'],39,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:39.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c0c78b-9677-4979-aa1b-976522f28edd,127,,"[96.9, 75.2]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,11,AS Monaco,129,"['176a29ec-d0f8-4e4e-a2ff-f4995d0eae6a', '585b22e7-56f8-4862-9532-b7b96f8dbe0d']",41,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:41.433,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dedf0521-6c6f-4fef-92d1-d5ec63289075,130,,"[113.5, 42.9]",3901238,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lacina Traoré,3553.0,Center Forward,11,AS Monaco,129,['67482d2d-ab5b-4a8e-9cd5-8b42e7f6a979'],44,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:44.699,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ae8676-b37d-4c06-9df2-f25944a3aad3,139,,"[83.4, 35.5]",3901238,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,12,AS Monaco,129,['132ea72b-0639-4276-b724-d27a6233af65'],42,,,,,,,,,,,,,,,,,Guingamp,142,00:04:42.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7871025-06ea-4f7f-ae6b-bc2766d0c708,143,,"[55.4, 44.3]",3901238,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,12,AS Monaco,129,"['6132673a-cd47-428b-a7c3-e37ee3bf72f3', '9f96d164-6e14-431d-9501-a23b3ae87479']",43,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:43.559,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83dd7e3c-6422-4aed-8be0-b9762ceaf2e8,148,,"[55.1, 58.0]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wallace Fortuna dos Santos,8277.0,Right Center Back,13,AS Monaco,129,['bd02ccc0-a5f9-440d-9472-4d5ab72f80d0'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:02.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d3b8b2e-b5ed-407d-9f77-f28bc0ab01a6,151,,"[68.6, 76.3]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fábio Henrique Tavares,3247.0,Right Back,13,AS Monaco,129,['d68eaa26-3ff6-4ad7-9e80-07537b3ea9e9'],5,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:05.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aecd529-871c-4aab-9606-46e1ed594532,155,,"[91.6, 75.0]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Dirar,5727.0,Right Wing,13,AS Monaco,129,"['331f0d79-5923-44e9-a311-f5b2c6eea690', 'a894b3e8-cc1b-4199-af52-1a9c10ff6e89']",7,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:07.814,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edcf7ceb-2467-48ef-a238-7312a307eedd,158,,"[75.2, 72.9]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tiemoué Bakayoko,3955.0,Right Defensive Midfield,13,AS Monaco,129,['e074e37f-1df1-457d-8a91-32bbc20e5f16'],11,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:11.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e35c10a-6a3a-4ca6-9652-d0d470f36c1b,161,,"[92.9, 48.7]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Dirar,5727.0,Right Wing,13,AS Monaco,129,['1c590a33-9312-479a-8609-135fbbd1a11d'],15,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:15.855,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,71f436f7-abc6-4ba2-873d-e3aa443396a8,164,,"[101.1, 42.6]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lacina Traoré,3553.0,Center Forward,13,AS Monaco,129,['c6d57b1a-7c08-4f1f-a69e-8891e3d8ca37'],17,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:17.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0e9039c-3163-4a87-9ef3-360eb3f116db,168,,"[95.1, 56.3]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Dirar,5727.0,Right Wing,13,AS Monaco,129,['35e70ca2-1722-4021-93ce-aaaa3d0929ab'],22,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:22.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160a2599-1a98-4fb3-997a-f3b9a42e2cc4,170,,"[108.9, 56.1]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,13,AS Monaco,129,['a237c5cb-d9f4-477e-bde3-2662abb910be'],23,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:23.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c53632ea-839b-41a4-a7a9-33032b339e7f,176,,"[107.8, 43.5]",3901238,5,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wallace Fortuna dos Santos,8277.0,Right Center Back,14,AS Monaco,129,['9c4dc110-111a-414c-9517-10ee3913975f'],56,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:56.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694531c4-56c2-4b8a-a721-2b28c88abb05,187,,"[24.1, 41.5]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,16,AS Monaco,129,"['8b22b416-cff4-494d-b335-d2dfbf558aac', 'ea5867a1-aefa-4d2a-b5d1-137cba50833a']",31,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:31.654,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0546d1b-6d6d-45ee-a638-eafe94c96c53,190,,"[55.0, 25.2]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,16,AS Monaco,129,['76db4030-753f-4fd6-b384-4337711e6e4f'],34,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:34.233,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7953562-61fa-429d-bb7b-7885e070c384,192,,"[77.3, 35.4]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lacina Traoré,3553.0,Center Forward,16,AS Monaco,129,['915ee426-3068-4fcd-8abc-cf150100298f'],36,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:36.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30cdb15d-f6a2-4de4-9d89-670c3cb65140,194,,"[46.9, 71.0]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,17,Guingamp,142,['14305da2-8aa9-4b60-9b23-c7235a554ad8'],38,,,,,,,,,,,,,,,,,Guingamp,142,00:06:38.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a7d2063-07fb-4f56-b39b-d9b463f724db,198,,"[54.8, 75.0]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Cardy,401525.0,Right Defensive Midfield,17,Guingamp,142,['28fca3da-fbc3-49f9-842b-91b6076de71b'],41,,,,,,,,,,,,,,,,,Guingamp,142,00:06:41.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae693cf-2987-4211-9009-a3444aa07c0c,201,,"[48.3, 62.5]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,17,Guingamp,142,"['65f89757-b6f2-4579-80ad-cfedc1fa0537', '8059bce2-2bc7-45f0-955f-a458fdd72764']",41,,,,,,,,,,,,,,,,,Guingamp,142,00:06:41.760,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0900e958-fb23-436e-ac36-fa2b06850b7e,203,,"[56.2, 75.7]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Cardy,401525.0,Right Defensive Midfield,17,Guingamp,142,['f85a128b-9b89-4d93-9605-04e934f2e923'],41,,,,,,,,,,,,,,,,,Guingamp,142,00:06:41.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a24a74f6-5bca-40b8-9593-fa162e0f9f74,206,,"[56.5, 75.7]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Cardy,401525.0,Right Defensive Midfield,17,Guingamp,142,['6d46b681-6074-4b58-96fe-b9aa41e6ebe6'],44,,,,,,,,,,,,,,,,,Guingamp,142,00:06:44.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0302b655-9c4e-4e14-a15b-f3b1bf94cdc2,210,,"[71.5, 69.3]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,17,Guingamp,142,['69c30f75-b309-46c8-933c-7f7059daeba2'],47,,,,,,,,,,,,,,,,,Guingamp,142,00:06:47.236,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3746c9-304b-4913-bd5b-f6986883c243,214,,"[108.0, 55.0]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mevlüt Erdinç,20027.0,Left Center Forward,17,Guingamp,142,['3fd0e7e4-2310-4879-b311-79575438c550'],50,,,,,,,,,,,,,,,,,Guingamp,142,00:06:50.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05c99b81-e375-41ec-9641-d714b733b58c,216,,"[8.3, 9.7]",3901238,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Raggi,3374.0,Left Back,17,Guingamp,142,['db675a18-cf12-4b09-8ec2-c5528d05aa46'],52,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:52.460,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e602bd-ab26-42e2-bb09-0cae18ef4111,219,,"[56.4, 35.3]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,17,Guingamp,142,['c226a993-203c-40ab-a8fc-2a89d930225d'],1,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:01.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778df78-a9aa-4a72-9ac9-f1cf948d9db6,222,,"[80.4, 50.6]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,17,Guingamp,142,['c85c6d26-3c1b-40ea-9a8d-c752b7335971'],2,,,,,,,,,,,,,,,,,Guingamp,142,00:07:02.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2c84e1-3d57-4963-8c13-ca4a45deb865,229,,"[3.9, 38.4]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danijel Subašić,3444.0,Goalkeeper,18,AS Monaco,129,['61698886-ff69-40f6-9fd4-2b3b0c4312a7'],6,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:06.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a44fd5a7-d63e-42cd-aa6e-99c1a3c15a0a,232,,"[50.2, 28.8]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,18,AS Monaco,129,['39de4e2b-9d7b-45c0-ac67-a128cb2bba5b'],10,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:10.835,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f644bc-3abb-4dd2-87eb-e9c8c29e5c52,236,,"[57.4, 39.2]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,18,AS Monaco,129,['4007de5d-3aa4-4158-b24a-2983470619ca'],13,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:13.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ab5413e-c234-4379-a8b7-d5fff1d2c852,240,,"[47.0, 35.2]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,19,Guingamp,142,['341aafcb-99c7-4c5c-aa18-37ba9eeea01b'],16,,,,,,,,,,,,,,,,,Guingamp,142,00:07:16.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2c69f87-eace-417d-b0a2-1fbd02fcba18,242,,"[57.2, 44.7]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Cardy,401525.0,Right Defensive Midfield,19,Guingamp,142,['36f4a06b-47c0-41ec-93e3-63431af0e65b'],17,,,,,,,,,,,,,,,,,Guingamp,142,00:07:17.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412133d4-e7e1-4f47-ad47-93215ffc7b8a,244,,"[40.4, 66.8]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,19,Guingamp,142,['26cfc9fb-8301-47d9-847e-388d3e72ca44'],19,,,,,,,,,,,,,,,,,Guingamp,142,00:07:19.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276c3679-30e2-4787-b8d6-bb99fcf27a40,247,,"[65.0, 77.4]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,19,Guingamp,142,['47745554-aa71-4fdb-9e72-c7e846aabf1e'],23,,,,,,,,,,,,,,,,,Guingamp,142,00:07:23.632,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b2f040-e1d8-4f6c-8b8c-cdfc3c112bb7,254,,"[109.1, 59.5]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Right Center Forward,20,Guingamp,142,['8ba9bf56-cab9-46be-bbbd-7aa50ca9ca80'],37,,,,,,,,,,,,,,,,,Guingamp,142,00:07:37.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac05858a-33eb-4e80-81df-3daa1c5dc1ea,257,,"[105.7, 69.7]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,21,Guingamp,142,['c3fe6c81-72ae-4621-b868-2db3fc1325f6'],58,,,,,,,,,,,,,,,,,Guingamp,142,00:07:58.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0efec696-e9fa-4f17-8c48-da986da22e52,261,,"[101.6, 76.9]",3901238,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,21,Guingamp,142,"['07583c2f-26e2-4dec-9ff5-ee752b74feec', '87d7b3c6-16a3-4641-9d05-529bbf2bdc88']",59,,,,,,,,,,,,,,,,,Guingamp,142,00:07:59.747,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dada35a4-501d-4dce-b156-9a17c28dd813,264,,"[94.7, 73.0]",3901238,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julien Cardy,401525.0,Right Defensive Midfield,21,Guingamp,142,"['e0d68435-0180-4d8b-82ab-806a93321f90', 'ff9e20b7-b6f6-468c-a10a-dc43ce902e7b']",1,,,,,,,,,,,,,,,,,Guingamp,142,00:08:01.266,Ball Receipt*,True
