50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.069796,,,,,,,,,,,,,3b063973-f5e4-497b-8a70-f7dfed429921,1782,,"[63.3, 75.7]",3900544,38,,,,-0.21818979,,Right Foot,,,"[85.4, 70.8]",,High Pass,,22.636696,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Center Attacking Midfield,88,Lorient,165,"['1ad3ebaa-6743-47ff-98e3-268830c048e5', '80c2f09a-d329-4b61-a2d6-ed571b2395e6']",10,,,,,,,,,,,,,,,,,Lorient,165,00:38:10.822,Pass,
,,,,,,,,,,,,,,,,,,0.912453,,,,,,,,,,,,,db1b2156-5c5b-4c0d-8cd9-fbdf22cda657,1785,,"[91.6, 66.6]",3900544,38,,,,-2.9250424,,Right Foot,,,"[81.6, 64.4]",,Ground Pass,,10.2391405,,,,Lamine Gassama,6335.0,,,,,Recovery,1,Regular Play,Romain Philippoteaux,7338.0,Right Midfield,88,Lorient,165,['7b52a8a5-d4eb-4e34-9319-f5d446a0300f'],13,,,,,,,,,,,,,,,,,Lorient,165,00:38:13.041,Pass,
,,,,,,,,,,,,,,,,,,0.619517,,,,,,,,,,,,,e8455977-6595-4341-8224-814f2ca44b21,1793,,"[28.9, 13.7]",3900544,38,,,,2.298566,,Left Foot,,,"[24.0, 19.2]",,Ground Pass,,7.366139,,,,Jean-Armel Kana-Biyik,30447.0,,,,,,1,Regular Play,William Matheus da Silva,44065.0,Left Back,89,Toulouse,130,['6a098771-f33d-4b7f-92ff-9ae258e160d3'],15,,,,,,,,,,,,,,,,,Toulouse,130,00:38:15.468,Pass,
,,,,,,,,,,,,,,,,,,1.996503,,,,,,,,,,,,,5e6e4f76-8d07-499f-bf21-7995b46c07d2,1796,,"[23.5, 20.1]",3900544,38,,,,2.0405788,,Right Foot,,,"[16.9, 33.1]",,High Pass,,14.579437,,,,Issa Diop,4349.0,,,,,,1,Regular Play,Jean-Armel Kana-Biyik,30447.0,Left Center Back,89,Toulouse,130,['c35a8b45-e466-448d-ad5e-5b46eb478ed4'],16,,,,,,,,,,,,,,,,,Toulouse,130,00:38:16.208,Pass,
,,,,,,,,,,,,,,,,,,2.57266,,,,,,,,,,,,,71fe7913-35a8-4e7e-bc4c-e8ca01f2230d,1799,,"[18.2, 28.7]",3900544,38,,,,-0.894906,,Right Foot,,,"[26.7, 18.1]",,High Pass,,13.587127,,,,William Matheus da Silva,44065.0,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,89,Toulouse,130,"['4429c396-8959-4237-86b0-08da160c4535', '445344c6-6253-495b-8e7c-04a2719bee5c']",18,,,,,,,,,,,,,,,,,Toulouse,130,00:38:18.204,Pass,True
,,,,,,,,,,,,,,,,,,1.258326,,,,,,,,,,,,,b074935d-eb72-47d0-8545-9d169468d9ad,1802,,"[29.1, 16.5]",3900544,38,,,True,0.76214653,,,,,"[37.9, 24.9]",,Low Pass,,12.165525,,,,Óscar Guido Trejo,11540.0,,,,,,1,Regular Play,William Matheus da Silva,44065.0,Left Back,89,Toulouse,130,"['1fb77b55-13b4-47bf-9823-300657584442', 'b0be02e8-5ac9-4b82-9256-61abbdd356d0']",20,,,,,,,,,,,,,,,,,Toulouse,130,00:38:20.777,Pass,True
,,,,,,,,,,,,,,,,,,1.711269,,,,,,,,,,,,,1ce6623d-a49b-400c-ae24-133255084e92,1808,,"[71.9, 26.9]",3900544,38,,,,0.09746795,,Right Foot,,,"[94.4, 29.1]",,Ground Pass,,22.6073,,Incomplete,,Aleksandar Pešić,40431.0,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Left Center Midfield,89,Toulouse,130,"['35d4456c-cb77-4817-8780-9842d495744d', '81177831-cd82-46ca-8f68-b04091bddcd6']",26,,,,,,,,,,,,,,,,,Toulouse,130,00:38:26.456,Pass,
,,,,,,,,,,,,,,,,,,2.327002,,,,,,,,,,,,,35d4456c-cb77-4817-8780-9842d495744d,1810,,"[25.7, 51.0]",3900544,38,,,,-1.8403379,,Left Foot,,,"[18.6, 25.3]",,Ground Pass,,26.662708,,,,Vincent Le Goff,7199.0,,,,,Recovery,1,Regular Play,Lamine Koné,13286.0,Right Center Back,89,Toulouse,130,"['1ce6623d-a49b-400c-ae24-133255084e92', 'e07c5e49-f10a-49d9-ba2d-df485311c147']",28,,,,,,,,,,,,,,,,,Lorient,165,00:38:28.167,Pass,
,,,,,,,,,,,,,,,,,,3.234601,,,,,,,,,,,,,d98d16e5-d016-4c25-8935-d8e32fc574db,1812,,"[16.4, 22.8]",3900544,38,,,,-0.72156745,,Left Foot,,,"[42.2, 0.1]",,Ground Pass,,34.364662,,Out,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,89,Toulouse,130,['7160b4a3-8efe-47a0-b31e-87d7249acfdc'],30,,,,,,,,,,,,,,,,,Lorient,165,00:38:30.494,Pass,
,,,,,,,,,,,,,,,,,,0.976238,,,,,,,,,,,,,52ddb344-ac73-4545-8911-8cb09252b373,1814,,"[78.8, 80.0]",3900544,38,,,,-0.9483246,,,,,"[84.9, 71.5]",,Low Pass,,10.462314,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,Throw-in,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,90,Toulouse,130,['47e3379d-6fe3-4873-ba11-f2a4a53bc366'],44,,,,,,,,,,,,,,,,,Toulouse,130,00:38:44.354,Pass,
,,,,,,,,,,,,,,,,,,0.968799,,,,,,,,,,,,,03fe44de-4e63-4167-aa9b-9fb0b0f05340,1817,,"[86.7, 69.1]",3900544,38,,,,1.9513026,,Right Foot,,,"[83.1, 78.1]",,Ground Pass,,9.693296,,,,Wergiton do Rosário Calmon,3030.0,,,,,,1,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,90,Toulouse,130,['b9362608-57e1-4abe-9b5c-8a07ffcbb2ac'],45,,,,,,,,,,,,,,,,,Toulouse,130,00:38:45.974,Pass,
,,,,,,,,,,,,,,,,,,0.830753,,,,,,,,,,,,,761a19f4-90e4-4d1e-9a7b-5fe6dd38795f,1820,,"[81.8, 77.5]",3900544,38,,,,-1.6918236,,Right Foot,,,"[80.9, 70.1]",,Ground Pass,,7.454529,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Back,90,Toulouse,130,"['8f438051-9240-4e99-b2c0-38be49b20606', 'ea25867b-e0ff-422a-a8ec-ab9e3b3b5fbb']",47,,,,,,,,,,,,,,,,,Toulouse,130,00:38:47.693,Pass,
,,,,,,,,,,,,,,,,,,1.029049,,,,,,,,,,,,,6665ee8f-5706-4476-abc5-ebe7cd6cec1f,1829,,"[45.4, 0.1]",3900544,38,,,,0.6873529,,,,,"[52.1, 5.6]",,Low Pass,,8.668333,,,,Benjamin Jeannot,3552.0,,,,,Throw-in,1,From Throw In,Walid Mesloub,7766.0,Center Attacking Midfield,91,Lorient,165,['ff1e7f2f-b676-4993-bde0-a4043ad72054'],53,,,,,,,,,,,,,,,,,Lorient,165,00:38:53.563,Pass,
,,,,,,,,,,,,,,,,,,1.691511,,,,,,,,,,,,,cc144deb-becb-4f94-80c6-a5ef8c776464,1836,,"[72.8, 74.3]",3900544,39,True,,,-1.7330987,,Right Foot,,,"[70.0, 57.2]",,Ground Pass,,17.327723,,,,Yann Bodiger,2961.0,,,,,Free Kick,1,From Free Kick,Wergiton do Rosário Calmon,3030.0,Right Back,92,Toulouse,130,['34c85602-9001-4a52-ab3f-fea875e21922'],28,,,,,,,,,,,,,,,,,Toulouse,130,00:39:28.578,Pass,
,,,,,,,,,,,,,,,,,,0.977702,,,,,,,,,,,,,5cdc14b1-efe5-4e9c-88b3-28d08f522a60,1838,,"[71.1, 57.0]",3900544,39,True,,,1.3844135,,Right Foot,,,"[74.4, 74.5]",,Ground Pass,,17.808426,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,92,Toulouse,130,['518109b0-5b01-418d-88ec-44df89809915'],30,,,,,,,,,,,,,,,,,Toulouse,130,00:39:30.400,Pass,
,,,,,,,,,,,,,,,,,,1.504531,,,,,,,,,,,,,9f4cf152-7bee-4aab-aaf3-f34af7e38b40,1840,,"[78.2, 74.0]",3900544,39,,,,0.21050957,,Right Foot,,,"[89.9, 76.5]",,High Pass,,11.964113,,,,Wergiton do Rosário Calmon,3030.0,,,,,,1,From Free Kick,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,92,Toulouse,130,['4ab9d92e-c44d-4545-984a-29d9ebb426be'],32,,,,,,,,,,,,,,,,,Toulouse,130,00:39:32.360,Pass,
,,,,,,,,,,,,,,,,,,1.53939,,,,,,,,,,,,,0f700541-ac75-4db0-b36e-e61910c0c9ca,1847,,"[112.2, 70.4]",3900544,39,,,,-1.5482438,,Right Foot,True,,"[112.8, 43.8]",,High Pass,,26.606766,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,From Free Kick,Wergiton do Rosário Calmon,3030.0,Right Back,92,Toulouse,130,"['c75f15b8-56d0-4409-9fee-a95d4f8247ba', 'f8be945b-baf0-4db0-bdc8-b511696771e6']",39,,,,,,,,,,,,,,,,,Toulouse,130,00:39:39.440,Pass,
,,,,,,,,,,,,,,,,,,0.912843,,,,,,,,,,,,,a20b0d52-3530-44f4-a97d-4296b5c49329,1855,,"[120.0, 80.0]",3900544,40,,,,-1.8241335,,Right Foot,,,"[112.0, 49.1]",,High Pass,,31.918804,,,True,Jean-Daniel Akpa Akpro,31174.0,,,Outswinging,,Corner,1,From Corner,Óscar Guido Trejo,11540.0,Left Center Midfield,93,Toulouse,130,['2d6c4875-7c8e-464c-b4c7-c1cee5dc0d30'],1,,,,,,,,,,,,,,,,,Toulouse,130,00:40:01.350,Pass,
,,,,,,,,,,,,,,,,,,0.874895,,,,,,,,,,,,,97403787-558e-4820-aec3-11681bf6a398,1858,,"[112.0, 49.4]",3900544,40,,,True,-1.387174,e66745a5-0c18-43ae-99f5-c8c251527cad,,,,"[114.6, 35.4]",True,High Pass,,14.239382,,,,Jean-Armel Kana-Biyik,30447.0,,,,,,1,From Corner,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,93,Toulouse,130,"['3b914eb9-1078-4727-9ed6-2f6f45d38bb6', '691b9eaf-0534-456f-b105-676521514299']",2,,,,,,,,,,,,,,,,,Toulouse,130,00:40:02.303,Pass,True
,,,,,,,,,,,,,,,,,,0.957285,,,,,,,,,,,,,67f13f00-f839-411d-85aa-d2f449c72624,1862,,"[60.0, 40.0]",3900544,40,True,,,-2.080882,,Right Foot,,,"[47.3, 17.3]",,Ground Pass,,26.011152,,,,Maxime Barthelmé,7567.0,,,,,Kick Off,1,From Kick Off,Benjamin Jeannot,3552.0,Center Forward,94,Lorient,165,['390d8458-b52a-4bf3-a1bf-d2f3bee2aee6'],55,,,,,,,,,,,,,,,,,Lorient,165,00:40:55.846,Pass,
,,,,,,,,,,,,,,,,,,1.8927,,,,,,,,,,,,,f9d377fe-24fd-4b6f-97be-c8b737caa60c,1864,,"[57.3, 2.2]",3900544,40,True,,,2.3477914,,Right Foot,,,"[51.4, 8.2]",,Ground Pass,,8.414867,,,,François Bellugou,3140.0,,,,,,1,From Kick Off,Maxime Barthelmé,7567.0,Left Midfield,94,Lorient,165,['5b227e01-1c0f-49ff-a3c2-ea6a78ff2449'],58,,,,,,,,,,,,,,,,,Lorient,165,00:40:58.372,Pass,
,,,,,,,,,,,,,,,,,,6.047699,,,,,,,,,,,,,0da5cea6-2320-4740-a4bb-eeeefbf953ff,1866,,"[65.5, 2.0]",3900544,41,,,,0.16634521,,Left Foot,,,"[119.7, 11.1]",,Low Pass,,54.958622,,Out,,Benjamin Jeannot,3552.0,,,,,,1,From Kick Off,François Bellugou,3140.0,Left Defensive Midfield,94,Lorient,165,['bd25e152-d774-4006-8239-afff852a9b4e'],1,,,,,,,,,,,,,,,,,Lorient,165,00:41:01.731,Pass,
,,,,,,,,,,,,,,,,,,2.005787,,,,,,,,,,,,,14799a94-dbe9-4db0-8cc6-6c2b19141dc4,1870,,"[7.0, 44.1]",3900544,41,True,,,-0.10034444,,Right Foot,,,"[65.6, 38.2]",,High Pass,,58.896263,,Incomplete,,Zinédine Machach,3032.0,,,,,Goal Kick,1,From Goal Kick,Alban Lafont,2981.0,Goalkeeper,95,Toulouse,130,"['6c768dbb-c7ca-4c96-b545-8429faf7f822', 'fa9af775-730a-40e1-be22-dc04959e3385']",30,,,,,,,,,,,,,,,,,Toulouse,130,00:41:30.391,Pass,
,,,,,,,,,,,,,,,,,,3.63296,,,,,,,,,,,,,6c768dbb-c7ca-4c96-b545-8429faf7f822,1873,,"[54.5, 41.9]",3900544,41,,,True,1.6916333,,,,,"[52.8, 55.9]",,Low Pass,,14.102837,,,,Romain Philippoteaux,7338.0,,,,,Recovery,1,Regular Play,Lamine Gassama,6335.0,Right Back,96,Lorient,165,"['14799a94-dbe9-4db0-8cc6-6c2b19141dc4', '358b5438-d5c2-4ec6-924f-0a14053100f7', 'b281a6bb-0cb4-4b17-9a03-e3604ba6aabd']",32,,,,,,,,,,,,,,,,,Lorient,165,00:41:32.397,Pass,True
,,,,,,,,,,,,,,,,,,0.802008,,,,,,,,,,,,,78e60247-9b1f-4659-8af6-82cd63ecc5d1,1879,,"[63.3, 75.6]",3900544,41,,,,-1.6148853,,Right Foot,,,"[62.7, 62.0]",,Ground Pass,,13.613229,,,,Didier Ndong Ibrahim,22587.0,,,,,Free Kick,1,From Free Kick,Lamine Gassama,6335.0,Right Back,97,Lorient,165,['e7d40fd9-a16e-4162-8a53-6afb8eadcaa9'],54,,,,,,,,,,,,,,,,,Lorient,165,00:41:54.542,Pass,
,,,,,,,,,,,,,,,,,,0.767558,,,,,,,,,,,,,6fc4e669-ddf3-4e7f-8421-a9659d55c781,1882,,"[64.5, 63.9]",3900544,41,,,,1.5208379,,Right Foot,,,"[65.1, 75.9]",,Ground Pass,,12.014991,,,,Lamine Gassama,6335.0,,,,,,1,From Free Kick,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,97,Lorient,165,"['9fb156f1-3879-479e-8b4e-9b11b024fc51', '9fc25e42-4650-4855-8593-64f27b94d3e4']",55,,,,,,,,,,,,,,,,,Lorient,165,00:41:55.344,Pass,True
,,,,,,,,,,,,,,,,,,1.678409,,,,,,,,,,,,,6ce46672-5739-409c-b967-e554ea681ac1,1885,,"[57.1, 0.1]",3900544,42,,,,0.2088893,,,,,"[78.8, 4.7]",,High Pass,,22.1822,,Unknown,,Aleksandar Pešić,40431.0,,,,,Throw-in,1,From Throw In,William Matheus da Silva,44065.0,Left Back,98,Toulouse,130,['7432f3cb-ecd3-4946-b009-4e6faa264fe9'],11,,,,,,,,,,,,,,,,,Toulouse,130,00:42:11.471,Pass,
,,,,,,,,,,,,,,,,,,0.579088,,,,,,,,,,,,,0ec4f2fd-526a-40f9-96eb-886141f470c5,1889,,"[76.8, 6.1]",3900544,42,,,,0.87377495,,Right Foot,,,"[80.4, 10.4]",,Ground Pass,,5.60803,,,,Zinédine Machach,3032.0,,,,,Free Kick,1,From Free Kick,Óscar Guido Trejo,11540.0,Left Center Midfield,99,Toulouse,130,['288594bf-1361-483f-a160-91eb60d01335'],48,,,,,,,,,,,,,,,,,Toulouse,130,00:42:48.971,Pass,
,,,,,,,,,,,,,,,,,,0.696243,,,,,,,,,,,,,4d549d96-71a7-438f-a116-7d50441b6b78,1892,,"[80.9, 11.8]",3900544,42,,,,-1.4893442,,Right Foot,,,"[81.3, 6.9]",,Ground Pass,,4.9162993,,,,Óscar Guido Trejo,11540.0,,,,,,1,From Free Kick,Zinédine Machach,3032.0,Left Midfield,99,Toulouse,130,['20caa9ae-5929-4697-bb32-f25e8e46a791'],49,,,,,,,,,,,,,,,,,Toulouse,130,00:42:49.640,Pass,
,,,,,,,,,,,,,,,,,,0.501045,,,,,,,,,,,,,fea5850c-9224-4c24-830a-9e034ea55607,1895,,"[81.3, 6.3]",3900544,42,,,,1.6605545,,Right Foot,,,"[80.4, 16.3]",,Ground Pass,,10.040419,,,,Zinédine Machach,3032.0,,,,,,1,From Free Kick,Óscar Guido Trejo,11540.0,Left Center Midfield,99,Toulouse,130,['a38a3abc-38a7-4966-93f8-fab9ae9aab13'],50,,,,,,,,,,,,,,,,,Toulouse,130,00:42:50.376,Pass,
,,,,,,,,,,,,,,,,,,0.66744,,,,,,,,,,,,,a041c9cd-b2c1-4d0a-a274-ed3c2a7397ab,1898,,"[80.4, 16.3]",3900544,42,,,,-0.8313428,,Left Foot,,,"[88.7, 7.2]",,Ground Pass,,12.316655,,,,Óscar Guido Trejo,11540.0,,,,,,1,From Free Kick,Zinédine Machach,3032.0,Left Midfield,99,Toulouse,130,['364f60f8-be92-414c-ba43-f7f612abb06d'],52,,,,,,,,,,,,,,,,,Toulouse,130,00:42:52.040,Pass,
,,,,,,,,,,,,,,,,,,0.140539,,,,,,,,,,,,,233bd806-b778-493d-942f-72923a9bd6be,1901,,"[86.9, 6.1]",3900544,42,,,,-0.30970293,,Right Foot,,,"[91.9, 4.5]",,Ground Pass,,5.249762,,Incomplete,,William Matheus da Silva,44065.0,,,,,,1,From Free Kick,Óscar Guido Trejo,11540.0,Left Center Midfield,99,Toulouse,130,"['07cb395e-edb3-4e42-bf38-a9b375aaed24', '70aeebfe-9de6-453a-8451-180ecd9c2ce8']",53,,,,,,,,,,,,,,,,,Toulouse,130,00:42:53.453,Pass,
,,,,,,,,,,,,,,,,,,1.372544,,,,,,,,,,,,,6c3724d8-f4c5-455b-b147-822099090c34,1904,,"[93.1, 0.1]",3900544,43,,,,0.95467174,,,,,"[104.5, 16.2]",,High Pass,,19.727392,,,,Aleksandar Pešić,40431.0,,,,,Throw-in,1,From Throw In,William Matheus da Silva,44065.0,Left Back,100,Toulouse,130,['f5ff9530-a369-4844-8926-a834987688c1'],1,,,,,,,,,,,,,,,,,Toulouse,130,00:43:01.687,Pass,
,,,,,,,,,,,,,,,,,,0.545282,,,,,,,,,,,,,d48f8315-e9ea-4baf-8588-2cc6bfaf946e,1908,,"[104.7, 15.5]",3900544,43,,,,-1.541393,,Other,,,"[104.8, 12.1]",,High Pass,,3.4014702,,Incomplete,,Óscar Guido Trejo,11540.0,,,,,,1,From Throw In,Aleksandar Pešić,40431.0,Center Forward,100,Toulouse,130,"['142f7fd7-d3ff-4f4b-a5be-8166f159e20e', '400f93c4-2c8a-49a9-8ffb-99601034c2f0']",3,,,,,,,,,,,,,,,,,Toulouse,130,00:43:03.139,Pass,
,,,,,,,,,,,,,,,,,,1.889414,,,,,,,,,,,,,142f7fd7-d3ff-4f4b-a5be-8166f159e20e,1910,,"[15.3, 68.0]",3900544,43,,,,-0.08736826,,Head,,,"[29.0, 66.8]",,High Pass,,13.752455,,Incomplete,,Didier Ndong Ibrahim,22587.0,,,,,Recovery,1,From Throw In,Lamine Gassama,6335.0,Right Back,100,Toulouse,130,"['d144aaf3-9f2c-4830-a095-ad7ea7fb2ebb', 'd48f8315-e9ea-4baf-8588-2cc6bfaf946e', 'e9a3f6be-072c-46e4-8910-357079150a38']",3,,,,,,,,,,,,,,,,,Lorient,165,00:43:03.684,Pass,
,,,,,,,,,,,,,,,,,,0.881025,,,,,,,,,,,,,99bec4c9-ffa3-4cf7-99c8-d46e92b6bff2,1918,,"[85.7, 17.5]",3900544,43,,,,-2.3561945,,Right Foot,,,"[80.1, 11.9]",,Low Pass,,7.9195957,,,,Yann Bodiger,2961.0,,,,,Recovery,1,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,100,Toulouse,130,['9422955b-2958-447e-948b-04ddc60f55f0'],9,,,,,,,,,,,,,,,,,Toulouse,130,00:43:09.082,Pass,
,,,,,,,,,,,,,,,,,,2.590995,,,,,,,,,,,,,7dbc6e8e-1643-414b-896e-6fcb93b1f81d,1920,,"[78.8, 11.8]",3900544,43,,,,0.7300611,,Left Foot,,,"[96.9, 28.0]",,High Pass,,24.290945,,Incomplete,,Aleksandar Pešić,40431.0,,,,,,1,From Throw In,Yann Bodiger,2961.0,Center Defensive Midfield,100,Toulouse,130,"['296c7d65-2638-4e6f-8e95-5f7cd7fe007b', '7e4ef8b0-91b6-4793-9342-7d7d4780e789']",9,,,,,,,,,,,,,,,,,Toulouse,130,00:43:09.963,Pass,
,,,,,,,,,,,,,,,,,,0.933331,,,,,,,,,,,,,c94bc64e-6fec-4e9a-8177-4e8b984278ef,1925,,"[16.1, 74.3]",3900544,43,,,,-0.045014616,,Right Foot,,,"[27.2, 73.8]",,Ground Pass,,11.111256,,,,Romain Philippoteaux,7338.0,,,,,Recovery,1,Regular Play,Lamine Gassama,6335.0,Right Back,101,Lorient,165,"['23ebd295-2fb0-439c-ab30-f353c5761280', '8dc6027d-a277-4249-88af-8bcb66638358']",16,,,,,,,,,,,,,,,,,Lorient,165,00:43:16.220,Pass,True
,,,,,,,,,,,,,,,,,,0.749699,,,,,,,,,,,,,b6e7c1fa-abc5-49c8-ab14-2aaf651c0952,1929,,"[24.8, 70.4]",3900544,43,,,,-2.8538847,,Right Foot,,,"[15.0, 67.5]",,Ground Pass,,10.220078,,,,Lamine Gassama,6335.0,,,,,,1,Regular Play,Romain Philippoteaux,7338.0,Right Midfield,101,Lorient,165,"['ae31017d-280f-4470-8421-0b86908f89f8', 'd798ebf7-e576-42c6-9e19-5516fa3a8710']",18,,,,,,,,,,,,,,,,,Lorient,165,00:43:18.615,Pass,True
,,,,,,,,,,,,,,,,,,1.896516,,,,,,,,,,,,,a0e8f015-9798-4c7d-9e5b-af3dd9d94e94,1932,,"[15.6, 69.7]",3900544,43,,,,-0.45624033,,Right Foot,,,"[42.7, 56.4]",,High Pass,,30.187746,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,101,Lorient,165,"['05b0a17d-fc57-487b-be0b-de483084945c', '5a06272d-baf5-42b0-acb2-c115a0165f82']",19,,,,,,,,,,,,,,,,,Lorient,165,00:43:19.405,Pass,
,,,,,,,,,,,,,,,,,,0.954948,,,,,,,,,,,,,730a6c66-2fe1-4ec9-b8fa-e6ef5fcbfa11,1936,,"[77.1, 20.3]",3900544,43,,,,-0.62319934,,Left Foot,,,"[89.9, 11.1]",,Ground Pass,,15.763248,,,,Óscar Guido Trejo,11540.0,,,,,,1,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,102,Toulouse,130,['7634743b-7fcd-4b00-be63-55d14aaa09c3'],22,,,,,,,,,,,,,,,,,Toulouse,130,00:43:22.472,Pass,
,,,,,,,,,,,,,,,,,,0.889549,,,,,,,,,,,,,1e9b2608-7f1e-4aef-8489-cb9010714640,1940,,"[89.9, 11.3]",3900544,43,,,,-1.4219064,,Right Foot,,,"[90.8, 5.3]",,Ground Pass,,6.0671244,,,,William Matheus da Silva,44065.0,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Left Center Midfield,102,Toulouse,130,"['5082d485-7f4f-4137-a3d0-a659b9a461ec', '8f3225bf-0bef-44f8-983b-d293f71aa25a']",23,,,,,,,,,,,,,,,,,Toulouse,130,00:43:23.466,Pass,True
,,,,,,,,,,,,,,,,,,1.143832,,,,,,,,,,,,,440294f4-645c-4bb6-871b-c0cd721697eb,1943,,"[92.7, 5.5]",3900544,43,,,,0.97201246,,Left Foot,,,"[98.5, 14.0]",,Ground Pass,,10.290287,,,,Wissam Ben Yedder,6723.0,,,,,,1,Regular Play,William Matheus da Silva,44065.0,Left Back,102,Toulouse,130,['b14e9af3-b530-4dab-b4f2-30694b35a339'],24,,,,,,,,,,,,,,,,,Toulouse,130,00:43:24.521,Pass,
,,,,,,,,,,,,,,,,,,1.169144,,,,,,,,,,,,,19fa1625-f4b7-4e30-ba71-9bdf30823ee3,1947,,"[99.1, 15.1]",3900544,43,,,,-2.1201708,,Right Foot,,,"[93.1, 5.3]",,Ground Pass,,11.490866,,,,Óscar Guido Trejo,11540.0,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Right Midfield,102,Toulouse,130,['00e5cada-69ec-4fdb-8653-dbf73288c4d9'],26,,,,,,,,,,,,,,,,,Toulouse,130,00:43:26.792,Pass,
,,,,,,,,,,,,,,,,,,1.656759,,,,,,,,,,,,,10be862c-e2c3-4d24-9064-459b88781a6a,1955,,"[34.0, 75.7]",3900544,43,,,,-1.003777,,Right Foot,,,"[48.2, 53.4]",,Ground Pass,,26.437284,,Incomplete,,Walid Mesloub,7766.0,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,103,Lorient,165,"['027730c0-d883-45c9-8a73-dec9fccba722', '99d3f9d3-f699-44a0-a53d-cd100d00f47b']",32,,,,,,,,,,,,,,,,,Lorient,165,00:43:32.963,Pass,
,,,,,,,,,,,,,,,,,,2.427826,,,,,,,,,,,,,7c184696-bb44-4aef-9b8c-9f806710d7f6,1960,,"[81.3, 31.9]",3900544,43,,,,-1.0373535,,Right Foot,,,"[88.8, 19.2]",,Ground Pass,,14.749237,,,,Maxime Barthelmé,7567.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Center Attacking Midfield,103,Lorient,165,['562bc088-863f-459a-8619-908070eb5273'],39,,,,,,,,,,,,,,,,,Lorient,165,00:43:39.588,Pass,
,,,,,,,,,,,,,,,,,,0.224967,,,,,,,,,,,,,84cf743c-6e3c-4f18-ac93-4cb1dbab1a88,1963,,"[104.3, 19.9]",3900544,43,,,,0.7086263,,Left Foot,,,"[109.2, 24.1]",,Ground Pass,,6.453681,,Incomplete,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,103,Lorient,165,"['362332e3-fe0e-4410-b729-7405d5caa0c8', 'a69908fe-6448-401a-8f03-edff7affdc90']",42,,,,,,,,,,,,,,,,,Lorient,165,00:43:42.481,Pass,
,,,,,,,,,,,,,,,,,,1.512159,,,,,,,,,,,,,97a4dfe1-b835-40ef-9392-6624db57d271,1966,,"[120.0, 0.1]",3900544,44,,,,1.847957,,Left Foot,,,"[110.1, 34.9]",,High Pass,,36.180798,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Maxime Barthelmé,7567.0,Left Midfield,104,Lorient,165,['3a3f40e5-ae4d-422c-911d-4964be2d27df'],8,,,,,,,,,,,,,,,,,Lorient,165,00:44:08.625,Pass,
