ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b160c23-e33f-4f41-9049-2845cb42dafb,466,,"[87.4, 38.5]",3829466,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Wing,28,Angers,145,['5b030154-322f-4c9d-b2e7-ca12b15e4ac0'],39,,,,,,,,,,,,,,,,Angers,145,00:09:39.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b34e5d4-dbd5-4079-9e70-e31163afee1b,470,,"[85.3, 12.2]",3829466,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,28,Angers,145,['4ad94bbf-b2ec-4629-baab-35be4f01d9b9'],45,,,,,,,,,,,,,,,,Angers,145,00:09:45.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02020f84-d335-4433-9710-ece145263130,473,,"[83.0, 28.3]",3829466,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Wing,28,Angers,145,['3e4dce4b-0095-4d20-93a4-b4d8442ea093'],46,,,,,,,,,,,,,,,,Angers,145,00:09:46.643,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f217b79e-80d2-4379-9e55-2e276fe73f05,476,,"[105.9, 40.6]",3829466,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Slimane Sissoko,401481.0,Center Forward,28,Angers,145,['3cceceec-f4ed-4697-b5ff-1fa8e2d47868'],51,,,,,,,,,,,,,,,,Angers,145,00:09:51.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3853b17e-496c-4aec-826f-6f7627ac1cc0,480,,"[32.1, 73.3]",3829466,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,29,Troyes,133,['d5f443ee-1196-4a79-98bd-fe901e7696e1'],54,,,,,,,,,,,,,,,,Troyes,133,00:09:54.853,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7162da54-14ed-4f34-b6d1-1fdc7505ee86,484,,"[57.8, 74.7]",3829466,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Jean,3010.0,Right Center Forward,29,Troyes,133,['567fb8af-221e-4ca7-9c2b-4fcff0f47243'],57,,,,,,,,,,,,,,,,Troyes,133,00:09:57.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68de5989-2e67-41de-9c7b-2ac63ef0b207,487,,"[40.1, 68.7]",3829466,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthieu Saunier,13730.0,Left Center Back,30,Troyes,133,['75e25729-1d3a-4d50-ac92-0f6cf8e396ba'],13,,,,,,,,,,,,,,,,Troyes,133,00:10:13.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1b2a6b9-aa1e-4c8c-aef5-03c7e17976dd,489,,"[39.0, 42.8]",3829466,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chris Mavinga,18162.0,Left Back,30,Troyes,133,['35ffcbe2-0135-462a-aaae-39bb5f6fe41a'],15,,,,,,,,,,,,,,,,Troyes,133,00:10:15.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc8356c0-15e5-43ce-855a-703cf90c8b61,491,,"[39.0, 17.1]",3829466,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,30,Troyes,133,['9d339d25-378a-4c57-bc29-927e9206bfc3'],20,,,,,,,,,,,,,,,,Troyes,133,00:10:20.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb0eaa3a-d22a-4df2-8604-f94ca135ab6b,495,,"[33.5, 58.6]",3829466,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Veškovac,42422.0,Right Center Back,30,Troyes,133,['112d3d35-3a2b-4b56-b5b2-865c8c5a3c52'],26,,,,,,,,,,,,,,,,Troyes,133,00:10:26.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ed746d-8353-4c03-b29b-e2e01dbb434c,501,,"[34.2, 58.3]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthieu Saunier,13730.0,Left Center Back,31,Troyes,133,['44e1aa53-4f09-4ff6-8800-6683b5d53bbf'],10,,,,,,,,,,,,,,,,Troyes,133,00:11:10.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98834fac-3cbb-4997-a278-97ed059e3d57,505,,"[91.6, 56.9]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henri Bienvenu Ntsama,401471.0,Left Center Forward,31,Troyes,133,['dec13ea6-dcc9-47d4-bea8-db7d78f567ab'],17,,,,,,,,,,,,,,,,Troyes,133,00:11:17.404,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2b7e97-7b71-419a-b728-e49bcd4ef2ba,508,,"[101.3, 53.4]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Ayasse,7488.0,Right Defensive Midfield,31,Troyes,133,['2ef010a3-f255-407f-b52c-cccffdd26538'],17,,,,,,,,,,,,,,,,Troyes,133,00:11:17.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8845621c-cd78-4f8a-8352-6c6d92ebf822,511,,"[80.6, 4.1]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Slimane Sissoko,401481.0,Center Forward,31,Troyes,133,['c16fc62e-5dce-4d5d-8067-06d9bdeb30ff'],22,,,,,,,,,,,,,,,,Angers,145,00:11:22.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c696ec9-8456-43e4-b659-eda0d9cc6b3e,515,,"[53.0, 75.3]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henri Bienvenu Ntsama,401471.0,Left Center Forward,32,Troyes,133,['9c6d95dd-343d-4d46-819d-4e3c5f36e86e'],40,,,,,,,,,,,,,,,,Troyes,133,00:11:40.756,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fe1a80b-25db-4ae7-8888-38eca015f315,519,,"[64.2, 66.6]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Corentin Jean,3010.0,Right Center Forward,32,Troyes,133,['8cedc7b8-f073-412d-89f2-03883d78f987'],42,,,,,,,,,,,,,,,,Troyes,133,00:11:42.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f37be0-7752-4346-af53-68a972020991,521,,"[39.3, 33.5]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,33,Angers,145,['14acf741-3274-4e6c-8fb8-8c1599f9553b'],43,,,,,,,,,,,,,,,,Angers,145,00:11:43.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a77175fc-8a8c-41de-8a88-d425d14d0872,524,,"[9.7, 43.5]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Butelle,4547.0,Goalkeeper,33,Angers,145,['77d2777b-45c0-4786-9900-f407574bf12b'],47,,,,,,,,,,,,,,,,Angers,145,00:11:47.415,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46f186e2-40f6-464e-945f-68989bd1cbbb,528,,"[82.8, 27.6]",3829466,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Slimane Sissoko,401481.0,Center Forward,33,Angers,145,['fdb6fa5d-0cf0-4ebc-b39b-af8fca8a5db7'],52,,,,,,,,,,,,,,,,Angers,145,00:11:52.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31c14e93-1aa9-4754-892a-c2d90a55b367,530,,"[30.8, 38.7]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthieu Saunier,13730.0,Left Center Back,34,Troyes,133,['902755cf-28a1-411c-8c1c-bc947fb86fc4'],1,,,,,,,,,,,,,,,,Troyes,133,00:12:01.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83eb02bf-8438-42d7-91da-aedd0d18fb1b,532,,"[53.8, 22.9]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yoann Court,7376.0,Left Midfield,34,Troyes,133,['09a0185f-cf1e-4819-8cb3-d947d826b726'],4,,,,,,,,,,,,,,,,Troyes,133,00:12:04.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41c623dc-3d78-48b8-8a0a-dd6ba8b37f3d,535,,"[71.6, 6.7]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chris Mavinga,18162.0,Left Back,34,Troyes,133,['c647670f-f5b8-4319-9bbd-f363d15b403a'],7,,,,,,,,,,,,,,,,Troyes,133,00:12:07.247,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf430ed5-bd7c-4aa3-bc17-f57d2b98468b,538,,"[106.7, 38.9]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henri Bienvenu Ntsama,401471.0,Left Center Forward,34,Troyes,133,['dd5539a3-5e92-40f5-9f9b-1145517caa61'],10,,,,,,,,,,,,,,,,Troyes,133,00:12:10.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a27d8e49-3d6e-4a47-a57c-c76bcc1eec2f,545,,"[66.5, 60.9]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikh N''Doye,5676.0,Right Center Midfield,35,Angers,145,['5acd404d-ec5d-4c66-b729-17ecca57fd3f'],35,,,,,,,,,,,,,,,,Angers,145,00:12:35.652,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415270af-1b41-4eaa-9674-fd531b1d1ed3,548,,"[83.3, 58.5]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Férébory Doré,7207.0,Right Wing,35,Angers,145,['ba49a1ae-f38e-4c94-a280-3ca4712640f3'],36,,,,,,,,,,,,,,,,Angers,145,00:12:36.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286e3f3a-ae73-4d3c-a39a-0f8a8212f0e5,552,,"[55.7, 41.8]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,36,Troyes,133,['759917d0-1a08-48c3-85ec-87f61d0ad64a'],39,,,,,,,,,,,,,,,,Troyes,133,00:12:39.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19133c89-c534-4b13-868a-38c25eddde39,555,,"[71.0, 5.1]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Court,7376.0,Left Midfield,36,Troyes,133,['46c31b71-3030-48e8-bd49-0d6b3e9164f9'],43,,,,,,,,,,,,,,,,Troyes,133,00:12:43.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153fb8a6-5d10-4289-afed-3cbf6a9f2ab0,558,,"[55.9, 17.9]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,36,Troyes,133,['b73f560b-8088-4a84-8aaf-ea813afb8aa7'],47,,,,,,,,,,,,,,,,Troyes,133,00:12:47.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4307197-36e7-4be1-aa93-bac51f619a9b,561,,"[69.0, 74.3]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Calvin Anele Ngcongca,401479.0,Right Back,36,Troyes,133,['afdff309-862a-4a24-a144-ea7f5edf6c27'],51,,,,,,,,,,,,,,,,Troyes,133,00:12:51.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f749371-81b0-433f-8cc3-8c562554a866,565,,"[46.4, 60.5]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Veškovac,42422.0,Right Center Back,36,Troyes,133,['d09bff13-1ac5-4876-b153-0bbecfe134d4'],53,,,,,,,,,,,,,,,,Troyes,133,00:12:53.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dfd88e7-dfa8-49fe-96b1-2fd97ebadc15,569,,"[57.3, 59.0]",3829466,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Court,7376.0,Left Midfield,36,Troyes,133,['dc8f1cb1-cc58-4414-a256-c115c59d3a77'],56,,,,,,,,,,,,,,,,Troyes,133,00:12:56.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c62e71c4-315c-49c8-9dcf-e040c892575b,573,,"[73.8, 25.4]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,36,Troyes,133,['2e6df05a-6092-4fba-bc96-6ad226dc67a4'],3,,,,,,,,,,,,,,,,Troyes,133,00:13:03.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe1d4f8-0566-4abf-bd24-ad49bf78ed04,577,,"[86.4, 3.8]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Mavinga,18162.0,Left Back,36,Troyes,133,['8fc36076-c60d-452d-a590-7b06fa88773c'],7,,,,,,,,,,,,,,,,Troyes,133,00:13:07.191,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153d3543-7617-4bec-b2dd-05f2b7f2d07b,581,,"[105.6, 7.6]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,36,Troyes,133,['0d8b7051-ae07-44bf-a6bc-aaa24129b62d'],10,,,,,,,,,,,,,,,,Troyes,133,00:13:10.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067593be-1d1a-4c80-81ea-2a4d26133ad5,587,,"[31.3, 71.7]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,38,Angers,145,['92ef5465-2bb6-45ef-87f8-aff58a56db88'],25,,,,,,,,,,,,,,,,Angers,145,00:13:25.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9cae9d-6992-4b5b-a836-ef7f7528e701,592,,"[71.0, 15.7]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,39,Troyes,133,['5204d3f4-9241-4a65-9cbd-a2d201edb154'],30,,,,,,,,,,,,,,,,Troyes,133,00:13:30.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24456fb0-7843-4c1f-8b06-a6fd149ddd4c,595,,"[53.8, 33.3]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Veškovac,42422.0,Right Center Back,39,Troyes,133,['fecead5b-5131-40ea-83ac-3035bfd399ee'],33,,,,,,,,,,,,,,,,Troyes,133,00:13:33.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c70fd858-64ce-409b-9116-02929eed0775,598,,"[64.4, 34.1]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,39,Troyes,133,['47edd73f-caf1-45e4-b84f-bdcd98b36fee'],35,,,,,,,,,,,,,,,,Troyes,133,00:13:35.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45120058-3278-43f3-9b7f-cd9fe665afbd,601,,"[93.0, 23.5]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,39,Troyes,133,['20193ebf-58ca-4f44-9a7d-b56a7a41c899'],38,,,,,,,,,,,,,,,,Troyes,133,00:13:38.036,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d70bc5-f28f-4b7d-a0b8-513bada81ab8,605,,"[108.6, 15.3]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Midfield,39,Troyes,133,['44323577-3158-420e-95d5-9d60f63f0353'],42,,,,,,,,,,,,,,,,Troyes,133,00:13:42.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513d32fd-56cb-489f-8caf-a0e45c41bb9b,610,,"[18.4, 77.7]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,40,Angers,145,['071ac5e7-0eab-4591-876a-63f4351bedeb'],46,,,,,,,,,,,,,,,,Angers,145,00:13:46.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8c76e55-77eb-472c-8e1f-353233cbad42,613,,"[7.4, 61.8]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,40,Angers,145,['bd9f519f-f2c5-4d22-ada0-eed10967b420'],47,,,,,,,,,,,,,,,,Angers,145,00:13:47.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1abe42c6-4b4f-4bd0-b76e-d948934a3bf3,615,,"[59.0, 63.1]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Slimane Sissoko,401481.0,Center Forward,40,Angers,145,['aeb28047-00f3-4275-bdf8-f770dbf70d6f'],50,,,,,,,,,,,,,,,,Angers,145,00:13:50.728,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870be09-6fa6-4cb3-bedd-ca24528d537b,619,,"[67.9, 52.9]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,40,Angers,145,['4ad52859-59f4-422c-86b1-7ef7d3149585'],53,,,,,,,,,,,,,,,,Angers,145,00:13:53.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06dceb21-0e00-4d3a-a992-a8c427ba1b6c,621,,"[58.2, 21.3]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,41,Troyes,133,['b88a3d63-c188-4669-9156-05facb7ddea6'],53,,,,,,,,,,,,,,,,Troyes,133,00:13:53.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a096faa-a4cc-4183-a885-6b9380efd9c7,623,,"[49.5, 26.6]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Veškovac,42422.0,Right Center Back,41,Troyes,133,['95b5e388-af37-4e79-9149-1b290aad4eab'],55,,,,,,,,,,,,,,,,Troyes,133,00:13:55.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991053b3-d665-420a-b0cd-59867e5ec23c,626,,"[71.0, 22.9]",3829466,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,41,Troyes,133,['61c7b050-6c71-4a11-ae94-8253f97d7b57'],55,,,,,,,,,,,,,,,,Troyes,133,00:13:55.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120c797f-2f86-4d18-b4a0-cd55cc0fd41c,633,,"[59.4, 68.4]",3829466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Férébory Doré,7207.0,Right Wing,42,Angers,145,"['4f9f6484-854c-4b12-b827-58d290632f61', '64119dc6-4f07-4d9c-af67-54ff908b6eb0', '93b44350-3b39-4586-90d6-aa7f68bf4357']",1,,,,,,,,,,,,,,,,Angers,145,00:14:01.548,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef81047b-f094-499e-8a03-68edd678246c,639,,"[77.9, 56.8]",3829466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Slimane Sissoko,401481.0,Center Forward,42,Angers,145,['38f27f16-f57a-417b-8276-9bb9ea2d573f'],4,,,,,,,,,,,,,,,,Angers,145,00:14:04.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a53cd60-8b84-408c-a087-b281505b7d59,642,,"[74.4, 53.9]",3829466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,42,Angers,145,['4f0cd7b6-6339-47e6-99d5-8a375ab824e8'],4,,,,,,,,,,,,,,,,Angers,145,00:14:04.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09041fb1-5a52-4dea-bdc4-7fee3c19a5c1,646,,"[88.7, 34.2]",3829466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,42,Angers,145,['ff4bd5ed-996b-49fe-a89a-5d9746b8d30f'],7,,,,,,,,,,,,,,,,Angers,145,00:14:07.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e0e6e09-7b46-432b-acf3-61ab48967ecb,654,,"[113.6, 43.3]",3829466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Férébory Doré,7207.0,Right Wing,43,Angers,145,['b9dcf909-17f3-4003-8626-6d4aed5514f6'],42,,,,,,,,,,,,,,,,Angers,145,00:14:42.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314d503b-f8c8-4ada-a2d3-9a6784069284,661,,"[19.4, 36.2]",3829466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thomas Ayasse,7488.0,Right Defensive Midfield,43,Angers,145,['1cd54bd0-90f9-446f-9852-da9d7aa40a4b'],45,,,,,,,,,,,,,,,,Troyes,133,00:14:45.735,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75534b2b-a7f0-4f76-9776-335ec25c4ed1,664,,"[33.7, 28.5]",3829466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Corentin Jean,3010.0,Right Center Forward,43,Angers,145,['ac7e4263-9337-469b-8bfb-e9702417cdf6'],45,,,,,,,,,,,,,,,,Troyes,133,00:14:45.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a41b2f4d-5e76-4070-9980-5d04cf66ddc4,666,,"[76.0, 45.0]",3829466,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vincent Manceau,3431.0,Right Back,43,Angers,145,['c4f57c75-1810-4984-ac32-a637ca85523b'],47,,,,,,,,,,,,,,,,Angers,145,00:14:47.458,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeb0d415-5c64-4cd0-a793-cbbe8f3e62ae,671,,"[73.1, 49.4]",3829466,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Henri Bienvenu Ntsama,401471.0,Left Center Forward,44,Troyes,133,['785b0e9a-a77a-4772-a112-c99b0c5d34e5'],21,,,,,,,,,,,,,,,,Troyes,133,00:15:21.637,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0108ae4-24b0-4923-a002-127c1203652d,673,,"[58.6, 36.1]",3829466,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Slimane Sissoko,401481.0,Center Forward,44,Troyes,133,['49a3c5d3-d56c-4118-9b5d-2286e06517a9'],22,,,,,,,,,,,,,,,,Angers,145,00:15:22.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e7c31c8-0216-488a-b759-acb3448cd850,676,,"[74.1, 51.4]",3829466,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Férébory Doré,7207.0,Right Wing,45,Angers,145,['2d8dbffb-dd6f-4889-a089-c51da98d9ba8'],24,,,,,,,,,,,,,,,,Angers,145,00:15:24.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b69cf3d-107b-41ad-b21d-8788e7427f4c,679,,"[81.4, 30.3]",3829466,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Slimane Sissoko,401481.0,Center Forward,45,Angers,145,['1a334069-a6e4-45d7-849c-a572378b4184'],26,,,,,,,,,,,,,,,,Angers,145,00:15:26.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d348a258-2f99-4fb3-a703-f52faeb87fb6,683,,"[93.4, 9.5]",3829466,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Wing,45,Angers,145,['2ea15cb0-d2c3-47e0-8c6f-2cffd1996f2c'],30,,,,,,,,,,,,,,,,Angers,145,00:15:30.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4178e70-e59b-483e-a2b2-f29acde514eb,686,,"[111.9, 42.7]",3829466,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,45,Angers,145,['6b319b86-bda2-4d4a-9615-7d74f7e6e1a4'],34,,,,,,,,,,,,,,,,Angers,145,00:15:34.940,Ball Receipt*,
