50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c4081d97-ecde-406a-ba4e-ff30e2a60d0c,1654,,"[71.9, 7.0]",3829485,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul-Georges Ntep de Madiba,4900.0,Left Wing,100,Troyes,133,['9f7a470b-a4c4-4894-891c-0f64b6d46e0f'],46,,,,,,,,,,,,,,,,,Rennes,134,00:42:46.044,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,38914e1b-00f1-4184-bb5a-de77291dd420,1659,,"[65.6, 68.8]",3829485,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Brayan Andrés Perea Vargas,29133.0,Center Forward,100,Troyes,133,['bcbfca5d-2c2f-46ae-8cc2-4c4f20ca393a'],49,,,,,,,,,,,,,,,,,Troyes,133,00:42:49.158,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d824fa96-a636-4969-8bd7-e388b00fbc6f,1662,,"[71.0, 5.3]",3829485,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Right Defensive Midfield,101,Rennes,134,"['f5ad3174-1948-4f0c-b590-70e7d049fc05', 'fe46f14c-1d45-4ee1-8dec-f5a4901e62b2']",50,,,,,,,,,,,,,,,,,Rennes,134,00:42:50.222,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8beb87ff-5a1f-4993-aa7f-6d0703ee4f34,1667,,"[104.4, 35.4]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Center Back,102,Rennes,134,['7694ea0a-1409-4f8e-8ab6-07e702b6a618'],18,,,,,,,,,,,,,,,,,Rennes,134,00:43:18.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a16816d8-83cd-471c-97e9-0469eb1795db,1673,,"[30.0, 22.0]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulaye Diallo,2994.0,Goalkeeper,102,Rennes,134,['b73beeef-5f93-47c3-8281-cc94d79c1d5e'],27,,,,,,,,,,,,,,,,,Rennes,134,00:43:27.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e10b112-9d3e-4f42-b47b-b0789da3ab62,1676,,"[82.0, 43.8]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,102,Rennes,134,['25592b77-520d-4e39-9929-b87b884e99bc'],35,,,,,,,,,,,,,,,,,Rennes,134,00:43:35.623,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,256f0a06-bef3-4c81-be44-381ac3dac66a,1680,,"[95.3, 47.4]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamil Grosicki,5667.0,Right Wing,102,Rennes,134,['32c42d4f-1ef9-4a7c-8edb-612be4905cfe'],39,,,,,,,,,,,,,,,,,Rennes,134,00:43:39.564,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2f6eb8d8-0e07-4cb4-b698-a597b19aea40,1683,,"[48.9, 9.1]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabien Camus,401470.0,Left Wing,102,Rennes,134,['a1b1811b-0192-4718-9a73-1de5276ef338'],40,,,,,,,,,,,,,,,,,Troyes,133,00:43:40.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3a86c9a-5eef-4be6-b329-8c1ed85c2eb0,1687,,"[74.1, 55.2]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yacouba Sylla,29714.0,Left Defensive Midfield,102,Rennes,134,['c8868b6b-5dd1-41b5-8469-2b8ca424610f'],43,,,,,,,,,,,,,,,,,Rennes,134,00:43:43.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9620b7-907b-4a07-907b-3292713520ee,1690,,"[78.2, 10.2]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ludovic Baal,2985.0,Left Wing Back,102,Rennes,134,['0bd94919-1d9f-4d4c-9d46-7e234f2a6030'],48,,,,,,,,,,,,,,,,,Rennes,134,00:43:48.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,872b49f3-d667-47cc-9b61-a8f17c18059b,1693,,"[92.5, 6.4]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul-Georges Ntep de Madiba,4900.0,Left Wing,102,Rennes,134,['ad63aaa9-51f5-4317-a6b5-ae5817bca0f9'],49,,,,,,,,,,,,,,,,,Rennes,134,00:43:49.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d3c982c-5c05-43f0-a53c-1dce354c0c20,1697,,"[95.9, 34.1]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin André,2990.0,Right Defensive Midfield,102,Rennes,134,"['8f5f48ec-946a-4707-8809-8e06c5e6f0c6', '8fe70aaf-50b8-4178-9887-a412de535bad']",53,,,,,,,,,,,,,,,,,Rennes,134,00:43:53.647,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff5edfb1-bab4-4072-a25a-522577a970f2,1705,,"[48.6, 10.5]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabien Camus,401470.0,Left Wing,102,Rennes,134,['96ee03fd-2d8f-4bfc-9043-d3092de6a195'],1,,,,,,,,,,,,,,,,,Troyes,133,00:44:01.260,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,23b717e9-6033-4c79-8f59-92a023fb9ffd,1708,,"[53.8, 19.1]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Brayan Andrés Perea Vargas,29133.0,Center Forward,102,Rennes,134,['f2ee810c-01f7-45de-9226-24df5fd6a63c'],3,,,,,,,,,,,,,,,,,Troyes,133,00:44:03.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3feb05d9-c71a-4753-babe-fc36ffb3a531,1713,,"[82.9, 74.1]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mehdi Zeffane,3195.0,Right Wing Back,102,Rennes,134,['5d40680a-b81e-4f85-a320-ffa93ceda506'],7,,,,,,,,,,,,,,,,,Rennes,134,00:44:07.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ea61c0a-4cd4-4036-a571-28543e9d39f3,1716,,"[97.7, 74.1]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,102,Rennes,134,['4c98e836-9b61-44ce-bbad-d19fa9004bcd'],8,,,,,,,,,,,,,,,,,Rennes,134,00:44:08.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab38a8d7-585d-4126-a9e6-0de4efc19bbb,1719,,"[93.4, 73.0]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mehdi Zeffane,3195.0,Right Wing Back,102,Rennes,134,['fdab3dd8-a355-4c8c-8f50-cab7377c0115'],11,,,,,,,,,,,,,,,,,Rennes,134,00:44:11.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a82a1c8-4f1a-416c-b0cd-50dfb5ec783b,1722,,"[89.7, 63.1]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin André,2990.0,Right Defensive Midfield,102,Rennes,134,['84c0c06e-e6de-434c-86bc-e7625302d203'],12,,,,,,,,,,,,,,,,,Rennes,134,00:44:12.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69fe5721-c8a9-42a1-a782-f80dd89c312e,1726,,"[95.4, 53.8]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamil Grosicki,5667.0,Right Wing,102,Rennes,134,['c0423a2d-8f15-4926-82a1-cea2220fc801'],14,,,,,,,,,,,,,,,,,Rennes,134,00:44:14.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c55e07c-321e-4fd6-9139-c503c50cc698,1730,,"[86.9, 53.6]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin André,2990.0,Right Defensive Midfield,102,Rennes,134,['6bc31013-9f13-4840-b5d2-94880b529695'],15,,,,,,,,,,,,,,,,,Rennes,134,00:44:15.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,723d8dab-d379-45a7-9dee-08c64193e55f,1734,,"[101.5, 9.6]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ludovic Baal,2985.0,Left Wing Back,102,Rennes,134,"['94395998-5ed7-41ec-8376-1906b6439fc2', 'd5ded287-5f2d-4975-abcf-aadbcc053c78']",19,,,,,,,,,,,,,,,,,Rennes,134,00:44:19.634,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b56aa3b-e180-48f8-aeae-91d3c03f890d,1737,,"[114.8, 43.8]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,102,Rennes,134,['cc0fa1fd-9feb-4237-aee4-cf9c69ee4ab0'],24,,,,,,,,,,,,,,,,,Rennes,134,00:44:24.423,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,39e7954f-e918-4d3b-9d4e-47d11dd68e45,1742,,"[25.9, 61.2]",3829485,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fallou Diagne,3022.0,Right Center Back,103,Troyes,133,['305ebb4a-565d-4b7b-a245-12b4f484497f'],44,,,,,,,,,,,,,,,,,Rennes,134,00:44:44.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d655e5d6-883d-41c6-91bd-c82e12ac3a61,1746,,"[79.1, 76.0]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mehdi Zeffane,3195.0,Right Wing Back,104,Rennes,134,['98b7a944-a326-447b-97a7-07c1be8c8d33'],21,,,,,,,,,,,,,,,,,Rennes,134,00:45:21.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67519854-6039-4ae8-94b3-02aa57902867,1748,,"[86.9, 63.8]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin André,2990.0,Right Defensive Midfield,104,Rennes,134,['7297465b-89c3-4761-a557-30f88ae0b809'],24,,,,,,,,,,,,,,,,,Rennes,134,00:45:24.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9966e3d9-f21c-47e2-a562-92468da9f739,1754,,"[46.1, 18.7]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Brayan Andrés Perea Vargas,29133.0,Center Forward,105,Troyes,133,['b016cdcb-be02-4fcb-8de1-839c9b1239cf'],27,,,,,,,,,,,,,,,,,Troyes,133,00:45:27.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f16f2df-be65-4267-bc0f-2a5072e46c35,1767,,"[59.8, 38.9]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Paul-Georges Ntep de Madiba,4900.0,Left Wing,108,Rennes,134,['32e20a55-2eef-4ff4-ac9e-0e7e4c05eaa7'],1,,,,,,,,,,,,,,,,,Rennes,134,00:00:01.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8afdc57f-0433-402f-9265-9a68af2605e0,1770,,"[36.2, 26.8]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sylvain Armand,40699.0,Left Center Back,108,Rennes,134,['f0a7179c-4d9c-4285-942a-59034a56b84b'],3,,,,,,,,,,,,,,,,,Rennes,134,00:00:03.909,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,99a8fc04-28f7-4804-be2b-7cd52f87acf8,1773,,"[88.2, 55.3]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kamil Grosicki,5667.0,Right Wing,108,Rennes,134,['29161e9e-7464-4cc2-9115-762d040cf5e2'],9,,,,,,,,,,,,,,,,,Rennes,134,00:00:09.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29f2cf0e-f729-4f42-8f9a-59dfb6023a55,1777,,"[80.5, 23.1]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brayan Andrés Perea Vargas,29133.0,Center Forward,109,Troyes,133,['c72d47cc-0361-4bd5-8609-107eb5494a37'],40,,,,,,,,,,,,,,,,,Troyes,133,00:00:40.861,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,19bedf1d-371a-4dd6-bd1f-57c561423f97,1780,,"[82.0, 28.9]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Nivet,3002.0,Center Attacking Midfield,109,Troyes,133,['4f211f7f-ee54-4425-9576-524cf68722c7'],41,,,,,,,,,,,,,,,,,Troyes,133,00:00:41.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bb09ada-67be-4b1d-b459-001f385ca48f,1785,,"[63.6, 53.8]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,109,Troyes,133,['fa80a4b9-c23e-4c76-9af8-72b9b6ac51e3'],45,,,,,,,,,,,,,,,,,Rennes,134,00:00:45.498,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,558a5da8-013a-475f-8280-7ab054235aaa,1788,,"[61.4, 60.9]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kamil Grosicki,5667.0,Right Wing,109,Troyes,133,['f8a6f6c0-ae59-43d7-a008-460c0dd72c73'],47,,,,,,,,,,,,,,,,,Rennes,134,00:00:47.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a2c5c23-cc99-4d35-82f3-8bc48414cf52,1790,,"[62.7, 3.8]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabien Camus,401470.0,Left Wing,109,Troyes,133,['d935fab3-3ccd-418b-bad3-69d7cadf2623'],50,,,,,,,,,,,,,,,,,Troyes,133,00:00:50.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019610e-4496-4538-95c1-68e0c78b439b,1793,,"[50.0, 4.5]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Mavinga,18162.0,Left Back,109,Troyes,133,"['e07a92d0-d5d0-4b2d-bfed-dceade508056', 'e68fd0fa-8851-4700-a3a4-615f93d9547c']",51,,,,,,,,,,,,,,,,,Troyes,133,00:00:51.133,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8daae7f2-f1ce-4ac8-8d04-d6d64649e9c9,1796,,"[35.0, 14.3]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthieu Saunier,13730.0,Left Center Back,109,Troyes,133,['c1cb2d56-c201-4433-a601-c711acf8e0e8'],52,,,,,,,,,,,,,,,,,Troyes,133,00:00:52.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6473d2b4-f42d-4367-8f3b-369e6cbab22b,1800,,"[39.5, 63.8]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lossémy Karaboué,7301.0,Right Back,109,Troyes,133,['9757f8cf-1e35-426e-90e7-0e4da1afff20'],57,,,,,,,,,,,,,,,,,Troyes,133,00:00:57.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39421f12-8be4-4d01-a15a-f5d6828d2f12,1803,,"[81.4, 62.0]",3829485,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Nivet,3002.0,Center Attacking Midfield,109,Troyes,133,['4d5a6eec-256b-4606-a930-2586ee6e5a06'],2,,,,,,,,,,,,,,,,,Troyes,133,00:01:02.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8130823-27f7-4da9-b3fe-61084ade3e73,1805,,"[96.3, 77.0]",3829485,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stéphane Darbion,2993.0,Right Wing,109,Troyes,133,['f0788aaa-8dbf-4213-97d1-fbe642462b2a'],4,,,,,,,,,,,,,,,,,Troyes,133,00:01:04.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b82b6e3-747d-4459-b595-cd843a99b958,1808,,"[88.5, 75.1]",3829485,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lossémy Karaboué,7301.0,Right Back,109,Troyes,133,['615800e8-ab49-46a3-b744-fa00ba3901bf'],6,,,,,,,,,,,,,,,,,Troyes,133,00:01:06.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38316a88-6648-45ce-be06-92826feead33,1815,,"[104.2, 48.7]",3829485,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Nivet,3002.0,Center Attacking Midfield,110,Troyes,133,"['19410fc1-321f-4e80-829a-aa533a803731', '9c950a21-63e3-4418-a301-b0cb8a2b39f6']",34,,,,,,,,,,,,,,,,,Troyes,133,00:01:34.337,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b8aefc43-f13f-4295-9475-363ae0e197b5,1818,,"[40.9, 4.0]",3829485,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,111,Rennes,134,['db6cc9c3-f710-442d-afa6-ad75f92deb72'],49,,,,,,,,,,,,,,,,,Rennes,134,00:01:49.242,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,389c785a-d644-43ca-a270-08a206b7b4ea,1822,,"[93.9, 70.9]",3829485,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Center Attacking Midfield,112,Troyes,133,['4413ad25-ba6d-4f2e-b72e-3b80a90e7f0c'],51,,,,,,,,,,,,,,,,,Troyes,133,00:01:51.559,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4364f348-5a9d-460d-944c-eb2244625c9e,1825,,"[36.0, 16.9]",3829485,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Right Defensive Midfield,112,Troyes,133,['0c312d4f-cca5-4d40-9e43-575292ffa71e'],53,,,,,,,,,,,,,,,,,Rennes,134,00:01:53.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,640fe34d-fa3e-43bd-9269-2c5c6fd94b09,1836,,"[63.7, 15.4]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Mavinga,18162.0,Left Back,112,Troyes,133,['2ff17bd9-3cfb-4451-8414-e663abfd76c5'],2,,,,,,,,,,,,,,,,,Troyes,133,00:02:02.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b165007c-398a-4dc1-a844-9f24e03871eb,1839,,"[63.9, 27.8]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,112,Troyes,133,['f1c86dc4-3b3f-4501-9da7-596f77e0cd8a'],4,,,,,,,,,,,,,,,,,Troyes,133,00:02:04.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75a6295b-7552-49ec-b6ee-4a5354df84bf,1842,,"[71.2, 48.1]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,112,Troyes,133,['3bb9ce1c-53f7-4830-80d6-8f8902472c62'],6,,,,,,,,,,,,,,,,,Troyes,133,00:02:06.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c4cf24-56d6-4416-a31b-cff7887d7fdb,1845,,"[93.0, 77.2]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Right Back,112,Troyes,133,['d9e2ab9e-a063-49ce-95d4-cde89249d59b'],9,,,,,,,,,,,,,,,,,Troyes,133,00:02:09.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41fa982a-2ab5-492e-83c4-6cd98be1cbb0,1848,,"[97.9, 67.4]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Darbion,2993.0,Right Wing,112,Troyes,133,['857f319b-3a5a-4bb8-9f65-d6dd0d66d23f'],12,,,,,,,,,,,,,,,,,Troyes,133,00:02:12.150,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c6c5aa86-d4b7-45bb-9a3c-f42791772b44,1850,,"[105.6, 73.6]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Right Back,112,Troyes,133,['e05b0f03-a80e-4b80-a393-9adee578cf13'],13,,,,,,,,,,,,,,,,,Troyes,133,00:02:13.579,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,fdaa06b0-0a20-44fa-b40a-937330a2cea9,1855,,"[18.6, 2.7]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Right Defensive Midfield,113,Rennes,134,['f026afe2-65c4-4349-a627-271ee60874be'],15,,,,,,,,,,,,,,,,,Rennes,134,00:02:15.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85cbeff3-0bd8-4a6c-9ace-cb36f6cb154e,1858,,"[15.5, 10.0]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,114,Rennes,134,['437ae8d4-c79e-4d03-9e64-5cfb1235d9d8'],23,,,,,,,,,,,,,,,,,Rennes,134,00:02:23.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a56fa84-8c3d-47ee-8902-4d2933bd7c41,1861,,"[69.6, 5.6]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,114,Rennes,134,['cc8f40a2-9d3c-4c7a-a44e-fb49056663e7'],27,,,,,,,,,,,,,,,,,Rennes,134,00:02:27.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4025a55-0912-44c3-96f3-51fa515ebfbc,1865,,"[57.2, 64.2]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Ayasse,7488.0,Right Defensive Midfield,115,Troyes,133,['0b3ce7f8-ed8a-477a-8022-14c6cc649d90'],30,,,,,,,,,,,,,,,,,Troyes,133,00:02:30.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,876de7d5-a7ae-49f1-b736-95213fa86d7d,1869,,"[45.1, 46.3]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,115,Troyes,133,['cab54251-b6bb-4c9e-b0d4-ac2ab33170a1'],33,,,,,,,,,,,,,,,,,Troyes,133,00:02:33.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22c520fb-d99b-4746-82e0-9b49cb6cd285,1872,,"[56.0, 65.6]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Right Back,115,Troyes,133,['318a4a55-527b-4366-bfd8-51d9cac5886c'],36,,,,,,,,,,,,,,,,,Troyes,133,00:02:36.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5bb5e0-a716-4d7a-b1fc-a529cc3e63bc,1876,,"[10.4, 46.7]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Petrić,34953.0,Goalkeeper,115,Troyes,133,['d23b55e4-cba3-4a25-a636-020fc289ffb5'],43,,,,,,,,,,,,,,,,,Troyes,133,00:02:43.549,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6a785c59-81cb-49fa-ba2c-d3b16042dee4,1879,,"[64.1, 51.2]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brayan Andrés Perea Vargas,29133.0,Center Forward,115,Troyes,133,['09473e30-b8b3-4ee6-9546-5c31ae87d95e'],47,,,,,,,,,,,,,,,,,Troyes,133,00:02:47.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4e1242d-4cc0-4474-b3ce-03dbb94eaa1d,1881,,"[55.8, 22.6]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Right Defensive Midfield,116,Rennes,134,['eefb2971-5adb-4f3c-abca-27cfada55424'],48,,,,,,,,,,,,,,,,,Rennes,134,00:02:48.146,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,105240ae-dc65-4b54-be46-6105be537568,1884,,"[77.0, 14.3]",3829485,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Wing,116,Rennes,134,['37e8d159-a55f-4e7e-bb57-c8888f52baaa'],49,,,,,,,,,,,,,,,,,Rennes,134,00:02:49.664,Ball Receipt*,
