50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.511885,,,,,,,,,,,,2853c527-6377-4f06-b570-3afedbf1997f,623,,"[8.2, 52.8]",3829451,15,,True,,,0.69473827,,Keeper Arm,,,,"[20.8, 63.3]",,Ground Pass,,16.401524,,,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,Jesper Hansen,24469.0,Goalkeeper,29,Bastia,2736,['59a4f0c8-ecba-4c22-b869-655413efa8d7'],47,,,,,,,,,,,,,,,,,Bastia,2736,00:15:47.022,Pass,
,,,,,,,,,,,,,,,,,1.143617,,,,,,,,,,,,06e2383d-2da3-4b7b-a2ff-71c77be37c98,625,,"[21.9, 64.3]",3829451,15,,,,,0.9946777,,Right Foot,,,,"[30.8, 78.0]",,Ground Pass,,16.337074,,,,François Kamano,3405.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Back,29,Bastia,2736,['39eca530-ce25-490a-a027-7a103cea3e43'],48,,,,,,,,,,,,,,,,,Bastia,2736,00:15:48.612,Pass,
,,,,,,,,,,,,,,,,,1.227929,,,,,,,,,,,,90ac22cd-992b-49d0-a4ef-74d05c094c1f,629,,"[29.8, 76.7]",3829451,15,,,,,-0.46823475,,Left Foot,,,,"[38.5, 72.3]",,Ground Pass,,9.749359,,,,Lassana Coulibaly,3433.0,,,,,,,1,Regular Play,François Kamano,3405.0,Right Midfield,29,Bastia,2736,"['d4c8390d-b92f-4cce-9722-ed34106f6034', 'fd51caaf-21c2-471f-b7a9-9b3d1cc1013b']",50,,,,,,,,,,,,,,,,,Bastia,2736,00:15:50.548,Pass,True
,,,,,,,,,,,,,,,,,0.947774,,,,,,,,,,,,d92ef1e4-3178-4f29-bd4d-374e2ba68c05,634,,"[25.9, 73.7]",3829451,15,,,,,-2.1086318,,Right Foot,,,,"[22.5, 68.0]",,Ground Pass,,6.6370173,,,,Yannick Cahuzac,4350.0,,,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Defensive Midfield,29,Bastia,2736,"['2038f59f-22ae-413c-9ea2-bfbe4170a6c9', 'cf3535c8-2a56-4a5d-92bb-e7af5ba5d0a0']",55,,,,,,,,,,,,,,,,,Bastia,2736,00:15:55.145,Pass,True
,,,,,,,,,,,,,,,,,1.6745,,,,,,,,,,,,ff41a3f7-525c-443a-8d67-facdd2322521,638,,"[22.1, 66.7]",3829451,15,,,,,0.9260933,,Right Foot,,,,"[32.1, 80.0]",,High Pass,,16.640013,,Out,,François Kamano,3405.0,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Back,29,Bastia,2736,['4b085990-aacb-4941-97e8-6b03c2e3b6c5'],56,,,,,,,,,,,,,,,,,Bastia,2736,00:15:56.188,Pass,
,,,,,,,,,,,,,,,,,0.899644,,,,,,,,,,,,6303a68a-7aba-4249-92f1-502200ab16db,640,,"[84.8, 0.1]",3829451,16,,True,,,2.4236596,,,,,,"[76.9, 7.0]",,Low Pass,,10.489042,,,,Fabien Lemoine,7200.0,,,,,,Throw-in,1,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,30,Saint-Étienne,135,['3e2ba4cf-6d9d-4ce9-8a35-6ce8298808f3'],5,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:05.523,Pass,
,,,,,,,,,,,,,,,,,0.716832,,,,,,,,,,,,393d06e8-fc78-43ac-8b71-a688bcc9e431,642,,"[76.0, 7.8]",3829451,16,,,,,0.43819013,,Right Foot,,,,"[93.5, 16.0]",,Low Pass,,19.32589,,,,Romain Hamouma,4260.0,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,30,Saint-Étienne,135,['418dfb84-9ac7-4667-87da-c37e57b375a9'],8,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:08.389,Pass,
,,,,,,,,,,,,,,,,,1.34784,,,,,,,,,,,,44127d42-a302-4306-bca5-44ad5a0fc599,644,,"[93.5, 16.0]",3829451,16,,,,,1.4354585,,Right Foot,,,,"[96.7, 39.5]",,High Pass,,23.716871,,,,Nolan Roux,3179.0,,,,,,,1,From Throw In,Romain Hamouma,4260.0,Right Wing,30,Saint-Étienne,135,['cb47d412-227e-4e85-a103-df3b8ad574d4'],9,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:09.106,Pass,
,,,,,,,,,,,,,,,,,0.835826,,,,,,,,,,,,d5e337be-b460-4d7e-8f66-6ce642b050e0,649,,"[63.8, 7.2]",3829451,16,,,,,-0.08526287,,Left Foot,,,,"[75.5, 6.2]",,Ground Pass,,11.742658,,,,François Kamano,3405.0,,,,,,,1,From Counter,Julian Palmieri,4508.0,Left Back,31,Bastia,2736,['c4c0f7d0-3562-402d-9a5b-af963ff9b5da'],21,,,,,,,,,,,,,,,,,Bastia,2736,00:16:21.297,Pass,
,,,,,,,,,,,,,,,,,1.101976,,,,,,,,,,,,392defca-66d4-42bf-8414-e518bfb3adf8,661,,"[39.0, 30.3]",3829451,16,,,,,1.2389451,,Left Foot,,,,"[44.1, 45.1]",,Ground Pass,,15.654073,,,,Jérémy Clément,7442.0,,,,,,,1,Regular Play,Florentin Pogba,4802.0,Left Center Back,32,Saint-Étienne,135,['8471da9f-2d92-48c5-b8ce-7d21af50c1b7'],30,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:30.449,Pass,
,,,,,,,,,,,,,,,,,1.517117,,,,,,,,,,,,c18989dc-cf89-436b-8a2d-9d641c5811c8,664,,"[44.8, 44.9]",3829451,16,,,,,0.71134984,,Left Foot,,,,"[62.9, 60.5]",,Ground Pass,,23.89498,,,,Valentin Eysseric,4254.0,,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,32,Saint-Étienne,135,['5352d202-fd93-4d87-8cb3-f4b708368ff3'],32,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:32.769,Pass,
,,,,,,,,,,,,,,,,,0.583422,,,,,,,,,,,,fa1b7e08-ea6d-44af-9260-b975cdcfa394,667,,"[95.2, 62.2]",3829451,16,,,,,-0.17349572,,Right Foot,,,,"[104.9, 60.5]",,Ground Pass,,9.847842,,Incomplete,,Romain Hamouma,4260.0,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,32,Saint-Étienne,135,"['27f60642-767b-4a73-9454-0604a38fa093', 'd6252e7f-3605-45f0-9455-6fb78700aff7']",38,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:38.668,Pass,
,,,,,,,,,,,,,,,,,1.011147,,,,,,,,,,,,d6252e7f-3605-45f0-9455-6fb78700aff7,669,,"[15.2, 19.6]",3829451,16,,,,,-0.4636476,,Right Foot,,,,"[21.2, 16.6]",,Ground Pass,,6.708204,,,,Seko Fofana,7791.0,,,,,,Recovery,1,Regular Play,Julian Palmieri,4508.0,Left Back,33,Bastia,2736,"['ed1c7ddf-d31f-41a5-a662-1ccf5038452c', 'fa1b7e08-ea6d-44af-9260-b975cdcfa394']",39,,,,,,,,,,,,,,,,,Bastia,2736,00:16:39.251,Pass,
,,,,,,,,,,,,,,,,,1.565063,,,,,,,,,,,,d9e205b1-a1f5-4ef4-8d6c-be08c9798f33,673,,"[16.1, 12.8]",3829451,16,,,,,1.2444375,,Right Foot,,,,"[22.7, 32.3]",,Ground Pass,,20.586647,,,,Lassana Coulibaly,3433.0,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,33,Bastia,2736,['6f51972f-fe2a-41f0-8c3e-694948e44c24'],44,,,,,,,,,,,,,,,,,Bastia,2736,00:16:44.131,Pass,
,,,,,,,,,,,,,,,,,1.556283,,,,,,,,,,,,f537b3d5-c034-4064-9959-d5a82c82d7bf,675,,"[22.9, 31.4]",3829451,16,,,,,-2.515668,,Right Foot,,,,"[14.6, 25.4]",,Ground Pass,,10.241582,,,,Mathieu Peybernes,23850.0,,,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Defensive Midfield,33,Bastia,2736,['236ed067-ea28-450c-a9fa-ced2bd0a268c'],45,,,,,,,,,,,,,,,,,Bastia,2736,00:16:45.696,Pass,
,,,,,,,,,,,,,,,,,1.169076,,,,,,,,,,,,7c8ad30d-22b4-421d-8a7e-6dcfaf52d00e,680,,"[15.0, 25.4]",3829451,16,,,,,0.37298772,,Right Foot,,,,"[24.2, 29.0]",,Low Pass,,9.8792715,,Incomplete,,Lassana Coulibaly,3433.0,,,,,,,1,Regular Play,Mathieu Peybernes,23850.0,Left Center Back,33,Bastia,2736,"['71d095c1-a5d8-4ff5-8472-46ee43502d1c', '9b199552-7bd3-4350-901a-ede0f8d8f888']",48,,,,,,,,,,,,,,,,,Bastia,2736,00:16:48.212,Pass,
,,,,,,,,,,,,,,,,,1.76706,,,,,,,,,,,,1a8ce081-54df-4afe-aeea-2be35985b753,684,,"[95.7, 53.8]",3829451,16,,,,,0.07500355,,Left Foot,,,,"[113.0, 55.1]",,Ground Pass,,17.348776,,,,Nolan Roux,3179.0,,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,34,Saint-Étienne,135,['f061fce8-34d7-409d-a40f-cfd66abab51d'],50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:50.413,Pass,
,,,,,,,,,,,,,,,,,0.913896,,,,,,,,,,,,f1fc076a-36b3-414c-85c1-89d7406dce85,687,,"[113.5, 55.6]",3829451,16,,,,,-1.8760195,c8028279-ed27-4175-a4ac-046bee13f18f,Right Foot,True,,,"[108.9, 41.0]",,Ground Pass,,15.307514,,,,Jean-Christophe Bahebeck,8469.0,True,,,,,,1,Regular Play,Nolan Roux,3179.0,Center Forward,34,Saint-Étienne,135,['c355360c-20ae-4372-bfcb-9b147b9b597a'],52,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:52.368,Pass,
,,,,,,,,,,,,,,,,,1.665414,,,,,,,,,,,,f5db7445-571f-4de2-ad12-853348e63b3a,692,,"[120.0, 80.0]",3829451,17,,,,,-1.7408322,,Right Foot,,,,"[112.6, 36.9]",,High Pass,,43.73065,,Incomplete,True,Loïc Perrin,4263.0,,,True,Outswinging,,Corner,1,From Corner,Romain Hamouma,4260.0,Right Wing,35,Saint-Étienne,135,"['aec9155b-ddff-4327-b667-748635fe31b2', 'b688d42f-0259-47d9-a302-18cd27bf1b95']",17,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:17.766,Pass,
,,,,,,,,,,,,,,,,,0.929261,,,,,,,,,,,,b74d9071-8d0a-44d8-a6d6-a3dcec8f23a5,699,,"[60.8, 31.4]",3829451,17,,,,,1.0739856,,Left Foot,,,,"[65.3, 39.7]",,Ground Pass,,9.441399,,,,Fabien Lemoine,7200.0,,,,,,,1,From Corner,Jérémy Clément,7442.0,Left Defensive Midfield,35,Saint-Étienne,135,['d9aa7e60-78df-441b-b0c3-342461c6fc3a'],26,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:26.920,Pass,
,,,,,,,,,,,,,,,,,1.519625,,,,,,,,,,,,c66b3ae1-5816-46b0-bdf7-c7dc9c0b6a66,702,,"[75.6, 52.6]",3829451,17,,,,,0.91210425,,Right Foot,,,,"[89.3, 70.3]",,Ground Pass,,22.382582,,,,Kévin Théophile-Catherine,3413.0,,,,,,,1,From Corner,Fabien Lemoine,7200.0,Right Defensive Midfield,35,Saint-Étienne,135,['4179d47f-87c4-476e-a4f9-b7abe8fc14c8'],31,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:31.988,Pass,
,,,,,,,,,,,,,,,,,0.924347,,,,,,,,,,,,e07be453-d680-41dd-9495-137dcabec409,705,,"[90.1, 73.9]",3829451,17,,,,,-0.055498507,,Right Foot,,,,"[93.7, 73.7]",,Ground Pass,,3.6055512,,,,Romain Hamouma,4260.0,,,,,,,1,From Corner,Kévin Théophile-Catherine,3413.0,Right Back,35,Saint-Étienne,135,['9a8cbe87-88da-42e9-b60b-22a4c1e2df54'],34,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:34.608,Pass,
,,,,,,,,,,,,,,,,,1.421166,,,,,,,,,,,,167501c9-0cc9-4935-b17c-4052c6be3dca,708,,"[93.7, 73.7]",3829451,17,,,,,3.096751,,Right Foot,,,,"[78.1, 74.4]",,Ground Pass,,15.615697,,,,Fabien Lemoine,7200.0,,,,,,,1,From Corner,Romain Hamouma,4260.0,Right Wing,35,Saint-Étienne,135,['1879b68f-6f15-4802-991d-7900e0886b53'],36,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:36.598,Pass,
,,,,,,,,,,,,,,,,,1.273484,,,,,,,,,,,,08c017aa-7490-42bd-a178-914365e02473,711,,"[80.5, 73.7]",3829451,17,,,,,-2.190553,,Right Foot,,,,"[66.8, 54.5]",,Ground Pass,,23.586649,,,,Loïc Perrin,4263.0,,,,,,,1,From Corner,Fabien Lemoine,7200.0,Right Defensive Midfield,35,Saint-Étienne,135,['2e10ac29-01db-4aa7-8b02-8eb631e472b9'],39,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:39.903,Pass,
,,,,,,,,,,,,,,,,,1.386883,,,,,,,,,,,,44ad6a40-159b-4008-8aef-0c3a84a76a37,714,,"[66.8, 54.5]",3829451,17,,,,,-1.542502,,Right Foot,,,,"[67.4, 33.3]",,Ground Pass,,21.208488,,,,Florentin Pogba,4802.0,,,,,,,1,From Corner,Loïc Perrin,4263.0,Right Center Back,35,Saint-Étienne,135,['1708134a-318a-4c43-b5ae-850db057b6ad'],41,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:41.296,Pass,
,,,,,,,,,,,,,,,,,1.668654,,,,,,,,,,,,ccdb1e39-4184-423f-94dd-d17a45b1b100,717,,"[75.6, 15.1]",3829451,17,,,,,-0.6307494,,Left Foot,,,,"[90.8, 4.0]",,Ground Pass,,18.82153,,,,Valentin Eysseric,4254.0,,,,,,,1,From Corner,Florentin Pogba,4802.0,Left Center Back,35,Saint-Étienne,135,['876d1b66-9f9f-4606-b337-28c52b00eec8'],45,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:45.167,Pass,
,,,,,,,,,,,,,,,,,1.221844,,,,,,,,,,,,30e49bd1-e8f9-4f92-bc98-d27215af24a1,720,,"[89.7, 4.4]",3829451,17,,,,,0.948665,,Right Foot,,,,"[107.7, 29.5]",,High Pass,,30.887053,,Incomplete,,Nolan Roux,3179.0,,,,,,,1,From Corner,Valentin Eysseric,4254.0,Center Attacking Midfield,35,Saint-Étienne,135,"['8903b02f-d917-4342-b2e8-41f243e78539', 'b980ca2c-35c7-4a5b-9294-71c351cd23b3']",48,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:48.477,Pass,
,,,,,,,,,,,,,,,,,1.360557,,,,,,,,,,,,de4f3d38-8b9f-4329-83a8-3e39ebe618dd,723,,"[120.0, 0.1]",3829451,18,,,,,1.6575347,,Right Foot,,,,"[116.8, 36.9]",,High Pass,True,36.93887,,Incomplete,,Jean-Christophe Bahebeck,8469.0,,,,Inswinging,,Corner,1,From Corner,Valentin Eysseric,4254.0,Center Attacking Midfield,36,Saint-Étienne,135,"['07cd1212-d7c7-4d83-b0aa-20e437222eb0', '1b07aff5-8681-4cb3-9fcd-dee3dfe30cd4']",14,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:14.109,Pass,
,,,,,,,,,,,,,,,,,1.765609,,,,,,,,,,,,8940be71-088a-4219-a68b-dc58083ab88d,726,,"[120.0, 80.0]",3829451,18,,,,,-1.7994455,9082e201-961b-4278-9b28-c9f8a5d51754,Right Foot,,,,"[109.9, 36.6]",,High Pass,,44.559734,,,True,Florentin Pogba,4802.0,True,,True,Outswinging,,Corner,1,From Corner,Romain Hamouma,4260.0,Right Wing,37,Saint-Étienne,135,['a95dce9f-cef8-4add-8af4-043acad6c295'],35,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:35.573,Pass,
,,,,,,,,,,,,,,,,,0.938626,,,,,,,,,,,,6c33e491-b50a-42ef-8d19-8f070351b046,735,,"[111.3, 2.7]",3829451,18,,,,,2.5029576,,Right Foot,,,,"[104.7, 7.6]",,Ground Pass,,8.220098,,,,Florentin Pogba,4802.0,,,,,,,1,From Corner,Valentin Eysseric,4254.0,Center Attacking Midfield,37,Saint-Étienne,135,['8dbbecba-fcb4-41ea-9a31-6e64e17e4a84'],44,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:44.135,Pass,
,,,,,,,,,,,,,,,,,0.546139,,,,,,,,,,,,e3a93352-524c-4d32-ae43-5b58ead966e3,738,,"[104.7, 7.6]",3829451,18,,,,,0.0,,Left Foot,,,,"[111.5, 7.6]",,Ground Pass,,6.8,,,,Valentin Eysseric,4254.0,,,,,,,1,From Corner,Florentin Pogba,4802.0,Left Center Back,37,Saint-Étienne,135,['8bc6675f-8e46-4652-bb0c-2e619416a2a1'],45,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:45.262,Pass,
,,,,,,,,,,,,,,,,,0.331332,,,,,,,,,,,,0b2f927f-4638-43e6-ada0-20b636f1009d,742,,"[117.1, 18.8]",3829451,18,,,,,1.8110949,,Left Foot,True,True,,"[113.4, 33.9]",,Low Pass,,15.546704,,Incomplete,,Nolan Roux,3179.0,,,,,,,1,From Corner,Valentin Eysseric,4254.0,Center Attacking Midfield,37,Saint-Étienne,135,"['1cbe4d3a-698b-4120-ab36-7790591506b8', '24f89da3-8de7-4206-b980-76102cc7bdde', '584eeda7-7099-4345-9889-204072bd2b99']",47,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:47.682,Pass,True
,,,,,,,,,,,,,,,,,1.727117,,,,,,,,,,,,8a219f0a-7f53-46b8-8d98-b5d55c16c8d4,745,,"[120.0, 0.1]",3829451,19,,,,,1.72029,,Right Foot,,,,"[113.9, 40.6]",,High Pass,True,40.956806,,Incomplete,,Florentin Pogba,4802.0,,,True,Inswinging,,Corner,1,From Corner,Valentin Eysseric,4254.0,Center Attacking Midfield,38,Saint-Étienne,135,"['2174c2f4-3446-4bf0-b76a-8763806419b3', '2c29f7a1-4943-4aba-a752-4ed5162d9819']",16,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:16.876,Pass,
,,,,,,,,,,,,,,,,,1.63506,,,,,,,,,,,,dc55214d-929e-4f20-b170-730bf40d691b,757,,"[120.0, 80.0]",3829451,19,,,,,-1.8035378,,Right Foot,,,,"[110.4, 39.5]",,High Pass,,41.62223,,Incomplete,True,Florentin Pogba,4802.0,,,True,Outswinging,,Corner,1,From Corner,Romain Hamouma,4260.0,Right Wing,39,Saint-Étienne,135,"['12508321-9048-4571-9bad-27e869de6370', 'e1c03db6-a3fd-448e-a268-251ed0e1f171']",47,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:47.489,Pass,
,,,,,,,,,,,,,,,,,0.461047,,,,,,,,,,,,718ff12b-b304-4fea-abe8-3963b336964b,764,,"[61.0, 40.1]",3829451,20,,,,,1.7161063,,Left Foot,,,,"[60.4, 44.2]",,Ground Pass,,4.14367,,,,Floyd Ayité,15689.0,,,,,,Kick Off,1,From Kick Off,Gaël Danic,7349.0,Left Midfield,40,Bastia,2736,['5a8f02cd-526f-4678-bce2-e82a34618f71'],40,,,,,,,,,,,,,,,,,Bastia,2736,00:20:40.358,Pass,
,,,,,,,,,,,,,,,,,2.082031,,,,,,,,,,,,3f7e218f-eca5-4ad3-9452-a1feb904ded9,767,,"[59.9, 44.4]",3829451,20,,,,,-2.7652407,,Right Foot,,,,"[30.8, 32.9]",,Ground Pass,,31.289934,,,,Mathieu Peybernes,23850.0,,,,,,,1,From Kick Off,Floyd Ayité,15689.0,Center Forward,40,Bastia,2736,['17895d1c-9df7-4c19-ad1e-caa4fca4b197'],41,,,,,,,,,,,,,,,,,Bastia,2736,00:20:41.717,Pass,
,,,,,,,,,,,,,,,,,1.634981,,,,,,,,,,,,0ed5d97b-5c92-40ae-b01e-eb37d7271933,770,,"[30.8, 32.9]",3829451,20,,,,,2.5461829,,Left Foot,,,,"[12.2, 45.5]",,Ground Pass,,22.465975,,,,Jesper Hansen,24469.0,,,,,,,1,From Kick Off,Mathieu Peybernes,23850.0,Left Center Back,40,Bastia,2736,['4146cc1d-75f6-41b8-bcc6-7b988bad271e'],45,,,,,,,,,,,,,,,,,Bastia,2736,00:20:45.594,Pass,
,,,,,,,,,,,,,,,,,3.584416,,,,,,,,,,,,2425dca8-4d88-4285-9823-6bd44324e826,773,,"[12.2, 45.5]",3829451,20,,,,,-0.17665417,,Right Foot,,,,"[75.5, 34.2]",,High Pass,,64.3007,,Incomplete,,Floyd Ayité,15689.0,,,,,,,1,From Kick Off,Jesper Hansen,24469.0,Goalkeeper,40,Bastia,2736,"['7ceb1f56-203a-4083-8dfa-2acbcb337f4a', '8e0b6fec-d194-4691-a904-83888a5b2ed5']",47,,,,,,,,,,,,,,,,,Bastia,2736,00:20:47.269,Pass,
,,,,,,,,,,,,,,,,,2.388851,,,,,,,,,,,,7ceb1f56-203a-4083-8dfa-2acbcb337f4a,776,,"[44.6, 45.9]",3829451,20,,,,True,-1.0260942,,,,,,"[52.9, 32.2]",,High Pass,,16.018114,,,,Valentin Eysseric,4254.0,,,,,,Recovery,1,Regular Play,Loïc Perrin,4263.0,Right Center Back,41,Saint-Étienne,135,"['0c2600a7-805d-4ee5-babb-46f2ad5388dc', '2425dca8-4d88-4285-9823-6bd44324e826', '9648a247-865e-484a-8158-752aee6abf8b']",50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:50.854,Pass,True
,,,,,,,,,,,,,,,,,1.821912,,,,,,,,,,,,5e2e0d6a-167d-4926-81a1-10a467e0fd7e,780,,"[52.0, 25.2]",3829451,20,,,,,-2.0753567,,Right Foot,,,,"[40.9, 5.1]",,Ground Pass,,22.961271,,,,Jérémy Clément,7442.0,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,41,Saint-Étienne,135,"['0b744eca-c23a-4dfb-b566-1fba2fed752f', '8bec3cbe-99b7-4fbb-bea5-c0f85e47c109']",53,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:53.463,Pass,True
,,,,,,,,,,,,,,,,,1.174059,,,,,,,,,,,,847dc600-629b-46df-ad12-bc3adb2e8b99,783,,"[43.1, 5.1]",3829451,20,,,,,1.1105157,,Left Foot,,,,"[49.0, 17.0]",,Ground Pass,,13.282319,,,,Valentin Eysseric,4254.0,,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,41,Saint-Étienne,135,['2a93a437-2c57-4d82-8463-437514b6aaca'],58,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:58.578,Pass,
,,,,,,,,,,,,,,,,,1.079549,,,,,,,,,,,,c2e14321-a6d5-4e89-9e38-d35af130fe4f,786,,"[48.4, 21.5]",3829451,21,,,,,1.7174628,,Left Foot,,,,"[45.8, 39.1]",,Ground Pass,,17.79101,,,,Fabien Lemoine,7200.0,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,41,Saint-Étienne,135,['ac26a340-bca9-4473-886f-4f0d19ba8e72'],1,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:01.815,Pass,
,,,,,,,,,,,,,,,,,1.798171,,,,,,,,,,,,8e090e16-fceb-43a8-8795-2d0bf64f20dc,789,,"[50.3, 44.2]",3829451,21,,,,,1.507053,,Right Foot,,,,"[51.8, 67.7]",,Ground Pass,,23.547823,,,,Loïc Perrin,4263.0,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,41,Saint-Étienne,135,['16f4cf05-b295-404c-bdeb-9175a886946e'],6,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:06.093,Pass,
,,,,,,,,,,,,,,,,,0.942116,,,,,,,,,,,,020d36b0-716c-454c-9169-c19e2ed7dea5,792,,"[51.8, 67.7]",3829451,21,,,,,-1.4801364,,Right Foot,,,,"[54.4, 39.1]",,Ground Pass,,28.71794,,,,Jérémy Clément,7442.0,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Right Center Back,41,Saint-Étienne,135,['b6b2d6d6-9e78-4ac4-8ce1-6320e31343e3'],8,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:08.984,Pass,
,,,,,,,,,,,,,,,,,1.103272,,,,,,,,,,,,9e5ef8ec-679d-4c6e-b653-4f1cd7d76972,795,,"[64.2, 35.4]",3829451,21,,,,,-0.62510854,,Left Foot,,,,"[73.9, 28.4]",,Ground Pass,,11.962023,,,,Jean-Christophe Bahebeck,8469.0,,,,,,,1,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,41,Saint-Étienne,135,['49be1a26-f1d4-4137-9596-f7a0079b53e1'],12,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:12.371,Pass,
,,,,,,,,,,,,,,,,,1.511478,,,,,,,,,,,,9ce81916-662c-453d-b669-a69dc727562d,799,,"[71.3, 29.5]",3829451,21,,,,,1.8266656,,Right Foot,,,,"[65.1, 53.2]",,Ground Pass,,24.497551,,,,Fabien Lemoine,7200.0,,,,,,,1,Regular Play,Jean-Christophe Bahebeck,8469.0,Left Wing,41,Saint-Étienne,135,['85b30240-62eb-43c9-b8d2-286ba815e4f2'],14,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:14.325,Pass,
,,,,,,,,,,,,,,,,,2.226508,,,,,,,,,,,,5e97db89-79b3-4917-bc36-ded27821434c,802,,"[65.9, 58.3]",3829451,21,,,,,0.13199045,,Right Foot,,,,"[112.6, 64.5]",,High Pass,,47.109764,,,,Romain Hamouma,4260.0,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,41,Saint-Étienne,135,['b7ae810b-cca2-4341-a312-045d28acf985'],18,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:18.118,Pass,
,,,,,,,,,,,,,,,,,3.372153,,,,,,,,,,,,1545377a-1000-4ea9-865f-64d260c76880,806,,"[7.0, 36.1]",3829451,21,,,,,-0.5509825,,Right Foot,,,,"[65.1, 0.4]",,High Pass,,68.19164,,Out,,Gaël Danic,7349.0,,,,,,Goal Kick,1,From Goal Kick,Jesper Hansen,24469.0,Goalkeeper,42,Bastia,2736,['23cbff51-48aa-4273-835d-b16206f5be05'],42,,,,,,,,,,,,,,,,,Bastia,2736,00:21:42.721,Pass,
