50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.034312,,,,,,,,,,,,,e3de3f3d-e2e7-4130-96ff-8d522a32cce0,2088,,"[56.5, 56.4]",3900628,48,,,,,-0.5422443,,Right Foot,,,"[72.6, 46.7]",,Ground Pass,,18.796276,,,,,Éric Bauthéac,40486.0,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,111,Lille,143,['89bed758-6655-4d3f-a06e-5d349da05e8d'],57,,,,,,,,,,,,,,,,,Lille,143,00:03:57.513,Pass,
,,,,,,,,,,,,,,,,1.45472,,,,,,,,,,,,,05704b8b-0122-4889-aab2-ffa0abf766a5,2091,,"[67.8, 40.1]",3900628,49,,,,,-0.8659924,dee62171-3758-4ecb-a78b-1e1558162a2f,Left Foot,,,"[91.7, 12.0]",,Ground Pass,,36.889294,,,,,Yassine Benzia,3673.0,True,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Right Wing,111,Lille,143,['3980df57-41e0-4e80-bc86-64a3b942a0ed'],0,,,,,,,,,,,,,,,,,Lille,143,00:04:00.339,Pass,
,,,,,,,,,,,,,,,,2.4518,,,,,,,,,,,,,fd1c9b31-cf8c-476a-9087-5424e2d0fa15,2105,,"[7.3, 54.9]",3900628,49,,True,,,-0.024668435,,Right Foot,,,"[76.2, 53.2]",,High Pass,,68.92097,,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,Free Kick,2,From Free Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,113,Rennes,134,"['3a41aae2-ed30-4b7c-b78e-59c309bcbdb9', '736dbc5e-554e-47b2-b216-d20d0e55c448']",34,,,,,,,,,,,,,,,,,Rennes,134,00:04:34.423,Pass,
,,,,,,,,,,,,,,,,2.439227,,,,,,,,,,,,,3a41aae2-ed30-4b7c-b78e-59c309bcbdb9,2107,,"[43.9, 26.9]",3900628,49,,True,,,-1.2610934,,Head,,,"[51.1, 4.4]",,High Pass,,23.623928,,,Incomplete,,Mounir Obbadi,40697.0,,,,,,Recovery,2,From Free Kick,Ibrahim Amadou,11332.0,Center Defensive Midfield,113,Rennes,134,"['6dc913a4-469f-4adc-bc87-49268d9a0b26', '88a62547-ec8e-438a-85bf-3ad2877485b6', 'fd1c9b31-cf8c-476a-9087-5424e2d0fa15']",36,,,,,,,,,,,,,,,,,Lille,143,00:04:36.875,Pass,
,,,,,,,,,,,,,,,,1.357429,,,,,,,,,,,,,6dc913a4-469f-4adc-bc87-49268d9a0b26,2109,,"[69.0, 75.7]",3900628,49,,,,True,-0.18668933,,,,,"[78.0, 74.0]",,High Pass,,9.159148,,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,Recovery,2,From Free Kick,Romain Danzé,4475.0,Right Back,113,Rennes,134,"['0a56c2cf-9b7a-495c-8541-3bf1a1bc5073', '3a41aae2-ed30-4b7c-b78e-59c309bcbdb9', 'c77df19f-ffee-43c3-93ae-31c1d0254384', 'c8b6fb1a-d620-4663-9756-72228dcfdb33']",39,,,,,,,,,,,,,,,,,Rennes,134,00:04:39.314,Pass,True
,,,,,,,,,,,,,,,,1.252995,,,,,,,,,,,,,979e9d02-a1fc-4b9b-a8d2-8b0e6f7679e6,2113,,"[75.0, 80.0]",3900628,49,,,,,-1.3833672,,,,,"[78.3, 62.6]",,High Pass,,17.710167,,,,,Kamil Grosicki,5667.0,,,,,,Throw-in,2,From Throw In,Romain Danzé,4475.0,Right Back,114,Rennes,134,['38241df9-f8df-41f7-8e35-c5cac88d1ce0'],47,,,,,,,,,,,,,,,,,Rennes,134,00:04:47.096,Pass,
,,,,,,,,,,,,,,,,1.620255,,,,,,,,,,,,,4ba22e77-b751-4b72-9be4-e7f2f39c3877,2116,,"[70.0, 56.0]",3900628,49,,,,,-2.4608688,,Right Foot,,,"[55.8, 44.5]",,Ground Pass,,18.272657,,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,2,From Throw In,Kamil Grosicki,5667.0,Right Center Midfield,114,Rennes,134,['e7c484fd-a60d-4e65-9053-d5a10985d311'],49,,,,,,,,,,,,,,,,,Rennes,134,00:04:49.982,Pass,
,,,,,,,,,,,,,,,,1.434446,,,,,,,,,,,,,9a3123e8-9738-463a-9f4e-e6ff6294423e,2119,,"[53.9, 40.7]",3900628,49,,,,,-3.1238954,,Right Foot,,,"[42.6, 40.5]",,Ground Pass,,11.30177,,,,,Sylvain Armand,40699.0,,,,,,,2,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,114,Rennes,134,['ae9d2345-4f58-4b49-b1f8-3ae494f68677'],52,,,,,,,,,,,,,,,,,Rennes,134,00:04:52.488,Pass,
,,,,,,,,,,,,,,,,1.770201,,,,,,,,,,,,,31e016fa-a09a-4202-b917-2ec8a3b53ef0,2122,,"[42.6, 39.3]",3900628,49,,,,,1.4306946,,Left Foot,,,"[45.9, 62.7]",,Ground Pass,,23.631546,,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,114,Rennes,134,['4efd7a0f-29c0-419e-b3bb-06a71330842d'],55,,,,,,,,,,,,,,,,,Rennes,134,00:04:55.015,Pass,
,,,,,,,,,,,,,,,,0.864322,,,,,,,,,,,,,a12c684a-9351-4c4d-835b-50e8beb2894a,2125,,"[55.1, 58.7]",3900628,49,,,,,-0.25615138,,Right Foot,,,"[76.1, 53.2]",,Ground Pass,,21.708294,,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,,,,2,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,114,Rennes,134,"['6afa9721-3041-44a7-9e77-12468854a512', 'dd4a86c7-d562-4f5f-b125-e2483b99e343']",59,,,,,,,,,,,,,,,,,Rennes,134,00:04:59.629,Pass,
,,,,,,,,,,,,,,,,1.551571,,,,,,,,,,,,,dd4a86c7-d562-4f5f-b125-e2483b99e343,2127,,"[44.0, 26.9]",3900628,50,,,,,0.05278112,,Left Foot,,,"[70.5, 28.3]",,Ground Pass,,26.536955,,,,,Yassine Benzia,3673.0,,,,,,Recovery,2,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,114,Rennes,134,"['8262636e-350d-4e0f-9edb-a8a2a2dc287a', 'a12c684a-9351-4c4d-835b-50e8beb2894a']",0,,,,,,,,,,,,,,,,,Lille,143,00:05:00.493,Pass,
,,,,,,,,,,,,,,,,0.457582,,,,,,,,,,,,,ae0c6f14-eec1-4fed-88cd-f34bb37f5cc8,2130,,"[104.5, 17.9]",3900628,50,,,,,1.336541,,Left Foot,,,"[106.6, 26.7]",,Ground Pass,,9.047099,,,Incomplete,,Éric Bauthéac,40486.0,,,,,,,2,From Throw In,Yassine Benzia,3673.0,Center Forward,114,Rennes,134,"['614c39ef-d9b1-44ba-8285-2b42e540717e', 'bcd44b3e-3008-454b-b225-b6b9c24e087c']",7,,,,,,,,,,,,,,,,,Lille,143,00:05:07.015,Pass,
,,,,,,,,,,,,,,,,1.104276,,,,,,,,,,,,,a60afa98-34a2-44c2-ba58-be6150f3d414,2134,,"[12.5, 48.3]",3900628,50,,,,,-0.23706743,,Left Foot,,,"[27.4, 44.7]",,Ground Pass,,15.328732,,,,,Benjamin André,2990.0,,,,,,,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,114,Rennes,134,['66ea630f-2dbf-45f0-869a-9e45c99e1b78'],8,,,,,,,,,,,,,,,,,Rennes,134,00:05:08.910,Pass,
,,,,,,,,,,,,,,,,1.685316,,,,,,,,,,,,,6d02e1c8-beb6-463e-b659-c5568766712e,2137,,"[28.8, 49.2]",3900628,50,,,,,0.94863844,,Right Foot,,,"[43.0, 69.0]",,Ground Pass,,24.36555,,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,,2,From Throw In,Benjamin André,2990.0,Left Center Midfield,114,Rennes,134,"['03b31c47-9c90-4dd6-bdff-a4c9cbebd73c', '5c5e8739-de51-4581-a6ac-f99013e93ee1']",12,,,,,,,,,,,,,,,,,Rennes,134,00:05:12.894,Pass,
,,,,,,,,,,,,,,,,1.639138,,,,,,,,,,,,,17075781-374f-4aac-9ebe-ce517ec5c697,2146,,"[69.5, 74.7]",3900628,50,,,,,-0.5169722,,Right Foot,,,"[94.3, 60.6]",,Ground Pass,,28.528057,,,Incomplete,,Giovanni-Guy Yann Sio,3018.0,,,,Through Ball,True,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,114,Rennes,134,"['673b1fbb-a825-438e-bc86-bfee811d406d', 'e93b426f-bca6-4784-95e1-547039a7d6c8']",20,,,,,,,,,,,,,,,,,Rennes,134,00:05:20.032,Pass,
,,,,,,,,,,,,,,,,2.485268,,,,,,,,,,,,,bc9a017e-679d-4593-b9f4-b05c54eff297,2151,,"[3.8, 12.5]",3900628,50,,,,,-0.33343616,,Left Foot,,,"[21.7, 6.3]",,Ground Pass,,18.943336,,,,,Ibrahim Amadou,11332.0,,,,,,,2,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,115,Lille,143,['e3a85e9f-32e5-4fcd-b68e-a221f4e8136f'],25,,,,,,,,,,,,,,,,,Lille,143,00:05:25.131,Pass,
,,,,,,,,,,,,,,,,2.381231,,,,,,,,,,,,,fe652f5e-c182-41c7-9e13-dbcfbe59111b,2154,,"[19.9, 4.4]",3900628,50,,,,,0.12166683,,Left Foot,,,"[42.8, 7.2]",,Ground Pass,,23.070543,,,,,Djibril Sidibé,3446.0,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,115,Lille,143,['6cd4b73d-dd04-498c-809b-49745619e67d'],29,,,,,,,,,,,,,,,,,Lille,143,00:05:29.380,Pass,
,,,,,,,,,,,,,,,,0.991998,,,,,,,,,,,,,f452fcc0-992d-4e9b-a508-92b7ac1e02e2,2158,,"[42.0, 5.9]",3900628,50,,,,,0.28212374,,Left Foot,,,"[55.8, 9.9]",,Ground Pass,,14.36802,,,,,Yassine Benzia,3673.0,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,115,Lille,143,"['752d9a5e-cb6c-4423-bda8-3bff5406df2c', 'eb1fb150-0ca3-4b4c-b8cd-6473a6e26378']",32,,,,,,,,,,,,,,,,,Lille,143,00:05:32.145,Pass,True
,,,,,,,,,,,,,,,,0.761371,,,,,,,,,,,,,e2da6f06-923c-4a46-8950-9d2163a76653,2162,,"[56.9, 11.7]",3900628,50,,,,,2.7494342,,Right Foot,,,"[40.7, 18.4]",,Ground Pass,,17.53083,,,,,Mounir Obbadi,40697.0,,,,,,,2,Regular Play,Yassine Benzia,3673.0,Center Forward,115,Lille,143,['1c4a03ea-b3b0-4237-a8a6-0a99ab777e96'],33,,,,,,,,,,,,,,,,,Lille,143,00:05:33.347,Pass,
,,,,,,,,,,,,,,,,1.837111,,,,,,,,,,,,,8f3cda57-d396-4fa8-b02f-622309e694c9,2165,,"[40.4, 21.0]",3900628,50,,,,,2.041144,,Right Foot,,,"[28.3, 44.8]",,Ground Pass,,26.699251,,,,,Renato Civelli,29057.0,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,115,Lille,143,['5fe7a522-5985-4505-a1bc-e479dad98b09'],35,,,,,,,,,,,,,,,,,Lille,143,00:05:35.473,Pass,
,,,,,,,,,,,,,,,,1.718778,,,,,,,,,,,,,56eabdcb-66a6-4ec2-99a9-a91d875e30a4,2168,,"[33.5, 46.3]",3900628,50,,,,,1.0403086,,Right Foot,,,"[50.1, 74.6]",,Ground Pass,,32.809296,,,,,Sébastien Corchia,6716.0,,,,,,,2,Regular Play,Renato Civelli,29057.0,Right Center Back,115,Lille,143,['0386d4a3-6ae6-41e1-8203-06925d4c4b23'],39,,,,,,,,,,,,,,,,,Lille,143,00:05:39.054,Pass,
,,,,,,,,,,,,,,,,1.224013,,,,,,,,,,,,,c77179a6-f2e8-443f-ac4d-a9f96f567edc,2171,,"[54.4, 74.9]",3900628,50,,,,,-0.019228399,,Right Foot,,,"[70.0, 74.6]",,Ground Pass,,15.602884,,,,,Éric Bauthéac,40486.0,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,115,Lille,143,['a18fe269-4a81-4546-8aa1-07d85438b212'],42,,,,,,,,,,,,,,,,,Lille,143,00:05:42.419,Pass,
,,,,,,,,,,,,,,,,0.62859,,,,,,,,,,,,,88bec094-bf3f-4e32-bf20-b3b46a54733a,2177,,"[65.0, 72.6]",3900628,50,,,,,-2.629203,,Left Foot,,,"[57.0, 68.1]",,Ground Pass,,9.17878,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Right Wing,115,Lille,143,"['2057e614-186b-4ffc-9872-d1434780b5be', '71806729-aba1-4af3-81c1-85a29ea24a93', '7c17febe-660b-4219-9be0-a95b3b82cacb']",44,,,,,,,,,,,,,,,,,Lille,143,00:05:44.851,Pass,True
,,,,,,,,,,,,,,,,1.267728,,,,,,,,,,,,,f3ea1281-bac0-45e5-8636-3772ff164f3c,2180,,"[56.9, 65.2]",3900628,50,,,,,-1.7302355,,Right Foot,,,"[53.7, 45.3]",,Ground Pass,,20.155643,,,,,Ibrahim Amadou,11332.0,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,115,Lille,143,['4de6db15-0d57-4af6-add1-e01b7da12c0f'],46,,,,,,,,,,,,,,,,,Lille,143,00:05:46.513,Pass,
,,,,,,,,,,,,,,,,0.960179,,,,,,,,,,,,,36af2c40-2588-4bce-946c-d96c53f8d820,2183,,"[53.7, 45.3]",3900628,50,,,,,-1.136843,,Right Foot,,,"[57.5, 37.1]",,Ground Pass,,9.037699,,,,,Mounir Obbadi,40697.0,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,115,Lille,143,['9da3a8d0-faf8-4c25-8fc9-0a20b611690a'],48,,,,,,,,,,,,,,,,,Lille,143,00:05:48.713,Pass,
,,,,,,,,,,,,,,,,0.753149,,,,,,,,,,,,,f4bc16b9-fb06-46e3-b94b-01b64bcf2662,2186,,"[63.3, 41.3]",3900628,50,,,,,1.5501096,,Right Foot,,,"[63.6, 55.8]",,Ground Pass,,14.503103,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,115,Lille,143,['b87c89be-762c-4a2d-a7b6-5a8edf1d18db'],51,,,,,,,,,,,,,,,,,Lille,143,00:05:51.663,Pass,
,,,,,,,,,,,,,,,,1.130367,,,,,,,,,,,,,9b1d477a-4799-4131-bcd1-b031c9e336c0,2189,,"[63.6, 62.6]",3900628,50,,,,,1.1044677,,Right Foot,,,"[71.1, 77.5]",,Ground Pass,,16.681128,,,,,Sébastien Corchia,6716.0,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,115,Lille,143,['da6c5753-4a26-4f2b-9b63-a10fd81a5c28'],55,,,,,,,,,,,,,,,,,Lille,143,00:05:55.042,Pass,
,,,,,,,,,,,,,,,,2.565944,,,,,,,,,,,,,de65923a-344d-4658-91ae-474f5c6e9ace,2192,,"[70.9, 78.2]",3900628,50,,,,,-2.6979117,,Right Foot,,,"[44.6, 65.7]",,Ground Pass,,29.11941,,,,,Renato Civelli,29057.0,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,115,Lille,143,['8d0d339b-b90e-4f4f-9ccb-9edf3ec1dfa3'],57,,,,,,,,,,,,,,,,,Lille,143,00:05:57.514,Pass,
,,,,,,,,,,,,,,,,0.980884,,,,,,,,,,,,,2e9eb2a5-2b8e-4218-9b0c-26ba0fa3a02c,2195,,"[44.6, 65.7]",3900628,51,,,,,-1.2420037,,Right Foot,,,"[50.4, 48.7]",,Ground Pass,,17.962183,,,,,Ibrahim Amadou,11332.0,,,,,,,2,Regular Play,Renato Civelli,29057.0,Right Center Back,115,Lille,143,['3821fcb8-a92e-4f93-8487-ae7c5950dcc3'],0,,,,,,,,,,,,,,,,,Lille,143,00:06:00.539,Pass,
,,,,,,,,,,,,,,,,1.068709,,,,,,,,,,,,,a9da7d34-b836-4660-bdcd-d0d2524c5d49,2198,,"[56.0, 47.0]",3900628,51,,,,,1.1789069,,Left Foot,,,"[64.1, 66.6]",,Ground Pass,,21.20778,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,115,Lille,143,['b010df71-7304-4207-82dd-5d29200e3d52'],3,,,,,,,,,,,,,,,,,Lille,143,00:06:03.620,Pass,
,,,,,,,,,,,,,,,,1.30661,,,,,,,,,,,,,f0fc1f19-d697-46d2-bc60-22d5ed1e3b5a,2201,,"[64.1, 67.6]",3900628,51,,,,,0.6355104,,Right Foot,,,"[78.2, 78.0]",,Ground Pass,,17.52056,,,,,Sébastien Corchia,6716.0,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,115,Lille,143,['5081ddf4-1478-4289-a5cb-4edee3d263a7'],5,,,,,,,,,,,,,,,,,Lille,143,00:06:05.661,Pass,
,,,,,,,,,,,,,,,,0.672246,,,,,,,,,,,,,8651df69-43a9-4243-98cc-e1695c15d0ff,2204,,"[95.3, 75.8]",3900628,51,,,,,-1.8831428,,Right Foot,,,"[92.2, 66.2]",,Ground Pass,,10.088112,,,,,Éric Bauthéac,40486.0,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,115,Lille,143,['a83bd9d9-e333-4473-971d-312df2e5ce27'],10,,,,,,,,,,,,,,,,,Lille,143,00:06:10.005,Pass,
,,,,,,,,,,,,,,,,1.679267,,,,,,,,,,,,,35719a2d-ef03-48b5-929a-872a4b1e4627,2208,,"[94.4, 64.5]",3900628,51,,,,,2.65414,,Left Foot,,,"[77.8, 73.3]",,Ground Pass,,18.788294,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Right Wing,115,Lille,143,['e695e705-1205-4cb8-80cb-0065ed4f1dd2'],10,,,,,,,,,,,,,,,,,Lille,143,00:06:10.717,Pass,
,,,,,,,,,,,,,,,,1.041933,,,,,,,,,,,,,11ab96ff-aed9-4dba-be52-17699dbfaf70,2211,,"[78.2, 63.6]",3900628,51,,,,,-0.80426383,,Right Foot,,,"[91.2, 50.1]",,Ground Pass,,18.741665,,,,,Yassine Benzia,3673.0,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,115,Lille,143,['5d1f23df-23b6-4679-9c0e-4c28d79e7b77'],14,,,,,,,,,,,,,,,,,Lille,143,00:06:14.465,Pass,
,,,,,,,,,,,,,,,,2.584483,,,,,,,,,,,,,e0bdf094-aff7-434b-8e85-613295f37ddd,2214,,"[92.0, 48.7]",3900628,51,,,,,2.0804865,,Left Foot,,,"[79.2, 71.6]",,Ground Pass,,26.23452,,,Incomplete,,,,,,,,,,2,Regular Play,Yassine Benzia,3673.0,Center Forward,115,Lille,143,"['71e2d7ba-ea62-4421-8c5b-3d03d3bcbdd4', 'e5428635-f3fd-4b3c-8246-9228c93d2495']",15,,,,,,,,,,,,,,,,,Lille,143,00:06:15.503,Pass,True
,,,,,,,,,,,,,,,,1.146578,,,,,,,,,,,,,e0bee19c-e03b-4dd6-b5e2-8df1f7d50308,2221,,"[78.5, 69.9]",3900628,51,,,,,-2.9229238,,Right Foot,,,"[70.4, 68.1]",,Ground Pass,,8.29759,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,115,Lille,143,['4d3d793c-be08-4b56-90f7-0ffecf1c3bae'],20,,,,,,,,,,,,,,,,,Lille,143,00:06:20.456,Pass,
,,,,,,,,,,,,,,,,0.935798,,,,,,,,,,,,,7e1c998a-c6ea-4f6d-ba23-72001b540d2c,2224,,"[70.2, 64.7]",3900628,51,,,,,-0.7602778,,Right Foot,,,"[80.4, 55.0]",,Ground Pass,,14.075866,,,,,Yassine Benzia,3673.0,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,115,Lille,143,['a8eab8b6-6ece-48fe-a5af-ae620ee3916e'],22,,,,,,,,,,,,,,,,,Lille,143,00:06:22.423,Pass,
,,,,,,,,,,,,,,,,1.4409,,,,,,,,,,,,,05825a11-bd9d-4541-b9ad-87f8fb9bccb1,2227,,"[80.4, 55.0]",3900628,51,,,,,2.796037,,Right Foot,,,"[67.9, 59.5]",,Ground Pass,,13.28533,,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,,2,Regular Play,Yassine Benzia,3673.0,Center Forward,115,Lille,143,['80e37645-c983-413c-8e32-061fc4cda5cb'],23,,,,,,,,,,,,,,,,,Lille,143,00:06:23.415,Pass,
,,,,,,,,,,,,,,,,0.787092,,,,,,,,,,,,,1877ed67-4d0e-476d-94b5-fe2f41ee7c83,2230,,"[69.3, 61.0]",3900628,51,,,,,-0.051050495,,Right Foot,,,"[83.0, 60.3]",,Ground Pass,,13.717872,,,,,Éric Bauthéac,40486.0,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,115,Lille,143,['d1956389-7787-40b0-97b5-ceacf3496fe3'],25,,,,,,,,,,,,,,,,,Lille,143,00:06:25.434,Pass,
,,,,,,,,,,,,,,,,1.230584,,,,,,,,,,,,,556ce1c6-a1b4-457f-aa75-5e6421a58c02,2233,,"[83.0, 60.3]",3900628,51,,,,,1.3182421,,Left Foot,,,"[87.0, 75.8]",,Ground Pass,,16.00781,,,,,Sébastien Corchia,6716.0,,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Right Wing,115,Lille,143,['bf36c61f-68e3-4bcc-b106-d564fbb4500b'],26,,,,,,,,,,,,,,,,,Lille,143,00:06:26.939,Pass,
,,,,,,,,,,,,,,,,0.977355,,,,,,,,,,,,,beac1101-5311-415d-a822-563a1917850f,2241,,"[7.3, 3.0]",3900628,51,,,,,0.03486958,,Left Foot,,,"[15.9, 3.3]",,Ground Pass,,8.605231,,,,,Paul-Georges Ntep de Madiba,4900.0,,,,,,,2,Regular Play,Cheikh M''Bengue,3424.0,Left Back,116,Rennes,134,"['46af2aee-1732-448f-abef-cb0e31fa7db5', 'f9ed54e9-d6b1-4d1c-b23a-b40a40e8493a']",41,,,,,,,,,,,,,,,,,Rennes,134,00:06:41.032,Pass,True
,,,,,,,,,,,,,,,,1.334292,,,,,,,,,,,,,c641e2e1-0e9b-4acc-b23c-81fc009d85d6,2244,,"[15.4, 3.3]",3900628,51,,,,,2.5952327,,Right Foot,,,"[8.0, 7.8]",,Ground Pass,,8.660831,,,,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,2,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Wing,116,Rennes,134,"['6908e019-e119-477c-a4b9-1dd56d24fea7', '85de529f-e43b-495c-9bc8-40e02edbd047']",42,,,,,,,,,,,,,,,,,Rennes,134,00:06:42.009,Pass,True
,,,,,,,,,,,,,,,,0.870186,,,,,,,,,,,,,e75e7749-584a-4f21-8cbf-d60ff688a039,2247,,"[7.6, 8.5]",3900628,51,,,,,1.9100889,,Right Foot,,,"[4.0, 18.7]",,Ground Pass,,10.816654,,,,,Sylvain Armand,40699.0,,,,,,,2,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,116,Rennes,134,['2f11f2df-e198-4591-a31b-585c8cec455a'],43,,,,,,,,,,,,,,,,,Rennes,134,00:06:43.788,Pass,
,,,,,,,,,,,,,,,,1.508226,,,,,,,,,,,,,29416b46-d1f3-49d8-8496-8e7096da6346,2250,,"[4.0, 18.7]",3900628,51,,,,,-1.5707964,,Left Foot,,,"[4.0, 6.1]",,Ground Pass,,12.6,,,,,Cheikh M''Bengue,3424.0,,,,,,,2,Regular Play,Sylvain Armand,40699.0,Left Center Back,116,Rennes,134,['d47e721b-0c57-4305-9a48-ddd0fe211011'],45,,,,,,,,,,,,,,,,,Rennes,134,00:06:45.353,Pass,
,,,,,,,,,,,,,,,,0.269206,,,,,,,,,,,,,5da6986b-20de-4c6a-b708-43a642dba2cb,2253,,"[5.6, 6.1]",3900628,51,,,,,0.12750956,,Left Foot,,,"[9.5, 6.6]",,Ground Pass,,3.9319208,,,Incomplete,,Gélson da Conceição Tavares Fernandes,8672.0,,,,,,,2,Regular Play,Cheikh M''Bengue,3424.0,Left Back,116,Rennes,134,"['6a70bda4-6da8-44aa-a836-db5245491bdb', 'fc862926-1949-42d6-ab83-eb5e2b92532f']",48,,,,,,,,,,,,,,,,,Rennes,134,00:06:48.225,Pass,
,,,,,,,,,,,,,,,,1.009128,,,,,,,,,,,,,b197a7d2-16ae-4307-95fc-3ab1080a0ee7,2256,,"[14.9, 2.3]",3900628,51,,,,,1.1338091,,Left Foot,,,"[22.0, 17.5]",,Ground Pass,,16.776472,,,,,Benjamin André,2990.0,,,,,,Recovery,2,Regular Play,Cheikh M''Bengue,3424.0,Left Back,116,Rennes,134,['7f124b19-19c5-4719-b97f-e2652d78b158'],50,,,,,,,,,,,,,,,,,Rennes,134,00:06:50.511,Pass,
,,,,,,,,,,,,,,,,1.388343,,,,,,,,,,,,,687b5f81-7807-4245-b16a-2cd5cfa70a13,2259,,"[16.3, 22.2]",3900628,51,,,,,1.679213,,Right Foot,,,"[14.7, 36.9]",,Ground Pass,,14.7868185,,,,,Pedro Filipe Teodósio Mendes,3753.0,,,,,,,2,Regular Play,Benjamin André,2990.0,Left Center Midfield,116,Rennes,134,['e0888972-d5a9-4cf5-8d3d-b319ef5da10c'],53,,,,,,,,,,,,,,,,,Rennes,134,00:06:53.699,Pass,
,,,,,,,,,,,,,,,,1.300213,,,,,,,,,,,,,ffd3d2a2-44b4-42e7-8fd0-14088b22bb32,2262,,"[19.4, 50.8]",3900628,51,,,,,-0.28451848,,Right Foot,,,"[30.0, 47.7]",,Ground Pass,,11.044003,,,,,Benjamin André,2990.0,,,,,,,2,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,116,Rennes,134,['4fd0df00-a262-4c72-b0ff-f10408e860e0'],58,,,,,,,,,,,,,,,,,Rennes,134,00:06:58.564,Pass,
