50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743b58b0-596c-43ff-9f9e-3f925492ef87,1358,,,"[67.4, 63.8]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,72,OGC Nice,136,['b14b82cb-6c0b-4e39-a821-59a7e141112b'],28,,,,,,,,,,,,,,,,OGC Nice,136,00:37:28.809,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5b67f57-512a-4406-b9af-e962cc3a0368,1367,,,"[90.6, 55.8]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Left Center Forward,72,OGC Nice,136,['f5f74198-8225-49fc-8eae-06cd51faedd0'],34,,,,,,,,,,,,,,,,OGC Nice,136,00:37:34.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f10e252a-9ae6-40de-9d3a-d319018bba1d,1372,,,"[29.8, 32.4]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,73,Marseille,147,['d0f3a922-2b9d-4b40-9d84-b06aa0fdda14'],40,,,,,,,,,,,,,,,,Marseille,147,00:37:40.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e8baf06-d789-4824-bbf6-d8c1a9f3ac25,1374,,,"[25.4, 24.3]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,73,Marseille,147,['e9aa3541-17b1-4714-8a23-e69e85297abf'],43,,,,,,,,,,,,,,,,Marseille,147,00:37:43.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12d11743-ac9d-436e-a052-828328376362,1377,,,"[20.0, 37.9]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,73,Marseille,147,['09513daa-058c-4667-9299-5598ee0562e5'],45,,,,,,,,,,,,,,,,Marseille,147,00:37:45.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9968358-5b45-44e6-9e17-8c69242a58ce,1380,,,"[23.6, 22.2]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,73,Marseille,147,['065e92d7-5ad5-4762-bc54-a75073576e2e'],47,,,,,,,,,,,,,,,,Marseille,147,00:37:47.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1406cdb-2034-4825-8970-b6d013a6d929,1383,,,"[34.4, 3.6]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,73,Marseille,147,['c70dc5eb-e60b-4935-af72-a63bc7fc3e0d'],49,,,,,,,,,,,,,,,,Marseille,147,00:37:49.480,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab754d50-9f18-4092-9b58-34f2d2d3ba58,1387,,,"[78.6, 1.1]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,73,Marseille,147,['44f340cb-9433-430a-a6cd-06d63d86286f'],54,,,,,,,,,,,,,,,,Marseille,147,00:37:54.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f195007f-c833-4385-8088-3f2cfe4e4fe2,1390,,,"[63.6, 2.8]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,73,Marseille,147,['6bdf1d1b-085c-4440-9dac-fcc8352ce01f'],58,,,,,,,,,,,,,,,,Marseille,147,00:37:58.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af47ef91-30fd-4b4f-a65d-1d921595ce1e,1392,,,"[55.2, 6.3]",3900637,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,73,Marseille,147,['9d9896b0-7297-4e29-afed-d33f82a456f7'],59,,,,,,,,,,,,,,,,Marseille,147,00:37:59.286,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33877ce4-cce2-4ab6-955a-d17e81c7af12,1395,,,"[93.8, 18.2]",3900637,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,73,Marseille,147,['ff0a4b81-496b-4289-bd44-d8dd64f3b4ef'],6,,,,,,,,,,,,,,,,Marseille,147,00:38:06.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e2ec47b-5b03-4526-8e22-277f57106bff,1397,,,"[62.0, 66.5]",3900637,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathieu Bodmer,4373.0,Center Attacking Midfield,74,OGC Nice,136,['e92f5546-8035-42eb-b437-062607629c2a'],25,,,,,,,,,,,,,,,,OGC Nice,136,00:38:25.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1bd5593-c936-40c3-9caa-22758459d702,1401,,,"[62.3, 52.3]",3900637,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vincent Koziello,4264.0,Right Center Midfield,74,OGC Nice,136,"['64edb355-a6bb-4daf-bd45-6709953f9a35', '89227cf7-0030-4080-9c94-f9712df58a54']",27,,,,,,,,,,,,,,,,OGC Nice,136,00:38:27.051,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c6202d7-311b-4262-b078-e0676b0c3c73,1404,,,"[60.9, 42.2]",3900637,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,74,OGC Nice,136,['e94e01d1-9ef6-456e-b720-04ff57fbf123'],27,,,,,,,,,,,,,,,,OGC Nice,136,00:38:27.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec983d2b-66a1-4727-8392-75d884c18e5a,1408,,,"[54.6, 44.1]",3900637,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,74,OGC Nice,136,['061333a0-20bb-4114-988f-96c7fe42eda0'],30,,,,,,,,,,,,,,,,OGC Nice,136,00:38:30.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aedfcc5-b9af-4329-965e-e37335d119d7,1411,,,"[57.1, 10.7]",3900637,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Pied,4270.0,Left Back,74,OGC Nice,136,['c4748ec8-adeb-476c-987b-e956c0e9c706'],32,,,,,,,,,,,,,,,,OGC Nice,136,00:38:32.373,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2fcd355-3561-4aa4-9189-a40fc1bea699,1414,,,"[96.6, 54.4]",3900637,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Valère Germain,3210.0,Right Center Forward,74,OGC Nice,136,['f08ed6d6-68f3-42b5-a121-814d6a04b95b'],44,,,,,,,,,,,,,,,,OGC Nice,136,00:38:44.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d2679d3-79a0-43e0-9311-718528ed7030,1416,,,"[10.3, 15.5]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,75,Marseille,147,['74ff3318-133f-4d9e-b400-4cac1802c0e0'],9,,,,,,,,,,,,,,,,Marseille,147,00:39:09.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83661422-d084-48f2-bfe8-e54a2dcee2a3,1419,,,"[5.5, 39.8]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,75,Marseille,147,['bb394fd2-c7d3-4dce-aa3f-12ead4c6e614'],13,,,,,,,,,,,,,,,,Marseille,147,00:39:13.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eb5cec0-ddd9-4813-b0c4-829b0d802f88,1423,,,"[52.7, 37.3]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rémy Cabella,3420.0,Center Attacking Midfield,75,Marseille,147,['12a4e345-4378-4a1f-b345-929b1dd0d090'],17,,,,,,,,,,,,,,,,Marseille,147,00:39:17.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dfbdff6-ebca-4fd1-b8ff-6f4e01ff656c,1436,,,"[73.3, 51.4]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,76,OGC Nice,136,['0b0e40cd-be39-44d1-87d5-d4035b01cf10'],21,,,,,,,,,,,,,,,,OGC Nice,136,00:39:21.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae9995a3-dfe9-4ca4-a564-6a8190424f12,1443,,,"[43.2, 36.8]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,77,Marseille,147,['eed814c3-da12-41c6-b221-ff8cf785c681'],23,,,,,,,,,,,,,,,,Marseille,147,00:39:23.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9103d65d-0793-429f-af1d-61858e31fb03,1446,,,"[42.0, 70.3]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,77,Marseille,147,['cd446822-de57-46a0-905b-d17d9cc64769'],26,,,,,,,,,,,,,,,,Marseille,147,00:39:26.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760f2997-879e-4223-94bb-7c027e4e0a60,1449,,,"[47.8, 62.7]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,77,Marseille,147,['aa5869b3-f9ee-4604-8920-968ba9428f10'],30,,,,,,,,,,,,,,,,Marseille,147,00:39:30.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cca31ba-522a-4c15-a7ce-11dc5c408443,1452,,,"[57.8, 63.0]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,77,Marseille,147,['1afbf465-cea1-42c8-96bf-415224dca342'],30,,,,,,,,,,,,,,,,Marseille,147,00:39:30.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aa6da3b-5ce6-4bbb-8c36-d3dc1b81ecc6,1454,,,"[55.7, 73.5]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,77,Marseille,147,['3eec2b33-215c-470e-8088-d1c1ebf59ec9'],31,,,,,,,,,,,,,,,,Marseille,147,00:39:31.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f977238a-93e4-4ee7-ba49-b4696da90dee,1458,,,"[71.7, 77.5]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,77,Marseille,147,['c3fe77d9-e43d-4a4d-9ee9-08dce5e5741e'],33,,,,,,,,,,,,,,,,Marseille,147,00:39:33.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78ea4d5d-475e-40c2-a7a1-6367e72c2127,1462,,,"[44.2, 6.8]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Center Attacking Midfield,78,OGC Nice,136,['f57826c6-69d6-4fd0-9bc4-1f4307cabedd'],47,,,,,,,,,,,,,,,,OGC Nice,136,00:39:47.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb1ff100-70c0-4ffa-90f2-19699fb7f090,1464,,,"[53.5, 16.0]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alassane Pléa,3230.0,Left Center Forward,78,OGC Nice,136,['d3b1557f-e398-4810-a982-888287e2baf3'],48,,,,,,,,,,,,,,,,OGC Nice,136,00:39:48.733,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670c9959-a8aa-40e2-bbc2-f00c41e01426,1468,,,"[48.8, 29.6]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,78,OGC Nice,136,['bfebcad1-0ad2-48fb-b035-df0be9d8825c'],49,,,,,,,,,,,,,,,,OGC Nice,136,00:39:49.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eca9b1d-67e6-42db-bf1f-a03ae2363210,1473,,,"[67.5, 74.4]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,79,Marseille,147,['37f10147-d3d1-4388-8add-7d70b1a46239'],53,,,,,,,,,,,,,,,,Marseille,147,00:39:53.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997f1edd-1d4b-4590-98f4-1c5832dddadb,1476,,,"[72.5, 64.6]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,79,Marseille,147,['725dad17-d39f-4246-bbbf-e7147de4134a'],53,,,,,,,,,,,,,,,,Marseille,147,00:39:53.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3397b48-4667-4d0c-b5af-a32c97a1b9c6,1478,,,"[72.5, 60.8]",3900637,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,79,Marseille,147,['2ff4c902-0ec0-4a31-9e76-45565fac9bba'],54,,,,,,,,,,,,,,,,Marseille,147,00:39:54.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9951f3df-8872-4497-9ee3-4065fa7e4f0f,1484,,,"[27.2, 58.6]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,80,OGC Nice,136,['ce4fc256-3798-49ed-b060-8c4f69d1a26e'],4,,,,,,,,,,,,,,,,OGC Nice,136,00:40:04.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bee2716-8158-4515-a0ab-93ef91e38bbb,1486,,,"[71.4, 76.6]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,80,OGC Nice,136,['e6eb8aac-84bc-48e4-834d-20bd8aff58ca'],8,,,,,,,,,,,,,,,,OGC Nice,136,00:40:08.369,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291e670a-904f-4350-a3b1-2360eb37a8b5,1489,,,"[105.8, 44.2]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,80,OGC Nice,136,['52168474-013a-4fe9-8c4e-917553100acd'],11,,,,,,,,,,,,,,,,OGC Nice,136,00:40:11.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0952000-105c-47c8-aee9-3da8664c44c4,1494,,,"[81.5, 44.9]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,80,OGC Nice,136,['023b415c-d2c6-454d-acac-4b40eefe6344'],15,,,,,,,,,,,,,,,,OGC Nice,136,00:40:15.765,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9bed85c-b61e-4006-9b78-79a045b707f9,1497,,,"[96.0, 74.8]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,80,OGC Nice,136,['5bc598c8-2a4c-420d-b47a-c828a2ac3acf'],16,,,,,,,,,,,,,,,,OGC Nice,136,00:40:16.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a955d373-16d2-400b-bbcb-d9c31cdf64d1,1503,,,"[104.6, 74.3]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,80,OGC Nice,136,['b9d99ac7-3f26-4c4c-b694-b0c3073c2e00'],21,,,,,,,,,,,,,,,,OGC Nice,136,00:40:21.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261ed35e-b537-442b-a13c-149f6ec18a38,1506,,,"[108.6, 12.7]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,80,OGC Nice,136,['9e7ddcd3-d711-45e9-82eb-fd3af92e9c98'],25,,,,,,,,,,,,,,,,OGC Nice,136,00:40:25.497,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55570ea0-5e73-46c9-9c58-1450d4a024c7,1510,,,"[108.4, 42.8]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,80,OGC Nice,136,['6ece6146-b082-47df-8b6c-efba80dbb319'],29,,,,,,,,,,,,,,,,OGC Nice,136,00:40:29.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c82ef51b-4ade-4e69-bad3-be3c8995d30b,1513,,,"[86.3, 28.4]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,80,OGC Nice,136,['b27dc953-7f73-4b92-a02c-bbaf1f4a9477'],32,,,,,,,,,,,,,,,,OGC Nice,136,00:40:32.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a1295d-0473-431d-942a-fc8ce9258b40,1516,,,"[62.7, 30.1]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,80,OGC Nice,136,['df586d39-09f3-438b-822d-a03642c36b29'],34,,,,,,,,,,,,,,,,OGC Nice,136,00:40:34.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a65292e-13cd-48c0-935d-f34b9e21193d,1519,,,"[69.3, 15.3]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,80,OGC Nice,136,['cbdc6f3d-8858-43a7-ab1b-e65e80d8c7fa'],36,,,,,,,,,,,,,,,,OGC Nice,136,00:40:36.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b39b07-6d99-437d-ba17-b32c70e0210e,1522,,,"[91.6, 4.2]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Left Back,80,OGC Nice,136,['a91bee7c-de29-4c75-bbec-a0add83ec645'],39,,,,,,,,,,,,,,,,OGC Nice,136,00:40:39.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a6b51f7-05f3-4402-a2e4-db6473964067,1525,,,"[77.4, 5.2]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,80,OGC Nice,136,['00f7f3c5-ff7b-44f7-9e08-28f31628127b'],44,,,,,,,,,,,,,,,,OGC Nice,136,00:40:44.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569777b6-0677-4a02-bc73-74b5a9ae8149,1529,,,"[58.7, 20.4]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,80,OGC Nice,136,['28d48233-ec82-4638-9eb5-101b68f15636'],48,,,,,,,,,,,,,,,,OGC Nice,136,00:40:48.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a8d218e-4ad3-477a-9b5b-64872a5c83f8,1532,,,"[63.8, 36.0]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,80,OGC Nice,136,['6ab73e9a-8e4b-422e-8054-0e51959a7661'],49,,,,,,,,,,,,,,,,OGC Nice,136,00:40:49.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62be30d8-8293-4e9e-bfe4-f7a1e7576b8c,1534,,,"[41.2, 58.1]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,80,OGC Nice,136,['d1c14123-4233-469b-9b5a-94989f89f2d0'],51,,,,,,,,,,,,,,,,OGC Nice,136,00:40:51.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de6e1f9-e27d-4054-baa1-ddab06bbe59a,1537,,,"[56.3, 55.0]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,80,OGC Nice,136,['923d1a4b-6915-4bf6-8874-193f23278550'],55,,,,,,,,,,,,,,,,OGC Nice,136,00:40:55.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9239725b-cc7b-4f1f-a9c0-ddbb45799a81,1541,,,"[64.8, 77.5]",3900637,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,80,OGC Nice,136,['4b3a6200-d74e-4078-a20b-7a9651ba87da'],59,,,,,,,,,,,,,,,,OGC Nice,136,00:40:59.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e24703a7-a696-4c60-81f1-14445cceeb2b,1544,,,"[48.2, 39.0]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Le Marchand,3229.0,Left Center Back,80,OGC Nice,136,['6860d4d0-b5df-45fd-8891-8baed320be15'],2,,,,,,,,,,,,,,,,OGC Nice,136,00:41:02.972,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217b47fd-2daf-4add-84fe-71cb4cafaf75,1547,,,"[75.1, 4.6]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Right Back,80,OGC Nice,136,['41e3f6c6-caca-4cba-bf95-59d927193a1d'],5,,,,,,,,,,,,,,,,OGC Nice,136,00:41:05.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1652ddc-3264-4c76-8686-7fd7a8c5e3e5,1551,,,"[64.0, 55.7]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,80,OGC Nice,136,['aeeb70aa-b976-44ec-9d4b-5548aadceb05'],8,,,,,,,,,,,,,,,,Marseille,147,00:41:08.698,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79d688d4-e006-4b1c-a2d7-3c29e4048a09,1553,,,"[79.9, 32.8]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,80,OGC Nice,136,['26332210-309c-4636-884d-1eef4ffec27d'],8,,,,,,,,,,,,,,,,Marseille,147,00:41:08.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8d83657-bbce-4dbd-9846-c224dac8d27e,1557,,,"[58.4, 28.7]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,80,OGC Nice,136,['6136a762-7190-48dc-9bc5-eabd6c5c4d01'],11,,,,,,,,,,,,,,,,OGC Nice,136,00:41:11.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34a5742b-e79f-415a-8724-d186f8add57e,1560,,,"[69.6, 31.7]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Bodmer,4373.0,Center Attacking Midfield,80,OGC Nice,136,['a268faae-6ec0-4609-ba4f-072ce8b465c4'],13,,,,,,,,,,,,,,,,OGC Nice,136,00:41:13.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ef319c-461a-4be9-a10e-d30e11b0165a,1567,,,"[53.1, 7.5]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,81,Marseille,147,['517cde38-b653-4a90-b3a8-a1df6f665acc'],18,,,,,,,,,,,,,,,,Marseille,147,00:41:18.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd416070-fcc6-4a14-a2d9-cbbef5c9ce16,1570,,,"[76.2, 3.0]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,81,Marseille,147,['a7d448b5-3b44-4f61-8c01-64a41ba2afa6'],20,,,,,,,,,,,,,,,,Marseille,147,00:41:20.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cab7e44-8d93-4bfa-a51e-36ac0dbae5c1,1573,,,"[91.9, 3.5]",3900637,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,81,Marseille,147,['760302dc-49b2-4a90-9bd7-0a31a2979008'],25,,,,,,,,,,,,,,,,Marseille,147,00:41:25.781,Ball Receipt*,
