50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.440675,,,,,,,,,,,3e404d03-8617-4d13-ac2a-90e22e352f7c,3189,,"[11.2, 23.9]",3901146,66,,,,-0.90338856,,Right Foot,,,"[25.7, 5.5]",,Ground Pass,,23.426695,,,,Layvin Kurzawa,4326.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,145,Paris Saint-Germain,131,['03930d0e-a1c1-49c1-b1a9-076641fce3e3'],45,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:45.795,Pass,
,,,,,,,,,,,,,,,,,1.130496,,,,,,,,,,,00a159fb-daf8-45ad-a4fc-e1f66edb10e1,3192,,"[32.7, 4.9]",3901146,66,,,,2.5366013,,Right Foot,,,"[23.3, 11.4]",,Ground Pass,,11.428473,,,,David Luiz Moreira Marinho,3956.0,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,145,Paris Saint-Germain,131,['f008fb29-c46b-44eb-b8cd-59520d075652'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:50.657,Pass,
,,,,,,,,,,,,,,,,,1.554684,,,,,,,,,,,20a18f13-ba24-4471-ad54-173d3f4e1ca5,3196,,"[28.1, 15.3]",3901146,66,,,,0.74609256,,Right Foot,,,"[46.6, 32.4]",,Ground Pass,,25.19246,,,,Zlatan Ibrahimović,3672.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,145,Paris Saint-Germain,131,"['4917764d-7d4d-4221-bd05-1e74259b8b58', '945adfdf-a6be-4d6d-ba48-182c3d768066']",54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:54.707,Pass,True
,,,,,,,,,,,,,,,,,3.047378,,,,,,,,,,,33ea1f43-a179-4c4d-93e1-03f0dba03610,3200,,"[49.8, 34.1]",3901146,66,,,,1.9720945,,Right Foot,,,"[34.1, 71.1]",,High Pass,,40.193157,,,,Gregory van der Wiel,20048.0,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,145,Paris Saint-Germain,131,"['c898ba8b-e7f9-4247-be0e-f71b2ebc4188', 'f57f97eb-01db-40f7-a62e-5bf0a03fbdda']",56,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:56.302,Pass,True
,,,,,,,,,,,,,,,,,0.998007,,,,,,,,,,,56ff1615-246c-4bb1-8620-42f2d5e94777,3203,,"[34.0, 71.5]",3901146,66,,,,-2.1541693,,Right Foot,,,"[30.7, 66.5]",,Ground Pass,,5.990826,,,,Thiago Emiliano da Silva,3295.0,,,,,,2,Regular Play,Gregory van der Wiel,20048.0,Right Back,145,Paris Saint-Germain,131,['89861e38-aa57-4051-a959-b56fbc02435e'],59,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:59.508,Pass,
,,,,,,,,,,,,,,,,,1.21275,,,,,,,,,,,e609e673-849c-4199-9087-d17179dc0711,3206,,"[31.6, 66.7]",3901146,67,,,,-0.21336864,,Right Foot,,,"[43.6, 64.1]",,Ground Pass,,12.278437,,,,Zlatan Ibrahimović,3672.0,,,,,,2,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,145,Paris Saint-Germain,131,['03453012-4c8d-4b08-9ebf-71d877655c4d'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:00.823,Pass,
,,,,,,,,,,,,,,,,,2.270161,,,,,,,,,,,e7ee9641-cdaa-4ad7-847e-789371da4471,3210,,"[51.5, 47.7]",3901146,67,,,,-1.4759598,,Right Foot,,,"[55.4, 6.7]",,Ground Pass,,41.18507,,,,Layvin Kurzawa,4326.0,,True,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,145,Paris Saint-Germain,131,"['3d78a796-e3fc-4bcd-af94-1996cee79d8e', '69efa4b4-1220-4b08-ab0b-5104647f0587']",5,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:05.638,Pass,True
,,,,,,,,,,,,,,,,,1.532403,,,,,,,,,,,7da7162b-143e-4cc6-89e7-e25785ab7d87,3213,,"[61.5, 6.2]",3901146,67,,,,-0.071307465,,Left Foot,,,"[76.9, 5.1]",,Ground Pass,,15.439236,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,145,Paris Saint-Germain,131,['4fa3d016-f5e2-485e-b0a1-1dfac64682b6'],9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:09.687,Pass,
,,,,,,,,,,,,,,,,,0.862474,,,,,,,,,,,ae85d0ed-bd38-4520-8467-c800fe37395a,3216,,"[89.5, 8.6]",3901146,67,,,,1.8533512,,Right Foot,,,"[87.7, 14.8]",,Ground Pass,,6.456005,,,,Zlatan Ibrahimović,3672.0,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,145,Paris Saint-Germain,131,['0403d685-277f-4aac-8e52-a5f2f8f864ef'],13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:13.455,Pass,
,,,,,,,,,,,,,,,,,0.626749,,,,,,,,,,,4f03b04c-c560-488c-8f5d-2f42e2ef577d,3219,,"[86.8, 17.0]",3901146,67,,,,0.35605082,,Right Foot,,,"[98.9, 21.5]",,Ground Pass,,12.909686,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,145,Paris Saint-Germain,131,['86b9d94b-2716-4485-8adf-81536f0e5830'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:15.533,Pass,
,,,,,,,,,,,,,,,,,2.470108,,,,,,,,,,,6576746d-d365-4f9d-a8ec-c8b52b04f42c,3223,,"[96.5, 26.7]",3901146,67,,,,1.5734005,,Right Foot,,,"[96.4, 65.1]",,Ground Pass,,38.40013,,,,Gregory van der Wiel,20048.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,145,Paris Saint-Germain,131,"['085409cc-2c33-43f4-8366-5c37d25e5365', '71d1d306-9428-46bf-a663-81b82ffead62']",17,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:17.447,Pass,True
,,,,,,,,,,,,,,,,,0.294005,,,,,,,,,,,807022d9-ac50-4201-ad2a-6ef601988692,3226,,"[96.7, 66.2]",3901146,67,,,,-1.1487913,,Right Foot,,,"[98.9, 61.3]",,High Pass,,5.3712196,,Incomplete,,,,,,,,,2,Regular Play,Gregory van der Wiel,20048.0,Right Back,145,Paris Saint-Germain,131,['9f1279ba-2870-408d-a991-46dd412c0c33'],20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:20.038,Pass,
,,,,,,,,,,,,,,,,,2.308403,,,,,,,,,,,adffd2a8-8e1a-41de-a2f6-4eba8ae3d05d,3231,,"[61.0, 40.1]",3901146,68,True,,,2.8669453,,Right Foot,,,"[42.9, 45.2]",,Ground Pass,,18.804787,,,,Antoine Devaux,7815.0,,,,,Kick Off,2,From Kick Off,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,146,Stade de Reims,156,['af39dde2-519c-435d-baf9-079bb88e692a'],16,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:16.545,Pass,
,,,,,,,,,,,,,,,,,1.312672,,,,,,,,,,,69a94cf1-dec7-4f7e-bf61-fa79bf4cb3ae,3233,,"[47.3, 51.2]",3901146,68,,,,1.6305078,,Right Foot,,,"[46.2, 69.6]",,Ground Pass,,18.432852,,,,Mickaël Tacalfred,7498.0,,,,,,2,From Kick Off,Antoine Devaux,7815.0,Right Center Midfield,146,Stade de Reims,156,['46dfcd89-f145-412c-81f2-3fbe5ebdda66'],19,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:19.204,Pass,
,,,,,,,,,,,,,,,,,1.036923,,,,,,,,,,,0ec9cc7c-9bb0-4168-bb05-0107326059cf,3236,,"[46.7, 75.2]",3901146,68,,,,-1.6556981,,Right Foot,,,"[46.3, 70.5]",,Ground Pass,,4.7169905,,,,Antoine Devaux,7815.0,,,,,,2,From Kick Off,Mickaël Tacalfred,7498.0,Right Back,146,Stade de Reims,156,['9de62e9d-2fbb-4df8-9bc3-57673cd3153a'],20,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:20.557,Pass,
,,,,,,,,,,,,,,,,,1.727899,,,,,,,,,,,0b73f69f-75e9-4f2e-9f66-c2a2f07845e7,3239,,"[45.5, 66.8]",3901146,68,,,,-2.7963476,,Right Foot,,,"[34.1, 62.7]",,Ground Pass,,12.114867,,,,Aïssa Mandi,6648.0,,,,,,2,From Kick Off,Antoine Devaux,7815.0,Right Center Midfield,146,Stade de Reims,156,['92d23330-c09f-45f2-96d4-b737e122c462'],22,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:22.655,Pass,
,,,,,,,,,,,,,,,,,1.29116,,,,,,,,,,,eed359fc-c172-4173-b3d4-c043b3adb37c,3242,,"[34.8, 60.3]",3901146,68,,,,-1.7200282,,Right Foot,,,"[30.5, 31.7]",,Ground Pass,,28.921446,,,,Abdelhamid El Kaoutari,23329.0,,,,,,2,From Kick Off,Aïssa Mandi,6648.0,Right Center Back,146,Stade de Reims,156,['865c9a7a-94db-446d-a270-b82ee8febba9'],24,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:24.423,Pass,
,,,,,,,,,,,,,,,,,1.439262,,,,,,,,,,,622a4621-2f87-4650-a2c2-5977dd92db69,3245,,"[29.5, 24.3]",3901146,68,,,,-0.8322952,,Left Foot,,,"[42.7, 9.8]",,Ground Pass,,19.608418,,,,Franck Signorino,40521.0,,,,,,2,From Kick Off,Abdelhamid El Kaoutari,23329.0,Left Center Back,146,Stade de Reims,156,['204d22e6-5497-4606-8c0e-42cce13381bc'],27,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:27.138,Pass,
,,,,,,,,,,,,,,,,,0.967985,,,,,,,,,,,48a1952f-4854-4815-b445-51a1202e1cf1,3248,,"[44.8, 7.0]",3901146,68,,,,-0.037717953,,Left Foot,,,"[55.4, 6.6]",,Ground Pass,,10.607545,,Incomplete,,Aly Ndom,7369.0,,,,,,2,From Kick Off,Franck Signorino,40521.0,Left Back,146,Stade de Reims,156,"['2fd60e3c-fb43-4673-b557-353b381748a9', 'c2552343-bb14-4cf7-8646-573b5cad1147']",30,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:30.707,Pass,
,,,,,,,,,,,,,,,,,0.549745,,,,,,,,,,,72615786-baad-423e-9708-b4401d0d525b,3253,,"[64.7, 73.7]",3901146,68,,,,2.101012,,Left Foot,,,"[61.3, 79.5]",,Ground Pass,,6.7230945,,Out,,Gregory van der Wiel,20048.0,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,147,Paris Saint-Germain,131,['09bba0f5-9e8f-4530-8794-018503eabede'],32,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:32.516,Pass,
,,,,,,,,,,,,,,,,,1.545043,,,,,,,,,,,3ab4e30d-98f0-45d4-a02d-4629affd0916,3255,,"[58.4, 0.1]",3901146,68,,,,0.3499121,,,,,"[79.5, 7.8]",,High Pass,,22.461077,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Throw-in,2,From Throw In,Franck Signorino,40521.0,Left Back,148,Stade de Reims,156,"['07aaec59-6bc5-4e60-bbb1-9e3168da79fa', '7b79484e-e446-4917-b7a6-adb778c8740c']",47,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:47.337,Pass,
,,,,,,,,,,,,,,,,,2.210981,,,,,,,,,,,00ec0d95-0c8f-46f0-b978-3c57e4e0abf6,3258,,"[39.6, 67.9]",3901146,68,,,,-1.5546687,,Right Foot,,,"[40.0, 43.1]",,High Pass,,24.803226,,,,Layvin Kurzawa,4326.0,,,,,Recovery,2,Regular Play,Gregory van der Wiel,20048.0,Right Back,149,Paris Saint-Germain,131,['fefb4272-0439-466c-802d-a15012515889'],49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:49.498,Pass,
,,,,,,,,,,,,,,,,,1.00066,,,,,,,,,,,11efdbd8-49b8-4fe9-8710-c7db8d56d14f,3262,,"[40.1, 41.0]",3901146,68,,,,0.10516612,,Left Foot,,,"[58.1, 42.9]",,Ground Pass,,18.1,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,149,Paris Saint-Germain,131,"['4abc4cbf-91d6-414a-80fb-94448beaa95d', 'be9d7110-7663-4c13-ae21-e4dd96d718b6']",52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:52.643,Pass,True
,,,,,,,,,,,,,,,,,1.525321,,,,,,,,,,,1cdbf9ee-e6f1-4f83-a0b5-df99217ae861,3266,,"[57.3, 43.5]",3901146,68,,,,-3.0539517,,Right Foot,,,"[33.4, 41.4]",,Ground Pass,,23.992083,,,,David Luiz Moreira Marinho,3956.0,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,149,Paris Saint-Germain,131,"['812f90d2-274f-48b7-80e4-8f96bfc6a65f', 'bff415c4-186a-4684-a7f1-6d9bb22be0e7']",54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:54.519,Pass,True
,,,,,,,,,,,,,,,,,0.877305,,,,,,,,,,,562c732e-efa6-45f0-9851-4aaf268e0f42,3269,,"[32.7, 40.0]",3901146,68,,,,0.8876049,,Right Foot,,,"[39.7, 48.6]",,Ground Pass,,11.088733,,,,Thiago Motta,4325.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,149,Paris Saint-Germain,131,['661b2ac3-4d5c-426a-9ede-c080e39b0ed8'],57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:57.518,Pass,
,,,,,,,,,,,,,,,,,1.655375,,,,,,,,,,,c306b943-5df8-46f1-8bde-70acc6f81235,3272,,"[40.6, 48.8]",3901146,68,,,,-2.2644982,,Right Foot,,,"[32.7, 39.3]",,Ground Pass,,12.355565,,,,David Luiz Moreira Marinho,3956.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,149,Paris Saint-Germain,131,['5f4e72ed-d112-4756-bbe8-d417fc471aa4'],58,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:23:58.526,Pass,
,,,,,,,,,,,,,,,,,1.099089,,,,,,,,,,,287e8610-a4e8-4692-bffa-4c87e533526a,3275,,"[32.7, 38.7]",3901146,69,,,,-0.5340011,,Right Foot,,,"[44.2, 31.9]",,Ground Pass,,13.360015,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,149,Paris Saint-Germain,131,['a79044e5-bb65-4fee-a9ac-f0401d505250'],0,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:00.660,Pass,
,,,,,,,,,,,,,,,,,2.45734,,,,,,,,,,,3f25d79a-cba8-46de-98a8-0d363077fb96,3278,,"[38.0, 26.8]",3901146,69,,,,-0.93652135,,Left Foot,,,"[54.7, 4.1]",,Ground Pass,,28.1812,,,,Layvin Kurzawa,4326.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,149,Paris Saint-Germain,131,['db481684-02f8-4fa8-999a-c1ffe793fe79'],4,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:04.100,Pass,
,,,,,,,,,,,,,,,,,1.128295,,,,,,,,,,,9cf64b74-c7c1-4f98-ada7-532234be35dc,3281,,"[56.8, 3.4]",3901146,69,,,,3.0584514,,Left Foot,,,"[44.8, 4.4]",,Ground Pass,,12.0415945,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,Regular Play,Layvin Kurzawa,4326.0,Left Back,149,Paris Saint-Germain,131,['1bef29a6-5369-4be2-9b61-48c627e0624e'],6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:06.892,Pass,
,,,,,,,,,,,,,,,,,0.986155,,,,,,,,,,,ca910a23-3091-41fa-991a-a40c1a6ec44c,3284,,"[46.8, 4.1]",3901146,69,,,,1.9676144,,Left Foot,,,"[42.4, 14.6]",,Ground Pass,,11.384639,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,149,Paris Saint-Germain,131,['7c912df7-256c-4dc7-a00c-ca9df9efc4f9'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:08.490,Pass,
,,,,,,,,,,,,,,,,,1.001245,,,,,,,,,,,93f0a72b-bdda-4eaf-b44c-7742a77374ae,3287,,"[43.2, 15.2]",3901146,69,,,,1.6964467,,Left Foot,,,"[42.0, 24.7]",,Ground Pass,,9.57549,,,,Thiago Motta,4325.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,149,Paris Saint-Germain,131,['4becdee7-b7d0-428f-a7fe-9cd5cedb94d6'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:10.883,Pass,
,,,,,,,,,,,,,,,,,0.745136,,,,,,,,,,,26b6261f-ee8b-4824-9361-676fb47462c0,3291,,"[42.8, 25.4]",3901146,69,,,,-2.982041,,Left Foot,,,"[34.1, 24.0]",,Ground Pass,,8.811924,,,,David Luiz Moreira Marinho,3956.0,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,149,Paris Saint-Germain,131,"['3481f394-65ff-4f32-82c8-aefff6848630', '38a571b7-4b53-46b2-90d3-ef098a95e689']",13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:13.293,Pass,True
,,,,,,,,,,,,,,,,,1.384489,,,,,,,,,,,3cc27bf6-159a-4d26-8e72-e9c5e3c031fc,3294,,"[33.1, 23.4]",3901146,69,,,,-1.2077848,,Right Foot,,,"[38.0, 10.5]",,Ground Pass,,13.799275,,,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,149,Paris Saint-Germain,131,['7869dfe9-f0a1-49e4-8eb1-d0fcdb7d6497'],15,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:15.868,Pass,
,,,,,,,,,,,,,,,,,1.627128,,,,,,,,,,,ba45096b-d7d4-49c8-9cab-5c3db5a5d798,3298,,"[39.7, 7.3]",3901146,69,,,,2.335364,,Left Foot,,,"[30.3, 17.1]",,Ground Pass,,13.579396,,,,David Luiz Moreira Marinho,3956.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,149,Paris Saint-Germain,131,"['2b2fb7d1-cb7b-41d2-9493-8a10df2c5c46', '529f12db-c402-433f-91b3-7d0f60d68017']",20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:20.151,Pass,True
,,,,,,,,,,,,,,,,,0.860595,,,,,,,,,,,fdcd348b-87d0-436e-aad9-3770c1d66aed,3302,,"[44.2, 21.6]",3901146,69,,,,0.25269625,,Right Foot,,,"[65.5, 27.1]",,Ground Pass,,21.998636,,,,Zlatan Ibrahimović,3672.0,,,,,,2,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,149,Paris Saint-Germain,131,"['f61b0705-eb7c-4742-b7cc-15b87d13b36e', 'fee258ed-7780-47e5-8d62-a281961a46ec']",26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:26.664,Pass,True
,,,,,,,,,,,,,,,,,0.850639,,,,,,,,,,,31d02bf4-0024-4cf7-93d7-86d267a30779,3305,,"[65.4, 28.6]",3901146,69,,,,1.9997575,,Right Foot,,,"[59.5, 41.5]",,Ground Pass,,14.185204,,,,Adrien Rabiot,3026.0,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,149,Paris Saint-Germain,131,"['8e7271b3-066f-4093-aa68-9eb2c18b0926', 'c4a06a38-aaf4-41e5-91b8-3e371d0ab166']",27,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:27.525,Pass,True
,,,,,,,,,,,,,,,,,1.00839,,,,,,,,,,,25fa6b9c-3308-489a-b505-921e4338285a,3308,,"[59.5, 42.1]",3901146,69,,,,-1.3306253,,Left Foot,,,"[61.9, 32.3]",,Ground Pass,,10.089599,,,,Zlatan Ibrahimović,3672.0,,,,,,2,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,149,Paris Saint-Germain,131,['ac5f361b-ac03-41b3-ba36-9dc806b9cdc8'],29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:29.071,Pass,
,,,,,,,,,,,,,,,,,2.717821,,,,,,,,,,,9b0cbf8a-038a-4c85-bdf0-0026ed8d416e,3311,,"[62.6, 33.1]",3901146,69,,,,1.0158349,,Right Foot,,,"[88.7, 75.2]",,High Pass,,49.534027,,,,Lucas Rodrigues Moura da Silva,3745.0,,True,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,149,Paris Saint-Germain,131,['f7d4752b-0802-4149-bdaa-175392abfccb'],30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:30.159,Pass,
,,,,,,,,,,,,,,,,,0.936402,,,,,,,,,,,645cd185-6447-4920-becd-228361ebc16a,3315,,"[79.7, 57.8]",3901146,69,,,,-1.1939834,,Right Foot,,,"[87.1, 39.1]",,Ground Pass,,20.110943,,,,Zlatan Ibrahimović,3672.0,,,,,,2,Regular Play,Lucas Rodrigues Moura da Silva,3745.0,Right Wing,149,Paris Saint-Germain,131,"['2745ac84-1a5a-4e01-9f7d-e9634879e46c', '517289d6-03cb-4c9a-a86c-97f628db76b7']",36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:36.284,Pass,True
,,,,,,,,,,,,,,,,,0.072368,,,,,,,,,,,fda1e1af-377b-449c-981f-93f85c3a4227,3319,,"[87.1, 37.7]",3901146,69,,,,0.97658265,,Right Foot,,,"[89.6, 41.4]",,Ground Pass,,4.4654226,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,149,Paris Saint-Germain,131,"['23509956-9489-4ab5-b7b2-621b1325b847', '483b5b60-f41f-4fc2-a170-d78130c190ae']",38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:38.120,Pass,
,,,,,,,,,,,,,,,,,0.926562,,,,,,,,,,,8a0ec822-ce83-4722-84b9-2799311fa04e,3322,,"[40.1, 41.9]",3901146,69,,,,-1.091686,,Head,,,"[44.1, 34.2]",,High Pass,,8.676981,,Incomplete,,,,,,,,Recovery,2,Regular Play,Prince Oniangué,4545.0,Left Center Midfield,149,Paris Saint-Germain,131,['86d47684-5482-42a4-91b7-6186c322921d'],40,,,,,,,,,,,,,,,,,Stade de Reims,156,00:24:40.765,Pass,
,,,,,,,,,,,,,,,,,1.759309,,,,,,,,,,,86d47684-5482-42a4-91b7-6186c322921d,3324,,"[76.0, 45.9]",3901146,69,,,True,2.0491488,,,,,"[71.8, 54.0]",,Low Pass,,9.124144,,Incomplete,,Gregory van der Wiel,20048.0,,,,,Recovery,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,149,Paris Saint-Germain,131,"['8a0ec822-ce83-4722-84b9-2799311fa04e', '98d0cedc-ffef-4bf1-8097-ebd68a02deb3', 'df84d7c9-02f4-4c3b-b603-959c321f74fd', 'e1548521-4ea7-483c-af42-4bed2f769c0c']",41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:41.691,Pass,True
,,,,,,,,,,,,,,,,,1.823148,,,,,,,,,,,182d9f71-5560-418c-890b-f132c0e07c3b,3328,,"[43.9, 9.7]",3901146,69,,,,2.7798634,,Right Foot,,,"[32.8, 13.9]",,Ground Pass,,11.868024,,,,Franck Signorino,40521.0,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,150,Stade de Reims,156,['89b2b3f7-0811-47a2-b28b-12ce4185a3e9'],46,,,,,,,,,,,,,,,,,Stade de Reims,156,00:24:46.656,Pass,
,,,,,,,,,,,,,,,,,1.107604,,,,,,,,,,,d6823341-0473-4eaa-9b0e-45b32396fb3d,3331,,"[31.6, 16.8]",3901146,69,,,,-0.18932192,,Left Foot,,,"[48.3, 13.6]",,Ground Pass,,17.003822,,,,Aly Ndom,7369.0,,,,,,2,Regular Play,Franck Signorino,40521.0,Left Back,150,Stade de Reims,156,['4e76376c-0140-411c-ac6b-a76034fa9924'],49,,,,,,,,,,,,,,,,,Stade de Reims,156,00:24:49.599,Pass,
,,,,,,,,,,,,,,,,,1.103988,,,,,,,,,,,177d352b-9628-4a70-bcb2-23e2e3ecd1b4,3335,,"[48.1, 15.0]",3901146,69,,,,3.1415927,,Left Foot,,,"[37.9, 15.0]",,Low Pass,,10.2,,Incomplete,,Franck Signorino,40521.0,,,,,,2,Regular Play,Aly Ndom,7369.0,Left Wing,150,Stade de Reims,156,"['52e5a63b-b40c-4760-b42f-4f85789d0cf6', '668eb786-db34-4f33-afa1-023df34b791c']",50,,,,,,,,,,,,,,,,,Stade de Reims,156,00:24:50.769,Pass,
,,,,,,,,,,,,,,,,,0.862858,,,,,,,,,,,52e5a63b-b40c-4760-b42f-4f85789d0cf6,3337,,"[82.2, 65.1]",3901146,69,,,,-1.6860725,,Left Foot,,,"[81.1, 55.6]",,Ground Pass,,9.563472,,,,Zlatan Ibrahimović,3672.0,,,,,Recovery,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,150,Stade de Reims,156,"['177d352b-9628-4a70-bcb2-23e2e3ecd1b4', '36285267-3626-4c87-a936-a12389be8682']",51,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:51.873,Pass,
,,,,,,,,,,,,,,,,,0.543838,,,,,,,,,,,ed26c9b2-c594-4cb8-bde9-005a2ec66b6c,3340,,"[81.1, 54.7]",3901146,69,,,,-0.23528591,,Right Foot,,,"[95.7, 51.2]",,Ground Pass,,15.01366,,Incomplete,,Edinson Roberto Cavani Gómez,4319.0,,,,,,2,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,150,Stade de Reims,156,"['167b2e8a-a59d-4ffa-925f-f714b9d55c9f', 'df6734dc-c3a2-4482-acf0-4958dee0398f']",53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:24:53.974,Pass,
