50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.7317,,,,,,,,,,,,,fc053a60-8320-419b-8677-d2881098ce00,835,,,"[65.4, 45.0]",3901248,21,,,,,-1.9991426,,Right Foot,,,"[55.4, 23.1]",Ground Pass,,24.07509,,,Ibrahim Amadou,11332.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,47,Lille,143,['d70090a3-2dfd-4fcb-87ae-8894f943498b'],58,,,,,,,,,,,,,,,,,Lille,143,00:21:58.794,Pass,
,,,,,,,,,,,,,,,,,1.1362,,,,,,,,,,,,,804868c4-2dee-4a70-ac27-35517c5777d9,838,,,"[61.4, 22.3]",3901248,22,,,,,-0.8348627,,Right Foot,,,"[71.0, 11.7]",Ground Pass,,14.301049,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,47,Lille,143,['7c2066ac-0ade-4a3c-8769-90f5929d9711'],1,,,,,,,,,,,,,,,,,Lille,143,00:22:01.667,Pass,
,,,,,,,,,,,,,,,,,1.0621,,,,,,,,,,,,,9410cfe0-2ea3-4248-b929-b1d6942ae02e,841,,,"[71.6, 13.1]",3901248,22,,,,,1.4369854,,Right Foot,,,"[75.1, 39.1]",Ground Pass,,26.23452,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,47,Lille,143,['f62dee20-50af-4d85-a19b-b255ade3336f'],4,,,,,,,,,,,,,,,,,Lille,143,00:22:04.374,Pass,
,,,,,,,,,,,,,,,,,0.9594,,,,,,,,,,,,,a4521d23-8726-4f9e-9689-1e11a50afa34,844,,,"[75.1, 39.1]",3901248,22,,,,,-0.86388826,e0f13396-2dd0-4d6e-b4b1-199a0ea680ef,Right Foot,,,"[83.3, 29.5]",Ground Pass,,12.625371,,,Marcos Paulo Mesquita Lopes,3218.0,True,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,47,Lille,143,['4d4d1602-6348-4198-9f62-01069b1cce59'],6,,,,,,,,,,,,,,,,,Lille,143,00:22:06.377,Pass,
,,,,,,,,,,,,,,,,,3.920475,,,,,,,,,,,,,4458c8ea-30bf-473e-8d27-0581ee834c7a,854,,,"[7.0, 36.1]",3901248,22,,True,,,-0.06721975,,Right Foot,,,"[78.3, 31.3]",High Pass,,71.46139,Incomplete,,Mevlüt Erdinç,20027.0,,,,,Goal Kick,1,From Goal Kick,Jonas Lössl,3322.0,Goalkeeper,48,Guingamp,142,"['98e133ce-b657-48ba-93e3-34aebd990f93', 'e7e589aa-3faa-4771-bd1a-54a2ed85e34c']",42,,,,,,,,,,,,,,,,,Guingamp,142,00:22:42.750,Pass,
,,,,,,,,,,,,,,,,,1.344421,,,,,,,,,,,,,e7e589aa-3faa-4771-bd1a-54a2ed85e34c,856,,,"[41.8, 48.8]",3901248,22,,,,,0.44735578,,Head,,,"[61.6, 58.3]",High Pass,,21.961102,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Ibrahim Amadou,11332.0,Center Defensive Midfield,48,Guingamp,142,"['4458c8ea-30bf-473e-8d27-0581ee834c7a', '9d6eeec6-2fb8-42d3-9901-e781d97ac840']",46,,,,,,,,,,,,,,,,,Lille,143,00:22:46.671,Pass,
,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,9d6eeec6-2fb8-42d3-9901-e781d97ac840,857,,,"[58.5, 21.8]",3901248,22,,,,,1.237552,,Left Foot,,,"[60.3, 27.0]",Low Pass,,5.5027266,,,Younousse Sankharé,3348.0,,,,,Recovery,1,From Goal Kick,Dorian Lévêque,30182.0,Left Back,48,Guingamp,142,"['d42b7ad9-d52d-46f8-9390-e392854de5aa', 'e7e589aa-3faa-4771-bd1a-54a2ed85e34c']",48,,,,,,,,,,,,,,,,,Guingamp,142,00:22:48.015,Pass,
,,,,,,,,,,,,,,,,,2.756276,,,,,,,,,,,,,a5c82c34-2a73-4272-b868-62f219380438,859,,,"[60.3, 27.0]",3901248,22,,,,,0.8940994,,Left Foot,,,"[80.3, 51.9]",High Pass,,31.937595,Incomplete,,Mevlüt Erdinç,20027.0,,,,,,1,From Goal Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,48,Guingamp,142,"['55745783-a770-4e7b-9134-81187a8b471f', '95d87898-9943-44a3-a3f1-412a0d6c83cb']",48,,,,,,,,,,,,,,,,,Guingamp,142,00:22:48.925,Pass,
,,,,,,,,,,,,,,,,,1.1726,,,,,,,,,,,,,55745783-a770-4e7b-9134-81187a8b471f,861,,,"[39.8, 28.2]",3901248,22,,,,,-0.44872335,,Left Foot,,,"[53.3, 21.7]",Ground Pass,,14.983324,,,Mounir Obbadi,40697.0,,,,,Recovery,1,Regular Play,Djibril Sidibé,3446.0,Left Back,49,Lille,143,"['3c911812-be5b-41ad-a0c6-e26fe45dcc07', 'a5c82c34-2a73-4272-b868-62f219380438']",51,,,,,,,,,,,,,,,,,Lille,143,00:22:51.682,Pass,
,,,,,,,,,,,,,,,,,0.9295,,,,,,,,,,,,,0b3271f9-fdc6-42ea-8f0b-ecbe08010565,864,,,"[53.3, 20.4]",3901248,22,,,,,1.0669694,,Right Foot,,,"[57.6, 28.2]",High Pass,,8.906739,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,49,Lille,143,"['5867e366-2294-45d3-a645-b512b692b966', 'a64aaf62-0635-40f0-8cd0-691712fe7f33']",52,,,,,,,,,,,,,,,,,Lille,143,00:22:52.854,Pass,True
,,,,,,,,,,,,,,,,,2.3891,,,,,,,,,,,,,7b2d8713-47d4-42f8-b0fd-b686d6c9aec7,870,,,"[36.3, 17.9]",3901248,22,,,,,2.6380255,,Right Foot,,,"[9.8, 32.5]",Ground Pass,,30.255743,,,Vincent Enyeama,40484.0,,,,,Recovery,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,49,Lille,143,['8915abff-827a-4d7f-ad4b-a4f43692548a'],57,,,,,,,,,,,,,,,,,Lille,143,00:22:57.458,Pass,
,,,,,,,,,,,,,,,,,1.7009,,,,,,,,,,,,,ee7b0b0d-74f1-4ea9-83e0-53443343e27e,873,,,"[9.7, 36.2]",3901248,22,,,,,0.16733925,,Right Foot,,,"[24.5, 38.7]",Ground Pass,,15.009664,,,Marko Baša,40523.0,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,49,Lille,143,['49bc9c70-810b-4414-92d2-8eb9d079a06a'],59,,,,,,,,,,,,,,,,,Lille,143,00:22:59.919,Pass,
,,,,,,,,,,,,,,,,,2.6465,,,,,,,,,,,,,f5ca78c7-de13-4fca-b366-2471ec008294,875,,,"[24.5, 38.7]",3901248,23,,,,,1.3346447,,Right Foot,,,"[29.0, 57.4]",Ground Pass,,19.233824,,,Renato Civelli,29057.0,,,,,,1,Regular Play,Marko Baša,40523.0,Left Center Back,49,Lille,143,['e9d866de-a802-4291-b346-876fc77b2d84'],1,,,,,,,,,,,,,,,,,Lille,143,00:23:01.620,Pass,
,,,,,,,,,,,,,,,,,1.052325,,,,,,,,,,,,,17afc6b7-ae5b-4be2-b283-a6c18e75941c,878,,,"[60.6, 69.3]",3901248,23,,,,,-0.331717,,Right Foot,,,"[78.6, 63.1]",Ground Pass,,19.037857,Incomplete,,Morgan Amalfitano,3425.0,,,,,,1,Regular Play,Renato Civelli,29057.0,Right Center Back,49,Lille,143,"['01b4bded-5de1-4053-8ded-054eb8824852', '8ca378ab-4b95-4e8d-b2cd-d006489d75b8']",8,,,,,,,,,,,,,,,,,Lille,143,00:23:08.767,Pass,
,,,,,,,,,,,,,,,,,1.8257,,,,,,,,,,,,,01b4bded-5de1-4053-8ded-054eb8824852,880,,,"[41.5, 17.0]",3901248,23,,,,,1.6195382,,Left Foot,,,"[40.7, 33.4]",Ground Pass,,16.4195,,,Younousse Sankharé,3348.0,,,,,Interception,1,Regular Play,Dorian Lévêque,30182.0,Left Back,50,Guingamp,142,"['17afc6b7-ae5b-4be2-b283-a6c18e75941c', '4971e95f-1937-4f8f-af96-6a38e782a04c']",9,,,,,,,,,,,,,,,,,Guingamp,142,00:23:09.819,Pass,
,,,,,,,,,,,,,,,,,1.0513,,,,,,,,,,,,,c0a9ab1a-5981-4fc9-be2c-cae0fac01829,883,,,"[47.7, 33.4]",3901248,23,,,,,0.057628427,,Left Foot,,,"[63.3, 34.3]",Ground Pass,,15.62594,,,Mevlüt Erdinç,20027.0,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,50,Guingamp,142,['90127d95-82f7-46a9-bb9a-77ccbcc3a2a8'],13,,,,,,,,,,,,,,,,,Guingamp,142,00:23:13.191,Pass,
,,,,,,,,,,,,,,,,,0.8762,,,,,,,,,,,,,f0eb98ba-0574-45da-8b50-9b7955416305,885,,,"[63.3, 34.3]",3901248,23,,,,,-1.5253731,,Right Foot,,,"[64.1, 16.7]",Low Pass,,17.618172,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Mevlüt Erdinç,20027.0,Right Center Forward,50,Guingamp,142,['1afc2ed3-c1ec-43eb-9f51-af5de8f7284a'],14,,,,,,,,,,,,,,,,,Guingamp,142,00:23:14.242,Pass,
,,,,,,,,,,,,,,,,,0.026771,,,,,,,,,,,,,b34faded-c05a-43f5-b88f-905214e402a2,889,,,"[63.0, 17.9]",3901248,23,,,,,0.23783593,,Right Foot,,,"[66.3, 18.7]",Low Pass,,3.3955853,Incomplete,,Marcus Coco,3363.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Left Center Forward,50,Guingamp,142,"['14a77f88-5227-4128-b6fc-34c5bf2b8234', '7573dee1-66f3-4da2-9eea-1972d0452dab', 'c5fd1dd6-a762-45c8-9aee-50fdb3d847df']",15,,,,,,,,,,,,,,,,,Guingamp,142,00:23:15.270,Pass,True
,,,,,,,,,,,,,,,,,2.664699,,,,,,,,,,,,,57b8137d-7642-4a8c-a8f0-84adcb16dc51,893,,,"[55.4, 59.3]",3901248,23,,,,,-0.27763915,,Right Foot,,,"[75.4, 53.6]",High Pass,,20.796394,Pass Offside,,Éderzito António Macedo Lopes,15996.0,,,,,Recovery,1,Regular Play,Sébastien Corchia,6716.0,Right Back,50,Guingamp,142,"['4678b604-e7c2-4e25-80b7-43a7b23f751d', 'f969dd08-9156-46f0-9b92-930e2bc117be']",17,,,,,,,,,,,,,,,,,Lille,143,00:23:17.595,Pass,True
,,,,,,,,,,,,,,,,,2.836499,,,,,,,,,,,,,b03a85d5-fb45-43d6-8f39-7492580de5b9,895,,,"[48.2, 24.8]",3901248,23,,,,,-0.21449131,,Right Foot,,,"[96.4, 14.3]",High Pass,,49.330418,,,Jimmy Briand,3213.0,,,,,Free Kick,1,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,51,Guingamp,142,['5735682a-1ea9-445a-a36c-016d85960bed'],37,,,,,,,,,,,,,,,,,Guingamp,142,00:23:37.387,Pass,
,,,,,,,,,,,,,,,,,1.2632,,,,,,,,,,,,,f65fd21c-721b-427e-9028-9823e9c96d3d,898,,,"[96.1, 11.9]",3901248,23,,,,,-2.5501537,,Other,,,"[89.4, 7.4]",Low Pass,,8.070935,,,Thibault Giresse,4434.0,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Left Center Forward,51,Guingamp,142,"['2ee1c1a6-3737-4f58-8682-0f0373b51aa7', '9258063d-d3de-47f8-8e26-6d85863b5d73']",40,,,,,,,,,,,,,,,,,Guingamp,142,00:23:40.224,Pass,True
,,,,,,,,,,,,,,,,,0.7965,,,,,,,,,,,,,6dbd6879-44b0-4fca-98d9-404f23e3fb1a,901,,,"[99.1, 11.4]",3901248,23,,,,,-2.1088405,,Left Foot,,,"[95.4, 5.2]",Ground Pass,,7.220111,,,Jimmy Briand,3213.0,,,,,,1,From Free Kick,Thibault Giresse,4434.0,Left Midfield,51,Guingamp,142,['ce6d9269-04a5-42cf-9745-dabd963159e2'],43,,,,,,,,,,,,,,,,,Guingamp,142,00:23:43.349,Pass,
,,,,,,,,,,,,,,,,,2.329531,,,,,,,,,,,,,43c5c495-7886-42ea-8a84-98d798cd3337,904,,,"[95.4, 5.4]",3901248,23,,,,,1.42444,,Right Foot,,,"[99.1, 30.5]",Ground Pass,,25.371244,Incomplete,,Thibault Giresse,4434.0,,,,,,1,From Free Kick,Jimmy Briand,3213.0,Left Center Forward,51,Guingamp,142,"['6a60e573-03fa-4040-a8c1-bb25dd26b301', '6fe770a1-4f48-4c12-a564-211bd532ff24']",46,,,,,,,,,,,,,,,,,Guingamp,142,00:23:46.072,Pass,
,,,,,,,,,,,,,,,,,1.0491,,,,,,,,,,,,,6a60e573-03fa-4040-a8c1-bb25dd26b301,906,,,"[21.0, 49.6]",3901248,23,,,,,-1.0990188,,Right Foot,,,"[28.5, 34.9]",Ground Pass,,16.502728,,,Mounir Obbadi,40697.0,,,,,Recovery,1,Regular Play,Renato Civelli,29057.0,Right Center Back,52,Lille,143,"['43c5c495-7886-42ea-8a84-98d798cd3337', '89f67174-6b7a-4958-80e0-dd9db5aa91db']",48,,,,,,,,,,,,,,,,,Lille,143,00:23:48.401,Pass,
,,,,,,,,,,,,,,,,,1.1115,,,,,,,,,,,,,0a2d4125-2085-4ee0-90a9-ba1895b1722f,909,,,"[33.7, 30.5]",3901248,23,,,,,-0.6857295,,Right Foot,,,"[45.8, 20.6]",Ground Pass,,15.633938,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,52,Lille,143,['51b8c03f-b030-46a3-8f60-a786e3d74ad3'],50,,,,,,,,,,,,,,,,,Lille,143,00:23:50.737,Pass,
,,,,,,,,,,,,,,,,,1.6666,,,,,,,,,,,,,8f8f8605-5793-4df5-9ca7-5e3a732793d6,912,,,"[49.3, 18.8]",3901248,23,,,,,0.5137147,,Left Foot,,,"[67.2, 28.9]",Ground Pass,,20.552858,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,52,Lille,143,['df0c8697-bee3-45b5-b7b5-73bfa8cbec96'],52,,,,,,,,,,,,,,,,,Lille,143,00:23:52.186,Pass,
,,,,,,,,,,,,,,,,,2.288968,,,,,,,,,,,,,264dbe52-82aa-45f5-919d-110a014e8a3a,915,,,"[72.4, 29.5]",3901248,23,,,,,-0.07677189,,Left Foot,,,"[103.6, 27.1]",Ground Pass,,31.292171,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,1,Regular Play,Marcos Paulo Mesquita Lopes,3218.0,Right Wing,52,Lille,143,"['25173474-0b98-4b4f-9292-fcfe674cc947', '8087be7d-cd93-4a82-b4d3-ebb5ba38037d']",54,,,,,,,,,,,,,,,,,Lille,143,00:23:54.844,Pass,
,,,,,,,,,,,,,,,,,1.4326,,,,,,,,,,,,,b0607d01-9059-4b3e-893a-58f370a23833,919,,,"[99.2, 0.1]",3901248,24,,True,,,2.7873333,,,,,"[84.6, 5.5]",Low Pass,,15.566631,,,Mounir Obbadi,40697.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Back,53,Lille,143,['7d838382-6281-4977-9b34-b1b8171e143b'],3,,,,,,,,,,,,,,,,,Lille,143,00:24:03.140,Pass,
,,,,,,,,,,,,,,,,,1.0474,,,,,,,,,,,,,beaeb43e-eac3-492f-8815-859832692402,921,,,"[85.0, 8.3]",3901248,24,,,,,2.0607536,,Right Foot,,,"[77.8, 21.8]",Ground Pass,,15.3,,,Florent Balmont,3211.0,,,,,,1,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,53,Lille,143,['caf84524-69fa-469c-9034-4f190f3dc120'],5,,,,,,,,,,,,,,,,,Lille,143,00:24:05.921,Pass,
,,,,,,,,,,,,,,,,,0.5785,,,,,,,,,,,,,fa4e95d7-1da0-4236-9797-1897088a1985,924,,,"[77.8, 21.6]",3901248,24,,,,,0.7266424,,Right Foot,,,"[85.0, 28.0]",Ground Pass,,9.633276,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,53,Lille,143,['78f69e08-3018-4c8b-857e-82dab4c683b3'],7,,,,,,,,,,,,,,,,,Lille,143,00:24:07.684,Pass,
,,,,,,,,,,,,,,,,,1.0452,,,,,,,,,,,,,1398385d-9544-40ac-b294-d0eeb46a533b,927,,,"[85.0, 28.0]",3901248,24,,,,,-2.6183143,,Right Foot,,,"[77.2, 23.5]",Ground Pass,,9.004998,,,Florent Balmont,3211.0,,,,,,1,From Throw In,Marcos Paulo Mesquita Lopes,3218.0,Right Wing,53,Lille,143,['3816428a-b0e1-4d84-9461-d03d418a3640'],8,,,,,,,,,,,,,,,,,Lille,143,00:24:08.390,Pass,
,,,,,,,,,,,,,,,,,2.2877,,,,,,,,,,,,,8ba8bfd2-8b74-425b-843d-1e0fb8574507,930,,,"[77.2, 23.7]",3901248,24,,,,,1.7754382,,Right Foot,,,"[71.7, 50.2]",Ground Pass,,27.064737,,,Ibrahim Amadou,11332.0,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,53,Lille,143,['9fdc15d7-4717-4827-91be-dea3b13cbc73'],10,,,,,,,,,,,,,,,,,Lille,143,00:24:10.574,Pass,
,,,,,,,,,,,,,,,,,1.3005,,,,,,,,,,,,,1c5254a1-2431-4268-a72e-c8eaebb212d1,932,,,"[71.7, 50.2]",3901248,24,,,,,0.2762185,,Right Foot,,,"[84.4, 53.8]",Ground Pass,,13.200378,,,Morgan Amalfitano,3425.0,,,,,,1,From Throw In,Ibrahim Amadou,11332.0,Center Defensive Midfield,53,Lille,143,['0ac46e15-dff7-495e-8023-1629dbf8396b'],12,,,,,,,,,,,,,,,,,Lille,143,00:24:12.861,Pass,
,,,,,,,,,,,,,,,,,1.2779,,,,,,,,,,,,,faf35e3c-5511-4688-9581-f29b1412f3b1,936,,,"[70.0, 68.2]",3901248,24,,,,,0.5975565,,Right Foot,,,"[77.2, 73.1]",Ground Pass,,8.70919,,,Florent Balmont,3211.0,,,,,,1,From Throw In,Morgan Amalfitano,3425.0,Left Wing,53,Lille,143,"['652ac164-30a3-4c7b-b0ef-041e955bd07c', '6e653c24-bd7a-4f16-8344-2c8fd74446c7']",20,,,,,,,,,,,,,,,,,Lille,143,00:24:20.734,Pass,True
,,,,,,,,,,,,,,,,,1.0634,,,,,,,,,,,,,baa383ec-eb99-4ad9-a158-9a0abbafd1db,944,,,"[42.2, 3.2]",3901248,24,,,,,0.014491739,,Left Foot,,,"[56.0, 3.4]",Low Pass,,13.801449,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Dorian Lévêque,30182.0,Left Back,54,Guingamp,142,['0032a7fa-e227-48c0-8e4b-27a1a8a20fcf'],27,,,,,,,,,,,,,,,,,Guingamp,142,00:24:27.674,Pass,
,,,,,,,,,,,,,,,,,0.8933,,,,,,,,,,,,,f67b327d-3ed0-4f2c-bd31-e3d4a4e5548b,948,,,"[56.7, 3.6]",3901248,24,,,,,2.0565922,,Right Foot,,,"[50.1, 16.1]",Ground Pass,,14.135417,,,Younousse Sankharé,3348.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Left Center Forward,54,Guingamp,142,['9540f6b9-429b-4440-b7dd-15eeebf3b04a'],30,,,,,,,,,,,,,,,,,Guingamp,142,00:24:30.974,Pass,
,,,,,,,,,,,,,,,,,3.751822,,,,,,,,,,,,,d999dd0d-6872-4c9d-89dd-e6ad9f237fa4,950,,,"[50.1, 16.1]",3901248,24,,,,,-0.19796278,,Left Foot,,,"[84.0, 9.3]",High Pass,,34.57528,Incomplete,,,,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,54,Guingamp,142,['c731da4f-366e-4a82-b0f3-b70494c98dac'],31,,,,,,,,,,,,,,,,,Guingamp,142,00:24:31.867,Pass,
,,,,,,,,,,,,,,,,,1.1713,,,,,,,,,,,,,399bff54-4a8b-4d28-a66a-7a37e9bddd66,953,,,"[35.2, 69.1]",3901248,24,,,,,-0.7638188,,Left Foot,,,"[49.4, 55.5]",Ground Pass,,19.662146,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Renato Civelli,29057.0,Right Center Back,55,Lille,143,['fc1a0d00-bfe8-45e6-91bf-16eaec3a663b'],36,,,,,,,,,,,,,,,,,Lille,143,00:24:36.788,Pass,
,,,,,,,,,,,,,,,,,4.9692,,,,,,,,,,,,,1a9db24f-acdb-4c48-ade4-be43c429bd4b,956,,,"[55.2, 42.4]",3901248,24,,,,,-0.61423683,,Right Foot,,,"[110.5, 3.4]",High Pass,,67.668976,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,55,Lille,143,['a256e281-428a-43af-9a7d-24e4f52e2815'],42,,,,,,,,,,,,,,,,,Lille,143,00:24:42.466,Pass,
,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,9841ad2d-e16b-4e33-bc95-422be8b9bd10,962,,,"[97.3, 0.1]",3901248,25,,,,,2.1397796,,,,,"[91.8, 8.7]",Low Pass,,10.20833,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Back,56,Lille,143,['a3580ec5-f15d-421d-b268-4e22bda2d6c8'],2,,,,,,,,,,,,,,,,,Lille,143,00:25:02.198,Pass,
,,,,,,,,,,,,,,,,,0.936,,,,,,,,,,,,,098190a9-2bb9-4024-8e0e-7f6479b84a15,964,,,"[91.8, 8.7]",3901248,25,,,,,-0.88187194,,Left Foot,,,"[97.4, 1.9]",Low Pass,,8.809086,,,Djibril Sidibé,3446.0,,,,,,1,From Throw In,Marcos Paulo Mesquita Lopes,3218.0,Right Wing,56,Lille,143,['451c1161-9071-4a11-a7e0-4c0c372a4e1f'],3,,,,,,,,,,,,,,,,,Lille,143,00:25:03.108,Pass,
,,,,,,,,,,,,,,,,,0.6734,,,,,,,,,,,,,c849e46e-1d08-496b-bb6d-815024982190,967,,,"[97.4, 1.9]",3901248,25,,,,,2.2597208,,Right Foot,,,"[91.8, 8.7]",Ground Pass,,8.809086,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,From Throw In,Djibril Sidibé,3446.0,Left Back,56,Lille,143,['650f316d-2a72-4f3c-933b-0efeb7bd9d4c'],4,,,,,,,,,,,,,,,,,Lille,143,00:25:04.093,Pass,
,,,,,,,,,,,,,,,,,1.079,,,,,,,,,,,,,04b81cdc-b7d6-4828-9e0b-e7aaf56cb6bb,971,,,"[84.8, 8.5]",3901248,25,,,,,2.7233684,,Left Foot,,,"[70.4, 14.9]",Ground Pass,,15.758172,,,Ibrahim Amadou,11332.0,,,,,,1,From Throw In,Marcos Paulo Mesquita Lopes,3218.0,Right Wing,56,Lille,143,['c3cebc71-8347-40ed-afa1-a60a4bc9fba8'],5,,,,,,,,,,,,,,,,,Lille,143,00:25:05.699,Pass,
,,,,,,,,,,,,,,,,,1.0669,,,,,,,,,,,,,c841e93d-ffcd-4557-ab89-974f4b03f99a,974,,,"[70.4, 14.9]",3901248,25,,,,,1.6308743,,Right Foot,,,"[69.6, 28.2]",Ground Pass,,13.3240385,,,Florent Balmont,3211.0,,,,,,1,From Throw In,Ibrahim Amadou,11332.0,Center Defensive Midfield,56,Lille,143,['e165dd18-5068-43b2-b665-b505291f007b'],8,,,,,,,,,,,,,,,,,Lille,143,00:25:08.004,Pass,
,,,,,,,,,,,,,,,,,2.3665,,,,,,,,,,,,,4c8bd4b8-9b12-4930-aa95-d02bc7361489,978,,,"[70.0, 37.5]",3901248,25,,,,,1.5707964,,Right Foot,,,"[70.0, 55.8]",Ground Pass,,18.3,,,Renato Civelli,29057.0,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,56,Lille,143,"['8e94b10e-387f-4706-9e18-041adb02e7e5', '8fbf8223-3f5c-48fd-98f0-a227caa2bc4b']",10,,,,,,,,,,,,,,,,,Lille,143,00:25:10.768,Pass,True
,,,,,,,,,,,,,,,,,0.928888,,,,,,,,,,,,,f44729ed-3d17-4ef1-9dc7-9cd6f08b737c,981,,,"[76.1, 58.9]",3901248,25,,,,,0.4261944,,Right Foot,,,"[93.5, 66.8]",Ground Pass,,19.109423,Incomplete,,Morgan Amalfitano,3425.0,,,,,,1,From Throw In,Renato Civelli,29057.0,Right Center Back,56,Lille,143,"['8a4b8ea3-b8fb-4391-ad5d-162cc2dfabcf', 'fef5480f-38cf-44b5-adb6-dfbc4bbe72bf']",14,,,,,,,,,,,,,,,,,Lille,143,00:25:14.925,Pass,
,,,,,,,,,,,,,,,,,1.0582,,,,,,,,,,,,,e643f429-9f82-4b64-a111-08a3049dc25a,990,,,"[89.7, 74.4]",3901248,25,,,,,0.9760371,,Right Foot,,,"[92.0, 77.8]",Ground Pass,,4.104875,,,Sébastien Corchia,6716.0,,,,,,1,From Throw In,Morgan Amalfitano,3425.0,Left Wing,56,Lille,143,"['771bb694-0e9f-4617-8b3c-ddc14784a6d1', 'ef10a6e7-3459-4db8-9dd6-4fc66ce56e5e']",19,,,,,,,,,,,,,,,,,Lille,143,00:25:19.142,Pass,True
,,,,,,,,,,,,,,,,,1.4292,,,,,,,,,,,,,c4fc361d-9751-4a7a-983f-4aec85035efe,993,,,"[91.0, 76.1]",3901248,25,,,,,-2.782266,,Right Foot,,,"[71.3, 68.7]",Ground Pass,,21.044,,,Renato Civelli,29057.0,,,,,,1,From Throw In,Sébastien Corchia,6716.0,Right Back,56,Lille,143,['9b6a9ff6-e2c0-47d0-a26a-2cddee85b434'],22,,,,,,,,,,,,,,,,,Lille,143,00:25:22.502,Pass,
,,,,,,,,,,,,,,,,,1.3104,,,,,,,,,,,,,8ae4f6b0-46d4-4ca0-bf6b-09ec2059d63d,995,,,"[71.3, 68.7]",3901248,25,,,True,,1.5886515,,Left Foot,,,"[71.1, 79.9]",Ground Pass,,11.201786,Injury Clearance,,,,,,,,,1,From Throw In,Renato Civelli,29057.0,Right Center Back,56,Lille,143,,23,,,,,,,,,,,,,,,,,Lille,143,00:25:23.931,Pass,
