bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.882154,,,,,,,,,,,732fa45f-c5a3-4171-9e04-2c06cb0020a5,474,,"[45.1, 11.5]",3901261,9,,,,,0.81419677,,Left Foot,,,"[56.9, 24.0]",,Ground Pass,,17.189823,,,,Javier Matías Pastore,4370.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,,Left Back,28,Paris Saint-Germain,131,['1210ecd3-5f4e-489b-a1e9-a98041208a02'],23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:23.147,Pass,
,,,,,,,,,,,,,,,,,,2.089775,,,,,,,,,,,d5ae5805-e59f-4279-aa21-e287a6d8f38f,477,,"[54.9, 24.5]",3901261,9,,,,,-1.9321132,,Right Foot,,,"[48.4, 7.3]",,Low Pass,,18.387224,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,,Right Center Midfield,28,Paris Saint-Germain,131,['07585369-e635-4be5-81f8-c6c6ddc59b0d'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:24.069,Pass,
,,,,,,,,,,,,,,,,,,1.759147,,,,,,,,,,,2b315eee-fdb7-4fa9-87b8-a2589134f76a,480,,"[48.7, 7.8]",3901261,9,,,,,2.5897071,,Left Foot,,,"[24.5, 22.7]",,Ground Pass,,28.419184,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,,Left Back,28,Paris Saint-Germain,131,['5c671bbe-d8fd-40a5-a568-a0f65ea3476a'],26,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:26.199,Pass,
,,,,,,,,,,,,,,,,,,2.351866,,,,,,,,,,,dc0324b4-d417-4db8-84bd-253e3d6b9ac3,483,,"[27.4, 21.7]",3901261,9,,,,,1.2238795,,Left Foot,,,"[36.8, 47.7]",,High Pass,,27.64706,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,,Left Center Back,28,Paris Saint-Germain,131,['7afd720b-ffaf-4887-add4-55029cfe3216'],29,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:29.378,Pass,
,,,,,,,,,,,,,,,,,,2.196521,,,,,,,,,,,50bd9434-73fa-41ac-9068-c58a670ef59c,485,,"[37.6, 46.8]",3901261,9,,,,,-0.8519663,,Head,,,"[54.4, 27.6]",,Low Pass,,25.51235,,Incomplete,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,,Right Center Back,28,Paris Saint-Germain,131,"['2308ffa9-44a0-416f-8af8-2ae9e1443cad', 'efcc577e-5eb1-44d2-9e40-e27a8d462341']",31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:31.770,Pass,
,,,,,,,,,,,,,,,,,,1.133964,,,,,,,,,,,2308ffa9-44a0-416f-8af8-2ae9e1443cad,487,,"[65.7, 52.5]",3901261,9,,,,,-0.9445349,,Right Foot,,,"[86.1, 24.3]",,Ground Pass,,34.805172,,,,Emiliano Sala,3114.0,,,,,Recovery,1,Regular Play,Guillaume Gillet,4380.0,,Right Defensive Midfield,28,Paris Saint-Germain,131,"['1ba3fd94-152e-44d7-ba2e-21c019855487', '50bd9434-73fa-41ac-9068-c58a670ef59c']",33,,,,,,,,,,,,,,,,,,,Nantes,144,00:09:33.967,Pass,
,,,,,,,,,,,,,,,,,,0.961223,,,,,,,,,,,6127a76e-d9a0-495f-9596-6faf2f3f4485,491,,"[84.2, 25.1]",3901261,9,,,,,-1.0659349,,Right Foot,,,"[88.4, 17.5]",,Ground Pass,,8.683317,,Incomplete,,Ermir Lenjani,10746.0,,,,,,1,Regular Play,Emiliano Sala,3114.0,,Center Forward,28,Paris Saint-Germain,131,"['129d1d96-8fc1-4f9e-831c-c375339c21e9', '1e33c0fe-e9fb-4dd2-a4eb-5cf9dd4e30d3']",36,,,,,,,,,,,,,,,,,,,Nantes,144,00:09:36.766,Pass,
,,,,,,,,,,,,,,,,,,1.502315,,,,,,,,,,,d9b8982f-2ebb-47e8-9b03-0abffbeef78b,495,,"[47.3, 68.5]",3901261,9,,,,,0.08651817,,Right Foot,,,"[66.9, 70.2]",,Ground Pass,,19.673586,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Gregory van der Wiel,20048.0,,Right Back,28,Paris Saint-Germain,131,"['5abfff34-f155-431a-abcf-4fe5442166ff', '611d8d41-39af-4dd8-b91f-0cb7c47a16cb']",40,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:40.200,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,aac095be-643e-42dc-afc3-bd317b90878f,499,,"[55.3, 8.3]",3901261,9,,,,,-0.13296872,,Right Foot,,,"[71.0, 6.2]",,Ground Pass,,15.839823,,,,Ermir Lenjani,10746.0,,,,,,1,Regular Play,Léo Dubois,3144.0,,Left Back,28,Paris Saint-Germain,131,['3db06f35-6a4f-4ce7-94ca-bb8eb0c8a7ae'],43,,,,,,,,,,,,,,,,,,,Nantes,144,00:09:43.427,Pass,
,,,,,,,,,,,,,,,,,,5.27313,,,,,,,,,,,863a6870-82ad-4a2d-8898-1f33dc315cdf,505,,"[89.8, 6.4]",3901261,11,,,,,1.2467148,,Left Foot,True,,"[111.4, 70.7]",,High Pass,,67.83104,,Incomplete,,,,,True,,,Free Kick,1,From Free Kick,Ermir Lenjani,10746.0,,Left Wing,29,Nantes,144,['b0096766-e3ba-4855-ac51-10f90c32fe06'],5,,,,,,,,,,,,,,,,,,,Nantes,144,00:11:05.847,Pass,
,,,,,,,,,,,,,,,,,,1.457332,,,,,,,,,,,b0096766-e3ba-4855-ac51-10f90c32fe06,506,,"[8.7, 9.4]",3901261,11,,,,,-0.011406349,,Left Foot,,,"[35.0, 9.1]",,Ground Pass,,26.30171,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,Recovery,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,,Left Back,29,Nantes,144,"['5929be37-d806-4c5e-9010-9aa4ee7f12d0', '863a6870-82ad-4a2d-8898-1f33dc315cdf']",11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:11:11.121,Pass,
,,,,,,,,,,,,,,,,,,2.039999,,,,,,,,,,,b654fe0b-59a9-47d5-9e8e-9d04ec3c027d,514,,"[93.7, 63.6]",3901261,11,,,,,0.37337637,,Left Foot,,,"[113.1, 71.2]",,Ground Pass,,20.835546,,,,Youssouf Sabaly,3404.0,,,,,,1,From Free Kick,Adrien Thomasson,3375.0,,Right Wing,29,Nantes,144,"['2270388b-f749-4fef-9143-fe66803f66ee', '8cc01ae8-1b45-4278-88b2-9741d802b4a8']",15,,,,,,,,,,,,,,,,,,,Nantes,144,00:11:15.100,Pass,True
,,,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,75ca34e4-28d4-4222-b9ed-740341caded7,517,,"[108.5, 74.9]",3901261,11,,,,,-2.402944,,Right Foot,,,"[90.6, 58.6]",,Ground Pass,,24.209503,,,,Rémi Gomis,401478.0,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,,Right Back,29,Nantes,144,['63c4a987-9825-4765-ac9c-83fefe4161b7'],21,,,,,,,,,,,,,,,,,,,Nantes,144,00:11:21.053,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,741161a1-ac62-4712-beb7-8bd1e8b6dc99,520,,"[88.5, 56.7]",3901261,11,,,,,1.8144145,,Right Foot,,,"[84.2, 74.0]",,Ground Pass,,17.826385,,,,Guillaume Gillet,4380.0,,,,,,1,From Free Kick,Rémi Gomis,401478.0,,Left Defensive Midfield,29,Nantes,144,['668e0731-0670-42d2-898f-350d326d7fb8'],22,,,,,,,,,,,,,,,,,,,Nantes,144,00:11:22.811,Pass,
,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,514591c1-c674-4d65-93d8-80f5b4b65cee,523,,"[84.0, 74.0]",3901261,11,,,,,0.100380905,,Right Foot,,,"[97.9, 75.4]",,Ground Pass,,13.970325,,,,Youssouf Sabaly,3404.0,,,,,,1,From Free Kick,Guillaume Gillet,4380.0,,Right Defensive Midfield,29,Nantes,144,['efca08bd-bfd8-4523-a2bb-ef8265110a8b'],24,,,,,,,,,,,,,,,,,,,Nantes,144,00:11:24.602,Pass,
,,,,,,,,,,,,,,,,,,0.046623,,,,,,,,,,,a91f5b67-d3f1-4a4f-95b3-db734b65cd20,526,,"[104.7, 74.2]",3901261,11,,,,,-1.3673033,,Right Foot,,,"[106.0, 67.9]",,Low Pass,,6.432729,,Incomplete,,,,,,,,,1,From Free Kick,Youssouf Sabaly,3404.0,,Right Back,29,Nantes,144,['27c86b24-9b3c-453e-a8fb-50d1cf46e8d9'],27,,,,,,,,,,,,,,,,,,,Nantes,144,00:11:27.417,Pass,
,,,,,,,,,,,,,,,,,,2.066599,,,,,,,,,,,f4145cfa-6b98-4f53-84fd-5c474e079be0,528,,"[120.0, 80.0]",3901261,11,,,,,-1.7300361,d017b99c-70ba-4a72-9750-b2f5c446063a,Left Foot,,,"[112.5, 33.3]",,High Pass,True,47.298416,,,,Emiliano Sala,3114.0,True,True,Inswinging,,Corner,1,From Corner,Ermir Lenjani,10746.0,,Left Wing,30,Nantes,144,['bcef49e5-534f-4662-87c5-15f3d0cf3bd6'],59,,,,,,,,,,,,,,,,,,,Nantes,144,00:11:59.444,Pass,
,,,,,,,,,,,,,,,,,,0.785885,,,,,,,,,,,df04ecd8-0280-4e9d-8f17-d0f41558686f,536,,"[116.6, 21.3]",3901261,12,,,,,1.620261,,Right Foot,True,,"[116.1, 31.4]",,Ground Pass,,10.112369,,Incomplete,,,,,,,,,1,From Corner,Emiliano Sala,3114.0,,Center Forward,30,Nantes,144,['0170d0b8-24cd-429c-88fd-7491122d67d6'],5,,,,,,,,,,,,,,,,,,,Nantes,144,00:12:05.338,Pass,
,,,,,,,,,,,,,,,,,,2.079997,,,,,,,,,,,dc29e4ea-aa71-44b1-828a-a42fc3216455,538,,"[84.4, 0.1]",3901261,12,,,,,2.8418167,,,,,"[67.9, 5.2]",,Low Pass,,17.270206,,,,Léo Dubois,3144.0,,,,,Throw-in,1,From Throw In,Guillaume Gillet,4380.0,,Right Defensive Midfield,31,Nantes,144,['f650d8f3-943e-43eb-ab65-b9fb710daf02'],12,,,,,,,,,,,,,,,,,,,Nantes,144,00:12:12.814,Pass,
,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,c514d0a1-3719-40dd-b1f1-cc21f258fb80,541,,"[80.7, 35.3]",3901261,12,,,,,1.1095908,,Right Foot,,,"[97.0, 68.1]",,Ground Pass,,36.626904,,,,Adrien Thomasson,3375.0,,,,,,1,From Throw In,Léo Dubois,3144.0,,Left Back,31,Nantes,144,['d713c472-90f0-4140-b5c5-c9a571647056'],19,,,,,,,,,,,,,,,,,,,Nantes,144,00:12:19.762,Pass,
,,,,,,,,,,,,,,,,,,1.670385,,,,,,,,,,,ce1a793f-5972-475a-8461-9098e416ddce,544,,"[103.6, 69.0]",3901261,12,,,,,-1.295695,b169037c-7b4e-46eb-8f74-bbd6415d9763,Right Foot,True,,"[114.1, 31.8]",,High Pass,,38.65346,,,,Alejandro Bedoya,12351.0,True,,,,,1,From Throw In,Adrien Thomasson,3375.0,,Right Wing,31,Nantes,144,['08623cb1-8472-423a-8170-cc5edc291f85'],23,,,,,,,,,,,,,,,,,,,Nantes,144,00:12:23.214,Pass,
,,,,,,,,,,,,,,,,,,2.027789,,,,,,,,,,,e8c3e8b8-4764-4f09-aa8b-8ecc580f6255,549,,"[7.0, 44.1]",3901261,12,,True,,,1.5238824,,Right Foot,,,"[8.0, 65.4]",,Ground Pass,,21.323462,,,,Marcos Aoás Corrêa,4372.0,,,,,Goal Kick,1,From Goal Kick,Nicolas Douchez,7269.0,,Goalkeeper,32,Paris Saint-Germain,131,['acdd84df-1075-42bb-a8ef-f58a1155f003'],41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:41.034,Pass,
,,,,,,,,,,,,,,,,,,3.300249,,,,,,,,,,,d3d9b5dd-6bc0-4907-a5f8-c566214ef00e,551,,"[11.1, 65.0]",3901261,12,,True,,,-0.21506813,,Right Foot,,,"[31.7, 60.5]",,Ground Pass,,21.085777,,,,Javier Matías Pastore,4370.0,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,,Right Center Back,32,Paris Saint-Germain,131,['9e2355ed-0366-4a35-8cb1-528cefc72a05'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:43.247,Pass,
,,,,,,,,,,,,,,,,,,1.925263,,,,,,,,,,,f610412b-8846-440f-9b8c-e189fedab0b6,553,,"[32.4, 60.5]",3901261,12,,True,,,0.6600534,,Right Foot,,,"[53.4, 76.8]",,Ground Pass,,26.583641,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Goal Kick,Javier Matías Pastore,4370.0,,Right Center Midfield,32,Paris Saint-Germain,131,['576fda12-33ad-4bfc-9000-92f8d54076da'],46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:46.736,Pass,
,,,,,,,,,,,,,,,,,,1.515503,,,,,,,,,,,ce88b2f2-8c6c-4bce-84fc-0e6886ee48db,555,,"[55.5, 77.1]",3901261,12,,,,,-3.0598083,,Left Foot,,,"[43.3, 76.1]",,Ground Pass,,12.240915,,,,Gregory van der Wiel,20048.0,,,,,,1,From Goal Kick,Ángel Fabián Di María Hernández,2995.0,,Right Wing,32,Paris Saint-Germain,131,['2d967dd5-27c9-4bcb-b80b-17cef9f2837d'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:48.737,Pass,
,,,,,,,,,,,,,,,,,,1.264986,,,,,,,,,,,d7ab8c16-8410-4d75-b71d-7bbbe5401bea,558,,"[43.5, 77.5]",3901261,12,,,,,-2.0892193,,Right Foot,,,"[35.0, 62.6]",,Ground Pass,,17.154009,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Goal Kick,Gregory van der Wiel,20048.0,,Right Back,32,Paris Saint-Germain,131,['756803b4-edc2-4d0d-b539-193b4411a9ba'],50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:50.999,Pass,
,,,,,,,,,,,,,,,,,,1.667727,,,,,,,,,,,3d034eb1-ec27-4db7-9411-301a5043b94f,561,,"[35.5, 60.0]",3901261,12,,,,,-1.4804631,,Right Foot,,,"[38.0, 32.4]",,Ground Pass,,27.712994,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,,Right Center Back,32,Paris Saint-Germain,131,['7f67721a-7c86-4607-a831-9e7959ceb9a1'],53,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:53.340,Pass,
,,,,,,,,,,,,,,,,,,1.074334,,,,,,,,,,,265f734e-4d6f-420d-9982-658c7aeb6bd3,564,,"[41.1, 31.9]",3901261,12,,,,,-0.43911266,,Right Foot,,,"[54.3, 25.7]",,Ground Pass,,14.583552,,,,Adrien Rabiot,3026.0,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,,Left Center Back,32,Paris Saint-Germain,131,['1c7f81a2-aaa0-42ca-8aba-48b7c4a94b9e'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:57.848,Pass,
,,,,,,,,,,,,,,,,,,0.986737,,,,,,,,,,,7bb636f5-daec-4c4f-b8a6-ce0f8112d353,568,,"[53.7, 24.7]",3901261,12,,,,,2.7490225,,Right Foot,,,"[40.9, 30.0]",,Ground Pass,,13.85388,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Goal Kick,Adrien Rabiot,3026.0,,Left Center Midfield,32,Paris Saint-Germain,131,"['9be748bb-e5ad-4f20-9824-67a8619de85d', 'e3ba63c5-287d-4e17-a5ab-420f6f9ab8c1']",58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:58.962,Pass,True
,,,,,,,,,,,,,,,,,,0.823846,,,,,,,,,,,038d6405-4e51-4064-8216-a02c78de2c8a,571,,"[41.1, 29.2]",3901261,13,,,,,-1.2140197,,Right Foot,,,"[45.2, 18.2]",,Ground Pass,,11.73925,,,,Adrien Rabiot,3026.0,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,,Left Center Back,32,Paris Saint-Germain,131,['906b2ffb-3386-4cc5-a943-6b1654209e53'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:01.001,Pass,
,,,,,,,,,,,,,,,,,,0.965841,,,,,,,,,,,f627bab0-91ed-4e10-b317-bbb0e86dbe9f,574,,"[45.1, 18.2]",3901261,13,,,,,2.2086265,,Left Foot,,,"[38.8, 26.7]",,Ground Pass,,10.58017,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Goal Kick,Adrien Rabiot,3026.0,,Left Center Midfield,32,Paris Saint-Germain,131,['bd06c7bc-6e48-4783-9beb-3f680ada8a75'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:02.956,Pass,
,,,,,,,,,,,,,,,,,,0.809569,,,,,,,,,,,8af5911c-de0b-4d10-a370-9dd8f1b69fee,577,,"[38.8, 26.7]",3901261,13,,,,,0.5050985,,Right Foot,,,"[47.3, 31.4]",,Ground Pass,,9.712878,,,,Thiago Motta,4325.0,,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,,Left Center Back,32,Paris Saint-Germain,131,['cfbedcfd-3322-43ee-8a2d-f07d0e36d079'],4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:04.722,Pass,
,,,,,,,,,,,,,,,,,,3.701737,,,,,,,,,,,c0c2efc0-a498-4ff8-b092-0b30951fa206,580,,"[46.6, 31.4]",3901261,13,,,,,2.6007109,,Left Foot,,,"[14.8, 50.5]",,Ground Pass,,37.095146,,,,Nicolas Douchez,7269.0,,,,,,1,From Goal Kick,Thiago Motta,4325.0,,Center Defensive Midfield,32,Paris Saint-Germain,131,['c533dbda-cbc0-461e-9b09-f740bfaf3ec8'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:05.571,Pass,
,,,,,,,,,,,,,,,,,,1.772406,,,,,,,,,,,0a55bc94-1f39-4aa6-899c-5d803b4ef637,583,,"[14.9, 51.0]",3901261,13,,,,,0.605954,,Right Foot,,,"[27.6, 59.8]",,Ground Pass,,15.45089,,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Goal Kick,Nicolas Douchez,7269.0,,Goalkeeper,32,Paris Saint-Germain,131,['313b2189-bdc9-4c41-964c-4147e46468af'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:09.313,Pass,
,,,,,,,,,,,,,,,,,,1.291128,,,,,,,,,,,34b303fb-ec80-44c6-993f-fd1ad48c7afc,586,,"[40.0, 65.5]",3901261,13,,,,,0.702584,,Right Foot,,,"[53.7, 77.1]",,Ground Pass,,17.951323,,,,Gregory van der Wiel,20048.0,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,,Right Center Back,32,Paris Saint-Germain,131,['79daf82a-15ab-45d3-ba22-1095c24e3be3'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:14.174,Pass,
,,,,,,,,,,,,,,,,,,0.903284,,,,,,,,,,,6dfcf2ba-c007-4578-b85a-50ba0c7c05ec,589,,"[53.9, 77.0]",3901261,13,,,,,-1.5042281,,Right Foot,,,"[54.8, 63.5]",,Ground Pass,,13.529966,,,,Thiago Motta,4325.0,,,,,,1,From Goal Kick,Gregory van der Wiel,20048.0,,Right Back,32,Paris Saint-Germain,131,['1134aec1-a604-4a5e-8343-621b2b5deff5'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:16.417,Pass,
,,,,,,,,,,,,,,,,,,0.781474,,,,,,,,,,,1c48717a-9e55-414c-bf7d-29d40088e006,592,,"[58.6, 62.2]",3901261,13,,,,,0.10894196,,Left Foot,,,"[77.8, 64.3]",,Ground Pass,,19.314503,,,,Zlatan Ibrahimović,3672.0,,,,,,1,From Goal Kick,Thiago Motta,4325.0,,Center Defensive Midfield,32,Paris Saint-Germain,131,['4dc5ccde-d2b3-4f3e-a376-18af6d48a6a5'],18,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:18.451,Pass,
,,,,,,,,,,,,,,,,,,0.574222,,,,,,,,,,,3d7b8b88-434f-4906-b6ed-371636dae123,596,,"[78.2, 66.4]",3901261,13,,,,,0.34628552,,Right Foot,,,"[87.9, 69.9]",,Ground Pass,,10.312129,,,,Javier Matías Pastore,4370.0,,,,,,1,From Goal Kick,Zlatan Ibrahimović,3672.0,,Center Forward,32,Paris Saint-Germain,131,['b08bfd4a-33b8-4ee5-87e3-e785c7c5d443'],21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:21.481,Pass,
,,,,,,,,,,,,,,,,,,1.351762,,,,,,,,,,,cb857457-7fbb-4b1f-be8f-dfc5c6e332bb,599,,"[98.6, 66.6]",3901261,13,,,,,-1.218625,,Right Foot,True,,"[109.0, 38.3]",,Ground Pass,,30.150455,,Incomplete,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Goal Kick,Javier Matías Pastore,4370.0,,Right Center Midfield,32,Paris Saint-Germain,131,"['2a599f5e-5ef7-41a2-9353-30863c5318be', '8e9e5c50-346b-4d48-87b9-9e63cb7c69d5']",23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:23.766,Pass,
,,,,,,,,,,,,,,,,,,0.978014,,,,,,,,,,,dd1b82fe-08f0-4e9a-91c5-17cae138d44e,602,,"[15.4, 54.9]",3901261,13,,True,,,0.28192586,,Drop Kick,,,"[62.7, 68.6]",,High Pass,,49.244087,,,,Alejandro Bedoya,12351.0,,,,,,1,From Keeper,Maxime Dupé,4377.0,,Goalkeeper,33,Nantes,144,['aa56c69d-f69e-4f01-a103-5210d51b1ff5'],42,,,,,,,,,,,,,,,,,,,Nantes,144,00:13:42.052,Pass,
,,,,,,,,,,,,,,,,,,0.56043,,,,,,,,,,,c11be2d3-68d8-4ac1-9c4a-8a50f3a65386,608,,"[63.8, 4.0]",3901261,13,,,,,0.90004474,,Left Foot,,,"[71.1, 13.2]",,Ground Pass,,11.74436,,,,Lucas Rodrigues Moura da Silva,3745.0,,,,,,1,From Keeper,Adrien Rabiot,3026.0,,Left Center Midfield,33,Nantes,144,"['4784b530-c601-4bde-9ba8-b86194beadb7', '640a5acf-47a7-466c-8473-2d4e29f3ec1b']",46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:46.659,Pass,True
,,,,,,,,,,,,,,,,,,0.097825,,,,,,,,,,,75e1baa3-42e0-4799-8be5-eaff0d550c8c,611,,"[72.3, 12.4]",3901261,13,,,,,-0.8023457,,Left Foot,,,"[75.2, 9.4]",,Ground Pass,,4.172529,,Incomplete,,Adrien Rabiot,3026.0,,,,,,1,From Keeper,Lucas Rodrigues Moura da Silva,3745.0,,Left Wing,33,Nantes,144,"['56caf546-56fd-4f83-a042-9a3476b1a90d', 'f428e238-dab9-43fd-9943-4b3438f57b5f']",48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:13:48.013,Pass,
,,,,,,,,,,,,,,,,,,0.908291,,,,,,,,,,,62659fe8-87e1-4da6-bed7-eb8733845008,617,,"[48.5, 51.5]",3901261,13,,,,,1.1603304,,Right Foot,,,"[57.9, 73.1]",,Low Pass,,23.55674,,,,Youssouf Sabaly,3404.0,,,,,,1,From Keeper,Guillaume Gillet,4380.0,,Right Defensive Midfield,33,Nantes,144,['b3622491-bd81-4f7e-9555-df2f6c9bc8ba'],53,,,,,,,,,,,,,,,,,,,Nantes,144,00:13:53.054,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,2be7929c-8b65-4b25-9ec8-052a91946a4d,620,,"[86.3, 64.8]",3901261,13,,,,,1.0059915,,Right Foot,,,"[92.7, 74.9]",,Ground Pass,,11.957006,,,,Adrien Thomasson,3375.0,,,,,,1,From Keeper,Youssouf Sabaly,3404.0,,Right Back,33,Nantes,144,['5b76e9d0-745f-45e3-b108-bb26055464f1'],58,,,,,,,,,,,,,,,,,,,Nantes,144,00:13:58.990,Pass,
,,,,,,,,,,,,,,,,,,1.448616,,,,,,,,,,,3298fc77-12f1-46d2-925f-8bba74008839,623,,"[93.6, 74.0]",3901261,14,,,,,-1.38564,,Right Foot,,,"[99.5, 42.5]",,Low Pass,,32.047775,,,,Emiliano Sala,3114.0,,,,,,1,From Keeper,Adrien Thomasson,3375.0,,Right Wing,33,Nantes,144,['8ff72775-a054-4951-84ee-09ab42c45a82'],0,,,,,,,,,,,,,,,,,,,Nantes,144,00:14:00.923,Pass,
,,,,,,,,,,,,,,,,,,0.824633,,,,,,,,,,,aee9cdb3-517a-4757-9521-ed6786246181,626,,"[99.5, 42.5]",3901261,14,,,,,0.5915997,,Right Foot,,,"[105.9, 46.8]",,Ground Pass,,7.7103825,,Pass Offside,,Alejandro Bedoya,12351.0,,,Through Ball,True,,1,From Keeper,Emiliano Sala,3114.0,,Center Forward,33,Nantes,144,['48c47159-71ee-4a0c-a42d-60dd576225ad'],2,,,,,,,,,,,,,,,,,,,Nantes,144,00:14:02.417,Pass,
,,,,,,,,,,,,,,,,,,4.553264,,,,,,,,,,,0aca04ce-c38d-496e-bcb5-cc556400f8a7,628,,"[15.3, 31.4]",3901261,14,,True,,,-0.47399208,,Right Foot,,,"[73.0, 1.8]",,High Pass,,64.84944,,Out,,Lucas Rodrigues Moura da Silva,3745.0,,,,,Free Kick,1,From Free Kick,Nicolas Douchez,7269.0,,Goalkeeper,34,Paris Saint-Germain,131,['4e5144a4-1fa2-4a62-989b-d4fa1d8ab0c5'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:14:07.265,Pass,
