50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31495cb7-38cd-4644-a065-939c5f0ba4ef,1926,,"[40.7, 75.8]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,111,Saint-Étienne,135,['04013bdb-5d20-46f3-96c3-bfa159e6db81'],3,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:03.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb8f368-9d82-45b9-9802-3703b9e6caaa,1929,,"[21.0, 56.0]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stéphane Ruffier,4259.0,Goalkeeper,111,Saint-Étienne,135,['ee1114bb-015d-4dd7-9fce-ebff50a868a1'],8,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:08.480,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f51cf37-2dda-4399-9900-7381fdbc5a49,1932,,"[95.3, 39.0]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nolan Roux,3179.0,Center Forward,111,Saint-Étienne,135,['dc5ec30e-582a-4e8b-8b66-28a98ff3c6dc'],16,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:16.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547b57d-cc5b-4df9-82ec-8d630f4344b0,1934,,"[40.2, 34.1]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,112,Bordeaux,146,['61338f8d-619c-4b79-845c-ffab91252229'],17,,,,,,,,,,,,,,,,,Bordeaux,146,00:11:17.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3892a0a-6251-48fa-bade-41cabd7e2142,1937,,"[28.3, 38.0]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Yambéré,3779.0,Right Center Back,112,Bordeaux,146,['b4e99041-3755-4d02-9b46-c56c6de992fb'],19,,,,,,,,,,,,,,,,,Bordeaux,146,00:11:19.263,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0810570c-63df-45d6-b8b6-20313f45964c,1939,,"[69.1, 29.9]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,112,Bordeaux,146,['d200f20b-16d2-4013-8206-8e4390149608'],23,,,,,,,,,,,,,,,,,Bordeaux,146,00:11:23.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16ff5cba-1702-4a06-ace2-b81b0a33d197,1943,,"[36.4, 25.5]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florentin Pogba,4802.0,Left Center Back,113,Saint-Étienne,135,['f7afdc99-7c2e-4cab-bcbc-ec9c991e6b47'],27,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:27.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6429e2b-d8f7-4535-a160-e2a63ad65adc,1946,,"[76.5, 4.9]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,113,Saint-Étienne,135,['291c2d3b-1299-4831-a403-21e662733cfb'],34,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:34.082,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ab92f7-ea89-4334-ac13-ce58fd51fdd2,1949,,"[91.2, 6.0]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Hamouma,4260.0,Left Wing,113,Saint-Étienne,135,['8c81e69e-93d6-4dac-a763-ea2a75e18ce7'],36,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:36.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81070ea9-7b73-4e37-8d95-77c24981fdc0,1953,,"[78.5, 12.6]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Clément,7442.0,Center Defensive Midfield,114,Saint-Étienne,135,['5dcfff26-69cf-4c4b-a8c5-5ae2067acfc0'],45,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:45.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a6ae3c1-1b50-47d9-8b6b-b4b53693d9b5,1957,,"[86.2, 21.8]",3829424,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Hamouma,4260.0,Left Wing,114,Saint-Étienne,135,['f940fdb6-3d29-4783-a054-70909d1c0809'],47,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:47.458,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f6bc2fe-b2e1-456c-9d1e-4984a044e02d,1965,,"[81.9, 20.2]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheick Tidiane Diabaté,7130.0,Center Forward,114,Saint-Étienne,135,['c86eaf63-71f1-4eaa-add5-56e9e5365192'],11,,,,,,,,,,,,,,,,,Bordeaux,146,00:12:11.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07af9d28-1a04-48e1-b847-670c895633ca,1970,,"[5.2, 52.5]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stéphane Ruffier,4259.0,Goalkeeper,114,Saint-Étienne,135,['b8454b57-a892-4991-8f7b-48dbd9e9e7bf'],16,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:16.151,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983cf6a4-3e89-4f50-9a7a-079377b3aa10,1973,,"[56.1, 55.6]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nolan Roux,3179.0,Center Forward,114,Saint-Étienne,135,['e142ab40-93b1-42ca-bdde-e3aa90f5a926'],21,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:21.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e91d07-5688-4ad1-99d5-371c781d8880,1975,,"[77.8, 28.8]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wahbi Khazri,3196.0,Center Attacking Midfield,114,Saint-Étienne,135,['0efdd8fb-d412-4d7d-8972-9330cc880628'],22,,,,,,,,,,,,,,,,,Bordeaux,146,00:12:22.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e48863a-2a25-4273-8393-1823e08e791c,1979,,"[55.5, 49.6]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Lemoine,7200.0,Left Center Midfield,114,Saint-Étienne,135,['8c8dc751-de4b-487a-84a9-bca56bfc0602'],25,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:25.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf3a4fd-5664-4ea0-b98f-171a63c7484d,1982,,"[56.3, 62.4]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,114,Saint-Étienne,135,['6731ed51-3f96-499e-b25a-773bc2d2cac1'],26,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:26.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070235ef-082b-4375-95ce-3f292874b3bd,1985,,"[65.0, 77.0]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Christophe Bahebeck,8469.0,Right Wing,114,Saint-Étienne,135,['5a98fc67-0261-4bf6-aaf8-183452025f08'],28,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:28.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eecf4e9-e438-4d83-be50-5d23ce4377c5,1988,,"[76.8, 75.8]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nolan Roux,3179.0,Center Forward,114,Saint-Étienne,135,['c1f1f4bc-36e5-46c7-b85d-18aaf3f90b07'],29,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:29.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cca94bf-06f2-4ccc-adf7-1acee41ee7b2,1991,,"[93.4, 51.9]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Lemoine,7200.0,Left Center Midfield,114,Saint-Étienne,135,['a9a9b867-3821-4d37-807e-b56282af4e84'],32,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:32.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244281b0-adac-4f22-9466-60a3443a21e6,1994,,"[103.6, 29.8]",3829424,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Hamouma,4260.0,Left Wing,114,Saint-Étienne,135,['d873d06c-e005-445f-907d-d30fcc3174ea'],35,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:35.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99e0dff3-571f-43a0-9690-e91d54e7b4e9,1998,,"[59.1, 37.8]",3829424,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cheick Tidiane Diabaté,7130.0,Center Forward,115,Bordeaux,146,['1ef49e40-70c8-4853-8a05-8b8d4921d9f4'],39,,,,,,,,,,,,,,,,,Bordeaux,146,00:13:39.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b9e4b16-76e8-4c3d-953d-994695604bb4,2000,,"[42.0, 35.6]",3829424,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nicolas Pallois,3256.0,Left Center Back,115,Bordeaux,146,['741eb15e-bd25-4b58-8b98-91b2e6ea55c2'],40,,,,,,,,,,,,,,,,,Bordeaux,146,00:13:40.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086c4c20-28ad-4e1b-a7f2-668f36d590de,2004,,"[72.4, 11.2]",3829424,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Armando Valentin Contento,4628.0,Left Back,115,Bordeaux,146,"['be29d821-c719-4767-9c14-6cff491b6955', 'c131853d-b433-4d0e-b595-017094d2482e']",45,,,,,,,,,,,,,,,,,Bordeaux,146,00:13:45.062,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,016e122a-466f-4fe4-ad1f-d1cf9b553769,2007,,"[83.3, 4.0]",3829424,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wahbi Khazri,3196.0,Center Attacking Midfield,115,Bordeaux,146,['3438c11c-9dd7-4eca-891d-36530f5608a4'],48,,,,,,,,,,,,,,,,,Bordeaux,146,00:13:48.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4627900-08d0-47b9-9ef9-2fcc0722e21b,2011,,"[68.7, 20.4]",3829424,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Clément Chantôme,7552.0,Left Defensive Midfield,115,Bordeaux,146,['75327a2d-1eae-49f4-9b52-5e40073f1f2f'],50,,,,,,,,,,,,,,,,,Bordeaux,146,00:13:50.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d0a3906-6ca1-41d6-9a3f-fe573a72c04e,2014,,"[76.3, 37.6]",3829424,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Henri Saivet,5110.0,Right Defensive Midfield,115,Bordeaux,146,['bba303c9-e2a9-4f56-94b2-30ef55c6016f'],52,,,,,,,,,,,,,,,,,Bordeaux,146,00:13:52.770,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517d40d-7a91-4000-bfc5-4caf87c2a279,2018,,"[100.5, 36.6]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cheick Tidiane Diabaté,7130.0,Center Forward,115,Bordeaux,146,['28c50ba9-ff80-4bd4-a705-9a6ffafe8b13'],0,,,,,,,,,,,,,,,,,Bordeaux,146,00:14:00.992,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93f06a12-4041-4486-b86b-71b550b8b44f,2023,,"[82.0, 45.9]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nolan Roux,3179.0,Center Forward,116,Saint-Étienne,135,['0c02f06a-2e66-46cf-9c8a-fa774e3b9698'],20,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:20.749,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9ddb44f-2669-4311-ac62-c65928f68cea,2025,,"[67.2, 24.9]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,116,Saint-Étienne,135,['9a265bdc-a104-47c5-b84b-ab498ad79c0b'],23,,,,,,,,,,,,,,,,,Bordeaux,146,00:14:23.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436b06b-ed53-4b92-9a38-f7977c5c5c8a,2027,,"[62.7, 59.9]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,116,Saint-Étienne,135,['81d5dd32-0d33-4765-932d-70d2d0b0c93a'],25,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:25.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9594f0f7-9ab6-4363-afcc-5b4c6c03addc,2033,,"[64.9, 76.9]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Christophe Bahebeck,8469.0,Right Wing,116,Saint-Étienne,135,['7411bd9d-3396-47a1-9ffc-8e1ff9e862d0'],29,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:29.207,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7dddce0-411d-490e-bf5f-3c2500f2c4ae,2035,,"[55.5, 74.1]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,116,Saint-Étienne,135,['d7d65180-f1ad-44ac-8c0d-1775b5c365ea'],29,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:29.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81a43010-7552-4bb7-9db6-b11bbeada568,2038,,"[87.9, 75.1]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Christophe Bahebeck,8469.0,Right Wing,117,Saint-Étienne,135,['dfef86d1-ae63-429d-ba6a-cc0d08e9ea5b'],45,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:45.791,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555e0a33-41c6-4955-9ed4-6e16dffe800a,2041,,"[86.5, 64.9]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Lemoine,7200.0,Left Center Midfield,117,Saint-Étienne,135,['6df2c7d2-e3bd-4f19-bc1d-e4e050bd9a5c'],48,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:48.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cfd69e4-9857-4f61-81e8-d5acf3e55ed5,2046,,"[56.2, 20.2]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,118,Bordeaux,146,"['22514e71-ca74-46b3-aa0b-e0160b4372fa', 'e44e4db6-8b84-424d-836a-f3a474570c28']",51,,,,,,,,,,,,,,,,,Bordeaux,146,00:14:51.646,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f26d0da2-6c3b-45e4-adba-b18ffb11aa0b,2049,,"[47.9, 18.7]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Chantôme,7552.0,Left Defensive Midfield,118,Bordeaux,146,['8948d45f-8a96-43ca-b212-fcccc5662508'],53,,,,,,,,,,,,,,,,,Bordeaux,146,00:14:53.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0b5b06-0604-4d03-b885-1bd25ad907a9,2059,,"[66.1, 33.0]",3829424,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Hamouma,4260.0,Left Wing,119,Saint-Étienne,135,['2b93ba1c-1b6a-405c-9268-217ad4c31d39'],59,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:59.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d8e0a46-3c23-4016-b910-7595eb79e357,2061,,"[49.2, 29.3]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,119,Saint-Étienne,135,['234b37c9-e93d-407f-83b0-3fa6d8acba7d'],0,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:00.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfd2e19b-d54d-41c4-b04b-96c8c49a9191,2064,,"[35.8, 34.7]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florentin Pogba,4802.0,Left Center Back,119,Saint-Étienne,135,['c1244dcb-2c8a-4460-98f3-6cf95552dce1'],4,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:04.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d6ba3f6-e983-4576-a174-b3f4ab0e0297,2067,,"[83.8, 29.8]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nolan Roux,3179.0,Center Forward,119,Saint-Étienne,135,['5bc5030c-ef45-4f6f-a17e-4ace4fd74d2c'],9,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:09.276,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e52dfee-3b4f-41a3-abce-3cc322cfa462,2070,,"[76.4, 16.0]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Left Center Midfield,119,Saint-Étienne,135,['bf4e2bbb-3519-4040-9652-c289fd2b0c35'],11,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:11.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933b0ab9-6a5c-4c65-bfff-b6cdaad29f8c,2074,,"[22.1, 65.7]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frédéric Guilbert,2946.0,Right Back,120,Bordeaux,146,['d594d022-3696-4491-85d0-8667dd6f4436'],14,,,,,,,,,,,,,,,,,Bordeaux,146,00:15:14.678,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2da76955-0870-4b10-9043-86130f9bd9e1,2076,,"[67.9, 63.5]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,120,Bordeaux,146,['dc44db31-ff21-4863-93e3-425802f5bd2b'],18,,,,,,,,,,,,,,,,,Bordeaux,146,00:15:18.458,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b197464d-d847-4310-b1c1-2d0e25c860fe,2079,,"[94.0, 74.2]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Henri Saivet,5110.0,Right Defensive Midfield,121,Bordeaux,146,['6613a62b-c1b5-4574-ac71-45275d5b1765'],31,,,,,,,,,,,,,,,,,Bordeaux,146,00:15:31.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e02a5d-bd4c-4363-8074-1674baf64b9c,2082,,"[107.8, 58.1]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheick Tidiane Diabaté,7130.0,Center Forward,122,Bordeaux,146,['218e0cf3-521f-4ef8-81c6-4ecd066160d9'],44,,,,,,,,,,,,,,,,,Bordeaux,146,00:15:44.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68e9fed7-72a0-4d2e-84e5-5dbf6db2d45c,2084,,"[22.1, 26.1]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,123,Saint-Étienne,135,['30e01c6b-c3be-47fa-b4ec-b2fec639ea9d'],44,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:44.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c76abf49-584e-4986-adc7-2f3603379a93,2088,,"[14.1, 28.8]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,123,Saint-Étienne,135,['8e0a7064-3b0b-4275-9fc1-32a83f6b06b4'],46,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:46.821,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0513a7cf-a112-4f4b-a625-bceeafc8996a,2090,,"[69.2, 34.8]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nolan Roux,3179.0,Center Forward,123,Saint-Étienne,135,['f70c0a20-eec4-4caa-897a-17f15e4d80d2'],48,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:48.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07966386-8b37-4d50-8f73-8e08e16a115b,2095,,"[91.2, 39.0]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Maurice-Belay,42430.0,Left Wing,124,Bordeaux,146,"['78ff7ad1-9edb-4d99-a3fd-7efd372eec13', 'fa076fd0-7639-49e3-beac-d4cf66df4c86']",50,,,,,,,,,,,,,,,,,Bordeaux,146,00:15:50.760,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bbb6968-454d-4490-a842-d931262eff09,2099,,"[85.4, 31.0]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,124,Bordeaux,146,['41e36d15-4711-46a9-9eda-75f4f0fefb73'],52,,,,,,,,,,,,,,,,,Bordeaux,146,00:15:52.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40784196-c03a-4f8e-b1c4-d9e74b84d283,2103,,"[104.3, 5.8]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,124,Bordeaux,146,['b1b42951-eeac-4b90-9f9d-d9745304502e'],57,,,,,,,,,,,,,,,,,Bordeaux,146,00:15:57.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216b6d64-4ced-4a21-9c0b-f09a613eab14,2107,,"[111.4, 9.7]",3829424,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Maurice-Belay,42430.0,Left Wing,124,Bordeaux,146,"['379b4441-6d45-4690-9f8b-1160dab6003d', '3a265519-f8f8-4c41-b374-3c09ea887807']",58,,,,,,,,,,,,,,,,,Bordeaux,146,00:15:58.647,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d971004-9fe5-4210-a2c9-4d118abe6da9,2110,,"[117.3, 44.0]",3829424,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,124,Bordeaux,146,['12abd3b6-b8b2-46ad-bb24-1a9ff7d9d823'],3,,,,,,,,,,,,,,,,,Bordeaux,146,00:16:03.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687d0795-76d8-4751-811f-206b2b2e34d5,2128,,"[80.7, 60.6]",3829424,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Christophe Bahebeck,8469.0,Right Wing,126,Saint-Étienne,135,['710450b0-d075-4e12-8830-0063b6d55042'],47,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:47.194,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224a8d73-2fb0-4bfd-9672-22902f956d38,2131,,"[93.6, 59.5]",3829424,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nolan Roux,3179.0,Center Forward,126,Saint-Étienne,135,['da387c8c-28d6-4061-b3a0-26636a5ca7d6'],48,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:48.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca259542-4e14-4975-9223-8518c3bdd1c5,2135,,"[45.7, 33.3]",3829424,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,127,Bordeaux,146,['44efad56-2f78-4d6f-b010-c359ff534843'],53,,,,,,,,,,,,,,,,,Bordeaux,146,00:16:53.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2d770c-911a-41cc-a12e-76e380410c69,2138,,"[42.4, 40.3]",3829424,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,127,Bordeaux,146,['7f128e90-0231-447c-8cff-702be5e338a3'],54,,,,,,,,,,,,,,,,,Bordeaux,146,00:16:54.274,Ball Receipt*,
