50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.130158,,,,,,,,,,,,7f09b60f-d64d-4dc3-a539-a8708b40649b,1381,,"[54.4, 33.6]",3900527,35,,,,,0.26412213,,Right Foot,,,,"[70.3, 37.9]",,Ground Pass,,16.471188,,,,Romain Alessandrini,15296.0,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,66,Marseille,147,"['4c9e269f-8b12-4f0f-91fb-070ff2f7db4d', 'e5736f13-b79b-4235-92d0-3ca3bdb10777']",50,,,,,,,,,,,,,,,,,Marseille,147,00:35:50.047,Pass,True
,,,,,,,,,,,,,,,,,0.877772,,,,,,,,,,,,b1808167-2e09-4d65-81e8-554084b73c94,1384,,"[70.3, 37.9]",3900527,35,,,,,-1.6778238,,Left Foot,,,,"[69.0, 25.8]",,Ground Pass,,12.169634,,,,Rémy Cabella,3420.0,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,66,Marseille,147,['650d9239-f50b-412c-8d1d-b8f66649b846'],51,,,,,,,,,,,,,,,,,Marseille,147,00:35:51.389,Pass,
,,,,,,,,,,,,,,,,,0.718794,,,,,,,,,,,,f9d24c85-9295-4a81-b312-748b562df546,1387,,"[86.5, 25.5]",3900527,35,,,,,-0.14444157,0a31af9b-2d23-426e-9907-7bb12f7c475b,Right Foot,,,,"[97.5, 23.9]",,Ground Pass,,11.115754,,,,Michy Batshuayi Tunga,3457.0,True,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,66,Marseille,147,['ae6891d4-ef4b-458b-8dd4-ef964a5e3eea'],55,,,,,,,,,,,,,,,,,Marseille,147,00:35:55.266,Pass,
,,,,,,,,,,,,,,,,,4.254168,,,,,,,,,,,,f67e70e3-a8e6-453c-8f50-0897e5c971ad,1393,,"[7.0, 36.1]",3900527,36,,,,,0.49226698,,Right Foot,,,,"[67.6, 68.6]",,High Pass,,68.76489,,,,Almamy Touré,3204.0,,,,Goal Kick,1,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,67,AS Monaco,129,['ac6e596f-378a-40a6-834f-87aa71a563a7'],30,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:30.510,Pass,
,,,,,,,,,,,,,,,,,1.755297,,,,,,,,,,,,dadbb7f9-ea55-4d49-94eb-5d39295b9b91,1396,,"[67.8, 68.3]",3900527,36,,,,True,-0.9318823,,,,,,"[75.6, 57.8]",,High Pass,,13.080137,,,,Guido Marcelo Carrillo,3246.0,,,,,1,From Goal Kick,Almamy Touré,3204.0,Right Back,67,AS Monaco,129,"['03387d95-619b-42ff-8ffa-fde67f4d18c5', 'b9022573-85e2-42c4-8b01-12c5240612ab']",34,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:34.764,Pass,True
,,,,,,,,,,,,,,,,,1.106941,,,,,,,,,,,,d04380cb-8001-4de5-9d2b-1d6baa10e831,1398,,"[75.6, 55.1]",3900527,36,,,,,2.5628777,,Right Foot,,,,"[68.1, 60.0]",,Ground Pass,,8.958795,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,1,From Goal Kick,Guido Marcelo Carrillo,3246.0,Center Forward,67,AS Monaco,129,['f2cac6f5-22d3-481e-af57-a81b7abb643a'],36,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:36.520,Pass,
,,,,,,,,,,,,,,,,,1.319542,,,,,,,,,,,,d718eb6c-d0a1-4094-8003-0d5b231028b1,1401,,"[69.2, 59.2]",3900527,36,,,,,1.059691,,Right Foot,,,,"[77.5, 74.0]",,Ground Pass,,16.9685,,,,Almamy Touré,3204.0,,,,,1,From Goal Kick,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,67,AS Monaco,129,"['b5032bb1-100f-4230-8078-fd9c1e25ba53', 'db58ab19-c6ed-427f-a4c8-0965ed5abd0f']",37,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:37.626,Pass,True
,,,,,,,,,,,,,,,,,1.747237,,,,,,,,,,,,41c7fe3f-7c57-430b-ae87-abaab69c0a68,1407,,"[28.8, 0.1]",3900527,36,,,,,2.1677074,,,,,,"[21.8, 10.4]",,Low Pass,,12.453513,,,,Karim Rekik,8572.0,,,,Throw-in,1,From Throw In,Benjamin Mendy,3261.0,Left Back,68,Marseille,147,['91b2ac17-31f5-45c0-8dc0-1d350ffec075'],48,,,,,,,,,,,,,,,,,Marseille,147,00:36:48.503,Pass,
,,,,,,,,,,,,,,,,,0.153253,,,,,,,,,,,,dd20c98b-22cd-46b1-b8c8-599b78d2adf1,1410,,"[21.8, 10.4]",3900527,36,,,,,-0.03844259,,Left Foot,,,,"[27.0, 10.2]",,Low Pass,,5.2038445,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,68,Marseille,147,"['2c3ecba0-3651-4288-8534-2303530a5c73', '894f1898-bf6b-49e5-a701-0bce37ec1335']",50,,,,,,,,,,,,,,,,,Marseille,147,00:36:50.745,Pass,
,,,,,,,,,,,,,,,,,1.907062,,,,,,,,,,,,1b1aaf40-9d69-4b4d-81ef-51b5ff3e1a4e,1415,,"[10.3, 26.0]",3900527,36,,,,,0.013099687,,Keeper Arm,,,,"[33.2, 26.3]",,Ground Pass,,22.901964,,,,Lassana Diarra,3181.0,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,68,Marseille,147,['1e3f4e2e-b244-4a2c-893b-850d7b07639a'],56,,,,,,,,,,,,,,,,,Marseille,147,00:36:56.926,Pass,
,,,,,,,,,,,,,,,,,2.751441,,,,,,,,,,,,5466a764-9cc2-42cd-9486-264b419e54d3,1419,,"[40.2, 24.2]",3900527,37,,,,,-0.41759723,,Right Foot,,,,"[84.6, 4.5]",,High Pass,,48.57417,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,1,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,68,Marseille,147,"['9e7a80fb-cb46-4526-b162-04ccd5378e90', 'c5966d0a-2318-4407-acca-ec35b54c9b51']",0,,,,,,,,,,,,,,,,,Marseille,147,00:37:00.594,Pass,True
,,,,,,,,,,,,,,,,,3.616055,,,,,,,,,,,,b3773261-66bc-4832-b208-9507ec241018,1428,,"[7.0, 44.1]",3900527,37,,,,,0.09447014,,Right Foot,,,,"[75.6, 50.6]",,High Pass,,68.90726,,,,Guido Marcelo Carrillo,3246.0,,,,Goal Kick,1,From Goal Kick,Danijel Subašić,3444.0,Goalkeeper,70,AS Monaco,129,['62fd8454-46cb-4d58-a471-56e2d1deebc7'],37,,,,,,,,,,,,,,,,,AS Monaco,129,00:37:37.355,Pass,
,,,,,,,,,,,,,,,,,1.93289,,,,,,,,,,,,24695157-1b5b-451e-a2ad-58ff5b233327,1431,,"[73.7, 50.6]",3900527,37,,,,True,0.40674707,,,,,,"[86.7, 56.2]",,High Pass,,14.154858,,Incomplete,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,1,From Goal Kick,Guido Marcelo Carrillo,3246.0,Center Forward,70,AS Monaco,129,"['00471bda-434a-4675-bc41-523855eed844', '4e7c851f-4f78-4641-b59c-8838dd2fc263', '94a37a3f-1323-4835-8d53-a32ce5221b4b']",41,,,,,,,,,,,,,,,,,AS Monaco,129,00:37:41.037,Pass,True
,,,,,,,,,,,,,,,,,2.982939,,,,,,,,,,,,4e7c851f-4f78-4641-b59c-8838dd2fc263,1433,,"[33.4, 23.9]",3900527,37,,,,,2.9750092,,Head,,,,"[10.8, 27.7]",,Low Pass,,22.917242,,,,Steve Mandanda,3543.0,,,,Recovery,1,Regular Play,Benjamin Mendy,3261.0,Left Back,71,Marseille,147,"['24695157-1b5b-451e-a2ad-58ff5b233327', 'd2c8b49d-eb08-4d5e-b67c-7fbc65c038a4']",42,,,,,,,,,,,,,,,,,Marseille,147,00:37:42.970,Pass,
,,,,,,,,,,,,,,,,,2.836233,,,,,,,,,,,,a9183bae-8b43-44f3-8ab3-6afa578aa6dd,1436,,"[14.0, 32.5]",3900527,37,,,,,0.9642659,,Keeper Arm,,,,"[39.6, 69.4]",,High Pass,,44.91069,,,,Brice Dja Djédjé,7857.0,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,71,Marseille,147,['eb4717f3-7ef2-4352-8eb1-d6cdb0d6f8f2'],47,,,,,,,,,,,,,,,,,Marseille,147,00:37:47.409,Pass,
,,,,,,,,,,,,,,,,,1.079946,,,,,,,,,,,,9170a5da-db32-4529-9dc9-e39954a0a6d2,1440,,"[47.2, 71.0]",3900527,37,,,,,-2.6855206,,Right Foot,,,,"[31.3, 63.2]",,Ground Pass,,17.710167,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,71,Marseille,147,['c23d6e4e-379b-4df3-9fd7-fe1a0a102f36'],53,,,,,,,,,,,,,,,,,Marseille,147,00:37:53.681,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,7e881b5f-8f34-4002-902a-3ab4fb3cff87,1443,,"[31.3, 63.2]",3900527,37,,,,,-2.239652,,Right Foot,,,,"[13.2, 40.3]",,Ground Pass,,29.189383,,,,Steve Mandanda,3543.0,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,71,Marseille,147,['08e6f8db-6662-4911-aeea-e1d5fe01f093'],55,,,,,,,,,,,,,,,,,Marseille,147,00:37:55.578,Pass,
,,,,,,,,,,,,,,,,,2.801935,,,,,,,,,,,,d81fdabb-dba7-4c85-ad69-c1536e81d562,1446,,"[14.3, 35.5]",3900527,38,,,,,-0.2715996,,Left Foot,,,,"[61.7, 22.3]",,High Pass,,49.20366,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,71,Marseille,147,"['177de52f-03ae-4696-a64b-0ccf8242bc6b', 'a01df626-39bb-4d22-8623-8798c44249bd']",0,,,,,,,,,,,,,,,,,Marseille,147,00:38:00.495,Pass,
,,,,,,,,,,,,,,,,,1.047561,,,,,,,,,,,,18fb9057-cd21-4e3f-ad9d-854c20ab16a4,1452,,"[74.3, 60.8]",3900527,38,,,,,-0.54404265,,Right Foot,,,,"[82.4, 55.9]",,Ground Pass,,9.4667845,,,,Guido Marcelo Carrillo,3246.0,,,,,1,From Counter,Almamy Touré,3204.0,Right Back,72,AS Monaco,129,['6181127e-24be-49ca-b8c8-3ed1c0313421'],5,,,,,,,,,,,,,,,,,AS Monaco,129,00:38:05.657,Pass,
,,,,,,,,,,,,,,,,,2.147272,,,,,,,,,,,,3ebaaf3d-12cd-40f9-86da-fc2645de8ba1,1455,,"[82.4, 55.9]",3900527,38,,,,,0.5393047,f013a0c5-ab65-42d4-ad44-2efeec2f8263,Right Foot,,,,"[95.6, 63.8]",True,Low Pass,,15.383432,,,,Almamy Touré,3204.0,,,,,1,From Counter,Guido Marcelo Carrillo,3246.0,Center Forward,72,AS Monaco,129,['3d52c764-25d2-4087-893c-37d727819454'],7,,,,,,,,,,,,,,,,,AS Monaco,129,00:38:07.063,Pass,
,,,,,,,,,,,,,,,,,0.197714,,,,,,,,,,,,0ad62de4-865f-40aa-b916-55f4ce7a10c1,1464,,"[60.0, 40.0]",3900527,39,,True,,,-1.7992929,,Right Foot,,,,"[59.0, 35.7]",,Ground Pass,,4.414748,,,,Michy Batshuayi Tunga,3457.0,,,,Kick Off,1,From Kick Off,Rémy Cabella,3420.0,Center Attacking Midfield,73,Marseille,147,['d68800c7-ae59-45a3-b799-de9d1836fdc9'],2,,,,,,,,,,,,,,,,,Marseille,147,00:39:02.175,Pass,
,,,,,,,,,,,,,,,,,1.917235,,,,,,,,,,,,91fc33e9-5fbe-487d-ad38-e09e89d278b5,1466,,"[55.5, 35.2]",3900527,39,,True,,,1.7559526,,Right Foot,,,,"[49.6, 66.7]",,Ground Pass,,32.047775,,,,Romain Alessandrini,15296.0,,,,,1,From Kick Off,Michy Batshuayi Tunga,3457.0,Center Forward,73,Marseille,147,['fa578118-c3d1-46ab-94a5-c88cca88a97d'],3,,,,,,,,,,,,,,,,,Marseille,147,00:39:03.447,Pass,
,,,,,,,,,,,,,,,,,0.481613,,,,,,,,,,,,f62f234b-1015-4784-a378-caada1010689,1468,,"[49.9, 71.8]",3900527,39,,,,,-1.3933715,,Left Foot,,,,"[52.5, 57.3]",,Ground Pass,,14.731259,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,1,From Kick Off,Romain Alessandrini,15296.0,Right Wing,73,Marseille,147,['a572b8bb-3bf4-4e54-aaec-22cb8ca76f09'],5,,,,,,,,,,,,,,,,,Marseille,147,00:39:05.621,Pass,
,,,,,,,,,,,,,,,,,0.752365,,,,,,,,,,,,9cce3380-f7c1-4c54-aa9a-05b3e0c20465,1471,,"[54.7, 58.1]",3900527,39,,,,,-0.5070985,,Right Foot,,,,"[68.2, 50.6]",,Ground Pass,,15.443445,,,,Lassana Diarra,3181.0,,,,,1,From Kick Off,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,73,Marseille,147,['fa5db475-ba13-48ef-b79c-ae4513d86f09'],8,,,,,,,,,,,,,,,,,Marseille,147,00:39:08.097,Pass,
,,,,,,,,,,,,,,,,,0.720377,,,,,,,,,,,,a888d296-b49b-41b4-9ff0-6c6dd1aa3602,1479,,"[73.3, 63.2]",3900527,39,,,,,1.5707964,,Right Foot,,,,"[73.3, 72.6]",,Ground Pass,,9.4,,,,Romain Alessandrini,15296.0,,,,,1,From Kick Off,Lassana Diarra,3181.0,Left Defensive Midfield,73,Marseille,147,"['2adcca24-5657-42a9-9068-47512963251c', '97af60fc-2226-43c7-a375-6e4144c38efd']",11,,,,,,,,,,,,,,,,,Marseille,147,00:39:11.774,Pass,True
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,94be2c4a-3364-44fc-882a-ca7f8ad32e0d,1483,,"[71.4, 73.2]",3900527,39,,,,,-2.9116883,,Left Foot,,,,"[62.0, 71.0]",,Ground Pass,,9.654015,,,,Brice Dja Djédjé,7857.0,,,,,1,From Kick Off,Romain Alessandrini,15296.0,Right Wing,73,Marseille,147,"['8a84419c-f794-4e0e-a8a6-8ad5fb5c9929', 'cd371545-bfcd-4780-b0f8-d8809c7c84ed']",13,,,,,,,,,,,,,,,,,Marseille,147,00:39:13.014,Pass,True
,,,,,,,,,,,,,,,,,2.306197,,,,,,,,,,,,2ef0334a-d170-4856-a5ae-3d1210492065,1487,,"[60.4, 66.2]",3900527,39,,,,,-1.9931102,,Right Foot,,,,"[43.1, 27.7]",,Ground Pass,,42.208294,,,,Karim Rekik,8572.0,,,,,1,From Kick Off,Brice Dja Djédjé,7857.0,Right Back,73,Marseille,147,"['6f75b801-f331-4ec9-876e-a802fc00e35c', 'f3016435-a494-47f3-a90e-3fb766da8abf']",15,,,,,,,,,,,,,,,,,Marseille,147,00:39:15.914,Pass,True
,,,,,,,,,,,,,,,,,1.619007,,,,,,,,,,,,9c9d539a-cf1c-45d2-8973-23a906cf6bd8,1490,,"[47.7, 29.3]",3900527,39,,,,,-1.3558928,,Left Foot,,,,"[52.0, 9.6]",,Ground Pass,,20.16383,,,,Benjamin Mendy,3261.0,,,,,1,From Kick Off,Karim Rekik,8572.0,Left Center Back,73,Marseille,147,['b9eb8be1-a844-4a8c-b63e-e0ac0fe992f1'],20,,,,,,,,,,,,,,,,,Marseille,147,00:39:20.185,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,239a0ad1-8279-42ac-b9c4-a4dd65d089d0,1493,,"[53.9, 9.6]",3900527,39,,,,,-0.21277896,,Left Foot,,,,"[70.1, 6.1]",,Ground Pass,,16.573774,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,1,From Kick Off,Benjamin Mendy,3261.0,Left Back,73,Marseille,147,['df024c54-f57b-4cb1-8f8e-297fb816915a'],23,,,,,,,,,,,,,,,,,Marseille,147,00:39:23.410,Pass,
,,,,,,,,,,,,,,,,,1.746222,,,,,,,,,,,,6010c39f-a6fc-4fb9-ba02-bf54ce42e926,1499,,"[53.0, 68.1]",3900527,39,,,,,-1.3681377,,Right Foot,,,,"[56.0, 53.5]",,Ground Pass,,14.905033,,,,João Filipe Iria Santos Moutinho,3168.0,,,,Recovery,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Right Wing,74,AS Monaco,129,['3eccbeda-aa3a-40bb-884c-dd84849e8c1d'],26,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:26.669,Pass,
,,,,,,,,,,,,,,,,,0.999648,,,,,,,,,,,,550060be-c899-407a-8600-c2cda0877119,1503,,"[54.6, 55.9]",3900527,39,,,,,0.58350825,,Right Foot,,,,"[64.9, 62.7]",,Ground Pass,,12.342204,,,,Hélder Wander Sousa Azevedo Costa,9931.0,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,74,AS Monaco,129,"['48284568-ec43-4a5a-aa10-af1bd85b96a4', 'd1d5c870-a255-42e2-9062-4481e5c3c1d7']",28,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:28.584,Pass,True
,,,,,,,,,,,,,,,,,1.607883,,,,,,,,,,,,b923907c-5b66-4da4-8d86-e7df93c7be46,1507,,"[76.2, 28.5]",3900527,39,,,,,-1.418147,,Left Foot,,,,"[79.4, 7.7]",,Ground Pass,,21.044714,,,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Right Wing,74,AS Monaco,129,['6e5579f8-958e-4746-a8a6-7a0906458908'],34,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:34.418,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,e368f0b8-ee94-45f4-95cc-2cebaab51823,1510,,"[79.4, 7.7]",3900527,39,,,,,2.586597,,Left Foot,,,,"[69.4, 13.9]",,Ground Pass,,11.766053,,,,Elderson Uwa Echiejile,27558.0,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Wing,74,AS Monaco,129,['bfb910f6-722d-4316-a41c-07038fcd7c4e'],37,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:37.343,Pass,
,,,,,,,,,,,,,,,,,2.289903,,,,,,,,,,,,0cc36c19-3727-408d-8aaa-33dad4f644e5,1513,,"[69.4, 13.9]",3900527,39,,,,,-0.5576721,,Left Foot,,,,"[88.8, 1.8]",,Low Pass,,22.864164,,Out,,Fábio Alexandre da Silva Coentrão,19047.0,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,74,AS Monaco,129,['d3edc031-4dcd-448d-b323-3dfbfe8ca430'],38,,,,,,,,,,,,,,,,,AS Monaco,129,00:39:38.608,Pass,
,,,,,,,,,,,,,,,,,0.604217,,,,,,,,,,,,12cd37f9-7617-47ac-9e59-1c1a7235a355,1515,,"[33.4, 80.0]",3900527,39,,True,,,-1.2470734,,,,,,"[38.5, 64.8]",,Low Pass,,16.03278,,,,Lassana Diarra,3181.0,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,75,Marseille,147,['802419dd-baa1-4529-b99e-d5ea527bf327'],46,,,,,,,,,,,,,,,,,Marseille,147,00:39:46.098,Pass,
,,,,,,,,,,,,,,,,,1.098369,,,,,,,,,,,,1e647d28-2c10-421f-b7d6-f674b422dfe1,1517,,"[42.9, 66.4]",3900527,39,,,,,0.22024873,,Right Foot,,,,"[56.3, 69.4]",,Ground Pass,,13.731715,,,,Romain Alessandrini,15296.0,,,,,1,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,75,Marseille,147,['4adf2c7d-8da4-463a-b17a-5a0751e1a787'],49,,,,,,,,,,,,,,,,,Marseille,147,00:39:49.814,Pass,
,,,,,,,,,,,,,,,,,1.004876,,,,,,,,,,,,819f0ad8-2591-4b8f-a6e6-448407d395dc,1523,,"[52.3, 71.3]",3900527,39,,,,,-1.8987197,,Right Foot,,,,"[49.0, 61.6]",,Ground Pass,,10.245975,,,,Lassana Diarra,3181.0,,,,Free Kick,1,From Free Kick,Brice Dja Djédjé,7857.0,Right Back,76,Marseille,147,['46d995b5-bf30-4480-afb1-4ad71383d2ec'],59,,,,,,,,,,,,,,,,,Marseille,147,00:39:59.263,Pass,
,,,,,,,,,,,,,,,,,1.513781,,,,,,,,,,,,f8f419a8-304b-442f-b5af-c61b26129b48,1527,,"[44.5, 57.8]",3900527,40,,,,,-1.5821595,,Right Foot,,,,"[44.2, 31.4]",,Ground Pass,,26.401705,,,,Rémy Cabella,3420.0,,,,,1,From Free Kick,Lassana Diarra,3181.0,Left Defensive Midfield,76,Marseille,147,['b638d3dc-3b57-4cee-b886-178cc75aa080'],4,,,,,,,,,,,,,,,,,Marseille,147,00:40:04.525,Pass,
,,,,,,,,,,,,,,,,,1.436726,,,,,,,,,,,,39d6d269-ed05-4629-86b3-77c447af31de,1530,,"[53.9, 21.5]",3900527,40,,,,,-1.1095468,,Right Foot,,,,"[62.2, 4.8]",,Ground Pass,,18.64886,,,,Benjamin Mendy,3261.0,,,,,1,From Free Kick,Rémy Cabella,3420.0,Center Attacking Midfield,76,Marseille,147,['c10cb5a0-35b5-4485-97e4-ab9a57a28a47'],8,,,,,,,,,,,,,,,,,Marseille,147,00:40:08.857,Pass,
,,,,,,,,,,,,,,,,,1.534292,,,,,,,,,,,,57d918db-c470-4441-b6d3-54875dd3bbb7,1533,,"[62.2, 4.8]",3900527,40,,,,,2.3307762,,Left Foot,,,,"[50.7, 16.9]",,Ground Pass,,16.693111,,,,Karim Rekik,8572.0,,,,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,76,Marseille,147,['0f94276b-8430-4ee1-b5eb-5f78c5b441c6'],12,,,,,,,,,,,,,,,,,Marseille,147,00:40:12.237,Pass,
,,,,,,,,,,,,,,,,,1.261252,,,,,,,,,,,,c8dcb42b-6f5b-4aec-9079-396de3e8d428,1536,,"[50.7, 16.9]",3900527,40,,,,,1.2633989,,Left Foot,,,,"[54.7, 29.5]",,Ground Pass,,13.219683,,,,Lassana Diarra,3181.0,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,76,Marseille,147,['b5ee59cc-121d-4741-a20b-619701746821'],14,,,,,,,,,,,,,,,,,Marseille,147,00:40:14.654,Pass,
,,,,,,,,,,,,,,,,,1.51808,,,,,,,,,,,,04c0d180-621e-4edb-af64-062f5e03f943,1539,,"[54.7, 29.5]",3900527,40,,,,,-1.3220863,,Right Foot,,,,"[57.9, 16.9]",,Ground Pass,,13.0,,,,Karim Rekik,8572.0,,,,,1,From Free Kick,Lassana Diarra,3181.0,Left Defensive Midfield,76,Marseille,147,['706d261f-5758-4fa4-a6c6-cda963c5d7b5'],16,,,,,,,,,,,,,,,,,Marseille,147,00:40:16.273,Pass,
,,,,,,,,,,,,,,,,,1.246274,,,,,,,,,,,,b7880a81-6707-4646-8488-4998c41da4bd,1542,,"[61.7, 16.6]",3900527,40,,,,,-0.79373133,,Left Foot,,,,"[73.6, 4.5]",,Ground Pass,,16.971151,,,,Benjamin Mendy,3261.0,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,76,Marseille,147,['0cb9f9f1-fe7f-40d3-88f0-f47f4bcd1929'],19,,,,,,,,,,,,,,,,,Marseille,147,00:40:19.110,Pass,
,,,,,,,,,,,,,,,,,0.880475,,,,,,,,,,,,74e26e56-38ef-4694-bc1b-b75408f3e091,1544,,"[73.6, 4.5]",3900527,40,,,,,0.4601633,,Right Foot,,,,"[85.1, 10.2]",,Ground Pass,,12.835108,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,76,Marseille,147,['45d55e5f-795f-4efa-9b1e-8d7880e37f52'],20,,,,,,,,,,,,,,,,,Marseille,147,00:40:20.357,Pass,
,,,,,,,,,,,,,,,,,0.370203,,,,,,,,,,,,083a6b38-4b07-4062-ae4b-9db6cd8bf3a2,1548,,"[86.5, 7.7]",3900527,40,,,,,1.0838971,,Right Foot,,,,"[89.2, 12.8]",,Ground Pass,,5.770615,,Incomplete,,Benjamin Mendy,3261.0,,,,,1,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,76,Marseille,147,"['e99e37ef-dcb8-4700-817c-2e9a1781f6cf', 'fe26f222-5f42-4054-b7ba-23f77ad16e37']",22,,,,,,,,,,,,,,,,,Marseille,147,00:40:22.230,Pass,
,,,,,,,,,,,,,,,,,2.666873,,,,,,,,,,,,93f43346-aff0-46f8-a349-291cc245ee79,1551,,"[33.6, 76.4]",3900527,40,,,,,-0.4241944,,Left Foot,,,,"[64.6, 62.4]",,High Pass,,34.0147,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,Recovery,1,From Free Kick,Hélder Wander Sousa Azevedo Costa,9931.0,Right Wing,76,Marseille,147,"['b3d9ffa6-f192-4709-bd78-0e42bfb80882', 'f3fc9f1a-136a-488a-be52-c06fab40cfd1']",23,,,,,,,,,,,,,,,,,AS Monaco,129,00:40:23.512,Pass,
,,,,,,,,,,,,,,,,,0.602797,,,,,,,,,,,,b3d9ffa6-f192-4709-bd78-0e42bfb80882,1553,,"[55.5, 17.7]",3900527,40,,,,,-0.8508782,,Right Foot,,,,"[61.2, 11.2]",,Ground Pass,,8.64523,,,,Karim Rekik,8572.0,,,,Recovery,1,From Free Kick,Lassana Diarra,3181.0,Left Defensive Midfield,76,Marseille,147,"['90f575b8-01d4-4619-a9ac-c3a500ef21af', '93f43346-aff0-46f8-a349-291cc245ee79']",26,,,,,,,,,,,,,,,,,Marseille,147,00:40:26.178,Pass,
,,,,,,,,,,,,,,,,,1.522755,,,,,,,,,,,,f2626253-3128-44d5-b20e-1029ba002c1f,1556,,"[59.3, 15.8]",3900527,40,,,,,1.9951267,,Left Foot,,,,"[50.4, 35.5]",,Low Pass,,21.617123,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,76,Marseille,147,['bd246a63-5bb9-476c-9722-c9e07bc7e9aa'],27,,,,,,,,,,,,,,,,,Marseille,147,00:40:27.645,Pass,
