50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.180676,,,,,,,,,,,,,88a19ecb-0a21-4864-9f00-da11db977278,2805,,"[31.7, 15.7]",3829459,66,,,,,1.263275,,Right Foot,,,"[39.1, 39.0]",,Ground Pass,,24.44688,,,Lionel Mathis,401512.0,,,,,Free Kick,2,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,133,Guingamp,142,['f1115818-b887-4d65-b8bb-5380d33a3ae1'],33,,,,,,,,,,,,,,,,,Guingamp,142,00:21:33.281,Pass,
,,,,,,,,,,,,,,,,,1.560321,,,,,,,,,,,,,954bf589-970c-4ec6-9ccc-7eb42eb9cc39,2808,,"[39.1, 39.0]",3829459,66,,,,,1.5335002,,Right Foot,,,"[40.1, 65.8]",,Ground Pass,,26.81865,,,Christophe Kerbrat,2936.0,,,,,,2,From Free Kick,Lionel Mathis,401512.0,Center Defensive Midfield,133,Guingamp,142,['27605c04-7705-4fd4-8c98-74b8376eaf93'],35,,,,,,,,,,,,,,,,,Guingamp,142,00:21:35.881,Pass,
,,,,,,,,,,,,,,,,,0.850564,,,,,,,,,,,,,a0238f4c-82d9-4d9f-bfe6-227969c88909,2811,,"[41.8, 65.8]",3829459,66,,,,,-1.3956193,,Right Foot,,,"[45.8, 43.2]",,Ground Pass,,22.951252,,,Lionel Mathis,401512.0,,,,,,2,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,133,Guingamp,142,['328c1bfb-cc8f-4b3b-a4dc-da2a509f78cc'],40,,,,,,,,,,,,,,,,,Guingamp,142,00:21:40.284,Pass,
,,,,,,,,,,,,,,,,,0.94668,,,,,,,,,,,,,562889fb-2c81-4023-8969-3b7e295354a0,2814,,"[45.8, 43.2]",3829459,66,,,,,1.2627436,,Left Foot,,,"[53.5, 67.4]",,Ground Pass,,25.395472,,,Christophe Kerbrat,2936.0,,,,,,2,From Free Kick,Lionel Mathis,401512.0,Center Defensive Midfield,133,Guingamp,142,['6161124e-b1b0-4435-acef-2cca0d806949'],43,,,,,,,,,,,,,,,,,Guingamp,142,00:21:43.759,Pass,
,,,,,,,,,,,,,,,,,0.855647,,,,,,,,,,,,,b3bf2e02-7086-4d54-9596-c1a3500eb656,2817,,"[61.9, 68.6]",3829459,66,,,,,-0.48833394,,Right Foot,,,"[81.1, 58.4]",,Ground Pass,,21.741205,,,Jimmy Briand,3213.0,,,,,,2,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,133,Guingamp,142,['64970109-ab6c-4a6b-90b3-c145c914bde2'],48,,,,,,,,,,,,,,,,,Guingamp,142,00:21:48.147,Pass,
,,,,,,,,,,,,,,,,,1.111326,,,,,,,,,,,,,a4892c60-c3af-4eb6-b93d-7e1a391660f0,2821,,"[81.1, 58.4]",3829459,66,,,,,0.10379234,,Right Foot,,,"[95.5, 59.9]",,Low Pass,,14.477914,,,Nill De Pauw,23784.0,,,,,,2,From Free Kick,Jimmy Briand,3213.0,Center Forward,133,Guingamp,142,"['717a63d3-8e56-4473-850b-3714837168f3', 'fa635077-015b-431b-b959-bcd248fb782b']",49,,,,,,,,,,,,,,,,,Guingamp,142,00:21:49.163,Pass,True
,,,,,,,,,,,,,,,,,0.236897,,,,,,,,,,,,,02719527-4a3e-4845-94c2-a2f2fc83110d,2824,,"[96.2, 61.6]",3829459,66,,,,,1.081944,,Right Foot,,,"[98.7, 66.3]",,Ground Pass,,5.3235326,,Incomplete,Younousse Sankharé,3348.0,,,,,,2,From Free Kick,Nill De Pauw,23784.0,Right Midfield,133,Guingamp,142,"['6cf902d4-04d0-43c1-92a3-c06bdd0f27a9', 'bfd01c1e-b0f3-4655-8a02-a68a40536a1b']",50,,,,,,,,,,,,,,,,,Guingamp,142,00:21:50.452,Pass,
,,,,,,,,,,,,,,,,,1.002812,,,,,,,,,,,,,c5656373-e569-43f2-9981-ed4dd98a5d22,2828,,"[26.1, 16.3]",3829459,66,,,,,-0.3893167,,Right Foot,,,"[37.8, 11.5]",,Ground Pass,,12.646343,,,Jean Michaël Seri,3359.0,,,,,Recovery,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,134,OGC Nice,136,"['94d6a582-a940-4fc2-b6a0-82625b0666d0', '96e36e3c-432c-4317-ba8c-33b81f1bfea7']",51,,,,,,,,,,,,,,,,,OGC Nice,136,00:21:51.720,Pass,True
,,,,,,,,,,,,,,,,,1.014347,,,,,,,,,,,,,4507c2bb-3f31-466c-b85b-d96f3217a508,2831,,"[37.8, 11.5]",3829459,66,,,,,1.736768,,Right Foot,,,"[34.5, 31.2]",,High Pass,,19.974483,,,Vincent Koziello,4264.0,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,134,OGC Nice,136,['d1676412-919b-48d5-8d43-8c58806de104'],52,,,,,,,,,,,,,,,,,OGC Nice,136,00:21:52.802,Pass,
,,,,,,,,,,,,,,,,,1.130532,,,,,,,,,,,,,269e7ee4-7183-430b-ba0b-007bd89ce92d,2835,,"[34.5, 31.2]",3829459,66,,,,,-0.33205947,,Right Foot,,,"[51.9, 25.2]",,Ground Pass,,18.405434,,,Hatem Ben Arfa,16462.0,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,134,OGC Nice,136,['1f070f8f-ae6d-4ac0-81d4-a9833870c5ca'],53,,,,,,,,,,,,,,,,,OGC Nice,136,00:21:53.897,Pass,
,,,,,,,,,,,,,,,,,2.629162,,,,,,,,,,,,,c9f4756e-b184-4134-9615-1bb4bfbb24f4,2841,,"[38.9, 0.1]",3829459,67,,,,,0.36244306,,,,,"[68.7, 11.4]",,High Pass,,31.87052,,,Jimmy Briand,3213.0,,,,,Throw-in,2,From Throw In,Reynald Lemaître,401513.0,Left Back,135,Guingamp,142,['f776e450-3e18-4605-bec1-34ea1bc7b27b'],8,,,,,,,,,,,,,,,,,Guingamp,142,00:22:08.534,Pass,
,,,,,,,,,,,,,,,,,1.393042,,,,,,,,,,,,,d6b1534c-066c-415d-847d-c2bdba791dba,2846,,"[52.9, 71.8]",3829459,67,,,,,-1.5838674,,Right Foot,,,"[52.7, 56.5]",,Ground Pass,,15.301307,,,Nampalys Mendy,4506.0,,,,,Free Kick,2,From Free Kick,Jérémy Pied,4270.0,Right Back,136,OGC Nice,136,['334ac277-338c-45eb-9489-7c61634e1b36'],14,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:14.631,Pass,
,,,,,,,,,,,,,,,,,1.406916,,,,,,,,,,,,,7e362d64-cde2-4933-ad84-dfaf5ca9b7bc,2849,,"[52.7, 56.5]",3829459,67,,,,,-1.4795867,,Right Foot,,,"[54.2, 40.1]",,Ground Pass,,16.468454,,,Jean Michaël Seri,3359.0,,,,,,2,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,136,OGC Nice,136,['51ddd46b-b92a-4182-bb83-ef766c24063b'],16,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:16.318,Pass,
,,,,,,,,,,,,,,,,,1.813445,,,,,,,,,,,,,70324f59-7e9b-4410-863b-07af7165335d,2853,,"[55.1, 37.1]",3829459,67,,,,,-1.2359284,,Right Foot,,,"[65.4, 7.5]",,Ground Pass,,31.340868,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,2,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,136,OGC Nice,136,"['730e0ee2-fab7-4d01-a064-2c50e0e34ec2', 'e0edc60c-6e29-4223-8abd-1b184e70c414']",18,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:18.678,Pass,True
,,,,,,,,,,,,,,,,,1.666331,,,,,,,,,,,,,0f73eba5-04f8-427a-a9a1-ba50431e5eec,2857,,"[65.4, 8.0]",3829459,67,,,,,2.4017556,,Right Foot,,,"[48.2, 23.7]",,Ground Pass,,23.28798,,,Olivier Boscagli,7323.0,,,,,,2,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,136,OGC Nice,136,"['07a31698-ed1b-4e28-90d6-61407592590e', '0a9e0498-0fdd-4371-9cdb-ef8dd69f4b1e']",21,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:21.070,Pass,True
,,,,,,,,,,,,,,,,,1.018182,,,,,,,,,,,,,4a7597db-c671-4e69-ba6c-b47412c262e9,2860,,"[48.2, 23.7]",3829459,67,,,,,1.0815861,,Left Foot,,,"[55.6, 37.6]",,Ground Pass,,15.747064,,,Jean Michaël Seri,3359.0,,,,,,2,From Free Kick,Olivier Boscagli,7323.0,Left Center Back,136,OGC Nice,136,['127c5ac2-16dc-4ab4-b3e1-0aadedfb34b6'],23,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:23.387,Pass,
,,,,,,,,,,,,,,,,,0.990162,,,,,,,,,,,,,3ea22bad-ff15-4b8e-8434-0bce0ffd9445,2863,,"[55.6, 37.6]",3829459,67,,,,,-1.9730179,,Right Foot,,,"[47.9, 19.5]",,Ground Pass,,19.669773,,,Olivier Boscagli,7323.0,,,,,,2,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,136,OGC Nice,136,['7a7437a9-042c-4acc-88b6-03aa2425cde7'],24,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:24.485,Pass,
,,,,,,,,,,,,,,,,,0.986862,,,,,,,,,,,,,dd3ea9fb-d182-48f2-8418-467bba69daff,2866,,"[47.9, 19.5]",3829459,67,,,,,1.3319227,,Left Foot,,,"[52.6, 38.8]",,Ground Pass,,19.864038,,,Jean Michaël Seri,3359.0,,,,,,2,From Free Kick,Olivier Boscagli,7323.0,Left Center Back,136,OGC Nice,136,['12d9249d-d327-4015-ae4c-6425b2abb1fc'],25,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:25.822,Pass,
,,,,,,,,,,,,,,,,,1.405779,,,,,,,,,,,,,ea5b69b9-53ec-46a6-940f-4b26238302eb,2869,,"[52.6, 38.8]",3829459,67,,,,,0.89213383,,Right Foot,,,"[65.1, 54.3]",,Ground Pass,,19.912308,,,Vincent Koziello,4264.0,,,,,,2,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,136,OGC Nice,136,['61b67063-260e-417e-8620-cbffdfa94c4d'],27,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:27.634,Pass,
,,,,,,,,,,,,,,,,,1.81944,,,,,,,,,,,,,1f752912-e135-40d0-9a43-f31f951539d0,2872,,"[65.1, 54.3]",3829459,67,,,,,0.9750676,,Right Foot,,,"[79.2, 75.1]",,Ground Pass,,25.12867,,,Jérémy Pied,4270.0,,,,,,2,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,136,OGC Nice,136,['92fdc6ce-a2f0-47fc-8709-36f2c0b8c590'],31,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:31.752,Pass,
,,,,,,,,,,,,,,,,,1.302085,,,,,,,,,,,,,79d2dac8-9e75-4f9c-9bd2-e975516a5c00,2875,,"[79.2, 75.1]",3829459,67,,,,,-2.3864882,,Right Foot,,,"[67.3, 63.9]",,Ground Pass,,16.341665,,,Vincent Koziello,4264.0,,,,,,2,From Free Kick,Jérémy Pied,4270.0,Right Back,136,OGC Nice,136,['6469d130-24f9-40da-af02-f280ab04678d'],34,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:34.924,Pass,
,,,,,,,,,,,,,,,,,1.39629,,,,,,,,,,,,,8630e99f-5f8d-4bcd-86a9-fb2e74bce7e3,2879,,"[67.3, 63.9]",3829459,67,,,,,-2.5630684,,Left Foot,,,"[52.6, 54.3]",,Ground Pass,,17.55705,,,Paul Baysse,4443.0,,,,,,2,From Free Kick,Vincent Koziello,4264.0,Right Center Midfield,136,OGC Nice,136,['3307a9e7-467c-4b47-8565-3a3f3cc0efc8'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:37.283,Pass,
,,,,,,,,,,,,,,,,,1.384232,,,,,,,,,,,,,6f8e3680-b042-4d3b-9809-0ea2984d3878,2882,,"[52.6, 54.3]",3829459,67,,,,,-1.1458747,,Right Foot,,,"[62.6, 32.2]",,Ground Pass,,24.257164,,,Nampalys Mendy,4506.0,,,,,,2,From Free Kick,Paul Baysse,4443.0,Right Center Back,136,OGC Nice,136,['045f16fa-46e9-4f57-ae12-e137d3d41623'],39,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:39.613,Pass,
,,,,,,,,,,,,,,,,,2.07055,,,,,,,,,,,,,4875f68f-c09a-42a3-b32b-1bce09b3b542,2886,,"[63.4, 50.7]",3829459,67,,,,,1.5385494,,Right Foot,,,"[64.1, 72.4]",,Ground Pass,,21.711287,,,Jérémy Pied,4270.0,,,,,,2,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,136,OGC Nice,136,['756e22c7-4c27-4164-b53e-4e96bebf81b4'],44,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:44.697,Pass,
,,,,,,,,,,,,,,,,,2.768715,,,,,,,,,,,,,bb8af267-124c-4fab-9dca-6cfabc1d608c,2889,,"[64.1, 72.4]",3829459,67,,,,,-1.6970252,,Right Foot,,,"[61.6, 52.7]",,Ground Pass,,19.857996,,,Nampalys Mendy,4506.0,,,,,,2,From Free Kick,Jérémy Pied,4270.0,Right Back,136,OGC Nice,136,['23fd453e-90f6-4c4d-8488-648fe9184a0a'],48,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:48.310,Pass,
,,,,,,,,,,,,,,,,,1.392264,,,,,,,,,,,,,2f6f01fc-50b4-4b76-b709-c225cbdad259,2892,,"[54.7, 50.7]",3829459,67,,,,,-1.1333524,,Right Foot,,,"[64.1, 30.6]",,Ground Pass,,22.189411,,,Jean Michaël Seri,3359.0,,,,,,2,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,136,OGC Nice,136,['0920a46d-5ca0-42c7-a78c-3db708730132'],51,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:51.158,Pass,
,,,,,,,,,,,,,,,,,1.283442,,,,,,,,,,,,,2d143390-c08a-4f16-8e60-7cd082485fb7,2895,,"[64.1, 20.0]",3829459,67,,,,,1.0116715,,Right Foot,,,"[74.8, 37.1]",,Ground Pass,,20.171762,,,Mickaël Le Bihan,4723.0,,,,,,2,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,136,OGC Nice,136,['288c0226-4eff-4416-90d6-413360c6ee02'],54,,,,,,,,,,,,,,,,,OGC Nice,136,00:22:54.867,Pass,
,,,,,,,,,,,,,,,,,2.086636,,,,,,,,,,,,,0c2175d3-a1e9-44e9-b7eb-937a2133983d,2903,,"[88.5, 48.1]",3829459,68,,,,,0.13381098,,Left Foot,,,"[98.9, 49.5]",,Ground Pass,,10.493808,,Incomplete,Nampalys Mendy,4506.0,,,,,,2,From Free Kick,Mickaël Le Bihan,4723.0,Left Center Forward,136,OGC Nice,136,"['eef81a70-7bbc-4b4a-b816-3712f0677171', 'f8c8e80a-9e15-4be0-b722-b0d7495b6808']",0,,,,,,,,,,,,,,,,,OGC Nice,136,00:23:00.287,Pass,
,,,,,,,,,,,,,,,,,0.853212,,,,,,,,,,,,,3e8a61fa-9b8d-4cc7-a04d-3915656c88ee,2908,,"[20.5, 29.9]",3829459,68,,,,,-0.22964244,,Left Foot,,,"[35.9, 26.3]",,Ground Pass,,15.815183,,,Lionel Mathis,401512.0,,,,,,2,From Free Kick,Reynald Lemaître,401513.0,Left Back,136,OGC Nice,136,['6f7fac00-d07f-4854-9507-fdea33cac4aa'],2,,,,,,,,,,,,,,,,,Guingamp,142,00:23:02.832,Pass,
,,,,,,,,,,,,,,,,,1.09456,,,,,,,,,,,,,4789484a-03a0-4860-9fef-bc94e486e6e4,2916,,"[86.5, 49.2]",3829459,68,,,,,0.67783374,3e555490-c241-4402-85dc-d54fbb139122,Right Foot,,,"[98.3, 58.7]",,Low Pass,,15.148928,,,Mickaël Le Bihan,4723.0,True,,,,,2,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,136,OGC Nice,136,['db48c9ca-f308-4b29-bdc1-64080d588a73'],6,,,,,,,,,,,,,,,,,OGC Nice,136,00:23:06.461,Pass,
,,,,,,,,,,,,,,,,,3.065063,,,,,,,,,,,,,d2b1df32-a445-44b5-ba3c-e8387ad525db,2923,,"[28.0, 45.7]",3829459,68,,,,,0.90392643,,Right Foot,,,"[55.0, 80.0]",,High Pass,,43.65192,,Out,Nill De Pauw,23784.0,,,,,Recovery,2,From Free Kick,Lionel Mathis,401512.0,Center Defensive Midfield,136,OGC Nice,136,['da26433d-853d-49c4-ae89-93762e2ac38b'],11,,,,,,,,,,,,,,,,,Guingamp,142,00:23:11.081,Pass,
,,,,,,,,,,,,,,,,,1.62725,,,,,,,,,,,,,53d4a1b0-6182-4f7d-9d01-b9130a0a1d0c,2926,,"[69.0, 0.1]",3829459,68,,True,,,2.745802,,,,,"[47.7, 9.0]",,Low Pass,,23.084627,,,Olivier Boscagli,7323.0,,,,,Throw-in,2,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,137,OGC Nice,136,['4b6d8770-4f0a-43e6-8ce6-341c1f6dc48f'],55,,,,,,,,,,,,,,,,,OGC Nice,136,00:23:55.695,Pass,
,,,,,,,,,,,,,,,,,1.661642,,,,,,,,,,,,,46061e1e-ced9-4ea1-92b3-a4335c6ff228,2928,,"[47.7, 9.0]",3829459,68,,,,,-0.25825223,,Other,,,"[63.6, 4.8]",,Low Pass,,16.445364,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,2,From Throw In,Olivier Boscagli,7323.0,Left Center Back,137,OGC Nice,136,['f1026f69-fac4-4cd4-b878-dad855535616'],57,,,,,,,,,,,,,,,,,OGC Nice,136,00:23:57.403,Pass,
,,,,,,,,,,,,,,,,,2.187029,,,,,,,,,,,,,d0c4618d-fdcb-4991-86be-f6d66e4883a2,2931,,"[63.6, 4.8]",3829459,68,,,,,2.065287,,Right Foot,,,"[51.9, 26.5]",,Ground Pass,,24.653194,,,Nampalys Mendy,4506.0,,,,,,2,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,137,OGC Nice,136,['7274c155-a206-4fe6-9b29-5a10928d17cc'],59,,,,,,,,,,,,,,,,,OGC Nice,136,00:23:59.184,Pass,
,,,,,,,,,,,,,,,,,1.135723,,,,,,,,,,,,,6bd33c36-fa2f-4873-946a-49122d9da438,2934,,"[52.6, 32.2]",3829459,69,,,,,0.88133705,,Right Foot,,,"[63.4, 45.3]",,Ground Pass,,16.977926,,,Vincent Koziello,4264.0,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,137,OGC Nice,136,['50442c4f-296c-4c74-8103-e051990d503c'],2,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:02.056,Pass,
,,,,,,,,,,,,,,,,,1.687851,,,,,,,,,,,,,a1408d9f-1ca5-4ebc-b538-c25d27372dbd,2937,,"[63.4, 45.3]",3829459,69,,,,,2.3229742,,Right Foot,,,"[47.4, 62.4]",,Ground Pass,,23.418156,,,Paul Baysse,4443.0,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,137,OGC Nice,136,['9ea5a03e-6ace-46ff-b5cd-4bd5b070e93e'],4,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:04.676,Pass,
,,,,,,,,,,,,,,,,,1.534518,,,,,,,,,,,,,8f213527-ae10-454b-9423-f7c1833a165a,2940,,"[47.4, 62.4]",3829459,69,,,,,-1.6556981,,Right Foot,,,"[45.4, 38.9]",,Ground Pass,,23.584953,,,Nampalys Mendy,4506.0,,,,,,2,From Throw In,Paul Baysse,4443.0,Right Center Back,137,OGC Nice,136,['0cc717c1-6ff3-4e36-bbfe-842adf48cd1a'],7,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:07.497,Pass,
,,,,,,,,,,,,,,,,,1.529353,,,,,,,,,,,,,393b3f77-a7e1-4807-878a-ea0260a1dc27,2943,,"[45.0, 41.8]",3829459,69,,,,,-1.099486,,Right Foot,,,"[55.6, 21.0]",,Ground Pass,,23.345236,,,Jean Michaël Seri,3359.0,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,137,OGC Nice,136,['f6bf87e9-6164-4c1e-a21e-a1ef903b5c94'],9,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:09.927,Pass,
,,,,,,,,,,,,,,,,,1.787233,,,,,,,,,,,,,a7b7fbb4-d3e1-4dda-b902-6bad89ae9515,2949,,"[42.5, 32.4]",3829459,69,,,,,-1.203308,,Right Foot,,,"[50.7, 11.1]",,Ground Pass,,22.82389,,,Olivier Boscagli,7323.0,,,,,Recovery,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,137,OGC Nice,136,['1bc21eff-c2a3-4a11-a582-d9fc1f46e912'],13,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:13.997,Pass,
,,,,,,,,,,,,,,,,,1.158344,,,,,,,,,,,,,9ae7fd55-4b55-4272-9e15-76d86636defe,2952,,"[50.7, 11.1]",3829459,69,,,,,0.19395915,,Left Foot,,,"[73.1, 15.5]",,Ground Pass,,22.828053,,,Hatem Ben Arfa,16462.0,,,,,,2,From Throw In,Olivier Boscagli,7323.0,Left Center Back,137,OGC Nice,136,['d02e1fab-871d-46c8-9ce9-f3884171cebc'],17,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:17.363,Pass,
,,,,,,,,,,,,,,,,,1.420232,,,,,,,,,,,,,547f64d9-a062-4b22-8111-4f3ecd0d56fc,2956,,"[73.1, 15.5]",3829459,69,,,,,-2.5105133,,Left Foot,,,"[60.1, 6.0]",,Ground Pass,,16.101242,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,2,From Throw In,Hatem Ben Arfa,16462.0,Center Attacking Midfield,137,OGC Nice,136,['845f2899-c693-4112-845a-8189d6b76e24'],18,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:18.602,Pass,
,,,,,,,,,,,,,,,,,1.669557,,,,,,,,,,,,,d39bdfcc-f05b-40a1-832b-9363c90f8e20,2959,,"[60.1, 6.0]",3829459,69,,,,,0.33029735,,Left Foot,,,"[91.6, 16.8]",,Ground Pass,,33.3,,,Mickaël Le Bihan,4723.0,,,,,,2,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,137,OGC Nice,136,['343f9eac-22a2-4ac2-b411-1ec5a5dad99a'],20,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:20.697,Pass,
,,,,,,,,,,,,,,,,,1.425812,,,,,,,,,,,,,71711074-82f0-4f68-a77c-fde3bd198f1a,2963,,"[88.9, 5.1]",3829459,69,,,,,-3.1375277,,Right Foot,,,"[64.3, 5.0]",,Ground Pass,,24.600203,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,2,From Throw In,Mickaël Le Bihan,4723.0,Left Center Forward,137,OGC Nice,136,['d3e7f121-c327-4518-ad6e-b708e3c1e2c4'],24,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:24.270,Pass,
,,,,,,,,,,,,,,,,,3.570388,,,,,,,,,,,,,2baa1121-835d-4e5a-90e2-1227aceb4ade,2966,,"[64.3, 5.0]",3829459,69,,,,,1.7176512,,Left Foot,,,"[54.7, 69.9]",,High Pass,,65.60617,,,Paul Baysse,4443.0,,True,,,,2,From Throw In,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,137,OGC Nice,136,['afdafc26-3846-4784-b256-35853a7aa42f'],27,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:27.025,Pass,
,,,,,,,,,,,,,,,,,1.218229,,,,,,,,,,,,,b3f6d708-a09f-4cd2-907a-477255f0de0e,2969,,"[54.7, 69.9]",3829459,69,,,,,-0.16514868,,Right Foot,,,"[86.5, 64.6]",,Ground Pass,,32.23864,,,Vincent Koziello,4264.0,,,,,,2,From Throw In,Paul Baysse,4443.0,Right Center Back,137,OGC Nice,136,['841c29df-6c23-4b30-941e-f20dcc1f8d91'],32,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:32.706,Pass,
,,,,,,,,,,,,,,,,,1.280308,,,,,,,,,,,,,3f84e72e-0b05-4f8b-8482-cfe1eb583c17,2972,,"[86.5, 64.6]",3829459,69,,,,,2.871567,,Right Foot,,,"[64.1, 70.8]",,Ground Pass,,23.242203,,,Paul Baysse,4443.0,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,137,OGC Nice,136,['9bd8011e-1ce3-458f-a4da-071c55f1c12f'],34,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:34.005,Pass,
,,,,,,,,,,,,,,,,,1.029019,,,,,,,,,,,,,cd3e6a04-7d18-4a5c-8b29-151e8c84824e,2975,,"[64.1, 70.8]",3829459,69,,,,,-1.1317339,,Left Foot,,,"[75.7, 46.1]",,Ground Pass,,27.288277,,,Vincent Koziello,4264.0,,,,,,2,From Throw In,Paul Baysse,4443.0,Right Center Back,137,OGC Nice,136,['4b225952-f2d8-41b8-ba82-1340b4f71be9'],35,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:35.583,Pass,
,,,,,,,,,,,,,,,,,1.161984,,,,,,,,,,,,,3d3a20f9-e366-4789-a757-451f9acb81fe,2979,,"[75.7, 46.1]",3829459,69,,,,,2.086673,,Right Foot,,,"[62.6, 69.2]",,High Pass,,26.555979,,,Paul Baysse,4443.0,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,137,OGC Nice,136,['4dd0c7b0-7880-4ea5-924b-937b650cb251'],37,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:37.630,Pass,
,,,,,,,,,,,,,,,,,0.839066,,,,,,,,,,,,,a04e3c4b-75f2-4349-96a1-3efd14518433,2982,,"[62.6, 69.2]",3829459,69,,,,,0.99003994,,Right Foot,,,"[66.8, 75.6]",,Ground Pass,,7.6550636,,,Vincent Koziello,4264.0,,,,,,2,From Throw In,Paul Baysse,4443.0,Right Center Back,137,OGC Nice,136,['9431386f-da89-4e05-be45-fa6d8b00321d'],40,,,,,,,,,,,,,,,,,OGC Nice,136,00:24:40.225,Pass,
