50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[113.2, 57.8]",,,,,,,,,,,,,,0.199999,,,,,,,,,,,,,2e79817e-8199-4499-8910-07f3b74549c3,2767,,,"[113.2, 57.8]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigue Casimir Ninga,3020.0,Left Midfield,154,Montpellier,139,"['04197c3c-4a18-4a2b-a602-3ef57905d784', '23bafc5b-9ca5-4706-ab03-70405c27a603', 'e4f8296b-0ea8-423c-b6eb-85e7eed9f6ee']",11,,,,,,,,,,,,,,,,,Montpellier,139,00:27:11.673,Carry,True
,,,,"[98.0, 77.5]",,,,,,,,,,,,,,0.08,,,,,,,,,,,,,9fd9463e-52ca-44d0-956a-64d90838e464,2774,,,"[98.0, 77.5]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Jean Rémy,4669.0,Right Back,155,Montpellier,139,"['22886a9a-d91b-4610-9da0-f4ba74366a6f', '89387b17-925c-4f74-97de-64f51447e085']",24,,,,,,,,,,,,,,,,,Montpellier,139,00:27:24.792,Carry,
,,,,"[92.3, 68.0]",,,,,,,,,,,,,,0.2,,,,,,,,,,,,,ca32c80b-83d3-4652-8357-d2a5e531fec5,2778,,,"[92.5, 68.4]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Forward,155,Montpellier,139,"['20bd9c65-2477-4db8-8274-d0f2e9103e1b', 'db56bac1-2a43-4dd4-adf0-a5d11054563b', 'e51e09f1-71ba-4f50-be19-b7b6a8ee45e3']",25,,,,,,,,,,,,,,,,,Montpellier,139,00:27:25.530,Carry,True
,,,,"[58.8, 75.6]",,,,,,,,,,,,,,1.71986,,,,,,,,,,,,,ed44cff4-f8f0-43ad-9664-0cbdca423a9f,2781,,,"[57.5, 72.5]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,155,Montpellier,139,"['3c5ec371-09fc-49c6-a1a4-9365ab46386e', 'cf5dcef4-518d-41ff-b339-6dcd5aa2854a']",28,,,,,,,,,,,,,,,,,Montpellier,139,00:27:28.222,Carry,
,,,,"[91.8, 68.0]",,,,,,,,,,,,,,0.733844,,,,,,,,,,,,,c2789d60-c0d6-41e8-ab1d-517c11b65946,2787,,,"[88.5, 68.4]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Forward,155,Montpellier,139,"['107dbad6-8653-46e0-8d39-b9adb34795be', 'b2fc01fc-cf85-416a-ad39-4c0e705e2ad4']",35,,,,,,,,,,,,,,,,,Montpellier,139,00:27:35.825,Carry,
,,,,"[117.5, 75.2]",,,,,,,,,,,,,,5.299836,,,,,,,,,,,,,4feae4f7-6001-4644-9519-c93151f470ae,2791,,,"[99.5, 76.9]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Souleymane Camara,3679.0,Right Midfield,155,Montpellier,139,"['b077edba-29f0-4c2f-a624-917fbc4b601c', 'b9a5fc7f-0cb4-4a8b-9f7f-bfb7d686b796', 'd7f3201b-c307-4aca-b556-ed33f21d6054']",38,,,,,,,,,,,,,,,,,Montpellier,139,00:27:38.186,Carry,True
,,,,"[109.6, 76.7]",,,,,,,,,,,,,,1.6653,,,,,,,,,,,,,cc654b9a-0223-4b80-9a92-39e5f9ee3f08,2794,,,"[105.2, 75.8]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Jean Rémy,4669.0,Right Back,155,Montpellier,139,"['7310dc42-3fb0-480b-a861-99701c5a968a', 'a52d1cbd-9053-4d5f-88cc-c672f0a67d65']",44,,,,,,,,,,,,,,,,,Montpellier,139,00:27:44.479,Carry,
,,,,"[95.4, 58.9]",,,,,,,,,,,,,,2.165184,,,,,,,,,,,,,d17e50c0-d116-4e46-afe9-c6670c3e5892,2797,,,"[98.6, 68.8]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryad Boudebouz,6661.0,Center Forward,155,Montpellier,139,"['77ce136e-a69c-4d64-a820-707cd6776ce2', '90b0867f-8221-424a-9a3d-39c37ab84329']",47,,,,,,,,,,,,,,,,,Montpellier,139,00:27:47.215,Carry,
,,,,"[9.6, 6.0]",,,,,,,,,,,,,,6.66134,,,,,,,,,,,,,36c660c7-6239-4fc4-8c9b-8fcd4064948e,2802,,,"[34.2, 2.8]",3901222,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Wing,156,Nantes,144,"['1b96d452-6da7-41e0-b162-b05c09dd21be', '69561ae9-5b76-4764-a586-9d224be8dc2e', 'b1792426-c35d-4e3d-8da9-7d2ee57703b0']",52,,,,,,,,,,,,,,,,,Nantes,144,00:27:52.026,Carry,True
,,,,"[13.2, 35.4]",,,,,,,,,,,,,,1.381156,,,,,,,,,,,,,bb1cca23-6fe7-4f3c-87bf-a31ce7a413cf,2806,,,"[8.5, 32.6]",3901222,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Dupé,4377.0,Goalkeeper,156,Nantes,144,"['5e9faeb5-859d-4956-8f74-831eb47640a1', '8839f929-eb9d-48cd-8e3e-2af343d49638']",1,,,,,,,,,,,,,,,,,Nantes,144,00:28:01.051,Carry,
,,,,"[39.1, 70.4]",,,,,,,,,,,,,,1.24232,,,,,,,,,,,,,8a6f20e9-1aa2-4b4f-99ec-ac2620985db0,2809,,,"[39.1, 70.4]",3901222,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,156,Nantes,144,"['44fc25f1-5888-4b5e-a2fc-621d5bd33a24', '6934ccc2-129d-47d9-9bde-929f0eceef2c']",4,,,,,,,,,,,,,,,,,Nantes,144,00:28:04.543,Carry,
,,,,"[38.0, 68.0]",,,,,,,,,,,,,,4.4134,,,,,,,,,,,,,301e0cae-f73c-4905-8002-715a231a61ae,2816,,,"[27.0, 64.0]",3901222,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,156,Nantes,144,"['58871888-2898-43ab-9c40-09a3ce9e7ad9', '5b7b5c73-52ad-4381-aa09-667c5a020f0c']",10,,,,,,,,,,,,,,,,,Nantes,144,00:28:10.939,Carry,
,,,,"[50.3, 65.7]",,,,,,,,,,,,,,6.361637,,,,,,,,,,,,,589c4879-b007-4ef7-bf59-86368b8ce699,2821,,,"[38.2, 66.4]",3901222,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,156,Nantes,144,"['9633479a-89e8-4047-a4ce-e6ae64ec8a75', 'e2a99813-05a1-4899-9655-fb17ea7c25c7']",18,,,,,,,,,,,,,,,,,Nantes,144,00:28:18.404,Carry,
,,,,"[51.1, 32.2]",,,,,,,,,,,,,,2.9352,,,,,,,,,,,,,20cdf270-ddd0-4db0-a3c5-52915c6a348a,2824,,,"[40.1, 36.3]",3901222,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,156,Nantes,144,"['54f2c1f7-27c9-4c37-b0e3-97faa95f4045', '598e2eea-e761-4a33-8243-5b5aa7347baf']",27,,,,,,,,,,,,,,,,,Nantes,144,00:28:27.521,Carry,
,,,,"[55.8, 54.5]",,,,,,,,,,,,,,1.777572,,,,,,,,,,,,,0a2d8ca8-301b-45d5-bc75-9584cf91a9a2,2827,,,"[52.6, 43.3]",3901222,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Birama Touré,7350.0,Left Defensive Midfield,156,Nantes,144,"['999ee397-2a00-48da-9e5a-8b6903fcfc11', 'eaaa5a95-d69a-42f5-8979-43cab366c7b3']",31,,,,,,,,,,,,,,,,,Nantes,144,00:28:31.588,Carry,
,,,,"[111.1, 74.8]",,,,,,,,,,,,,,5.917623,,,,,,,,,,,,,9de83462-2052-4c0a-a346-ec9a991a5310,2845,,,"[93.7, 72.5]",3901222,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Sala,3114.0,Center Forward,159,Nantes,144,"['b49bcb07-5151-4e2d-89fd-129c1999a760', 'e0401902-aa8c-4bf4-9019-535ea4483080']",26,,,,,,,,,,,,,,,,,Nantes,144,00:29:26.606,Carry,
,,,,"[20.4, 4.9]",,,,,,,,,,,,,,1.027387,,,,,,,,,,,,,ab1e9d80-b84a-44d5-9e03-33994dc1761f,2850,,,"[17.7, 6.5]",3901222,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,160,Montpellier,139,"['b6549c59-c4d9-4b1e-a66d-160861a1842e', 'f957081d-a52e-4594-afdb-7960d6479847', 'ff9a6690-ed5e-4259-855a-11c901a4ced3']",34,,,,,,,,,,,,,,,,,Montpellier,139,00:29:34.259,Carry,True
,,,,"[45.2, 25.4]",,,,,,,,,,,,,,0.159999,,,,,,,,,,,,,d22b5159-4d7f-42a1-a978-0e68257149c7,2857,,,"[45.2, 25.6]",3901222,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryad Boudebouz,6661.0,Center Forward,160,Montpellier,139,"['024f2c93-6591-4e5f-8f92-758650a49239', 'cc08cf92-6b34-48b5-b0ab-badd0d4ea17b']",40,,,,,,,,,,,,,,,,,Montpellier,139,00:29:40.922,Carry,
,,,,"[56.4, 74.8]",,,,,,,,,,,,,,3.224606,,,,,,,,,,,,,e8452bab-6fca-4355-ba84-2c37d3b4db23,2867,,,"[51.4, 74.4]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Souleymane Camara,3679.0,Right Midfield,164,Montpellier,139,"['1962cd4b-a312-43cd-a1ba-5ae09aab7cdc', '74538571-d7d0-42ba-8dd4-9511a5fb6d12']",13,,,,,,,,,,,,,,,,,Montpellier,139,00:32:13.292,Carry,
,,,,"[14.9, 42.6]",,,,,,,,,,,,,,0.963156,,,,,,,,,,,,,ef2b1032-2924-4e0b-a4cf-2215a053a618,2870,,,"[14.7, 42.2]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Maxime Dupé,4377.0,Goalkeeper,164,Montpellier,139,"['4b857e40-6e50-41c7-b4de-e43ccdd853c3', 'cc594400-90dc-4649-9439-6c224099905f']",20,,,,,,,,,,,,,,,,,Nantes,144,00:32:20.587,Carry,
,,,,"[50.5, 69.7]",,,,,,,,,,,,,,2.057871,,,,,,,,,,,,,d1d3d6e9-c351-4063-9dbb-b139ab2cbe19,2873,,,"[40.3, 69.3]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Léo Dubois,3144.0,Right Back,164,Montpellier,139,"['691c7a02-ea05-4cec-a1d8-84f8776ec843', '947f486f-b79a-40a9-be72-4121bfee77a0']",23,,,,,,,,,,,,,,,,,Nantes,144,00:32:23.625,Carry,
,,,,"[69.0, 23.5]",,,,,,,,,,,,,,0.594841,,,,,,,,,,,,,8f3fee1f-477d-421f-ab12-ea832bb14a1a,2876,,,"[68.3, 23.9]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Jonas Martin,2950.0,Left Center Midfield,164,Montpellier,139,"['54529f4e-f3b8-451b-842b-7b974dde9249', '89c2a5b2-7c65-4306-bcbd-199f217bf7a2', 'e5f6e14b-01de-4cc4-8428-6528bff07fa9']",27,,,,,,,,,,,,,,,,,Montpellier,139,00:32:27.024,Carry,True
,,,,"[92.0, 34.7]",,,,,,,,,,,,,,2.822959,,,,,,,,,,,,,d7f064e3-f86c-4548-a4e4-7c6c70e0ec2b,2880,,,"[75.5, 39.8]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ryad Boudebouz,6661.0,Center Forward,164,Montpellier,139,"['50b2c9f6-b37d-487c-8a30-2f49423ffe5d', '62522834-8e2f-438d-a582-4c14c31f9ac9', 'eca42e48-fe2d-42a9-bdc5-e0037b50a0e9']",28,,,,,,,,,,,,,,,,,Montpellier,139,00:32:28.903,Carry,True
,,,,"[117.7, 25.8]",,,,,,,,,,,,,,1.523191,,,,,,,,,,,,,ed9399e3-02df-4d32-b57b-6c692a27e292,2884,,,"[111.6, 21.0]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Rodrigue Casimir Ninga,3020.0,Left Midfield,164,Montpellier,139,"['33b614a1-4d1f-4e66-bfa9-5d339f2dd070', '79dfbc92-86d0-4169-abce-fe112391abad', 'a9d8d13d-3adf-4bf6-be86-be36f80b5772']",33,,,,,,,,,,,,,,,,,Montpellier,139,00:32:33.269,Carry,True
,,,,"[104.1, 50.4]",,,,,,,,,,,,,,1.680849,,,,,,,,,,,,,a5665ec5-d10d-4cdc-858a-75135cec9352,2889,,,"[104.6, 47.7]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Souleymane Camara,3679.0,Right Midfield,164,Montpellier,139,"['7fd099c4-9b59-4e63-a148-9da3f0156da6', '92445db5-91c1-420b-a9ee-c88838a621a1']",37,,,,,,,,,,,,,,,,,Montpellier,139,00:32:37.835,Carry,
,,,,"[109.8, 58.5]",,,,,,,,,,,,,,2.379351,,,,,,,,,,,,,540d3d23-b7a2-46d6-8350-a29b241b40b8,2892,,,"[108.6, 57.4]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ryad Boudebouz,6661.0,Center Forward,164,Montpellier,139,"['2f69915a-6ff8-43c1-bb79-29a11da855b7', '91209dbf-5b98-4ebf-871c-fa4195ae6aca', 'da1c410e-3320-4ca3-a687-b807ebdce00f']",40,,,,,,,,,,,,,,,,,Montpellier,139,00:32:40.361,Carry,True
,,,,"[27.0, 11.9]",,,,,,,,,,,,,,3.183095,,,,,,,,,,,,,f4ded50f-7a8a-4fa8-9a38-c5cfecf3fb18,2897,,,"[13.4, 30.1]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,165,Nantes,144,"['4eb39b6b-9ad2-48ee-8fdb-222d34a7e7ea', 'e8bccc7a-66c3-4aeb-935f-22e98c41d3ff']",43,,,,,,,,,,,,,,,,,Nantes,144,00:32:43.509,Carry,
,,,,"[56.4, 52.8]",,,,,,,,,,,,,,2.628151,,,,,,,,,,,,,dcede64d-88bb-41ed-afa1-76d4c3cc8196,2900,,,"[39.5, 40.3]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,165,Nantes,144,"['37882637-abfb-4942-891f-c3c4c3cd993a', 'f45d4f87-907f-4cc2-b0e9-166fcf181fea']",48,,,,,,,,,,,,,,,,,Nantes,144,00:32:48.902,Carry,
,,,,"[3.3, 23.3]",,,,,,,,,,,,,,1.893978,,,,,,,,,,,,,383f6d1f-2cec-423c-8b15-0edc2c1338c2,2906,,,"[10.9, 27.5]",3901222,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Congré,3011.0,Left Center Back,166,Montpellier,139,"['0c649681-c3f2-4a46-9cb9-fa611ff7bc36', 'a71f3b2d-5413-443b-8b3e-c2bd87d1bf25', 'c6a28222-5d1b-4c59-b557-94d4e9a7f069']",55,,,,,,,,,,,,,,,,,Montpellier,139,00:32:55.857,Carry,True
,,,,"[51.8, 28.6]",,,,,,,,,,,,,,0.976174,,,,,,,,,,,,,41d32d9b-b3a4-4995-b695-fa3c3054773c,2913,,,"[52.9, 32.8]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,166,Montpellier,139,"['84bd848f-6759-47eb-b2e5-6e8a618135ac', 'a84e8998-9bac-4622-b3e7-1e0c4c975175']",3,,,,,,,,,,,,,,,,,Montpellier,139,00:33:03.265,Carry,
,,,,"[47.5, 17.1]",,,,,,,,,,,,,,1.2,,,,,,,,,,,,,33f1134c-2128-44aa-adf1-c16d4eab4e84,2916,,,"[45.6, 20.5]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Martin,2950.0,Left Center Midfield,166,Montpellier,139,"['a1a65b0e-05a4-4761-a95f-015924427292', 'b213d88b-2b79-49c7-ade8-3b4c06d36a08']",4,,,,,,,,,,,,,,,,,Montpellier,139,00:33:04.978,Carry,
,,,,"[100.3, 14.0]",,,,,,,,,,,,,,4.599723,,,,,,,,,,,,,59e0f14e-ebae-4949-97b1-b779b4a08907,2919,,,"[65.4, 7.2]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Midfield,166,Montpellier,139,"['a380c9ff-c1a3-47bb-a053-c883bd43e72b', 'd0b78679-e822-4723-b707-82aa2f222338', 'f8a41363-20ec-4c9f-af7a-9a91f1f753ab']",7,,,,,,,,,,,,,,,,,Montpellier,139,00:33:07.442,Carry,True
,,,,"[75.1, 72.1]",,,,,,,,,,,,,,3.690611,,,,,,,,,,,,,43c1ff8e-1f72-4c05-9d60-6fa48a628590,2928,,,"[57.7, 71.6]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,167,Nantes,144,"['0036ca9b-f9dc-4601-8b9d-4204f5706661', '4ec56d28-05e6-4377-a9bd-7baa937a957e']",21,,,,,,,,,,,,,,,,,Nantes,144,00:33:21.074,Carry,
,,,,"[75.5, 52.8]",,,,,,,,,,,,,,3.291345,,,,,,,,,,,,,166c1459-a1a8-4245-a94a-25c23714c11f,2931,,,"[72.8, 60.2]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Wing,167,Nantes,144,"['1f2679eb-1b78-4cb8-a023-064ff0813c91', '272db6c2-e56a-4262-9c41-a17ccbb4e8a1', '36dc57a4-b901-4f54-8995-479668e913bd']",26,,,,,,,,,,,,,,,,,Nantes,144,00:33:26.184,Carry,True
,,,,"[75.3, 52.4]",,,,,,,,,,,,,,0.079356,,,,,,,,,,,,,26da575c-2c3e-4725-b899-5553f4f00b6b,2935,,,"[63.4, 55.1]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Birama Touré,7350.0,Left Defensive Midfield,167,Nantes,144,"['6966ff41-52c7-4648-b210-be7fdfbac46a', 'f18871c0-aa59-496c-990c-a4f019a418e8', 'f58c1927-a3c4-49bf-97f1-132aaf92f1d3']",30,,,,,,,,,,,,,,,,,Nantes,144,00:33:30.974,Carry,True
,,,,"[94.4, 65.5]",,,,,,,,,,,,,,5.145458,,,,,,,,,,,,,041d83f1-796e-4b00-bba0-a713ae93ccf9,2940,,,"[80.4, 73.1]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,167,Nantes,144,"['182d9e7a-92b6-42ba-bc8b-9cde4e30b262', '330f6099-b32d-4428-8a69-fb6633964e48', 'fa347de4-b7ff-48f3-ad6d-47a576ad29bc']",34,,,,,,,,,,,,,,,,,Nantes,144,00:33:34.836,Carry,True
,,,,"[98.8, 73.3]",,,,,,,,,,,,,,0.498826,,,,,,,,,,,,,e64913a3-728b-4a50-a9f5-33d5bb8a0728,2947,,,"[98.8, 73.3]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Iloki,3151.0,Right Wing,167,Nantes,144,"['5bcb7363-6b4a-48e9-81fd-7c7f82a733b1', '99e76eee-7fe8-4bb8-aad0-9a60d94cd50c']",42,,,,,,,,,,,,,,,,,Nantes,144,00:33:42.816,Carry,
,,,,"[117.9, 58.7]",,,,,,,,,,,,,,0.447607,,,,,,,,,,,,,bd9fa205-fd3a-4db4-8875-86026af4f078,2950,,,"[117.9, 58.7]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Wing,167,Nantes,144,"['12b9afe3-5508-454f-80a1-3515dc3d6d96', '57228a76-db51-46ad-b8e4-f7de8696a87a']",46,,,,,,,,,,,,,,,,,Nantes,144,00:33:46.343,Carry,
,,,,"[17.0, 47.2]",,,,,,,,,,,,,,0.199999,,,,,,,,,,,,,8b34fb66-28fc-424d-acd8-41fcf59f9575,2955,,,"[16.8, 47.0]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,167,Nantes,144,"['bd1b086f-67a8-42f2-adb6-e20baa3bc024', 'c1450d30-62af-4e15-b7c3-8bea6d83bda6', 'cd10d779-8b80-46ba-bae6-9b91fd8e8100', 'fb2925cf-4b9f-4817-b891-48d47c9653c1']",49,,,,,,,,,,,,,,,,,Montpellier,139,00:33:49.789,Carry,True
,,,,"[63.4, 58.0]",,,,,,,,,,,,,,7.416766,,,,,,,,,,,,,57ff7bab-52ac-40ae-8cc9-73341f6eb6b8,2958,,,"[17.0, 47.2]",3901222,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Dabo,3421.0,Right Center Midfield,167,Nantes,144,"['19668e8c-1abc-46e9-ba31-49d5af79e19d', 'bd1b086f-67a8-42f2-adb6-e20baa3bc024', 'c1450d30-62af-4e15-b7c3-8bea6d83bda6', 'fb2925cf-4b9f-4817-b891-48d47c9653c1']",49,,,,,,,,,,,,,,,,,Montpellier,139,00:33:49.989,Carry,True
,,,,"[3.2, 32.7]",,,,,,,,,,,,,,0.612652,,,,,,,,,,,,,3222bc40-fb42-4696-b8c5-dc74a245a84a,2963,,,"[1.8, 31.0]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Dupé,4377.0,Goalkeeper,167,Nantes,144,"['4f53a535-a867-4980-ad2a-49e7b46d73b9', 'ad8a718a-02e9-45cb-978c-ef5b08be8e66']",3,,,,,,,,,,,,,,,,,Nantes,144,00:34:03.170,Carry,
,,,,"[38.0, 39.9]",,,,,,,,,,,,,,5.457501,,,,,,,,,,,,,95973623-601e-405f-bd66-35abd70ddf40,2966,,,"[16.0, 39.8]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,167,Nantes,144,"['3a54eb6e-e67f-4783-90f1-a798e7670e37', 'e1bac584-cefc-4ae5-92ef-dedeb2129dcd']",6,,,,,,,,,,,,,,,,,Nantes,144,00:34:06.090,Carry,
,,,,"[45.0, 28.6]",,,,,,,,,,,,,,0.656672,,,,,,,,,,,,,ea4612e7-c8be-4484-9463-491fbbeaa547,2969,,,"[45.0, 28.6]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Birama Touré,7350.0,Left Defensive Midfield,167,Nantes,144,"['9107de50-a4a7-4592-8053-9950d9665afb', 'beb42e6e-36f7-4c76-b055-20ab5bce7f1d']",12,,,,,,,,,,,,,,,,,Nantes,144,00:34:12.985,Carry,
,,,,"[62.4, 2.8]",,,,,,,,,,,,,,1.887555,,,,,,,,,,,,,436e3ba7-65a6-453f-8062-a3909abd531f,2972,,,"[52.2, 4.7]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ermir Lenjani,10746.0,Left Back,167,Nantes,144,"['2b60caa7-ec57-4032-a25f-0fe8faae88a7', 'fc5405cc-a66d-4f32-8371-9f415d102728']",16,,,,,,,,,,,,,,,,,Nantes,144,00:34:16.053,Carry,
,,,,"[74.5, 4.9]",,,,,,,,,,,,,,1.80861,,,,,,,,,,,,,080ef379-e6a5-424a-b07b-ea886b993530,2975,,,"[70.6, 4.2]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Wing,167,Nantes,144,"['04a6cc8f-5dde-47ca-bf95-c893c7c16cd5', '7683591d-ac19-4e4b-897f-67bb398f2cb1', 'a05e601f-8f9c-4153-8b96-b9e0a40edc41']",19,,,,,,,,,,,,,,,,,Nantes,144,00:34:19.220,Carry,True
,,,,"[75.3, 7.4]",,,,,,,,,,,,,,1.808201,,,,,,,,,,,,,87ee8422-f913-411a-b3e5-5a7c03ae1352,2979,,,"[74.5, 4.9]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Wing,167,Nantes,144,"['a05e601f-8f9c-4153-8b96-b9e0a40edc41', 'a6ac21dd-17ff-4832-8604-d444898fd525', 'c70363f8-528c-4981-b4ac-d75559d1a8b7']",21,,,,,,,,,,,,,,,,,Nantes,144,00:34:21.029,Carry,True
,,,,"[74.5, 10.8]",,,,,,,,,,,,,,3.088845,,,,,,,,,,,,,c366f645-4d9f-40ca-8a54-9ab49b38739d,2985,,,"[69.0, 3.8]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Wing,167,Nantes,144,"['2bf7837d-6e41-4421-b0b9-7f204673ba74', '3a81573d-8343-442c-b7ef-2700b8c47c8c', '9dcf68fe-7e23-4da6-a2f5-ff13df2757cd']",25,,,,,,,,,,,,,,,,,Nantes,144,00:34:25.515,Carry,True
,,,,"[75.1, 29.0]",,,,,,,,,,,,,,2.906911,,,,,,,,,,,,,7d7c64d6-f74d-460b-ae67-37f9d9234e10,2989,,,"[74.5, 10.8]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Wing,167,Nantes,144,"['3a81573d-8343-442c-b7ef-2700b8c47c8c', '4150d80b-412e-49b5-899f-17830b69931e', 'b183adbf-855c-4408-86bc-e007efa3c4f2']",28,,,,,,,,,,,,,,,,,Nantes,144,00:34:28.604,Carry,True
,,,,"[87.2, 28.2]",,,,,,,,,,,,,,0.735786,,,,,,,,,,,,,c2016a89-2146-4a97-8d35-9af04db093a6,2992,,,"[87.2, 28.2]",3901222,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Sala,3114.0,Center Forward,167,Nantes,144,"['7656d819-0871-4a98-a2ec-0f6744907a2b', '9990259a-0176-4b19-bca8-1585a171b1ee', 'de15ffea-e5a8-448c-8c9d-d5bd505c851e']",32,,,,,,,,,,,,,,,,,Nantes,144,00:34:32.461,Carry,True
