ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[50.0, 76.0]",,,,,,,,,,,,,0.717546,,,,,,,,,,,,,,33e986c1-9c32-4d4e-aab9-d46a5bd864ae,335,,"[49.7, 76.5]",3901221,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Blas,3235.0,Right Midfield,26,Guingamp,142,"['13bd581d-39c1-4f03-b222-e49f233f5ff8', '4ac11d85-d386-43c7-b714-dc93a37e07ff', 'a8fade4e-7bd5-493c-a824-94ea6becc346']",44,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:44.033,Carry,True
,,,"[30.0, 64.0]",,,,,,,,,,,,,4.55172,,,,,,,,,,,,,,bcc0d03c-aed9-470a-ad44-4cf3ee63bb77,340,,"[29.4, 72.7]",3901221,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,27,Guingamp,142,"['0182de18-9bf5-42aa-9be0-6caf74476420', 'aa239626-dcb3-4610-ba60-23e3fe70c233']",56,,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:56.282,Carry,
,,,"[28.6, 50.5]",,,,,,,,,,,,,2.428188,,,,,,,,,,,,,,a5fcf99a-729d-4f1b-8e2f-b984d0efba1f,343,,"[28.6, 47.3]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,27,Guingamp,142,"['0798ba75-6b7f-4051-bc98-ab3e1e74413f', '3fd44f66-ac5f-44c2-87c6-241c2260317e']",2,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:02.358,Carry,
,,,"[56.7, 74.2]",,,,,,,,,,,,,2.78412,,,,,,,,,,,,,,9de1c8d6-d82f-498e-84eb-2e903c8d6942,346,,"[39.5, 72.8]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,27,Guingamp,142,"['9f9ca5db-6e72-4070-a1a2-8662d130e96f', 'c34e1002-0b11-432c-afeb-b0e860b8cfa5']",6,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:06.596,Carry,
,,,"[51.6, 70.2]",,,,,,,,,,,,,2.385175,,,,,,,,,,,,,,f3d0465a-32fd-4ab3-b2d3-805d8e795a8b,349,,"[57.4, 65.1]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,27,Guingamp,142,"['55f3b6f1-9e34-45bf-9156-beb43541306a', '8502a84e-d8d9-49d0-a95e-2348db6bea7b', '9417beb9-5dea-418c-85f5-41f8cd37e287']",10,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:10.089,Carry,True
,,,"[44.4, 77.4]",,,,,,,,,,,,,0.620491,,,,,,,,,,,,,,e94136c3-ba76-43b1-a065-091765261183,354,,"[41.9, 77.4]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,27,Guingamp,142,"['01e3fdd8-a928-4b50-9022-72b022279f2b', '6a0a1bc0-d7a5-4cf8-8a96-a2c0dd406d49', 'a9060d53-f27b-4b43-b3a0-7d7e8ef0e17d']",13,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:13.487,Carry,True
,,,"[58.0, 54.5]",,,,,,,,,,,,,2.270657,,,,,,,,,,,,,,393753d6-d168-4986-b252-33a74c5e1d27,357,,"[65.0, 56.3]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,27,Guingamp,142,"['43fe4d18-e0f4-484c-9ecb-e7d6b90e5f46', '6864e072-1511-44df-ba9a-c3861eaff5bb', 'c876df83-fc61-4b96-be1a-fafd73c46ca8']",15,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:15.695,Carry,True
,,,"[62.2, 42.0]",,,,,,,,,,,,,1.5350341,,,,,,,,,,,,,,3bc2f8aa-0173-4ebb-8a96-ff90ec9e7f3e,361,,"[61.1, 43.3]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Younousse Sankharé,3348.0,Left Defensive Midfield,27,Guingamp,142,"['9a36fe5c-f157-4947-b979-2d19da28c282', 'd244dab4-6c88-408b-94d6-1635ecc2f5b8']",19,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:19.098,Carry,
,,,"[46.3, 48.6]",,,,,,,,,,,,,0.849797,,,,,,,,,,,,,,2fed212b-8d35-4284-be12-a17a0ade77c5,366,,"[46.8, 46.9]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,28,Rennes,134,"['32fca0a6-756e-40f4-aff4-ded2e2296c0f', '5a257268-877c-49b2-a197-23ae22025bc9', '8262af34-4abb-4e24-acd3-42d17eab5b1b']",22,,,,,,,,,,,,,,,,,,,Rennes,134,00:10:22.036,Carry,True
,,,"[79.1, 22.7]",,,,,,,,,,,,,0.970089,,,,,,,,,,,,,,af24a0c0-7ff0-487f-82db-a41e69353a08,373,,"[78.5, 23.7]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,29,Guingamp,142,"['c76e4b2b-5f00-4fdb-8a8f-408220addecd', 'fc89f064-5303-4e1c-9044-78e44f7bc93e']",23,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:23.860,Carry,
,,,"[90.0, 26.5]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,bf0bf4e9-cfbd-492c-8749-07f9e516b705,376,,"[90.0, 26.5]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Coco,3363.0,Left Center Forward,29,Guingamp,142,"['d0dad7e2-e373-4bc1-8506-70a0171f77b0', 'e37e169e-45c1-4b77-bcb4-8db5a836042b']",25,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:25.497,Carry,
,,,"[108.8, 8.2]",,,,,,,,,,,,,1.902502,,,,,,,,,,,,,,37d96cec-b800-4325-8d22-ea27cf5a8d26,379,,"[99.1, 11.6]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,29,Guingamp,142,"['26829248-136d-4877-92ca-294cb7b93a27', '45e029d9-860e-4ef1-b19d-46ad4f5d1a8a']",27,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:27.680,Carry,
,,,"[83.7, 34.6]",,,,,,,,,,,,,2.518606,,,,,,,,,,,,,,a3888fce-afb1-4f7f-b8f5-67482937cae7,386,,"[84.9, 41.0]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,29,Guingamp,142,"['4b549179-a98b-44ae-a77e-739db403e215', '55fc6d75-19cb-41d8-9784-d28a4d5faa0f', 'c4c595f6-be63-45d5-9c6e-86f3f3a7d4d1']",35,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:35.601,Carry,True
,,,"[56.9, 43.3]",,,,,,,,,,,,,1.341628,,,,,,,,,,,,,,d707aee9-5002-4c63-8f16-306c1140cbea,390,,"[58.8, 41.0]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,29,Guingamp,142,"['cddffc69-01ed-4f33-abaf-f21c4d3e9cb2', 'dc1022da-8f43-4489-8503-b69488f64d4c']",39,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:39.611,Carry,
,,,"[64.6, 72.3]",,,,,,,,,,,,,2.22387,,,,,,,,,,,,,,a3e72b0b-3a80-4a14-adde-577a6e1c98e2,393,,"[64.6, 72.3]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,29,Guingamp,142,"['35545b5b-2a18-445c-ac88-2f802f099dae', '944a7d63-a1d6-46e0-ac57-0ffcd1b1f2a3']",42,,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:42.454,Carry,
,,,"[27.6, 13.1]",,,,,,,,,,,,,0.359368,,,,,,,,,,,,,,42ed5d7b-ea1e-4bf3-9b77-2caa04d39117,398,,"[27.6, 13.1]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,30,Rennes,134,"['0f30c1f8-3b35-40ef-bb0d-632f04125107', '7e095299-7d5b-44f3-a429-6bbd22bb30a7']",47,,,,,,,,,,,,,,,,,,,Rennes,134,00:10:47.614,Carry,
,,,"[26.1, 4.4]",,,,,,,,,,,,,1.286012,,,,,,,,,,,,,,01648f5a-889a-4c75-a550-959c67c4e821,401,,"[25.7, 5.0]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Back,30,Rennes,134,"['77a3b1f9-7e1b-4e7c-a8c2-7928ad2ff459', '7be7caf4-d489-4b87-aa10-3b1406291b8b', 'da4729b7-4c67-4a3a-93f6-ed15b6f657ff']",49,,,,,,,,,,,,,,,,,,,Rennes,134,00:10:49.110,Carry,True
,,,"[21.5, 20.3]",,,,,,,,,,,,,0.795216,,,,,,,,,,,,,,dc361873-b39e-4a98-83fb-ccbd21c55c9f,405,,"[15.5, 10.4]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Left Center Back,30,Rennes,134,"['94901347-1d5f-4792-af3c-a52487182d3d', 'c7eb659a-43d1-415f-be2f-96d9bc75eeb9']",51,,,,,,,,,,,,,,,,,,,Rennes,134,00:10:51.743,Carry,
,,,"[42.1, 30.8]",,,,,,,,,,,,,1.858852,,,,,,,,,,,,,,ab5dcfa0-6f7a-4c72-8706-5eb696233184,408,,"[37.3, 22.2]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,30,Rennes,134,"['17154dd2-03c9-4ee8-a813-4317b4c65727', '1ebed1ca-b156-4cf4-8fde-9790c497a0b7']",53,,,,,,,,,,,,,,,,,,,Rennes,134,00:10:53.485,Carry,
,,,"[39.6, 47.2]",,,,,,,,,,,,,1.002456,,,,,,,,,,,,,,d260e510-53d0-4a51-a78e-fe4c50c46b96,411,,"[37.3, 39.1]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,30,Rennes,134,"['ec359596-cb78-4d94-8504-514859e1be0d', 'efbb076d-5405-4c15-a259-853dab826a5c']",56,,,,,,,,,,,,,,,,,,,Rennes,134,00:10:56.086,Carry,
,,,"[46.5, 70.5]",,,,,,,,,,,,,1.264987,,,,,,,,,,,,,,25e9ee2f-55d7-4d6e-acd5-b47480c61f28,414,,"[46.5, 70.5]",3901221,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,30,Rennes,134,"['10bc356f-45ed-46bd-bc85-d6ed696faafd', '9588969c-3d5b-485f-996c-76263ec5e298']",59,,,,,,,,,,,,,,,,,,,Rennes,134,00:10:59.110,Carry,
,,,"[55.1, 65.2]",,,,,,,,,,,,,0.108607,,,,,,,,,,,,,,c54f014f-4e7d-4bdd-a5c3-f832efc636e1,417,,"[55.1, 65.2]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Grosicki,5667.0,Right Wing,30,Rennes,134,"['4b8a6d98-b210-438f-bf37-c31665f2ada6', '65c340df-e961-4073-8be6-9cfa853a3964']",1,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:01.138,Carry,
,,,"[46.3, 69.4]",,,,,,,,,,,,,0.091098,,,,,,,,,,,,,,9c1b98d2-b349-4141-a895-344b3d04eda7,420,,"[46.3, 69.4]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,30,Rennes,134,"['3fce1d16-738d-43c2-88a4-4937ab8868fa', '72e1ff89-9526-409d-a401-08cf87247465']",2,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:02.412,Carry,
,,,"[34.9, 51.6]",,,,,,,,,,,,,1.669091,,,,,,,,,,,,,,e9d033a2-62e8-4a13-8c7a-3b00d7f6c23d,423,,"[33.8, 55.8]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,30,Rennes,134,"['4cf33a8f-56e6-40a6-a45a-daae8f244b46', 'ce61f77e-d12c-41af-8026-515d7d0a39fc']",3,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:03.999,Carry,
,,,"[37.2, 25.2]",,,,,,,,,,,,,1.995694,,,,,,,,,,,,,,1d603f43-9cfd-4716-825c-fbd49553b39a,426,,"[36.4, 32.8]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edson André Sitoe,3250.0,Left Center Back,30,Rennes,134,"['5e627058-d252-49a9-a20d-63242a80ff32', '9a5d80ef-4ff7-4bb3-a249-06b0c655d898']",7,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:07.059,Carry,
,,,"[63.4, 9.2]",,,,,,,,,,,,,4.310398,,,,,,,,,,,,,,114e0c3b-05c4-4cc3-9ff9-a6b261070555,429,,"[47.7, 22.2]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,30,Rennes,134,"['120a5655-54e7-4ce8-a0eb-64f3225dac47', '23b2eaf3-1ed6-4590-ae78-550e90824538']",10,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:10.030,Carry,
,,,"[69.4, 9.4]",,,,,,,,,,,,,0.07323,,,,,,,,,,,,,,0d3f6838-bd50-414d-8e19-57a2e07f04fe,432,,"[69.4, 9.4]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Attacking Midfield,30,Rennes,134,"['54b9be45-b060-4b61-b5b4-042bf0771b20', 'a0497331-a812-4884-8639-0469ae340358']",14,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:14.984,Carry,
,,,"[64.1, 7.4]",,,,,,,,,,,,,0.004725,,,,,,,,,,,,,,a3320850-0c5d-40dd-bc7e-366fa6876dc0,435,,"[63.7, 7.8]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,30,Rennes,134,"['58cd547c-7bbd-4a7e-abf3-28fe51ca99c9', '99675d59-ced4-4dfa-99ee-e26554cfab4f']",15,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:15.804,Carry,
,,,"[69.0, 4.1]",,,,,,,,,,,,,0.24674,,,,,,,,,,,,,,cf63c76d-a7fa-47ac-9a05-092b57a00e8b,438,,"[69.0, 4.1]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Back,30,Rennes,134,"['7aca253b-f38f-49dc-acd2-ff8c7dccadc1', 'a547bf8b-9d47-4e50-965f-46d756554fee']",16,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:16.628,Carry,
,,,"[64.8, 5.9]",,,,,,,,,,,,,1.258182,,,,,,,,,,,,,,82a7853e-0e69-47a2-a355-705d679b1a4e,441,,"[65.5, 5.0]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,30,Rennes,134,"['1a8d0ea0-db78-4ddf-9810-1db555602dce', 'd601d3d5-05d6-489d-8417-a58cf9f1f639']",17,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:17.795,Carry,
,,,"[52.1, 24.7]",,,,,,,,,,,,,1.120701,,,,,,,,,,,,,,e0a6730a-1a62-474a-9114-dc46733ba173,444,,"[52.1, 24.7]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,30,Rennes,134,"['3fdcee75-c378-4f24-83c8-42c6e8c1662c', '7119cc31-29bb-4279-8209-ac3c963d28c1']",20,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:20.103,Carry,
,,,"[50.7, 55.5]",,,,,,,,,,,,,1.982562,,,,,,,,,,,,,,1abb99a7-2c22-45be-acdb-be7d2a5e66bd,447,,"[47.4, 47.2]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,30,Rennes,134,"['61368ec6-5b55-41aa-bcdc-301b2012119a', '99f7c5aa-fa39-4c55-ad19-6b3385f70249']",22,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:22.553,Carry,
,,,"[79.0, 52.5]",,,,,,,,,,,,,0.113995,,,,,,,,,,,,,,9832aa9a-8801-4c70-af36-6786d1d099a7,450,,"[77.1, 52.5]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,30,Rennes,134,"['02cb5c31-f8cb-4cf8-ab7d-e61152dd8147', '1091094c-bed0-4fba-ac6e-cd51c9a34ff8', '670e940e-7ff4-47ec-af77-c30ebc79b814']",25,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:25.655,Carry,True
,,,"[40.9, 23.6]",,,,,,,,,,,,,1.764411,,,,,,,,,,,,,,39af8f7b-49a9-44b7-8a7f-a0600e037d45,455,,"[41.6, 22.7]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,30,Rennes,134,"['35d48a61-b696-4d9b-a8f8-4148aaf66963', '6f36f287-b894-42b2-8090-22aaa1280614']",27,,,,,,,,,,,,,,,,,,,Guingamp,142,00:11:27.253,Carry,
,,,"[71.3, 72.9]",,,,,,,,,,,,,1.149273,,,,,,,,,,,,,,32e281a3-b11c-4421-b095-024e2eb9eac8,460,,"[71.3, 68.5]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Grosicki,5667.0,Right Wing,30,Rennes,134,"['6c16590b-df6d-4f34-8a8c-45041a1b9300', 'abb31978-7aae-47d2-9387-2b36c66d2473', 'ea6977d6-7f81-422a-8ae3-3c3ada45b9f4']",31,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:31.157,Carry,True
,,,"[62.1, 43.0]",,,,,,,,,,,,,1.5126851,,,,,,,,,,,,,,b0ffd68c-71bc-41fc-b41d-bdf0e93e9c9a,469,,"[63.4, 49.7]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,30,Rennes,134,"['793c6160-dfa7-45c9-8087-fdc08b4b92e7', 'f90dafc6-b48a-4460-86cd-aab5a83ff17a']",36,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:36.083,Carry,
,,,"[76.2, 5.0]",,,,,,,,,,,,,2.074165,,,,,,,,,,,,,,31f15d27-73d3-41f8-ba7a-0967c47afbc6,472,,"[66.0, 5.9]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Back,30,Rennes,134,"['02fb7564-2564-4bed-8016-92eda8351575', '1ac12316-024d-47c2-8ce0-807b0c7b75f7']",39,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:39.724,Carry,
,,,"[79.9, 6.0]",,,,,,,,,,,,,2.383216,,,,,,,,,,,,,,22150560-fad5-43df-8ad1-a37280c43448,475,,"[75.3, 8.8]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,30,Rennes,134,"['05eae741-f147-4141-95a0-92cb1d19517c', 'ba0a2d09-1c89-4202-a1f0-806f127afe87']",42,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:42.707,Carry,
,,,"[98.8, 8.0]",,,,,,,,,,,,,1.75143,,,,,,,,,,,,,,735c1cca-69ba-42f9-b314-43a4680d7474,478,,"[98.9, 5.5]",3901221,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Back,30,Rennes,134,"['03c4c295-1dd1-44be-a65c-88481e9ab850', 'a42113f2-8747-4e12-be58-8b8d766b6e34']",46,,,,,,,,,,,,,,,,,,,Rennes,134,00:11:46.864,Carry,
,,,"[95.1, 9.7]",,,,,,,,,,,,,0.183955,,,,,,,,,,,,,,82a1faa2-2a1e-494a-b1fb-d4c6113001e4,487,,"[95.6, 9.7]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Center Attacking Midfield,31,Rennes,134,"['13738af8-7714-431d-80c2-098e692f7317', '172fcd14-e85d-4ec4-a92c-d83c0242d07c', '970bcad8-f582-4730-9721-3c58b62b40c4']",5,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:05.596,Carry,True
,,,"[43.9, 74.1]",,,,,,,,,,,,,0.354769,,,,,,,,,,,,,,5e386e8d-912f-43e5-ab45-2e45325f27ba,492,,"[40.9, 76.0]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,32,Guingamp,142,"['609e76ea-55c1-4487-836f-44d777b17ce6', 'c5a69cf2-e818-4b9a-bb30-549054e3cd7c']",25,,,,,,,,,,,,,,,,,,,Guingamp,142,00:12:25.491,Carry,
,,,"[33.8, 76.0]",,,,,,,,,,,,,0.18557,,,,,,,,,,,,,,05962b00-c9bc-42b0-a3b8-7fb813fbda57,495,,"[33.0, 77.6]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,32,Guingamp,142,"['54bbcd13-2482-434b-8ea3-0b8255696627', 'd98a7fe9-6739-4e6e-be5f-20615fc835b2']",26,,,,,,,,,,,,,,,,,,,Guingamp,142,00:12:26.750,Carry,
,,,"[44.4, 20.8]",,,,,,,,,,,,,1.0715,,,,,,,,,,,,,,a1f4631c-fd97-4f4a-8c3d-bac73a358f82,501,,"[46.3, 17.5]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,33,Rennes,134,"['964eb0dd-d534-47ac-ac24-f949d0960eda', 'ae692255-a445-4ba3-990f-17f849d95df2']",31,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:31.671,Carry,
,,,"[34.3, 44.1]",,,,,,,,,,,,,1.596557,,,,,,,,,,,,,,eb4a44cb-575c-4278-b5f6-05bdc7236b27,504,,"[33.5, 41.9]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,33,Rennes,134,"['19785b42-96c7-4e2b-91e5-3fe3cc876e70', '6785164d-d18e-4719-ba59-b1b2df216132']",34,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:34.865,Carry,
,,,"[42.1, 40.2]",,,,,,,,,,,,,0.195819,,,,,,,,,,,,,,eb44ae40-19ba-46b7-bf21-73c1291c8d98,507,,"[38.6, 38.6]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,33,Rennes,134,"['006c792c-f820-4c0c-aeec-e2b8f25ae805', '22efcc64-911a-4f68-ba12-e5cfa9e17148']",37,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:37.827,Carry,
,,,"[44.9, 52.1]",,,,,,,,,,,,,1.12264,,,,,,,,,,,,,,2f468cbe-ee44-435a-8b25-3c04da764a46,510,,"[42.1, 56.9]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Danzé,4475.0,Right Back,33,Rennes,134,"['148d0821-4ec3-42ae-85d5-6cb33fa82eef', '732aac33-c420-4be8-a869-82014fac28d5']",39,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:39.836,Carry,
,,,"[36.8, 44.4]",,,,,,,,,,,,,1.242467,,,,,,,,,,,,,,38ecee67-e98e-43e1-9116-042122add308,513,,"[36.8, 44.4]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fallou Diagne,3022.0,Right Center Back,33,Rennes,134,"['13fd546b-31df-4f3d-94e8-c69ee5ed4fe7', '4cb176ec-84cb-44cd-9fc1-1a368eab93bd']",42,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:42.506,Carry,
,,,"[62.7, 8.3]",,,,,,,,,,,,,2.30484,,,,,,,,,,,,,,4c9a66c0-8654-43ad-87c3-e07b88cdbb15,516,,"[49.3, 15.7]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,33,Rennes,134,"['be0255fa-7f0e-4f7f-a3ed-77c7a1933b35', 'fe6f5d86-2379-41b2-9190-fe6676a3efd5']",45,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:45.372,Carry,
,,,"[72.9, 3.2]",,,,,,,,,,,,,1.031059,,,,,,,,,,,,,,30921d59-c014-40de-b8ee-6e34f75fb319,519,,"[78.7, 2.2]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoann Gourcuff,4602.0,Left Wing,33,Rennes,134,"['222ff656-6159-46fa-a33a-8804615f9d29', '8331cebc-bc93-4c8f-83ae-65183e9f158b', 'a6ace15a-5cc8-4e79-963d-e32d832f25c7']",48,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:48.530,Carry,True
,,,"[63.7, 3.6]",,,,,,,,,,,,,0.999826,,,,,,,,,,,,,,ba92d1b4-f4c2-48bf-9515-6f8a223e7317,523,,"[63.7, 3.6]",3901221,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Back,33,Rennes,134,"['4a40ab61-bb6f-49b5-ae5e-b0d1fbd988ca', 'b14d6a21-d3d4-4638-9e4c-266d318e4699']",50,,,,,,,,,,,,,,,,,,,Rennes,134,00:12:50.921,Carry,
