50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.565982,,,,,,,,,,,,,,1b5b7fe9-fb63-4a03-aff5-a30d8daf28ee,18,,"[30.3, 80.0]",3900623,0,,,,-0.13095358,,,,,,"[50.8, 77.3]",,High Pass,,20.67704,,,,,Bryan Dabo,3421.0,,,,,Throw-in,1,From Throw In,William Jean Rémy,4669.0,Right Back,4,Montpellier,139,['b58485e1-5c76-453a-b750-fca05f5e1c2e'],43,,,,,,,,,,,,,,,,,Montpellier,139,00:00:43.712,Pass,
,,,,,,,,,,,,,,,,3.216151,,,,,,,,,,,,,,40947f36-14ba-4e95-9231-235644402af6,21,,"[51.4, 77.3]",3900623,0,,,True,-0.7515128,,,,,,"[63.6, 65.9]",,High Pass,,16.697306,,,,,Kévin Bérigaud,2980.0,,,,,,1,From Throw In,Bryan Dabo,3421.0,Right Midfield,4,Montpellier,139,"['5f3ae7bf-a637-4383-b493-ab1ea76762bc', 'dc59b6a0-4d5e-47ae-a85f-ea4a2fd9de2f']",45,,,,,,,,,,,,,,,,,Montpellier,139,00:00:45.278,Pass,True
,,,,,,,,,,,,,,,,3.265009,,,,,,,,,,,,,,665d860e-ad47-4ef5-bdb8-05a30639d7e4,25,,"[64.2, 56.6]",3900623,0,,,,-0.5235758,,Right Foot,,,,"[93.3, 39.8]",,High Pass,,33.601337,,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Throw In,Kévin Bérigaud,2980.0,Center Forward,4,Montpellier,139,"['5a0e6178-8c95-4486-a416-8ff9b7bc132b', 'cb82e6f6-4253-40f6-934f-c1771400c4b3']",49,,,,,,,,,,,,,,,,,Montpellier,139,00:00:49.367,Pass,
,,,,,,,,,,,,,,,,2.005328,,,,,,,,,,,,,,5a0e6178-8c95-4486-a416-8ff9b7bc132b,27,,"[26.8, 40.3]",3900623,0,,,,-1.060308,,Head,,,,"[28.2, 37.8]",,Low Pass,,2.8653097,,,,,Lindsay Rose,7346.0,,,,,Recovery,1,From Throw In,Lamine Gassama,6335.0,Right Back,4,Montpellier,139,"['356aea8e-b2ff-4c43-a8a9-dca5d660e41d', '665d860e-ad47-4ef5-bdb8-05a30639d7e4']",52,,,,,,,,,,,,,,,,,Lorient,165,00:00:52.632,Pass,
,,,,,,,,,,,,,,,,3.635545,,,,,,,,,,,,,,d7765a20-d968-4602-8485-2cb2916b6486,29,,"[26.8, 38.5]",3900623,0,,,,0.37596095,,Right Foot,,,,"[64.8, 53.5]",,High Pass,,40.853397,,,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,From Throw In,Lindsay Rose,7346.0,Right Center Back,4,Montpellier,139,"['1f79af0b-7eca-4500-a6de-165fc92bf978', '5e05a6cb-6e84-44b9-9ffb-babbac7f6cb2']",54,,,,,,,,,,,,,,,,,Lorient,165,00:00:54.637,Pass,
,,,,,,,,,,,,,,,,1.46362,,,,,,,,,,,,,,5e05a6cb-6e84-44b9-9ffb-babbac7f6cb2,32,,"[55.3, 26.6]",3900623,0,,,True,0.75599486,,,,,,"[65.8, 36.5]",,Low Pass,,14.431216,,,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,From Throw In,Daniel Congré,3011.0,Left Center Back,4,Montpellier,139,"['452408f2-d8a8-4458-b98c-8488ead51208', 'c2c7350c-ecd0-4596-9030-014aae00c14a', 'd7765a20-d968-4602-8485-2cb2916b6486']",58,,,,,,,,,,,,,,,,,Montpellier,139,00:00:58.273,Pass,True
,,,,,,,,,,,,,,,,0.883249,,,,,,,,,,,,,,63098a70-922b-4f69-baa5-56b9a83c1280,36,,"[65.0, 37.3]",3900623,0,,,,-1.7385594,,Left Foot,,,,"[62.9, 24.9]",,Low Pass,,12.576566,,,,,Jonas Martin,2950.0,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Right Center Midfield,4,Montpellier,139,"['18776e7b-2011-482b-a5f9-b10b1439e087', '95894c26-db04-4d7e-8bd6-f03481b5bcb2']",59,,,,,,,,,,,,,,,,,Montpellier,139,00:00:59.764,Pass,True
,,,,,,,,,,,,,,,,1.162309,,,,,,,,,,,,,,feda405e-f502-453c-a113-618fd6a7ada1,39,,"[62.9, 24.9]",3900623,1,,,,2.5308666,,Right Foot,,,,"[55.9, 29.8]",,Low Pass,,8.544589,,,,,Jamel Saihi,40530.0,,,,,,1,From Throw In,Jonas Martin,2950.0,Left Center Midfield,4,Montpellier,139,['eb1c7809-60c6-47b2-9865-c37531d94e55'],0,,,,,,,,,,,,,,,,,Montpellier,139,00:01:00.663,Pass,
,,,,,,,,,,,,,,,,1.201705,,,,,,,,,,,,,,815ea0d8-2c64-4eb2-84ac-0dfe0945e360,42,,"[55.9, 29.1]",3900623,1,,,,-0.13824299,,Right Foot,,,,"[78.9, 25.9]",,Ground Pass,,23.221542,,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Throw In,Jamel Saihi,40530.0,Center Defensive Midfield,4,Montpellier,139,"['5a301cca-1cc5-46e4-9b9d-a909053eb54c', 'ed93458c-05c7-4b83-b209-670822f33cc0']",1,,,,,,,,,,,,,,,,,Montpellier,139,00:01:01.842,Pass,
,,,,,,,,,,,,,,,,2.054567,,,,,,,,,,,,,,bac55871-19e5-4e19-a9c7-a79da4877633,46,,"[40.7, 53.9]",3900623,1,,,,-2.9221094,,Right Foot,,,,"[14.7, 48.1]",,Ground Pass,,26.639069,,,,,Benjamin Lecomte,3008.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,5,Lorient,165,['e4eef41e-e493-4dbe-a25a-0fcdfc555478'],4,,,,,,,,,,,,,,,,,Lorient,165,00:01:04.153,Pass,
,,,,,,,,,,,,,,,,2.289669,,,,,,,,,,,,,,3a6d4b77-66ba-42fe-a50d-0159ab3814da,50,,"[15.1, 51.0]",3900623,1,,,,-0.1260881,,Right Foot,,,,"[29.3, 49.2]",,Ground Pass,,14.31363,,,,,Lindsay Rose,7346.0,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,5,Lorient,165,"['3812679d-6a43-4f55-9bab-8cb5a408d348', '73b07d27-bc2c-47a4-9dd3-c21191f3c2ac']",8,,,,,,,,,,,,,,,,,Lorient,165,00:01:08.063,Pass,True
,,,,,,,,,,,,,,,,2.127163,,,,,,,,,,,,,,1338582f-8e85-4ba9-aced-c2f37c6f4c84,53,,"[39.2, 49.5]",3900623,1,,,,-0.8844111,,Right Foot,,,,"[66.4, 16.3]",,High Pass,,42.91946,,,,,Jimmy Cabot,7336.0,,,,,,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,5,Lorient,165,['e1acba9d-4948-4b29-ab85-047c7d4d1aff'],11,,,,,,,,,,,,,,,,,Lorient,165,00:01:11.677,Pass,
,,,,,,,,,,,,,,,,0.028414,,,,,,,,,,,,,,878f063f-546e-407e-9d7f-7c121d741ae9,57,,"[66.7, 15.5]",3900623,1,,,,0.11065722,,Right Foot,,,,"[67.6, 15.6]",,Low Pass,,0.9055385,,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Left Midfield,5,Lorient,165,"['94281727-2acf-4173-be33-cee9fef023e4', 'c735d645-dec5-4cbf-9caf-80e2d2ed8ccc', 'e31da876-1dde-44b0-9b62-8bcd6e72bfd6']",14,,,,,,,,,,,,,,,,,Lorient,165,00:01:14.728,Pass,True
,,,,,,,,,,,,,,,,0.804926,,,,,,,,,,,,,,03193887-ba44-4f51-9d7f-674338ad6a09,63,,"[74.5, 3.6]",3900623,1,,,,-2.7728968,,Right Foot,,,,"[70.1, 1.9]",,Ground Pass,,4.7169905,,,,,Jimmy Cabot,7336.0,,,,,,1,Regular Play,Abdul Majeed Waris,7615.0,Right Center Forward,5,Lorient,165,"['927062d2-4620-4832-9df1-6c2bae715425', 'a73629f0-8f73-4517-b201-23a9a9faaaa4']",20,,,,,,,,,,,,,,,,,Lorient,165,00:01:20.315,Pass,True
,,,,,,,,,,,,,,,,1.03618,,,,,,,,,,,,,,9716ca06-91b9-41a4-8ac8-14d3c01819cf,66,,"[69.2, 2.2]",3900623,1,,,,2.896614,,Left Foot,,,,"[55.6, 5.6]",,Low Pass,,14.018559,,,,,Vincent Le Goff,7199.0,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Left Midfield,5,Lorient,165,['6cb8ed9e-90c3-492e-b4ca-db6b875371dd'],21,,,,,,,,,,,,,,,,,Lorient,165,00:01:21.801,Pass,
,,,,,,,,,,,,,,,,0.944624,,,,,,,,,,,,,,caf6535e-6733-4eb7-8503-ec5e81e27aaa,69,,"[53.9, 8.1]",3900623,1,,,,1.6405753,,Right Foot,,,,"[52.6, 26.7]",,Ground Pass,,18.645374,,,,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,5,Lorient,165,['04165ea9-b6fa-484d-9607-d50c69b4c870'],25,,,,,,,,,,,,,,,,,Lorient,165,00:01:25.060,Pass,
,,,,,,,,,,,,,,,,2.369498,,,,,,,,,,,,,,012131cf-e1a0-4947-8f71-f09060168af9,73,,"[48.7, 36.4]",3900623,1,,,,1.0612626,,Right Foot,,,,"[70.1, 74.7]",,High Pass,,43.87311,,,,,Yann Jouffre,3102.0,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,5,Lorient,165,"['8e585f98-cd91-4ea5-abbf-3ff1154c6113', '99544e68-14d6-44c0-bfd4-2018fb98e0c8']",28,,,,,,,,,,,,,,,,,Lorient,165,00:01:28.093,Pass,True
,,,,,,,,,,,,,,,,1.169368,,,,,,,,,,,,,,5569b3c4-c9a4-47b2-9680-0c157f0af295,76,,"[64.3, 75.5]",3900623,1,,,,-2.5879114,,Left Foot,,,,"[47.8, 65.3]",,Ground Pass,,19.398195,,,,,Lamine Gassama,6335.0,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,5,Lorient,165,['d34293d5-1345-41db-95e8-bfbd6b2134a1'],31,,,,,,,,,,,,,,,,,Lorient,165,00:01:31.959,Pass,
,,,,,,,,,,,,,,,,1.586186,,,,,,,,,,,,,,f808a1fb-c43e-43cd-ac15-a50027814a20,80,,"[47.8, 65.3]",3900623,1,,,,-1.847652,,Right Foot,,,,"[42.6, 47.0]",,Ground Pass,,19.024458,,,,,Lindsay Rose,7346.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,5,Lorient,165,"['d11b4322-3045-4cd7-88a3-9b0f53d3aeb6', 'f863ce0a-4d5e-4d5f-b414-f5420bc8d134']",33,,,,,,,,,,,,,,,,,Lorient,165,00:01:33.643,Pass,True
,,,,,,,,,,,,,,,,1.007504,,,,,,,,,,,,,,bb287410-0cdb-4730-ae90-3320e05aa8b0,83,,"[42.6, 46.9]",3900623,1,,,,-0.15660188,,No Touch,,,,"[46.4, 46.3]",,Ground Pass,,3.847077,,True,,,François Bellugou,3140.0,,,,,,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,5,Lorient,165,['02b574e4-ddfe-48bb-ad51-2d82f373a4f3'],36,,,,,,,,,,,,,,,,,Lorient,165,00:01:36.616,Pass,
,,,,,,,,,,,,,,,,1.879979,,,,,,,,,,,,,,d4057359-bdb8-466d-ad1b-c89b4e1c0c2b,85,,"[45.7, 45.5]",3900623,1,,,,-1.7212892,,Left Foot,,,,"[42.0, 21.1]",,Ground Pass,,24.678938,,,,,Zargo Touré,7211.0,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,5,Lorient,165,['1dd277bf-d4d2-4fe6-8afa-385b18be1cc8'],37,,,,,,,,,,,,,,,,,Lorient,165,00:01:37.624,Pass,
,,,,,,,,,,,,,,,,1.415563,,,,,,,,,,,,,,061d085a-5246-45e6-864e-72c46e89b027,88,,"[43.1, 18.1]",3900623,1,,,,-0.16328417,,Right Foot,,,,"[69.2, 13.8]",,Ground Pass,,26.451843,,,,,Jimmy Cabot,7336.0,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,5,Lorient,165,['2567efec-1867-4fc6-9006-afd44af7d7de'],40,,,,,,,,,,,,,,,,,Lorient,165,00:01:40.865,Pass,
,,,,,,,,,,,,,,,,1.044111,,,,,,,,,,,,,,f1c89da5-7114-40cf-b9a7-11902ad956a1,91,,"[68.1, 12.8]",3900623,1,,,,-1.6207547,,Right Foot,,,,"[67.6, 2.8]",,Ground Pass,,10.012492,,,,,Vincent Le Goff,7199.0,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Left Midfield,5,Lorient,165,"['93af6f2e-cfd7-4c2b-b3bd-25122c3e39b6', 'cc3c73fa-fb45-4eb0-a3c4-e6de59670091']",42,,,,,,,,,,,,,,,,,Lorient,165,00:01:42.281,Pass,True
,,,,,,,,,,,,,,,,0.731158,,,,,,,,,,,,,,45212dc0-2056-4e77-b360-7bce2a068038,93,,"[67.6, 2.8]",3900623,1,,,,2.2883377,,Left Foot,,,,"[62.8, 8.3]",,Ground Pass,,7.3,,,,,Jimmy Cabot,7336.0,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,5,Lorient,165,['0abf706d-67b8-4a86-bfb9-7c3d2cd5f6f6'],43,,,,,,,,,,,,,,,,,Lorient,165,00:01:43.325,Pass,
,,,,,,,,,,,,,,,,1.686241,,,,,,,,,,,,,,3e27f27e-fdaa-4c01-8ade-f5a42149139c,95,,"[62.8, 8.3]",3900623,1,,,,-0.01041629,,Right Foot,,,,"[82.0, 8.1]",,Low Pass,,19.201042,,,,,Abdul Majeed Waris,7615.0,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Left Midfield,5,Lorient,165,['40c5766d-f9c8-46a3-8e58-6cb750af2df3'],44,,,,,,,,,,,,,,,,,Lorient,165,00:01:44.056,Pass,
,,,,,,,,,,,,,,,,0.150727,,,,,,,,,,,,,,86f518e6-40d3-4085-9105-05fc67b65dc7,98,,"[81.8, 8.3]",3900623,1,,,,-0.36717382,,Right Foot,,,,"[83.1, 7.8]",,Low Pass,,1.3928388,,,Incomplete,,Vincent Le Goff,7199.0,,,,,,1,Regular Play,Abdul Majeed Waris,7615.0,Right Center Forward,5,Lorient,165,"['5c098edb-c647-4030-830b-16b3e6ae3ef8', '8718c61b-e56b-48f9-bf32-72493f7d414c', '98300f26-ed06-4cac-b597-f217c26c0d8c']",45,,,,,,,,,,,,,,,,,Lorient,165,00:01:45.742,Pass,True
,,,,,,,,,,,,,,,,0.942292,,,,,,,,,,,,,,86c7f5b8-dfec-41d6-bbdb-7a2dbc66e220,101,,"[84.5, 0.1]",3900623,1,,,,1.2694511,,,,,,"[86.8, 7.5]",,Low Pass,,7.7491937,,,,,Abdul Majeed Waris,7615.0,,,,,Throw-in,1,From Throw In,Vincent Le Goff,7199.0,Left Back,6,Lorient,165,['887e3b20-0eed-4518-9f61-6b733e09c7db'],49,,,,,,,,,,,,,,,,,Lorient,165,00:01:49.708,Pass,
,,,,,,,,,,,,,,,,0.675815,,,,,,,,,,,,,,f61fa6e7-05be-4600-b60c-4349721e16ba,105,,"[90.7, 7.8]",3900623,1,,,,1.0443176,,Left Foot,,,,"[97.5, 19.5]",,Ground Pass,,13.532554,,,,,François Bellugou,3140.0,,,,,,1,From Throw In,Abdul Majeed Waris,7615.0,Right Center Forward,6,Lorient,165,"['14d521dd-9480-46cb-9bde-4343f1923701', '29e6f478-3d34-46f7-8e1b-e62dc42d1732']",52,,,,,,,,,,,,,,,,,Lorient,165,00:01:52.495,Pass,True
,,,,,,,,,,,,,,,,1.789473,,,,,,,,,,,,,,07f62b79-8cd8-4e8c-9256-133697103c5d,108,,"[97.6, 20.0]",3900623,1,,,,0.21780089,,Left Foot,,,,"[109.8, 22.7]",,High Pass,,12.495199,,,,,Abdul Majeed Waris,7615.0,,,,,,1,From Throw In,François Bellugou,3140.0,Left Defensive Midfield,6,Lorient,165,['c87c1dec-819f-45b8-962d-0e7f02fb923b'],53,,,,,,,,,,,,,,,,,Lorient,165,00:01:53.912,Pass,
,,,,,,,,,,,,,,,,1.908436,,,,,,,,,,,,,,c65efd1a-6f48-47eb-8160-f1a07afab23a,113,,"[9.5, 43.8]",3900623,1,True,,,-0.6970868,,Keeper Arm,,,,"[30.4, 26.3]",,Low Pass,,27.259127,,,,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Counter,Laurent Pionnier,40645.0,Goalkeeper,7,Montpellier,139,['44431fd7-a147-447c-9c40-16bcce1929a9'],59,,,,,,,,,,,,,,,,,Montpellier,139,00:01:59.889,Pass,
,,,,,,,,,,,,,,,,3.053856,,,,,,,,,,,,,,b4151790-345a-44a4-b428-46c9ce50f8d9,115,,"[30.6, 24.1]",3900623,2,True,,,-0.47501075,,Left Foot,,,,"[55.1, 11.5]",,Ground Pass,,27.550137,,,,,Kévin Bérigaud,2980.0,,,,,,1,From Counter,Rodrigue Casimir Ninga,3020.0,Left Midfield,7,Montpellier,139,['7a667fd3-d103-4fb7-a72a-5962da3dc14c'],4,,,,,,,,,,,,,,,,,Montpellier,139,00:02:04.398,Pass,
,,,,,,,,,,,,,,,,2.91937,,,,,,,,,,,,,,617e2903-ce27-4df2-8ea0-c43f08d2f1e5,118,,"[39.2, 53.9]",3900623,2,True,,,-2.0182157,,Right Foot,,,,"[23.7, 21.6]",,Ground Pass,,35.826527,,,,,Zargo Touré,7211.0,,,,,Recovery,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,8,Lorient,165,['2fb908f8-dc1a-4e90-a6b8-758bd97b1c57'],12,,,,,,,,,,,,,,,,,Lorient,165,00:02:12.691,Pass,
