ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.120441,,,,,,,,,,,,,be651334-d792-4dbc-8a25-452e79f2ae31,1871,,,"[83.0, 0.1]",3829444,53,,,,2.8080084,,,,,"[62.8, 7.1]",,Low Pass,,21.378494,,,Chaker Alhadhur,7237.0,,,,,,Throw-in,2,From Throw In,Vincent Bessat,2992.0,Left Midfield,128,Caen,140,['aa395b07-1ff7-4c68-9c49-dfafc237f564'],45,,,,,,,,,,,,,,,,,Caen,140,00:08:45.787,Pass,
,,,,,,,,,,,,,,,,2.370967,,,,,,,,,,,,,97a76e05-0008-414e-b3eb-24e3fcbd620e,1874,,,"[63.3, 6.5]",3829444,53,,,,2.3381085,,Left Foot,,,"[44.3, 26.2]",,Ground Pass,,27.369509,,,Syam Ben Youssef,5656.0,,,,,,,2,From Throw In,Chaker Alhadhur,7237.0,Left Back,128,Caen,140,['a02ce9fe-c1c3-4753-b79d-cf4a74837442'],48,,,,,,,,,,,,,,,,,Caen,140,00:08:48.143,Pass,
,,,,,,,,,,,,,,,,2.467667,,,,,,,,,,,,,859c220c-33c6-40a1-98f7-16cdf5eccf12,1877,,,"[44.5, 21.4]",3829444,53,,,,0.47594208,,Left Foot,,,"[63.9, 31.4]",,Ground Pass,,21.825672,Incomplete,,Julien Féret,2959.0,,,,,,,2,From Throw In,Syam Ben Youssef,5656.0,Left Center Back,128,Caen,140,"['4f7ef622-3550-49ee-8bde-ee8ab8adb958', 'ed16f1a5-7402-48c6-a175-48738580309a']",51,,,,,,,,,,,,,,,,,Caen,140,00:08:51.531,Pass,
,,,,,,,,,,,,,,,,0.901539,,,,,,,,,,,,,ef26e1a6-796b-45a9-aa58-0de3e64410b7,1881,,,"[52.1, 46.6]",3829444,53,,,,-1.4234842,,Left Foot,,,"[54.4, 31.1]",,Ground Pass,,15.669716,,,Corentin Tolisso,5480.0,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,129,Lyon,137,['c4e2b14e-1ce3-491d-9cb6-cb1d74119960'],54,,,,,,,,,,,,,,,,,Lyon,137,00:08:54.649,Pass,
,,,,,,,,,,,,,,,,1.269292,,,,,,,,,,,,,4b28c044-f487-44de-b0e6-f66cd1eb3f72,1883,,,"[54.1, 33.0]",3829444,53,,,,0.98539114,,Right Foot,,,"[65.9, 50.8]",,Ground Pass,,21.35603,,,Mathieu Valbuena,18868.0,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,129,Lyon,137,['c0e83bbf-e91a-4590-8d6a-19e428c75393'],55,,,,,,,,,,,,,,,,,Lyon,137,00:08:55.551,Pass,
,,,,,,,,,,,,,,,,4.164117,,,,,,,,,,,,,7d5f627b-14ca-4617-bdff-676cfb6d2add,1886,,,"[65.9, 50.8]",3829444,53,,,,-0.07229717,,Right Foot,,,"[101.8, 48.2]",,High Pass,,35.994026,Incomplete,,Claudio Beauvue,6600.0,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,129,Lyon,137,"['a4b89763-9dbf-4440-ab3d-c3a892339ce9', 'ef0bdf69-d0d2-4279-a005-03ebfe14eda4']",58,,,,,,,,,,,,,,,,,Lyon,137,00:08:58.023,Pass,
,,,,,,,,,,,,,,,,1.111314,,,,,,,,,,,,,ef0bdf69-d0d2-4279-a005-03ebfe14eda4,1889,,,"[18.3, 31.9]",3829444,54,,,,2.5634744,,Right Foot,,,"[4.2, 41.1]",,Ground Pass,,16.835974,,,Rémy Vercoutre,2963.0,,,,,,Recovery,2,Regular Play,Syam Ben Youssef,5656.0,Left Center Back,130,Caen,140,"['4d5a49e8-8b24-44b1-a5e3-da91c276f7da', '6d42148a-db55-4c72-b327-f5dcf4561fa3', '7d5f627b-14ca-4617-bdff-676cfb6d2add']",2,,,,,,,,,,,,,,,,,Caen,140,00:09:02.187,Pass,True
,,,,,,,,,,,,,,,,0.962152,,,,,,,,,,,,,28c29168-cffc-43ff-977f-d9afe0604f32,1892,,,"[3.9, 41.6]",3829444,54,,,,-1.2211384,,Right Foot,,,"[10.5, 23.5]",,Ground Pass,,19.265772,,,Syam Ben Youssef,5656.0,,,,,,,2,Regular Play,Rémy Vercoutre,2963.0,Goalkeeper,130,Caen,140,['be40c1e6-1bf9-4431-8a59-1076d5afdc98'],3,,,,,,,,,,,,,,,,,Caen,140,00:09:03.411,Pass,
,,,,,,,,,,,,,,,,1.238507,,,,,,,,,,,,,fa4145c6-05ec-48b5-9ca4-a5c7282c3229,1895,,,"[10.5, 23.5]",3829444,54,,,,-0.76532054,,Right Foot,,,"[23.2, 11.3]",,Ground Pass,,17.610508,,,Chaker Alhadhur,7237.0,,,,,,,2,Regular Play,Syam Ben Youssef,5656.0,Left Center Back,130,Caen,140,['6b974bbe-0968-4ce0-a079-18be0e26a6f4'],5,,,,,,,,,,,,,,,,,Caen,140,00:09:05.401,Pass,
,,,,,,,,,,,,,,,,1.677905,,,,,,,,,,,,,2b90ced9-65f9-4f05-b940-5103aa2d8198,1898,,,"[25.4, 13.9]",3829444,54,,,,0.137788,,Right Foot,,,"[62.9, 19.1]",,High Pass,,37.858818,,,Andy Delort,3038.0,,,,,,,2,Regular Play,Chaker Alhadhur,7237.0,Left Back,130,Caen,140,['e3669729-f7c1-4e61-b03a-f781ee469649'],8,,,,,,,,,,,,,,,,,Caen,140,00:09:08.741,Pass,
,,,,,,,,,,,,,,,,0.818009,,,,,,,,,,,,,6b09f507-a180-45f6-9187-72cefe817e08,1900,,,"[62.9, 19.1]",3829444,54,,,,-0.8288491,,Head,,,"[72.8, 8.3]",,High Pass,,14.650939,Incomplete,,Vincent Bessat,2992.0,,,,,,,2,Regular Play,Andy Delort,3038.0,Center Forward,130,Caen,140,"['28c08f04-a940-4b93-9be0-a1e6a4657dd2', '3f8f3908-850e-4590-b16f-5b112541bb73']",10,,,,,,,,,,,,,,,,,Caen,140,00:09:10.659,Pass,
,,,,,,,,,,,,,,,,1.208782,,,,,,,,,,,,,3f8f3908-850e-4590-b16f-5b112541bb73,1902,,,"[47.3, 71.8]",3829444,54,,,,-0.7980557,,Head,,,"[55.1, 63.8]",,High Pass,,11.1731825,,,Maxime Gonalons,6982.0,,,,,,Recovery,2,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,131,Lyon,137,"['6b09f507-a180-45f6-9187-72cefe817e08', '735f8096-13d1-4bb8-a2b3-126f48aa70b5']",11,,,,,,,,,,,,,,,,,Lyon,137,00:09:11.477,Pass,
,,,,,,,,,,,,,,,,1.269738,,,,,,,,,,,,,04ba0a11-48e0-4dc9-a181-38f879776ea3,1905,,,"[54.7, 64.4]",3829444,54,,,True,-2.196843,,,,,"[50.0, 57.9]",,Low Pass,,8.021222,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,131,Lyon,137,"['c337bd42-1e5c-42f5-912f-a61d79829f0d', 'e2f534b2-5049-4484-a089-c49a03142137']",12,,,,,,,,,,,,,,,,,Lyon,137,00:09:12.686,Pass,True
,,,,,,,,,,,,,,,,0.738626,,,,,,,,,,,,,77ab514c-94be-4027-a6d2-dccf44711819,1913,,,"[73.5, 33.7]",3829444,54,,,,0.6084079,,Right Foot,,,"[88.0, 43.8]",,Ground Pass,,17.67088,Incomplete,,Jeff Louis,7726.0,,,,Through Ball,True,,2,Regular Play,Jordan Adéoti,7344.0,Center Defensive Midfield,131,Lyon,137,"['dd5780dd-95c4-47ea-995c-4103d941d6d0', 'f87cad8f-e6a7-4cd2-8396-90a879972af1']",17,,,,,,,,,,,,,,,,,Caen,140,00:09:17.148,Pass,
,,,,,,,,,,,,,,,,1.480838,,,,,,,,,,,,,8dd06468-62ef-42b7-a5ba-5e69450fef6b,1918,,,"[36.3, 40.8]",3829444,54,,,,-1.3734008,,Right Foot,,,"[38.6, 29.3]",,Ground Pass,,11.727745,,,Jérémy Morel,2983.0,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,131,Lyon,137,['377ac580-2ef7-45cd-a28c-a78b2fa6ccb0'],19,,,,,,,,,,,,,,,,,Lyon,137,00:09:19.836,Pass,
,,,,,,,,,,,,,,,,0.145047,,,,,,,,,,,,,3db72013-3fba-49ef-bbd9-b13d6b65d914,1926,,,"[36.3, 74.1]",3829444,54,,,,0.0,,Left Foot,,,"[39.3, 74.1]",,Ground Pass,,3.0,Incomplete,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Right Back,131,Lyon,137,['db9eab21-e4c5-4351-ad34-c979c69ab768'],27,,,,,,,,,,,,,,,,,Caen,140,00:09:27.882,Pass,
,,,,,,,,,,,,,,,,1.66511,,,,,,,,,,,,,c3e263ec-117e-4844-b5b0-a44a82582f37,1944,,,"[24.9, 61.2]",3829444,54,,,,-0.9272952,,Right Foot,,,"[41.1, 39.6]",,Ground Pass,,27.0,,,Julien Féret,2959.0,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Right Back,131,Lyon,137,['af96f381-6d8f-42f0-b27b-5b0bc0eef543'],38,,,,,,,,,,,,,,,,,Caen,140,00:09:38.411,Pass,
,,,,,,,,,,,,,,,,4.871816,,,,,,,,,,,,,c7c50254-d5df-4f8b-bfae-03db5de9ec58,1947,,,"[53.6, 36.4]",3829444,54,,,,0.46848434,,Right Foot,,,"[86.6, 53.1]",,Ground Pass,,36.984997,Incomplete,,Vincent Bessat,2992.0,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,131,Lyon,137,"['163b66f3-9b11-4d66-ba9e-5bed962587ba', 'cecf0df0-45da-40bd-a40c-382ed291c89c']",41,,,,,,,,,,,,,,,,,Caen,140,00:09:41.734,Pass,
,,,,,,,,,,,,,,,,1.255941,,,,,,,,,,,,,e7276f2e-2c88-4af9-ac36-821281924807,1951,,,"[29.7, 28.2]",3829444,54,,,,0.71379083,,Left Foot,,,"[42.4, 39.2]",,Ground Pass,,16.801489,,,Maxime Gonalons,6982.0,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,131,Lyon,137,['b51a3281-0a74-4a3a-b110-ea58ae4e3cf5'],48,,,,,,,,,,,,,,,,,Lyon,137,00:09:48.367,Pass,
,,,,,,,,,,,,,,,,2.535983,,,,,,,,,,,,,7a770ef9-fb93-4e36-8fc0-46537e56b802,1954,,,"[42.4, 39.2]",3829444,54,,,,1.2391093,,Right Foot,,,"[53.8, 72.3]",,High Pass,,35.00814,,,Jordan Ferri,3118.0,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,131,Lyon,137,['7a54ea23-d182-41f9-8c3f-65a5eb7a01c9'],51,,,,,,,,,,,,,,,,,Lyon,137,00:09:51.593,Pass,
,,,,,,,,,,,,,,,,1.525218,,,,,,,,,,,,,0f37cff8-fe27-4937-a14c-224d8653607c,1957,,,"[53.8, 72.3]",3829444,54,,,,-2.9957817,,Right Foot,,,"[39.5, 70.2]",,Ground Pass,,14.453373,,,Rafael Pereira da Silva,3156.0,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,131,Lyon,137,['a603fa76-0783-4750-bc8b-0fe4de571136'],54,,,,,,,,,,,,,,,,,Lyon,137,00:09:54.615,Pass,
,,,,,,,,,,,,,,,,1.592074,,,,,,,,,,,,,b4419cac-9f2f-4d24-a31d-0c18932009f0,1960,,,"[39.7, 70.2]",3829444,54,,,,-2.442812,,Right Foot,,,"[20.3, 53.9]",,Ground Pass,,25.338705,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,2,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,131,Lyon,137,['d0d03872-0ad2-4e1e-b436-dc02c76b40c8'],57,,,,,,,,,,,,,,,,,Lyon,137,00:09:57.351,Pass,
,,,,,,,,,,,,,,,,1.924328,,,,,,,,,,,,,0b278c3d-31d5-4fe5-ba62-a241074b87d1,1963,,,"[22.7, 54.2]",3829444,55,,,,-1.3452392,,Right Foot,,,"[30.8, 18.9]",,Ground Pass,,36.2174,,,Samuel Yves Umtiti,5492.0,,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,131,Lyon,137,['5cca3672-a62e-4099-90ea-744161c2b42b'],0,,,,,,,,,,,,,,,,,Lyon,137,00:10:00.102,Pass,
,,,,,,,,,,,,,,,,1.569259,,,,,,,,,,,,,170c0baf-f87f-49ea-ae88-1543cca57f64,1966,,,"[35.6, 18.8]",3829444,55,,,,-0.39145064,,Left Foot,,,"[65.4, 6.5]",,Ground Pass,,32.23864,,,Jérémy Morel,2983.0,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,131,Lyon,137,['49150c06-86f2-4a68-b4ab-95c70b7f4ded'],3,,,,,,,,,,,,,,,,,Lyon,137,00:10:03.033,Pass,
,,,,,,,,,,,,,,,,2.310757,,,,,,,,,,,,,b3c68c5a-3b9d-424e-9859-624969ef8c65,1969,,,"[65.4, 6.5]",3829444,55,,,,2.6245606,,Left Foot,,,"[45.0, 18.1]",,Ground Pass,,23.467424,,,Samuel Yves Umtiti,5492.0,,,,,,,2,Regular Play,Jérémy Morel,2983.0,Left Back,131,Lyon,137,['1db2a709-699f-475d-855d-fd5aad4a54a1'],5,,,,,,,,,,,,,,,,,Lyon,137,00:10:05.605,Pass,
,,,,,,,,,,,,,,,,3.795102,,,,,,,,,,,,,3fcd6066-ac9d-4a82-a645-05d65c0ad250,1972,,,"[45.0, 18.1]",3829444,55,,,,1.6958388,,Left Foot,,,"[40.5, 53.9]",,Ground Pass,,36.081715,,,Jordan Ferri,3118.0,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,131,Lyon,137,['7a65cb5f-681c-4638-8fd8-359ef025a9d8'],9,,,,,,,,,,,,,,,,,Lyon,137,00:10:09.018,Pass,
,,,,,,,,,,,,,,,,1.357468,,,,,,,,,,,,,da2b34a3-0bd6-4517-a536-0b648456f8cd,1975,,,"[42.3, 62.0]",3829444,55,,,,-1.9055332,,Right Foot,,,"[34.3, 39.0]",,Ground Pass,,24.351591,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,131,Lyon,137,['48ddce67-a5fc-43b5-b62a-8a31c7043be6'],14,,,,,,,,,,,,,,,,,Lyon,137,00:10:14.730,Pass,
,,,,,,,,,,,,,,,,1.079808,,,,,,,,,,,,,db3961e0-4e51-43ad-8cd7-95a3c22b87e1,1978,,,"[34.3, 39.0]",3829444,55,,,,0.6519675,,Left Foot,,,"[51.2, 51.9]",,Ground Pass,,21.260761,,,Mathieu Valbuena,18868.0,,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,131,Lyon,137,['9a648b53-c66d-49b8-923b-7a641e4c84eb'],17,,,,,,,,,,,,,,,,,Lyon,137,00:10:17.086,Pass,
,,,,,,,,,,,,,,,,0.805907,,,,,,,,,,,,,bb19a0ca-4544-43c0-bc54-7c3d02117dfd,1981,,,"[70.1, 57.3]",3829444,55,,,,0.9218008,,Right Foot,,,"[81.1, 71.8]",,Ground Pass,,18.200275,,,Nabil Fekir,2948.0,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,131,Lyon,137,['e738caf4-4614-486e-8099-7a69a5cfa601'],21,,,,,,,,,,,,,,,,,Lyon,137,00:10:21.246,Pass,
,,,,,,,,,,,,,,,,0.827265,,,,,,,,,,,,,a008a468-c178-48fd-8c4f-1c322b2e6060,1984,,,"[81.1, 71.8]",3829444,55,,,,0.16789593,,Left Foot,,,"[92.9, 73.8]",,Ground Pass,,11.968291,,,Rafael Pereira da Silva,3156.0,,,,,,,2,Regular Play,Nabil Fekir,2948.0,Right Center Forward,131,Lyon,137,['50f33f06-a156-4947-bf2b-6a2feedc69e9'],23,,,,,,,,,,,,,,,,,Lyon,137,00:10:23.538,Pass,
,,,,,,,,,,,,,,,,0.713141,,,,,,,,,,,,,fed7aa0b-3cb3-4d2d-8fa7-54fa0a6cafd4,1987,,,"[92.9, 73.8]",3829444,55,,,,-2.819842,,Right Foot,,,"[84.2, 70.9]",,Ground Pass,,9.170606,,,Nabil Fekir,2948.0,,,,,,,2,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,131,Lyon,137,['4f0f62d4-9c7b-4cc3-8866-cf568f84ac85'],24,,,,,,,,,,,,,,,,,Lyon,137,00:10:24.521,Pass,
,,,,,,,,,,,,,,,,0.921328,,,,,,,,,,,,,78b37c2d-63cb-4e08-8d0b-af6c1a471f30,1990,,,"[84.2, 70.9]",3829444,55,,,,-1.4195787,,Left Foot,,,"[85.8, 60.4]",,Ground Pass,,10.621205,,,Mathieu Valbuena,18868.0,,,,,,,2,Regular Play,Nabil Fekir,2948.0,Right Center Forward,131,Lyon,137,['d7089565-6b49-4584-b889-b44ad388e91c'],26,,,,,,,,,,,,,,,,,Lyon,137,00:10:26.687,Pass,
,,,,,,,,,,,,,,,,0.266005,,,,,,,,,,,,,29fc4cb3-ffca-4566-af51-91f425f4de25,1994,,,"[87.1, 62.0]",3829444,55,,,,1.5422326,,Right Foot,,,"[87.2, 65.5]",,Ground Pass,,3.5014284,Incomplete,,Nabil Fekir,2948.0,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,131,Lyon,137,"['12b54b00-fa95-47e2-9c77-6fb208991341', '47663fab-6a95-460e-a177-be9d7bc25e04', 'ed204028-51b5-4e33-a42a-0d1d67635571']",28,,,,,,,,,,,,,,,,,Lyon,137,00:10:28.656,Pass,True
,,,,,,,,,,,,,,,,1.880649,,,,,,,,,,,,,b794fcf6-75ad-41eb-a02e-a15a846a1d55,2002,,,"[42.7, 6.0]",3829444,55,True,,,1.3311899,,Right Foot,,,"[50.2, 36.7]",,Ground Pass,,31.602848,,,Jordan Adéoti,7344.0,,,,,,Free Kick,2,From Free Kick,Chaker Alhadhur,7237.0,Left Back,133,Caen,140,['816f8de5-7178-4f0b-868e-d8db4488b8fd'],45,,,,,,,,,,,,,,,,,Caen,140,00:10:45.747,Pass,
,,,,,,,,,,,,,,,,2.212535,,,,,,,,,,,,,2b9f4b8b-e6ab-4af5-b05f-38a7472e9b5c,2004,,,"[47.9, 36.4]",3829444,55,,,,1.3642602,,Right Foot,,,"[54.5, 67.9]",,Ground Pass,,32.184002,,,Dennis Appiah,22111.0,,,,,,,2,From Free Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,133,Caen,140,['ad576ed5-55f9-40cb-9117-2bb395d5054d'],47,,,,,,,,,,,,,,,,,Caen,140,00:10:47.628,Pass,
,,,,,,,,,,,,,,,,0.904212,,,,,,,,,,,,,f284620f-a2ad-44dd-9b71-4c039c50f683,2007,,,"[82.2, 70.2]",3829444,55,,,,-1.5034138,,Right Foot,,,"[83.3, 53.9]",,Ground Pass,,16.337074,,,Jeff Louis,7726.0,,,,,,,2,From Free Kick,Dennis Appiah,22111.0,Right Back,133,Caen,140,['e6fc279a-a4b7-469a-b0c2-add095156661'],54,,,,,,,,,,,,,,,,,Caen,140,00:10:54.221,Pass,
,,,,,,,,,,,,,,,,1.499382,,,,,,,,,,,,,3be30e99-cb1e-43ab-84c2-186979893b81,2010,,,"[83.2, 55.2]",3829444,55,,,,2.799977,,Left Foot,,,"[69.7, 60.0]",,Ground Pass,,14.327945,,,Jordan Adéoti,7344.0,,,,,,,2,From Free Kick,Jeff Louis,7726.0,Right Midfield,133,Caen,140,['df29febb-5207-4c95-8b78-f0d059536963'],55,,,,,,,,,,,,,,,,,Caen,140,00:10:55.212,Pass,
,,,,,,,,,,,,,,,,2.971919,,,,,,,,,,,,,d421c274-94ac-469a-8f33-93838921e150,2013,,,"[75.1, 52.6]",3829444,55,,,,-1.2304516,,Right Foot,,,"[92.7, 2.9]",,High Pass,,52.72428,,,Chaker Alhadhur,7237.0,,,True,,,,2,From Free Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,133,Caen,140,['1e360ffb-5e5d-44e5-a428-210ed4d3ea8e'],59,,,,,,,,,,,,,,,,,Caen,140,00:10:59.505,Pass,
,,,,,,,,,,,,,,,,1.934205,,,,,,,,,,,,,3cbfa7a5-b416-44e4-9854-0131a8e40663,2015,,,"[92.5, 2.9]",3829444,56,,,,0.36933365,,Head,,,"[114.2, 11.3]",,High Pass,,23.269077,Incomplete,,Vincent Bessat,2992.0,,,,,,,2,From Free Kick,Chaker Alhadhur,7237.0,Left Back,133,Caen,140,"['4c81765c-fdde-4ceb-beb3-76ed8be9e571', '65da99b3-49a8-4929-a3e7-57208d83edd7']",2,,,,,,,,,,,,,,,,,Caen,140,00:11:02.477,Pass,
,,,,,,,,,,,,,,,,0.345503,,,,,,,,,,,,,67ba3545-ec84-4c82-b956-557d5f3dacec,2019,,,"[2.3, 71.7]",3829444,56,,,,1.2714301,,Right Foot,,,"[4.8, 79.8]",,Ground Pass,,8.477028,Out,,,,,,,,,,2,From Free Kick,Rafael Pereira da Silva,3156.0,Right Back,133,Caen,140,,5,,,,,,,,,,,,,,,,,Lyon,137,00:11:05.759,Pass,
,,,,,,,,,,,,,,,,1.306142,,,,,,,,,,,,,a5677cf3-b0a2-47b4-8d05-c0730c00f614,2020,,,"[112.6, 0.1]",3829444,56,,,,1.851474,,,,,"[109.4, 11.2]",,Low Pass,,11.552056,,,Julien Féret,2959.0,,,,,,Throw-in,2,From Throw In,Chaker Alhadhur,7237.0,Left Back,134,Caen,140,['625a2d58-de09-48b8-a4c1-d390110169ef'],15,,,,,,,,,,,,,,,,,Caen,140,00:11:15.820,Pass,
,,,,,,,,,,,,,,,,3.520943,,,,,,,,,,,,,2706a152-3257-47da-b42f-33328fc25214,2025,,,"[6.0, 36.0]",3829444,56,,,,0.29256177,,Left Foot,,,"[72.4, 56.0]",,High Pass,,69.346664,,,Claudio Beauvue,6600.0,,,,,,Goal Kick,2,From Goal Kick,Anthony Lopes,2947.0,Goalkeeper,135,Lyon,137,['2639cdb9-cd3d-4687-8bab-9301d5a5b3f9'],44,,,,,,,,,,,,,,,,,Lyon,137,00:11:44.254,Pass,
,,,,,,,,,,,,,,,,1.277196,,,,,,,,,,,,,2cd6e68d-0374-4c84-b2cc-28db66b82ae6,2028,,,"[72.4, 56.0]",3829444,56,,,True,-0.9155002,,,,,"[81.7, 43.9]",,High Pass,,15.261062,,,Corentin Tolisso,5480.0,,,,,,,2,From Goal Kick,Claudio Beauvue,6600.0,Left Center Forward,135,Lyon,137,"['1036b87e-f726-4461-b0b8-1da366475695', '3ed73790-1aa6-4b67-b550-1e4002cfcb6e']",47,,,,,,,,,,,,,,,,,Lyon,137,00:11:47.775,Pass,True
,,,,,,,,,,,,,,,,1.310506,,,,,,,,,,,,,abfb8cdf-c4c7-4ff2-bf8f-6d85cef64924,2031,,,"[85.1, 52.6]",3829444,56,,,,-0.8553476,,Right Foot,,,"[92.4, 44.2]",,Ground Pass,,11.128792,,,Mathieu Valbuena,18868.0,,,,,,,2,From Goal Kick,Corentin Tolisso,5480.0,Left Center Midfield,135,Lyon,137,['e4767f77-2c05-45af-8037-0a3e9c1e31c8'],50,,,,,,,,,,,,,,,,,Lyon,137,00:11:50.068,Pass,
,,,,,,,,,,,,,,,,1.261752,,,,,,,,,,,,,a36f865e-5d17-4670-8db6-b0313499b48a,2038,,,"[108.6, 53.4]",3829444,56,,,,-1.9151303,ebfb2b23-107c-49ee-9c25-e4838176bf45,Right Foot,,,"[103.4, 38.9]",True,Ground Pass,,15.404221,,,Nabil Fekir,2948.0,,,,,,,2,From Goal Kick,Mathieu Valbuena,18868.0,Center Attacking Midfield,135,Lyon,137,['f0993106-a1f9-4c8c-bbee-fa046b265b33'],53,,,,,,,,,,,,,,,,,Lyon,137,00:11:53.751,Pass,
,,,,,,,,,,,,,,,,1.727446,,,,,,,,,,,,,50f2bd56-aba4-449a-9eb3-70e616f88400,2042,,,"[61.0, 40.1]",3829444,57,True,,,-2.8929973,,Right Foot,,,"[35.0, 33.5]",,Ground Pass,,26.824615,,,Syam Ben Youssef,5656.0,,,,,,Kick Off,2,From Kick Off,Andy Delort,3038.0,Center Forward,136,Caen,140,['10d99444-8885-4e31-b993-b96a410abc28'],53,,,,,,,,,,,,,,,,,Caen,140,00:12:53.434,Pass,
,,,,,,,,,,,,,,,,3.331986,,,,,,,,,,,,,3f3a4582-96de-4bca-91ca-bb541bac8f77,2044,,,"[36.9, 36.1]",3829444,57,,,,0.8549311,,Right Foot,,,"[72.3, 76.8]",,High Pass,,53.941174,,,Dennis Appiah,22111.0,,,True,,,,2,From Kick Off,Syam Ben Youssef,5656.0,Left Center Back,136,Caen,140,['ac756709-e16e-4153-bbc2-6ea01c81d369'],56,,,,,,,,,,,,,,,,,Caen,140,00:12:56.133,Pass,
,,,,,,,,,,,,,,,,1.320806,,,,,,,,,,,,,4f4b42b7-4952-47bf-b39a-fc88a22bad24,2050,,,"[37.7, 0.1]",3829444,58,,,,1.4838071,,,,,"[39.2, 17.3]",,Low Pass,,17.265284,,,Maxime Gonalons,6982.0,,,,,,Throw-in,2,From Throw In,Jérémy Morel,2983.0,Left Back,137,Lyon,137,['63b4b475-926e-485e-8119-07b4f1d8a5ae'],11,,,,,,,,,,,,,,,,,Lyon,137,00:13:11.570,Pass,
,,,,,,,,,,,,,,,,1.314809,,,,,,,,,,,,,af91a26e-0a50-4a51-a460-522de574208e,2053,,,"[31.6, 17.3]",3829444,58,,,,1.9053942,,Right Foot,,,"[21.9, 45.2]",,Ground Pass,,29.53811,,,Mapou Yanga-Mbiwa,4463.0,,,,,,,2,From Throw In,Maxime Gonalons,6982.0,Center Defensive Midfield,137,Lyon,137,['dcd3bfff-ca7f-4058-9ef6-36c4038c8574'],14,,,,,,,,,,,,,,,,,Lyon,137,00:13:14.320,Pass,
,,,,,,,,,,,,,,,,3.540604,,,,,,,,,,,,,fab0188d-443b-454d-b9d4-f13298812a38,2056,,,"[21.9, 45.2]",3829444,58,,,,0.5047204,,Right Foot,,,"[64.8, 68.9]",,High Pass,,49.011223,,,Mathieu Valbuena,18868.0,,,,,,,2,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,137,Lyon,137,['9dde2188-c777-4a0b-8c66-4c0a74e2aecf'],16,,,,,,,,,,,,,,,,,Lyon,137,00:13:16.638,Pass,
