ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.296825,,,,,,,,,,,,8614a971-4edf-4f16-b168-2f4a7df18af1,61,,"[57.7, 20.3]",3900501,0,,,,1.6714169,,Right Foot,,"[55.6, 41.1]",,Ground Pass,,20.90574,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['d8656d6d-954b-4d7e-8d72-2a526dc9a9b8'],53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:53.617,Pass,
,,,,,,,,,,,,,,,1.200323,,,,,,,,,,,,830921ae-0b22-4f16-be5f-b60b5c0b5a85,64,,"[51.1, 26.7]",3900501,0,,,,-1.3585259,,Right Foot,,"[53.6, 15.1]",,Ground Pass,,11.866339,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,3,Paris Saint-Germain,131,['75cbb572-db1a-4505-bca7-75b211257337'],57,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:00:57.889,Pass,
,,,,,,,,,,,,,,,1.879884,,,,,,,,,,,,5b8838b1-9432-4579-a598-6270577f9650,67,,"[53.2, 16.9]",3900501,1,,,,1.6352232,,Right Foot,,"[50.8, 54.1]",,Ground Pass,,37.27734,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,3,Paris Saint-Germain,131,['0654efde-5f14-472c-a031-5293d642896c'],1,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:01.315,Pass,
,,,,,,,,,,,,,,,0.941029,,,,,,,,,,,,88fdfcb9-cb9a-4d6d-bdf5-be1a0b012cee,70,,"[64.3, 59.5]",3900501,1,,,,-0.8894981,,Right Foot,,"[73.3, 48.4]",,Ground Pass,,14.290207,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,3,Paris Saint-Germain,131,['4eebcb1c-a51c-4bb3-8901-cc41667ca4bf'],6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:06.479,Pass,
,,,,,,,,,,,,,,,0.854735,,,,,,,,,,,,f73aaf3c-ee4f-48e0-9c6a-e7a00346ffd8,73,,"[74.5, 47.9]",3900501,1,,,,0.64739215,,Left Foot,,"[86.8, 57.2]",,Ground Pass,,15.420116,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,3,Paris Saint-Germain,131,['16ed4b19-ef53-4809-abac-75f679b47e51'],8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:08.190,Pass,
,,,,,,,,,,,,,,,2.24766,,,,,,,,,,,,8e89f84a-21fa-4eb5-afa0-ca5195387758,77,,"[86.8, 57.2]",3900501,1,,,,1.3459077,,Right Foot,,"[90.3, 72.5]",,Ground Pass,,15.695222,,,,Gregory van der Wiel,20048.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,3,Paris Saint-Germain,131,"['58083f78-74be-4bdd-b2e2-49a8a48d940e', 'f50f8780-2fbc-4a23-86d2-3adf6841bc50']",9,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:09.171,Pass,True
,,,,,,,,,,,,,,,0.190713,,,,,,,,,,,,6b0b4381-12d4-4a45-b61b-3416675263ed,80,,"[91.2, 72.3]",3900501,1,,,,-1.1071488,,Right Foot,,"[92.4, 69.9]",,Low Pass,,2.6832817,,Incomplete,,,,,,,,,1,Regular Play,Gregory van der Wiel,20048.0,Right Back,3,Paris Saint-Germain,131,['cb78c835-70b5-4d94-a0e0-8b468969e3ef'],11,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:11.459,Pass,
,,,,,,,,,,,,,,,0.779303,,,,,,,,,,,,60f217cf-d187-4011-8da3-fda8642ac218,82,,"[94.1, 80.0]",3900501,1,,,,-0.69652396,,,,"[99.6, 75.4]",,Low Pass,,7.170077,,,,Ángel Fabián Di María Hernández,2995.0,,,,,Throw-in,1,From Throw In,Gregory van der Wiel,20048.0,Right Back,4,Paris Saint-Germain,131,['3247461f-c5f3-4899-b327-f601ef1edc5c'],21,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:21.114,Pass,
,,,,,,,,,,,,,,,1.104719,,,,,,,,,,,,e5d73a9c-3d7f-4af6-b89d-8949329d001d,90,,"[89.1, 76.6]",3900501,1,,,,-2.5456061,,Right Foot,,"[77.6, 68.8]",,Ground Pass,,13.895682,,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Gregory van der Wiel,20048.0,Right Back,4,Paris Saint-Germain,131,['42d18f9c-6071-40de-b331-dfa769274238'],24,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:24.054,Pass,
,,,,,,,,,,,,,,,1.508377,,,,,,,,,,,,2e563210-1f95-4832-af3a-6a4cd6ea7838,93,,"[77.1, 68.5]",3900501,1,,,,2.6300366,,Left Foot,,"[65.7, 74.9]",,Ground Pass,,13.073638,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,4,Paris Saint-Germain,131,['bbfada79-d8c6-4731-83db-2fbedbc06051'],25,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:25.199,Pass,
,,,,,,,,,,,,,,,2.135961,,,,,,,,,,,,b17781a6-4782-4c2c-940e-f01333abe131,95,,"[66.4, 73.3]",3900501,1,,,,-1.8504341,,Right Foot,,"[57.9, 43.7]",,Ground Pass,,30.796267,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,4,Paris Saint-Germain,131,['beb8f30a-1016-482f-aebf-2832797b7a1d'],26,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:26.707,Pass,
,,,,,,,,,,,,,,,2.190378,,,,,,,,,,,,58befce3-d092-4c3a-8c0e-35a3ee23c9d4,98,,"[58.8, 37.1]",3900501,1,,,,-0.98785883,,Right Foot,,"[79.9, 5.1]",,Ground Pass,,38.330276,,,,Layvin Kurzawa,4326.0,,,,,,1,From Throw In,David Luiz Moreira Marinho,3956.0,Left Center Back,4,Paris Saint-Germain,131,['a37c5793-98ba-4d18-8c82-82f47f2c7503'],30,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:30.506,Pass,
,,,,,,,,,,,,,,,0.566888,,,,,,,,,,,,1c97e081-3b88-4adf-822d-79b7541171df,101,,"[80.4, 5.9]",3900501,1,,,,2.0275235,,Left Foot,,"[74.7, 17.5]",,Ground Pass,,12.924783,,,,Blaise Matuidi,4375.0,,,,,,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,4,Paris Saint-Germain,131,['6e2fb16e-d0dc-4f0f-b597-b34135fbfbb1'],33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:33.311,Pass,
,,,,,,,,,,,,,,,1.136971,,,,,,,,,,,,4498f2d9-6e8c-41cd-a62e-562338977d8f,104,,"[75.4, 19.6]",3900501,1,,,,1.8261589,,Left Foot,,"[69.5, 42.2]",,Ground Pass,,23.357439,,,,Adrien Rabiot,3026.0,,,,,,1,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,4,Paris Saint-Germain,131,['f553ec71-e70b-4629-8425-8d6067a233bd'],37,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:37.341,Pass,
,,,,,,,,,,,,,,,1.545093,,,,,,,,,,,,0c7fc09f-0662-4ee4-a8a6-c5fa5c4fe8ab,107,,"[67.8, 44.2]",3900501,1,,,,1.414392,,Left Foot,,"[71.9, 70.2]",,Ground Pass,,26.321283,,,,Gregory van der Wiel,20048.0,,,,,,1,From Throw In,Adrien Rabiot,3026.0,Right Center Midfield,4,Paris Saint-Germain,131,['5ae71c64-80f7-4fab-8033-91bf94351721'],39,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:39.866,Pass,
,,,,,,,,,,,,,,,1.025401,,,,,,,,,,,,c4d09d45-fa89-4bdd-83eb-e2e1dd663565,110,,"[74.7, 73.0]",3900501,1,,,,0.51524496,,Right Foot,,"[83.0, 77.7]",,Ground Pass,,9.538343,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Gregory van der Wiel,20048.0,Right Back,4,Paris Saint-Germain,131,['b4a75d8a-2eb9-48bf-a606-e231649c93a2'],42,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:42.961,Pass,
,,,,,,,,,,,,,,,2.326772,,,,,,,,,,,,1ef19ebe-a25f-4e5a-b92f-65a798ead211,113,,"[83.0, 77.7]",3900501,1,,,,-1.6591327,,Left Foot,,"[77.5, 15.6]",,High Pass,,62.343082,,,,Blaise Matuidi,4375.0,,True,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,4,Paris Saint-Germain,131,['28e1a026-deea-48f7-a07d-10a1245346e1'],45,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:45.868,Pass,
