50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.372549,,,,,,,,,,,,,,c54a54a3-7e3a-48e7-a6ca-b176b09dde03,18,,,"[52.3, 14.3]",3900500,0,,,,,-1.6805233,,Right Foot,,,"[51.0, 2.5]",,Ground Pass,,11.871394,,,Yoann Andreu,3203.0,,,,Recovery,1,From Kick Off,Olivier Auriac,401483.0,Center Defensive Midfield,2,Angers,145,"['89c00f37-812a-4e4d-81c3-59157d342595', 'a8265d33-230d-4497-8035-433bea41ee83']",10,,,,,,,,,,,,,,,,,,,Angers,145,00:00:10.949,Pass,
,,,,,,,,,,,,,,,,,,2.25157,,,,,,,,,,,,,,a51dd2f8-3ed0-4018-b136-90f7b59e94a8,22,,,"[47.8, 1.9]",3900500,0,,,,,2.7696197,,Right Foot,,,"[25.5, 10.6]",,Ground Pass,,23.937,,,Romain Saïss,5219.0,,,,,1,From Kick Off,Yoann Andreu,3203.0,Left Back,2,Angers,145,"['8873f297-83ab-4da7-92e7-7addf24b974e', 'ff3d0ed5-ddb9-4ea5-a00b-9d43acc88963']",13,,,,,,,,,,,,,,,,,,,Angers,145,00:00:13.844,Pass,True
,,,,,,,,,,,,,,,,,,1.82137,,,,,,,,,,,,,,f5bff74e-b21f-4c16-ae26-fd25ac19a4c5,25,,,"[20.6, 8.7]",3900500,0,,,,,2.2794225,,Left Foot,,,"[5.0, 26.9]",,Ground Pass,,23.970816,,,Ludovic Butelle,4547.0,,,,,1,From Kick Off,Romain Saïss,5219.0,Left Center Back,2,Angers,145,['e5fb7ea7-04f2-4b52-94de-7fec8061d518'],16,,,,,,,,,,,,,,,,,,,Angers,145,00:00:16.430,Pass,
,,,,,,,,,,,,,,,,,,1.990067,,,,,,,,,,,,,,8c4897cf-15ea-4c10-a2ba-3b7bc98e8457,28,,,"[5.4, 26.5]",3900500,0,,,,,-0.5856797,,Left Foot,,,"[45.2, 0.1]",,High Pass,,47.759815,Out,,,,,,,,1,From Kick Off,Ludovic Butelle,4547.0,Goalkeeper,2,Angers,145,,18,,,,,,,,,,,,,,,,,,,Angers,145,00:00:18.291,Pass,
,,,,,,,,,,,,,,,,,,0.828261,,,,,,,,,,,,,,129dae39-2329-434e-b073-5f7cba9446cd,29,,,"[76.8, 80.0]",3900500,0,,,,,-1.1166421,,,,,"[83.0, 67.3]",,Low Pass,,14.1325865,,,Abdoulaye Doucouré,3292.0,,,,Throw-in,1,From Throw In,Steven Moreira,7197.0,Right Back,3,Rennes,134,['0ce13a86-85de-4d0c-a5dc-2ca02f31bcff'],30,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:30.501,Pass,
,,,,,,,,,,,,,,,,,,1.436422,,,,,,,,,,,,,,59912e2b-6cc8-4d0f-9e6c-81974c1ff122,32,,,"[84.3, 66.9]",3900500,0,,,,,1.9408553,,Right Foot,,,"[79.8, 78.5]",,High Pass,,12.442266,,,Steven Moreira,7197.0,,,,,1,From Throw In,Abdoulaye Doucouré,3292.0,Center Attacking Midfield,3,Rennes,134,"['ad247db9-b8a5-436f-b3b0-d660a931549c', 'c972e757-9ea4-4796-8693-c9a8f297917f']",31,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:31.329,Pass,True
,,,,,,,,,,,,,,,,,,1.545568,,,,,,,,,,,,,,33414d42-4a37-4574-9a21-fd6073700a3c,35,,,"[79.4, 77.8]",3900500,0,,,,,-0.3951479,,Right Foot,,,"[99.3, 69.5]",,Low Pass,,21.56154,,,Giovanni-Guy Yann Sio,3018.0,,,,,1,From Throw In,Steven Moreira,7197.0,Right Back,3,Rennes,134,['6e3dfc00-75c1-4305-9a74-a27d953ee73c'],33,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:33.390,Pass,
,,,,,,,,,,,,,,,,,,1.402881,,,,,,,,,,,,,,50a3c125-25eb-403d-9f74-194be787c21a,40,,,"[101.6, 72.5]",3900500,0,,,,,-2.9499443,,Left Foot,,,"[88.2, 69.9]",,Low Pass,,13.649908,Incomplete,,Pedro Henrique Konzen Medina da Silva,16503.0,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,3,Rennes,134,"['0ace44dd-6f4d-4b23-a2b4-34f3c7330761', '11ff3caa-2b0a-4100-b882-2a87334100d1', 'a8cd5f40-40ef-411f-8217-861dc64bedcd']",35,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:35.951,Pass,True
,,,,,,,,,,,,,,,,,,0.959296,,,,,,,,,,,,,,e702574e-f616-4c4e-b33b-b7e31ebce7cb,44,,,"[34.7, 10.6]",3900500,0,,,,,-0.5025501,,Left Foot,,,"[47.8, 3.4]",,Ground Pass,,14.948244,,,Billy Ketkeophomphone,4441.0,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,4,Angers,145,['27b8b543-d656-460b-8f55-e8a383ce74fc'],38,,,,,,,,,,,,,,,,,,,Angers,145,00:00:38.386,Pass,
,,,,,,,,,,,,,,,,,,4.312418,,,,,,,,,,,,,,b85c9715-ae60-4dcd-9911-0ad10daffa6c,53,,,"[111.7, 2.9]",3900500,0,,,,,1.6933248,,Left Foot,True,,"[103.4, 70.3]",,High Pass,,67.909134,Incomplete,,Billy Ketkeophomphone,4441.0,,True,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Wing,4,Angers,145,"['a2449a7d-38d0-49cf-8e67-67dbcbfce482', 'a984efa7-be43-4b06-a752-33578582b0fc', 'ead138bc-48c3-4849-b7d2-bb4ed2290b7e']",50,,,,,,,,,,,,,,,,,,,Angers,145,00:00:50.411,Pass,True
,,,,,,,,,,,,,,,,,,0.879285,,,,,,,,,,,,,,ed0636eb-18c8-438e-a529-c1b63e1c063b,58,,,"[14.8, 7.0]",3900500,0,,,,,2.63353,,Right Foot,,,"[6.0, 11.9]",,Ground Pass,,10.072239,,,Ludovic Baal,2985.0,,,,,1,Regular Play,Kamil Grosicki,5667.0,Left Wing,5,Rennes,134,"['0dec1b80-97bc-4036-b9b0-7ded6c234d02', 'a4195619-cf69-4115-9a03-91b50be9e0ad']",55,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:55.664,Pass,True
,,,,,,,,,,,,,,,,,,2.20554,,,,,,,,,,,,,,c9d1faef-90ef-4268-a043-13730740795f,60,,,"[5.6, 11.3]",3900500,0,,,,,-0.07297722,,Left Foot,,,"[43.9, 8.5]",,High Pass,,38.402214,Incomplete,,Benjamin André,2990.0,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Back,5,Rennes,134,"['1c609d9f-4c5e-44d2-b6b7-314cffdb7328', 'c3485925-2939-4426-91ea-22e030939241']",56,,,,,,,,,,,,,,,,,,,Rennes,134,00:00:56.544,Pass,
,,,,,,,,,,,,,,,,,,1.339897,,,,,,,,,,,,,,1c609d9f-4c5e-44d2-b6b7-314cffdb7328,62,,,"[76.2, 71.6]",3900500,0,,,,,-0.16756803,,Head,,,"[96.3, 68.2]",,High Pass,,20.385534,Incomplete,,,,,,,Recovery,1,Regular Play,Olivier Auriac,401483.0,Center Defensive Midfield,5,Rennes,134,"['c9d1faef-90ef-4268-a043-13730740795f', 'ca7f5057-2de1-4c55-ba9a-4c4dd06e320f']",58,,,,,,,,,,,,,,,,,,,Angers,145,00:00:58.749,Pass,
,,,,,,,,,,,,,,,,,,0.853766,,,,,,,,,,,,,,ca7f5057-2de1-4c55-ba9a-4c4dd06e320f,63,,,"[23.8, 11.9]",3900500,1,,,,,-0.12169778,,Right Foot,,,"[37.7, 10.2]",,Low Pass,,14.003571,,,Benjamin André,2990.0,,,,Recovery,1,Regular Play,Kamil Grosicki,5667.0,Left Wing,5,Rennes,134,"['1c609d9f-4c5e-44d2-b6b7-314cffdb7328', '3b0f3014-3131-47cf-8fb0-866fb79f3043']",0,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:00.089,Pass,
,,,,,,,,,,,,,,,,,,1.755485,,,,,,,,,,,,,,6fac218d-ce3c-4c77-a338-e6ceaf532ce7,70,,,"[36.4, 10.0]",3900500,1,,,,,-2.956679,,Right Foot,,,"[22.5, 7.4]",,Ground Pass,,14.141075,,,Ludovic Baal,2985.0,,,,,1,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,5,Rennes,134,['c935c0a3-1c85-4d24-9833-cd206917e688'],2,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:02.601,Pass,
,,,,,,,,,,,,,,,,,,0.267874,,,,,,,,,,,,,,f49f8191-0032-4891-ba24-fc77c5dcb2c6,74,,,"[21.6, 4.9]",3900500,1,,,,,0.25020054,,Left Foot,,,"[30.6, 7.2]",,Low Pass,,9.289241,Incomplete,,,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Back,5,Rennes,134,['4ba95060-20b7-4c7d-8d7f-749faf039f3d'],4,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:04.357,Pass,
,,,,,,,,,,,,,,,,,,1.203698,,,,,,,,,,,,,,04374b13-c4a0-45ac-864b-107da08859e3,76,,,"[16.1, 0.1]",3900500,1,,,,,1.472896,,,,,"[17.2, 11.3]",,Low Pass,,11.253888,,,Sylvain Armand,40699.0,,,,Throw-in,1,From Throw In,Ludovic Baal,2985.0,Left Back,6,Rennes,134,['d0c68d94-e29a-4aea-af33-f44dd952853f'],13,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:13.060,Pass,
,,,,,,,,,,,,,,,,,,0.861201,,,,,,,,,,,,,,a0897b2a-c6f3-438b-8c3d-9b055ae9949a,79,,,"[16.9, 12.1]",3900500,1,,,,,-1.2818209,,Left Foot,,,"[19.1, 4.7]",,Low Pass,,7.7201037,,,Ludovic Baal,2985.0,,,,,1,From Throw In,Sylvain Armand,40699.0,Left Center Back,6,Rennes,134,"['50e843d8-6700-430e-bfad-7362bdcbbba1', '79b5dc8b-a628-4969-a47a-5baa1950add4']",14,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:14.263,Pass,True
,,,,,,,,,,,,,,,,,,0.696649,,,,,,,,,,,,,,7414a00c-f726-45af-9b3f-f6ef3e8c8971,84,,,"[26.1, 2.7]",3900500,1,,,,,-0.13845275,,Left Foot,,,"[38.3, 1.0]",,Ground Pass,,12.317873,Out,,,,,,,,1,From Throw In,Ludovic Baal,2985.0,Left Back,6,Rennes,134,,16,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:16.500,Pass,
,,,,,,,,,,,,,,,,,,0.906348,,,,,,,,,,,,,,1b1c8c3f-1bdd-4194-8825-9c43534cb41f,85,,,"[80.7, 80.0]",3900500,1,,,,,-1.737242,,,,,"[78.6, 67.5]",,Low Pass,,12.675173,,,Olivier Auriac,401483.0,,,,Throw-in,1,From Throw In,Vincent Manceau,3431.0,Right Back,7,Angers,145,['99c1fbde-17fe-416a-b119-ff2c8faa48d6'],22,,,,,,,,,,,,,,,,,,,Angers,145,00:01:22.025,Pass,
,,,,,,,,,,,,,,,,,,0.886602,,,,,,,,,,,,,,f3aa4061-a524-4ba1-949d-ce2706e7f9b4,88,,,"[78.3, 68.6]",3900500,1,,,,,2.340811,,Right Foot,,,"[71.9, 75.2]",,Ground Pass,,9.193476,,,Vincent Manceau,3431.0,,,,,1,From Throw In,Olivier Auriac,401483.0,Center Defensive Midfield,7,Angers,145,['62e8a7ec-6bbb-4934-927f-c5593899d358'],22,,,,,,,,,,,,,,,,,,,Angers,145,00:01:22.971,Pass,
,,,,,,,,,,,,,,,,,,1.2503,,,,,,,,,,,,,,d3fc4e9f-6c49-47e2-99f3-1c871349c1dc,91,,,"[71.1, 75.4]",3900500,1,,,,,-2.9035463,,Right Foot,,,"[43.9, 68.8]",,Ground Pass,,27.989285,,,Ismaël Traoré,3045.0,,,,,1,From Throw In,Vincent Manceau,3431.0,Right Back,7,Angers,145,['454e59e2-65d7-4976-9503-9d98076bad53'],24,,,,,,,,,,,,,,,,,,,Angers,145,00:01:24.850,Pass,
,,,,,,,,,,,,,,,,,,2.340045,,,,,,,,,,,,,,ef2c9fa7-c4fd-4981-bdc3-002928bdf01f,94,,,"[44.1, 66.7]",3900500,1,,,,,-1.7728214,,Right Foot,,,"[37.3, 33.5]",,Ground Pass,,33.889233,,,Romain Saïss,5219.0,,,,,1,From Throw In,Ismaël Traoré,3045.0,Right Center Back,7,Angers,145,['24b125cb-61f8-4d69-9e93-e325f4d8d12c'],27,,,,,,,,,,,,,,,,,,,Angers,145,00:01:27.164,Pass,
,,,,,,,,,,,,,,,,,,0.919236,,,,,,,,,,,,,,fecc9244-4685-488f-a9ab-f8d93a4d86b2,97,,,"[59.7, 20.3]",3900500,1,,,,,-0.1557952,,Left Foot,,,"[78.8, 17.3]",,Ground Pass,,19.334167,,,Abdoul Razzagui Camara,3078.0,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,7,Angers,145,['cf96b87e-389e-49fb-a10e-eefdc1dca2db'],32,,,,,,,,,,,,,,,,,,,Angers,145,00:01:32.716,Pass,
,,,,,,,,,,,,,,,,,,1.668707,,,,,,,,,,,,,,ae76d8ad-07b5-42fa-bd3d-8ed575a2872e,100,,,"[78.8, 17.3]",3900500,1,,,,,-0.8499848,,Left Foot,,,"[88.2, 6.6]",,Ground Pass,,14.242542,Incomplete,,Yoann Andreu,3203.0,,,,,1,From Throw In,Abdoul Razzagui Camara,3078.0,Left Wing,7,Angers,145,"['409e02c3-c7d9-48ef-ad3a-87436082a8d4', 'ff9cf290-f422-4adb-8db0-729ceb3f598d']",33,,,,,,,,,,,,,,,,,,,Angers,145,00:01:33.755,Pass,
,,,,,,,,,,,,,,,,,,0.129937,,,,,,,,,,,,,,9d294a60-4f84-4418-bbd2-9ac01de32cbc,105,,,"[26.1, 78.5]",3900500,1,,,,,-0.13552772,,Right Foot,,,"[28.3, 78.2]",,Ground Pass,,2.2203603,Incomplete,,,,,,,,1,From Throw In,Steven Moreira,7197.0,Right Back,7,Angers,145,"['2c6f78a6-cbed-4bc8-8765-b8b2aa15ac55', '762b7526-b27a-446a-81ed-fb2e5db67ef3']",38,,,,,,,,,,,,,,,,,,,Rennes,134,00:01:38.212,Pass,True
,,,,,,,,,,,,,,,,,,1.744919,,,,,,,,,,,,,,5b8a0ee0-4248-41a7-9614-026857350a34,108,,,"[92.5, 0.1]",3900500,1,,True,,,0.4918092,,,,,"[117.7, 13.6]",,Low Pass,,28.588284,,,Billy Ketkeophomphone,4441.0,,,,Throw-in,1,From Throw In,Yoann Andreu,3203.0,Left Back,8,Angers,145,['b1df5fbb-f3bb-4014-9c2b-a7d660675a20'],42,,,,,,,,,,,,,,,,,,,Angers,145,00:01:42.569,Pass,
,,,,,,,,,,,,,,,,,,1.178472,,,,,,,,,,,,,,ef4b44e4-4c2f-4b93-b873-1be8173ca385,110,,,"[117.3, 12.6]",3900500,1,,,,,1.8780874,f9452b5d-7e86-46e6-a2c4-d031aa0c649d,Left Foot,True,True,"[108.7, 39.7]",,Low Pass,,28.431849,,,Cheikh N''Doye,5676.0,True,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,8,Angers,145,['66b11a67-ce4a-42c2-bc47-25289c6579ec'],44,,,,,,,,,,,,,,,,,,,Angers,145,00:01:44.434,Pass,
,,,,,,,,,,,,,,,,,,1.477749,,,,,,,,,,,,,,c218127a-598e-4247-ad07-28d8b6ad74ee,116,,,"[120.0, 0.1]",3900500,2,,,,,1.822643,baaf52f8-1620-4b37-b857-44d44dc041c9,Left Foot,,,"[111.2, 34.3]",,High Pass,,35.31402,,True,Cheikh N''Doye,5676.0,True,,Outswinging,Corner,1,From Corner,Thomas Mangani,3185.0,Left Center Midfield,9,Angers,145,['84da8708-84f9-4848-b1c5-02f5dc5af036'],12,,,,,,,,,,,,,,,,,,,Angers,145,00:02:12.010,Pass,
,,,,,,,,,,,,,,,,,,0.139534,,,,,,,,,,,,,,bd0b18bb-49bf-426f-b2cd-25822ccc3c19,129,,,"[90.8, 3.4]",3900500,2,,,,,0.8902751,,Right Foot,,,"[92.5, 5.5]",,Ground Pass,,2.7018511,Incomplete,,,,,,,,1,From Corner,Thomas Mangani,3185.0,Left Center Midfield,9,Angers,145,"['1719657c-7e7d-4c77-9dca-21adc5448fc4', 'f215818d-8e8e-4b08-897c-f7314e621e4e']",21,,,,,,,,,,,,,,,,,,,Angers,145,00:02:21.433,Pass,True
,,,,,,,,,,,,,,,,,,2.440861,,,,,,,,,,,,,,7f339eab-bd78-440d-8679-8c4742bdd3e5,134,,,"[58.7, 26.5]",3900500,2,,,,,0.80857795,,Right Foot,,,"[90.3, 59.6]",,High Pass,,45.762104,,,Cheikh N''Doye,5676.0,,,,,1,From Corner,Olivier Auriac,401483.0,Center Defensive Midfield,9,Angers,145,"['7eb3a457-40b3-4d7f-861e-b24384d4ef06', 'c3afca76-1578-466e-8c3e-dd3342b184a0']",27,,,,,,,,,,,,,,,,,,,Angers,145,00:02:27.974,Pass,True
,,,,,,,,,,,,,,,,,,0.863397,,,,,,,,,,,,,,91e557da-6aca-44b0-83cf-d1685e72dca1,137,,,"[90.3, 58.8]",3900500,2,,,,True,-1.8356136,,,,,"[87.1, 47.0]",,Low Pass,,12.226201,,,Billy Ketkeophomphone,4441.0,,,,,1,From Corner,Cheikh N''Doye,5676.0,Right Center Midfield,9,Angers,145,"['23d515b8-c3ea-4e5c-9b59-dd97535845fa', 'a1263a35-0de0-47a3-b2f0-9b6187e99a30']",30,,,,,,,,,,,,,,,,,,,Angers,145,00:02:30.455,Pass,True
