50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.358453,,,,,,,,,,,bbdfe6dd-af86-4b57-bf6d-e44de1fc28c0,978,,"[59.4, 62.4]",3829456,18,,,True,-0.17390119,,,,,,"[81.6, 58.5]",,High Pass,,22.539965,,Incomplete,,Goran Karanović,401542.0,,,,,Recovery,1,From Throw In,Vincent Manceau,3431.0,Right Back,41,Lorient,165,"['1c558f19-958d-495f-a99f-8931f89d0b68', '24f77b10-aa45-4c6a-b544-e830bfeaf003', '3db57804-6f49-417d-a501-8d1ab6918920', 'a93e816f-d23c-4fe0-91be-53a0c3aaeb4a']",23,,,,,,,,,,,,,,,,,Angers,145,00:18:23.719,Pass,True
,,,,,,,,,,,,,,,,,0.878673,,,,,,,,,,,a93e816f-d23c-4fe0-91be-53a0c3aaeb4a,981,,"[38.5, 21.6]",3829456,18,,,,-0.35877067,,Right Foot,,,,"[52.9, 16.2]",,High Pass,,15.379207,,Incomplete,,,,,,,,Recovery,1,From Throw In,Wesley Lautoa,3769.0,Left Center Back,41,Lorient,165,"['7588c568-47a9-495a-afb1-1f844c4357c0', 'bbdfe6dd-af86-4b57-bf6d-e44de1fc28c0']",25,,,,,,,,,,,,,,,,,Lorient,165,00:18:25.077,Pass,
,,,,,,,,,,,,,,,,,2.285793,,,,,,,,,,,7588c568-47a9-495a-afb1-1f844c4357c0,982,,"[67.2, 63.9]",3829456,18,,,,0.72698516,,Head,,,,"[85.3, 80.0]",,High Pass,,24.224367,,Out,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,From Throw In,Vincent Manceau,3431.0,Right Back,41,Lorient,165,"['a6cbe9c3-c211-4e11-9c05-2669435eef97', 'a93e816f-d23c-4fe0-91be-53a0c3aaeb4a']",25,,,,,,,,,,,,,,,,,Angers,145,00:18:25.956,Pass,
,,,,,,,,,,,,,,,,,0.459542,,,,,,,,,,,20017d2e-149b-42e3-91cf-41632d71651d,984,,"[37.2, 0.1]",3829456,18,True,,,0.4804058,,,,,,"[51.4, 7.5]",,Low Pass,,16.012495,,,,Benjamin Moukandjo Bilé,33178.0,,,,,Throw-in,1,From Throw In,Vincent Le Goff,7199.0,Left Back,42,Lorient,165,['fe7c9309-fb9f-4525-a0d8-b63efd3f07ab'],39,,,,,,,,,,,,,,,,,Lorient,165,00:18:39.684,Pass,
,,,,,,,,,,,,,,,,,1.194739,,,,,,,,,,,07531f3f-58d7-4885-941c-da8db881aa84,989,,"[64.4, 0.1]",3829456,18,,,,0.8391924,,,,,,"[76.7, 13.8]",,Low Pass,,18.41141,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,Throw-in,1,From Throw In,Vincent Le Goff,7199.0,Left Back,43,Lorient,165,['faa57d01-2448-4805-9bea-06ecdfc615de'],50,,,,,,,,,,,,,,,,,Lorient,165,00:18:50.947,Pass,
,,,,,,,,,,,,,,,,,0.63735,,,,,,,,,,,787f8335-5601-4d3a-80c3-124ef92da5d5,993,,"[76.1, 12.0]",3829456,18,,,,-1.6421038,,Right Foot,,,,"[75.5, 3.6]",,Ground Pass,,8.421401,,,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,43,Lorient,165,"['7483418a-8d55-45cc-ac4d-48d338e98897', 'fbe26ffd-dfdc-4867-870f-5dae5c896c12']",52,,,,,,,,,,,,,,,,,Lorient,165,00:18:52.625,Pass,True
,,,,,,,,,,,,,,,,,0.29477,,,,,,,,,,,739573dd-1320-42ce-9d25-e4bda8ad604e,996,,"[75.5, 3.6]",3829456,18,,,,0.5404195,,Right Foot,,,,"[81.5, 7.2]",,Low Pass,,6.9971423,,Incomplete,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,43,Lorient,165,"['9752ead5-6a24-4aa3-95c4-4e52ca429fec', 'fef8b7f3-4d23-4f29-84c4-3802f151fd5d']",53,,,,,,,,,,,,,,,,,Lorient,165,00:18:53.674,Pass,
,,,,,,,,,,,,,,,,,0.401746,,,,,,,,,,,e270a405-b541-40fb-864e-73f0fba77ed2,1002,,"[46.7, 70.8]",3829456,18,,,,-1.9809237,,Left Foot,,,,"[43.7, 63.9]",,Ground Pass,,7.5239615,,,,Thomas Mangani,3185.0,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Right Wing,44,Angers,145,"['a3137eb4-ffcf-4708-bb8e-2943bec20b20', 'bb6545db-72f9-410f-b298-58347e838311']",55,,,,,,,,,,,,,,,,,Angers,145,00:18:55.692,Pass,True
,,,,,,,,,,,,,,,,,0.732249,,,,,,,,,,,2bb19932-15f7-48b0-93c3-5548bb1bf217,1005,,"[43.7, 63.9]",3829456,18,,,,1.9949907,,Left Foot,,,,"[39.5, 73.2]",,Ground Pass,,10.204411,,,,Vincent Manceau,3431.0,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,44,Angers,145,['7f9a2072-0a0d-4357-b48e-e03989b75463'],56,,,,,,,,,,,,,,,,,Angers,145,00:18:56.276,Pass,
,,,,,,,,,,,,,,,,,3.841202,,,,,,,,,,,1dc05fbc-4bf2-439d-bb92-cf32acec6dc8,1008,,"[39.5, 73.2]",3829456,18,,,,-0.3205428,,Right Foot,,,,"[89.2, 56.7]",,Ground Pass,,52.367355,,Incomplete,,Goran Karanović,401542.0,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,44,Angers,145,"['2bf2903c-41f9-40c1-8ace-b53d8afdaeb2', '799a325c-5db3-48a7-97ac-c1c84c287131']",58,,,,,,,,,,,,,,,,,Angers,145,00:18:58.034,Pass,
,,,,,,,,,,,,,,,,,1.712719,,,,,,,,,,,b2ba9ac0-9273-4a8c-9204-8d44aa176fe7,1012,,"[33.6, 36.7]",3829456,19,,,,1.3149878,,Right Foot,,,,"[42.1, 69.2]",,Ground Pass,,33.593155,,,,Yann Jouffre,3102.0,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,44,Angers,145,['bd79c78f-9158-4b21-97b1-a828d5dbe67a'],4,,,,,,,,,,,,,,,,,Lorient,165,00:19:04.984,Pass,
,,,,,,,,,,,,,,,,,2.250231,,,,,,,,,,,e3197063-9726-45b1-a6d8-e3b4f53c159d,1015,,"[47.5, 53.9]",3829456,19,,,,0.12378778,,Left Foot,,,,"[90.9, 59.3]",,High Pass,,43.734653,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,44,Angers,145,"['744f7933-3124-4426-a576-bd32871c3b5f', 'd9e85623-ae30-4ecc-bed5-cc3c851390bc']",11,,,,,,,,,,,,,,,,,Lorient,165,00:19:11.260,Pass,
,,,,,,,,,,,,,,,,,2.9377,,,,,,,,,,,744f7933-3124-4426-a576-bd32871c3b5f,1017,,"[29.2, 20.8]",3829456,19,,,,-0.4962656,,Head,,,,"[49.7, 9.7]",,High Pass,,23.31223,,,,Abdoul Razzagui Camara,3078.0,,,,,Recovery,1,Regular Play,Romain Thomas,3549.0,Left Center Back,44,Angers,145,"['e3197063-9726-45b1-a6d8-e3b4f53c159d', 'e4e25700-6f99-4a7a-9485-0039e088a42d']",13,,,,,,,,,,,,,,,,,Angers,145,00:19:13.511,Pass,
,,,,,,,,,,,,,,,,,1.236737,,,,,,,,,,,1b3e52d4-77ee-4ecd-ba48-44ae6f6862cc,1022,,"[47.2, 80.0]",3829456,19,,,,-1.2793396,,,,,,"[52.6, 62.0]",,Low Pass,,18.792551,,,,Walid Mesloub,7766.0,,,,,Throw-in,1,From Throw In,Lamine Gassama,6335.0,Right Back,45,Lorient,165,['3eecf2f3-1dc7-4a7b-9da1-29d6970d9891'],22,,,,,,,,,,,,,,,,,Lorient,165,00:19:22.190,Pass,
,,,,,,,,,,,,,,,,,1.64418,,,,,,,,,,,fa5178f0-b9ec-4adc-a386-e0ebfe699067,1026,,"[51.7, 59.0]",3829456,19,,,,-2.2172003,,Right Foot,,,,"[35.1, 37.0]",,Low Pass,,27.560116,,,,Wesley Lautoa,3769.0,,,,,,1,From Throw In,Walid Mesloub,7766.0,Left Defensive Midfield,45,Lorient,165,"['1fb5ab04-92b7-45fe-9268-eed08537bbd6', 'a8543220-355c-4ce4-8360-4549951b4be3']",24,,,,,,,,,,,,,,,,,Lorient,165,00:19:24.317,Pass,True
,,,,,,,,,,,,,,,,,1.598249,,,,,,,,,,,fce55557-786e-471d-aab8-29150105126a,1029,,"[34.5, 29.8]",3829456,19,,,,-1.2377148,,Left Foot,,,,"[41.8, 8.7]",,Ground Pass,,22.327114,,,,Vincent Le Goff,7199.0,,,,,,1,From Throw In,Wesley Lautoa,3769.0,Left Center Back,45,Lorient,165,['9bccc75e-5a22-4005-92a6-553623c4422b'],27,,,,,,,,,,,,,,,,,Lorient,165,00:19:27.330,Pass,
,,,,,,,,,,,,,,,,,0.807262,,,,,,,,,,,72d266fe-ecea-45de-b478-232fc56fa249,1032,,"[41.8, 8.7]",3829456,19,,,,0.28309578,,Left Foot,,,,"[58.3, 13.5]",,Ground Pass,,17.184004,,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Back,45,Lorient,165,['4056ebbb-3d98-4634-a329-f66e374593c4'],31,,,,,,,,,,,,,,,,,Lorient,165,00:19:31.186,Pass,
,,,,,,,,,,,,,,,,,0.948905,,,,,,,,,,,636ce540-3c1a-4ba0-a6dc-2abe70212b68,1036,,"[62.3, 12.0]",3829456,19,,,,-0.22266094,,Left Foot,,,,"[78.2, 8.4]",,Ground Pass,,16.302454,,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,45,Lorient,165,"['549e3633-071c-4210-994a-974a55ab5be7', '80553b36-9d6c-4ed7-b74e-041af5e579dc', 'd0bd7331-8e75-461b-991d-dfb1b1620b70']",33,,,,,,,,,,,,,,,,,Lorient,165,00:19:33.538,Pass,True
,,,,,,,,,,,,,,,,,1.861794,,,,,,,,,,,25332e09-8cfc-468c-9f14-cafcd8917e1c,1040,,"[48.2, 75.6]",3829456,19,,,,-1.706324,,Right Foot,,,,"[46.4, 62.4]",,Ground Pass,,13.322162,,,,Férébory Doré,7207.0,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,46,Angers,145,['a41397e8-2495-4237-a1e2-8c438c89fc29'],35,,,,,,,,,,,,,,,,,Angers,145,00:19:35.529,Pass,
,,,,,,,,,,,,,,,,,0.591627,,,,,,,,,,,3065ad0e-5653-4faa-b6bf-62014c32dca4,1043,,"[46.4, 62.4]",3829456,19,,,,-2.6399887,,Right Foot,,,,"[37.1, 57.3]",,Ground Pass,,10.606602,,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Férébory Doré,7207.0,Right Center Midfield,46,Angers,145,['29abc5fe-8eda-4dfa-b50d-81af4a8bb51e'],37,,,,,,,,,,,,,,,,,Angers,145,00:19:37.858,Pass,
,,,,,,,,,,,,,,,,,1.128902,,,,,,,,,,,106350ad-1c18-4208-9028-e2fb322ca930,1046,,"[37.1, 57.3]",3829456,19,,,,2.3097165,,Left Foot,,,,"[28.9, 66.3]",,Ground Pass,,12.175385,,,,Ismaël Traoré,3045.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,46,Angers,145,['2e1a84dc-256d-41b4-a8f2-c0a4f75b9458'],39,,,,,,,,,,,,,,,,,Angers,145,00:19:39.263,Pass,
,,,,,,,,,,,,,,,,,2.954192,,,,,,,,,,,f13086d2-c77d-4ffd-8ff2-671b08e72175,1049,,"[31.3, 66.3]",3829456,19,,,,-0.073729746,,Right Foot,,,,"[84.1, 62.4]",,High Pass,,52.94384,,Incomplete,,Goran Karanović,401542.0,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,46,Angers,145,"['328c9b4f-65e7-4922-b8ed-71b153c5921c', 'd6d7b5c2-2a46-4d50-8702-55257e3711b8']",40,,,,,,,,,,,,,,,,,Angers,145,00:19:40.959,Pass,
,,,,,,,,,,,,,,,,,2.191282,,,,,,,,,,,328c9b4f-65e7-4922-b8ed-71b153c5921c,1052,,"[36.0, 17.7]",3829456,19,,,True,1.146755,,,,,,"[43.9, 35.2]",,Low Pass,,19.200521,,,,Didier Ndong Ibrahim,22587.0,,,,,Recovery,1,Regular Play,Wesley Lautoa,3769.0,Left Center Back,47,Lorient,165,"['b2fb1f74-624b-4b51-adb0-8475494c333b', 'f13086d2-c77d-4ffd-8ff2-671b08e72175', 'fb6eeb82-8217-4f8b-9963-c9bd08732588']",43,,,,,,,,,,,,,,,,,Lorient,165,00:19:43.913,Pass,True
,,,,,,,,,,,,,,,,,3.507899,,,,,,,,,,,eed8095b-86e1-4a4b-8474-6592775c3044,1055,,"[43.9, 35.2]",3829456,19,,,,2.7505653,,Right Foot,,,,"[8.0, 50.0]",,High Pass,,38.831043,,,,Benjamin Lecomte,3008.0,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,47,Lorient,165,['140b3a83-1ab1-4219-b246-e0523db4298f'],46,,,,,,,,,,,,,,,,,Lorient,165,00:19:46.315,Pass,
,,,,,,,,,,,,,,,,,3.807344,,,,,,,,,,,76ad746f-b597-4360-90a8-e26fe5b4a557,1059,,"[8.0, 67.7]",3829456,19,,,,-0.46686304,,Right Foot,,,,"[70.1, 36.4]",,High Pass,,69.542076,,,,Abdul Majeed Waris,7615.0,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,47,Lorient,165,"['00209a7f-018d-44cd-b0d6-310172e15825', '28858519-2a19-4196-94d2-be912a4feb8f']",51,,,,,,,,,,,,,,,,,Lorient,165,00:19:51.520,Pass,True
,,,,,,,,,,,,,,,,,1.256159,,,,,,,,,,,f4579119-eaf9-4022-8ebb-a7c1de72ef86,1062,,"[73.4, 37.3]",3829456,19,,,,-0.94759697,,Right Foot,,,,"[80.3, 27.7]",,Low Pass,,11.822436,,,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,Regular Play,Abdul Majeed Waris,7615.0,Right Center Forward,47,Lorient,165,['62a65899-ec9c-4437-9e4d-0c8d6b71d952'],55,,,,,,,,,,,,,,,,,Lorient,165,00:19:55.392,Pass,
,,,,,,,,,,,,,,,,,0.010145,,,,,,,,,,,72bed6cf-e01c-49d8-902e-e69176353391,1065,,"[80.3, 27.7]",3829456,19,,,,2.6779451,,Right Foot,,,,"[75.5, 30.1]",,Low Pass,,5.3665633,,Incomplete,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,47,Lorient,165,"['f2d6768a-a11e-42e3-83e8-8e5a02dc4211', 'fa0e53cb-7e9f-4564-81ad-b0b34621e33c']",56,,,,,,,,,,,,,,,,,Lorient,165,00:19:56.786,Pass,
,,,,,,,,,,,,,,,,,3.513132,,,,,,,,,,,57fd1960-cc42-4e2c-9d3d-6dd72d655179,1070,,"[50.6, 71.4]",3829456,20,,,,-0.043006252,,Right Foot,,,,"[99.4, 69.3]",,High Pass,,48.845165,,Incomplete,,Goran Karanović,401542.0,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,48,Angers,145,"['38943586-f4b2-42f5-8b75-91661daf3e5f', 'e6483597-2519-435b-8520-fe23485cc664']",2,,,,,,,,,,,,,,,,,Angers,145,00:20:02.671,Pass,
,,,,,,,,,,,,,,,,,1.171001,,,,,,,,,,,4216284d-cc10-48a8-b725-a9b33b15090f,1076,,"[108.8, 59.7]",3829456,20,,,,-1.804838,,Right Foot,True,,,"[105.2, 44.6]",,Ground Pass,,15.523209,,Incomplete,,Abdoul Razzagui Camara,3078.0,,,,,,1,Regular Play,Goran Karanović,401542.0,Center Forward,48,Angers,145,"['1c450aa9-f02b-4e1c-9694-773e90da75ec', '8686e460-7ad5-428c-8435-159a986a3efa', 'f646e44c-397a-427d-9d9b-90de9300b663']",9,,,,,,,,,,,,,,,,,Angers,145,00:20:09.758,Pass,True
,,,,,,,,,,,,,,,,,1.11444,,,,,,,,,,,25c111e5-e80f-40de-8878-d038e8697ea4,1080,,"[92.2, 80.0]",3829456,20,,,,-1.0617255,,,,,,"[97.0, 71.4]",,High Pass,,9.848858,,,,Billy Ketkeophomphone,4441.0,,,,,Throw-in,1,From Throw In,Vincent Manceau,3431.0,Right Back,49,Angers,145,['ca000968-5970-4481-aa72-773acb53a2d8'],31,,,,,,,,,,,,,,,,,Angers,145,00:20:31.869,Pass,
,,,,,,,,,,,,,,,,,0.858142,,,,,,,,,,,f7f78781-6f16-41f9-b23d-75d921df8cb6,1084,,"[97.0, 71.4]",3829456,20,,,,3.0274415,,Right Foot,,,,"[81.3, 73.2]",,Low Pass,,15.802848,,,,Thomas Mangani,3185.0,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Right Wing,49,Angers,145,"['229532e3-6e82-4ee4-833f-bf373a83ef24', 'c132f522-2726-4837-8af3-076d4f20a231']",33,,,,,,,,,,,,,,,,,Angers,145,00:20:33.494,Pass,True
,,,,,,,,,,,,,,,,,0.605289,,,,,,,,,,,607168ce-098d-4cca-8dfe-7f4321af11e6,1087,,"[81.3, 73.2]",3829456,20,,,,-2.0344439,,Left Foot,,,,"[76.2, 63.0]",,Ground Pass,,11.403947,,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,49,Angers,145,['e77c4d65-ab00-4c0e-b0c2-d5dbf0a8f193'],35,,,,,,,,,,,,,,,,,Angers,145,00:20:35.318,Pass,
,,,,,,,,,,,,,,,,,2.388136,,,,,,,,,,,ab77def9-6ab4-4879-ad89-1e26dd418855,1090,,"[78.3, 57.6]",3829456,20,,,,-0.77823836,,Left Foot,,,,"[99.4, 36.8]",,High Pass,,29.628534,,Incomplete,,Abdoul Razzagui Camara,3078.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Center Defensive Midfield,49,Angers,145,"['466e4d04-451d-4fec-9a1c-e4eeed7155dd', 'e907486f-677d-45d2-acdf-bd74dce3720a']",37,,,,,,,,,,,,,,,,,Angers,145,00:20:37.047,Pass,
,,,,,,,,,,,,,,,,,1.397223,,,,,,,,,,,466e4d04-451d-4fec-9a1c-e4eeed7155dd,1093,,"[20.7, 43.3]",3829456,20,,,True,0.5506756,,,,,,"[32.1, 50.3]",,High Pass,,13.377593,,,,Yann Jouffre,3102.0,,,,,Recovery,1,From Throw In,Lamine Gassama,6335.0,Right Back,49,Angers,145,"['72a02938-beff-4c15-a76b-326959de92ac', '7ee96bfd-925f-438c-86f9-0e05fccff27b', 'ab77def9-6ab4-4879-ad89-1e26dd418855']",39,,,,,,,,,,,,,,,,,Lorient,165,00:20:39.435,Pass,True
,,,,,,,,,,,,,,,,,0.890714,,,,,,,,,,,f96afca9-154f-470b-b2f3-11261d939be8,1101,,"[41.3, 26.2]",3829456,20,,,,-2.929026,,Right Foot,,,,"[27.4, 23.2]",,Ground Pass,,14.220057,,,,Romain Thomas,3549.0,,,,,,1,From Throw In,Yoann Andreu,3203.0,Left Back,49,Angers,145,"['7d83bb0b-f678-490b-9593-0851482a72f0', 'edfefc85-0509-4570-9b72-a5e0f90bd855']",47,,,,,,,,,,,,,,,,,Angers,145,00:20:47.474,Pass,True
,,,,,,,,,,,,,,,,,0.130629,,,,,,,,,,,ff048fd3-d8e2-498a-afe6-6d5d7191ba6d,1104,,"[4.8, 10.6]",3829456,20,,,,0.26625204,,Left Foot,,,,"[11.4, 12.4]",,High Pass,,6.8410525,,Incomplete,,Abdoul Razzagui Camara,3078.0,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,49,Angers,145,"['68e325a5-4ef5-4c37-bf57-bd851de3f3f1', 'b42f4c92-3688-47f1-b700-e1a02579f342']",53,,,,,,,,,,,,,,,,,Angers,145,00:20:53.285,Pass,
,,,,,,,,,,,,,,,,,1.655792,,,,,,,,,,,928b5e8a-9bd1-4135-b4db-4e8afeffc33d,1107,,"[25.3, 0.1]",3829456,21,,,,0.28728145,,,,,,"[47.3, 6.6]",,High Pass,,22.94014,,Incomplete,,Abdoul Razzagui Camara,3078.0,,,,,Throw-in,1,From Throw In,Yoann Andreu,3203.0,Left Back,50,Angers,145,"['1b221dd2-17b6-449a-9ce3-ee0a09d68dfa', 'c3e5b1b4-a166-4e5c-b00a-0880e0e5ceee']",8,,,,,,,,,,,,,,,,,Angers,145,00:21:08.564,Pass,
,,,,,,,,,,,,,,,,,0.938526,,,,,,,,,,,1b221dd2-17b6-449a-9ce3-ee0a09d68dfa,1109,,"[72.8, 73.5]",3829456,21,,,,-0.7917675,,Head,,,,"[80.6, 65.6]",,Low Pass,,11.101802,,,,Didier Ndong Ibrahim,22587.0,,,,,Recovery,1,Regular Play,Lamine Gassama,6335.0,Right Back,51,Lorient,165,"['4df59bac-aac2-43fe-860e-ef073e08b55e', '928b5e8a-9bd1-4135-b4db-4e8afeffc33d']",10,,,,,,,,,,,,,,,,,Lorient,165,00:21:10.220,Pass,
,,,,,,,,,,,,,,,,,0.833607,,,,,,,,,,,9d9fd608-ec49-4095-86aa-a884fdb77859,1111,,"[80.6, 65.6]",3829456,21,,,,-2.4023156,,Head,,,,"[70.4, 56.3]",,Low Pass,,13.803261,,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,51,Lorient,165,['7da74b3f-9390-4d5f-bd65-c809e7b947a3'],11,,,,,,,,,,,,,,,,,Lorient,165,00:21:11.159,Pass,
,,,,,,,,,,,,,,,,,1.140414,,,,,,,,,,,4b12df58-39ef-4330-a78b-ec83ff9dde73,1113,,"[70.4, 56.3]",3829456,21,,,,-0.44316632,,Right Foot,,,,"[92.1, 46.0]",,High Pass,,24.020409,,,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Defensive Midfield,51,Lorient,165,['c5788bac-cdb9-4993-9e5b-4798954780a5'],11,,,,,,,,,,,,,,,,,Lorient,165,00:21:11.992,Pass,
,,,,,,,,,,,,,,,,,3.209239,,,,,,,,,,,35771fd8-2cfa-4b3d-a07a-42fdec654008,1117,,"[91.5, 47.2]",3829456,21,,,,0.9600704,,Right Foot,,,,"[106.9, 69.2]",,Ground Pass,,26.854422,,Incomplete,,Yann Jouffre,3102.0,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Center Forward,51,Lorient,165,"['154d5f2b-33f6-45ee-b1da-e2a2aeaf874a', '6c9abcd4-cda2-4fad-a20e-86eb58877977', 'd71b9f99-4c59-4199-abbb-f2eba6da4a10']",13,,,,,,,,,,,,,,,,,Lorient,165,00:21:13.912,Pass,True
,,,,,,,,,,,,,,,,,2.576318,,,,,,,,,,,af195cf0-d5ed-490a-bd58-56e20a165d25,1121,,"[13.9, 16.0]",3829456,21,,,,-0.12970254,,Right Foot,,,,"[53.0, 10.9]",,High Pass,,39.431206,,,,Abdoul Razzagui Camara,3078.0,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,51,Lorient,165,['598ce86e-4682-4926-adce-b3a817db8130'],20,,,,,,,,,,,,,,,,,Angers,145,00:21:20.397,Pass,
,,,,,,,,,,,,,,,,,2.558609,,,,,,,,,,,d2a95bfa-1b02-41ed-b53d-d22aef2bc3e5,1123,,"[53.0, 10.9]",3829456,21,,,,-0.36321148,,Head,,,,"[80.1, 0.6]",,High Pass,,28.991379,,Out,,Goran Karanović,401542.0,,,,,,1,Regular Play,Abdoul Razzagui Camara,3078.0,Left Wing,51,Lorient,165,['b708c9d6-264f-402c-b702-a41cdf4db740'],22,,,,,,,,,,,,,,,,,Angers,145,00:21:22.986,Pass,
,,,,,,,,,,,,,,,,,2.571273,,,,,,,,,,,f37b35aa-427d-43c5-aaeb-4af8bb2c5cbe,1125,,"[40.3, 80.0]",3829456,21,,,,-1.7634138,,,,,,"[34.8, 51.8]",,Low Pass,,28.731342,,,,Wesley Lautoa,3769.0,,,,,Throw-in,1,From Throw In,Lamine Gassama,6335.0,Right Back,52,Lorient,165,['5c28c31c-283f-4dbc-ae2b-b0af1469c550'],28,,,,,,,,,,,,,,,,,Lorient,165,00:21:28.066,Pass,
,,,,,,,,,,,,,,,,,1.226591,,,,,,,,,,,89c87aaf-db3f-47d1-9486-2c61f1e4a6f5,1128,,"[34.8, 51.8]",3829456,21,,,,-0.46803355,,Left Foot,,,,"[43.9, 47.2]",,Ground Pass,,10.1965685,,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Throw In,Wesley Lautoa,3769.0,Left Center Back,52,Lorient,165,['b20f1f11-5641-4414-a9ad-2b8b82aa0d46'],31,,,,,,,,,,,,,,,,,Lorient,165,00:21:31.109,Pass,
,,,,,,,,,,,,,,,,,0.956881,,,,,,,,,,,341a89d0-6674-461e-9644-b5ea915d267a,1131,,"[45.4, 46.9]",3829456,21,,,,-0.9266316,,Right Foot,,,,"[63.5, 22.8]",,Ground Pass,,30.140007,,Incomplete,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,From Throw In,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,52,Lorient,165,"['d5722a2a-728e-49c9-8915-74bcbc9f2ec5', 'db8d6aac-e33f-4561-83b0-ba8e92a4839c']",33,,,,,,,,,,,,,,,,,Lorient,165,00:21:33.250,Pass,
,,,,,,,,,,,,,,,,,0.167836,,,,,,,,,,,0d1787cb-287d-494b-8424-d27294957087,1139,,"[49.6, 24.6]",3829456,21,,,,0.16514868,,Right Foot,,,,"[53.8, 25.3]",,Ground Pass,,4.2579336,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Midfield,52,Lorient,165,"['09e46e7d-bdf8-4e4f-88df-93dc594b225f', '5f751081-588b-4c36-bcd9-5d0d30930f37']",37,,,,,,,,,,,,,,,,,Lorient,165,00:21:37.267,Pass,
