50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.192753,,,,,,,,,,,,,,afac2074-9421-4333-9ce8-574d34d88cae,1186,,"[49.0, 22.1]",3901168,31,,,,0.15023553,,Left Foot,,,,"[70.8, 25.4]",,Ground Pass,,22.048355,,,,Nicolas de Roussel de Préville,4383.0,,,,,,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,75,Stade de Reims,156,['de7699da-6e7f-4a5e-9895-e88d73dd7dee'],53,,,,,,,,,,,,,,,,,Stade de Reims,156,00:31:53.253,Pass,
,,,,,,,,,,,,,,,2.172284,,,,,,,,,,,,,,a0a834ac-0357-42bb-a50a-57f9652a8ba6,1190,,"[70.0, 29.8]",3901168,31,,,,1.1218154,,Right Foot,,,,"[92.5, 76.5]",,High Pass,,51.83763,,,,Hamari Traoré,3248.0,,True,,,,1,From Free Kick,Nicolas de Roussel de Préville,4383.0,Left Center Forward,75,Stade de Reims,156,"['a59a9e6a-d649-4116-a779-59357f3726f3', 'cc693996-969b-44f2-a93e-7844c8d3ec30']",56,,,,,,,,,,,,,,,,,Stade de Reims,156,00:31:56.261,Pass,True
,,,,,,,,,,,,,,,1.925375,,,,,,,,,,,,,,4f05656c-0e76-405e-9ce2-8ec59b66bbf9,1194,,"[41.7, 0.1]",3901168,32,,,,0.119247206,,,,,,"[63.4, 2.7]",,High Pass,,21.855206,,,,Éderzito António Macedo Lopes,15996.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Back,76,Lille,143,['09644ef1-c614-4e2d-85ea-1eb5a7c70dd6'],26,,,,,,,,,,,,,,,,,Lille,143,00:32:26.705,Pass,
,,,,,,,,,,,,,,,0.045543,,,,,,,,,,,,,,8b5838aa-0b82-48d0-8e10-43d6d11cc833,1197,,"[63.4, 2.7]",3901168,32,,,True,0.34097895,,,,,,"[66.5, 3.8]",,Low Pass,,3.2893767,,Incomplete,,,,,,,,,1,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,76,Lille,143,"['4cc903b3-4e84-49f3-9923-efefa6dbd4f8', '6f2ed056-8ef5-4746-b830-afb1063812ab']",28,,,,,,,,,,,,,,,,,Lille,143,00:32:28.630,Pass,True
,,,,,,,,,,,,,,,1.750584,,,,,,,,,,,,,,fa2f48e3-ac97-4847-b590-51ea47c9d2f3,1200,,"[40.3, 70.8]",3901168,32,,,,-1.9156036,,Right Foot,,,,"[35.2, 56.6]",,Ground Pass,,15.088075,,,,Aïssa Mandi,6648.0,,,,,,1,Regular Play,Antoine Conte,131849.0,Right Center Back,77,Stade de Reims,156,['7ebe0a20-6913-40ca-ac7f-651a908e864a'],33,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:33.100,Pass,
,,,,,,,,,,,,,,,2.182939,,,,,,,,,,,,,,1f62dc0d-285f-4b11-8eac-6cef060f55ee,1203,,"[35.2, 55.0]",3901168,32,,,,-1.5365992,,Right Foot,,,,"[36.5, 17.0]",,Ground Pass,,38.022232,,,,Abdelhamid El Kaoutari,23329.0,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Center Back,77,Stade de Reims,156,['22bf4a89-949e-4c53-883f-c200269e31d7'],35,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:35.693,Pass,
,,,,,,,,,,,,,,,1.842147,,,,,,,,,,,,,,3b86a67e-5463-4777-a070-f80c9f7b6efa,1206,,"[35.2, 11.0]",3901168,32,,,,0.15063591,,Left Foot,,,,"[68.8, 16.1]",,High Pass,,33.984848,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,77,Stade de Reims,156,"['5f9566ac-865a-4f37-94b5-dad1f1fe92f3', 'ed7ba5e6-e404-4d03-b4ee-dbb7d17f9e7d']",39,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:39.071,Pass,
,,,,,,,,,,,,,,,1.878551,,,,,,,,,,,,,,5f9566ac-865a-4f37-94b5-dad1f1fe92f3,1208,,"[51.3, 64.0]",3901168,32,,,,0.18262687,,Right Foot,,,,"[73.5, 68.1]",,High Pass,,22.57543,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,Recovery,1,Regular Play,Marko Baša,40523.0,Right Center Back,77,Stade de Reims,156,"['28d36358-4ebf-4593-985d-1173ad749809', '3b86a67e-5463-4777-a070-f80c9f7b6efa']",40,,,,,,,,,,,,,,,,,Lille,143,00:32:40.913,Pass,
,,,,,,,,,,,,,,,1.657564,,,,,,,,,,,,,,ceac03d7-34c3-435f-8312-693651906903,1210,,"[73.5, 68.1]",3901168,32,,,,-0.55258435,,Head,,,,"[85.5, 60.7]",,Low Pass,,14.098227,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,1,Regular Play,Marcos Paulo Mesquita Lopes,3218.0,Right Wing,77,Stade de Reims,156,"['afc575c1-be3a-48fd-86ef-ca98400e5b9d', 'c838e004-8d00-40ae-8126-c30ca67eba2a']",42,,,,,,,,,,,,,,,,,Lille,143,00:32:42.791,Pass,
,,,,,,,,,,,,,,,1.034641,,,,,,,,,,,,,,c838e004-8d00-40ae-8126-c30ca67eba2a,1212,,"[34.6, 19.4]",3901168,32,,,,-1.1341692,,Head,,,,"[40.9, 5.9]",,Low Pass,,14.897651,,,,Diego Rigonato Rodrigues,7363.0,,,,,Recovery,1,Regular Play,Aïssa Mandi,6648.0,Center Back,77,Stade de Reims,156,"['51a62bb6-4eab-4c02-b284-b616d5a7d958', 'ceac03d7-34c3-435f-8312-693651906903']",44,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:44.449,Pass,
,,,,,,,,,,,,,,,1.689231,,,,,,,,,,,,,,063b362f-b742-48e1-b4a3-bcb9dbf85137,1215,,"[40.9, 5.9]",3901168,32,,,,0.5205808,,Right Foot,,,,"[63.4, 18.8]",,High Pass,,25.93569,,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Wing Back,77,Stade de Reims,156,['dfbb64fd-03c5-463b-91ea-db9ba13bf9d0'],45,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:45.552,Pass,
,,,,,,,,,,,,,,,0.789747,,,,,,,,,,,,,,f13d315b-60b0-453e-804d-a3f58d700b83,1218,,"[63.4, 18.8]",3901168,32,,,,-1.6748962,,Other,,,,"[62.7, 12.1]",,Low Pass,,6.736468,,,,Nicolas de Roussel de Préville,4383.0,,,,,,1,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Center Forward,77,Stade de Reims,156,['b42a5e04-b83f-428d-93af-a4f30992502b'],47,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:47.563,Pass,
,,,,,,,,,,,,,,,1.539491,,,,,,,,,,,,,,872826a4-70e8-4edb-acbf-759f69c7a3c2,1222,,"[75.7, 23.8]",3901168,32,,,,-0.9591388,,Left Foot,,,,"[85.8, 9.4]",,Ground Pass,,17.588917,,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Center Forward,77,Stade de Reims,156,['b0457765-5c8e-4e8c-a00d-8f3a8e68670a'],51,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:51.318,Pass,
,,,,,,,,,,,,,,,2.192062,,,,,,,,,,,,,,e95471a9-6501-4c5e-ba06-a2fd124d0316,1226,,"[109.7, 10.1]",3901168,32,,,,1.2338185,,Left Foot,True,,,"[120.0, 39.5]",,High Pass,,31.152046,,Out,,,,,,,,,1,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Center Forward,77,Stade de Reims,156,,57,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:57.160,Pass,
,,,,,,,,,,,,,,,3.176503,,,,,,,,,,,,,,120f9cab-2c8b-4829-8174-539ade5b5956,1227,,"[6.0, 44.0]",3901168,33,,,,0.46219727,,Right Foot,,,,"[61.2, 71.5]",,High Pass,,61.67082,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,Goal Kick,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,78,Lille,143,"['cd1c0c11-8b3f-491a-843e-f5a6ed256d27', 'd0cf7a5b-d8ae-4116-844c-e10221fc7616']",19,,,,,,,,,,,,,,,,,Lille,143,00:33:19.005,Pass,
,,,,,,,,,,,,,,,1.896971,,,,,,,,,,,,,,d72af3f9-6037-44db-bf5e-96036d3597a8,1231,,"[63.4, 80.0]",3901168,33,,,,-0.19620082,,,,,,"[79.5, 76.8]",,High Pass,,16.414932,,,,Éderzito António Macedo Lopes,15996.0,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,Right Back,79,Lille,143,['e22d34de-5362-4f6a-aa90-ce495db40c87'],34,,,,,,,,,,,,,,,,,Lille,143,00:33:34.215,Pass,
,,,,,,,,,,,,,,,1.622255,,,,,,,,,,,,,,ce7e28d2-3c31-412b-b765-00a23e284426,1233,,"[79.5, 76.5]",3901168,33,,,True,-1.2418774,,,,,,"[85.2, 59.8]",,Low Pass,,17.645962,,Incomplete,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,79,Lille,143,"['159bdddb-045b-4587-b01b-2c7172e9e4b1', '2033e7ce-7e28-43c4-b048-5087d0fdbab6', 'cb3b5d60-632f-4e5b-b8b7-5345716225ec']",36,,,,,,,,,,,,,,,,,Lille,143,00:33:36.112,Pass,True
,,,,,,,,,,,,,,,2.460743,,,,,,,,,,,,,,cb3b5d60-632f-4e5b-b8b7-5345716225ec,1237,,"[34.9, 20.3]",3901168,33,,,,-0.019478057,,Right Foot,,,,"[65.7, 19.7]",,High Pass,,30.805843,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Recovery,1,From Throw In,Aïssa Mandi,6648.0,Center Back,79,Lille,143,"['1fdfccac-95c2-4948-9cb2-c984708c2ebf', '48042f20-6320-422f-bd6c-f9360df2a62d', 'ce7e28d2-3c31-412b-b765-00a23e284426', 'f1ca12db-6cc9-4dc6-acde-288f1e3bca2a']",37,,,,,,,,,,,,,,,,,Stade de Reims,156,00:33:37.734,Pass,True
,,,,,,,,,,,,,,,1.543054,,,,,,,,,,,,,,f1ca12db-6cc9-4dc6-acde-288f1e3bca2a,1239,,"[54.4, 60.4]",3901168,33,,,,-0.43078747,,Head,,,,"[77.9, 49.6]",,High Pass,,25.862907,,Incomplete,,Marcos Paulo Mesquita Lopes,3218.0,,,,,Recovery,1,From Throw In,Marko Baša,40523.0,Right Center Back,79,Lille,143,"['8c811675-c2da-4cb0-b045-32c9fe942bd8', '9a13adae-9dde-4b23-ae4a-a329c3f9fabc', 'cb3b5d60-632f-4e5b-b8b7-5345716225ec']",40,,,,,,,,,,,,,,,,,Lille,143,00:33:40.195,Pass,
,,,,,,,,,,,,,,,4.236372,,,,,,,,,,,,,,9a13adae-9dde-4b23-ae4a-a329c3f9fabc,1241,,"[42.2, 30.5]",3901168,33,,,,-0.5410787,,Right Foot,,,,"[86.8, 3.7]",,High Pass,,52.03268,,Incomplete,,Gaëtan Charbonnier,7635.0,,,,,Recovery,1,From Throw In,Aïssa Mandi,6648.0,Center Back,79,Lille,143,"['9ad12f38-7e98-4b75-a2de-476bdefe49b6', 'bc8eb4ea-10cb-4d7d-8bac-b2c971798fb4', 'f1ca12db-6cc9-4dc6-acde-288f1e3bca2a']",41,,,,,,,,,,,,,,,,,Stade de Reims,156,00:33:41.738,Pass,
,,,,,,,,,,,,,,,3.183008,,,,,,,,,,,,,,3eabff97-e55c-467c-a675-c367e1cdb396,1246,,"[6.0, 44.0]",3901168,34,,,,0.5229388,,Right Foot,,,,"[57.0, 73.4]",,High Pass,,58.86731,,,,Éderzito António Macedo Lopes,15996.0,,,,,Goal Kick,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,80,Lille,143,['fd6e9186-8c17-4aa9-919f-db846d51ee2f'],5,,,,,,,,,,,,,,,,,Lille,143,00:34:05.757,Pass,
,,,,,,,,,,,,,,,0.890688,,,,,,,,,,,,,,378c432e-ba45-472a-9772-e76a6e906e86,1248,,"[57.0, 73.4]",3901168,34,,,,-0.16685516,,Head,,,,"[66.5, 71.8]",,High Pass,,9.633795,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,From Goal Kick,Éderzito António Macedo Lopes,15996.0,Center Forward,80,Lille,143,['0697d0ca-6b49-4540-83eb-a833a6d88d10'],8,,,,,,,,,,,,,,,,,Lille,143,00:34:08.940,Pass,
,,,,,,,,,,,,,,,1.764819,,,,,,,,,,,,,,ee53d365-096b-446d-ad58-46ce855e6b13,1253,,"[50.6, 15.4]",3901168,34,,,,0.79873073,,Left Foot,,,,"[69.1, 34.4]",,High Pass,,26.518862,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Recovery,1,From Goal Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,80,Lille,143,"['3feebe81-0295-4466-ac04-3b89f20f5253', 'c753b16a-c1e7-48c9-92de-262cabeff9a9']",10,,,,,,,,,,,,,,,,,Stade de Reims,156,00:34:10.666,Pass,
,,,,,,,,,,,,,,,0.806667,,,,,,,,,,,,,,822b767e-9289-4f73-b6d9-022e5492923d,1260,,"[75.4, 46.3]",3901168,34,,,,0.11825751,,Right Foot,,,,"[85.5, 47.5]",,Ground Pass,,10.171038,,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,From Goal Kick,Nicolas de Roussel de Préville,4383.0,Left Center Forward,80,Lille,143,"['346488c5-3a2b-4ce3-8a92-bfb3cc76ac10', 'e0a479fe-5c1e-4869-a757-0d4203f3e234']",14,,,,,,,,,,,,,,,,,Stade de Reims,156,00:34:14.569,Pass,True
,,,,,,,,,,,,,,,0.75424,,,,,,,,,,,,,,b266f769-57aa-4162-aa5d-a74ab4171344,1274,,"[24.3, 4.7]",3901168,34,,,,0.8312376,,Right Foot,,,,"[29.5, 10.4]",,Ground Pass,,7.7155685,,,,Djibril Sidibé,3446.0,,,,,,1,From Goal Kick,Yassine Benzia,3673.0,Left Wing,80,Lille,143,['7e745641-8559-4be7-b0d1-cd0b7b6d24a3'],24,,,,,,,,,,,,,,,,,Lille,143,00:34:24.844,Pass,
,,,,,,,,,,,,,,,1.89169,,,,,,,,,,,,,,773df908-34cc-4a77-b1fb-bdf25556e20b,1277,,"[33.6, 12.0]",3901168,34,,,,-0.2685222,,Right Foot,,,,"[63.4, 3.8]",,High Pass,,30.907604,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Goal Kick,Djibril Sidibé,3446.0,Left Back,80,Lille,143,['8f2010d7-383e-4c9c-92cc-ccf7ef13b1f9'],27,,,,,,,,,,,,,,,,,Lille,143,00:34:27.040,Pass,
,,,,,,,,,,,,,,,1.552131,,,,,,,,,,,,,,dc7b4383-c95e-4dd3-b7a7-9a58a016a7c3,1281,,"[76.5, 14.7]",3901168,34,,,,1.0349851,,Right Foot,,,,"[91.7, 40.3]",,Ground Pass,,29.77247,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,,1,From Goal Kick,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,80,Lille,143,"['0ab9438a-7d0f-4c78-bd2d-ce41c87d1ff6', 'c1ae99b2-843e-4aeb-b124-8600353f77a7']",31,,,,,,,,,,,,,,,,,Lille,143,00:34:31.726,Pass,
,,,,,,,,,,,,,,,1.710281,,,,,,,,,,,,,,70db404d-46a3-4f76-87b5-d2053cb3a05f,1285,,"[33.2, 43.6]",3901168,34,,,,0.4864033,,Left Foot,,,,"[61.0, 58.3]",,Low Pass,,31.447258,,,,Gaëtan Charbonnier,7635.0,,,,,,1,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Wing Back,81,Stade de Reims,156,['3cbd1705-35e4-4594-913a-453c6edeaccb'],35,,,,,,,,,,,,,,,,,Stade de Reims,156,00:34:35.631,Pass,
,,,,,,,,,,,,,,,1.717137,,,,,,,,,,,,,,1440abe0-a39d-44ba-92f7-05f91e713d38,1289,,"[63.7, 61.0]",3901168,34,,,,1.205049,,Right Foot,,,,"[69.1, 75.1]",,Ground Pass,,15.098676,,,,Hamari Traoré,3248.0,,,,,,1,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,81,Stade de Reims,156,"['0886c797-e98f-4741-be1e-0cccf4a4b4d1', 'bd7b8e33-ea8a-4d1d-9c0e-178d7ac3f2fd']",37,,,,,,,,,,,,,,,,,Stade de Reims,156,00:34:37.898,Pass,True
,,,,,,,,,,,,,,,1.360956,,,,,,,,,,,,,,acc2d1bb-ae0a-4924-bb81-a2853b31c0f5,1292,,"[69.7, 76.3]",3901168,34,,,,-0.9304399,,Right Foot,,,,"[84.9, 55.9]",,Low Pass,,25.440126,,,,Gaëtan Charbonnier,7635.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Wing Back,81,Stade de Reims,156,['2a62922a-b4e4-4582-9452-0c863b1cfdc5'],40,,,,,,,,,,,,,,,,,Stade de Reims,156,00:34:40.914,Pass,
,,,,,,,,,,,,,,,0.84507,,,,,,,,,,,,,,8a25d2d1-c978-4bf7-b46c-eeceda45ebd2,1298,,"[50.1, 56.9]",3901168,34,,,,-1.3633001,,Right Foot,,,,"[52.5, 45.5]",,Ground Pass,,11.649893,,,,Morgan Amalfitano,3425.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,82,Lille,143,['899915e4-94a4-4f6d-a9b0-5664012070ee'],48,,,,,,,,,,,,,,,,,Lille,143,00:34:48.041,Pass,
,,,,,,,,,,,,,,,1.249869,,,,,,,,,,,,,,b114fbae-5863-4bc7-9ad2-e9b0f0e33920,1301,,"[56.1, 51.7]",3901168,34,,,,1.172922,,Right Foot,,,,"[64.8, 72.4]",,Ground Pass,,22.453953,,,,Sébastien Corchia,6716.0,,,,,,1,Regular Play,Morgan Amalfitano,3425.0,Right Center Midfield,82,Lille,143,['b5f1e06d-44af-4e36-a3e3-ace5c528babb'],50,,,,,,,,,,,,,,,,,Lille,143,00:34:50.172,Pass,
,,,,,,,,,,,,,,,0.981966,,,,,,,,,,,,,,05f1be7f-3a3a-4701-82f5-5d41e97f6e7e,1304,,"[64.8, 72.4]",3901168,34,,,,-0.30017117,,Right Foot,,,,"[77.4, 68.5]",,Ground Pass,,13.189769,,,,Éderzito António Macedo Lopes,15996.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,82,Lille,143,['0d2aa708-5a87-443a-9f55-4ff01e25b020'],52,,,,,,,,,,,,,,,,,Lille,143,00:34:52.380,Pass,
,,,,,,,,,,,,,,,2.880772,,,,,,,,,,,,,,90ce8b43-4808-4178-a41e-6625cbd42568,1315,,"[34.9, 6.4]",3901168,35,,,,-0.028515758,,Right Foot,,,,"[94.5, 4.7]",,High Pass,,59.62424,,Incomplete,,Gaëtan Charbonnier,7635.0,,,,,Free Kick,1,From Free Kick,Johann Carrasso,7641.0,Goalkeeper,83,Stade de Reims,156,"['2b17ef17-f0fb-4f3b-9391-a7a845ffb966', '5d3833cd-7464-4573-9ec4-f56ea18101c6']",34,,,,,,,,,,,,,,,,,Stade de Reims,156,00:35:34.990,Pass,
,,,,,,,,,,,,,,,1.367379,,,,,,,,,,,,,,5d3833cd-7464-4573-9ec4-f56ea18101c6,1318,,"[25.6, 75.4]",3901168,35,,,True,0.04874185,,,,,,"[37.9, 76.0]",,High Pass,,12.314626,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,Recovery,1,From Counter,Sébastien Corchia,6716.0,Right Back,84,Lille,143,"['90ce8b43-4808-4178-a41e-6625cbd42568', 'dd026ce6-1080-4f4f-90e7-8e8e6a03adb7', 'e23b6724-6975-491a-85d5-568f05d7bf3e']",37,,,,,,,,,,,,,,,,,Lille,143,00:35:37.871,Pass,True
,,,,,,,,,,,,,,,1.570702,,,,,,,,,,,,,,9330ad17-8dd4-4217-8f48-de09930fc762,1324,,"[44.1, 73.4]",3901168,35,,,,-1.9649589,,Right Foot,,,,"[30.0, 39.5]",,Ground Pass,,36.715393,,,,Bakary Adama Soumaoro,3677.0,,,,,Free Kick,1,From Free Kick,Marko Baša,40523.0,Right Center Back,85,Lille,143,['b2848405-4d72-4f76-adec-5992cefb1c9b'],59,,,,,,,,,,,,,,,,,Lille,143,00:35:59.306,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,fb26029c-daf1-4e80-ac31-aa65f49cc8b9,1327,,"[33.6, 39.2]",3901168,36,,,,-1.1647772,,Right Foot,,,,"[47.4, 7.1]",,Ground Pass,,34.940662,,,,Djibril Sidibé,3446.0,,,,,,1,From Free Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,85,Lille,143,['3a1ba07c-d50d-4c86-a5b2-6fddfa6f60c1'],2,,,,,,,,,,,,,,,,,Lille,143,00:36:02.632,Pass,
,,,,,,,,,,,,,,,2.7829,,,,,,,,,,,,,,ecce098b-2012-4874-9558-67481fde0e99,1330,,"[55.5, 6.5]",3901168,36,,,,0.0,,Right Foot,,,,"[97.1, 6.5]",,Ground Pass,,41.6,,Incomplete,,Yassine Benzia,3673.0,,,,,,1,From Free Kick,Djibril Sidibé,3446.0,Left Back,85,Lille,143,"['9652f9ba-1109-49cd-bb1e-aea2b8f165dd', 'ef1b70bc-2566-4c5d-9e19-f26e9107f8d9']",7,,,,,,,,,,,,,,,,,Lille,143,00:36:07.667,Pass,
,,,,,,,,,,,,,,,1.113628,,,,,,,,,,,,,,b9ad7988-e48e-4de4-a25d-ee4dd334150e,1334,,"[23.2, 77.1]",3901168,36,,,,0.02083032,,Right Foot,,,,"[37.6, 77.4]",,Ground Pass,,14.403125,,Incomplete,,Hamari Traoré,3248.0,,,,,,1,From Free Kick,Aïssa Mandi,6648.0,Center Back,85,Lille,143,"['8a6e646b-cf88-4690-b8eb-f75960c52c66', 'eeba6cfd-690d-478c-a54f-4d8d26d9e565']",11,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:11.703,Pass,
,,,,,,,,,,,,,,,0.71682,,,,,,,,,,,,,,03cd35bc-51d4-42cd-a212-f7d8f61ad566,1338,,"[82.2, 3.0]",3901168,36,,,,1.2722974,,Right Foot,,,,"[84.2, 9.5]",,Ground Pass,,6.8007355,,,,Djibril Sidibé,3446.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,85,Lille,143,['43d80b8b-c635-4454-9c71-0e345fdb0bd4'],13,,,,,,,,,,,,,,,,,Lille,143,00:36:13.594,Pass,
,,,,,,,,,,,,,,,1.088141,,,,,,,,,,,,,,73afb1f2-f9d6-4502-8d9d-95b50c5c09b1,1343,,"[88.5, 6.3]",3901168,36,,,,-0.8876049,,Right Foot,,,,"[92.0, 2.0]",,Ground Pass,,5.5443664,,,,Yassine Benzia,3673.0,,,,,,1,From Free Kick,Djibril Sidibé,3446.0,Left Back,85,Lille,143,"['8733cd46-f1dd-4a22-8260-4bb7cfacb4e7', 'dea2a749-b515-4e91-b339-48e8bc98d1e7']",15,,,,,,,,,,,,,,,,,Lille,143,00:36:15.029,Pass,True
,,,,,,,,,,,,,,,1.487756,,,,,,,,,,,,,,65020a35-8fe9-4dd8-8903-a6e2ce0d8215,1346,,"[92.0, 2.0]",3901168,36,,,,2.8168747,,Right Foot,,,,"[81.9, 5.4]",,Ground Pass,,10.656922,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Free Kick,Yassine Benzia,3673.0,Left Wing,85,Lille,143,['ad76b7bf-6463-44b9-b77d-1be2fd5159e5'],16,,,,,,,,,,,,,,,,,Lille,143,00:36:16.309,Pass,
,,,,,,,,,,,,,,,0.748772,,,,,,,,,,,,,,6ff23a5e-9463-41ac-8a7f-a4ab137abfd0,1349,,"[81.9, 5.4]",3901168,36,,,,1.4963998,,Right Foot,,,,"[83.1, 21.5]",,Ground Pass,,16.144659,,,,Marcos Paulo Mesquita Lopes,3218.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,85,Lille,143,['02f155bd-a958-4709-93a8-0822043f82c8'],18,,,,,,,,,,,,,,,,,Lille,143,00:36:18.708,Pass,
,,,,,,,,,,,,,,,0.588493,,,,,,,,,,,,,,d65c5549-7545-4dc2-a98e-d088990d0ab1,1352,,"[82.8, 14.7]",3901168,36,,,,-2.5192897,,Left Foot,,,,"[78.2, 11.4]",,Ground Pass,,5.661272,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Free Kick,Marcos Paulo Mesquita Lopes,3218.0,Right Wing,85,Lille,143,['1d51bed0-b468-41dd-9d71-b17842094b0e'],20,,,,,,,,,,,,,,,,,Lille,143,00:36:20.895,Pass,
,,,,,,,,,,,,,,,2.550646,,,,,,,,,,,,,,72e4413a-0707-4bcb-a2ef-5f6d5863c621,1355,,"[78.2, 11.4]",3901168,36,,,,1.4136249,,Right Foot,,,,"[88.2, 74.5]",,High Pass,,63.887478,,,,Sébastien Corchia,6716.0,,True,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,85,Lille,143,['68791fea-ab72-4ed5-9db7-b8bd23d2495f'],22,,,,,,,,,,,,,,,,,Lille,143,00:36:22.647,Pass,
,,,,,,,,,,,,,,,2.214662,,,,,,,,,,,,,,1db7fefb-95e7-4d58-839b-803b70a864aa,1361,,"[108.8, 80.0]",3901168,36,,,,-1.5291537,,,,,,"[110.0, 51.2]",,High Pass,,28.82499,,Incomplete,,Éderzito António Macedo Lopes,15996.0,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,Right Back,86,Lille,143,"['61c82f03-68ff-4650-8955-d27f30a1261a', '6fb18d5f-64bd-45bd-8de5-2890a1415c03']",47,,,,,,,,,,,,,,,,,Lille,143,00:36:47.353,Pass,
,,,,,,,,,,,,,,,0.947423,,,,,,,,,,,,,,19fea675-a8ac-4a50-8fb6-ba994d392e94,1367,,"[91.2, 20.5]",3901168,37,,,,-1.551062,,Right Foot,,,,"[91.5, 5.3]",,Ground Pass,,15.20296,,,,Gaëtan Charbonnier,7635.0,,,,,,1,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Center Forward,87,Stade de Reims,156,['3d0d9f11-af6f-4a8d-a025-0cf5fdf68824'],3,,,,,,,,,,,,,,,,,Stade de Reims,156,00:37:03.851,Pass,
