50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.959872,,,,,,,,,,,,347e6578-e5d1-47cd-813b-b942ca6a18cb,830,,"[42.6, 27.1]",3829423,21,,,,,-0.56019336,,Right Foot,,,"[76.4, 5.9]",High Pass,,39.898373,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,48,AS Monaco,129,['5edaaeca-0f07-4231-8a22-b8da2e9ee3ad'],46,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:46.756,Pass,
,,,,,,,,,,,,,,,,,1.526606,,,,,,,,,,,,23d8a02a-df8d-45ae-9ebf-4d1667a32454,837,,"[22.1, 56.4]",3829423,21,,,,,-2.6438673,,Right Foot,,,"[4.8, 47.0]",Ground Pass,,19.68883,,,,Vincent Enyeama,40484.0,,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,49,Lille,143,['c16f3bd6-e879-4648-9771-4e679bc51430'],52,,,,,,,,,,,,,,,,,Lille,143,00:21:52.674,Pass,
,,,,,,,,,,,,,,,,,2.913089,,,,,,,,,,,,bb51ea0e-a3d6-42aa-a039-fdd0c6e65f79,841,,"[9.0, 47.4]",3829423,21,,,,,0.048634186,,Right Foot,,,"[54.2, 49.6]",High Pass,,45.25351,,,,Baptiste Guillaume,3357.0,,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,49,Lille,143,['fe38be8e-5413-4ba8-be95-23799ce90965'],54,,,,,,,,,,,,,,,,,Lille,143,00:21:54.392,Pass,
,,,,,,,,,,,,,,,,,0.950982,,,,,,,,,,,,babbd9a3-f601-412f-a231-2b7a4c854200,844,,"[54.2, 49.6]",3829423,21,,,,True,-0.61072594,,,,,"[66.2, 41.2]",Low Pass,,14.647867,,Incomplete,,Éric Bauthéac,40486.0,,,,,,,1,Regular Play,Baptiste Guillaume,3357.0,Center Forward,49,Lille,143,"['02043fdf-bf41-4fee-ba34-72c252618120', '11d0ddb6-7bc9-4d94-9a97-d1dc6f67a18b', '509d24a8-cd1f-4330-a9b8-bb39a18935db']",57,,,,,,,,,,,,,,,,,Lille,143,00:21:57.305,Pass,True
,,,,,,,,,,,,,,,,,1.035402,,,,,,,,,,,,509d24a8-cd1f-4330-a9b8-bb39a18935db,846,,"[53.9, 38.9]",3829423,21,,,,,-0.74160147,,Head,,,"[67.0, 26.9]",Low Pass,,17.765415,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,Recovery,1,Regular Play,Andrea Raggi,3374.0,Right Center Back,50,AS Monaco,129,"['9c26d434-ae06-4864-9f31-61c2ba5d5b0e', 'babbd9a3-f601-412f-a231-2b7a4c854200']",58,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:58.256,Pass,
,,,,,,,,,,,,,,,,,1.55226,,,,,,,,,,,,9b43b4bf-7d88-4ee4-ac51-f38e98aecfd4,849,,"[67.2, 28.4]",3829423,21,,,,,-0.304803,,Left Foot,,,"[85.0, 22.8]",High Pass,,18.660118,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,50,AS Monaco,129,['22b09236-1d53-4e6d-bc36-5b92c8945406'],59,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:59.329,Pass,
,,,,,,,,,,,,,,,,,1.943101,,,,,,,,,,,,c7ddc3fd-7e2b-431b-bce7-25f67eb6035d,852,,"[84.7, 24.1]",3829423,22,,,,True,2.0828393,,,,,"[77.0, 37.8]",High Pass,,15.715597,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,50,AS Monaco,129,"['0ebb72cf-a1a9-4068-a0cb-a0a39f3ab465', '4a9addaf-f22f-43fb-9adb-337378a21deb', '5e6903cd-984a-4ae7-aef3-3828d86b575d']",0,,,,,,,,,,,,,,,,,AS Monaco,129,00:22:00.881,Pass,True
,,,,,,,,,,,,,,,,,1.49654,,,,,,,,,,,,5e6903cd-984a-4ae7-aef3-3828d86b575d,854,,"[43.1, 42.3]",3829423,22,,,,,1.1779258,,Head,,,"[52.3, 64.5]",High Pass,,24.030813,,,,Sofiane Boufal,3625.0,,,,,,Recovery,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,51,Lille,143,"['b486a7af-83a6-4222-ba0c-095c1af8af6c', 'c7ddc3fd-7e2b-431b-bce7-25f67eb6035d']",2,,,,,,,,,,,,,,,,,Lille,143,00:22:02.824,Pass,
,,,,,,,,,,,,,,,,,1.256447,,,,,,,,,,,,f7205e71-4955-48ee-8e61-8b969eb721f5,856,,"[52.3, 64.5]",3829423,22,,,,,-0.37930012,,Head,,,"[66.6, 58.8]",Low Pass,,15.394155,,,,Baptiste Guillaume,3357.0,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,51,Lille,143,['0906242b-b734-419d-94ab-8db90a135e01'],4,,,,,,,,,,,,,,,,,Lille,143,00:22:04.320,Pass,
,,,,,,,,,,,,,,,,,0.125836,,,,,,,,,,,,6ed3acaa-4000-4e47-b13d-0d76057f8145,859,,"[111.3, 59.8]",3829423,22,,,,,-1.5707964,,Right Foot,,,"[111.3, 55.5]",Low Pass,,4.3,,Incomplete,,Éric Bauthéac,40486.0,,,,,,,1,Regular Play,Baptiste Guillaume,3357.0,Center Forward,51,Lille,143,"['5627eea8-38b7-4495-8dbf-d82b31af28bb', '6a02e22e-793f-4859-a09a-183ad43f94b7']",11,,,,,,,,,,,,,,,,,Lille,143,00:22:11.975,Pass,
,,,,,,,,,,,,,,,,,0.877536,,,,,,,,,,,,e796fe12-6cd7-4c06-85c4-f9398333eac8,862,,"[112.1, 80.0]",3829423,22,,,,,-2.36143,,,,,"[102.5, 70.5]",Low Pass,,13.505924,,,,Florent Balmont,3211.0,,,,,,Throw-in,1,From Throw In,Sébastien Corchia,6716.0,Right Back,52,Lille,143,['71c11114-5d3b-4e2b-9a80-c15a28510178'],33,,,,,,,,,,,,,,,,,Lille,143,00:22:33.531,Pass,
,,,,,,,,,,,,,,,,,1.186389,,,,,,,,,,,,806ebb8c-030c-4d0f-9671-a97c4d3d583c,865,,"[102.1, 71.4]",3829423,22,,,,,-0.5214344,,Right Foot,,,"[111.5, 66.0]",High Pass,,10.840664,,Incomplete,,Baptiste Guillaume,3357.0,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,52,Lille,143,"['178791b8-379e-4493-9c61-1404ffbb585f', 'bfa1bca2-fe52-4612-880d-f52c665f33d4']",34,,,,,,,,,,,,,,,,,Lille,143,00:22:34.942,Pass,
,,,,,,,,,,,,,,,,,3.996792,,,,,,,,,,,,178791b8-379e-4493-9c61-1404ffbb585f,867,,"[8.6, 14.1]",3829423,22,,,,,-0.18491355,,Head,,,"[36.4, 8.9]",High Pass,,28.28215,,Unknown,,Guido Marcelo Carrillo,3246.0,,,,,,Recovery,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,52,Lille,143,"['806ebb8c-030c-4d0f-9671-a97c4d3d583c', 'bed81527-cb09-4c7d-8e72-49ab0d36db77']",36,,,,,,,,,,,,,,,,,AS Monaco,129,00:22:36.128,Pass,
,,,,,,,,,,,,,,,,,0.964909,,,,,,,,,,,,7b0e6cdd-9147-4a34-ba13-da2c61da339d,871,,"[22.5, 0.1]",3829423,22,,True,,,1.8817946,,,,,"[18.0, 14.1]",Low Pass,,14.705441,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,Throw-in,1,From Throw In,Layvin Kurzawa,4326.0,Left Back,53,AS Monaco,129,['0087b1f5-703c-451b-ae3e-f21ccb4f363b'],54,,,,,,,,,,,,,,,,,AS Monaco,129,00:22:54.119,Pass,
,,,,,,,,,,,,,,,,,2.057599,,,,,,,,,,,,f6e95d8e-b412-437a-841d-8f6568fe7457,873,,"[18.2, 14.9]",3829423,22,,,,,1.5866053,,Left Foot,,,"[17.8, 40.2]",Ground Pass,,25.303162,,,,Andrea Raggi,3374.0,,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,53,AS Monaco,129,['88f79cb1-ebd0-43b8-af61-dca978bef96c'],56,,,,,,,,,,,,,,,,,AS Monaco,129,00:22:56.076,Pass,
,,,,,,,,,,,,,,,,,2.106756,,,,,,,,,,,,ff064d8d-ec2c-4844-812b-72dc62a84844,876,,"[21.4, 49.4]",3829423,22,,,,,1.1654422,,Right Foot,,,"[32.6, 75.5]",Ground Pass,,28.401585,,,,Fábio Henrique Tavares,3247.0,,,,,,,1,From Throw In,Andrea Raggi,3374.0,Right Center Back,53,AS Monaco,129,['3e3964b7-f289-4df8-b017-2851941aeaa4'],59,,,,,,,,,,,,,,,,,AS Monaco,129,00:22:59.252,Pass,
,,,,,,,,,,,,,,,,,1.163136,,,,,,,,,,,,51ed3ee4-b82a-424d-b553-82358d4bef95,879,,"[33.6, 75.5]",3829423,23,,,,,0.115759216,,Right Foot,,,"[46.5, 77.0]",Ground Pass,,12.986917,,,,Nabil Dirar,5727.0,,,,,,,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,53,AS Monaco,129,['684606a2-bfaf-431b-8617-e2037448001c'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:02.248,Pass,
,,,,,,,,,,,,,,,,,1.122524,,,,,,,,,,,,1a1404f9-04f7-415b-95aa-f034a96992ba,882,,"[56.1, 76.3]",3829423,23,,,,,-1.9850655,,Right Foot,,,"[49.9, 62.2]",Ground Pass,,15.402922,,,,Jérémy Toulalan,3406.0,,,,,,,1,From Throw In,Nabil Dirar,5727.0,Right Wing,53,AS Monaco,129,['a8cb0b92-6047-402b-8d50-fa6ab173b6d4'],6,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:06.322,Pass,
,,,,,,,,,,,,,,,,,0.746403,,,,,,,,,,,,78ba1c79-3076-4c44-8f4a-85e54aa0415b,885,,"[52.7, 65.2]",3829423,23,,,,,-0.7551044,,Left Foot,,,"[59.5, 58.8]",Ground Pass,,9.338094,,,,Nabil Dirar,5727.0,,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,53,AS Monaco,129,['516aa967-d2b0-41fa-8fb9-93e9ac3e3e1b'],10,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:10.505,Pass,
,,,,,,,,,,,,,,,,,1.801454,,,,,,,,,,,,7207fc63-14ff-4a31-90cb-a2fa9866f377,889,,"[56.7, 58.3]",3829423,23,,,,,-2.9551058,,Right Foot,,,"[35.5, 54.3]",Ground Pass,,21.574059,,,,Andrea Raggi,3374.0,,,,,,,1,From Throw In,Nabil Dirar,5727.0,Right Wing,53,AS Monaco,129,"['50b0a39b-67ad-4319-bf17-7b8144ce5f57', 'ba1f54f1-b7b9-42ca-907e-1b65248c2465']",11,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:11.730,Pass,True
,,,,,,,,,,,,,,,,,1.969521,,,,,,,,,,,,0228d749-9edb-47fb-b143-30340d57e1bb,892,,"[36.4, 53.2]",3829423,23,,,,,-1.4818596,,Right Foot,,,"[39.2, 21.8]",Ground Pass,,31.524593,,,,Ricardo Alberto Silveira de Carvalho,10805.0,,,,,,,1,From Throw In,Andrea Raggi,3374.0,Right Center Back,53,AS Monaco,129,['1a891545-9b67-4b39-9a77-46c31aace07d'],13,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:13.579,Pass,
,,,,,,,,,,,,,,,,,1.036785,,,,,,,,,,,,22befc98-99f7-4ea2-a7c6-003ffb971b0f,895,,"[47.3, 23.9]",3829423,23,,,,,0.008064342,,Right Foot,,,"[72.1, 24.1]",Ground Pass,,24.800806,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,53,AS Monaco,129,['5508441f-0932-4845-8df5-60980d29af29'],17,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:17.579,Pass,
,,,,,,,,,,,,,,,,,1.665323,,,,,,,,,,,,2107e1c1-1caa-423f-8f30-a35122ebf622,901,,"[65.3, 25.0]",3829423,23,,,,,-0.689068,,Right Foot,,,"[89.7, 4.9]",Low Pass,,31.612814,,,,Layvin Kurzawa,4326.0,,,,,,Free Kick,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,54,AS Monaco,129,['27a91c2e-60ef-4cb2-a553-f7e701eaeef8'],55,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:55.580,Pass,
,,,,,,,,,,,,,,,,,1.947404,,,,,,,,,,,,a892c59e-5940-48d4-8ce5-b1773d32caec,904,,"[97.2, 3.6]",3829423,23,,,,,0.5973627,,Left Foot,,,"[111.9, 13.6]",Ground Pass,,17.77892,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,1,From Free Kick,Layvin Kurzawa,4326.0,Left Back,54,AS Monaco,129,['487824a6-c922-4992-b270-1f212e5b5d8b'],59,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:59.671,Pass,
,,,,,,,,,,,,,,,,,0.806246,,,,,,,,,,,,83af425f-e72f-4920-ad96-f7e22001db47,907,,"[115.5, 12.4]",3829423,24,,,,,-2.4522831,,Right Foot,,,"[106.4, 4.9]",Ground Pass,,11.792371,,,,Layvin Kurzawa,4326.0,,,,,,,1,From Free Kick,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,54,AS Monaco,129,['166d90df-6a12-47c0-9c35-66533f3a2fc2'],1,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:01.650,Pass,
,,,,,,,,,,,,,,,,,2.632678,,,,,,,,,,,,743fc21b-b3b6-42ae-91a5-435508fed4cd,909,,"[106.4, 4.9]",3829423,24,,,,,1.3400533,,Left Foot,True,,"[117.7, 53.0]",High Pass,,49.40951,,,,Nabil Dirar,5727.0,,,True,,,,1,From Free Kick,Layvin Kurzawa,4326.0,Left Back,54,AS Monaco,129,['b7dcf295-8139-4d52-b20b-5413c332b0a0'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:02.456,Pass,
,,,,,,,,,,,,,,,,,3.747486,,,,,,,,,,,,95cbd3c8-b40d-4440-b443-d7f718db3049,914,,"[12.5, 19.6]",3829423,24,,,,,-0.4023211,,Right Foot,,,"[50.1, 3.6]",Ground Pass,,40.862698,,Incomplete,,Éric Bauthéac,40486.0,,,,,,Recovery,1,From Free Kick,Djibril Sidibé,3446.0,Left Back,54,AS Monaco,129,"['35a43734-ba3f-4233-bc6c-0e3949195f86', 'e928df99-091d-40b3-b832-ecec2a569c29']",8,,,,,,,,,,,,,,,,,Lille,143,00:24:08.938,Pass,
,,,,,,,,,,,,,,,,,1.134496,,,,,,,,,,,,9a37301f-85fa-4c2d-be45-7d80c3eba78a,918,,"[69.6, 77.2]",3829423,24,,,,,-1.4801364,,Right Foot,,,"[70.4, 68.4]",Ground Pass,,8.836288,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,From Free Kick,Jérémy Toulalan,3406.0,Right Defensive Midfield,54,AS Monaco,129,['7320c6f2-ab6e-4084-94c3-d3adae683b6d'],13,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:13.466,Pass,
,,,,,,,,,,,,,,,,,0.972162,,,,,,,,,,,,cdc1cf45-ca0c-416f-ad4c-8919c64e575d,924,,"[72.6, 69.3]",3829423,24,,True,,,-2.7985687,,Left Foot,,,"[64.2, 66.3]",Ground Pass,,8.9196415,,,,Jérémy Toulalan,3406.0,,,,,,Free Kick,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,55,AS Monaco,129,['842278e1-693a-48e0-9f88-506a201bab8d'],26,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:26.807,Pass,
,,,,,,,,,,,,,,,,,0.757914,,,,,,,,,,,,de8346c1-5990-41dd-8e4e-ea9b45f3260d,926,,"[64.6, 66.3]",3829423,24,,,,,0.5312734,,Left Foot,,,"[74.3, 72.0]",Ground Pass,,11.250778,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,From Free Kick,Jérémy Toulalan,3406.0,Right Defensive Midfield,55,AS Monaco,129,['cd7047b3-03ad-49eb-b7b7-f57ac544baa3'],29,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:29.711,Pass,
,,,,,,,,,,,,,,,,,1.218304,,,,,,,,,,,,c4fb587d-1540-42b8-b2e3-092fecebaca2,929,,"[74.3, 72.0]",3829423,24,,,,,-2.7351742,,Left Foot,,,"[66.4, 68.6]",Ground Pass,,8.600581,,,,Jérémy Toulalan,3406.0,,,,,,,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,55,AS Monaco,129,['2b6670ea-2880-4150-98fa-cca0c9df1b3f'],30,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:30.650,Pass,
,,,,,,,,,,,,,,,,,0.905294,,,,,,,,,,,,6022428c-bccf-421b-a343-418b2e30049f,932,,"[66.4, 68.6]",3829423,24,,,,,0.6889244,,Right Foot,,,"[76.6, 77.0]",Ground Pass,,13.21363,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,From Free Kick,Jérémy Toulalan,3406.0,Right Defensive Midfield,55,AS Monaco,129,['c9c62a9a-4277-46fb-8d43-bdbc1ef5157e'],32,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:32.370,Pass,
,,,,,,,,,,,,,,,,,0.409637,,,,,,,,,,,,2b2f680e-9537-4dd7-badc-68e8b370a0d4,937,,"[82.8, 78.0]",3829423,24,,,,,-0.23515096,,Left Foot,,,"[92.4, 75.7]",Ground Pass,,9.871676,,Incomplete,,Nabil Dirar,5727.0,,,,,,,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,55,AS Monaco,129,"['42e7d4fc-80e2-42eb-a101-7ba9b3d990cc', 'a5da8a2f-172c-4566-ab99-d7561ee080a2']",35,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:35.505,Pass,
,,,,,,,,,,,,,,,,,1.505857,,,,,,,,,,,,49ec3699-0e8d-4d77-8db0-e0bc71279226,941,,"[28.5, 5.3]",3829423,24,,,,,0.44088447,,Right Foot,,,"[51.6, 16.2]",Ground Pass,,25.542513,,,,Baptiste Guillaume,3357.0,,,,,,,1,From Free Kick,Djibril Sidibé,3446.0,Left Back,55,AS Monaco,129,['6b9d1715-1f0c-416b-a076-a59d192b9ffc'],36,,,,,,,,,,,,,,,,,Lille,143,00:24:36.846,Pass,
,,,,,,,,,,,,,,,,,2.616624,,,,,,,,,,,,79096fd2-736c-4a11-a4f8-3839ad8c3ead,944,,"[49.3, 14.3]",3829423,24,,,,,-0.3432648,,Right Foot,,,"[75.6, 4.9]",Ground Pass,,27.929375,,Incomplete,,Éric Bauthéac,40486.0,,,,,,,1,From Free Kick,Baptiste Guillaume,3357.0,Center Forward,55,AS Monaco,129,"['51ac1c2d-4f2d-42b5-a585-51e61df6e78a', 'ef77206b-aa61-4d93-ab96-28c6e48cdb81']",39,,,,,,,,,,,,,,,,,Lille,143,00:24:39.158,Pass,
,,,,,,,,,,,,,,,,,2.560458,,,,,,,,,,,,2292966e-bb0e-4cc5-9253-5ecc0180020c,948,,"[36.0, 75.2]",3829423,24,,,,,-2.3539772,,Left Foot,,,"[13.5, 52.6]",Ground Pass,,31.890594,,,,Danijel Subašić,3444.0,,,,,,,1,From Free Kick,Andrea Raggi,3374.0,Right Center Back,55,AS Monaco,129,['1fed7215-de1e-40c4-a390-b5899be1d551'],43,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:43.086,Pass,
,,,,,,,,,,,,,,,,,2.41486,,,,,,,,,,,,3acb2443-df09-4128-a654-ebfb93d04959,951,,"[19.9, 53.4]",3829423,24,,,,,-1.0785397,,Right Foot,,,"[33.2, 28.6]",Ground Pass,,28.14125,,,,João Filipe Iria Santos Moutinho,3168.0,,,,,,,1,From Free Kick,Danijel Subašić,3444.0,Goalkeeper,55,AS Monaco,129,['b93ae3b1-37f7-464e-903e-4b7c37e0e62e'],47,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:47.202,Pass,
,,,,,,,,,,,,,,,,,2.320008,,,,,,,,,,,,5f6f30a1-8c7d-444f-8f44-6260ec058970,955,,"[40.5, 34.2]",3829423,24,,,,,1.6307244,,Right Foot,,,"[39.0, 59.2]",Ground Pass,,25.04496,,,,Andrea Raggi,3374.0,,,,,,,1,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,55,AS Monaco,129,['bc18b1f9-665e-46d8-9fc2-1b04a057deec'],55,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:55.381,Pass,
,,,,,,,,,,,,,,,,,1.989119,,,,,,,,,,,,a50c1292-7e77-4967-a223-f941d3860f91,958,,"[54.4, 66.0]",3829423,25,,,,,-0.22379054,,Right Foot,,,"[95.7, 56.6]",High Pass,,42.356228,,Incomplete,,Guido Marcelo Carrillo,3246.0,,,,Through Ball,True,,1,From Free Kick,Andrea Raggi,3374.0,Right Center Back,55,AS Monaco,129,"['561adbf0-061c-4432-a3f4-d7818e46a192', '8cc02308-f77a-48a1-871f-c16c2d17fa8b']",1,,,,,,,,,,,,,,,,,AS Monaco,129,00:25:01.942,Pass,
,,,,,,,,,,,,,,,,,1.899947,,,,,,,,,,,,8cc02308-f77a-48a1-871f-c16c2d17fa8b,960,,"[24.4, 23.5]",3829423,25,,,,,0.734161,,Head,,,"[32.6, 30.9]",High Pass,,11.045361,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,Interception,1,Regular Play,Benjamin Pavard,5476.0,Left Center Back,56,Lille,143,"['148091b4-7cfb-44e2-bcc7-4971a2612b04', 'a50c1292-7e77-4967-a223-f941d3860f91']",3,,,,,,,,,,,,,,,,,Lille,143,00:25:03.931,Pass,
,,,,,,,,,,,,,,,,,0.734829,,,,,,,,,,,,d7c892e7-23b0-4896-b103-95d8005f3340,963,,"[35.6, 33.3]",3829423,25,,,,,1.3789408,,Right Foot,,,"[38.3, 47.2]",Low Pass,,14.159802,,,,Florent Balmont,3211.0,,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,56,Lille,143,['309ff5eb-79c7-4a9a-9bdb-d6a76664a4b8'],6,,,,,,,,,,,,,,,,,Lille,143,00:25:06.247,Pass,
,,,,,,,,,,,,,,,,,1.32062,,,,,,,,,,,,fda564e8-8d53-4ea0-b085-255c58be11f2,970,,"[86.9, 41.2]",3829423,25,,,,,-1.334392,,Right Foot,,,"[92.2, 19.2]",Ground Pass,,22.629406,,,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,Recovery,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,57,AS Monaco,129,"['27f5038f-cd7d-464c-90db-305db65a2a37', '99b841e2-1c98-4d5b-813a-fe3a19ce100b']",9,,,,,,,,,,,,,,,,,AS Monaco,129,00:25:09.559,Pass,True
,,,,,,,,,,,,,,,,,0.758575,,,,,,,,,,,,ad971ee4-ed29-476a-8062-211a6404160b,974,,"[104.6, 23.9]",3829423,25,,,,,0.0,,Right Foot,,,"[113.2, 23.9]",Ground Pass,,8.6,,,,Layvin Kurzawa,4326.0,,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,57,AS Monaco,129,"['00e3b6a8-7cdf-4b53-b3a6-afeb47abb8ac', '2af9f900-06a7-4fee-9359-bcde837fdf5a']",13,,,,,,,,,,,,,,,,,AS Monaco,129,00:25:13.756,Pass,True
,,,,,,,,,,,,,,,,,0.380251,,,,,,,,,,,,4b11be8e-525f-4f08-bade-981debd73c3b,977,,"[117.7, 25.6]",3829423,25,,,,,1.6052654,,Left Foot,True,,"[117.3, 37.2]",Low Pass,,11.6068945,,,,Guido Marcelo Carrillo,3246.0,,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,57,AS Monaco,129,['67b8a3f1-9beb-48bf-a483-d9df7bd9db00'],15,,,,,,,,,,,,,,,,,AS Monaco,129,00:25:15.525,Pass,
,,,,,,,,,,,,,,,,,2.276343,,,,,,,,,,,,4c023652-85e5-4dbb-9a5e-5813b542a72a,984,,"[117.7, 72.5]",3829423,25,,,,,-1.6421038,,Right Foot,True,,"[114.9, 33.3]",High Pass,,39.299873,,Unknown,,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,57,AS Monaco,129,"['089da3de-6a14-4479-9508-6148f5e62b54', '1e68a28d-09ae-478c-a94e-e3d4eddc4116']",23,,,,,,,,,,,,,,,,,AS Monaco,129,00:25:23.313,Pass,True
,,,,,,,,,,,,,,,,,3.524978,,,,,,,,,,,,c641a139-75da-4549-92af-2c4768bdeed8,990,,"[8.8, 40.4]",3829423,26,,,,,0.010452581,,Right Foot,,,"[66.2, 41.0]",High Pass,,57.403137,,,,Baptiste Guillaume,3357.0,,,,,,Free Kick,1,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,58,Lille,143,['fc3ce527-e8a5-4b64-ad30-2711e9308999'],54,,,,,,,,,,,,,,,,,Lille,143,00:26:54.561,Pass,
,,,,,,,,,,,,,,,,,1.656435,,,,,,,,,,,,cc851aed-922d-45a4-8db2-12bc22db8329,992,,"[64.7, 41.0]",3829423,26,,,,,0.13203976,,Head,,,"[77.5, 42.7]",Low Pass,,12.912397,,Incomplete,,,,,,,,,,1,From Free Kick,Baptiste Guillaume,3357.0,Center Forward,58,Lille,143,['81a6f20e-8737-4bb4-9265-4f3e3bd58123'],58,,,,,,,,,,,,,,,,,Lille,143,00:26:58.118,Pass,
,,,,,,,,,,,,,,,,,1.644286,,,,,,,,,,,,d2bb1197-cf43-4b79-8a07-35995c9bb42c,995,,"[45.2, 34.4]",3829423,27,,,,,-1.5488218,,Right Foot,,,"[45.6, 16.2]",Ground Pass,,18.204395,,,,Layvin Kurzawa,4326.0,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,59,AS Monaco,129,['5dda5063-ea32-41e6-b72d-2b2d24d7a7fa'],1,,,,,,,,,,,,,,,,,AS Monaco,129,00:27:01.130,Pass,
