50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.628443,,,,,,,,,,,,,,,f548559d-33fb-472e-b7ba-f078cbefbd5d,35,,,"[58.7, 80.0]",3901201,0,,,,,-0.66104317,,,,,,"[62.3, 77.2]",,Low Pass,,4.560702,,,Vassiriki Abou Diaby,38413.0,,,,,Throw-in,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,4,Marseille,147,['4a50bc49-444b-4a98-9977-cf9ff5e1fa94'],47,,,,,,,,,,,,,,,,Marseille,147,00:00:47.591,Pass,
,,,,,,,,,,,,,,,,,0.773906,,,,,,,,,,,,,,,d4f96c42-caca-4717-823e-e9d843db2f70,38,,,"[62.5, 77.2]",3901201,0,,,,,2.721396,,Right Foot,,,,"[57.8, 79.3]",,Ground Pass,,5.147815,,,Brice Dja Djédjé,7857.0,,,,,,1,From Throw In,Vassiriki Abou Diaby,38413.0,Right Defensive Midfield,4,Marseille,147,['4ac36a96-ec5c-4c58-9e80-4e6e25c41c72'],49,,,,,,,,,,,,,,,,Marseille,147,00:00:49.094,Pass,
,,,,,,,,,,,,,,,,,0.584488,,,,,,,,,,,,,,,c049b3c3-5b19-49e2-9904-b4ca1d0c866a,42,,,"[57.2, 78.9]",3901201,0,,,,,-2.4492583,,Right Foot,,,,"[53.1, 75.5]",,Ground Pass,,5.3263497,,,Lassana Diarra,3181.0,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,4,Marseille,147,"['5d7006a4-b01e-420c-b3e0-8979df414a67', '8f277ddb-d8df-40fd-bee1-909737f94757']",49,,,,,,,,,,,,,,,,Marseille,147,00:00:49.948,Pass,True
,,,,,,,,,,,,,,,,,2.575601,,,,,,,,,,,,,,,45439d4d-c163-4a28-ae19-402725621573,47,,,"[62.7, 78.9]",3901201,0,,,,,-0.23109066,,Right Foot,,,,"[86.5, 73.3]",,Ground Pass,,24.44995,Incomplete,,Florian Thauvin,3254.0,,,,,,1,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,4,Marseille,147,"['439f12c2-7774-4819-a62e-1f8e16170106', 'f92fa91a-9f6f-4970-99f6-007c3a238780']",53,,,,,,,,,,,,,,,,Marseille,147,00:00:53.488,Pass,
,,,,,,,,,,,,,,,,,2.565943,,,,,,,,,,,,,,,f92fa91a-9f6f-4970-99f6-007c3a238780,50,,,"[33.6, 6.8]",3901201,0,,,,,2.3680515,,Right Foot,,,,"[8.0, 31.8]",,Ground Pass,,35.78212,,,Jean-Louis Leca,7282.0,,,,,Recovery,1,From Throw In,Sébastien Squillaci,26481.0,Left Center Back,4,Marseille,147,"['45439d4d-c163-4a28-ae19-402725621573', 'aff55945-1f30-4364-8129-4f638baf31c7']",56,,,,,,,,,,,,,,,,Bastia,2736,00:00:56.063,Pass,
,,,,,,,,,,,,,,,,,3.172281,,,,,,,,,,,,,,,aa389427-580b-46fc-ab5c-080ac40089a2,53,,,"[11.8, 38.0]",3901201,1,,,,,0.04744212,,Right Foot,,,,"[79.2, 41.2]",,High Pass,,67.47592,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,1,From Throw In,Jean-Louis Leca,7282.0,Goalkeeper,4,Marseille,147,"['08d62758-395e-455c-b042-ed8d37f3c908', 'ab44b49e-439b-44bb-ba38-047412d575c0']",4,,,,,,,,,,,,,,,,Bastia,2736,00:01:04.376,Pass,
,,,,,,,,,,,,,,,,,2.022375,,,,,,,,,,,,,,,ab44b49e-439b-44bb-ba38-047412d575c0,55,,,"[40.9, 38.9]",3901201,1,,,,,-0.05237142,,Head,,,,"[65.7, 37.6]",,High Pass,,24.83405,,,Steven Fletcher,9554.0,,,,,Recovery,1,From Throw In,Karim Rekik,8572.0,Left Center Back,4,Marseille,147,"['054708e6-77e2-4958-bb73-e35573f9e77f', 'aa389427-580b-46fc-ab5c-080ac40089a2']",7,,,,,,,,,,,,,,,,Marseille,147,00:01:07.549,Pass,
,,,,,,,,,,,,,,,,,1.15139,,,,,,,,,,,,,,,be171b85-a2db-480c-88aa-f78da8cb971a,57,,,"[65.7, 37.6]",3901201,1,,,,,-0.93171346,,Head,,,,"[73.8, 26.7]",,High Pass,,13.5801325,Incomplete,,Rémy Cabella,3420.0,,,,,,1,From Throw In,Steven Fletcher,9554.0,Center Forward,4,Marseille,147,"['3b48b245-90bc-43af-8471-322d34059f0d', 'baab6fb8-c57c-4517-94de-82ace47fd730']",9,,,,,,,,,,,,,,,,Marseille,147,00:01:09.611,Pass,
,,,,,,,,,,,,,,,,,4.246041,,,,,,,,,,,,,,,edb4eb15-26bb-47b8-8885-4e791ee70444,62,,,"[48.8, 50.6]",3901201,1,,,,,-0.66671735,,Right Foot,,,,"[90.1, 18.1]",,High Pass,,52.55416,Incomplete,,,,,,,,,1,From Throw In,Mathieu Peybernes,23850.0,Right Center Back,4,Marseille,147,['be8950de-39c1-47e5-992d-fae976b13cce'],11,,,,,,,,,,,,,,,,Bastia,2736,00:01:11.261,Pass,
,,,,,,,,,,,,,,,,,2.156636,,,,,,,,,,,,,,,81b6d4d3-704d-413b-b2b4-19ee6ec0a4b1,65,,,"[24.6, 64.3]",3901201,1,,,,,-2.308308,,Right Foot,,,,"[9.7, 47.9]",,Ground Pass,,22.157843,,,Steve Mandanda,3543.0,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,4,Marseille,147,['d9375fcd-519d-40c4-8115-beff7f309b42'],16,,,,,,,,,,,,,,,,Marseille,147,00:01:16.620,Pass,
,,,,,,,,,,,,,,,,,1.813296,,,,,,,,,,,,,,,8ee55c23-f320-4eaf-95ca-d2e16dcafee1,67,,,"[10.1, 48.3]",3901201,1,,,,,-1.1577164,,Right Foot,,,,"[20.4, 24.8]",,Ground Pass,,25.658136,,,Karim Rekik,8572.0,,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,4,Marseille,147,['76078942-a4c3-498a-a5eb-d0db51272b2f'],18,,,,,,,,,,,,,,,,Marseille,147,00:01:18.776,Pass,
,,,,,,,,,,,,,,,,,1.222386,,,,,,,,,,,,,,,8ad97a63-4a7b-4cab-8753-58c0b960e2bb,70,,,"[21.4, 21.3]",3901201,1,,,,,-1.2229648,,Left Foot,,,,"[27.6, 4.2]",,Ground Pass,,18.189283,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,4,Marseille,147,['53c7c00a-1762-4a4a-b3df-f47212676cc3'],21,,,,,,,,,,,,,,,,Marseille,147,00:01:21.886,Pass,
,,,,,,,,,,,,,,,,,1.090078,,,,,,,,,,,,,,,7b88cbd7-c74e-4971-9ba9-2643cfba1819,73,,,"[27.6, 4.2]",3901201,1,,,,,1.9740778,,Right Foot,,,,"[21.2, 19.2]",,Ground Pass,,16.30828,,,Karim Rekik,8572.0,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,4,Marseille,147,['85f21dd8-ae16-46f9-96fb-64469c693a2b'],24,,,,,,,,,,,,,,,,Marseille,147,00:01:24.068,Pass,
,,,,,,,,,,,,,,,,,1.948572,,,,,,,,,,,,,,,dfae875b-3f03-4ad7-a50a-66ce8fe1711d,76,,,"[21.9, 18.1]",3901201,1,,,,,2.0534728,,Left Foot,,,,"[9.9, 41.0]",,Ground Pass,,25.853626,,,Steve Mandanda,3543.0,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,4,Marseille,147,['c06d0e01-554d-42c8-8487-9ef25df611b6'],25,,,,,,,,,,,,,,,,Marseille,147,00:01:25.622,Pass,
,,,,,,,,,,,,,,,,,2.066114,,,,,,,,,,,,,,,b50e88e8-c073-4cf7-9933-939bca67f688,79,,,"[11.2, 43.6]",3901201,1,,,,,1.000649,,Right Foot,,,,"[33.0, 77.6]",,Ground Pass,,40.38861,,,Brice Dja Djédjé,7857.0,,,,,,1,From Throw In,Steve Mandanda,3543.0,Goalkeeper,4,Marseille,147,['fe3c2b33-7dfb-462d-9f92-10b95b23f532'],29,,,,,,,,,,,,,,,,Marseille,147,00:01:29.013,Pass,
,,,,,,,,,,,,,,,,,1.100267,,,,,,,,,,,,,,,35c0f2d9-650e-407d-9629-8fc2b2f6ea1e,82,,,"[44.1, 75.2]",3901201,1,,,,,-0.8960554,,Right Foot,,,,"[55.7, 60.7]",,Ground Pass,,18.56906,,,Vassiriki Abou Diaby,38413.0,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,4,Marseille,147,['8ebe2595-4709-4ecb-b68e-b7c0633c28ee'],33,,,,,,,,,,,,,,,,Marseille,147,00:01:33.952,Pass,
,,,,,,,,,,,,,,,,,0.70586,,,,,,,,,,,,,,,cd31363b-4547-4620-bba1-4e2952ed33de,87,,,"[49.9, 69.7]",3901201,1,,,,,2.4433517,,Left Foot,,,,"[44.3, 74.4]",,Ground Pass,,7.3109508,,,Brice Dja Djédjé,7857.0,,,,,,1,From Throw In,Vassiriki Abou Diaby,38413.0,Right Defensive Midfield,4,Marseille,147,"['1480a9b3-bf09-4e11-bfa2-62f447b633a0', 'd506b012-6872-47ab-8301-b7eab3c6bf93']",37,,,,,,,,,,,,,,,,Marseille,147,00:01:37.274,Pass,True
,,,,,,,,,,,,,,,,,0.952178,,,,,,,,,,,,,,,7a6d105f-a1fd-4683-ab58-9ae016af7429,91,,,"[43.7, 74.0]",3901201,1,,,,,-2.3765998,,Right Foot,,,,"[28.7, 59.6]",,Ground Pass,,20.793268,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,4,Marseille,147,['00cb8bbf-2d2f-42b3-9ab9-781d6a5f24d7'],39,,,,,,,,,,,,,,,,Marseille,147,00:01:39.314,Pass,
,,,,,,,,,,,,,,,,,2.035562,,,,,,,,,,,,,,,70506c16-c760-4782-b01e-6b2e985728ea,94,,,"[28.9, 57.9]",3901201,1,,,,,-1.5851839,,Right Foot,,,,"[28.5, 30.1]",,Ground Pass,,27.802877,,,Karim Rekik,8572.0,,,,,,1,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Right Center Back,4,Marseille,147,['849368fa-c983-4fc9-bf4b-2949c90f230a'],41,,,,,,,,,,,,,,,,Marseille,147,00:01:41.275,Pass,
,,,,,,,,,,,,,,,,,0.898065,,,,,,,,,,,,,,,f3ebb88c-f46e-48ac-b67e-56dc6616d314,97,,,"[40.7, 26.0]",3901201,1,,,,,-0.7853982,,Right Foot,,,,"[48.6, 18.1]",,Ground Pass,,11.172287,,,Rémy Cabella,3420.0,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,4,Marseille,147,['46eedd90-94bb-4ae7-bf19-c344b9e4d4ca'],45,,,,,,,,,,,,,,,,Marseille,147,00:01:45.159,Pass,
,,,,,,,,,,,,,,,,,0.514961,,,,,,,,,,,,,,,af477d2f-6ce0-4cdc-83b6-b3afe709806b,100,,,"[49.5, 11.1]",3901201,1,,,,,-1.7434778,,Right Foot,,,,"[48.0, 2.5]",,Ground Pass,,8.729834,,,Javier Manquillo Gaitán,3075.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,4,Marseille,147,['7038901b-ab16-4453-b067-54b29e07d4cf'],47,,,,,,,,,,,,,,,,Marseille,147,00:01:47.915,Pass,
,,,,,,,,,,,,,,,,,1.54012,,,,,,,,,,,,,,,297ca612-25d4-46e7-9dee-f88ad7d28729,106,,,"[44.3, 5.9]",3901201,1,,True,,,1.7266645,,Right Foot,,,,"[37.7, 47.9]",,Ground Pass,,42.515408,,,Karim Rekik,8572.0,,True,,,Free Kick,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Left Back,5,Marseille,147,['d198a7c9-7dbc-460b-a2d2-89b8230b07e3'],56,,,,,,,,,,,,,,,,Marseille,147,00:01:56.496,Pass,
,,,,,,,,,,,,,,,,,2.753809,,,,,,,,,,,,,,,34374006-5e19-41db-b9a3-6d1bdeefa172,108,,,"[37.7, 47.9]",3901201,1,,True,,,1.3355347,,Right Foot,,,,"[44.1, 74.6]",,Ground Pass,,27.45633,,,Brice Dja Djédjé,7857.0,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,5,Marseille,147,['88200c3b-4b19-4915-914c-02079d7cd861'],59,,,,,,,,,,,,,,,,Marseille,147,00:01:59.057,Pass,
,,,,,,,,,,,,,,,,,1.540412,,,,,,,,,,,,,,,e106df67-7722-4f6c-bdb1-46e3fdef89d1,111,,,"[64.0, 71.2]",3901201,2,,,,,0.65974784,,Right Foot,,,,"[74.7, 79.5]",,High Pass,,13.541787,,,Steven Fletcher,9554.0,,,,,,1,From Free Kick,Brice Dja Djédjé,7857.0,Right Back,5,Marseille,147,['8d37fa66-e45b-4d58-9bc2-8592492a1306'],6,,,,,,,,,,,,,,,,Marseille,147,00:02:06.521,Pass,
,,,,,,,,,,,,,,,,,0.841149,,,,,,,,,,,,,,,3d6de774-bbb7-4dc0-9f9b-7c676f7f0089,114,,,"[76.2, 79.7]",3901201,2,,,,,-1.3948567,,Left Foot,,,,"[77.0, 75.2]",,Low Pass,,4.570558,,,Brice Dja Djédjé,7857.0,,,,,,1,From Free Kick,Steven Fletcher,9554.0,Center Forward,5,Marseille,147,['a0b4b644-5a7e-472f-8c31-c1f835ee0987'],8,,,,,,,,,,,,,,,,Marseille,147,00:02:08.102,Pass,
,,,,,,,,,,,,,,,,,0.920252,,,,,,,,,,,,,,,784d9390-e04a-47bb-af8b-843f155547b0,121,,,"[79.4, 74.2]",3901201,2,,,,,0.41741723,,Right Foot,,,,"[90.9, 79.3]",,Ground Pass,,12.580143,,,Florian Thauvin,3254.0,,,,,,1,From Free Kick,Brice Dja Djédjé,7857.0,Right Back,5,Marseille,147,"['a33c0fcb-3a6e-4bbd-b145-478ae38ab830', 'aac84d15-ea17-43f0-95c8-d8072cdd145d']",9,,,,,,,,,,,,,,,,Marseille,147,00:02:09.933,Pass,True
,,,,,,,,,,,,,,,,,4.691727,,,,,,,,,,,,,,,c922d776-8330-481f-a8b4-0b27c0decfff,124,,,"[101.4, 77.6]",3901201,2,,,,,-1.5859467,,Right Foot,,,,"[100.6, 24.8]",,Low Pass,,52.80606,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,True,,,,1,From Free Kick,Florian Thauvin,3254.0,Right Wing,5,Marseille,147,"['02be07de-9d60-4ce7-bf44-fb5cb6af8daf', '3d537d71-e85d-47e3-b9fd-6f3539140576']",12,,,,,,,,,,,,,,,,Marseille,147,00:02:12.880,Pass,
