50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.885288,,,,,,,,,,,,996cfeb4-3611-4970-8519-bea22d5ea62e,1923,,"[92.4, 67.1]",3901157,52,,,,,-2.1440508,,Other,,,"[87.3, 59.2]",,Low Pass,,9.403191,,Thomas Touré,3408.0,,,,,,2,From Throw In,Enzo Crivelli,3184.0,Right Center Forward,101,Bordeaux,146,['aa84739d-b918-40f4-81ef-5ff1564c3af5'],0,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:00.784,Pass,
,,,,,,,,,,,,,,0.280149,,,,,,,,,,,,570deba2-ff9b-40b3-868b-cd1f958c66ec,1927,,"[87.3, 59.2]",3901157,52,,,,,2.6928694,,Right Foot,,,"[79.2, 63.1]",,Ground Pass,,8.989994,Incomplete,,,,,,,,2,From Throw In,Thomas Touré,3408.0,Left Midfield,101,Bordeaux,146,['78eb5eb3-4449-408d-80c2-09499fb58421'],1,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:01.749,Pass,
,,,,,,,,,,,,,,0.842307,,,,,,,,,,,,f2eff3f1-cd07-4c09-8596-32b73009a633,1934,,"[78.7, 51.1]",3901157,52,,,,,-1.915015,,Right Foot,,,"[76.8, 45.8]",,Ground Pass,,5.6302752,,Clément Chantôme,7552.0,,,,,,2,From Throw In,Thomas Touré,3408.0,Left Midfield,101,Bordeaux,146,['81ff97ee-00f0-4957-bfab-ba723fa3277e'],8,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:08.597,Pass,
,,,,,,,,,,,,,,1.410233,,,,,,,,,,,,04cd8565-4813-4c43-9ba4-c96d21718476,1938,,"[71.8, 50.2]",3901157,52,,,,,-2.3847582,,Left Foot,,,"[55.6, 34.9]",,Ground Pass,,22.282953,,Cédric Yambéré,3779.0,,,,,,2,From Throw In,Clément Chantôme,7552.0,Left Defensive Midfield,101,Bordeaux,146,['601e3fd1-5f84-449f-827e-84d4c1afe53a'],10,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:10.891,Pass,
,,,,,,,,,,,,,,1.049521,,,,,,,,,,,,69d25959-925c-4d3a-acf6-7bfe11dbfb09,1941,,"[55.6, 34.9]",3901157,52,,,,,-1.0297025,,Right Foot,,,"[68.7, 13.1]",,Ground Pass,,25.433247,,Diego Armando Valentin Contento,4628.0,,,,,,2,From Throw In,Cédric Yambéré,3779.0,Right Center Back,101,Bordeaux,146,['56c19b4d-1a2a-4d4b-bb4e-2eb84f834c03'],12,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:12.628,Pass,
,,,,,,,,,,,,,,1.716429,,,,,,,,,,,,eb373bfa-b9fe-4a4d-baaf-ad6705dfd60c,1944,,"[70.1, 16.4]",3901157,52,,,,,0.3963195,,Left Foot,,,"[102.6, 30.0]",,High Pass,,35.230812,Incomplete,,,,,,,,2,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,101,Bordeaux,146,['dfd9bbd9-6bfc-47c0-b745-6950a3dedfcc'],15,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:15.838,Pass,
,,,,,,,,,,,,,,1.563497,,,,,,,,,,,,dfd9bbd9-6bfc-47c0-b745-6950a3dedfcc,1945,,"[17.5, 50.1]",3901157,52,,,,,0.54968804,,Other,,,"[31.7, 58.8]",,Low Pass,,16.653229,,Antoine Devaux,7815.0,,,,,Recovery,2,Regular Play,Aïssa Mandi,6648.0,Center Back,102,Stade de Reims,156,"['04b1486e-fc56-4eec-9186-0f6891bf4cd1', 'eb373bfa-b9fe-4a4d-baaf-ad6705dfd60c']",17,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:17.555,Pass,
,,,,,,,,,,,,,,1.395187,,,,,,,,,,,,9c31ab9f-8d17-47fb-a491-76ee0aaaa61d,1947,,"[31.4, 58.2]",3901157,52,,,,,1.8113306,,Right Foot,,,"[27.5, 74.1]",,Ground Pass,,16.371317,,Hamari Traoré,3248.0,,,,,,2,Regular Play,Antoine Devaux,7815.0,Right Defensive Midfield,102,Stade de Reims,156,['8ba7b13c-7302-4362-b6af-699af744fe12'],19,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:19.118,Pass,
,,,,,,,,,,,,,,1.000688,,,,,,,,,,,,c3cbf2f1-4934-4a8b-8ab4-df338557f80e,1950,,"[28.6, 74.8]",3901157,52,,,,,-0.18311082,,Right Foot,,,"[58.3, 69.3]",,Ground Pass,,30.204966,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing Back,102,Stade de Reims,156,['c7803c10-45a4-435d-a58d-81dfc7312f31'],24,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:24.341,Pass,
,,,,,,,,,,,,,,1.774688,,,,,,,,,,,,53ac0945-15d4-4880-8fe5-7c1ed07f79f8,1953,,"[59.4, 70.9]",3901157,52,,,,,-1.3617734,,Right Foot,,,"[62.2, 57.7]",,Ground Pass,,13.493702,Incomplete,Gaëtan Charbonnier,7635.0,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Attacking Midfield,102,Stade de Reims,156,"['6b3f21a1-f07f-4840-9bc6-1e26ee5a3c82', '7681e04b-128a-40a9-b5b4-f4e869253ada', 'ada4b719-8c9b-4001-9bf2-f85d8fe6d331']",25,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:25.342,Pass,True
,,,,,,,,,,,,,,1.702036,,,,,,,,,,,,7681e04b-128a-40a9-b5b4-f4e869253ada,1955,,"[57.9, 22.4]",3901157,52,,,,,0.15370753,,Right Foot,,,"[79.2, 25.7]",,Ground Pass,,21.554117,Incomplete,,,,,,,Recovery,2,Regular Play,Ludovic Lamine Sané,8385.0,Left Center Back,102,Stade de Reims,156,"['2b0024c1-2bf5-41ae-91ba-80681dfdfbdb', '53ac0945-15d4-4880-8fe5-7c1ed07f79f8']",27,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:27.116,Pass,
,,,,,,,,,,,,,,3.632526,,,,,,,,,,,,da980c4d-dde7-4530-aba7-264b6d1ff3aa,1958,,"[43.5, 54.0]",3901157,52,,,,,-1.1028384,,Right Foot,,,"[66.9, 7.7]",,High Pass,,51.87726,,Diego Rigonato Rodrigues,7363.0,,True,,,,2,Regular Play,Aïssa Mandi,6648.0,Center Back,102,Stade de Reims,156,['5147ea48-0bf9-429b-8880-8d1ee3341048'],29,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:29.900,Pass,
,,,,,,,,,,,,,,1.480406,,,,,,,,,,,,1975d27a-b656-4c57-a0e8-8cbbdf482f3d,1964,,"[81.4, 0.1]",3901157,52,,,,,2.4950795,,,,,"[65.5, 12.1]",,Low Pass,,19.92009,,Abdelhamid El Kaoutari,23329.0,,,,,Throw-in,2,From Throw In,Diego Rigonato Rodrigues,7363.0,Left Wing Back,103,Stade de Reims,156,['24389119-a9c4-4109-8def-993a6d3d7060'],43,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:43.350,Pass,
,,,,,,,,,,,,,,1.942382,,,,,,,,,,,,774f785a-cf1e-485f-ad27-5614a45866ed,1967,,"[65.5, 12.1]",3901157,52,,,,,0.4438237,,Left Foot,,,"[98.1, 27.6]",,High Pass,,36.09723,,Gaëtan Charbonnier,7635.0,,,,,,2,From Throw In,Abdelhamid El Kaoutari,23329.0,Left Center Back,103,Stade de Reims,156,['a7703699-00d1-40e2-8e0b-b96402b4f348'],46,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:46.607,Pass,
,,,,,,,,,,,,,,1.597506,,,,,,,,,,,,8a2b5361-f5d3-4a77-a71a-be6dc4b6e415,1971,,"[14.6, 53.6]",3901157,52,,,,,-2.5446298,,Right Foot,,,"[1.8, 44.9]",,Low Pass,,15.476757,,Paul Bernardoni,7193.0,,,,,Recovery,2,Regular Play,Frédéric Guilbert,2946.0,Right Back,104,Bordeaux,146,['f0df12f4-40a9-439f-a547-e42defc96810'],49,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:49.237,Pass,
,,,,,,,,,,,,,,0.667386,,,,,,,,,,,,2e71e023-038b-4a04-9cb7-9891b7c7c30e,1975,,"[4.6, 44.8]",3901157,52,,,,,1.9689009,,Right Foot,,,"[0.1, 55.5]",,Low Pass,,11.607756,Out,,,,,,,,2,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,104,Bordeaux,146,['8c5757a5-7a22-4f86-b25c-818c8461a921'],51,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:51.269,Pass,True
,,,,,,,,,,,,,,1.917632,,,,,,,,,,,,3b1c916c-9089-462e-91be-81a71e7632c0,1976,,"[120.0, 0.1]",3901157,53,,,,,1.6556981,,Right Foot,,,"[116.4, 42.4]",,High Pass,True,42.452915,Incomplete,,,,True,Inswinging,,Corner,2,From Corner,Nicolas de Roussel de Préville,4383.0,Left Attacking Midfield,105,Stade de Reims,156,['9d861b88-58d4-46f1-9b88-50cef6b9fc89'],30,,,,,,,,,,,,,,,,,Stade de Reims,156,00:08:30.059,Pass,
,,,,,,,,,,,,,,3.462104,,,,,,,,,,,,5b408418-0ad2-4814-a14e-06b96b9aec97,1979,,"[12.9, 27.5]",3901157,53,,,,,0.0,,Drop Kick,,,"[71.5, 27.5]",,High Pass,,58.6,,Enzo Crivelli,3184.0,,,,,,2,From Keeper,Paul Bernardoni,7193.0,Goalkeeper,106,Bordeaux,146,['39ae98e8-c15b-4e4e-82cb-21bae332a913'],43,,,,,,,,,,,,,,,,,Bordeaux,146,00:08:43.436,Pass,
,,,,,,,,,,,,,,0.115946,,,,,,,,,,,,71e65da6-1016-4b59-8a0e-08cc43ccb147,1981,,"[70.4, 31.0]",3901157,53,,,,,-0.69865984,,Head,,,"[72.9, 28.9]",,High Pass,,3.2649655,Incomplete,Diego Alejandro Rolan Silva,6739.0,,,,,,2,From Keeper,Enzo Crivelli,3184.0,Right Center Forward,106,Bordeaux,146,"['b3a7f0ac-e283-4ae5-8be1-3b230770825c', 'b868797c-c202-404c-969a-016e0c735348']",46,,,,,,,,,,,,,,,,,Bordeaux,146,00:08:46.938,Pass,
,,,,,,,,,,,,,,2.415206,,,,,,,,,,,,4a1a773d-1e91-4509-b0db-e35dec8f2f1f,1987,,"[44.8, 40.6]",3901157,53,,,,,-1.102454,,Right Foot,,,"[53.4, 23.6]",,Ground Pass,,19.05151,,Nicolas de Roussel de Préville,4383.0,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,107,Stade de Reims,156,['3747c9c0-ac95-4535-b9fc-a5e0c6812465'],50,,,,,,,,,,,,,,,,,Stade de Reims,156,00:08:50.753,Pass,
,,,,,,,,,,,,,,2.162002,,,,,,,,,,,,f91e9bea-96cd-43dd-aedb-d39b4446d521,1994,,"[61.1, 36.6]",3901157,53,,,,,1.3336962,,Right Foot,,,"[70.5, 75.5]",,High Pass,,40.01962,Incomplete,Hamari Traoré,3248.0,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Attacking Midfield,107,Stade de Reims,156,"['a05d3798-e0fe-4b16-b9a9-d937ea42c76a', 'ac1b4d3a-9466-496e-b6ba-ac55ff001d9a']",58,,,,,,,,,,,,,,,,,Stade de Reims,156,00:08:58.936,Pass,
,,,,,,,,,,,,,,1.011289,,,,,,,,,,,,81a20910-8e80-4cf3-bbbf-e2b8b9f044d0,2000,,"[73.6, 67.0]",3901157,54,,,,,-2.7270858,,Right Foot,,,"[63.6, 62.6]",,Ground Pass,,10.9252,,Jaba Kankava,46801.0,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing Back,107,Stade de Reims,156,"['267a65a0-1829-4925-aa40-bb727cee9f24', '6a27d9a7-e6b6-4197-a37f-898e37f6b395']",3,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:03.873,Pass,True
,,,,,,,,,,,,,,0.71001,,,,,,,,,,,,fd3e0cb7-4eb6-42a6-815a-caa178b3e6ae,2003,,"[63.6, 62.6]",3901157,54,,,,,2.6694708,,Right Foot,,,"[49.5, 69.8]",,Ground Pass,,15.83193,,Antoine Conte,131849.0,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,107,Stade de Reims,156,['531a94be-35f2-4e56-8fc9-05d7213be40b'],4,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:04.926,Pass,
,,,,,,,,,,,,,,0.580932,,,,,,,,,,,,47faf46a-1657-4d0f-952d-43262f5fb6fa,2006,,"[53.6, 67.6]",3901157,54,,,,,-1.0040671,,Right Foot,,,"[55.0, 65.4]",,Ground Pass,,2.607681,,Jaba Kankava,46801.0,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Center Back,107,Stade de Reims,156,['bed029ec-6d5b-4983-979c-e2dc77c732c3'],5,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:05.696,Pass,
,,,,,,,,,,,,,,1.370622,,,,,,,,,,,,10a44b72-1ebe-46a2-a9f2-0fafc63803cd,2009,,"[55.3, 61.7]",3901157,54,,,,,-2.629203,,Right Foot,,,"[42.5, 54.5]",,Ground Pass,,14.686048,,Aïssa Mandi,6648.0,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,107,Stade de Reims,156,['2ea3a4aa-83e0-42ee-8973-133f559ebbab'],7,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:07.148,Pass,
,,,,,,,,,,,,,,2.786637,,,,,,,,,,,,b4f1c2f4-7057-4531-ae91-a7f671f2666c,2012,,"[44.4, 54.4]",3901157,54,,,,,-1.6710687,,Right Foot,,,"[41.1, 21.6]",,Ground Pass,,32.965588,,Nicolas de Roussel de Préville,4383.0,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Center Back,107,Stade de Reims,156,['3ada2fe2-6aea-4bf2-8c30-aed4d5678730'],9,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:09.782,Pass,
,,,,,,,,,,,,,,0.820297,,,,,,,,,,,,6b1981d6-0d35-4ef3-ad27-b7858b2316de,2015,,"[43.9, 14.4]",3901157,54,,,,,0.48447794,,Left Foot,,,"[55.3, 20.4]",,Ground Pass,,12.882546,,Antoine Devaux,7815.0,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Attacking Midfield,107,Stade de Reims,156,['f2e8e770-8af9-46cc-8fa7-8d25760b4110'],15,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:15.190,Pass,
,,,,,,,,,,,,,,1.696624,,,,,,,,,,,,74daf64b-ce5b-4ba4-bfc3-0bee0fcda58a,2018,,"[55.3, 20.4]",3901157,54,,,,,-0.9642773,,Right Foot,,,"[66.4, 4.4]",,Ground Pass,,19.473314,,Diego Rigonato Rodrigues,7363.0,,,,,,2,Regular Play,Antoine Devaux,7815.0,Right Defensive Midfield,107,Stade de Reims,156,['0574b7b3-56a3-40a2-85b1-e4b2a5b51ccf'],16,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:16.293,Pass,
,,,,,,,,,,,,,,1.154253,,,,,,,,,,,,a8cf5989-3c9c-4fb2-b9c7-2197286efedf,2021,,"[68.3, 4.4]",3901157,54,,,,,0.68136674,,Left Foot,,,"[92.1, 23.7]",,Ground Pass,,30.641964,Pass Offside,Nicolas de Roussel de Préville,4383.0,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Wing Back,107,Stade de Reims,156,['3c0f77e9-5335-4e5c-a529-ae154087e4a2'],18,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:18.511,Pass,
,,,,,,,,,,,,,,2.005376,,,,,,,,,,,,a329295f-57df-46af-a55a-3de99de27342,2023,,"[33.5, 54.6]",3901157,54,,,,,-1.3501492,,Right Foot,,,"[35.9, 43.9]",,Ground Pass,,10.965857,,Cédric Yambéré,3779.0,,,,,Free Kick,2,From Free Kick,Clément Chantôme,7552.0,Left Defensive Midfield,108,Bordeaux,146,['33d06d58-162b-4679-946d-aabe2f80e541'],33,,,,,,,,,,,,,,,,,Bordeaux,146,00:09:33.013,Pass,
,,,,,,,,,,,,,,0.924577,,,,,,,,,,,,a898c312-66a4-451b-88d1-63f9a1a3bb36,2026,,"[34.3, 41.6]",3901157,54,,,,,1.2924967,,Left Foot,,,"[37.3, 52.1]",,Ground Pass,,10.920165,,Clément Chantôme,7552.0,,,,,,2,From Free Kick,Cédric Yambéré,3779.0,Right Center Back,108,Bordeaux,146,['160f162c-c106-4c05-adc9-b4a42b7a7952'],37,,,,,,,,,,,,,,,,,Bordeaux,146,00:09:37.088,Pass,
,,,,,,,,,,,,,,1.129253,,,,,,,,,,,,a688385d-cf41-43e4-83b1-23a784cafae0,2029,,"[36.8, 56.4]",3901157,54,,,,,0.48718724,,Right Foot,,,"[68.7, 73.3]",,Ground Pass,,36.10014,,Frédéric Guilbert,2946.0,,,,,,2,From Free Kick,Clément Chantôme,7552.0,Left Defensive Midfield,108,Bordeaux,146,['dd6ff8cd-b807-4a8c-b29a-e95b29a1834b'],40,,,,,,,,,,,,,,,,,Bordeaux,146,00:09:40.109,Pass,
,,,,,,,,,,,,,,1.788036,,,,,,,,,,,,bb049759-7e64-4e3e-ac3e-347c94e04334,2036,,"[76.6, 55.1]",3901157,54,,,,,-1.4547555,,Right Foot,,,"[78.5, 38.8]",,Ground Pass,,16.410362,,Valentín Vada,3356.0,,,,,,2,From Free Kick,Frédéric Guilbert,2946.0,Right Back,108,Bordeaux,146,['ff388d42-55dc-4657-af21-0af7a75b0d48'],45,,,,,,,,,,,,,,,,,Bordeaux,146,00:09:45.741,Pass,
,,,,,,,,,,,,,,2.204082,,,,,,,,,,,,52015b4e-578e-4261-8f60-770029336695,2040,,"[78.7, 31.4]",3901157,54,,,,,-1.1399238,,Right Foot,,,"[90.1, 6.6]",,Ground Pass,,27.294687,,Thomas Touré,3408.0,,,,,,2,From Free Kick,Valentín Vada,3356.0,Right Defensive Midfield,108,Bordeaux,146,['dd03d753-1fc7-4dc8-b8e0-f3e3cc08b213'],48,,,,,,,,,,,,,,,,,Bordeaux,146,00:09:48.075,Pass,
,,,,,,,,,,,,,,0.005245,,,,,,,,,,,,de3ad082-b272-4093-81b6-9ba7612fd4b6,2043,,"[90.1, 10.4]",3901157,54,,,,,0.0,,Right Foot,,,"[95.4, 10.4]",,Low Pass,,5.3,Incomplete,Frédéric Guilbert,2946.0,,,,,,2,From Free Kick,Thomas Touré,3408.0,Left Midfield,108,Bordeaux,146,"['4f961622-1caf-49c0-8503-5e3da5a5595b', 'e7713378-61c1-400b-a35e-40326940fc21']",51,,,,,,,,,,,,,,,,,Bordeaux,146,00:09:51.306,Pass,
,,,,,,,,,,,,,,1.567434,,,,,,,,,,,,55c8dcb5-8e4e-453e-bae1-fa5fdfb4eabe,2049,,"[13.6, 76.5]",3901157,54,,,,,-0.022022871,,Right Foot,,,"[36.3, 76.0]",,High Pass,,22.705505,Incomplete,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing Back,109,Stade de Reims,156,"['4b1a1d1c-1ba8-45be-8c81-880062b8c511', 'b7391b8a-2beb-4b7f-8650-90f64b2c7dd4', 'f323eb76-c07c-459e-ba44-11b03112bf4c']",55,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:55.207,Pass,True
,,,,,,,,,,,,,,1.283243,,,,,,,,,,,,b060bf77-af1f-4014-bdd8-972426f7f9ae,2055,,"[55.0, 57.9]",3901157,55,,,,,-2.8833404,,Right Foot,,,"[44.4, 55.1]",,Ground Pass,,10.963576,,Antoine Devaux,7815.0,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Attacking Midfield,109,Stade de Reims,156,"['163f7952-0304-4475-9334-3e314489572d', '38b1bed9-1822-49ce-ad65-35e3fb0bce02']",0,,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:00.968,Pass,True
,,,,,,,,,,,,,,2.447514,,,,,,,,,,,,67945f0b-4626-4408-b2b1-922586fa56ba,2057,,"[46.2, 53.8]",3901157,55,,,,,0.57760954,,Left Foot,,,"[77.5, 74.2]",,High Pass,,37.361076,,Gaëtan Charbonnier,7635.0,,,,,,2,Regular Play,Antoine Devaux,7815.0,Right Defensive Midfield,109,Stade de Reims,156,['8713703c-d1df-4819-86a3-ad525151913e'],2,,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:02.251,Pass,
,,,,,,,,,,,,,,1.668766,,,,,,,,,,,,9669ef1c-4209-4d0b-a012-7f2b4739d980,2064,,"[22.4, 5.0]",3901157,55,,,,,2.183029,,Right Foot,,,"[9.9, 22.8]",,Ground Pass,,21.750631,,Paul Bernardoni,7193.0,,,,,,2,Regular Play,Ludovic Lamine Sané,8385.0,Left Center Back,110,Bordeaux,146,['cc45febb-f39d-4b35-8dd8-16af944acebe'],8,,,,,,,,,,,,,,,,,Bordeaux,146,00:10:08.652,Pass,
,,,,,,,,,,,,,,3.653116,,,,,,,,,,,,e6442d28-76d6-4d40-bc16-218f9ba7a2e3,2067,,"[9.9, 22.8]",3901157,55,,,,,-0.3133037,,Left Foot,,,"[56.2, 7.8]",,High Pass,,48.66919,Incomplete,Diego Alejandro Rolan Silva,6739.0,,,,,,2,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,110,Bordeaux,146,"['03dd6180-c5ac-4bb2-afc2-c9d782919041', '247776b9-93f6-425a-af5e-f9bd30d25c14']",10,,,,,,,,,,,,,,,,,Bordeaux,146,00:10:10.401,Pass,
,,,,,,,,,,,,,,1.338769,,,,,,,,,,,,bbfadaab-406f-4acd-b27d-e9bc0672d818,2071,,"[45.8, 3.9]",3901157,55,,,,,2.10157,,Right Foot,,,"[43.1, 8.5]",,Ground Pass,,5.333854,,Diego Armando Valentin Contento,4628.0,,,,,Recovery,2,Regular Play,Thomas Touré,3408.0,Left Midfield,110,Bordeaux,146,['1703205b-bc39-4954-a284-dcb2360f1495'],15,,,,,,,,,,,,,,,,,Bordeaux,146,00:10:15.482,Pass,
,,,,,,,,,,,,,,0.828435,,,,,,,,,,,,02e01bf9-fa36-4a7a-93ad-bdfcd4bb274d,2074,,"[39.6, 9.7]",3901157,55,,,,,-0.9048271,,Left Foot,,,"[45.1, 2.7]",,Ground Pass,,8.902246,,Thomas Touré,3408.0,,,,,,2,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,110,Bordeaux,146,['94f3c51b-5fd3-498b-9bc5-c259cbcd0a81'],17,,,,,,,,,,,,,,,,,Bordeaux,146,00:10:17.247,Pass,
,,,,,,,,,,,,,,1.495359,,,,,,,,,,,,9634b084-7805-4e2d-bee8-50a1c3aae77f,2077,,"[45.8, 6.9]",3901157,55,,,,,-0.020322405,,Right Foot,,,"[70.4, 6.4]",,High Pass,,24.605082,Incomplete,Diego Alejandro Rolan Silva,6739.0,,,,,,2,Regular Play,Thomas Touré,3408.0,Left Midfield,110,Bordeaux,146,"['002afeea-fdb1-40ff-948e-ab32f5c3c7d5', '0ce74496-919b-42c5-8976-863a9be5f883']",21,,,,,,,,,,,,,,,,,Bordeaux,146,00:10:21.141,Pass,
,,,,,,,,,,,,,,0.907593,,,,,,,,,,,,9404352f-a4e1-47d1-bbd8-cf99b5ac6602,2081,,"[51.4, 76.5]",3901157,55,,,,,-1.2924967,,Right Foot,,,"[53.0, 70.9]",,Ground Pass,,5.824088,,Antoine Devaux,7815.0,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Center Back,111,Stade de Reims,156,['aa096390-d59b-4160-ad90-a5735b6ac0f2'],24,,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:24.308,Pass,
,,,,,,,,,,,,,,1.213333,,,,,,,,,,,,2250911e-5f7e-4f51-b3b6-55571574b764,2085,,"[49.7, 70.4]",3901157,55,,,,,0.2791048,,Left Foot,,,"[66.1, 75.1]",,Ground Pass,,17.060188,,Gaëtan Charbonnier,7635.0,,,,,,2,Regular Play,Antoine Devaux,7815.0,Right Defensive Midfield,111,Stade de Reims,156,"['2f500733-f077-414f-b196-47ea01afb7b0', 'd450e7e7-d8ad-4761-84c4-f9a106fbb386']",26,,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:26.198,Pass,True
,,,,,,,,,,,,,,2.179641,,,,,,,,,,,,08ff04cb-9df3-479d-8617-e8b03ecf9def,2092,,"[66.1, 80.0]",3901157,55,,,,,-0.35038236,,,,,"[91.0, 70.9]",,High Pass,,26.510752,,Nicolas de Roussel de Préville,4383.0,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Wing Back,112,Stade de Reims,156,['04e0a0a9-bb0b-4e44-acc3-bb1033bd7da2'],40,,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:40.850,Pass,
,,,,,,,,,,,,,,0.896522,,,,,,,,,,,,c5e892bd-21f0-40d2-b54f-4db5001a7b78,2098,,"[94.7, 80.0]",3901157,56,,,,,-1.4212366,,,,,"[95.8, 72.7]",,Low Pass,,7.3824115,,Gaëtan Charbonnier,7635.0,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Wing Back,113,Stade de Reims,156,['f829ceb2-b6a2-427a-843d-ae1307e4dcd9'],2,,,,,,,,,,,,,,,,,Stade de Reims,156,00:11:02.674,Pass,
,,,,,,,,,,,,,,1.969704,,,,,,,,,,,,7c7e1e3b-7bbf-4ccf-a8ee-ff0e558d7e4d,2100,,"[94.7, 72.8]",3901157,56,,,,,0.0,,Right Foot,,,"[109.7, 72.8]",,Low Pass,,15.0,,Hamari Traoré,3248.0,,,,,,2,From Throw In,Gaëtan Charbonnier,7635.0,Center Forward,113,Stade de Reims,156,['07a048b3-2eb7-4022-8537-54cd43bde113'],3,,,,,,,,,,,,,,,,,Stade de Reims,156,00:11:03.571,Pass,
,,,,,,,,,,,,,,1.306516,,,,,,,,,,,,051ad595-78af-4cb5-8004-6be8bb6c34f8,2110,,"[115.5, 80.0]",3901157,56,,,,,-1.7928783,,,,,"[112.7, 67.6]",,High Pass,,12.712199,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Wing Back,114,Stade de Reims,156,['3aa9c546-98ee-49aa-b55b-c29ee70aa771'],26,,,,,,,,,,,,,,,,,Stade de Reims,156,00:11:26.167,Pass,
