50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.59256,,,,,,,,,,,,,,8581b2d0-c524-44ce-a3b2-f45b248d7a57,1099,,"[37.3, 47.3]",3901187,30,,,,-2.9421878,,Right Foot,,,,"[8.6, 41.5]",Ground Pass,,29.280197,,,,Alexandre Letellier,3432.0,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,72,Angers,145,['c4d805e7-f6b1-493a-b252-90f117018f32'],13,,,,,,,,,,,,,,,,,,Angers,145,00:30:13.074,Pass,
,,,,,,,,,,,,,,,,,,1.710013,,,,,,,,,,,,,,a00922b2-27b5-4ddf-a115-76b90e0c0a02,1102,,"[12.6, 40.3]",3901187,30,,,,-1.014004,,Right Foot,,,,"[28.1, 15.4]",Ground Pass,,29.330189,,,,Romain Thomas,3549.0,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,72,Angers,145,['be597458-8c6e-4a07-ae27-f987e36fca15'],19,,,,,,,,,,,,,,,,,,Angers,145,00:30:19.645,Pass,
,,,,,,,,,,,,,,,,,,0.944817,,,,,,,,,,,,,,d393bfe7-4f6b-4d60-8fb1-f55880054902,1106,,"[57.4, 10.4]",3901187,30,,,,1.0370882,,Left Foot,,,,"[63.9, 21.4]",Ground Pass,,12.776933,,,,Thomas Mangani,3185.0,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,72,Angers,145,"['43fd6925-1d74-4a75-a024-a394bcb92a79', 'ac0d83f1-e71a-4e63-8ce0-168411ef82fe']",26,,,,,,,,,,,,,,,,,,Angers,145,00:30:26.836,Pass,True
,,,,,,,,,,,,,,,,,,1.481891,,,,,,,,,,,,,,c329d97c-eac9-4f50-af83-8092b8d996ff,1109,,"[63.9, 21.4]",3901187,30,,,,-2.4174674,,Right Foot,,,,"[46.6, 6.1]",Ground Pass,,23.09502,,,,Yoann Andreu,3203.0,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,72,Angers,145,['1966a750-4d3f-4c96-bc66-222e5a0b4cc2'],27,,,,,,,,,,,,,,,,,,Angers,145,00:30:27.937,Pass,
,,,,,,,,,,,,,,,,,,1.400917,,,,,,,,,,,,,,d41c6182-5598-4039-a166-f48851148420,1112,,"[46.6, 6.1]",3901187,30,,,,2.5691328,,Left Foot,,,,"[33.1, 14.8]",Ground Pass,,16.06051,,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,72,Angers,145,['5475cca2-c75b-4ab7-a4a3-f6ff15b893f0'],30,,,,,,,,,,,,,,,,,,Angers,145,00:30:30.865,Pass,
,,,,,,,,,,,,,,,,,,1.103502,,,,,,,,,,,,,,d3fa75a6-bc19-4f78-951c-f9b6ae5590a2,1115,,"[38.8, 16.2]",3901187,30,,,,0.008163084,,Left Foot,,,,"[63.3, 16.4]",Ground Pass,,24.500816,,,,Thomas Mangani,3185.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,72,Angers,145,['622e36a6-44e3-4d06-93fb-50b05b75b616'],35,,,,,,,,,,,,,,,,,,Angers,145,00:30:35.956,Pass,
,,,,,,,,,,,,,,,,,,1.310058,,,,,,,,,,,,,,49a39c3f-8f2c-4a94-b9a2-f51da9091a24,1118,,"[55.4, 14.4]",3901187,30,,,,-0.5602725,,Left Foot,,,,"[71.5, 4.3]",Ground Pass,,19.005789,,,,Yoann Andreu,3203.0,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,72,Angers,145,['2f3af83a-9837-4613-9114-f62507808ebc'],38,,,,,,,,,,,,,,,,,,Angers,145,00:30:38.335,Pass,
,,,,,,,,,,,,,,,,,,0.744184,,,,,,,,,,,,,,f1324f86-841b-4c0d-97da-f70e7a5d677c,1122,,"[74.5, 3.9]",3901187,30,,,,1.1326905,,Left Foot,,,,"[79.7, 15.0]",Ground Pass,,12.25765,,,,Billy Ketkeophomphone,4441.0,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,72,Angers,145,"['77225fe6-d5ab-4108-8dd7-5cbfcad649f5', 'ed041ab3-1072-46e1-ad41-f5b393337fd3']",41,,,,,,,,,,,,,,,,,,Angers,145,00:30:41.328,Pass,True
,,,,,,,,,,,,,,,,,,0.61448,,,,,,,,,,,,,,886e6b0e-e02e-425b-86b6-1ab28bd600c6,1124,,"[79.7, 15.0]",3901187,30,,,,-2.5431738,,Right Foot,,,,"[75.3, 12.0]",Ground Pass,,5.325411,,,,Yoann Andreu,3203.0,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,72,Angers,145,['08b96c09-98c0-48e4-a736-942a9494c7ea'],42,,,,,,,,,,,,,,,,,,Angers,145,00:30:42.072,Pass,
,,,,,,,,,,,,,,,,,,0.898702,,,,,,,,,,,,,,7c1c95cd-332f-4fc4-9f0c-c63ed47d24fe,1128,,"[75.3, 11.8]",3901187,30,,,,-2.2029343,,Right Foot,,,,"[70.1, 4.7]",Ground Pass,,8.800569,,,,Thomas Mangani,3185.0,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,72,Angers,145,['244147fc-3dbf-4cb4-a7cc-a761f8b58e92'],44,,,,,,,,,,,,,,,,,,Angers,145,00:30:44.709,Pass,
,,,,,,,,,,,,,,,,,,2.190719,,,,,,,,,,,,,,c4f0b30c-04b5-40f6-a7e4-099b99550226,1131,,"[69.7, 4.7]",3901187,30,,,,2.6562457,,Left Foot,,,,"[46.0, 17.2]",Ground Pass,,26.794403,,,,Romain Thomas,3549.0,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,72,Angers,145,['4f4b62d9-94af-4da2-95fe-717d0370d6af'],47,,,,,,,,,,,,,,,,,,Angers,145,00:30:47.492,Pass,
,,,,,,,,,,,,,,,,,,1.159398,,,,,,,,,,,,,,a8ba04e4-8828-4819-9372-75c7179dac59,1134,,"[43.4, 18.0]",3901187,30,,,,-1.0200205,,Right Foot,,,,"[51.2, 5.3]",Ground Pass,,14.904026,,,,Thomas Mangani,3185.0,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,72,Angers,145,['bc649325-b4e5-4418-90c0-a03d1a4a19a1'],50,,,,,,,,,,,,,,,,,,Angers,145,00:30:50.508,Pass,
,,,,,,,,,,,,,,,,,,1.222036,,,,,,,,,,,,,,de8aed27-7c58-434e-a71e-baca28ec6f8e,1137,,"[51.2, 5.3]",3901187,30,,,,1.3122526,,Left Foot,,,,"[54.4, 17.4]",Ground Pass,,12.515989,,,,Pierrick Capelle,3071.0,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,72,Angers,145,['563578bb-0cec-43c5-bb75-2fa0b5fc5316'],53,,,,,,,,,,,,,,,,,,Angers,145,00:30:53.095,Pass,
,,,,,,,,,,,,,,,,,,2.079139,,,,,,,,,,,,,,f5a2dc70-fea2-4fdc-b480-aa2da0fbb67c,1140,,"[51.8, 16.6]",3901187,30,,,,3.0629375,,Left Foot,,,,"[31.5, 18.2]",Ground Pass,,20.362957,,,,Romain Thomas,3549.0,,,,,,1,Regular Play,Pierrick Capelle,3071.0,Right Midfield,72,Angers,145,['b87c7112-f338-47ef-888c-02694233a3df'],56,,,,,,,,,,,,,,,,,,Angers,145,00:30:56.218,Pass,
,,,,,,,,,,,,,,,,,,1.264505,,,,,,,,,,,,,,f743d841-b8fd-4f40-a345-63595a29df06,1143,,"[31.7, 18.2]",3901187,30,,,,-0.6825873,,Left Foot,,,,"[45.6, 6.9]",Ground Pass,,17.913681,,,,Yoann Andreu,3203.0,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,72,Angers,145,['76450b2a-25f3-4654-be17-ede0eccc07ae'],59,,,,,,,,,,,,,,,,,,Angers,145,00:30:59.220,Pass,
,,,,,,,,,,,,,,,,,,2.797728,,,,,,,,,,,,,,dc233248-1789-46bb-8cd5-0f76966e1888,1146,,"[47.8, 5.7]",3901187,31,,,,0.15208286,,Left Foot,,,,"[87.6, 11.8]",High Pass,,40.264748,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,,1,Regular Play,Yoann Andreu,3203.0,Left Back,72,Angers,145,"['81aa0cbc-8a6a-4334-9cbf-efd3dee22f8d', 'f1280386-a9de-4d29-b22d-6176a8661d33']",2,,,,,,,,,,,,,,,,,,Angers,145,00:31:02.529,Pass,
,,,,,,,,,,,,,,,,,,0.443713,,,,,,,,,,,,,,f1280386-a9de-4d29-b22d-6176a8661d33,1148,,"[32.5, 68.3]",3901187,31,,,,-1.2341216,,Head,,,,"[33.9, 64.3]",Low Pass,,4.237924,,Incomplete,,François Bellugou,3140.0,,,,,Recovery,1,Regular Play,Lamine Gassama,6335.0,Right Back,72,Angers,145,"['7232effa-183e-4791-82fa-ff05b2bcdd6d', 'dc233248-1789-46bb-8cd5-0f76966e1888', 'eeab8381-70fa-4f62-a4bb-2af1034da16b']",5,,,,,,,,,,,,,,,,,,Lorient,165,00:31:05.327,Pass,
,,,,,,,,,,,,,,,,,,3.253855,,,,,,,,,,,,,,27fa09db-a1cf-4711-9baf-193188144d91,1152,,"[89.4, 18.2]",3901187,31,,,,0.28335267,,Right Foot,,,,"[115.5, 25.8]",Ground Pass,,27.184002,,Incomplete,,,,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,72,Angers,145,['c7ea2f1f-4a43-4868-a172-201f4db13dc2'],7,,,,,,,,,,,,,,,,,,Angers,145,00:31:07.849,Pass,
,,,,,,,,,,,,,,,,,,1.370609,,,,,,,,,,,,,,261cca85-3b55-4bed-987c-d4aba1700e24,1154,,"[14.3, 47.8]",3901187,31,True,,,-1.1432155,,Keeper Arm,,,,"[21.5, 32.0]",Ground Pass,,17.36318,,,,Zargo Touré,7211.0,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,73,Lorient,165,['7211f855-367a-4fa3-ba90-fe1880769eef'],16,,,,,,,,,,,,,,,,,,Lorient,165,00:31:16.703,Pass,
,,,,,,,,,,,,,,,,,,1.324537,,,,,,,,,,,,,,1f7df075-59e6-42e7-8a95-93240761c3e2,1156,,"[20.5, 31.8]",3901187,31,,,,-1.1463777,,Right Foot,,,,"[31.3, 7.9]",Ground Pass,,26.226894,,,,Vincent Le Goff,7199.0,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,73,Lorient,165,['d415625f-841a-4ca9-b592-845004daa14e'],19,,,,,,,,,,,,,,,,,,Lorient,165,00:31:19.274,Pass,
,,,,,,,,,,,,,,,,,,1.081967,,,,,,,,,,,,,,63165e71-c295-45b5-9430-b70894ec5226,1160,,"[35.8, 14.3]",3901187,31,,,,2.067219,,Left Foot,,,,"[29.3, 26.3]",Ground Pass,,13.647344,,,,Zargo Touré,7211.0,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,73,Lorient,165,"['5a5723d5-eaca-4679-a732-e868e6d5199f', 'b01b8498-3968-47e5-a132-40225171cbf6']",23,,,,,,,,,,,,,,,,,,Lorient,165,00:31:23.798,Pass,True
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,c00808ba-966a-4bbc-b27d-1b10331b376b,1163,,"[29.3, 26.3]",3901187,31,,,,1.2852689,,Right Foot,,,,"[38.4, 57.3]",Ground Pass,,32.30805,,,,Lindsay Rose,7346.0,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,73,Lorient,165,['a61fbc4d-c1db-4fa6-b4e2-d96cacd22c58'],25,,,,,,,,,,,,,,,,,,Lorient,165,00:31:25.680,Pass,
,,,,,,,,,,,,,,,,,,0.738074,,,,,,,,,,,,,,45ceabd8-3101-4e4c-acbb-3d3bdc5e97d5,1166,,"[41.4, 58.5]",3901187,31,,,,1.296221,,Left Foot,,,,"[45.4, 72.7]",Ground Pass,,14.752626,,,,Lamine Gassama,6335.0,,,,,,1,Regular Play,Lindsay Rose,7346.0,Right Center Back,73,Lorient,165,['2c9022ef-4602-4ad2-977d-87b290bf3f7b'],28,,,,,,,,,,,,,,,,,,Lorient,165,00:31:28.696,Pass,
,,,,,,,,,,,,,,,,,,2.093643,,,,,,,,,,,,,,b490ca93-fbc8-40d2-9d8f-fbe07c6d7cf5,1169,,"[46.2, 72.5]",3901187,31,,,,-0.17493752,,Right Foot,,,,"[89.2, 64.9]",High Pass,,43.666462,,,,Abdul Majeed Waris,7615.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,73,Lorient,165,['904732c9-4eed-4259-adcd-42b02d0fc2ed'],31,,,,,,,,,,,,,,,,,,Lorient,165,00:31:31.095,Pass,
,,,,,,,,,,,,,,,,,,1.060301,,,,,,,,,,,,,,d50de091-d2fb-4fb5-ae82-5e86a42e3590,1174,,"[87.4, 80.0]",3901187,31,,,,-1.3129318,,,,,,"[89.8, 70.9]",Low Pass,,9.411163,,,,Didier Ndong Ibrahim,22587.0,,,,,Throw-in,1,From Throw In,Lamine Gassama,6335.0,Right Back,74,Lorient,165,['e96fc0cb-9495-42f0-a46f-02da62347bba'],49,,,,,,,,,,,,,,,,,,Lorient,165,00:31:49.608,Pass,
,,,,,,,,,,,,,,,,,,0.693884,,,,,,,,,,,,,,8129d2db-3b9e-481b-993e-1135be83d001,1178,,"[89.8, 71.5]",3901187,31,,,,2.0123887,,Right Foot,,,,"[87.2, 77.0]",Ground Pass,,6.0835843,,,,Lamine Gassama,6335.0,,,,,,1,From Throw In,Didier Ndong Ibrahim,22587.0,Left Defensive Midfield,74,Lorient,165,"['272cdbf8-a898-4bfa-b00a-2d63b2a4251d', 'c83d65c5-b1bb-4b43-adfb-1ad00ae6dc1f']",50,,,,,,,,,,,,,,,,,,Lorient,165,00:31:50.748,Pass,True
,,,,,,,,,,,,,,,,,,0.423109,,,,,,,,,,,,,,ab150d4f-d440-4c03-9a72-e0a8a094da63,1180,,"[87.6, 77.0]",3901187,31,,,,-0.79716235,,Right Foot,,,,"[91.8, 72.7]",Low Pass,,6.0108237,,,,Didier Ndong Ibrahim,22587.0,,,,,,1,From Throw In,Lamine Gassama,6335.0,Right Back,74,Lorient,165,['f58535e8-375d-4101-a6b8-705245d4d52e'],51,,,,,,,,,,,,,,,,,,Lorient,165,00:31:51.442,Pass,
,,,,,,,,,,,,,,,,,,3.342893,,,,,,,,,,,,,,9d9c9ac9-b8bc-4e52-8445-9c2e683ff82a,1183,,"[24.7, 15.0]",3901187,31,,,,0.039323978,,Left Foot,,,,"[55.2, 16.2]",High Pass,,30.523598,,,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,Regular Play,Romain Saïss,5219.0,Center Defensive Midfield,75,Angers,145,['132ca397-e604-4f8c-9ec1-46a3aa7c44cd'],53,,,,,,,,,,,,,,,,,,Angers,145,00:31:53.380,Pass,
,,,,,,,,,,,,,,,,,,1.794645,,,,,,,,,,,,,,34206ff0-1d1a-4b14-9fc0-99317aec3052,1189,,"[53.8, 12.0]",3901187,32,,,,1.0971156,,Left Foot,,,,"[72.1, 47.7]",High Pass,,40.117077,,,,Vincent Manceau,3431.0,,,,,Free Kick,1,From Free Kick,Romain Thomas,3549.0,Left Center Back,76,Angers,145,['6720812a-1826-48ed-a4db-57baf25b95ab'],25,,,,,,,,,,,,,,,,,,Angers,145,00:32:25.527,Pass,
,,,,,,,,,,,,,,,,,,2.75808,,,,,,,,,,,,,,5d42a1e2-2c8b-46e9-9d25-596981a71d8d,1193,,"[71.7, 44.1]",3901187,32,,,,-0.80508065,,Left Foot,,,,"[96.6, 18.2]",High Pass,,35.927982,,Incomplete,,Gilles Sunu,3111.0,,,,,,1,From Free Kick,Vincent Manceau,3431.0,Right Back,76,Angers,145,"['501d1d6e-e565-450d-a023-b8de72af483a', '83ff1c50-7aa1-496b-963c-9fa98451bffc', 'd865c387-103c-4b81-9fae-f0e8bac0c7bb']",28,,,,,,,,,,,,,,,,,,Angers,145,00:32:28.268,Pass,True
,,,,,,,,,,,,,,,,,,1.487217,,,,,,,,,,,,,,d865c387-103c-4b81-9fae-f0e8bac0c7bb,1195,,"[23.5, 61.9]",3901187,32,,,True,-1.2949904,,,,,,"[26.5, 51.3]",Low Pass,,11.016352,,Incomplete,,Lindsay Rose,7346.0,,,,,Recovery,1,From Free Kick,Lamine Gassama,6335.0,Right Back,76,Angers,145,"['059fd843-c694-4dae-8301-512a290132a0', '1f52d3b1-5944-43fb-ae87-bac54413635b', '5d42a1e2-2c8b-46e9-9d25-596981a71d8d', 'c8f1ba55-5283-44a8-b21d-b02cad3159ab']",31,,,,,,,,,,,,,,,,,,Lorient,165,00:32:31.026,Pass,True
,,,,,,,,,,,,,,,,,,0.621089,,,,,,,,,,,,,,c4c61ae6-c4fa-4cea-a160-31cdaeb01fc7,1201,,"[93.4, 30.0]",3901187,32,,,,-1.0516502,ed553d29-7b96-4566-8ffa-780296ec1517,Right Foot,,,,"[96.6, 24.4]",Ground Pass,,6.449806,,,,Thomas Mangani,3185.0,True,,,,,1,From Free Kick,Billy Ketkeophomphone,4441.0,Center Forward,76,Angers,145,"['42232dde-ed72-42fb-b1e5-25661e6e2d0f', '76db4be0-26f0-4a0f-9bc4-1b2755749569']",33,,,,,,,,,,,,,,,,,,Angers,145,00:32:33.663,Pass,True
,,,,,,,,,,,,,,,,,,0.689984,,,,,,,,,,,,,,d747d79e-9abc-4b9b-b6ca-6df94ccc4d4e,1214,,"[61.0, 40.1]",3901187,33,True,,,2.1479886,,Right Foot,,,,"[58.2, 44.4]",Ground Pass,,5.1312766,,,,Walid Mesloub,7766.0,,,,,Kick Off,1,From Kick Off,Abdul Majeed Waris,7615.0,Center Forward,77,Lorient,165,['3430a802-4edc-4a12-bec7-79249f62c537'],55,,,,,,,,,,,,,,,,,,Lorient,165,00:33:55.161,Pass,
,,,,,,,,,,,,,,,,,,1.429898,,,,,,,,,,,,,,64254005-76f8-4ebd-a815-0ef71e0dd11f,1216,,"[59.1, 48.4]",3901187,33,True,,,2.0247355,,Right Foot,,,,"[49.0, 69.1]",Ground Pass,,23.032585,,,,Lamine Gassama,6335.0,,,,,,1,From Kick Off,Walid Mesloub,7766.0,Center Attacking Midfield,77,Lorient,165,['64946506-4d19-4caa-876b-5d94340ecd6b'],56,,,,,,,,,,,,,,,,,,Lorient,165,00:33:56.828,Pass,
,,,,,,,,,,,,,,,,,,1.061166,,,,,,,,,,,,,,f1f601f4-7ba4-468f-b47e-a3c2a18ceb72,1218,,"[48.2, 68.5]",3901187,33,,,,-0.87090343,,Right Foot,,,,"[54.6, 60.9]",Ground Pass,,9.935794,,,,François Bellugou,3140.0,,,,,,1,From Kick Off,Lamine Gassama,6335.0,Right Back,77,Lorient,165,['11146bbd-63e6-4272-9390-71bdbd1e87b3'],59,,,,,,,,,,,,,,,,,,Lorient,165,00:33:59.602,Pass,
,,,,,,,,,,,,,,,,,,0.854119,,,,,,,,,,,,,,ee04a412-5788-46bd-8831-c6f83228e2ac,1220,,"[54.8, 61.3]",3901187,34,,,,0.5773788,,Right Foot,,,,"[72.3, 72.7]",Low Pass,,20.885641,,,,Romain Philippoteaux,7338.0,,,,,,1,From Kick Off,François Bellugou,3140.0,Right Defensive Midfield,77,Lorient,165,['ad0b494b-07cb-4e4c-bd23-1d6f1827202d'],0,,,,,,,,,,,,,,,,,,Lorient,165,00:34:00.663,Pass,
,,,,,,,,,,,,,,,,,,3.542879,,,,,,,,,,,,,,cec9ca1d-7101-4463-a64b-201373762037,1222,,"[72.5, 72.5]",3901187,34,,,,-0.63911515,,Right Foot,,,,"[90.8, 58.9]",Low Pass,,22.800219,,Incomplete,,Walid Mesloub,7766.0,,,,,,1,From Kick Off,Romain Philippoteaux,7338.0,Right Midfield,77,Lorient,165,"['98939c98-9c88-4df3-9dee-dd5474574a52', 'bb2a9d1d-8cfc-44a4-b5df-f4b62929ce44']",1,,,,,,,,,,,,,,,,,,Lorient,165,00:34:01.518,Pass,
,,,,,,,,,,,,,,,,,,1.869933,,,,,,,,,,,,,,98939c98-9c88-4df3-9dee-dd5474574a52,1224,,"[29.3, 21.2]",3901187,34,,,,0.13758674,,Left Foot,,,,"[68.3, 26.6]",High Pass,,39.37207,,Incomplete,,Billy Ketkeophomphone,4441.0,,,,,Recovery,1,From Kick Off,Romain Thomas,3549.0,Left Center Back,77,Lorient,165,"['2d12be69-914c-42ef-93fc-0911e52baa28', '4a1325d1-4914-4f0d-b4aa-0be2ef4419f7', 'cec9ca1d-7101-4463-a64b-201373762037']",5,,,,,,,,,,,,,,,,,,Angers,145,00:34:05.060,Pass,
,,,,,,,,,,,,,,,,,,2.005547,,,,,,,,,,,,,,4a1325d1-4914-4f0d-b4aa-0be2ef4419f7,1227,,"[51.8, 53.5]",3901187,34,,,True,-0.04458011,,,,,,"[78.7, 52.3]",High Pass,,26.926752,,,,Walid Mesloub,7766.0,,,,,Recovery,1,From Kick Off,Lindsay Rose,7346.0,Right Center Back,77,Lorient,165,"['09fd2350-5dd8-4bbb-8602-74f50dc8a384', '41631c3d-cc1a-4257-a827-86d3bddc26d2', '98939c98-9c88-4df3-9dee-dd5474574a52']",6,,,,,,,,,,,,,,,,,,Lorient,165,00:34:06.930,Pass,True
,,,,,,,,,,,,,,,,,,1.280449,,,,,,,,,,,,,,f4bb2a77-b23a-4831-aab0-02186e8dd567,1233,,"[79.7, 50.5]",3901187,34,,,,-0.5009305,,Right Foot,,,,"[101.8, 38.4]",High Pass,,25.195635,,Incomplete,,Zargo Touré,7211.0,,,,,Free Kick,1,From Free Kick,Walid Mesloub,7766.0,Center Attacking Midfield,78,Lorient,165,"['538d93b2-8481-4b28-bb61-40f60bf05f95', 'b6da3151-cd17-4131-aa99-ceb62cab5eb5']",33,,,,,,,,,,,,,,,,,,Lorient,165,00:34:33.037,Pass,
,,,,,,,,,,,,,,,,,,1.792737,,,,,,,,,,,,,,b7064fd2-3d09-426a-bcae-cf5e1161e044,1236,,"[82.2, 80.0]",3901187,34,,,,-2.6812563,,,,,,"[70.1, 74.0]",Low Pass,,13.505924,,,,Lamine Gassama,6335.0,,,,,Throw-in,1,From Throw In,Romain Philippoteaux,7338.0,Right Midfield,79,Lorient,165,['a60f46e5-cea0-40d6-8234-7935f3e84804'],43,,,,,,,,,,,,,,,,,,Lorient,165,00:34:43.925,Pass,
,,,,,,,,,,,,,,,,,,1.484566,,,,,,,,,,,,,,31ab1989-efb1-41a6-afb6-f39c546a19f5,1239,,"[70.3, 74.0]",3901187,34,,,,-1.9737079,,Right Foot,,,,"[62.5, 55.7]",Ground Pass,,19.892963,,,,François Bellugou,3140.0,,,,,,1,From Throw In,Lamine Gassama,6335.0,Right Back,79,Lorient,165,['223fcbfc-adc3-4de0-bb54-d7ef033589cb'],46,,,,,,,,,,,,,,,,,,Lorient,165,00:34:46.498,Pass,
,,,,,,,,,,,,,,,,,,1.724536,,,,,,,,,,,,,,95019e77-dbbd-418f-b1a4-580c10d96873,1242,,"[57.8, 55.9]",3901187,34,,,,-1.6226977,,Right Foot,,,,"[56.6, 32.8]",Ground Pass,,23.131147,,,,Zargo Touré,7211.0,,,,,,1,From Throw In,François Bellugou,3140.0,Right Defensive Midfield,79,Lorient,165,['1efe621c-c048-4372-b33b-fbffcab593f8'],48,,,,,,,,,,,,,,,,,,Lorient,165,00:34:48.383,Pass,
,,,,,,,,,,,,,,,,,,1.433579,,,,,,,,,,,,,,cc044e57-b15c-4827-8008-c9e4f9497313,1245,,"[55.2, 28.8]",3901187,34,,,,-1.0460006,,Right Foot,,,,"[67.3, 7.9]",Ground Pass,,24.149948,,,,Vincent Le Goff,7199.0,,,,,,1,From Throw In,Zargo Touré,7211.0,Left Center Back,79,Lorient,165,['d8933208-8133-4fdd-8a7b-f529c113466a'],51,,,,,,,,,,,,,,,,,,Lorient,165,00:34:51.606,Pass,
,,,,,,,,,,,,,,,,,,0.88395,,,,,,,,,,,,,,e398183d-36fa-4918-a29d-6d19f909ff71,1248,,"[68.5, 6.7]",3901187,34,,,,-0.17011881,,Left Foot,,,,"[84.8, 3.9]",Ground Pass,,16.538742,,,,Abdul Majeed Waris,7615.0,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Back,79,Lorient,165,['0e8d4f51-7964-42dd-bcc8-1c27bcfd783a'],53,,,,,,,,,,,,,,,,,,Lorient,165,00:34:53.915,Pass,
,,,,,,,,,,,,,,,,,,1.167476,,,,,,,,,,,,,,9dbac002-a2b3-4b27-9bcd-3dd6c15b0998,1257,,"[38.4, 61.2]",3901187,34,,,,-2.6746984,,Right Foot,,,,"[26.1, 55.0]",Ground Pass,,13.774251,,,,Ismaël Traoré,3045.0,,,,,,1,Regular Play,Vincent Manceau,3431.0,Right Back,80,Angers,145,['c4845108-f6f6-4a29-95ef-a2cd27b8269a'],59,,,,,,,,,,,,,,,,,,Angers,145,00:34:59.240,Pass,
,,,,,,,,,,,,,,,,,,1.96978,,,,,,,,,,,,,,138d0421-322d-4abe-8563-085bb3f8eb37,1260,,"[26.1, 55.0]",3901187,35,,,,-2.5503469,,Right Foot,,,,"[4.8, 40.7]",Ground Pass,,25.65502,,,,Alexandre Letellier,3432.0,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,80,Angers,145,['de03a8e8-0b64-4948-bb2a-83ce1270639f'],1,,,,,,,,,,,,,,,,,,Angers,145,00:35:01.175,Pass,
,,,,,,,,,,,,,,,,,,3.719186,,,,,,,,,,,,,,8fb5e315-c15e-4d68-9404-1c9a874127d4,1263,,"[6.6, 54.2]",3901187,35,,,,0.36587775,,Right Foot,,,,"[63.5, 76.0]",High Pass,,60.93316,,,,Cheikh N''Doye,5676.0,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,80,Angers,145,['64145076-af1a-48a1-a4d0-145250755ccb'],5,,,,,,,,,,,,,,,,,,Angers,145,00:35:05.991,Pass,
,,,,,,,,,,,,,,,,,,0.080872,,,,,,,,,,,,,,f89bae0e-a7fa-4bab-81d6-4d21fb7f4047,1266,,"[62.5, 75.6]",3901187,35,,,True,2.4668517,,,,,,"[61.0, 76.8]",High Pass,,1.9209373,,Incomplete,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Right Center Midfield,80,Angers,145,"['7d32112a-3b38-4561-90fe-80ecd62faecc', 'f882070e-7a8d-4dce-9666-7c3eacd1f146']",9,,,,,,,,,,,,,,,,,,Angers,145,00:35:09.711,Pass,True
