50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[51.8, 55.8]",,,,,,,,,,,,0.017309,,,,,,,,,,,,5ec42840-48bf-44b8-a20e-94354cec583b,1494,,"[51.6, 56.4]",3829479,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeff Louis,7726.0,Center Attacking Midfield,90,Caen,140,"['9ce6b7ac-c5fc-45ce-9c3b-befa6238abaf', 'ca43a97a-c618-4a98-b03c-950d6cea42c8', 'cf2a1439-4320-40c5-bea1-f7f85da7869d']",45,,,,,,,,,,,,,,,,,,Caen,140,00:39:45.881,Carry,True
,,,,"[44.0, 50.0]",,,,,,,,,,,,0.65378803,,,,,,,,,,,,788e0235-cbb0-4e32-8db1-84fc172cd2a3,1497,,"[44.5, 50.0]",3829479,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Left Defensive Midfield,90,Caen,140,"['6986ed7b-a86f-4f2f-8bff-ea6a7c747c31', '9f9e461a-399c-45c8-93db-02f1f041a2ee']",46,,,,,,,,,,,,,,,,,,Caen,140,00:39:46.703,Carry,
,,,,"[66.0, 12.1]",,,,,,,,,,,,4.122353,,,,,,,,,,,,01a0964e-d8ba-459e-b977-568178355b0a,1500,,"[48.4, 25.3]",3829479,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Imorou,4474.0,Left Back,90,Caen,140,"['23f3223a-4827-4301-a842-142f1ec219f9', 'fb0831ad-4b42-4543-b7bf-047799e507b3']",48,,,,,,,,,,,,,,,,,,Caen,140,00:39:48.962,Carry,
,,,,"[56.9, 26.0]",,,,,,,,,,,,2.425658,,,,,,,,,,,,e4330103-73eb-426d-a019-6cd739971e1e,1503,,"[57.8, 18.3]",3829479,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Left Defensive Midfield,90,Caen,140,"['26d68232-90e3-4e13-9018-bda964886d89', '4101e5f6-5481-4399-95d9-49b44236c48a', 'b2990a17-a309-40a5-83ae-188952f780ee']",54,,,,,,,,,,,,,,,,,,Caen,140,00:39:54.141,Carry,True
,,,,"[86.8, 76.8]",,,,,,,,,,,,1.850323,,,,,,,,,,,,e63fe8f5-9128-4b17-9c69-96f2a2ed6ccf,1507,,"[85.9, 76.8]",3829479,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,90,Caen,140,"['2f9ba22d-b804-4660-b15e-fd0b1c92dfbf', 'f90ae609-88d1-487f-9367-c4e90bf5a0ed']",59,,,,,,,,,,,,,,,,,,Caen,140,00:39:59.338,Carry,
,,,,"[108.5, 3.8]",,,,,,,,,,,,7.418755,,,,,,,,,,,,bd180531-3b11-4527-a752-c94b6aec678e,1526,,"[90.7, 4.2]",3829479,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maxime Barthelmé,7567.0,Left Midfield,91,Lorient,165,"['8126cf71-ded5-4cdc-9e98-bad116404cdc', '91859ef6-ea67-46de-9437-13f673c91fe8', 'd4cd8e19-d4a1-4b7c-8ca0-4a7c0c06261f']",42,,,,,,,,,,,,,,,,,,Lorient,165,00:40:42.506,Carry,True
,,,,"[102.7, 28.8]",,,,,,,,,,,,1.162178,,,,,,,,,,,,d0f47943-2ad4-40d6-a089-887ccd006a67,1530,,"[102.3, 23.0]",3829479,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yann Jouffre,3102.0,Right Midfield,91,Lorient,165,"['0de3768e-4a1e-4598-a8a0-43adbd6a19d9', 'be9832e1-d1c9-45ec-bb13-651ee9fc5669']",51,,,,,,,,,,,,,,,,,,Lorient,165,00:40:51.994,Carry,
,,,,"[40.1, 62.6]",,,,,,,,,,,,1.461372,,,,,,,,,,,,2823bea9-a89f-4810-9c62-f0dac657a64e,1537,,"[34.4, 63.1]",3829479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Damien Da Silva,4386.0,Right Center Back,92,Caen,140,"['07f8787b-5beb-4d02-b333-c9666488febb', '49a05b0d-7640-4a50-b78c-305bb376132f']",16,,,,,,,,,,,,,,,,,,Caen,140,00:41:16.682,Carry,
,,,,"[56.8, 20.8]",,,,,,,,,,,,4.749255,,,,,,,,,,,,232ddcd2-10ec-4890-8f34-4d7732421ab5,1540,,"[42.9, 13.7]",3829479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Syam Ben Youssef,5656.0,Left Center Back,92,Caen,140,"['df0f0e84-939d-4816-bd45-b82ff64e8cc7', 'f0202d88-26e5-4325-a17f-0382aba09b32']",20,,,,,,,,,,,,,,,,,,Caen,140,00:41:20.821,Carry,
,,,,"[64.9, 26.7]",,,,,,,,,,,,1.425645,,,,,,,,,,,,ec3504e8-b714-4b79-aed1-9720d4ecd61e,1543,,"[63.9, 36.4]",3829479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Adéoti,7344.0,Right Defensive Midfield,92,Caen,140,"['1dbfc95e-c6c6-4444-902d-ffe5bd31480f', '4d12cdff-4283-459a-85e8-7845fd16f830']",26,,,,,,,,,,,,,,,,,,Caen,140,00:41:26.502,Carry,
,,,,"[54.3, 13.0]",,,,,,,,,,,,1.919237,,,,,,,,,,,,24ff72fb-a8c6-4136-94eb-9d3eb9db55ae,1546,,"[54.3, 13.0]",3829479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Syam Ben Youssef,5656.0,Left Center Back,92,Caen,140,"['8bebab22-11eb-43b6-9440-1bee39e66bde', 'e8ddd203-82d0-4532-a238-fc7628e829ea']",30,,,,,,,,,,,,,,,,,,Caen,140,00:41:30.224,Carry,
,,,,"[69.0, 6.4]",,,,,,,,,,,,1.554218,,,,,,,,,,,,ff3ef43a-b6ce-40ef-b303-80cf73333a10,1549,,"[69.0, 6.2]",3829479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Adéoti,7344.0,Right Defensive Midfield,92,Caen,140,"['dc380599-fc63-4255-8d40-7b0d9f697fa3', 'f3167792-d90f-4a7a-a7c7-33215c212fc6']",33,,,,,,,,,,,,,,,,,,Caen,140,00:41:33.338,Carry,
,,,,"[65.8, 23.3]",,,,,,,,,,,,1.046443,,,,,,,,,,,,64351745-737e-4eb5-8425-75cb65f09051,1552,,"[67.2, 20.8]",3829479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julien Féret,2959.0,Left Defensive Midfield,92,Caen,140,"['00863fb9-1c1d-412e-983e-af9b63a95ce4', '3847d7d5-f31c-43e1-ac6a-541c4e72a8a9', 'f26a8179-121c-47c0-958e-e355d5d7b2ee']",36,,,,,,,,,,,,,,,,,,Caen,140,00:41:36.081,Carry,True
,,,,"[83.9, 61.7]",,,,,,,,,,,,3.325036,,,,,,,,,,,,4c2071ef-5c10-4b18-b35f-61cfb19aa39f,1556,,"[60.5, 48.0]",3829479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Damien Da Silva,4386.0,Right Center Back,92,Caen,140,"['82ab6ecb-7607-438b-81d1-ca6110e2f80a', '9fc6b3cc-ce11-45f1-af7f-f69316fd0404', 'fdf940a6-91ae-4ac6-8ed7-483ee58dd066']",38,,,,,,,,,,,,,,,,,,Caen,140,00:41:38.710,Carry,True
,,,,"[24.1, 45.4]",,,,,,,,,,,,1.263477,,,,,,,,,,,,830eadb5-b846-4dd0-9221-37a7b3f7a2df,1567,,"[31.2, 45.8]",3829479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,93,Lorient,165,"['a0db9ea6-1e5f-4673-8489-00f519f21539', 'c5ca7ddc-1e67-4e41-861c-c0cc5b252f03', 'f827a2d8-7125-4ccc-9af8-55429ee49c8a']",50,,,,,,,,,,,,,,,,,,Lorient,165,00:41:50.020,Carry,True
,,,,"[43.3, 22.6]",,,,,,,,,,,,1.266709,,,,,,,,,,,,0d2297c4-8c3e-4821-9c76-05e9120eb56d,1576,,"[42.2, 19.0]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Syam Ben Youssef,5656.0,Left Center Back,94,Caen,140,"['7e1bfc6f-e8fd-4d16-b02b-2c4f2dde31d5', 'd8ac912a-c3d5-4a0e-ad93-11898f45ac8e']",6,,,,,,,,,,,,,,,,,,Caen,140,00:42:06.003,Carry,
,,,,"[49.7, 49.6]",,,,,,,,,,,,1.673754,,,,,,,,,,,,39987353-bf94-44d8-901c-261d6ca13c38,1579,,"[48.9, 50.1]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Adéoti,7344.0,Right Defensive Midfield,94,Caen,140,"['9d0d515a-ad13-4e58-9613-0371cd7ec548', 'a4b85286-3066-46c2-9b7d-325a25778093']",8,,,,,,,,,,,,,,,,,,Caen,140,00:42:08.602,Carry,
,,,,"[52.9, 19.2]",,,,,,,,,,,,1.918067,,,,,,,,,,,,bc72c36b-602b-4ea9-90e7-ced1cc408bde,1582,,"[52.0, 17.4]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Syam Ben Youssef,5656.0,Left Center Back,94,Caen,140,"['08d358db-18a7-4381-bd9c-011e66df8cff', 'd77080a6-6225-4c60-914c-0dea0ec440f6']",12,,,,,,,,,,,,,,,,,,Caen,140,00:42:12.233,Carry,
,,,,"[64.6, 32.4]",,,,,,,,,,,,0.2609,,,,,,,,,,,,71e68a37-836e-4f56-b585-d8da7be598f8,1585,,"[64.6, 32.4]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeff Louis,7726.0,Center Attacking Midfield,94,Caen,140,"['3fdaff2e-112a-4586-94c5-3545e8c4bedc', 'a6f104fb-678c-4326-827a-a3cc7df2b027']",15,,,,,,,,,,,,,,,,,,Caen,140,00:42:15.079,Carry,
,,,,"[53.7, 20.6]",,,,,,,,,,,,1.575384,,,,,,,,,,,,87e2ffea-45a9-469a-bc96-84882d358dfb,1588,,"[52.0, 17.3]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Syam Ben Youssef,5656.0,Left Center Back,94,Caen,140,"['9f3e5016-7384-4467-aad2-b113c9cd16f0', 'f96f311f-e337-4d44-b926-12d9326f8746']",16,,,,,,,,,,,,,,,,,,Caen,140,00:42:16.670,Carry,
,,,,"[112.7, 67.7]",,,,,,,,,,,,2.152027,,,,,,,,,,,,1b25eb17-f6d3-4a3f-942c-2fe51d475545,1591,,"[95.5, 75.0]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Appiah,22111.0,Right Back,94,Caen,140,"['6363b7f7-7f49-486b-9833-bc7e930dff99', 'daef2aba-298b-4cc5-b5f7-0325c8505abd', 'f6f45c3f-2308-47af-86e9-0134a75c3f0a']",21,,,,,,,,,,,,,,,,,,Caen,140,00:42:21.225,Carry,True
,,,,"[5.1, 34.6]",,,,,,,,,,,,1.26208,,,,,,,,,,,,5df7a2e4-98ce-4eea-a89a-dea0daeae775,1595,,"[2.0, 35.7]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Lecomte,3008.0,Goalkeeper,95,Lorient,165,"['28964633-9edf-4be7-94c0-3e1d582debb2', 'd8310266-e94a-47f8-a4e7-d0074ba5b395']",24,,,,,,,,,,,,,,,,,,Lorient,165,00:42:24.571,Carry,
,,,,"[35.4, 11.3]",,,,,,,,,,,,1.08461,,,,,,,,,,,,b674c6ff-2acc-4ac1-b54e-340b2a9ab0f6,1598,,"[36.0, 12.6]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,95,Lorient,165,"['0e7de07e-7378-41a8-9adb-9b6eacad0a56', '9e4e448f-b9c8-4db8-af5a-4ff66f8694d5', 'f039893e-d99a-4b63-9a95-0a011141ace0']",28,,,,,,,,,,,,,,,,,,Lorient,165,00:42:28.006,Carry,True
,,,,"[41.3, 4.4]",,,,,,,,,,,,0.711368,,,,,,,,,,,,273976fd-ddfa-4b96-a4fa-36d215f735aa,1604,,"[40.9, 5.8]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Back,96,Lorient,165,"['073105b9-b850-4749-b7a9-ec1f5481ac58', '99e875b2-4599-453b-816c-914ecde57c3b', 'd398fd15-cf05-44b3-970e-8273a92063e1']",36,,,,,,,,,,,,,,,,,,Lorient,165,00:42:36.250,Carry,True
,,,,"[47.7, 3.1]",,,,,,,,,,,,0.794043,,,,,,,,,,,,76791ae9-a1fd-4ee3-8ddb-9435d3c2bb46,1609,,"[47.5, 3.0]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Jouffre,3102.0,Right Midfield,96,Lorient,165,"['0a8ee47a-681a-41d4-b9aa-7d5a62431c9c', '3d522594-5330-4c88-aa7d-5680c3ca2652', '6cd0895f-a581-45ed-a2c7-2e5853353f10', 'c0c65f2f-ee6c-4238-908d-dc27491e2f8d']",37,,,,,,,,,,,,,,,,,,Lorient,165,00:42:37.741,Carry,True
,,,,"[24.4, 17.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,ab81a9a3-3372-45ff-bf87-acce1aa8abc9,1619,,"[24.4, 17.4]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,98,Lorient,165,"['7dce9e93-14f7-40b6-90cf-d545245f07e6', 'bb821edd-5b35-46ff-9944-15275f271ba7']",47,,,,,,,,,,,,,,,,,,Lorient,165,00:42:47.539,Carry,
,,,,"[27.6, 6.0]",,,,,,,,,,,,0.039999,,,,,,,,,,,,6ba3c521-c519-4569-a2e4-ffeb5d743f62,1623,,"[27.8, 5.6]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,98,Lorient,165,"['19daba6d-f52f-435b-bcc8-0c3c6763c3fb', '5d3ec6be-13ec-4924-b9e1-fcbf52b0fa47', 'be17a8d9-9ecd-449e-8155-d588ca760247']",48,,,,,,,,,,,,,,,,,,Lorient,165,00:42:48.974,Carry,True
,,,,"[48.4, 49.9]",,,,,,,,,,,,2.134401,,,,,,,,,,,,920bb956-9a37-4f96-a483-294fe700eb30,1626,,"[46.1, 52.0]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Right Center Forward,98,Lorient,165,"['4f31832b-819b-44ab-b807-cc05f15c0200', 'f8c7406a-028a-4d83-bca2-3be9f8fef356']",51,,,,,,,,,,,,,,,,,,Lorient,165,00:42:51.113,Carry,
,,,,"[53.2, 13.3]",,,,,,,,,,,,0.391868,,,,,,,,,,,,2e78047b-f25b-4591-9fa0-fa95c382ef96,1630,,"[52.9, 13.5]",3829479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Syam Ben Youssef,5656.0,Left Center Back,99,Caen,140,"['00055556-cec9-44ed-ab65-cd2bd08aa1f4', '27190787-6aaa-4564-a87e-a68e8fe8e4f6', 'a8b93bec-eddb-4371-b15f-05de4bbb881d']",55,,,,,,,,,,,,,,,,,,Caen,140,00:42:55.028,Carry,True
,,,,"[102.1, 5.2]",,,,,,,,,,,,2.955909,,,,,,,,,,,,fb9cd801-159c-4904-993a-724251621bdf,1636,,"[90.2, 9.1]",3829479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Bessat,2992.0,Left Midfield,100,Caen,140,"['2492ce59-37a7-4024-a83c-1ad71ec126ae', '6797385d-72eb-4848-a4f8-eb19e0b2a4fd', 'f71750d7-b861-4966-b829-9d61b2f496ce']",1,,,,,,,,,,,,,,,,,,Caen,140,00:43:01.378,Carry,True
,,,,"[53.7, 56.6]",,,,,,,,,,,,1.389666,,,,,,,,,,,,4de677be-d14f-42a7-8555-a98e8675be30,1647,,"[59.8, 44.7]",3829479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yann Jouffre,3102.0,Right Midfield,101,Lorient,165,"['9a896d96-4745-448a-9db0-b7fa92674414', 'd2e0a18a-ef21-4d83-a5f7-cba096e8ed01', 'dc2ddbb8-8186-4332-9bbd-b7fc00319baa']",35,,,,,,,,,,,,,,,,,,Lorient,165,00:43:35.533,Carry,True
,,,,"[51.4, 72.3]",,,,,,,,,,,,3.90387,,,,,,,,,,,,ffc5bdae-ddcf-4b5e-8396-a679824f355c,1651,,"[46.3, 63.2]",3829479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lamine Gassama,6335.0,Right Back,101,Lorient,165,"['07efe53c-b9b6-4c72-b2bd-076ed484c1ed', '206ad7eb-2d8c-40bb-a706-6225004708bd']",37,,,,,,,,,,,,,,,,,,Lorient,165,00:43:37.782,Carry,
,,,,"[56.4, 9.8]",,,,,,,,,,,,2.080682,,,,,,,,,,,,36102673-e54c-47a8-b34d-b22033afcbce,1660,,"[44.0, 12.6]",3829479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Julien Féret,2959.0,Left Defensive Midfield,102,Caen,140,"['4db95a44-e4e7-49b8-818a-1559ce9e40b8', 'e11c3cc6-66fd-4593-bf63-6f9f410e5697']",53,,,,,,,,,,,,,,,,,,Caen,140,00:43:53.851,Carry,
,,,,"[94.8, 18.9]",,,,,,,,,,,,2.998495,,,,,,,,,,,,e9e268a8-f369-40d7-a493-f8996acb6e4d,1663,,"[77.9, 11.4]",3829479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jeff Louis,7726.0,Center Attacking Midfield,102,Caen,140,"['5595e820-d657-45c7-acb6-f60b6992953e', 'e8532cfe-7ee8-47cd-8b47-b8a4fe4f2117', 'f4dc7bc3-96db-474a-9674-099a5a8aa9b6']",57,,,,,,,,,,,,,,,,,,Caen,140,00:43:57.221,Carry,True
,,,,"[38.8, 71.5]",,,,,,,,,,,,1.359795,,,,,,,,,,,,f9abd133-170a-4c16-830b-b3cd2e4027a6,1670,,"[38.8, 71.5]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Right Center Forward,103,Lorient,165,"['56c0f3ce-7099-4d9a-be68-7c3dece3e92e', 'aff6b84b-cde9-4c0b-8c37-22ee72b8e597']",2,,,,,,,,,,,,,,,,,,Lorient,165,00:44:02.835,Carry,
,,,,"[42.2, 58.9]",,,,,,,,,,,,0.84,,,,,,,,,,,,b5b4912a-83a1-424c-9fbf-0e1d9c481c48,1673,,"[39.9, 60.0]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Defensive Midfield,103,Lorient,165,"['9882b222-50d6-4f8b-903a-992dd068906d', '9afb57c9-98e1-4100-8e14-960bce7d0ed8', 'c7dd5423-fc1d-4546-9944-057ef3834d29']",5,,,,,,,,,,,,,,,,,,Lorient,165,00:44:05.194,Carry,True
,,,,"[56.2, 34.8]",,,,,,,,,,,,1.216071,,,,,,,,,,,,d2289a7e-d593-479d-8d3c-4918f8685c85,1677,,"[56.8, 34.8]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Midfield,103,Lorient,165,"['1ce719ba-1a8a-4926-a33f-79e147373f49', '640041dc-242c-44e3-b0d0-4b1ed337edd4']",7,,,,,,,,,,,,,,,,,,Lorient,165,00:44:07.469,Carry,
,,,,"[56.1, 2.2]",,,,,,,,,,,,0.24,,,,,,,,,,,,ec9f38f6-c6f1-4860-bba9-8fcc0164084d,1682,,"[56.1, 2.2]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,103,Lorient,165,"['7f94270f-7742-4eac-9325-d479c9a548d2', 'b0ec45a9-1b2c-4a63-8593-c5e45d349780']",12,,,,,,,,,,,,,,,,,,Lorient,165,00:44:12.006,Carry,
,,,,"[89.5, 5.3]",,,,,,,,,,,,2.694583,,,,,,,,,,,,50433853-1bd2-4273-9163-734a9ebab87d,1690,,"[85.5, 3.1]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdul Majeed Waris,7615.0,Left Center Forward,103,Lorient,165,"['9c6ae585-1fb9-4fd4-8aee-19f54ef0adec', 'f9c54370-470f-4aad-b208-8a40a6e010b8']",16,,,,,,,,,,,,,,,,,,Lorient,165,00:44:16.526,Carry,
,,,,"[101.9, 20.6]",,,,,,,,,,,,1.41107,,,,,,,,,,,,6be19de4-3d1d-4ab0-974d-b9f38cb2e362,1693,,"[95.9, 20.2]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,103,Lorient,165,"['4160be6f-dc7a-4b1b-b80c-6c478cd87471', 'b4ba2e7f-1b5c-45f0-b62c-64a1a6a8ded7']",19,,,,,,,,,,,,,,,,,,Lorient,165,00:44:19.974,Carry,
,,,,"[42.4, 53.7]",,,,,,,,,,,,1.192887,,,,,,,,,,,,4b4f5731-f055-4473-9d25-27f50d88972f,1705,,"[42.4, 53.7]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Da Silva,4386.0,Right Center Back,104,Caen,140,"['4ff7774e-eaca-4e55-86bb-d79aa250106c', 'f07e906d-5ee8-4224-8796-5dc50fbacddc']",43,,,,,,,,,,,,,,,,,,Caen,140,00:44:43.766,Carry,
,,,,"[60.7, 16.5]",,,,,,,,,,,,7.915224,,,,,,,,,,,,12a608de-6db7-4f78-8fd8-0ee3bbe0427d,1708,,"[52.5, 30.8]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Adéoti,7344.0,Right Defensive Midfield,104,Caen,140,"['7d1d710d-ae4d-450b-ba29-a0767ef4099d', '8741399a-57a2-4302-9c49-7ad720436abb', '932a0673-be19-4bfa-ac6f-c0ade188a959']",47,,,,,,,,,,,,,,,,,,Caen,140,00:44:47.216,Carry,True
,,,,"[50.4, 21.2]",,,,,,,,,,,,3.029636,,,,,,,,,,,,8505cb2a-ed50-41f2-acfa-582974756dd2,1712,,"[47.2, 16.0]",3829479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Syam Ben Youssef,5656.0,Left Center Back,104,Caen,140,"['71cc8d43-3fa8-412e-a6e7-61e00731f4c3', 'a5177afd-790e-4488-bc9e-0184103d1580']",56,,,,,,,,,,,,,,,,,,Caen,140,00:44:56.984,Carry,
,,,,"[63.2, 69.1]",,,,,,,,,,,,1.821884,,,,,,,,,,,,025d7574-debf-4a2b-bcbf-dc90174580aa,1715,,"[58.5, 64.9]",3829479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Da Silva,4386.0,Right Center Back,104,Caen,140,"['0d9c4ae8-0ad0-4fa3-8885-4af5cd3d1d3f', '4e535f15-5818-484d-a893-d11ea17a351f']",2,,,,,,,,,,,,,,,,,,Caen,140,00:45:02.635,Carry,
,,,,"[76.5, 76.4]",,,,,,,,,,,,1.198071,,,,,,,,,,,,9c568e00-6149-4c39-a321-4f0cbbcb9385,1720,,"[74.9, 76.4]",3829479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,104,Caen,140,"['818a8903-e597-4b3e-a841-ab32cb091826', '86e82c1a-e9f9-4d6c-8515-c3488f3af58e']",6,,,,,,,,,,,,,,,,,,Caen,140,00:45:06.841,Carry,
,,,,"[87.7, 68.4]",,,,,,,,,,,,4.873508,,,,,,,,,,,,8589b1e1-33c4-4035-abe5-1d4038d800bf,1723,,"[88.7, 59.2]",3829479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Center Forward,104,Caen,140,"['1be30fd5-ff9e-4bfb-a544-69b8167173f1', '74c710f4-5651-49e4-b714-d0ded4729793', 'ca704603-447c-4934-9aae-d0e9aa370d0d']",9,,,,,,,,,,,,,,,,,,Caen,140,00:45:09.270,Carry,True
,,,,"[84.8, 53.7]",,,,,,,,,,,,0.236192,,,,,,,,,,,,06fdeece-41bc-442b-aa2e-88ebd0345b7d,1728,,"[84.8, 52.4]",3829479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Left Defensive Midfield,104,Caen,140,"['2f3f3801-9b9d-465e-bdc0-ea94add6adf9', '97cbeb5c-27f2-4200-b4ef-4500eb9781f4', '9e293197-5620-44c3-bd3c-3519d4e46a0b']",15,,,,,,,,,,,,,,,,,,Caen,140,00:45:15.046,Carry,True
,,,,"[89.7, 31.5]",,,,,,,,,,,,1.54807,,,,,,,,,,,,29075331-b0c5-4e73-9d19-2431a184019f,1731,,"[84.5, 31.3]",3829479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Adéoti,7344.0,Right Defensive Midfield,104,Caen,140,"['1351b308-6d1c-41d0-82aa-cf8e055a2296', 'f09d273e-251f-4c22-a8aa-cc9a18d35809']",17,,,,,,,,,,,,,,,,,,Caen,140,00:45:17.527,Carry,
,,,,"[44.3, 26.9]",,,,,,,,,,,,1.252075,,,,,,,,,,,,a46e2ced-f457-4b9b-995e-01d07045f610,1744,,"[39.8, 29.7]",3829479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordan Adéoti,7344.0,Right Defensive Midfield,105,Caen,140,"['5067c900-8946-4df4-ae04-22e04193cff9', 'd36d9208-3b51-43c3-bc22-ccc099ddc24e']",3,,,,,,,,,,,,,,,,,,Caen,140,00:00:03.049,Carry,
,,,,"[83.5, 23.5]",,,,,,,,,,,,0.846553,,,,,,,,,,,,7e5bb810-03d0-4ac0-93cd-7f483fa3ee29,1750,,"[86.3, 23.7]",3829479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jeff Louis,7726.0,Center Attacking Midfield,105,Caen,140,"['05b2c9fe-b643-4b73-8b76-485af5b03aec', '216de118-0b9b-4fa5-a9d5-947973ae1743']",8,,,,,,,,,,,,,,,,,,Caen,140,00:00:08.277,Carry,
