50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.18728,,,,,,,,,,,,9e8bc107-ce6b-49d3-8b5f-d47a156815cc,2726,,"[43.6, 70.5]",3900620,76,,,,0.2878096,,Right Foot,,,,"[71.3, 78.7]",,Ground Pass,,28.888233,,,,,Hamari Traoré,3248.0,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,,Center Forward,178,Stade de Reims,156,['a2e2a20a-502a-4a53-b1e1-1ee6d50a71f2'],31,,,,,,,,,,,,,,,,,Stade de Reims,156,00:31:31.182,Pass,
,,,,,,,,,,,,,,,1.499516,,,,,,,,,,,,419904ef-d063-463d-ab55-708d203691dd,2729,,"[92.5, 64.0]",3900620,76,,,,-1.8507462,,Right Foot,,,,"[83.3, 32.0]",,Low Pass,,33.296246,,,,,Prince Oniangué,4545.0,,,,,,2,Regular Play,Hamari Traoré,3248.0,,Right Wing Back,178,Stade de Reims,156,['7014ee84-fe1a-4120-89d9-dba0558d07bf'],38,,,,,,,,,,,,,,,,,Stade de Reims,156,00:31:38.562,Pass,
,,,,,,,,,,,,,,,2.109136,,,,,,,,,,,,7df5ac67-f111-4115-b05e-c1701418b627,2736,,"[31.9, 47.7]",3900620,76,,,,0.8091655,,Right Foot,,,,"[62.7, 80.0]",,High Pass,,44.631042,,,Out,,Christian Kouakou Yao,2970.0,,,,,,2,Regular Play,Nicolas Seube,40698.0,,Right Defensive Midfield,178,Stade de Reims,156,['b9b626f6-2eee-402f-beb4-c121cc4c4bbc'],44,,,,,,,,,,,,,,,,,Caen,140,00:31:44.400,Pass,
,,,,,,,,,,,,,,,1.74054,,,,,,,,,,,,74aa3b8a-3fa1-4367-8d4c-aed3c4b26420,2738,,"[55.4, 0.1]",3900620,76,,,,2.7061067,,,,,,"[41.0, 6.8]",,Low Pass,,15.8823805,,,,,Abdelhamid El Kaoutari,23329.0,,,,,Throw-in,2,From Throw In,Franck Signorino,40521.0,,Left Wing Back,179,Stade de Reims,156,['ab69e403-ae45-4696-a44b-4f8cde5c22f1'],54,,,,,,,,,,,,,,,,,Stade de Reims,156,00:31:54.608,Pass,
,,,,,,,,,,,,,,,1.442171,,,,,,,,,,,,b124043d-5d4a-4883-8c20-09512cc8118c,2741,,"[41.9, 7.3]",3900620,76,,,,0.057758816,,Left Foot,,,,"[71.3, 9.0]",,Ground Pass,,29.449108,,,,,Antoine Devaux,7815.0,,,,,,2,From Throw In,Abdelhamid El Kaoutari,23329.0,,Left Center Back,179,Stade de Reims,156,['48969c40-224e-4fd4-8d2f-9939252d07e2'],58,,,,,,,,,,,,,,,,,Stade de Reims,156,00:31:58.039,Pass,
,,,,,,,,,,,,,,,0.964786,,,,,,,,,,,,a4136822-166e-4f54-85f7-48cb26f920e6,2745,,"[65.5, 8.6]",3900620,77,,,,3.0020103,,Right Foot,,,,"[53.4, 10.3]",,Ground Pass,,12.218838,,,,,Jaba Kankava,46801.0,,,,,,2,From Throw In,Antoine Devaux,7815.0,,Right Attacking Midfield,179,Stade de Reims,156,['d9ab2408-cede-4e4a-94aa-1dfd3afa8199'],1,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:01.487,Pass,
,,,,,,,,,,,,,,,1.225979,,,,,,,,,,,,25464828-167a-47ce-944d-2a3156cb3a0b,2749,,"[56.0, 5.9]",3900620,77,,,,3.093725,,Right Foot,,,,"[39.3, 6.7]",,Ground Pass,,16.71915,,,,,Abdelhamid El Kaoutari,23329.0,,,,,,2,From Throw In,Jaba Kankava,46801.0,,Left Defensive Midfield,179,Stade de Reims,156,"['1a70551f-66dd-4573-896f-233c26f9ede0', '36392b12-8962-4384-a200-ae3a7226213a']",4,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:04.607,Pass,True
,,,,,,,,,,,,,,,1.417115,,,,,,,,,,,,e37125fc-f60c-44df-9283-1114feb00845,2752,,"[38.5, 6.5]",3900620,77,,,,-0.05529413,,Left Foot,,,,"[65.6, 5.0]",,High Pass,,27.141481,,,Incomplete,,Diego Rigonato Rodrigues,7363.0,,,,,,2,From Throw In,Abdelhamid El Kaoutari,23329.0,,Left Center Back,179,Stade de Reims,156,"['955700b5-433d-497a-92ec-3a7ec1cb78ae', 'ed0a769a-0ca9-49e4-bcd1-48f763494a8b']",7,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:07.590,Pass,
,,,,,,,,,,,,,,,0.849844,,,,,,,,,,,,ed0a769a-0ca9-49e4-bcd1-48f763494a8b,2754,,"[54.5, 75.1]",3900620,77,,,,-0.7593171,,Head,,,,"[60.4, 69.5]",,Low Pass,,8.134495,,,,,Nicolas Seube,40698.0,,,,,Recovery,2,Regular Play,Dennis Appiah,22111.0,,Right Back,180,Caen,140,"['78afbcbc-dd81-4ac3-b590-1e1019f3d794', 'e37125fc-f60c-44df-9283-1114feb00845']",9,,,,,,,,,,,,,,,,,Caen,140,00:32:09.007,Pass,
,,,,,,,,,,,,,,,1.715204,,,,,,,,,,,,002a4019-f90e-4a5e-92bc-1908fb12514d,2756,,"[59.0, 70.5]",3900620,77,,,,-2.0080712,,Right Foot,,,,"[51.1, 53.6]",,Low Pass,,18.655294,,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,2,Regular Play,Nicolas Seube,40698.0,,Right Defensive Midfield,180,Caen,140,['2327bc0b-a0ee-4f4e-a969-985064b049ab'],9,,,,,,,,,,,,,,,,,Caen,140,00:32:09.857,Pass,
,,,,,,,,,,,,,,,0.73638,,,,,,,,,,,,b8a9f8e3-33cb-43bc-b5f5-c3a606475551,2759,,"[51.3, 52.2]",3900620,77,,,,-0.5718377,,Right Foot,,,,"[61.4, 45.7]",,Ground Pass,,12.010828,,,,,Julien Féret,2959.0,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,,Left Center Back,180,Caen,140,['50bb57fd-688f-4f3c-bc2a-c1a10c703589'],12,,,,,,,,,,,,,,,,,Caen,140,00:32:12.302,Pass,
,,,,,,,,,,,,,,,1.321624,,,,,,,,,,,,e02606e8-a22e-4349-b0ec-dbc916b3c4ec,2761,,"[61.4, 45.7]",3900620,77,,,,-3.0801318,,Right Foot,,,,"[48.4, 44.9]",,Ground Pass,,13.024592,,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,2,Regular Play,Julien Féret,2959.0,,Left Defensive Midfield,180,Caen,140,['7dc683fc-578e-4e8f-8701-c3d7703c2711'],13,,,,,,,,,,,,,,,,,Caen,140,00:32:13.038,Pass,
,,,,,,,,,,,,,,,0.95518,,,,,,,,,,,,76a2f73c-93ff-4bee-b380-cf13f57e3300,2765,,"[50.2, 43.3]",3900620,77,,,,-0.5966604,,Right Foot,,,,"[60.8, 36.1]",,Ground Pass,,12.8140545,,,,,Saïdi Ntibazonkiza,106683.0,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,,Left Center Back,180,Caen,140,['fd45fb44-68e7-4b1d-af03-49d34615db43'],15,,,,,,,,,,,,,,,,,Caen,140,00:32:15.621,Pass,
,,,,,,,,,,,,,,,1.268905,,,,,,,,,,,,51f31dec-13d7-4610-a536-0f3fbae9923c,2777,,"[83.3, 2.5]",3900620,77,,,,0.10433183,,Left Foot,,,,"[102.4, 4.5]",,Ground Pass,,19.204426,,,,,Saïdi Ntibazonkiza,106683.0,,,,,,2,Regular Play,Vincent Bessat,2992.0,,Left Back,180,Caen,140,['b13b8a6c-815c-419c-a2d5-4cc9e5dbd120'],25,,,,,,,,,,,,,,,,,Caen,140,00:32:25.790,Pass,
,,,,,,,,,,,,,,,1.740328,,,,,,,,,,,,a58aecc4-7df8-4b57-b5ec-10897d412e41,2780,,"[108.3, 7.5]",3900620,77,,,,1.7295904,4b850367-42e6-4e4b-92cc-e6b011c1c0d6,Left Foot,True,,,"[103.8, 35.6]",,Low Pass,,28.45804,,,,,Ronny Rodelin,2955.0,True,,,,,2,Regular Play,Saïdi Ntibazonkiza,106683.0,,Left Wing,180,Caen,140,['94e85a7a-48e4-4fb7-8250-64224d0a760f'],28,,,,,,,,,,,,,,,,,Caen,140,00:32:28.514,Pass,
,,,,,,,,,,,,,,,1.159881,,,,,,,,,,,,6dfe4558-8a44-4888-b6fd-f70d0bbf21ee,2785,,"[15.9, 38.8]",3900620,77,True,,,0.009025026,,Drop Kick,,,,"[71.3, 39.3]",,High Pass,,55.402256,,,Incomplete,,,,,,,,,2,From Keeper,Johny Placide,3980.0,,Goalkeeper,181,Stade de Reims,156,['94b03c49-e7d3-4a8e-b2ae-63785be2a60c'],49,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:49.632,Pass,
,,,,,,,,,,,,,,,1.38687,,,,,,,,,,,,640dfe63-75c3-4d92-a191-f097a4c6e21a,2787,,"[53.6, 54.8]",3900620,77,,,,0.088007376,,Head,,,,"[67.2, 56.0]",,High Pass,,13.652839,,,Incomplete,,Nicolas de Roussel de Préville,4383.0,,,,,Recovery,2,From Keeper,Prince Oniangué,4545.0,,Right Defensive Midfield,181,Stade de Reims,156,"['04e1649d-1bd7-4c2e-88c2-721712ecaf52', '8dec7b59-e2c1-48d3-8d9b-69c2c210d565']",52,,,,,,,,,,,,,,,,,Stade de Reims,156,00:32:52.450,Pass,
,,,,,,,,,,,,,,,2.972045,,,,,,,,,,,,ccf9f67b-e5a6-453f-ad24-981e89ec06d0,2791,,"[50.0, 21.8]",3900620,77,,,,1.5118017,,Right Foot,,,,"[52.9, 70.9]",,Ground Pass,,49.185566,,,,,Dennis Appiah,22111.0,,True,,,,2,From Keeper,Julien Féret,2959.0,,Left Defensive Midfield,181,Stade de Reims,156,['a52c75ec-3a66-423b-b17b-b1b557f3665c'],55,,,,,,,,,,,,,,,,,Caen,140,00:32:55.407,Pass,
,,,,,,,,,,,,,,,1.554149,,,,,,,,,,,,dafaf8c4-67ac-44af-83dc-5d50da496913,2794,,"[82.4, 69.5]",3900620,78,,,,0.6682894,,Right Foot,,,,"[95.7, 80.0]",,Ground Pass,,16.945206,,,Out,,Christian Kouakou Yao,2970.0,,,,,,2,From Keeper,Dennis Appiah,22111.0,,Right Back,181,Stade de Reims,156,['50d9c5b3-8fcf-49a3-8969-4f3f95ab5ed1'],2,,,,,,,,,,,,,,,,,Caen,140,00:33:02.129,Pass,
,,,,,,,,,,,,,,,1.508291,,,,,,,,,,,,0a56a587-8bd9-44b2-8cc4-324498c2fe4b,2796,,"[22.4, 0.1]",3900620,78,,,,0.49050066,,,,,,"[41.5, 10.3]",,Low Pass,,21.652945,,,,,Diego Rigonato Rodrigues,7363.0,,,,,Throw-in,2,From Throw In,Franck Signorino,40521.0,,Left Wing Back,182,Stade de Reims,156,['bc18314d-5449-457d-9dda-8693ce8f2ab1'],11,,,,,,,,,,,,,,,,,Stade de Reims,156,00:33:11.571,Pass,
,,,,,,,,,,,,,,,3.092228,,,,,,,,,,,,636d001f-afaf-4b4d-8acf-7333fefd5cd2,2810,,"[32.0, 11.8]",3900620,78,,,,-0.120785974,,Right Foot,,,,"[87.2, 5.1]",,High Pass,,55.605125,,,Incomplete,,Diego Rigonato Rodrigues,7363.0,,,,,Free Kick,2,From Free Kick,Johny Placide,3980.0,,Goalkeeper,183,Stade de Reims,156,"['22e45d8b-8058-41f1-972b-d83e641110e3', 'af69e303-773e-4be5-add2-ed543f28f2d9']",47,,,,,,,,,,,,,,,,,Stade de Reims,156,00:33:47.070,Pass,
,,,,,,,,,,,,,,,1.229123,,,,,,,,,,,,bca6e961-5646-420b-825a-9c29e1b94233,2814,,"[71.9, 0.1]",3900620,78,,,,2.896614,,,,,,"[61.9, 2.6]",,Low Pass,,10.307764,,,,,Abdelhamid El Kaoutari,23329.0,,,,,Throw-in,2,From Throw In,Franck Signorino,40521.0,,Left Wing Back,184,Stade de Reims,156,['eebf89f3-48e1-4d0e-bbbd-b42e4ab8bfae'],56,,,,,,,,,,,,,,,,,Stade de Reims,156,00:33:56.751,Pass,
,,,,,,,,,,,,,,,1.480233,,,,,,,,,,,,26f5e779-eb7e-4956-9e92-9df71f5122fe,2817,,"[64.0, 4.1]",3900620,78,,,,2.5445948,,Left Foot,,,,"[48.7, 14.5]",,Ground Pass,,18.5,,,,,Aïssa Mandi,6648.0,,,,,,2,From Throw In,Abdelhamid El Kaoutari,23329.0,,Left Center Back,184,Stade de Reims,156,['166df4a6-9bc8-4233-b41e-a009bb0d63ba'],59,,,,,,,,,,,,,,,,,Stade de Reims,156,00:33:59.628,Pass,
,,,,,,,,,,,,,,,0.20632,,,,,,,,,,,,758828ea-ec49-4641-92a7-0cfbd6d1fc54,2819,,"[48.3, 14.7]",3900620,79,,,,0.86459726,,Right Foot,,,,"[51.2, 18.1]",,Ground Pass,,4.4687805,,,Incomplete,,Prince Oniangué,4545.0,,,,,,2,From Throw In,Aïssa Mandi,6648.0,,Center Back,184,Stade de Reims,156,"['7e1a09ed-fead-4700-97ed-0302e3f83eec', 'aada9828-3214-4110-b045-f24e4a90c92c']",1,,,,,,,,,,,,,,,,,Stade de Reims,156,00:34:01.109,Pass,
,,,,,,,,,,,,,,,1.898208,,,,,,,,,,,,ec039377-2f43-492b-b0d7-63da6755830d,2823,,"[83.3, 47.9]",3900620,79,,,,0.18534794,326af4da-d52e-428d-82b1-a56d81cc759e,Right Foot,,,,"[102.5, 51.5]",,Ground Pass,,19.534584,,,,,Christian Kouakou Yao,2970.0,True,,,,,2,From Counter,Andy Delort,3038.0,,Center Forward,185,Caen,140,['f4a0e267-d566-4176-8989-dfd41d966a3f'],4,,,,,,,,,,,,,,,,,Caen,140,00:34:04.030,Pass,
,,,,,,,,,,,,,,,1.615325,,,,,,,,,,,,44f84e97-2e8f-4ab6-bcbe-88385c96e9dd,2831,,"[108.0, 75.1]",3900620,79,,,,-1.329486,,Left Foot,True,,,"[115.9, 43.0]",,Low Pass,,33.057827,,,Incomplete,,Andy Delort,3038.0,,,,,,2,Regular Play,Christian Kouakou Yao,2970.0,,Right Wing,185,Caen,140,"['107e88b4-dc36-4b7b-ae6e-7dd6cef56b0e', '5d160d44-0ef6-463a-82a8-839b97f41297', 'ead26cb7-0216-4919-8f89-b706f8743365']",14,,,,,,,,,,,,,,,,,Caen,140,00:34:14.504,Pass,True
,,,,,,,,,,,,,,,1.095908,,,,,,,,,,,,d44e8115-e90e-466b-b0d1-57cb3692219b,2834,,"[14.8, 50.1]",3900620,79,True,,,0.41250265,,Drop Kick,,,,"[71.7, 75.0]",,High Pass,,62.10974,,,Incomplete,,,,,,,,,2,Regular Play,Johny Placide,3980.0,,Goalkeeper,186,Stade de Reims,156,['3ffcb654-2d38-4395-b007-f6539cd4972f'],33,,,,,,,,,,,,,,,,,Stade de Reims,156,00:34:33.763,Pass,
,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,97a14187-b749-4819-a519-31adb5bcdeaf,2843,,"[47.8, 0.1]",3900620,79,True,,,2.0246403,,,,,,"[41.8, 12.4]",,Low Pass,,13.685393,,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,Throw-in,2,From Throw In,Vincent Bessat,2992.0,,Left Back,187,Caen,140,['c1cbb054-1552-4782-a1f7-d3f34f113ff1'],58,,,,,,,,,,,,,,,,,Caen,140,00:34:58.478,Pass,
,,,,,,,,,,,,,,,1.072244,,,,,,,,,,,,fd1e8d48-2d3f-4791-b448-54abfa00f269,2845,,"[43.7, 12.4]",3900620,80,True,,,1.7658527,,Left Foot,,,,"[37.2, 45.3]",,Ground Pass,,33.53595,,,,,Jordan Adéoti,7344.0,,,,,,2,From Throw In,Ismaël Tiémoko Diomandé,3797.0,,Left Center Back,187,Caen,140,['96168e1e-87ed-4449-a3b3-d8bc0483cb76'],1,,,,,,,,,,,,,,,,,Caen,140,00:35:01.284,Pass,
,,,,,,,,,,,,,,,2.170304,,,,,,,,,,,,7b36ecc7-73a0-499a-bb95-ff83ab089afb,2847,,"[37.0, 53.9]",3900620,80,,,,0.74685687,,Right Foot,,,,"[57.2, 72.6]",,Ground Pass,,27.526896,,,,,Dennis Appiah,22111.0,,,,,,2,From Throw In,Jordan Adéoti,7344.0,,Right Center Back,187,Caen,140,['30701632-0764-4a4a-b07d-b1cc21d78b35'],3,,,,,,,,,,,,,,,,,Caen,140,00:35:03.357,Pass,
,,,,,,,,,,,,,,,4.722379,,,,,,,,,,,,ff2fa1b3-7f0e-42d3-8bde-0927e9d233df,2850,,"[58.6, 72.6]",3900620,80,,,,-0.1645225,,Right Foot,,,,"[110.4, 64.0]",,Low Pass,,52.50905,,,Incomplete,,Christian Kouakou Yao,2970.0,,,,,,2,From Throw In,Dennis Appiah,22111.0,,Right Back,187,Caen,140,"['09ed16a1-18fa-40a5-afcf-e85464b39989', 'adfd3359-a72f-4069-a689-5b284e606465']",7,,,,,,,,,,,,,,,,,Caen,140,00:35:07.078,Pass,
,,,,,,,,,,,,,,,1.799522,,,,,,,,,,,,ae25e634-9c09-44bc-9c15-82447c371964,2854,,"[73.1, 80.0]",3900620,80,True,,,-2.8133063,,,,,,"[50.2, 72.2]",,Low Pass,,24.19194,,,,,Jordan Adéoti,7344.0,,,,,Throw-in,2,From Throw In,Dennis Appiah,22111.0,,Right Back,188,Caen,140,['b1cf0d45-f964-43c3-84df-33ea6ed44e35'],19,,,,,,,,,,,,,,,,,Caen,140,00:35:19.671,Pass,
,,,,,,,,,,,,,,,2.029435,,,,,,,,,,,,be906cc5-96b0-4a7d-ba57-469c91be0243,2856,,"[51.1, 70.5]",3900620,80,,,,-1.6359959,,Right Foot,,,,"[49.2, 41.4]",,Ground Pass,,29.16196,,,,,Ismaël Tiémoko Diomandé,3797.0,,,,,,2,From Throw In,Jordan Adéoti,7344.0,,Right Center Back,188,Caen,140,['4dc0348e-50c2-4b79-9a0f-66df8c6bda55'],22,,,,,,,,,,,,,,,,,Caen,140,00:35:22.778,Pass,
,,,,,,,,,,,,,,,0.981546,,,,,,,,,,,,c497be91-4831-437f-9b69-1e3daeff6342,2859,,"[52.9, 36.1]",3900620,80,,,,1.2902595,,Right Foot,,,,"[56.3, 47.9]",,Ground Pass,,12.280066,,,,,Julien Féret,2959.0,,,,,,2,From Throw In,Ismaël Tiémoko Diomandé,3797.0,,Left Center Back,188,Caen,140,['b1b5ee37-8640-4d24-87b6-ee4039a3eef2'],26,,,,,,,,,,,,,,,,,Caen,140,00:35:26.655,Pass,
,,,,,,,,,,,,,,,2.964086,,,,,,,,,,,,29f76ee2-cda1-4afe-90a0-ced68e6f4e6e,2862,,"[56.8, 46.9]",3900620,80,,,,0.440165,,Right Foot,,,,"[101.6, 68.0]",,High Pass,,49.5202,,,,,Christian Kouakou Yao,2970.0,,,,,,2,From Throw In,Julien Féret,2959.0,,Left Defensive Midfield,188,Caen,140,['f9ada3e9-2df4-42ce-b4e1-308b986ad47f'],29,,,,,,,,,,,,,,,,,Caen,140,00:35:29.903,Pass,
,,,,,,,,,,,,,,,0.146071,,,,,,,,,,,,2ae7f2bf-6565-4e99-912d-587bdde3b706,2875,,"[33.4, 3.3]",3900620,80,,,,-0.02040533,,Left Foot,,,,"[38.3, 3.2]",,Low Pass,,4.9010205,,,Incomplete,,Franck Signorino,40521.0,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,,Left Attacking Midfield,189,Stade de Reims,156,"['0274e4e1-8df9-4a2c-862b-8a8dd8b22c22', '0d6938c5-245e-4106-bffb-dffd97bad4c1', '81b1d200-f79b-4ab4-9396-1c9fc38cca5f']",41,,,,,,,,,,,,,,,,,Stade de Reims,156,00:35:41.560,Pass,True
,,,,,,,,,,,,,,,1.17898,,,,,,,,,,,,c32d7d6e-34ee-43db-9898-22395126af0b,2878,,"[34.0, 0.1]",3900620,80,,,,0.2466234,,,,,,"[48.3, 3.7]",,Low Pass,,14.746186,,,,,Diego Rigonato Rodrigues,7363.0,,,,,Throw-in,2,From Throw In,Franck Signorino,40521.0,,Left Wing Back,190,Stade de Reims,156,['0668f7e3-91dd-49c3-be5f-691a0caf4692'],56,,,,,,,,,,,,,,,,,Stade de Reims,156,00:35:56.304,Pass,
,,,,,,,,,,,,,,,1.571369,,,,,,,,,,,,e04f43de-6848-4d13-ae9b-8e10adea1133,2883,,"[48.3, 2.4]",3900620,80,,,,0.11001906,,Left Foot,,,,"[65.5, 4.3]",,Low Pass,,17.304625,,,Incomplete,,Alhassane Bangoura,23761.0,,,,,,2,From Throw In,Diego Rigonato Rodrigues,7363.0,,Left Attacking Midfield,190,Stade de Reims,156,"['05c8cc46-206b-4497-ae3b-da1a0aa0701e', '0aa7008a-5c59-4292-85ac-ad1f76aac08d', '0d60514d-322e-4abf-a233-299e360fb8f0', 'b515e171-64cc-4207-b2fe-532a36f4c79d']",58,,,,,,,,,,,,,,,,,Stade de Reims,156,00:35:58.212,Pass,True
,,,,,,,,,,,,,,,0.841237,,,,,,,,,,,,0aa7008a-5c59-4292-85ac-ad1f76aac08d,2885,,"[54.6, 75.8]",3900620,80,,,,-0.155262,,Head,,,,"[66.1, 74.0]",,High Pass,,11.6400175,,,,,Julien Féret,2959.0,,,,,Recovery,2,Regular Play,Jordan Adéoti,7344.0,,Right Center Back,191,Caen,140,"['46417d1f-5e05-4e68-bf21-2fb4bb5f3468', 'e04f43de-6848-4d13-ae9b-8e10adea1133']",59,,,,,,,,,,,,,,,,,Caen,140,00:35:59.784,Pass,
,,,,,,,,,,,,,,,0.847391,,,,,,,,,,,,087d7b4f-9eaa-4847-a792-a2a90e65133b,2889,,"[69.2, 71.8]",3900620,81,,,,0.47052035,,Right Foot,,,,"[80.8, 77.7]",,Ground Pass,,13.014223,,,,,Dennis Appiah,22111.0,,,,,,2,Regular Play,Julien Féret,2959.0,,Left Defensive Midfield,191,Caen,140,['07b92b30-e4cf-432a-b547-2b43c4a39be7'],3,,,,,,,,,,,,,,,,,Caen,140,00:36:03.960,Pass,
,,,,,,,,,,,,,,,1.468863,,,,,,,,,,,,f04ea8cd-3794-402d-b7bf-d5d613541cbd,2892,,"[82.6, 72.4]",3900620,81,,,,-1.9547809,,Right Foot,,,,"[78.6, 62.5]",,Ground Pass,,10.6775465,,,,,Julien Féret,2959.0,,,,,,2,Regular Play,Dennis Appiah,22111.0,,Right Back,191,Caen,140,['ea7c3444-6e20-463a-935d-0c125523d70b'],6,,,,,,,,,,,,,,,,,Caen,140,00:36:06.408,Pass,
,,,,,,,,,,,,,,,1.586737,,,,,,,,,,,,d8c4227a-bd7d-45a9-a42f-b796045638cd,2894,,"[78.6, 62.7]",3900620,81,,,,-0.10972699,,Right Foot,,,,"[90.4, 61.4]",,High Pass,,11.871394,,,Incomplete,,Ronny Rodelin,2955.0,,,,,,2,Regular Play,Julien Féret,2959.0,,Left Defensive Midfield,191,Caen,140,"['7674a7e7-c242-40b9-bc30-360226143ff1', 'c131dfac-66ae-4c3e-835c-98c9d9ba6611']",7,,,,,,,,,,,,,,,,,Caen,140,00:36:07.877,Pass,
,,,,,,,,,,,,,,,2.731945,,,,,,,,,,,,09e95caf-99fb-44b7-ae59-d0578eeb6573,2897,,"[61.7, 70.2]",3900620,81,,,,-0.8694488,,Head,,,,"[74.2, 55.4]",,High Pass,,19.372402,,,Incomplete,,Ronny Rodelin,2955.0,,,,,Recovery,2,Regular Play,Jordan Adéoti,7344.0,,Right Center Back,191,Caen,140,"['76c9a8fa-899f-406f-bc40-779bfbb73b0f', 'bc8028ca-e038-4232-8835-2e7abe8e7d78']",13,,,,,,,,,,,,,,,,,Caen,140,00:36:13.055,Pass,
,,,,,,,,,,,,,,,1.730383,,,,,,,,,,,,bc8028ca-e038-4232-8835-2e7abe8e7d78,2899,,"[45.9, 24.7]",3900620,81,,,,-0.09790031,,Head,,,,"[57.1, 23.6]",,High Pass,,11.253888,,,Incomplete,,Alhassane Bangoura,23761.0,,,,,Recovery,2,Regular Play,Prince Oniangué,4545.0,,Right Defensive Midfield,191,Caen,140,"['09e95caf-99fb-44b7-ae59-d0578eeb6573', '19b62c9d-e8d4-4d17-81db-70b427387670', 'a9c525e4-79cf-42b3-b576-83e70071250d']",15,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:15.787,Pass,
,,,,,,,,,,,,,,,0.751915,,,,,,,,,,,,4f42c28e-ebed-4b9c-8324-78f4d2615ea0,2908,,"[39.3, 9.9]",3900620,81,,,,1.2193515,,Right Foot,,,,"[42.6, 18.9]",,Ground Pass,,9.585927,,,,,Jaba Kankava,46801.0,,,,,,2,Regular Play,Prince Oniangué,4545.0,,Right Defensive Midfield,192,Stade de Reims,156,['77d8ac33-5e39-43b8-8e42-0e79118249fe'],23,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:23.917,Pass,
,,,,,,,,,,,,,,,1.286614,,,,,,,,,,,,94976dff-8902-4ae0-af1d-0b8790198607,2910,,"[43.8, 16.9]",3900620,81,,,,-1.2368512,,Left Foot,,,,"[48.9, 2.2]",,Ground Pass,,15.559563,,,,,Aïssa Mandi,6648.0,,,,,,2,Regular Play,Jaba Kankava,46801.0,,Left Defensive Midfield,192,Stade de Reims,156,['957607c8-d9e1-4fe8-afa3-4fdecbb037f6'],24,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:24.669,Pass,
,,,,,,,,,,,,,,,0.92553,,,,,,,,,,,,663a1a27-1591-4353-8d85-e0a1154a228c,2913,,"[47.6, 4.8]",3900620,81,,,,0.21700089,,Right Foot,,,,"[73.0, 10.4]",,Ground Pass,,26.009998,,,,,Alhassane Bangoura,23761.0,,,,,,2,Regular Play,Aïssa Mandi,6648.0,,Center Back,192,Stade de Reims,156,['790894b4-bf82-4c6d-b12d-41352fabb68f'],27,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:27.068,Pass,
,,,,,,,,,,,,,,,0.526689,,,,,,,,,,,,cf68acf8-18d2-4383-8a8c-1066bc9ec8c8,2918,,"[90.5, 22.0]",3900620,81,,,,1.5344487,,Right Foot,,,,"[90.9, 33.0]",,High Pass,,11.00727,,,Incomplete,,Hamari Traoré,3248.0,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,,Center Forward,192,Stade de Reims,156,"['029768f1-762f-4701-832a-c2bfd13ab436', 'e98f0cbb-bda3-4ac5-be26-7fb341970e94', 'f1c3452e-e78b-417d-adbe-1bf0f43d4066']",37,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:37.176,Pass,True
