bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.9612,,,,,,,,,,,,,ca5a92b7-899c-4e19-b5f7-dec6c7be4041,16,,,"[92.2, 78.5]",3900621,0,,,,,0.0053475425,,Left Foot,,,"[110.9, 78.6]",Ground Pass,,18.700268,,,,,Adrien Thomasson,3375.0,,,,,,1,From Kick Off,Alejandro Bedoya,12351.0,Center Attacking Midfield,2,Nantes,144,['dc8c04a0-7840-4fb5-8a86-60f348802b7e'],12,,,,,,,,,,,,,,,,Nantes,144,00:00:12.897,Pass,
,,,,,,,,,,,,,,,,,0.124941,,,,,,,,,,,,,99824214-2b88-4ed3-8d75-abe320ec6c71,19,,,"[110.9, 78.7]",3900621,0,,,,,-1.2753555,,Right Foot,,,"[111.6, 76.4]",Low Pass,,2.4041631,,,Incomplete,,Adryan Oliveira Tavares,31687.0,,,,,,1,From Kick Off,Adrien Thomasson,3375.0,Right Wing,2,Nantes,144,"['18c3f403-afa4-436f-81fd-9843b0338f6d', '4934d7af-7207-4c8e-bfec-393588a6e0c2']",15,,,,,,,,,,,,,,,,Nantes,144,00:00:15.187,Pass,
,,,,,,,,,,,,,,,,,1.976492,,,,,,,,,,,,,b27b1894-9077-4d39-96c1-04f9a417a01c,23,,,"[19.2, 0.1]",3900621,0,,,,,0.19800793,,,,,"[50.6, 6.4]",High Pass,,32.025772,,,,,Aleksandar Pešić,40431.0,,,,,Throw-in,1,From Throw In,Jacques François Moubandje,3024.0,Left Back,3,Toulouse,130,['edbdf19e-40d7-4bbb-a06e-26f432138c21'],26,,,,,,,,,,,,,,,,Toulouse,130,00:00:26.240,Pass,
,,,,,,,,,,,,,,,,,2.555611,,,,,,,,,,,,,2ba8ed05-ef59-4add-9c35-5e7ba2ec352a,26,,,"[50.0, 6.4]",3900621,0,,,,True,1.2793396,,,,,"[57.5, 31.4]",High Pass,,26.100767,,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Throw In,Aleksandar Pešić,40431.0,Center Forward,3,Toulouse,130,"['c36616f3-b437-48f0-b9d5-205d9492e340', 'fdfd8b6a-aead-4f71-b131-0dd8a8a67609']",28,,,,,,,,,,,,,,,,Toulouse,130,00:00:28.216,Pass,True
,,,,,,,,,,,,,,,,,2.005592,,,,,,,,,,,,,240fc1f1-24e8-4381-ab43-9ec176b05920,32,,,"[39.1, 35.4]",3900621,0,,,,,-3.08633,,Right Foot,,,"[15.6, 34.1]",Ground Pass,,23.53593,,,,,Rémy Riou,25377.0,,,,,Recovery,1,Regular Play,Wilfried Moimbé,4249.0,Left Back,4,Nantes,144,['32747a90-f899-4f6c-93e2-f9644d3e653d'],32,,,,,,,,,,,,,,,,Nantes,144,00:00:32.983,Pass,
,,,,,,,,,,,,,,,,,2.393267,,,,,,,,,,,,,11ecf415-90b9-407c-8c4d-32abfd0687c0,34,,,"[15.6, 34.6]",3900621,0,,,,,0.23144566,,Left Foot,,,"[62.7, 45.7]",High Pass,,48.39029,,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,4,Nantes,144,['06c1f1c1-a262-4f41-b98f-c2782883f194'],34,,,,,,,,,,,,,,,,Nantes,144,00:00:34.989,Pass,
,,,,,,,,,,,,,,,,,1.960396,,,,,,,,,,,,,dc167092-e856-4edf-93a4-ff87989f5bdf,37,,,"[62.7, 45.7]",3900621,0,,,,True,1.6220335,,,,,"[62.3, 53.5]",High Pass,,7.81025,,,,,Adrien Thomasson,3375.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,4,Nantes,144,"['6c76e3aa-4935-4314-9bd9-73639b475bc3', 'efa126e3-12f1-49b6-9bc1-8a127aeca930']",37,,,,,,,,,,,,,,,,Nantes,144,00:00:37.382,Pass,True
,,,,,,,,,,,,,,,,,0.813115,,,,,,,,,,,,,96505121-afb2-4c3e-b724-0a5ffab488f5,40,,,"[62.3, 53.5]",3900621,0,,,,,-2.4929502,,Right Foot,,,"[56.1, 48.8]",Ground Pass,,7.7801027,,,,,Rémi Gomis,401478.0,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Right Wing,4,Nantes,144,['99e7ac37-c791-4ab9-872b-719df4756a46'],40,,,,,,,,,,,,,,,,Nantes,144,00:00:40.013,Pass,
,,,,,,,,,,,,,,,,,1.828032,,,,,,,,,,,,,96e336f3-3869-40f5-aef3-8d8b0ae3e8d1,42,,,"[55.7, 49.0]",3900621,0,,,,,1.6124389,,Right Foot,,,"[54.7, 73.0]",Ground Pass,,24.020824,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Defensive Midfield,4,Nantes,144,['0a449134-e00a-4612-b28a-e9a7f0df2a17'],40,,,,,,,,,,,,,,,,Nantes,144,00:00:40.826,Pass,
,,,,,,,,,,,,,,,,,0.831231,,,,,,,,,,,,,da3eff82-d969-4f8f-9063-a255e2508aca,45,,,"[65.3, 77.4]",3900621,0,,,,,-1.9188566,,Right Foot,,,"[61.2, 66.1]",Ground Pass,,12.020815,,,,,Rémi Gomis,401478.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,4,Nantes,144,['600c7f5c-8c65-467b-b5f0-5fee669cfef7'],44,,,,,,,,,,,,,,,,Nantes,144,00:00:44.423,Pass,
,,,,,,,,,,,,,,,,,0.730381,,,,,,,,,,,,,668c7d64-e05d-48ac-8730-c787f25d7a2e,48,,,"[64.2, 69.7]",3900621,0,,,,,0.26513097,,Right Foot,,,"[79.3, 73.8]",Ground Pass,,15.646725,,,,,Adrien Thomasson,3375.0,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Defensive Midfield,4,Nantes,144,['70c81183-b7bb-45e6-b85b-75a444cce82f'],47,,,,,,,,,,,,,,,,Nantes,144,00:00:47.644,Pass,
,,,,,,,,,,,,,,,,,0.687086,,,,,,,,,,,,,6d1e1875-2851-4c41-b391-05409ff0f454,51,,,"[79.0, 76.0]",3900621,0,,,,,0.32175055,,Right Foot,,,"[86.5, 78.5]",Ground Pass,,7.905694,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Right Wing,4,Nantes,144,['76d466e4-3349-49a2-a120-38f769a8b2ee'],50,,,,,,,,,,,,,,,,Nantes,144,00:00:50.046,Pass,
,,,,,,,,,,,,,,,,,0.659981,,,,,,,,,,,,,deef0535-d375-4400-9746-e1eedb891aed,59,,,"[87.4, 73.5]",3900621,0,,,,,-0.83223885,,Right Foot,,,"[93.5, 66.8]",Ground Pass,,9.060905,,,Incomplete,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,4,Nantes,144,"['05e14bc9-ae11-488d-9c4b-e5b6610483e9', '5568e81c-b18e-4d4d-aafa-838b94182af1', '98805ab1-b31f-4501-a660-9b71e22f43dc']",52,,,,,,,,,,,,,,,,Nantes,144,00:00:52.905,Pass,True
,,,,,,,,,,,,,,,,,2.354332,,,,,,,,,,,,,3a730242-07fb-40f4-b104-a612e793ddf8,65,,,"[31.0, 7.5]",3900621,0,,,,,0.60061455,,Right Foot,,,"[56.4, 24.9]",High Pass,,30.78831,,,Incomplete,,Aleksandar Pešić,40431.0,,,,,,1,Regular Play,Alexis Blin,3036.0,Left Defensive Midfield,4,Nantes,144,"['c6dcee81-b38f-4c74-a00c-f3af268d4199', 'd31d7a4b-72b6-429f-a7f1-37ac90dc2207', 'df25a393-d276-4863-b643-de7ff3db301a']",55,,,,,,,,,,,,,,,,Toulouse,130,00:00:55.387,Pass,True
,,,,,,,,,,,True,,,,,,1.33233,,,,,,,,,,,,,d31d7a4b-72b6-429f-a7f1-37ac90dc2207,68,,,"[63.7, 55.2]",3900621,0,,,,True,-0.21008882,,,,,"[77.3, 52.3]",High Pass,,13.905754,,,,,Emiliano Sala,3114.0,,,,,Interception,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,4,Nantes,144,"['016ca0c2-6d0d-4647-befc-b4508242e4df', '058a472a-d5d1-450f-be7e-79cd8747816d', '3a730242-07fb-40f4-b104-a612e793ddf8']",57,,,,,,,,,,,,,,,,Nantes,144,00:00:57.742,Pass,True
,,,,,,,,,,,,,,,,,1.062466,,,,,,,,,,,,,918c2e51-5aaa-443d-bc08-514364c51cfe,70,,,"[77.1, 52.2]",3900621,0,,,,,1.4016951,,Head,,,"[78.5, 60.4]",Low Pass,,8.318654,,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Emiliano Sala,3114.0,Center Forward,4,Nantes,144,['540eb297-aeea-42a1-a728-19dd7bfdaceb'],59,,,,,,,,,,,,,,,,Nantes,144,00:00:59.074,Pass,
,,,,,,,,,,,,,,,,,2.989715,,,,,,,,,,,,,678ee8f4-114c-4b93-8532-44913bec088b,74,,,"[77.8, 60.8]",3900621,1,,,,,0.9333989,,Right Foot,,,"[89.5, 76.6]",High Pass,,19.660366,,,Incomplete,,Adrien Thomasson,3375.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,4,Nantes,144,"['59b649f0-d903-459e-a4e6-21968e119b7e', 'b9765331-0f40-4f8c-810e-ddbb7e455749', 'ea563690-e070-4d1a-9f67-e2aa6bb1bb6e']",0,,,,,,,,,,,,,,,,Nantes,144,00:01:00.153,Pass,True
,,,,,,,,,,,,,,,,,0.97255,,,,,,,,,,,,,fb9dea5d-05d1-4bca-ab62-71a012e8e186,79,,,"[79.9, 0.1]",3900621,1,,True,,,1.2818209,,,,,"[82.1, 7.5]",Low Pass,,7.7201037,,,,,Wissam Ben Yedder,6723.0,,,,,Throw-in,1,From Throw In,Óscar Guido Trejo,11540.0,Left Wing,5,Toulouse,130,['25bcdbce-8bd3-4077-8ba5-2b9d2fff6778'],14,,,,,,,,,,,,,,,,Toulouse,130,00:01:14.409,Pass,
,,,,,,,,,,,,,,,,,1.251783,,,,,,,,,,,,,7ba2fed4-fb11-486f-88f8-687650e87c3c,81,,,"[82.1, 7.5]",3900621,1,,,,,-0.5974586,,Left Foot,,,"[91.8, 0.9]",Ground Pass,,11.732433,,,,,Óscar Guido Trejo,11540.0,,,,,,1,From Throw In,Wissam Ben Yedder,6723.0,Center Attacking Midfield,5,Toulouse,130,['edb9be35-e88d-40eb-bb28-091f134fa5b6'],15,,,,,,,,,,,,,,,,Toulouse,130,00:01:15.382,Pass,
,,,,,,,,,,,,,,,,,0.729743,,,,,,,,,,,,,0ba66343-b0e0-4fba-860d-5f95adeecbbb,92,,,"[24.0, 78.5]",3900621,1,,,,,-1.2575202,,Right Foot,,,"[26.3, 71.4]",Ground Pass,,7.4632435,,,,,Rémi Gomis,401478.0,,,,,,1,From Throw In,Adrien Thomasson,3375.0,Right Wing,5,Toulouse,130,"['843a9530-2977-4263-9ceb-456c5df3207d', '9b738aeb-693b-4362-ac24-e1f56abc0d2d']",21,,,,,,,,,,,,,,,,Nantes,144,00:01:21.465,Pass,True
,,,,,,,,,,,,,,,,,5.398771,,,,,,,,,,,,,b7411a01-22a9-40e3-863a-b060aadfc8ec,95,,,"[31.2, 70.5]",3900621,1,,,,,-1.3554386,,Right Foot,,,"[46.6, 0.1]",High Pass,,72.06469,,,Out,,Adryan Oliveira Tavares,31687.0,,True,,,,1,From Throw In,Rémi Gomis,401478.0,Right Defensive Midfield,5,Toulouse,130,['546a7d46-f29d-4820-969a-9c3950cce812'],23,,,,,,,,,,,,,,,,Nantes,144,00:01:23.851,Pass,
,,,,,,,,,,,,,,,,,1.900608,,,,,,,,,,,,,b657677e-7542-489f-992b-e8848c7a937c,97,,,"[73.7, 80.0]",3900621,1,,,,,-2.5145788,,,,,"[57.0, 67.9]",Low Pass,,20.622803,,,,,Issa Diop,4349.0,,,,,Throw-in,1,From Throw In,Marcel Tisserand,8677.0,Right Back,6,Toulouse,130,['a3b5ad04-2482-4349-ab86-bebd76e27b84'],34,,,,,,,,,,,,,,,,Toulouse,130,00:01:34.941,Pass,
,,,,,,,,,,,,,,,,,2.494564,,,,,,,,,,,,,f5b534f8-590e-4593-9918-307654c35dcb,99,,,"[56.7, 67.9]",3900621,1,,,,,-0.66876376,,Right Foot,,,"[77.2, 51.7]",High Pass,,26.128338,,,Incomplete,,,,,,,,,1,From Throw In,Issa Diop,4349.0,Right Center Back,6,Toulouse,130,['cc393708-c60f-41f7-bdb4-0b3cd3f66ccc'],36,,,,,,,,,,,,,,,,Toulouse,130,00:01:36.842,Pass,
,,,,,,,,,,,,,,,,,1.552409,,,,,,,,,,,,,cc393708-c60f-41f7-bdb4-0b3cd3f66ccc,100,,,"[42.9, 28.4]",3900621,1,,,,,-1.3150818,,Head,,,"[46.9, 13.1]",High Pass,,15.814234,,,,,Adryan Oliveira Tavares,31687.0,,,,,Recovery,1,From Throw In,Rémi Gomis,401478.0,Right Defensive Midfield,6,Toulouse,130,"['9d2938b0-33a1-4c6c-8709-624000a16c78', 'f5b534f8-590e-4593-9918-307654c35dcb']",39,,,,,,,,,,,,,,,,Nantes,144,00:01:39.336,Pass,
,,,,,,,,,,,,,,,,,0.83958,,,,,,,,,,,,,44f05c65-4b9b-4fb4-8946-071fff0087f0,102,,,"[46.6, 13.1]",3900621,1,,,,,-0.27829966,,Head,,,"[55.0, 10.7]",High Pass,,8.736132,,,Incomplete,,Emiliano Sala,3114.0,,,,,,1,From Throw In,Adryan Oliveira Tavares,31687.0,Left Wing,6,Toulouse,130,"['bc2c080c-2a4d-4455-b3b0-7975b7c7bd17', 'c7397cc7-415f-42ba-b0b6-277c60d702e9']",40,,,,,,,,,,,,,,,,Nantes,144,00:01:40.922,Pass,
,,,,,,,,,,,,,,,,,0.572092,,,,,,,,,,,,,ba97dcc1-cf2d-42aa-823f-a611930cb9c1,106,,,"[65.1, 72.1]",3900621,1,,,,,-0.63040143,,Right Foot,,,"[72.5, 66.7]",Ground Pass,,9.160786,,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Throw In,Marcel Tisserand,8677.0,Right Back,6,Toulouse,130,"['69d45056-f9f8-4961-ade7-4fbf62f3da8c', 'fb3eca14-ec20-49ca-b854-6a42d632b1ba']",43,,,,,,,,,,,,,,,,Toulouse,130,00:01:43.027,Pass,
,,,,,,,,,,,,,,,,,1.101561,,,,,,,,,,,,,aaf71165-af7d-4da8-bc66-ebb0d99d16e0,115,,,"[71.7, 71.1]",3900621,1,,,,,-1.4494443,,Left Foot,,,"[72.2, 67.0]",Ground Pass,,4.1303754,,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Throw In,Marcel Tisserand,8677.0,Right Back,6,Toulouse,130,['d8e64e1d-e771-422d-a5a8-be06817d3ab2'],44,,,,,,,,,,,,,,,,Toulouse,130,00:01:44.751,Pass,
,,,,,,,,,,,,,,,,,0.795453,,,,,,,,,,,,,f81982ba-f743-465f-b04c-68106fed0fa4,118,,,"[72.2, 67.0]",3900621,1,,,,,-2.3711188,,Right Foot,,,"[65.4, 60.4]",Ground Pass,,9.476286,,,,,Wergiton do Rosário Calmon,3030.0,,,,,,1,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Wing,6,Toulouse,130,['198096f5-3cf1-4b5c-aab5-619f7d83e301'],46,,,,,,,,,,,,,,,,Toulouse,130,00:01:46.091,Pass,
,,,,,,,,,,,,,,,,,1.147111,,,,,,,,,,,,,40beac71-f2bd-4c0d-bcb5-06df017ddf94,121,,,"[68.3, 54.9]",3900621,1,,,,,-1.0295019,,Right Foot,,,"[78.4, 38.1]",Ground Pass,,19.602295,,,,,Óscar Guido Trejo,11540.0,,,,,,1,From Throw In,Wergiton do Rosário Calmon,3030.0,Right Defensive Midfield,6,Toulouse,130,['79a94dff-354a-4a22-b59a-adf9e3a768d2'],47,,,,,,,,,,,,,,,,Toulouse,130,00:01:47.908,Pass,
,,,,,,,,,,,,,,,,,3.305612,,,,,,,,,,,,,b66a0b42-27dc-499e-90b3-ab2d37264588,124,,,"[78.4, 38.1]",3900621,1,,,,,-0.47932786,,Right Foot,,,"[111.3, 21.0]",High Pass,,37.078564,,,,,Aleksandar Pešić,40431.0,,,,,,1,From Throw In,Óscar Guido Trejo,11540.0,Left Wing,6,Toulouse,130,['b1d2f7f2-9671-47ba-ae37-755a442aaac8'],49,,,,,,,,,,,,,,,,Toulouse,130,00:01:49.757,Pass,
,,,,,,,,,,,,,,,,,0.958982,,,,,,,,,,,,,b36386d2-36b2-49ec-8f58-f537bd398773,129,,,"[110.8, 3.5]",3900621,1,,,,,2.1946516,,Right Foot,,,"[99.5, 19.2]",Low Pass,,19.343733,,,,,Óscar Guido Trejo,11540.0,,,,,,1,From Throw In,Aleksandar Pešić,40431.0,Center Forward,6,Toulouse,130,"['600e7a7b-30fe-4e7a-96f8-54d09137f416', 'f412938e-732d-4c5e-ae7a-b60b8f783c45']",56,,,,,,,,,,,,,,,,Toulouse,130,00:01:56.680,Pass,True
,,,,,,,,,,,,,,,,,2.112002,,,,,,,,,,,,,85577917-ecef-483e-b482-d88f22587075,132,,,"[99.4, 18.2]",3900621,1,,,,,-1.937434,,Right Foot,,,"[94.6, 5.7]",Ground Pass,,13.389921,True,,Incomplete,,Aleksandar Pešić,40431.0,,,,,,1,From Throw In,Óscar Guido Trejo,11540.0,Left Wing,6,Toulouse,130,"['43a69517-ba17-4492-85e5-90df3eb9a605', '75993772-6ec0-424d-8614-8d2165783d79', 'd8f24204-60d4-457c-8b9b-eef781b3cc10']",57,,,,,,,,,,,,,,,,Toulouse,130,00:01:57.639,Pass,True
