50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.801331,,,,,,,,,,,,,,91cd4fcf-ff32-4ddd-8135-8573cd3169b0,1509,,"[36.8, 44.1]",3900507,31,,,,1.1025616,,Right Foot,,,,"[41.2, 52.8]",,Ground Pass,,9.749359,,,,Lucas Silva Borges,25199.0,,,,,,,1,Regular Play,Stéphane Sparagna,13634.0,Right Center Back,70,Marseille,147,"['3aa0b3e8-5926-4563-958d-8e8465d189e4', 'd5647647-ee9d-458f-a3d1-984f45ebda3b']",37,,,,,,,,,,,,,,,,,,Marseille,147,00:31:37.804,Pass,True
,,,,,,,,,,,,,,,,,0.915101,,,,,,,,,,,,,,19dddbaf-f937-4a63-a2a5-439edb2d197c,1513,,"[41.9, 54.5]",3900507,31,,,,2.2844226,,Right Foot,,,,"[34.8, 62.7]",,Ground Pass,,10.846659,,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,70,Marseille,147,['38b9741f-458b-4cd9-a18d-05f5f8bceb7d'],39,,,,,,,,,,,,,,,,,,Marseille,147,00:31:39.246,Pass,
,,,,,,,,,,,,,,,,,2.506943,,,,,,,,,,,,,,edddf1dc-8eff-4df1-837f-f19fcad7fec8,1517,,"[30.4, 66.1]",3900507,31,,,,-2.4535,,Right Foot,,,,"[5.1, 45.3]",,Ground Pass,,32.752556,,,,Steve Mandanda,3543.0,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,70,Marseille,147,"['65d9224d-4756-439a-9f70-068220f0a846', '7d458a16-3ed3-496b-b8b0-7dbfe1b92ed7']",42,,,,,,,,,,,,,,,,,,Marseille,147,00:31:42.735,Pass,True
,,,,,,,,,,,,,,,,,1.763983,,,,,,,,,,,,,,4a37d35c-86b0-4eef-b151-c0b611465b79,1519,,"[5.9, 43.3]",3900507,31,True,,,-1.0047414,,Right Foot,,,,"[18.1, 24.1]",,Low Pass,,22.748186,,,,Karim Rekik,8572.0,,,,,,,1,Regular Play,Steve Mandanda,3543.0,Goalkeeper,70,Marseille,147,['e711b3d4-e8d6-4f50-8a2a-873e9d62160e'],46,,,,,,,,,,,,,,,,,,Marseille,147,00:31:46.433,Pass,
,,,,,,,,,,,,,,,,,1.982031,,,,,,,,,,,,,,1f3cb4bd-fb0d-4888-a31a-f7f5a372b99d,1521,,"[25.8, 19.3]",3900507,31,,,,-0.63309836,,Left Foot,,,,"[50.6, 1.1]",,Ground Pass,,30.761665,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,70,Marseille,147,['cde040c3-4fd8-4879-998a-7f882cb6efaf'],50,,,,,,,,,,,,,,,,,,Marseille,147,00:31:50.154,Pass,
,,,,,,,,,,,,,,,,,1.408314,,,,,,,,,,,,,,06b755f7-e39a-4745-9317-297805adb64a,1528,,"[65.2, 23.1]",3900507,31,,,,1.0523907,,Right Foot,,,,"[81.8, 52.2]",,Low Pass,,33.50179,,,,Lucas Ariel Ocampos,4345.0,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,70,Marseille,147,['c6a1d665-b318-4ee9-a24e-3d9422aa3336'],59,,,,,,,,,,,,,,,,,,Marseille,147,00:31:59.522,Pass,
,,,,,,,,,,,,,,,,,2.640197,,,,,,,,,,,,,,cc0e0458-22a2-4859-a0fd-5787f9ea11a3,1532,,"[36.5, 29.9]",3900507,32,True,,,0.6601527,,Right Foot,,,,"[75.4, 60.1]",,Ground Pass,,49.246826,,,,Wallyson Teixeira Mallmann,134561.0,,,,,,Free Kick,1,From Free Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,71,OGC Nice,136,['13ed6a55-0d83-4e43-aa35-bf551e80b134'],26,,,,,,,,,,,,,,,,,,OGC Nice,136,00:32:26.045,Pass,
,,,,,,,,,,,,,,,,,0.790472,,,,,,,,,,,,,,42b3bbc5-2888-4bf7-b235-f803caf66ad0,1534,,"[46.3, 21.8]",3900507,32,True,,,1.2643118,,Head,,,,"[48.8, 29.7]",,Low Pass,,8.286133,,,,Jacques-Alaixys Romao,10036.0,,,,,,Recovery,1,Regular Play,Karim Rekik,8572.0,Left Center Back,72,Marseille,147,['2fef4b7e-e9ef-4f31-b1a1-f2c6bf6801c2'],28,,,,,,,,,,,,,,,,,,Marseille,147,00:32:28.800,Pass,
,,,,,,,,,,,,,,,,,1.321874,,,,,,,,,,,,,,5db89130-8ad9-4161-ab07-ba6f2720c0ae,1537,,"[63.4, 21.8]",3900507,32,True,,,1.5578101,,Left Foot,,,,"[63.6, 37.2]",,Ground Pass,,15.4012985,,,,Lucas Silva Borges,25199.0,,,,,,,1,Regular Play,Jacques-Alaixys Romao,10036.0,Left Defensive Midfield,72,Marseille,147,['2c91cec8-77ea-41d1-a76d-5e5740dca6d4'],34,,,,,,,,,,,,,,,,,,Marseille,147,00:32:34.305,Pass,
,,,,,,,,,,,,,,,,,0.794743,,,,,,,,,,,,,,b1f8639c-097b-4a55-b70c-eddac52132fd,1540,,"[72.9, 53.0]",3900507,32,,,,0.80931705,,Right Foot,,,,"[83.1, 63.7]",,Ground Pass,,14.782761,,,,Lucas Ariel Ocampos,4345.0,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,72,Marseille,147,['65052f9b-a01e-44ee-a2a1-8a73eb8f6349'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:32:38.790,Pass,
,,,,,,,,,,,,,,,,,1.049259,,,,,,,,,,,,,,ac70d2a0-93b6-4dcd-8389-3d5a3c37a338,1542,,"[83.1, 65.3]",3900507,32,,,,1.6767807,,Right Foot,,,,"[82.1, 74.7]",,Ground Pass,,9.453042,,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,Regular Play,Lucas Ariel Ocampos,4345.0,Right Wing,72,Marseille,147,['45b32ce0-2067-4f9f-a5bf-fd40640add39'],39,,,,,,,,,,,,,,,,,,Marseille,147,00:32:39.585,Pass,
,,,,,,,,,,,,,,,,,2.001347,,,,,,,,,,,,,,ca3aa044-c5ac-415d-a6c8-e39d03ecac7b,1545,,"[87.9, 76.0]",3900507,32,,,,-0.97399443,,Right Foot,True,,,"[112.7, 39.5]",,High Pass,,44.12811,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,72,Marseille,147,"['9084d06d-5dbd-4299-8361-f9dc62837e4d', 'e2303d87-d3aa-4708-acef-f9db48812d06']",42,,,,,,,,,,,,,,,,,,Marseille,147,00:32:42.072,Pass,
,,,,,,,,,,,,,,,,,2.996369,,,,,,,,,,,,,,46731478-49c3-4bcb-a59b-65377f7d0c40,1549,,"[17.6, 50.4]",3900507,32,,,,0.3492073,,Drop Kick,,,,"[72.8, 70.5]",,High Pass,,58.74564,,Incomplete,,Hatem Ben Arfa,16462.0,,,,,,,1,From Keeper,Mouez Hassen,5653.0,Goalkeeper,73,OGC Nice,136,"['43f7711f-60f0-4f04-ab9e-fa17261dc42f', '9a24b66f-04ad-421e-80f1-1b90a595c357']",55,,,,,,,,,,,,,,,,,,OGC Nice,136,00:32:55.990,Pass,
,,,,,,,,,,,,,,,,,1.191493,,,,,,,,,,,,,,c0bac43a-f5be-4abd-b26e-435a645a1379,1553,,"[44.7, 12.4]",3900507,33,,,,1.8727475,,Right Foot,,,,"[40.9, 24.6]",,Ground Pass,,12.778107,,,,Karim Rekik,8572.0,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,74,Marseille,147,['6e1c929e-56b5-4590-840e-86ec25114f7b'],0,,,,,,,,,,,,,,,,,,Marseille,147,00:33:00.092,Pass,
,,,,,,,,,,,,,,,,,1.723001,,,,,,,,,,,,,,e312da8e-5536-4ac6-9f21-498579a55ebc,1556,,"[40.9, 25.1]",3900507,33,,,,1.8804992,,Left Foot,,,,"[34.5, 45.1]",,Ground Pass,,20.999048,,,,Stéphane Sparagna,13634.0,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,74,Marseille,147,['7fe898bb-aa6f-4ef4-a859-20570af0d60d'],2,,,,,,,,,,,,,,,,,,Marseille,147,00:33:02.211,Pass,
,,,,,,,,,,,,,,,,,1.461198,,,,,,,,,,,,,,bd54bce5-4447-4ed1-8ab7-d8d69f12e9c1,1559,,"[37.6, 47.9]",3900507,33,,,,0.3412467,,Right Foot,,,,"[48.3, 51.7]",,Ground Pass,,11.354734,,,,Lucas Silva Borges,25199.0,,,,,,,1,Regular Play,Stéphane Sparagna,13634.0,Right Center Back,74,Marseille,147,['0e2b113f-cac3-4e94-86f0-57889fbaca74'],4,,,,,,,,,,,,,,,,,,Marseille,147,00:33:04.503,Pass,
,,,,,,,,,,,,,,,,,1.240077,,,,,,,,,,,,,,782264db-f8cb-44d4-a2e3-6b1526374ca7,1563,,"[49.3, 59.1]",3900507,33,,,,-1.0882831,,Right Foot,,,,"[53.7, 50.7]",,Ground Pass,,9.482615,,,,Abdelaziz Barrada,23933.0,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,74,Marseille,147,"['0020b953-d664-4414-ada3-cc979e2393de', '119202e1-1217-4146-983e-e8f053444f3a']",9,,,,,,,,,,,,,,,,,,Marseille,147,00:33:09.112,Pass,True
,,,,,,,,,,,,,,,,,0.807498,,,,,,,,,,,,,,e12af3ad-e6cf-4d47-b427-4bd48f09373e,1568,,"[63.4, 55.8]",3900507,33,,,,0.9222617,,Right Foot,,,,"[70.6, 65.3]",,Ground Pass,,11.920151,,,,Lucas Silva Borges,25199.0,,,,,,,1,Regular Play,Abdelaziz Barrada,23933.0,Center Attacking Midfield,74,Marseille,147,"['8bdb9079-794e-489a-b710-9fa18f8b46b7', 'deb14964-349c-42e3-97a4-718eb15d0f21']",13,,,,,,,,,,,,,,,,,,Marseille,147,00:33:13.632,Pass,True
,,,,,,,,,,,,,,,,,1.161575,,,,,,,,,,,,,,f6323ca8-1ab6-438a-8cba-0fb1f52d9625,1572,,"[71.8, 65.3]",3900507,33,,,,0.94759697,,Left Foot,,,,"[81.0, 78.1]",,Low Pass,,15.763248,,,,Lucas Ariel Ocampos,4345.0,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,74,Marseille,147,"['1e9cc052-9082-422f-8266-85a303d723ab', 'b3922ad3-0595-46e5-bbb7-e4f711ff6deb']",14,,,,,,,,,,,,,,,,,,Marseille,147,00:33:14.909,Pass,True
,,,,,,,,,,,,,,,,,1.035894,,,,,,,,,,,,,,5c308057-18c9-442c-8e83-3dfc69003573,1575,,"[91.0, 75.3]",3900507,33,,,,0.080286816,,Right Foot,,,,"[99.7, 76.0]",,Ground Pass,,8.728115,,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,Regular Play,Lucas Ariel Ocampos,4345.0,Right Wing,74,Marseille,147,['e1b302ec-673c-4524-ab3d-b87771307fcf'],18,,,,,,,,,,,,,,,,,,Marseille,147,00:33:18.689,Pass,
,,,,,,,,,,,,,,,,,0.65192,,,,,,,,,,,,,,fa8a8276-abfc-46a1-abec-fe6566bac75d,1579,,"[93.6, 69.9]",3900507,33,,,,-2.9976673,,Right Foot,,,,"[86.7, 68.9]",,Ground Pass,,6.9720874,,,,Lucas Silva Borges,25199.0,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,74,Marseille,147,['be607d1e-f8bf-4a40-ae20-294538aec0fb'],22,,,,,,,,,,,,,,,,,,Marseille,147,00:33:22.582,Pass,
,,,,,,,,,,,,,,,,,1.509857,,,,,,,,,,,,,,f30d73e4-c546-4162-82ba-d236d5b49438,1582,,"[85.9, 68.4]",3900507,33,,,,-1.8948352,,Right Foot,,,,"[81.5, 55.3]",,Ground Pass,,13.81919,,Incomplete,,Jacques-Alaixys Romao,10036.0,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Right Defensive Midfield,74,Marseille,147,"['2026fb88-c283-4372-97dd-b3c38267c66d', '904ffac5-0677-4a75-8da8-3f845eb7ce11']",23,,,,,,,,,,,,,,,,,,Marseille,147,00:33:23.272,Pass,
,,,,,,,,,,,,,,,,,0.310511,,,,,,,,,,,,,,4b88b22d-3b4d-41c5-a9e5-900b5415e02e,1594,,"[45.7, 50.9]",3900507,33,,,,-1.4827889,,Left Foot,,,,"[46.0, 47.5]",,Ground Pass,,3.4132097,,,,Hatem Ben Arfa,16462.0,,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,75,OGC Nice,136,['09751bf2-d9ab-47b0-aa6e-005dadfa54b7'],29,,,,,,,,,,,,,,,,,,OGC Nice,136,00:33:29.013,Pass,
,,,,,,,,,,,,,,,,,0.943537,,,,,,,,,,,,,,addaae50-7fa1-4714-a91a-829ea28b59a5,1597,,"[46.2, 47.3]",3900507,33,,,,-2.3259008,,Left Foot,,,,"[41.4, 42.2]",,Ground Pass,,7.0035706,,,,Nampalys Mendy,4506.0,,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,75,OGC Nice,136,['7aecb071-fe74-4089-9e03-2a124dac70de'],29,,,,,,,,,,,,,,,,,,OGC Nice,136,00:33:29.968,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,66f87142-1fa2-41d1-8867-ffcb42d63dd2,1599,,"[41.9, 41.1]",3900507,33,,,,-1.1895136,,Right Foot,,,,"[50.8, 18.9]",,Ground Pass,,23.917566,,,,Jean Michaël Seri,3359.0,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,75,OGC Nice,136,['4d461296-82be-48cd-9808-539b2aaa8a9b'],30,,,,,,,,,,,,,,,,,,OGC Nice,136,00:33:30.911,Pass,
,,,,,,,,,,,,,,,,,1.973629,,,,,,,,,,,,,,91f29442-a290-4609-aa39-5cca267e631c,1602,,"[55.2, 23.0]",3900507,33,,,,-1.2717692,,Right Foot,,,,"[59.3, 9.7]",,Ground Pass,,13.917615,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,75,OGC Nice,136,['541cfc73-251c-46ea-959c-be133092d704'],34,,,,,,,,,,,,,,,,,,OGC Nice,136,00:33:34.217,Pass,
,,,,,,,,,,,,,,,,,1.071663,,,,,,,,,,,,,,0dacbb53-ed87-4f0d-8aac-7dfb29b176ec,1604,,"[59.3, 7.7]",3900507,33,,,,-0.3901369,,Left Foot,,,,"[70.0, 3.3]",,Ground Pass,,11.569356,,,,Valère Germain,3210.0,,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,75,OGC Nice,136,['4e48eab2-fb39-4308-bd9a-e5e91427340f'],36,,,,,,,,,,,,,,,,,,OGC Nice,136,00:33:36.190,Pass,
,,,,,,,,,,,,,,,,,0.866901,,,,,,,,,,,,,,fbeb47b4-c950-4879-ab44-98b478535275,1608,,"[68.7, 3.3]",3900507,33,,,,1.2717692,,Right Foot,,,,"[72.8, 16.6]",,Ground Pass,,13.917615,,,,Ricardo Domingos Barbosa Pereira,6352.0,,,,,,,1,Regular Play,Valère Germain,3210.0,Left Center Forward,75,OGC Nice,136,['5a66cc74-9dcd-4ffb-9a92-c53d1d3c93a3'],37,,,,,,,,,,,,,,,,,,OGC Nice,136,00:33:37.628,Pass,
,,,,,,,,,,,,,,,,,1.191285,,,,,,,,,,,,,,749c4e04-0532-46da-9226-15a980c9f8d2,1615,,"[38.6, 62.5]",3900507,33,,,,1.1851153,,Right Foot,,,,"[44.0, 75.8]",,Ground Pass,,14.354442,,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,Regular Play,Stéphane Sparagna,13634.0,Right Center Back,76,Marseille,147,['7a17ccef-f3c4-4c44-9e6b-7247172af405'],44,,,,,,,,,,,,,,,,,,Marseille,147,00:33:44.231,Pass,
,,,,,,,,,,,,,,,,,0.113859,,,,,,,,,,,,,,0eacfb4d-1d57-4e08-bb7b-55fbcf0798d7,1618,,"[44.7, 75.0]",3900507,33,,,,-0.07677189,,Right Foot,,,,"[48.6, 74.7]",,Low Pass,,3.9115214,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,76,Marseille,147,"['290ac36f-9c6c-49a2-aaad-1749d8033e2d', '4a4522c2-7043-41d5-abb8-5d6150327bf9']",47,,,,,,,,,,,,,,,,,,Marseille,147,00:33:47.131,Pass,
,,,,,,,,,,,,,,,,,0.82438,,,,,,,,,,,,,,969c4cbf-b685-442b-9c43-061d7400fda8,1621,,"[63.1, 80.0]",3900507,34,,,,-1.2911894,,,,,,"[66.0, 69.9]",,Low Pass,,10.508092,,,,Abdelaziz Barrada,23933.0,,,,,,Throw-in,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,77,Marseille,147,['b4bf4ccf-2c21-4844-bf64-1a907e1c237e'],5,,,,,,,,,,,,,,,,,,Marseille,147,00:34:05.884,Pass,
,,,,,,,,,,,,,,,,,0.652329,,,,,,,,,,,,,,087f6015-2be8-4e30-b773-47d987cbb755,1624,,"[65.7, 71.7]",3900507,34,,,,2.1429899,,Right Foot,,,,"[61.9, 77.6]",,Low Pass,,7.017834,,,,Javier Manquillo Gaitán,3075.0,,,,,,,1,From Throw In,Abdelaziz Barrada,23933.0,Center Attacking Midfield,77,Marseille,147,"['aa1f74ae-13af-4487-a625-57c9d986c595', 'f1056aef-73a3-4550-885a-321fad47d928']",6,,,,,,,,,,,,,,,,,,Marseille,147,00:34:06.709,Pass,True
,,,,,,,,,,,,,,,,,0.222766,,,,,,,,,,,,,,d1932dc9-9739-4f08-9788-43c98ac35945,1627,,"[62.9, 76.5]",3900507,34,,,,-0.44752,,Left Foot,,,,"[65.4, 75.3]",,Ground Pass,,2.7730849,,Incomplete,,Abdelaziz Barrada,23933.0,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,77,Marseille,147,"['57584312-6b1e-4557-a2d3-8c8b65e6d4c6', '653aba04-25be-42d4-a63e-2486a4dfc0e2', 'f1056aef-73a3-4550-885a-321fad47d928']",7,,,,,,,,,,,,,,,,,,Marseille,147,00:34:07.481,Pass,True
,,,,,,,,,,,,,,,,,0.157867,,,,,,,,,,,,,,03d7c702-d172-4418-af66-125220739f72,1633,,"[66.2, 72.4]",3900507,34,,,,0.22679885,,Right Foot,,,,"[67.5, 72.7]",,Ground Pass,,1.3341664,,Incomplete,,Lucas Silva Borges,25199.0,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Right Back,77,Marseille,147,"['216eb818-6bae-494a-97f9-63ea3b616a30', '5681863d-dab5-4a62-a9d3-ee441db324a8', '897ab938-6ee8-493d-9aad-ef457690dced']",8,,,,,,,,,,,,,,,,,,Marseille,147,00:34:08.901,Pass,True
,,,,,,,,,,,,,,,,,0.86852,,,,,,,,,,,,,,4ff6f4a9-7f62-4d37-a21f-9fb7d06f5e7d,1639,,"[50.6, 10.2]",3900507,34,,,,-0.32175055,,Right Foot,,,,"[60.5, 6.9]",,Ground Pass,,10.435516,,,,Wallyson Teixeira Mallmann,134561.0,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,78,OGC Nice,136,['00c51c02-bca3-4810-87d1-9f27921e52d9'],9,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:09.867,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,447077bd-162b-4e7d-a194-7a7e1202ab62,1642,,"[62.8, 7.1]",3900507,34,,,,0.8773368,,Left Foot,,,,"[69.2, 14.8]",,Ground Pass,,10.012492,,,,Valère Germain,3210.0,,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,78,OGC Nice,136,['9cd2506d-5ec7-4492-888f-c0694022fae9'],11,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:11.475,Pass,
,,,,,,,,,,,,,,,,,1.087689,,,,,,,,,,,,,,4b00d5a9-f2b1-4202-810f-fb5e6f83861d,1645,,"[71.8, 14.0]",3900507,34,,,,-1.9365436,,Right Foot,,,,"[68.2, 4.6]",,Ground Pass,,10.0657835,,,,Wallyson Teixeira Mallmann,134561.0,,,,,,,1,Regular Play,Valère Germain,3210.0,Left Center Forward,78,OGC Nice,136,['5bd36c61-4e15-4fb3-98fe-e06b1e3b4eda'],13,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:13.868,Pass,
,,,,,,,,,,,,,,,,,0.803381,,,,,,,,,,,,,,4aa02ddb-c7a3-4b92-9a02-4b83c17ba703,1647,,"[67.7, 5.4]",3900507,34,,,,1.9944652,,Left Foot,,,,"[63.1, 15.6]",,Ground Pass,,11.1892805,,,,Jean Michaël Seri,3359.0,,,,,,,1,Regular Play,Wallyson Teixeira Mallmann,134561.0,Center Attacking Midfield,78,OGC Nice,136,['96c85a87-a86f-4921-adaf-a2ff2d44e6de'],14,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:14.956,Pass,
,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,dbbb4d6c-ff0e-4c68-809a-d916c7a0518f,1650,,"[62.6, 16.1]",3900507,34,,,,1.9898639,,Right Foot,,,,"[57.7, 27.1]",,Ground Pass,,12.042009,,,,Nampalys Mendy,4506.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,78,OGC Nice,136,['9d082b7c-82ef-43f3-973c-941dfbf73b1b'],16,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:16.475,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,4baf7e57-118e-4499-98e8-41a3010d62d0,1653,,"[57.2, 30.4]",3900507,34,,,,0.7938013,,Right Foot,,,,"[69.0, 42.4]",,Ground Pass,,16.829735,,,,Hatem Ben Arfa,16462.0,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,78,OGC Nice,136,['99fd8731-ab6e-4a77-ae1e-106665dbd454'],18,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:18.515,Pass,
,,,,,,,,,,,,,,,,,0.545688,,,,,,,,,,,,,,beab288f-3ee5-4dc8-a164-8be5a0abe7b0,1657,,"[69.2, 43.4]",3900507,34,,,,-2.221873,,Left Foot,,,,"[64.4, 37.1]",,Ground Pass,,7.920227,,,,Vincent Koziello,4264.0,,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Right Center Forward,78,OGC Nice,136,['d75435f4-68b5-4612-beea-d1832dbdc644'],20,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:20.469,Pass,
,,,,,,,,,,,,,,,,,0.984344,,,,,,,,,,,,,,71c76074-ae17-41c4-ab4b-97afeef02daa,1661,,"[62.8, 36.5]",3900507,34,,,,2.595131,,Right Foot,,,,"[53.1, 42.4]",,Ground Pass,,11.353414,,,,Nampalys Mendy,4506.0,,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,78,OGC Nice,136,['bfe2c5e3-895e-493a-bfec-eb5d278122ff'],21,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:21.998,Pass,
,,,,,,,,,,,,,,,,,0.914793,,,,,,,,,,,,,,969c301e-75bd-41f4-8cf9-a378426a72b2,1664,,"[53.1, 42.7]",3900507,34,,,,0.58322936,,Right Foot,,,,"[62.8, 49.1]",,Ground Pass,,11.621101,,,,Vincent Koziello,4264.0,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,78,OGC Nice,136,['90bf3b92-9cc7-4a6e-935f-3a045176ba8b'],24,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:24.768,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,867415f0-be26-4e91-b466-3061d6dc5b99,1667,,"[62.3, 50.6]",3900507,34,,,,1.5223268,,Right Foot,,,,"[63.6, 77.4]",,Ground Pass,,26.83151,,,,Jérémy Pied,4270.0,,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,78,OGC Nice,136,"['6a4283f3-d6bf-4dfe-8a48-93cc0d824e75', 'b6750f5f-f0dd-4362-8f3d-76b449bbd25b']",25,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:25.683,Pass,True
,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,,,357cd084-02c8-4c51-90d2-7acf26e29643,1670,,"[63.6, 77.4]",3900507,34,,,,-2.7823749,,Right Foot,,,,"[39.1, 68.2]",,Ground Pass,,26.170403,,,,Paul Baysse,4443.0,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,78,OGC Nice,136,['8e3a9fbf-83de-41ea-aef8-3af1689b5374'],27,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:27.323,Pass,
,,,,,,,,,,,,,,,,,1.157123,,,,,,,,,,,,,,021f7eed-6b76-4f89-98db-0055128594bd,1674,,"[40.6, 63.4]",3900507,34,,,,-1.1187376,,Right Foot,,,,"[52.4, 39.1]",,Ground Pass,,27.013515,,,,Jean Michaël Seri,3359.0,,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,78,OGC Nice,136,"['33a586cd-15bb-437f-af72-d999a5ec856a', '631c68f0-658c-4509-a7c5-67b26e918018']",31,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:31.054,Pass,True
,,,,,,,,,,,,,,,,,4.124157,,,,,,,,,,,,,,40206def-b268-4e4f-8c71-a339e14ccc06,1682,,"[64.4, 46.8]",3900507,34,,,,0.46072364,,Right Foot,,,,"[105.5, 67.2]",,Ground Pass,,45.88431,,,,Hatem Ben Arfa,16462.0,,,,,,,1,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,78,OGC Nice,136,['923b84eb-4697-4bce-ad9f-b2e4579938cf'],35,,,,,,,,,,,,,,,,,,OGC Nice,136,00:34:35.708,Pass,
