50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.408292,,,,,,,,,,,,,,2463e481-cc91-4cd8-949f-f9a74b997c38,60,,"[84.3, 48.9]",3900512,0,,,,-2.4526682,,Right Foot,,,"[80.9, 46.1]",,Ground Pass,,4.404543,,Incomplete,,Jonas Martin,2950.0,,,,,,1,From Throw In,Mustapha Yatabaré,30255.0,,Center Forward,4,Montpellier,139,"['257c1708-f2be-4321-aa19-f626376ad15c', 'c579a8dd-dc56-40f8-83b7-de79dd8ece29', 'c5ac725c-ddb5-46a8-93f2-ba682ce1a42d']",53,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:53.034,Pass,True
,,,,,,,,,,,,,,,,,2.407385,,,,,,,,,,,,,,94252d2c-2d4b-4e43-b943-262e9b78619b,63,,"[67.3, 48.3]",3900512,0,,,,2.1982296,,Head,,,"[57.8, 61.4]",,High Pass,,16.182089,,,,Vitorino Hilton da Silva,3674.0,,,,,Interception,1,From Throw In,William Jean Rémy,4669.0,,Right Defensive Midfield,4,Montpellier,139,['f3bf2555-2a02-4b96-91fe-4b9e3c01d77b'],54,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:54.227,Pass,
,,,,,,,,,,,,,,,,,3.301827,,,,,,,,,,,,,,ac55d328-0522-4f55-86c9-c945f2fedf95,66,,"[57.8, 61.4]",3900512,0,,,,-1.887022,,Right Foot,,,"[40.0, 7.0]",,Ground Pass,,57.2381,,,,Ramy Bensebaini,3191.0,,True,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,,Right Center Back,4,Montpellier,139,['086b36bc-6819-4096-b69c-c5e7abd447e6'],58,,,,,,,,,,,,,,,,,,Montpellier,139,00:00:58.232,Pass,
,,,,,,,,,,,,,,,,,0.85716,,,,,,,,,,,,,,4bd3ad8c-c06a-4fb7-b546-3404cbcd77cc,69,,"[42.2, 9.4]",3900512,1,,,,0.99227214,,Left Foot,,,"[48.6, 19.2]",,Ground Pass,,11.7046995,,,,Jonas Martin,2950.0,,,,,,1,From Throw In,Ramy Bensebaini,3191.0,,Left Back,4,Montpellier,139,['d4067292-6c58-444b-900f-c21699ac91f1'],3,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:03.303,Pass,
,,,,,,,,,,,,,,,,,0.932355,,,,,,,,,,,,,,0e16c746-146a-49d0-ac52-da5410b90124,72,,"[48.6, 19.2]",3900512,1,,,,1.1042751,,Right Foot,,,"[55.6, 33.1]",,Ground Pass,,15.563097,,,,William Jean Rémy,4669.0,,,,,,1,From Throw In,Jonas Martin,2950.0,,Left Defensive Midfield,4,Montpellier,139,['9852ffc6-2377-4907-9d6b-0d268e75d980'],5,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:05.575,Pass,
,,,,,,,,,,,,,,,,,2.153104,,,,,,,,,,,,,,09e7d60a-c9fc-4e5c-b4ed-96dd0d76e618,75,,"[55.6, 33.1]",3900512,1,,,,2.2488246,,Right Foot,,,"[40.7, 51.6]",,Ground Pass,,23.754158,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,From Throw In,William Jean Rémy,4669.0,,Right Defensive Midfield,4,Montpellier,139,['b1d6477d-49b2-4205-974a-d0e2cb3c2054'],7,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:07.097,Pass,
,,,,,,,,,,,,,,,,,3.609823,,,,,,,,,,,,,,e392334a-f22e-46bd-8aaf-f659764c8d34,78,,"[53.6, 55.3]",3900512,1,,,,-0.21015763,,Right Foot,,,"[104.7, 44.4]",,Low Pass,,52.24959,,Incomplete,,Mustapha Yatabaré,30255.0,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,,Right Center Back,4,Montpellier,139,"['4c241940-5978-426a-aafd-078653c47dd9', '70c5f39f-2eab-49c5-93b6-ca586254a9dc']",11,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:11.454,Pass,
,,,,,,,,,,,,,,,,,1.381911,,,,,,,,,,,,,,e4883c41-06ae-4769-a8e8-bbb63a83351a,82,,"[16.2, 37.3]",3900512,1,,,,1.3054123,,Keeper Arm,,,"[21.5, 56.8]",,Ground Pass,,20.207424,,,,Aïssa Mandi,6648.0,,,,,,1,Regular Play,Kossi Agassa,401454.0,,Goalkeeper,5,Stade de Reims,156,['fdc10af7-cf88-49c3-8782-6ebe79534082'],19,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:19.767,Pass,
,,,,,,,,,,,,,,,,,1.673099,,,,,,,,,,,,,,3b65c2ac-107d-4a88-9431-9e9667dbea9f,85,,"[21.5, 57.0]",3900512,1,,,,0.88612,,Left Foot,,,"[38.4, 77.7]",,Ground Pass,,26.722649,,,,Hamari Traoré,3248.0,,,,,,1,Regular Play,Aïssa Mandi,6648.0,,Right Center Back,5,Stade de Reims,156,['1f86ede6-069f-454b-aa68-348556937d96'],22,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:22.362,Pass,
,,,,,,,,,,,,,,,,,2.875022,,,,,,,,,,,,,,329a551e-2c5b-4dff-9461-747090e90a10,88,,"[37.0, 75.6]",3900512,1,,,,-2.0970402,,Right Foot,,,"[13.3, 34.8]",,Ground Pass,,47.184002,,,,Kossi Agassa,401454.0,,True,,,,1,Regular Play,Hamari Traoré,3248.0,,Right Back,5,Stade de Reims,156,['54adec4e-e537-40c4-bacb-e9e3f09cafb6'],25,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:25.757,Pass,
,,,,,,,,,,,,,,,,,1.282186,,,,,,,,,,,,,,e9fa9d49-d58d-4e40-9b1d-fddcbf4a344d,90,,"[13.3, 33.8]",3900512,1,,,,-0.6496266,,Left Foot,,,"[23.7, 25.9]",,Ground Pass,,13.060245,,,,Anthony Weber,7435.0,,,,,,1,Regular Play,Kossi Agassa,401454.0,,Goalkeeper,5,Stade de Reims,156,['fc094a47-6c2d-4403-b9c6-d172c79c984f'],28,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:28.633,Pass,
,,,,,,,,,,,,,,,,,2.415979,,,,,,,,,,,,,,e87347b2-e5b7-439c-a0f8-efd71f55262c,93,,"[27.6, 26.8]",3900512,1,,,,1.4029005,,Right Foot,,,"[32.6, 56.3]",,Ground Pass,,29.920729,,,,Aïssa Mandi,6648.0,,,,,,1,Regular Play,Anthony Weber,7435.0,,Left Center Back,5,Stade de Reims,156,['568b6490-f7f8-45f0-b3c5-0dc0651905d8'],32,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:32.739,Pass,
,,,,,,,,,,,,,,,,,1.000938,,,,,,,,,,,,,,746b85d5-bf33-49b1-a406-b92c8b6411f2,97,,"[33.3, 68.1]",3900512,1,,,,0.9672739,,Right Foot,,,"[40.4, 78.4]",,Ground Pass,,12.509996,,,,Hamari Traoré,3248.0,,,,,,1,Regular Play,Aïssa Mandi,6648.0,,Right Center Back,5,Stade de Reims,156,['cf88ae88-6c20-4da9-8d59-2e9bf2bb8970'],36,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:36.942,Pass,
,,,,,,,,,,,,,,,,,0.96486,,,,,,,,,,,,,,d5913640-8178-44a7-ac8d-591f5a0691d6,102,,"[65.6, 52.4]",3900512,1,,,,0.66714066,,Right Foot,,,"[76.9, 61.3]",,Ground Pass,,14.384019,,Incomplete,,"David N""Gog",401453.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,,Right Back,5,Stade de Reims,156,"['69b507b1-b797-4581-acb8-969976f4374b', '7017c54f-1070-44a4-af9f-82c27be03a58']",43,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:01:43.657,Pass,
,,,,,,,,,,,,,,,,,1.613913,,,,,,,,,,,,,,f5b9f926-fea1-4a02-86b8-f6564d604a76,106,,"[45.4, 15.6]",3900512,1,,,,-0.49472567,,Left Foot,,,"[68.2, 3.3]",,Ground Pass,,25.906178,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Ramy Bensebaini,3191.0,,Left Back,6,Montpellier,139,['bac5d4c9-048a-44c2-b352-739380ecc242'],45,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:45.591,Pass,
,,,,,,,,,,,,,,,,,1.011925,,,,,,,,,,,,,,2bfcb21b-dabc-4ad9-8bc0-d138118a3f1a,111,,"[70.7, 0.1]",3900512,1,,,,2.5788555,,,,,"[64.2, 4.2]",,Low Pass,,7.6850505,,,,Jonas Martin,2950.0,,,,,Throw-in,1,From Throw In,Ramy Bensebaini,3191.0,,Left Back,7,Montpellier,139,['97372db2-4087-481b-bf87-1c65b9bb1138'],57,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:57.853,Pass,
,,,,,,,,,,,,,,,,,0.51111,,,,,,,,,,,,,,fe9180d9-aed3-4706-ac6a-162390e20328,115,,"[63.1, 3.3]",3900512,1,,,,-0.05352027,,Right Foot,,,"[68.7, 3.0]",,Ground Pass,,5.60803,,,,Ramy Bensebaini,3191.0,,,,,,1,From Throw In,Jonas Martin,2950.0,,Left Defensive Midfield,7,Montpellier,139,"['20c780e8-598a-40e3-ba5e-2252e86eabc6', '305e02a3-384e-4c22-99c8-a4b3e0c5e072']",59,,,,,,,,,,,,,,,,,,Montpellier,139,00:01:59.525,Pass,True
