50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e9e5825-fe09-4377-803e-63fa005fc753,1974,,"[71.5, 75.4]",3900571,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lamine Gassama,6335.0,Right Back,104,Lorient,165,['e886b121-358f-4b14-9f58-4bbf2460e9eb'],47,,,,,,,,,,,,,,,,,Lorient,165,00:00:47.372,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637fcec-58b6-4e82-9b35-ecd25cf34c7f,1977,,"[77.1, 72.9]",3900571,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Jouffre,3102.0,Right Midfield,104,Lorient,165,['52131e50-a5c1-41a4-aa1b-b22f0fd6277a'],48,,,,,,,,,,,,,,,,,Lorient,165,00:00:48.632,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef138f94-d11a-4939-8a7c-bb5a336b4f65,1980,,"[79.8, 62.2]",3900571,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Didier Ndong Ibrahim,22587.0,Right Center Midfield,105,Lorient,165,['46e926f8-a20c-420f-9917-c4b9cb2bb92a'],0,,,,,,,,,,,,,,,,,Lorient,165,00:01:00.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a694f7c9-591e-416a-9a77-58e50662efc9,1986,,"[42.6, 17.7]",3900571,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,106,Rennes,134,['054a09e5-45cd-4f02-a5cd-85024e4b0946'],17,,,,,,,,,,,,,,,,,Rennes,134,00:02:17.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d6ce8fa-4540-44b8-b58a-71ce91f9b145,1988,,"[31.1, 13.4]",3900571,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvain Armand,40699.0,Left Center Back,106,Rennes,134,['bffe3f12-8592-45b1-ac54-612fcaa4782d'],19,,,,,,,,,,,,,,,,,Rennes,134,00:02:19.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e2b9452-553b-4512-86f9-8001a4c6190a,1993,,"[108.9, 20.9]",3900571,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremie Boga,4909.0,Left Midfield,106,Rennes,134,"['76eff44c-50b1-43ff-93f6-0a93a3a2e3bd', 'b198c43d-2200-4bf7-93e3-68db97ab0eae']",28,,,,,,,,,,,,,,,,,Rennes,134,00:02:28.404,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9deee51f-f4a5-46a1-b1d4-ae837822140b,1996,,"[105.7, 29.7]",3900571,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh M''Bengue,3424.0,Left Back,106,Rennes,134,['92256e16-d09c-45b7-b80e-b1253cd6bad9'],34,,,,,,,,,,,,,,,,,Rennes,134,00:02:34.014,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e8a17c2-9039-4b0d-9c61-e99419c6a41a,2000,,"[28.1, 72.7]",3900571,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Didier Ndong Ibrahim,22587.0,Right Center Midfield,107,Lorient,165,['eb38b8fa-d2f9-48e6-b704-4b4a34c1e40a'],39,,,,,,,,,,,,,,,,,Lorient,165,00:02:39.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e2726d9-a789-4c79-af31-0f6763c6766a,2003,,"[45.2, 69.0]",3900571,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Didier Ndong Ibrahim,22587.0,Right Center Midfield,108,Lorient,165,['d9bd47ce-b1b7-447a-8611-529a2c07ce22'],58,,,,,,,,,,,,,,,,,Lorient,165,00:02:58.980,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029b1da-4ab3-4486-b84d-53b062db8076,2005,,"[54.8, 63.0]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdul Majeed Waris,7615.0,Center Forward,108,Lorient,165,['01ce334c-e5bf-403b-894c-13097903b785'],1,,,,,,,,,,,,,,,,,Lorient,165,00:03:01.236,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a47f85ed-6e9f-43fe-bec2-419161f97f91,2007,,"[91.8, 29.7]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,108,Lorient,165,['953310c3-09b0-4960-946e-945db69d66e1'],6,,,,,,,,,,,,,,,,,Rennes,134,00:03:06.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1739f3-fd07-49c8-816e-cbca9e754e5b,2011,,"[72.8, 21.5]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Walid Mesloub,7766.0,Left Center Midfield,108,Lorient,165,['76d840dd-46d6-4403-b6cc-3b60b63f969e'],17,,,,,,,,,,,,,,,,,Lorient,165,00:03:17.880,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c63785dd-75aa-45a0-b35a-eeed7ab12dbc,2013,,"[86.5, 29.9]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdul Majeed Waris,7615.0,Center Forward,108,Lorient,165,['f123300d-0161-4185-b6fa-1856e6056add'],17,,,,,,,,,,,,,,,,,Lorient,165,00:03:17.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daa423dc-0ed6-40e7-b011-c512b4936a02,2019,,"[41.3, 32.7]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Left Center Midfield,109,Rennes,134,['d01b6446-46f3-45fe-9253-ecfc55be0c59'],22,,,,,,,,,,,,,,,,,Rennes,134,00:03:22.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c83a2b8e-1eed-4f9d-a676-a87e54d284b5,2022,,"[41.8, 14.1]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh M''Bengue,3424.0,Left Back,109,Rennes,134,['1108f07d-7bbf-40aa-ae56-3fca745c6a7f'],24,,,,,,,,,,,,,,,,,Rennes,134,00:03:24.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314c41e0-c4a2-4c0f-ad6c-9d6b6c2664ff,2025,,"[62.9, 4.0]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Boga,4909.0,Left Midfield,109,Rennes,134,['32549f71-cbfc-4bb7-ae03-19d54186d79d'],27,,,,,,,,,,,,,,,,,Rennes,134,00:03:27.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43afd96f-915c-4c02-900b-b4f2f38e5e85,2032,,"[62.9, 17.7]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin André,2990.0,Left Center Midfield,110,Rennes,134,['f21360a6-8308-486f-81c5-7506c6cafaa9'],43,,,,,,,,,,,,,,,,,Rennes,134,00:03:43.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de2a8ee-7bf0-48af-a09e-92413bc6e08f,2034,,"[50.1, 12.1]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvain Armand,40699.0,Left Center Back,110,Rennes,134,['058a60be-9b11-4d52-ac5d-67ff0e6828be'],44,,,,,,,,,,,,,,,,,Rennes,134,00:03:44.404,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,22512ec1-92be-436f-812f-83d5d6729ac4,2037,,"[95.7, 34.2]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,110,Rennes,134,['7a2f7bf4-188f-403d-8b16-bb94276b14f7'],50,,,,,,,,,,,,,,,,,Rennes,134,00:03:50.539,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8776ccb-0fa9-45ab-8ce5-49ce1f93b04e,2041,,"[34.9, 37.6]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Walid Mesloub,7766.0,Left Center Midfield,110,Rennes,134,['ef394b11-9920-4637-a10f-a3c5cd69c80f'],52,,,,,,,,,,,,,,,,,Lorient,165,00:03:52.066,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc47b694-d62e-4e54-ba24-6b0fcd5b412d,2043,,"[100.6, 41.0]",3900571,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,110,Rennes,134,['c1a51135-d2c4-4915-b3a2-442a5bac474c'],54,,,,,,,,,,,,,,,,,Rennes,134,00:03:54.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec0bd19b-4764-42f0-9b8e-6d1a6154f0fc,2047,,"[71.3, 61.8]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Didier Ndong Ibrahim,22587.0,Right Center Midfield,111,Lorient,165,['dcca5dfc-1d7c-4f19-9daf-652893fcce10'],7,,,,,,,,,,,,,,,,,Lorient,165,00:04:07.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fccb638-80cc-401f-940c-a4a05cecaa03,2051,,"[91.2, 68.2]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdul Majeed Waris,7615.0,Center Forward,111,Lorient,165,['30761d76-641a-41d2-b560-73bc579bcee3'],8,,,,,,,,,,,,,,,,,Lorient,165,00:04:08.844,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,278500d6-2e6b-4d5a-8728-4806e012344a,2059,,"[85.4, 74.4]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Jouffre,3102.0,Right Midfield,111,Lorient,165,['1474fa9f-ec9f-4578-a3b1-6498cf764437'],12,,,,,,,,,,,,,,,,,Lorient,165,00:04:12.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840fbf37-a140-40a8-92a3-6ba558801b16,2062,,"[83.1, 66.5]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Didier Ndong Ibrahim,22587.0,Right Center Midfield,112,Lorient,165,['8c7631f7-a2de-46f4-be2e-52c97c14b008'],18,,,,,,,,,,,,,,,,,Lorient,165,00:04:18.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3c8619b-a0af-417c-b4ff-6d60e1c751e9,2065,,"[82.6, 34.2]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Walid Mesloub,7766.0,Left Center Midfield,112,Lorient,165,['14055dff-e865-4b6e-b33e-4177369fb6d3'],21,,,,,,,,,,,,,,,,,Lorient,165,00:04:21.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba98a620-107f-4ec2-ad93-e3cb18d74d63,2068,,"[71.3, 18.5]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,112,Lorient,165,['08a21ef2-b3e8-4eeb-b4ff-3f2587127332'],22,,,,,,,,,,,,,,,,,Lorient,165,00:04:22.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a06bb47-0f17-4de7-9856-e0eded592efc,2071,,"[104.0, 16.2]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Walid Mesloub,7766.0,Left Center Midfield,112,Lorient,165,['2d86e897-7ea2-4b76-b0f8-99b732cd93cd'],27,,,,,,,,,,,,,,,,,Lorient,165,00:04:27.840,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,74c0c170-3453-4cf8-810e-b21c82084acb,2075,,"[111.7, 36.1]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdul Majeed Waris,7615.0,Center Forward,112,Lorient,165,['d7e8bd39-f9a7-4be4-9230-24abf5f1350e'],31,,,,,,,,,,,,,,,,,Lorient,165,00:04:31.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f9f5812-91b1-4835-b037-102555fb4ea6,2078,,"[111.5, 4.6]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Romain Philippoteaux,7338.0,Left Midfield,113,Lorient,165,['57380309-ae05-4c76-b16a-64d5f59da48e'],36,,,,,,,,,,,,,,,,,Lorient,165,00:04:36.891,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0001ff69-7dee-4515-a51a-2c49a310f475,2080,,"[115.4, 33.9]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abdul Majeed Waris,7615.0,Center Forward,113,Lorient,165,['74b06c13-9924-4986-a82d-483f70b7f9b1'],39,,,,,,,,,,,,,,,,,Lorient,165,00:04:39.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37fa4560-00a2-49c9-9938-7bd28ea28c6d,2084,,"[98.2, 52.1]",3900571,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Didier Ndong Ibrahim,22587.0,Right Center Midfield,113,Lorient,165,['3d5f7801-6a64-4f26-a284-d581d4661c91'],44,,,,,,,,,,,,,,,,,Lorient,165,00:04:44.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95c566ec-f69d-4c8b-86ea-a225252fb924,2094,,"[30.2, 22.4]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvain Armand,40699.0,Left Center Back,115,Rennes,134,['f3321d31-d93a-427e-aa44-de4608eab7b3'],17,,,,,,,,,,,,,,,,,Rennes,134,00:05:17.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336efa64-ef43-4d00-a93c-38f37a7d4962,2097,,"[69.8, 20.5]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin André,2990.0,Left Center Midfield,115,Rennes,134,"['1eb2b5a2-0aef-4357-a5b4-1abcfcdbd0be', 'eaab0bdc-41b9-4b96-866e-755cd117e112']",21,,,,,,,,,,,,,,,,,Rennes,134,00:05:21.899,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,472c9577-bf00-48a9-8661-bad2af959981,2105,,"[84.1, 13.0]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremie Boga,4909.0,Left Midfield,115,Rennes,134,['184e609d-e06c-4b86-9707-c89e62a40e4c'],24,,,,,,,,,,,,,,,,,Rennes,134,00:05:24.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eef1f87-b928-41da-9769-834fc319a2bf,2112,,"[46.5, 60.0]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Jouffre,3102.0,Right Midfield,116,Lorient,165,['54fef385-85fd-4284-8818-1bdee54db7a3'],34,,,,,,,,,,,,,,,,,Lorient,165,00:05:34.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be3388d0-bd9a-4273-803d-63efc7e6cb7b,2115,,"[63.6, 58.3]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Didier Ndong Ibrahim,22587.0,Right Center Midfield,116,Lorient,165,['03cf6fc7-7d24-474a-b223-b36a49e5106b'],35,,,,,,,,,,,,,,,,,Lorient,165,00:05:35.818,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,735ae4d4-c4be-4d7f-91bb-830aaa9d5435,2118,,"[90.5, 36.1]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walid Mesloub,7766.0,Left Center Midfield,116,Lorient,165,['07974bc5-b1e1-4784-b84c-3318c99d95a4'],41,,,,,,,,,,,,,,,,,Lorient,165,00:05:41.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364c48b6-3f59-4e2b-a98d-36138bcfc48a,2121,,"[29.8, 35.0]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,117,Rennes,134,"['e7fc2688-7e51-4138-ab23-cc98391208b3', 'f555b9ac-45f6-47a7-80b6-9f6c63bba279']",42,,,,,,,,,,,,,,,,,Rennes,134,00:05:42.098,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00a44123-f3dc-46da-8043-8aa1ce24dce1,2124,,"[20.4, 26.7]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Armand,40699.0,Left Center Back,117,Rennes,134,['f6c59b9d-9619-44c0-875b-2cfb963e1a05'],43,,,,,,,,,,,,,,,,,Rennes,134,00:05:43.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d88ce6f8-aadf-400f-b4af-846ee31fc784,2128,,"[49.5, 12.8]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Boga,4909.0,Left Midfield,117,Rennes,134,['5823ccd1-92e9-4ce7-a3ad-ce486dd033d3'],46,,,,,,,,,,,,,,,,,Rennes,134,00:05:46.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b1a2c2-e9b7-4d78-9db6-9ad8acc6d6b8,2135,,"[99.5, 59.8]",3900571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,117,Rennes,134,['059a5284-7bd4-4fa9-858d-e4f25a585c03'],58,,,,,,,,,,,,,,,,,Rennes,134,00:05:58.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf341346-2284-4a47-ac6f-97fa42aa33aa,2142,,"[77.1, 53.8]",3900571,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Didier Ndong Ibrahim,22587.0,Right Center Midfield,118,Lorient,165,['3ac936fe-d951-4a2e-aa72-5e025de22828'],56,,,,,,,,,,,,,,,,,Lorient,165,00:07:56.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f274341-ad51-4e41-8a87-14cdc04eeb24,2144,,"[78.3, 74.4]",3900571,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yann Jouffre,3102.0,Right Midfield,118,Lorient,165,['955b6fa0-fb38-4fc6-bb75-febc3706b625'],58,,,,,,,,,,,,,,,,,Lorient,165,00:07:58.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51c76c2-b762-40dc-ba23-1f1c9549aef6,2147,,"[85.4, 64.7]",3900571,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benjamin Jeannot,3552.0,Center Forward,118,Lorient,165,['c0a82061-fb23-4827-9253-b1832093c7ca'],59,,,,,,,,,,,,,,,,,Lorient,165,00:07:59.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126a3828-c6a7-4353-bf03-fe3ff31f04d7,2150,,"[72.8, 56.0]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Didier Ndong Ibrahim,22587.0,Right Center Midfield,118,Lorient,165,['c4ce5228-40c3-4ef7-a188-248c1ac98680'],1,,,,,,,,,,,,,,,,,Lorient,165,00:08:01.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4167ad9-5290-4392-b46b-fc0fedd11ea2,2153,,"[77.3, 46.6]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Walid Mesloub,7766.0,Left Center Midfield,118,Lorient,165,"['dca5f2b8-3e87-4eb3-8c21-5398ae25a02e', 'f419bf1c-1346-493a-9a14-891465ce4a69']",1,,,,,,,,,,,,,,,,,Lorient,165,00:08:01.672,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc08f646-8e5d-42af-8ef4-f0e029fcc192,2155,,"[69.2, 53.0]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Didier Ndong Ibrahim,22587.0,Right Center Midfield,118,Lorient,165,['ee7b90dd-51dd-4c17-a0a1-e43babeb7a76'],2,,,,,,,,,,,,,,,,,Lorient,165,00:08:02.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf1fd19-2216-476f-b7d6-e58a1e4edaac,2158,,"[66.6, 39.9]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,François Bellugou,3140.0,Center Defensive Midfield,118,Lorient,165,['4aa34b45-486e-434a-bcd8-c2569c1832f0'],4,,,,,,,,,,,,,,,,,Lorient,165,00:08:04.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57fe30d3-92b6-4dcd-b910-34daffa8f9b0,2160,,"[56.7, 9.3]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,118,Lorient,165,['bd9e8f53-1694-4762-8086-9b804f1b5513'],6,,,,,,,,,,,,,,,,,Lorient,165,00:08:06.330,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,120f408b-88d0-437f-ba76-30cc277e020b,2163,,"[93.1, 3.8]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Romain Philippoteaux,7338.0,Left Midfield,118,Lorient,165,['f4820f1b-dd81-47ae-8fa7-8bec714fd76a'],10,,,,,,,,,,,,,,,,,Lorient,165,00:08:10.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e64368d3-0593-4b59-841c-e1bb2c13717e,2168,,"[5.8, 45.3]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Guy Robert Costil,3354.0,Goalkeeper,119,Rennes,134,"['130fd2e9-336e-4fc9-8f09-c303f09ccca6', 'f37fe531-65c9-4bdf-96c8-febd241de1b4']",13,,,,,,,,,,,,,,,,,Rennes,134,00:08:13.504,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,58cd43ef-40c4-44b3-b5f3-4c029d788f65,2171,,"[49.7, 67.1]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,119,Rennes,134,['887f8dec-3abd-4f77-853f-4d9ceed25932'],18,,,,,,,,,,,,,,,,,Rennes,134,00:08:18.484,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,af696056-501e-496b-880d-2366fa16df77,2173,,"[52.7, 8.3]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zargo Touré,7211.0,Left Center Back,119,Rennes,134,['5ae5183a-5f15-421c-91c9-0f5c4a7fe46f'],20,,,,,,,,,,,,,,,,,Lorient,165,00:08:20.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a211f135-f7f8-4bfd-99c8-9a8ffa730cd6,2189,,"[50.5, 52.3]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Didier Ndong Ibrahim,22587.0,Right Center Midfield,120,Lorient,165,['3a0a071f-366e-4d81-8306-d28176de767f'],32,,,,,,,,,,,,,,,,,Lorient,165,00:08:32.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a155fb7-716e-41cf-a3a1-a667870fa75e,2191,,"[52.0, 70.3]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Jouffre,3102.0,Right Midfield,120,Lorient,165,['1fcf66aa-97f8-4a6c-83fc-68c7e7b180c2'],34,,,,,,,,,,,,,,,,,Lorient,165,00:08:34.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8a414e2-1793-4013-8733-7d32307f7dfc,2194,,"[49.0, 55.8]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François Bellugou,3140.0,Center Defensive Midfield,120,Lorient,165,['c5520882-2640-4cee-b2a2-1c624b2a6a03'],36,,,,,,,,,,,,,,,,,Lorient,165,00:08:36.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b8b047-2f8a-4078-930c-0d554518e2f1,2197,,"[56.1, 54.1]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Jouffre,3102.0,Right Midfield,120,Lorient,165,['7274d9a4-8b1b-443f-8d88-82832ca8243b'],38,,,,,,,,,,,,,,,,,Lorient,165,00:08:38.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601ef67b-7b4a-4ca1-8af7-7bcf46ae48e4,2203,,"[33.2, 11.3]",3900571,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,121,Rennes,134,['571cd28b-87fb-47a6-a3c7-a9aa2477f34c'],59,,,,,,,,,,,,,,,,,Rennes,134,00:08:59.268,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,676de63b-1444-4375-bef5-d3dfd0e5ad2c,2208,,"[83.9, 50.4]",3900571,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Jeannot,3552.0,Center Forward,121,Rennes,134,['8e7a8cf7-6288-4dca-b9f1-b099dd102b81'],21,,,,,,,,,,,,,,,,,Lorient,165,00:09:21.994,Ball Receipt*,
