50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[73.9, 49.1]",,,,,,,,,,,,0.577131,,,,,,,,,,,,,,,82cba298-c9d1-488e-8574-be7f00444a34,1078,,"[73.5, 49.9]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Monnet-Paquet,4431.0,Left Wing,54,Saint-Étienne,135,"['9a73bd94-5798-4c6a-8cf5-befa0800a81e', 'd19c3f17-650f-4b32-a21e-7b904c4da3f7']",41,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:41.053,Carry,
,,,,"[65.2, 44.2]",,,,,,,,,,,,1.822128,,,,,,,,,,,,,,,268811ae-5216-476d-8961-ab0f47065911,1081,,"[64.6, 41.5]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabien Lemoine,7200.0,Right Defensive Midfield,54,Saint-Étienne,135,"['15f2da55-dc66-40f3-9221-d74b3ca938c0', '47a718fe-72f9-41ff-adf0-5b4f59804be4', '834dc129-3768-4a08-9ba4-d2d593485907']",42,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:42.750,Carry,True
,,,,"[50.2, 48.9]",,,,,,,,,,,,1.059297,,,,,,,,,,,,,,,b720424d-7368-401e-a2c0-fec771e39e03,1085,,"[48.7, 48.9]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moustapha Bayal Sall,401468.0,Right Center Back,54,Saint-Étienne,135,"['d1570f3b-b70a-4f9d-912a-efeb0582b6f3', 'e94c9323-717b-4a57-8b7b-742c190f1829']",46,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:46.052,Carry,
,,,,"[55.9, 40.6]",,,,,,,,,,,,0.199999,,,,,,,,,,,,,,,f2f0fe95-a182-4651-9583-dffcccd3c09d,1088,,"[55.5, 40.4]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vincent Pajot,3414.0,Left Defensive Midfield,54,Saint-Étienne,135,"['35f009c6-bdc6-4a5e-a9ab-fe7d85975a4e', '95592e61-199d-4ff3-8d1b-9bc01ea5f774']",47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:47.956,Carry,
,,,,"[55.7, 63.0]",,,,,,,,,,,,0.880118,,,,,,,,,,,,,,,ccec47c7-62d8-4056-810a-933cb9af76a4,1091,,"[55.9, 60.3]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabien Lemoine,7200.0,Right Defensive Midfield,54,Saint-Étienne,135,"['1a3a3c2a-085a-4a9f-aa51-34297d663d92', 'dee2e1c7-f6db-445a-aed8-be014dab5c31']",50,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:50.299,Carry,
,,,,"[44.3, 57.1]",,,,,,,,,,,,0.960837,,,,,,,,,,,,,,,d82bbe3a-d4d8-4c8e-9165-736a1fc44cc1,1094,,"[44.1, 57.1]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moustapha Bayal Sall,401468.0,Right Center Back,54,Saint-Étienne,135,"['7d9364bb-3f49-4024-ba6b-ef94fab00e23', 'fce5dcf6-a846-4387-aaf7-aa1a12fbc5a6']",52,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:52.319,Carry,
,,,,"[52.8, 53.3]",,,,,,,,,,,,0.205235,,,,,,,,,,,,,,,9477f929-b135-47a8-99b7-4ed2414e5cd9,1097,,"[51.3, 53.1]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vincent Pajot,3414.0,Left Defensive Midfield,54,Saint-Étienne,135,"['2c6610ba-df13-4806-beaa-0801dfe2e3fe', 'c9172cae-025c-4bdc-9ec1-e699afa1ed84']",54,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:54.109,Carry,
,,,,"[51.3, 67.5]",,,,,,,,,,,,2.047295,,,,,,,,,,,,,,,015cb904-0c01-43f2-98c8-45771b5f7ef5,1100,,"[50.9, 67.2]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabien Lemoine,7200.0,Right Defensive Midfield,54,Saint-Étienne,135,"['520ee47c-23d3-4b41-ad35-e7f7f66af895', 'ad3a03fc-0884-408e-84a7-73ca586c326b']",55,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:55.937,Carry,
,,,,"[52.8, 56.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,,b3140796-8237-4fc3-a679-c84cffc38711,1103,,"[54.2, 56.3]",3900549,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vincent Pajot,3414.0,Left Defensive Midfield,54,Saint-Étienne,135,"['4850da09-2ff1-43b0-8bca-c7efc960ef39', '52b3360a-b35c-4f4a-be1a-190cb4e52a82']",59,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:59.057,Carry,
,,,,"[54.9, 61.5]",,,,,,,,,,,,4.474609,,,,,,,,,,,,,,,d062de6c-2dff-4430-aa84-e1c1d2a99cce,1106,,"[43.3, 59.2]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moustapha Bayal Sall,401468.0,Right Center Back,54,Saint-Étienne,135,"['298ff345-2f56-4c17-b8e4-2f85e7f99cd6', '8226632a-562e-4402-8b6a-d81f6165fc9d']",0,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:00.633,Carry,
,,,,"[72.0, 73.0]",,,,,,,,,,,,1.868055,,,,,,,,,,,,,,,f15e6180-bc29-4a2e-9488-9b119eb8ee29,1111,,"[72.4, 75.3]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Malcuit,4382.0,Right Back,54,Saint-Étienne,135,"['4b9fa816-e60f-41fe-b82b-68f286d05321', '6996164b-fc40-4f67-a923-49445b8645c7']",6,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:06.915,Carry,
,,,,"[84.7, 71.1]",,,,,,,,,,,,1.74252,,,,,,,,,,,,,,,eb631657-6d36-41fd-8c8a-ba4c718968ef,1114,,"[81.3, 72.3]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Renaud Cohade,3200.0,Center Attacking Midfield,54,Saint-Étienne,135,"['41919f25-20e6-4bf6-be63-0760f98c931c', 'bb76a3c1-9b88-4791-b286-424573edffb2']",9,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:09.690,Carry,
,,,,"[81.1, 47.8]",,,,,,,,,,,,3.526665,,,,,,,,,,,,,,,52573c60-8c29-4d4a-b5c1-e2ffa1895709,1122,,"[77.9, 47.0]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabien Lemoine,7200.0,Right Defensive Midfield,54,Saint-Étienne,135,"['3afe5e70-7a7d-402d-a259-141bf3f07957', 'a1355a97-25c8-4a6a-bb52-561558e0ddf3']",18,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:18.648,Carry,
,,,,"[77.9, 71.9]",,,,,,,,,,,,1.059184,,,,,,,,,,,,,,,3162fddb-ce4b-4771-a496-487c4d63fd6e,1125,,"[77.5, 73.0]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Malcuit,4382.0,Right Back,54,Saint-Étienne,135,"['7984b002-357f-42a4-adf4-cb8f7b438637', 'f6fedb74-79f8-401c-9cd0-1559a3329997']",23,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:23.614,Carry,
,,,,"[90.4, 66.0]",,,,,,,,,,,,0.855229,,,,,,,,,,,,,,,107743cd-0496-463b-9e07-ca28c517c085,1128,,"[90.0, 65.8]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Renaud Cohade,3200.0,Center Attacking Midfield,54,Saint-Étienne,135,"['0166ca77-2fa1-4c9c-a9a6-6b8c36e22bcb', '116c84d5-0e99-4e08-b15f-629264fff829']",25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:25.246,Carry,
,,,,"[101.0, 56.9]",,,,,,,,,,,,0.593653,,,,,,,,,,,,,,,14a48564-f988-4834-9bca-8000b0d587e5,1131,,"[100.1, 57.9]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Monnet-Paquet,4431.0,Left Wing,54,Saint-Étienne,135,"['892f2c02-ead9-44d1-9b28-565256331cc7', 'b2814dc7-9b46-4fc1-9e0c-d1e7bc36d4ec']",27,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:27.265,Carry,
,,,,"[22.3, 24.3]",,,,,,,,,,,,0.504792,,,,,,,,,,,,,,,483488e1-1ba5-4563-8b1a-35d7e278eafd,1135,,"[22.7, 26.2]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,55,Rennes,134,"['34926744-142f-48af-9ade-7525ad0ccf8e', '811fd7df-9d1d-4e3b-8c17-3624e5e36861', 'fc00df59-3a68-46b5-b419-17898f5e9564']",28,,,,,,,,,,,,,,,,Rennes,134,00:27:28.539,Carry,True
,,,,"[18.3, 25.7]",,,,,,,,,,,,0.077265,,,,,,,,,,,,,,,0e4d6fb0-3696-45df-a8bb-83215b550570,1140,,"[18.1, 26.6]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Armand,40699.0,Left Center Back,55,Rennes,134,"['19b1e6f9-0917-44a3-bff3-375bd7eff3f2', '2a04d7aa-2077-4b2a-84fb-6e75293c3a6b']",29,,,,,,,,,,,,,,,,Rennes,134,00:27:29.583,Carry,
,,,,"[32.7, 17.5]",,,,,,,,,,,,0.461738,,,,,,,,,,,,,,,c8cdd9c3-b37e-4fa0-9f4a-14cca4d2f516,1143,,"[33.1, 16.4]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Center Midfield,55,Rennes,134,"['376fd299-7fd9-41e6-8c64-221ee557710f', '756cfb6a-9260-412e-bf9e-5cc708a4c9f3']",31,,,,,,,,,,,,,,,,Rennes,134,00:27:31.598,Carry,
,,,,"[38.2, 15.0]",,,,,,,,,,,,1.520132,,,,,,,,,,,,,,,e0662b93-ca28-423f-8ec9-43009bfec582,1146,,"[27.6, 17.9]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,55,Rennes,134,"['5c198587-508a-4214-8b4c-6a2f03b8fea6', 'a1091999-acf6-4357-803d-a8d16e8970f2']",32,,,,,,,,,,,,,,,,Rennes,134,00:27:32.720,Carry,
,,,,"[79.8, 8.4]",,,,,,,,,,,,1.501054,,,,,,,,,,,,,,,dbca0bb1-1c02-4c3f-8da8-ab77ae373f51,1149,,"[61.4, 5.7]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Henrique Konzen Medina da Silva,16503.0,Right Midfield,55,Rennes,134,"['0cf22232-1a38-4473-82d9-4ccfa649cf7e', '3091d69e-ad54-49f7-86a2-a3c06838cc6b']",36,,,,,,,,,,,,,,,,Rennes,134,00:27:36.134,Carry,
,,,,"[95.9, 60.8]",,,,,,,,,,,,2.192707,,,,,,,,,,,,,,,2ed1e60b-ab51-485a-ab9d-5db06c342360,1152,,"[93.1, 45.4]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,55,Rennes,134,"['2fac4cb3-2372-40c1-89ce-318191169a3e', '5b971cdc-bd76-46b4-aef5-3278789e2121', '5dfa77b0-3b6b-4343-8d1d-4c04d2c15a67']",39,,,,,,,,,,,,,,,,Rennes,134,00:27:39.853,Carry,True
,,,,"[76.0, 25.6]",,,,,,,,,,,,4.522301,,,,,,,,,,,,,,,2db692c2-90cb-43ae-adce-83548e4cd420,1159,,"[49.2, 23.1]",3900549,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,55,Rennes,134,"['006e10cc-467a-4e0b-9367-defceb190b67', '586be2b7-5093-43c5-8022-3abe8273182f']",45,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:45.452,Carry,
,,,,"[34.8, 72.7]",,,,,,,,,,,,1.154146,,,,,,,,,,,,,,,add02d09-d43e-4520-816b-f9c73180001c,1164,,"[35.8, 73.7]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Fernando Quintero Paniagua,5692.0,Right Center Midfield,56,Rennes,134,"['1dd59c42-91bd-4920-aaac-537e43dfa737', '7a5484e3-7f32-4fea-a384-57af2e5221d7', '8cdad9fd-1cf1-46c8-98b9-6c89449705d8']",3,,,,,,,,,,,,,,,,Rennes,134,00:28:03.472,Carry,True
,,,,"[36.9, 51.5]",,,,,,,,,,,,1.041085,,,,,,,,,,,,,,,bbabf493-8219-4144-b029-09671ca0c8cd,1168,,"[38.4, 53.9]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,56,Rennes,134,"['30d01b99-a5c0-41dd-badc-1b39f8f15461', '9505ac29-85ec-4880-a509-38bb70f56284', 'a84a461c-f2b4-445b-b918-9e8014d39ebb']",5,,,,,,,,,,,,,,,,Rennes,134,00:28:05.887,Carry,True
,,,,"[21.2, 41.0]",,,,,,,,,,,,2.63223,,,,,,,,,,,,,,,1c47a7de-fd14-4428-adcc-e9a29add0dd0,1172,,"[21.2, 46.5]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,56,Rennes,134,"['388d60cd-c073-4e6f-991b-175d5a27965e', 'c53b2668-fea7-4379-8549-a540154ed84d']",8,,,,,,,,,,,,,,,,Rennes,134,00:28:08.190,Carry,
,,,,"[65.0, 9.9]",,,,,,,,,,,,2.335088,,,,,,,,,,,,,,,91f9d7c3-1449-48c8-a54e-88da9935456e,1175,,"[45.6, 13.3]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikh M''Bengue,3424.0,Left Back,56,Rennes,134,"['1d9e40d7-aa39-4307-88a2-7a7d50af3c8b', '7d871de6-fc3a-4a32-8d73-3407b1cd5ee5']",13,,,,,,,,,,,,,,,,Rennes,134,00:28:13.222,Carry,
,,,,"[72.8, 23.2]",,,,,,,,,,,,0.515356,,,,,,,,,,,,,,,790282b0-b77e-448c-a315-396cf3119b2b,1178,,"[72.4, 20.5]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Henrique Konzen Medina da Silva,16503.0,Right Midfield,56,Rennes,134,"['5a4322d8-2a16-4772-a298-2970ae9876e9', 'a8690371-339c-43f5-aea1-1d947437cc6c', 'beebe10c-0a4b-46b3-99fe-6ca88104d341']",16,,,,,,,,,,,,,,,,Rennes,134,00:28:16.672,Carry,True
,,,,"[57.4, 60.3]",,,,,,,,,,,,1.359545,,,,,,,,,,,,,,,0c1eddbe-cc7a-4895-ad19-2ecdd12e6dfe,1185,,"[58.1, 60.3]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Pajot,3414.0,Left Defensive Midfield,56,Rennes,134,"['87a9d907-353b-4d0f-b495-445785036215', '8a24229f-8ae3-496d-8848-2b0db6b47a41', 'ed76b71a-571c-420b-9935-bc33d94f776b']",19,,,,,,,,,,,,,,,,Saint-Étienne,135,00:28:19.532,Carry,True
,,,,"[71.2, 61.3]",,,,,,,,,,,,0.137595,,,,,,,,,,,,,,,b71ef6eb-204a-4ed0-8454-db82025be563,1189,,"[68.6, 62.6]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,56,Rennes,134,"['1293040a-9b9b-40f7-bb5d-d9641afe7199', '27b868e9-8cc1-41e1-bb9f-647093deb127', '93fb61c0-7633-4a73-9ea9-9b4720d86e03']",22,,,,,,,,,,,,,,,,Saint-Étienne,135,00:28:22.353,Carry,True
,,,,"[14.3, 46.3]",,,,,,,,,,,,2.588891,,,,,,,,,,,,,,,021bb564-adff-44a5-bc5f-ccf24c4c91ba,1196,,"[13.0, 44.4]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benoît Guy Robert Costil,3354.0,Goalkeeper,57,Rennes,134,"['0d51b4f8-dc8b-4b7f-b28a-a1d9b7fe1497', '85be62f3-17b6-4f6c-b23a-cab54cc7b378']",47,,,,,,,,,,,,,,,,Rennes,134,00:28:47.926,Carry,
,,,,"[66.1, 61.3]",,,,,,,,,,,,1.691123,,,,,,,,,,,,,,,5de99314-af97-4433-b06f-32cec1be6775,1210,,"[71.6, 57.9]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,58,Saint-Étienne,135,"['3e26c3d4-1f7d-4fc9-8497-3e5bf61ec797', '5d3b53de-217c-48df-8fee-2a8a423ffed8', '678c25dd-0a47-4f82-9021-bf9f278d499d']",2,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:02.261,Carry,True
,,,,"[67.4, 73.6]",,,,,,,,,,,,0.177947,,,,,,,,,,,,,,,58bff23e-f1aa-40e4-bca2-30f81ae89c64,1214,,"[67.4, 73.6]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Malcuit,4382.0,Right Back,58,Saint-Étienne,135,"['bc4dc46e-af8b-40af-a1df-14f576225590', 'eb2bf54b-ed9b-48e1-8f76-6a752341c202']",4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:04.885,Carry,
,,,,"[73.7, 51.2]",,,,,,,,,,,,1.062537,,,,,,,,,,,,,,,09258383-debb-4a70-8907-01fe306db262,1217,,"[78.1, 51.6]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Renaud Cohade,3200.0,Center Attacking Midfield,58,Saint-Étienne,135,"['ab0b98a0-3973-457e-a459-2e73f8f56d4b', 'dbbd376d-39e8-4957-a1a7-454b03f4e87f']",6,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:06.656,Carry,
,,,,"[61.6, 56.0]",,,,,,,,,,,,2.080098,,,,,,,,,,,,,,,463dfbf4-9b0a-41ce-8bfd-afd99c12e72a,1220,,"[56.8, 58.2]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,58,Saint-Étienne,135,"['634208af-f3ef-4813-b280-fff7d97fb858', 'a3222a1e-9ffd-4f40-a8d7-6d82fe7f32aa']",9,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:09.098,Carry,
,,,,"[67.4, 8.1]",,,,,,,,,,,,2.511528,,,,,,,,,,,,,,,b03ffb02-f0e0-4c3f-a70c-69055754c205,1223,,"[62.7, 7.6]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,58,Saint-Étienne,135,"['7d9e5762-74f5-4f91-8fac-230f41bc9b77', '97448c1a-37fa-4148-9811-ae11bbd6b4df']",13,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:13.652,Carry,
,,,,"[71.4, 11.2]",,,,,,,,,,,,1.828612,,,,,,,,,,,,,,,a6547aae-bac5-4331-ad6b-cddf7357d1af,1226,,"[74.1, 5.1]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Hamouma,4260.0,Right Wing,58,Saint-Étienne,135,"['04897d15-fbc4-4deb-8f91-99fa6c0d9254', '6783e009-0902-4002-890d-07f69714f8b0']",17,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:17.247,Carry,
,,,,"[51.7, 27.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,f7f85f0e-7e80-4e60-95eb-252c3d55ef2e,1229,,"[51.1, 26.0]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loïc Perrin,4263.0,Left Center Back,58,Saint-Étienne,135,"['5188dea9-da43-4ab9-ae55-e15d5535834e', 'ebc8d36a-7b24-43ec-bf9d-2996acf9a56a']",21,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:21.355,Carry,
,,,,"[67.6, 10.6]",,,,,,,,,,,,1.492135,,,,,,,,,,,,,,,bac31d44-ceb2-4eab-a4d2-236b86e80a38,1232,,"[58.3, 15.2]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Pajot,3414.0,Left Defensive Midfield,58,Saint-Étienne,135,"['a28c11ea-2dcd-4b97-953a-5f2e0a7de5f8', 'c232e9dd-fd4d-4bd1-bd10-f3f067fcf266']",22,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:22.937,Carry,
,,,,"[83.0, 1.9]",,,,,,,,,,,,1.460154,,,,,,,,,,,,,,,e0f7a749-b962-48b1-a116-de82225fe36d,1235,,"[78.3, 2.8]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,58,Saint-Étienne,135,"['69b29136-bf2a-4781-98a1-5149caf4170b', 'd0b66f26-4187-4fb4-887a-12591f0ca59d']",25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:25.912,Carry,
,,,,"[84.7, 4.7]",,,,,,,,,,,,1.085633,,,,,,,,,,,,,,,1756b540-0f8b-4961-93b1-774fa4feb6ec,1238,,"[86.6, 6.2]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,58,Saint-Étienne,135,"['bd1c3f04-3efb-4c9b-894a-e085d593bcfc', 'f2f3a997-9b02-48b4-913a-8bef8a35674f']",27,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:27.964,Carry,
,,,,"[71.8, 3.4]",,,,,,,,,,,,0.829882,,,,,,,,,,,,,,,54c210b5-479f-496d-85d0-fa9b997e9645,1241,,"[73.3, 3.2]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Pajot,3414.0,Left Defensive Midfield,58,Saint-Étienne,135,"['7d9a1a96-4ad3-49fa-a5fe-1f1e5e9423ab', 'e973dcf6-349b-44b1-b9e4-fb63c4e732a8']",30,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:30.603,Carry,
,,,,"[69.3, 36.8]",,,,,,,,,,,,2.202239,,,,,,,,,,,,,,,d712cd64-d40e-4487-b4a4-a5fc45df1791,1244,,"[62.5, 32.4]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,58,Saint-Étienne,135,"['5c642127-dcea-489a-b1c5-ad40c36fc119', '7e9eefeb-7862-4e02-b599-364a76929ebd']",32,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:32.832,Carry,
,,,,"[48.5, 49.2]",,,,,,,,,,,,4.142536,,,,,,,,,,,,,,,e182d829-20bd-4a62-afb9-fa2e7a2f783f,1250,,"[25.9, 56.8]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Center Midfield,59,Rennes,134,"['1d23c23b-263a-41b9-b379-f44731298486', '34102952-8974-44f0-8baa-d2c66c1fea1b', '4be38371-96f3-42b8-a967-5e3039912b51']",38,,,,,,,,,,,,,,,,Rennes,134,00:30:38.695,Carry,True
,,,,"[48.1, 28.7]",,,,,,,,,,,,0.698111,,,,,,,,,,,,,,,4630f11b-c666-4032-a1fd-e2cc4adebd70,1254,,"[48.7, 30.4]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Right Center Midfield,59,Rennes,134,"['5e3a08f1-7328-49fe-a166-0c32079a94a2', '7da2a4aa-79c8-4a15-a850-07b0c44fd771']",43,,,,,,,,,,,,,,,,Rennes,134,00:30:43.853,Carry,
,,,,"[48.9, 36.1]",,,,,,,,,,,,0.575699,,,,,,,,,,,,,,,927075fb-27ad-4876-8dbd-4f913a4e3710,1257,,"[46.4, 38.6]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,59,Rennes,134,"['9b9e3cdd-b35d-4130-a1a8-b43564db4318', 'c8cfa1da-896a-4220-8eae-24f45b7c0419']",45,,,,,,,,,,,,,,,,Rennes,134,00:30:45.509,Carry,
,,,,"[70.1, 22.6]",,,,,,,,,,,,0.981389,,,,,,,,,,,,,,,6c206aad-c001-491c-b630-fa36d5b88d07,1264,,"[65.4, 21.7]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Right Center Midfield,59,Rennes,134,"['8fb17256-cc68-4597-b76a-c8822cc33271', 'e937e800-4522-4b66-ae22-085980cf9c8c']",49,,,,,,,,,,,,,,,,Rennes,134,00:30:49.082,Carry,
,,,,"[68.6, 28.5]",,,,,,,,,,,,0.087206,,,,,,,,,,,,,,,350f8049-be02-47ff-acfe-6afbab47172a,1268,,"[68.2, 28.5]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Center Midfield,59,Rennes,134,"['1afc0637-c120-4c4a-bc80-03c8226a5134', '291c36ac-d8e4-46b6-b0de-a7a8daf82cb3', 'c1dacf86-e8ab-49a0-855e-117f6a036a12']",51,,,,,,,,,,,,,,,,Rennes,134,00:30:51.118,Carry,True
,,,,"[58.2, 11.2]",,,,,,,,,,,,0.470767,,,,,,,,,,,,,,,d795b2eb-7a5e-460d-b340-99733095950a,1271,,"[58.0, 11.4]",3900549,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh M''Bengue,3424.0,Left Back,59,Rennes,134,"['16cb5f1f-dfcd-4929-88db-65dd13d197a8', '6ecc82e2-1a98-4f6d-9edc-fb233a24d7a0']",53,,,,,,,,,,,,,,,,Rennes,134,00:30:53.034,Carry,
