50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.747955,,,,,,,,,,,,7938ce40-c21f-4cfb-aae7-b011979789d2,394,,,"[63.6, 62.0]",3900561,8,,,,-0.21608497,,Right Foot,,,,"[80.0, 58.4]",,Ground Pass,,16.790474,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Free Kick,Issa Diop,4349.0,Right Center Back,20,Toulouse,130,"['0592d261-d2eb-41a1-ae46-8888658cb8fe', 'f4541dec-f052-4e87-9a68-19c233ef9a99']",24,,,,,,,,,,,,,,,,,Toulouse,130,00:08:24.922,Pass,
,,,,,,,,,,,,,,,,,1.499776,,,,,,,,,,,,bdd4abdd-5eb9-475d-b093-12624263debb,397,,,"[114.7, 72.8]",3900561,8,,,,-1.4508923,,Right Foot,True,,,"[118.7, 39.6]",,High Pass,,33.440094,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,Recovery,1,From Free Kick,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,20,Toulouse,130,"['6ccf874e-e184-4818-a860-226fb4668e10', 'f356a457-6b7d-4a7a-a0f9-c35c7711cf4d']",30,,,,,,,,,,,,,,,,,Toulouse,130,00:08:30.475,Pass,
,,,,,,,,,,,,,,,,,1.875151,,,,,,,,,,,,6cac29fd-f5b3-440b-8871-05a101b23932,401,,,"[14.7, 42.9]",3900561,8,,,,0.95786124,,Keeper Arm,,,,"[27.5, 61.1]",,Ground Pass,,22.250393,,,,Sébastien Corchia,6716.0,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,21,Lille,143,['ec5d9b11-0caa-4248-9004-00b6c288d92f'],39,,,,,,,,,,,,,,,,,Lille,143,00:08:39.487,Pass,
,,,,,,,,,,,,,,,,,0.662834,,,,,,,,,,,,33fbbc7b-1c21-41b1-8664-b26bb533bd91,404,,,"[34.6, 68.8]",3900561,8,,,,-0.7378151,,Right Foot,,,,"[39.0, 64.8]",,Ground Pass,,5.9464273,,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,21,Lille,143,['d9a44282-e8a8-44c3-b840-aa23964fc37a'],42,,,,,,,,,,,,,,,,,Lille,143,00:08:42.668,Pass,
,,,,,,,,,,,,,,,,,0.920402,,,,,,,,,,,,d8b05891-05a2-4b15-9119-180c9fdb3203,407,,,"[43.4, 64.8]",3900561,8,,,,-0.059252594,,Right Foot,,,,"[55.2, 64.1]",,Ground Pass,,11.8207445,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,21,Lille,143,['1deab123-28fc-4d5e-b18a-644ae30756db'],45,,,,,,,,,,,,,,,,,Lille,143,00:08:45.327,Pass,
,,,,,,,,,,,,,,,,,1.351524,,,,,,,,,,,,7c4dfe86-047f-4699-ac2f-d7e0a33bc476,411,,,"[55.2, 63.9]",3900561,8,,,,2.1669955,,Right Foot,,,,"[45.7, 77.9]",,Ground Pass,,16.918924,,,,Sébastien Corchia,6716.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Right Wing,21,Lille,143,"['99e76ce6-9f17-44fe-b0d9-8e7d87690c3a', 'a426a452-6bce-4bb7-8b5b-7360ce6806ff']",46,,,,,,,,,,,,,,,,,Lille,143,00:08:46.287,Pass,True
,,,,,,,,,,,,,,,,,0.66576,,,,,,,,,,,,d9480a67-a511-4eac-a8ff-9f9663fcb1ac,414,,,"[45.7, 77.9]",3900561,8,,,,-2.6677413,,Right Foot,,,,"[41.8, 75.9]",,Ground Pass,,4.382921,,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,21,Lille,143,['a439f6bf-d413-4386-ae8f-63452f100a73'],47,,,,,,,,,,,,,,,,,Lille,143,00:08:47.924,Pass,
,,,,,,,,,,,,,,,,,1.183308,,,,,,,,,,,,5b9e1711-ed32-47bb-a5fe-ab448dbe4717,417,,,"[43.0, 74.8]",3900561,8,,,,-1.1783192,,Right Foot,,,,"[51.9, 53.3]",,Ground Pass,,23.269293,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,21,Lille,143,['3c885a6c-45a7-48b7-a645-fd1c64327751'],49,,,,,,,,,,,,,,,,,Lille,143,00:08:49.480,Pass,
,,,,,,,,,,,,,,,,,2.24461,,,,,,,,,,,,36a28189-dced-4199-af95-83765d24aad2,421,,,"[51.1, 51.8]",3900561,8,,,,-2.2492867,,Left Foot,,,,"[32.8, 29.1]",,Ground Pass,,29.157846,,,,Bakary Adama Soumaoro,3677.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,21,Lille,143,"['9ff8821c-00fe-441e-a5f5-9278692e04a2', 'd5b1b8f2-7414-4503-a6c5-57e3c667626b']",51,,,,,,,,,,,,,,,,,Lille,143,00:08:51.200,Pass,True
,,,,,,,,,,,,,,,,,1.460556,,,,,,,,,,,,ef53a8a1-92a3-46d9-ae00-1afe5a5c147c,424,,,"[35.3, 27.6]",3900561,8,,,,-1.1003921,,Right Foot,,,,"[44.3, 9.9]",,Ground Pass,,19.856737,,,,Djibril Sidibé,3446.0,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,21,Lille,143,['fe4fa356-789e-4832-a374-05676a6809cf'],54,,,,,,,,,,,,,,,,,Lille,143,00:08:54.350,Pass,
,,,,,,,,,,,,,,,,,1.988276,,,,,,,,,,,,e499d7ff-dd33-40b6-94c6-60eb3cbd5f88,428,,,"[45.6, 10.8]",3900561,8,,,,1.3441867,,Right Foot,,,,"[54.5, 49.4]",,High Pass,,39.61275,,,,Florent Balmont,3211.0,,,,,,1,Regular Play,Djibril Sidibé,3446.0,Left Back,21,Lille,143,"['0f2df6c9-7ed5-4af2-aa90-823cacb6c92e', 'ac2f36cf-4964-4327-9ed2-5619d3e7d700']",57,,,,,,,,,,,,,,,,,Lille,143,00:08:57.082,Pass,True
,,,,,,,,,,,,,,,,,1.448855,,,,,,,,,,,,b6e7d04e-a51d-483e-a9f1-8bd5e97e7a7b,431,,,"[83.9, 66.4]",3900561,9,,,,1.0219127,,Right Foot,,,,"[91.3, 78.5]",,Ground Pass,,14.183441,,,,Sébastien Corchia,6716.0,,,,,,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,21,Lille,143,['4e0a3550-50dc-475b-918a-deb4a14857a4'],7,,,,,,,,,,,,,,,,,Lille,143,00:09:07.420,Pass,
,,,,,,,,,,,,,,,,,1.672242,,,,,,,,,,,,80924af7-4e06-49f3-a344-325569033ce1,435,,,"[97.9, 78.5]",3900561,9,,,,-1.2433152,,Right Foot,True,,,"[112.1, 36.7]",,High Pass,,44.146122,,Incomplete,,,,,True,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,21,Lille,143,['7df84f1b-77a2-4a9a-938a-f4c70272a141'],9,,,,,,,,,,,,,,,,,Lille,143,00:09:09.837,Pass,
,,,,,,,,,,,,,,,,,2.312592,,,,,,,,,,,,de6b4387-2a8f-4040-a518-636a7d169428,437,,,"[94.0, 56.9]",3900561,9,,,,-1.5791644,,Right Foot,,,,"[93.8, 33.0]",,High Pass,,23.900837,,Incomplete,,Djibril Sidibé,3446.0,,,,,Recovery,1,Regular Play,Florent Balmont,3211.0,Right Center Midfield,21,Lille,143,"['8b60b69d-f025-45dc-8070-d2c0a6b16545', 'aadedc72-a234-47f2-a99c-92190638eee8']",13,,,,,,,,,,,,,,,,,Lille,143,00:09:13.214,Pass,
,,,,,,,,,,,,,,,,,3.005416,,,,,,,,,,,,e199fadb-adff-4fb9-9847-e966592fde8c,442,,,"[22.2, 48.5]",3900561,9,,,,0.8417184,,Right Foot,,,,"[38.1, 66.3]",,Ground Pass,,23.867342,,Incomplete,,Wergiton do Rosário Calmon,3030.0,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,21,Lille,143,"['428b78da-f3b8-4405-99bc-636301da9d94', 'd23b876b-f2a3-4942-9038-3535e6c4ce94']",16,,,,,,,,,,,,,,,,,Toulouse,130,00:09:16.696,Pass,
,,,,,,,,,,,,,,,,,1.707283,,,,,,,,,,,,af170c57-b33d-457c-a6ed-79dfe618b002,446,,,"[88.6, 12.5]",3900561,9,,,,-0.4105062,,Right Foot,,,,"[107.9, 4.1]",,Ground Pass,,21.048754,,,,Éric Bauthéac,40486.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,21,Lille,143,['0ea2e0bd-b5e3-4e6e-a68a-70a4273e5381'],20,,,,,,,,,,,,,,,,,Lille,143,00:09:20.989,Pass,
,,,,,,,,,,,,,,,,,1.527439,,,,,,,,,,,,dd6bdf17-c6f8-4252-92a0-144eca14b837,449,,,"[109.0, 5.1]",3900561,9,,,,1.4940244,,Left Foot,True,,,"[111.8, 41.5]",,High Pass,,36.507534,,Incomplete,,Yassine Benzia,3673.0,,,,,,1,Regular Play,Éric Bauthéac,40486.0,Left Wing,21,Lille,143,"['0735aaac-6ce7-4062-b9ea-f2f6c09e0008', 'b899d5a9-5b63-4e6e-bbd2-d75569267ba0']",25,,,,,,,,,,,,,,,,,Lille,143,00:09:25.030,Pass,
,,,,,,,,,,,,,,,,,1.710263,,,,,,,,,,,,221c57f2-6a31-43e3-80e1-2240e3cfa561,452,,,"[120.0, 0.1]",3900561,9,True,,,1.7900138,,Left Foot,,,,"[111.4, 38.7]",,High Pass,,39.54643,,Incomplete,True,Renato Civelli,29057.0,,,Outswinging,,Corner,1,From Corner,Éric Bauthéac,40486.0,Left Wing,22,Lille,143,"['d1b84684-0c4a-4b00-924c-6de8b0bea03e', 'fa4e7928-d23b-4b8b-87e6-4eb7b44d82b0']",56,,,,,,,,,,,,,,,,,Lille,143,00:09:56.898,Pass,
,,,,,,,,,,,,,,,,,3.076265,,,,,,,,,,,,64806d38-74c2-4ce7-8aa1-a941b5b72ea8,458,,,"[8.5, 34.4]",3900561,10,,,,-0.6257515,,Keeper Arm,,,,"[35.9, 14.6]",,Low Pass,,33.805325,,,,Zinédine Machach,3032.0,,,,,,1,From Keeper,Alban Lafont,2981.0,Goalkeeper,23,Toulouse,130,['479b5d36-8cb6-4382-a0be-aaec4e9c47e0'],4,,,,,,,,,,,,,,,,,Toulouse,130,00:10:04.370,Pass,
,,,,,,,,,,,,,,,,,1.293348,,,,,,,,,,,,85513055-00ae-4c96-bace-026a37e448ac,461,,,"[51.8, 10.4]",3900561,10,,,,2.1327178,,Right Foot,,,,"[45.0, 21.2]",,Ground Pass,,12.7624445,,,,Yann Bodiger,2961.0,,,,,,1,From Keeper,Zinédine Machach,3032.0,Left Midfield,23,Toulouse,130,['1583eb45-3901-4399-bffd-f069816ccac3'],11,,,,,,,,,,,,,,,,,Toulouse,130,00:10:11.503,Pass,
,,,,,,,,,,,,,,,,,1.029224,,,,,,,,,,,,dcfa234c-c1da-46df-9b04-7aa9a5462825,463,,,"[45.0, 21.2]",3900561,10,,,,-2.7744188,,Left Foot,,,,"[32.0, 16.2]",,Ground Pass,,13.928389,,,,William Matheus da Silva,44065.0,,,,,,1,From Keeper,Yann Bodiger,2961.0,Center Defensive Midfield,23,Toulouse,130,['84468766-107b-47e5-acc8-9e80d8ceb694'],12,,,,,,,,,,,,,,,,,Toulouse,130,00:10:12.796,Pass,
,,,,,,,,,,,,,,,,,1.855752,,,,,,,,,,,,76cf2285-b7f5-4a37-ac02-3422c98c7545,466,,,"[31.9, 17.5]",3900561,10,,,,1.4806305,,Left Foot,,,,"[35.2, 54.0]",,Ground Pass,,36.648876,,,,Issa Diop,4349.0,,,,,,1,From Keeper,William Matheus da Silva,44065.0,Left Back,23,Toulouse,130,['b9523433-1f45-4fc4-8ef5-c78b8bcfd926'],16,,,,,,,,,,,,,,,,,Toulouse,130,00:10:16.150,Pass,
,,,,,,,,,,,,,,,,,1.089204,,,,,,,,,,,,fb777171-8fad-4d8f-9d54-9ddf3d4e7e93,469,,,"[35.7, 56.0]",3900561,10,,,,0.25218314,,Right Foot,,,,"[52.0, 60.2]",,Ground Pass,,16.832409,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Keeper,Issa Diop,4349.0,Right Center Back,23,Toulouse,130,['e9bf9f06-28ac-4aff-b806-14d9eebfe9f2'],18,,,,,,,,,,,,,,,,,Toulouse,130,00:10:18.700,Pass,
,,,,,,,,,,,,,,,,,1.172166,,,,,,,,,,,,95822fc2-bc28-4ce7-b43f-7ca57d3e2a0c,472,,,"[48.6, 60.7]",3900561,10,,,,-2.7610862,,Right Foot,,,,"[38.1, 56.5]",,Ground Pass,,11.308846,,,,Issa Diop,4349.0,,,,,,1,From Keeper,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,23,Toulouse,130,['f7cdff0c-d2aa-43ca-b0c3-f5878531d74c'],21,,,,,,,,,,,,,,,,,Toulouse,130,00:10:21.617,Pass,
,,,,,,,,,,,,,,,,,2.203976,,,,,,,,,,,,0d635ea1-654f-44ab-9281-6398d5df7759,475,,,"[38.1, 56.5]",3900561,10,,,,-1.5324764,,Right Foot,,,,"[39.3, 25.2]",,Ground Pass,,31.322994,,,,Marcel Tisserand,8677.0,,,,,,1,From Keeper,Issa Diop,4349.0,Right Center Back,23,Toulouse,130,['b53689ef-549a-4d4c-b3ca-d7db2f96d3dc'],23,,,,,,,,,,,,,,,,,Toulouse,130,00:10:23.840,Pass,
,,,,,,,,,,,,,,,,,2.162378,,,,,,,,,,,,e91d18e8-1900-497f-871f-ca56f598f00a,478,,,"[46.8, 23.7]",3900561,10,,,,1.5806321,,Right Foot,,,,"[46.5, 54.2]",,Ground Pass,,30.501476,,,,Issa Diop,4349.0,,,,,,1,From Keeper,Marcel Tisserand,8677.0,Left Center Back,23,Toulouse,130,['b5fe6f03-27e7-47c3-943e-e76cb4ee9aee'],28,,,,,,,,,,,,,,,,,Toulouse,130,00:10:28.637,Pass,
,,,,,,,,,,,,,,,,,0.998192,,,,,,,,,,,,94a77bb9-ab58-4838-851c-940816562287,481,,,"[49.8, 56.7]",3900561,10,,,,-0.5394185,,Right Foot,,,,"[64.5, 47.9]",,Ground Pass,,17.132717,,,,Óscar Guido Trejo,11540.0,,,,,,1,From Keeper,Issa Diop,4349.0,Right Center Back,23,Toulouse,130,['9b4bf70b-3d89-4047-8667-e2e2e8b374b2'],32,,,,,,,,,,,,,,,,,Toulouse,130,00:10:32.007,Pass,
,,,,,,,,,,,,,,,,,0.418412,,,,,,,,,,,,ff8cfc63-2969-4d56-a615-d25c3511c4ed,485,,,"[65.1, 48.1]",3900561,10,,,,0.4535977,,Right Foot,,,,"[73.1, 52.0]",,Low Pass,,8.9,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,1,From Keeper,Óscar Guido Trejo,11540.0,Left Center Midfield,23,Toulouse,130,"['0b9b63b9-5b7a-4f4b-bb72-b9a1e3bc0118', '1e453801-81ad-4eaf-b149-078ef8d106a7', '68dd00ef-fe77-4a0c-812a-118c2a8f192f']",33,,,,,,,,,,,,,,,,,Toulouse,130,00:10:33.085,Pass,True
,,,,,,,,,,,,,,,,,1.586714,,,,,,,,,,,,68dd00ef-fe77-4a0c-812a-118c2a8f192f,487,,,"[47.0, 28.1]",3900561,10,,,,0.3354016,,Right Foot,,,,"[64.5, 34.2]",,Low Pass,,18.532675,,Incomplete,,Yassine Benzia,3673.0,,,,,Recovery,1,From Keeper,Mounir Obbadi,40697.0,Left Center Midfield,23,Toulouse,130,"['7796cd8d-5219-4f8d-b59d-79ece050b482', 'b5ec482d-5c45-41b2-9e96-a0afa242c4e1', 'ff8cfc63-2969-4d56-a615-d25c3511c4ed']",33,,,,,,,,,,,,,,,,,Lille,143,00:10:33.503,Pass,
,,,,,,,,,,,,,,,,,1.089732,,,,,,,,,,,,0e7a0c7b-f34b-427e-b7a9-d773d25b98d9,491,,,"[55.6, 53.6]",3900561,10,,,,2.0318599,,Left Foot,,,,"[47.9, 69.1]",,Ground Pass,,17.307224,,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,From Keeper,Yann Bodiger,2961.0,Center Defensive Midfield,23,Toulouse,130,['fc995d39-468b-4f97-8146-bee47d0296eb'],36,,,,,,,,,,,,,,,,,Toulouse,130,00:10:36.731,Pass,
,,,,,,,,,,,,,,,,,0.705805,,,,,,,,,,,,6c133c95-81cd-4f75-879f-99ddd49d38e9,494,,,"[47.9, 69.1]",3900561,10,,,,-0.9694966,,Right Foot,,,,"[53.8, 60.5]",,Ground Pass,,10.429286,,,,Yann Bodiger,2961.0,,,,,,1,From Keeper,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,23,Toulouse,130,['1c79ea3a-e5a4-4b7d-97ed-0225ed26c2b6'],38,,,,,,,,,,,,,,,,,Toulouse,130,00:10:38.532,Pass,
,,,,,,,,,,,,,,,,,1.107279,,,,,,,,,,,,0f72c956-2571-4027-96b0-a3767d64f646,496,,,"[53.8, 60.5]",3900561,10,,,,-2.7391498,,Left Foot,,,,"[39.0, 54.2]",,Ground Pass,,16.085087,,,,Issa Diop,4349.0,,,,,,1,From Keeper,Yann Bodiger,2961.0,Center Defensive Midfield,23,Toulouse,130,['c4e8da18-4d82-469d-a7f9-073d3199e43a'],39,,,,,,,,,,,,,,,,,Toulouse,130,00:10:39.238,Pass,
,,,,,,,,,,,,,,,,,1.636662,,,,,,,,,,,,ba850745-7758-4529-a6d1-10d93c2e5fdb,499,,,"[39.0, 54.2]",3900561,10,,,,-1.3840721,,Right Foot,,,,"[44.8, 23.5]",,Ground Pass,,31.24308,,,,Marcel Tisserand,8677.0,,,,,,1,From Keeper,Issa Diop,4349.0,Right Center Back,23,Toulouse,130,['a2f66894-1dbf-4b03-bd41-bef8ea6324ff'],41,,,,,,,,,,,,,,,,,Toulouse,130,00:10:41.255,Pass,
,,,,,,,,,,,,,,,,,2.108934,,,,,,,,,,,,774f18a1-49dd-4950-80d5-dc79c00bc3e1,502,,,"[65.6, 35.2]",3900561,10,,,,2.0920722,,Right Foot,,,,"[54.0, 55.4]",,Ground Pass,,23.293776,,,,Issa Diop,4349.0,,,,,,1,From Keeper,Marcel Tisserand,8677.0,Left Center Back,23,Toulouse,130,['138b3db8-e6a9-48a1-8623-2d12573aa2ae'],47,,,,,,,,,,,,,,,,,Toulouse,130,00:10:47.532,Pass,
,,,,,,,,,,,,,,,,,1.942903,,,,,,,,,,,,3d3d06d2-4c4c-4a39-8248-f9a9f035af51,505,,,"[63.6, 53.4]",3900561,10,,,,-1.1106948,,Right Foot,,,,"[86.0, 8.2]",,High Pass,,50.44601,,,,William Matheus da Silva,44065.0,,True,,,,1,From Keeper,Issa Diop,4349.0,Right Center Back,23,Toulouse,130,['f7ca54b2-8323-4356-ae36-deecee2da1c0'],52,,,,,,,,,,,,,,,,,Toulouse,130,00:10:52.765,Pass,
,,,,,,,,,,,,,,,,,0.628707,,,,,,,,,,,,e238d4b8-c519-425d-90ac-d50944bcc3b3,513,,,"[110.1, 20.4]",3900561,10,,,,1.4808145,fa78a618-6227-4f1e-930e-070614096940,Left Foot,True,,,"[111.3, 33.7]",True,Ground Pass,,13.354026,,,,Wissam Ben Yedder,6723.0,,,,,,1,From Keeper,William Matheus da Silva,44065.0,Left Back,23,Toulouse,130,['8edaaa31-c439-4f04-a8f0-62063a2fc3c4'],59,,,,,,,,,,,,,,,,,Toulouse,130,00:10:59.296,Pass,
,,,,,,,,,,,,,,,,,4.278624,,,,,,,,,,,,29ddaccd-c79d-4a01-84a8-1b6004724256,519,,,"[61.0, 40.1]",3900561,11,True,,,2.7233684,,Right Foot,,,,"[54.7, 42.9]",,Ground Pass,,6.8942003,,,,Mounir Obbadi,40697.0,,,,,Kick Off,1,From Kick Off,Yassine Benzia,3673.0,Center Forward,24,Lille,143,['366ce79c-1ad0-4fd9-9677-a2d74776fe88'],40,,,,,,,,,,,,,,,,,Lille,143,00:11:40.310,Pass,
,,,,,,,,,,,,,,,,,1.693745,,,,,,,,,,,,f7e2d237-22d0-4a92-bbfb-44982a302c32,522,,,"[64.5, 41.1]",3900561,11,,,,-1.2586693,,Right Foot,,,,"[75.6, 6.7]",,High Pass,,36.146507,,,,Éric Bauthéac,40486.0,,,,,,1,From Kick Off,Mounir Obbadi,40697.0,Left Center Midfield,24,Lille,143,"['2251b91a-6a34-441d-ac12-ea0c5ae9d823', '81e1456c-19c5-4949-81a0-35846c538e92']",46,,,,,,,,,,,,,,,,,Lille,143,00:11:46.550,Pass,True
,,,,,,,,,,,,,,,,,1.200481,,,,,,,,,,,,f313c845-e254-4d27-b3a5-ebe1580ae75b,525,,,"[68.5, 12.3]",3900561,11,,,,1.807954,,Right Foot,,,,"[63.4, 33.4]",,Ground Pass,,21.707602,,,,Mounir Obbadi,40697.0,,,,,,1,From Kick Off,Éric Bauthéac,40486.0,Left Wing,24,Lille,143,['f8dec69b-96c4-484a-8168-d05ffcc93190'],51,,,,,,,,,,,,,,,,,Lille,143,00:11:51.183,Pass,
,,,,,,,,,,,,,,,,,0.667121,,,,,,,,,,,,3a1b90ce-8cd7-4892-bc85-658b7d52c774,528,,,"[64.9, 43.7]",3900561,11,,,,0.16514868,,Right Foot,,,,"[81.1, 46.4]",,Low Pass,,16.423458,,,,Sofiane Boufal,3625.0,,,,,,1,From Kick Off,Mounir Obbadi,40697.0,Left Center Midfield,24,Lille,143,['8de421f7-015b-4899-8dc3-25f6360902f9'],54,,,,,,,,,,,,,,,,,Lille,143,00:11:54.454,Pass,
,,,,,,,,,,,,,,,,,0.276184,,,,,,,,,,,,6be54eec-e236-4312-b887-506a08c1b2a8,532,,,"[89.5, 42.3]",3900561,11,,,,0.7551044,,Left Foot,,,,"[94.6, 47.1]",,Low Pass,,7.0035706,,Incomplete,,Yassine Benzia,3673.0,,,,,,1,From Kick Off,Sofiane Boufal,3625.0,Right Wing,24,Lille,143,"['07ebaa22-dcae-481b-b5ac-05aa99fd2fce', 'd51ec974-2033-4c35-b7bb-39c8cd1df402']",57,,,,,,,,,,,,,,,,,Lille,143,00:11:57.625,Pass,
,,,,,,,,,,,,,,,,,0.857413,,,,,,,,,,,,b59867e7-cc21-403b-b04f-3920bdd35db1,542,,,"[39.7, 19.0]",3900561,12,,,,-1.1296169,,Left Foot,,,,"[46.5, 4.6]",,Ground Pass,,15.924824,,,,Martin Braithwaite Christensen,4447.0,,,,,,1,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,25,Toulouse,130,['633041f4-d505-451d-9579-77ac4d573b76'],3,,,,,,,,,,,,,,,,,Toulouse,130,00:12:03.932,Pass,
,,,,,,,,,,,,,,,,,1.155929,,,,,,,,,,,,c5d02bbf-231f-4dcc-b56f-5211e1f3b5cf,545,,,"[46.5, 4.6]",3900561,12,,,,1.6324465,,Right Foot,,,,"[45.5, 20.8]",,Ground Pass,,16.230835,,,,Óscar Guido Trejo,11540.0,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,25,Toulouse,130,['dd802e59-8113-4643-9bf0-fe3b985c32e6'],6,,,,,,,,,,,,,,,,,Toulouse,130,00:12:06.231,Pass,
,,,,,,,,,,,,,,,,,0.925255,,,,,,,,,,,,bacbf585-c179-49b1-ab51-51d7883eb079,547,,,"[45.5, 20.8]",3900561,12,,,,-2.2142975,,Right Foot,,,,"[41.9, 16.0]",,Ground Pass,,6.0,,,,Martin Braithwaite Christensen,4447.0,,,,,,1,Regular Play,Óscar Guido Trejo,11540.0,Left Center Midfield,25,Toulouse,130,['71b785fb-c3dc-4338-87c3-81d19cac235f'],7,,,,,,,,,,,,,,,,,Toulouse,130,00:12:07.387,Pass,
,,,,,,,,,,,,,,,,,1.810841,,,,,,,,,,,,40e9d59b-ae73-441f-8912-eb3fe2093ce8,550,,,"[41.9, 16.0]",3900561,12,,,,1.9212929,,Right Foot,,,,"[31.7, 43.9]",,Ground Pass,,29.70606,,,,Issa Diop,4349.0,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Center Forward,25,Toulouse,130,['08fc80f0-cfdb-4152-966f-390391c36bc9'],8,,,,,,,,,,,,,,,,,Toulouse,130,00:12:08.392,Pass,
,,,,,,,,,,,,,,,,,2.369353,,,,,,,,,,,,e7d083c2-2101-4970-a603-e50f59abbd1b,553,,,"[31.7, 43.9]",3900561,12,,,,-3.0495458,,Right Foot,,,,"[12.2, 42.1]",,Ground Pass,,19.582901,,,,Alban Lafont,2981.0,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,25,Toulouse,130,['be5533d5-eb15-4cf1-811e-1524cecfc392'],10,,,,,,,,,,,,,,,,,Toulouse,130,00:12:10.243,Pass,
,,,,,,,,,,,,,,,,,3.327761,,,,,,,,,,,,68a97755-e840-4a74-9d5c-417882588ef9,556,,,"[12.2, 42.1]",3900561,12,,,,0.45421392,,Right Foot,,,,"[54.8, 62.9]",,High Pass,,47.40675,,Unknown,,Jean-Daniel Akpa Akpro,31174.0,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,25,Toulouse,130,['e442d77e-18b6-4cb3-a4d5-1d20fb1c2adc'],12,,,,,,,,,,,,,,,,,Toulouse,130,00:12:12.652,Pass,
,,,,,,,,,,,,,,,,,1.091525,,,,,,,,,,,,a7b3fe84-545b-4d8a-a695-13882c0c2e8b,560,,,"[63.8, 16.8]",3900561,12,,,,1.2510742,,Right Foot,,,,"[73.6, 46.4]",,Ground Pass,,31.180122,,,,Sofiane Boufal,3625.0,,,,,Free Kick,1,From Free Kick,Mounir Obbadi,40697.0,Left Center Midfield,26,Lille,143,['9db52e1c-dd9e-44d3-8c05-bbb2deac2714'],25,,,,,,,,,,,,,,,,,Lille,143,00:12:25.165,Pass,
,,,,,,,,,,,,,,,,,0.705894,,,,,,,,,,,,3a4711fb-c226-47ff-b7c8-671a2bb581cd,566,,,"[33.0, 37.2]",3900561,12,,,,0.35470566,,Right Foot,,,True,"[35.7, 38.2]",,Ground Pass,,2.879236,,,,Óscar Guido Trejo,11540.0,,,,,Recovery,1,Regular Play,Yann Bodiger,2961.0,Center Defensive Midfield,27,Toulouse,130,['bafb9f25-7863-4b94-bf33-8023e08a3f26'],29,,,,,,,,,,,,,,,,,Toulouse,130,00:12:29.162,Pass,
