ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.349656,,,,,,,,,,,,,a0b80338-d893-465b-8829-7fe400c91f18,1249,,,"[80.8, 0.1]",3900546,33,,,,,0.3463541,,,,,"[94.1, 4.9]",,Low Pass,,14.139661,,,,,Ermir Lenjani,10746.0,,,,,Throw-in,1,From Throw In,Youssouf Sabaly,3404.0,Left Back,77,Nantes,144,['94fd3e86-260e-4425-a4d8-f0c890dfc9dc'],53,,,,,,,,,,,,,,,,,Nantes,144,00:33:53.192,Pass,
,,,,,,,,,,,,,,1.008082,,,,,,,,,,,,,a6ecbc7e-1b40-49c8-af13-39a0155eb352,1252,,,"[94.1, 4.9]",3900546,33,,,,,-2.9694018,fca49317-bba2-4322-ae21-489619012bb0,Left Foot,,,"[78.0, 2.1]",,Ground Pass,,16.341665,,,,,Youssouf Sabaly,3404.0,True,,,,,1,From Throw In,Ermir Lenjani,10746.0,Left Midfield,77,Nantes,144,['c4487c08-1396-4ac3-a3b5-5e4a3855a189'],54,,,,,,,,,,,,,,,,,Nantes,144,00:33:54.622,Pass,
,,,,,,,,,,,,,,1.240892,,,,,,,,,,,,,8f2e014d-ba69-4edf-874a-d4016b079196,1264,,,"[120.0, 80.0]",3900546,34,,,,,-1.731559,,Left Foot,,,"[115.2, 50.4]",,High Pass,True,29.986664,,,,,Adrien Thomasson,3375.0,,,Inswinging,,Corner,1,From Corner,Ermir Lenjani,10746.0,Left Midfield,78,Nantes,144,['f2824bd8-e3e1-4d1a-8714-8ba1feb50d22'],39,,,,,,,,,,,,,,,,,Nantes,144,00:34:39.019,Pass,
,,,,,,,,,,,,,,1.289506,,,,,,,,,,,,,5b6a06b6-38bb-4493-892e-2ed23105db70,1266,,,"[115.2, 50.4]",3900546,34,,,,,-1.4732805,,Head,,,"[117.0, 32.0]",,High Pass,,18.487833,,,,,Ermir Lenjani,10746.0,,,,,,1,From Corner,Adrien Thomasson,3375.0,Right Defensive Midfield,78,Nantes,144,['d4828256-3b32-44e6-8d14-06663cc9cc52'],40,,,,,,,,,,,,,,,,,Nantes,144,00:34:40.315,Pass,
,,,,,,,,,,,,,,0.656125,,,,,,,,,,,,,3238895a-c5c8-458a-9adc-2513bf97496f,1269,,,"[117.0, 32.0]",3900546,34,,,,True,1.8925469,,,,,"[116.3, 34.1]",,Low Pass,,2.2135944,,,Incomplete,,,,,,,,,1,From Corner,Ermir Lenjani,10746.0,Left Midfield,78,Nantes,144,"['6b3e3158-e4ec-4df4-8a0a-b16f2d1e9e6e', '735fefb3-4159-40bc-acab-4d79ac32f414']",41,,,,,,,,,,,,,,,,,Nantes,144,00:34:41.685,Pass,True
,,,,,,,,,,,,,,4.47558,,,,,,,,,,,,,5a007074-2247-49b7-af8b-62e226300896,1282,,,"[7.0, 36.1]",3900546,35,,,,,0.6437925,,Right Foot,,,"[61.9, 77.3]",,High Pass,,68.64,,,Incomplete,,John Tshibumbu,7721.0,,True,,,Goal Kick,1,From Goal Kick,Paul Guerin,45415.0,Goalkeeper,79,Gazélec Ajaccio,160,"['1d85a9d4-b09c-4299-9745-4daf231c5005', '8b3d49b7-c296-4a08-bb91-cf57e3a64c83']",16,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:16.995,Pass,
,,,,,,,,,,,,,,0.97375,,,,,,,,,,,,,1d85a9d4-b09c-4299-9745-4daf231c5005,1284,,,"[58.2, 2.8]",3900546,35,,,,True,0.1429041,,,,,"[72.1, 4.8]",,High Pass,,14.043148,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Youssouf Sabaly,3404.0,Left Back,79,Gazélec Ajaccio,160,"['4fce1b68-5507-4e3a-9dde-2e88f931ca84', '5a007074-2247-49b7-af8b-62e226300896', '62bf8f20-24ba-4301-ad9f-46d0859f4344']",21,,,,,,,,,,,,,,,,,Nantes,144,00:35:21.471,Pass,True
,,,,,,,,,,,,,,1.093458,,,,,,,,,,,,,62bf8f20-24ba-4301-ad9f-46d0859f4344,1286,,,"[48.0, 75.3]",3900546,35,,,,,-0.2965458,,Head,,,"[58.8, 72.0]",,Low Pass,,11.292918,,,,,David Ducourtioux,401509.0,,,,,Interception,1,From Goal Kick,Alexandre Coeff,7428.0,Right Back,79,Gazélec Ajaccio,160,"['0a19f48f-5598-4f84-9023-c194f1660486', '1d85a9d4-b09c-4299-9745-4daf231c5005']",22,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:22.445,Pass,
,,,,,,,,,,,,,,1.052484,,,,,,,,,,,,,0bb2854d-0b2d-400a-97ac-0321e8da03f8,1290,,,"[57.1, 71.4]",3900546,35,,,,,-1.9957727,,Right Foot,,,"[50.9, 57.7]",,Ground Pass,,15.03762,,,,,Abdou Kader Mangane,2953.0,,,,,,1,From Goal Kick,David Ducourtioux,401509.0,Right Center Midfield,79,Gazélec Ajaccio,160,"['383da120-aca9-4228-a741-ec4085633188', 'b046eba5-d5ca-42f0-aec4-a46e0e026bef']",23,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:23.929,Pass,True
,,,,,,,,,,,,,,0.922892,,,,,,,,,,,,,2aede2f8-4069-47a0-a6e7-53a4e75dc6bf,1294,,,"[50.8, 62.5]",3900546,35,,,,,1.0567328,,Right Foot,,,"[55.6, 71.0]",,Ground Pass,,9.76166,,,,,David Ducourtioux,401509.0,,,,,,1,From Goal Kick,Abdou Kader Mangane,2953.0,Center Defensive Midfield,79,Gazélec Ajaccio,160,"['8a42ec43-ca94-4a00-a84b-6e73e464f069', 'c485803f-3d0a-4971-b31e-922a6ad357b3']",26,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:26.158,Pass,True
,,,,,,,,,,,,,,1.105021,,,,,,,,,,,,,dd784eeb-945a-4982-95eb-e9ff698fe253,1301,,,"[49.8, 73.4]",3900546,35,,True,,,-2.406153,,Right Foot,,,"[43.5, 67.7]",,Ground Pass,,8.495881,,,,,Roderic Filippi,7808.0,,,,,Free Kick,1,From Free Kick,Abdou Kader Mangane,2953.0,Center Defensive Midfield,80,Gazélec Ajaccio,160,['cadd6bdb-a422-459c-8599-0c553ddadb04'],49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:49.603,Pass,
,,,,,,,,,,,,,,2.190324,,,,,,,,,,,,,76fc8420-626e-4121-a3da-c6dbdf2ee9cf,1303,,,"[43.5, 67.7]",3900546,35,,,,,-1.4306552,,Right Foot,,,"[48.0, 35.8]",,Ground Pass,,32.215836,,,,,Jérémie Bréchet,7603.0,,,,,,1,From Free Kick,Roderic Filippi,7808.0,Right Center Back,80,Gazélec Ajaccio,160,['c2c6d438-491e-4084-bc71-4e16a5a6b8a3'],50,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:50.708,Pass,
,,,,,,,,,,,,,,1.656992,,,,,,,,,,,,,f0a7494d-90e9-48a0-85ca-d2a9b2de0c2a,1306,,,"[66.8, 29.6]",3900546,35,,,,,-0.7015615,,Left Foot,,,"[92.6, 7.8]",,Ground Pass,,33.776917,,,,,Issiaga Sylla,4352.0,,,,,,1,From Free Kick,Jérémie Bréchet,7603.0,Left Center Back,80,Gazélec Ajaccio,160,['d066080f-bdc9-4458-98c8-b05a1e441f4f'],55,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:55.316,Pass,
,,,,,,,,,,,,,,3.150821,,,,,,,,,,,,,8ef3e7ff-6479-427b-aeb2-b4e1a3ba0381,1309,,,"[92.6, 7.8]",3900546,35,,,,,1.3153723,,Left Foot,,,"[101.4, 41.5]",,High Pass,,34.830017,,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,80,Gazélec Ajaccio,160,"['dbf5cc47-40b6-4a98-a8b5-99ad2e9fcea5', 'dd065b96-1c9e-4792-bccc-425e1e1683aa']",59,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:35:59.239,Pass,
,,,,,,,,,,,,,,0.963304,,,,,,,,,,,,,60834612-d1c1-4f83-8ee4-8dc286cf1dea,1314,,,"[33.0, 43.5]",3900546,36,,,,,-0.042830933,,Right Foot,,,"[47.0, 42.9]",,Ground Pass,,14.012852,,,,,Kolbeinn Sigþórsson,6284.0,,,,,,1,From Free Kick,Adrien Thomasson,3375.0,Right Defensive Midfield,80,Gazélec Ajaccio,160,['1358520d-d5be-4fbc-b540-d3d3e842a4d3'],4,,,,,,,,,,,,,,,,,Nantes,144,00:36:04.946,Pass,
,,,,,,,,,,,,,,1.386922,,,,,,,,,,,,,301efd09-cdb1-4c0b-90f3-5777665ed6ab,1322,,,"[73.9, 40.5]",3900546,36,,,,,-3.0278006,,Left Foot,,,"[70.4, 40.1]",,Ground Pass,,3.522783,,,,,Damjan Đoković,31911.0,,,,,,1,From Free Kick,Abdou Kader Mangane,2953.0,Center Defensive Midfield,80,Gazélec Ajaccio,160,['47248374-9636-4545-bad3-08a69e6e0c77'],8,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:36:08.562,Pass,
,,,,,,,,,,,,,,5.555907,,,,,,,,,,,,,ef10887a-587c-4899-ba3e-105ad01b3096,1326,,,"[74.7, 53.0]",3900546,36,,,,,-0.7261988,,Left Foot,,,"[116.7, 15.7]",,High Pass,,56.171967,,,Incomplete,,Kévin Mayi,7430.0,,,,,,1,From Free Kick,Damjan Đoković,31911.0,Left Center Midfield,80,Gazélec Ajaccio,160,"['91403610-f608-49b4-b79a-81334c174c18', 'adeefc5a-36a1-4ed0-9f44-1317aec0e5bd', 'c91587b8-9934-46b4-9059-f805a6ec95a0']",14,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:36:14.153,Pass,True
,,,,,,,,,,,,,,1.378181,,,,,,,,,,,,,551fdd29-f3dc-4d31-8404-d40eaa24cf6c,1330,,,"[16.0, 48.4]",3900546,36,,,,,-1.332187,,Right Foot,,,"[20.5, 29.9]",,Ground Pass,,19.039433,,,,,Lorik Agim Cana,10936.0,,,,,,1,Regular Play,Maxime Dupé,4377.0,Goalkeeper,81,Nantes,144,['7c81877a-23ef-4511-bf57-da070af83fc4'],27,,,,,,,,,,,,,,,,,Nantes,144,00:36:27.293,Pass,
,,,,,,,,,,,,,,3.028337,,,,,,,,,,,,,e0c5ff4e-304c-40b0-b33c-8cb59088caf8,1333,,,"[20.5, 29.9]",3900546,36,,,,,-0.7241788,,Right Foot,,,"[50.8, 3.1]",,High Pass,,40.451576,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,81,Nantes,144,['e4e856ea-baa2-42fd-95db-b147d0cdc897'],29,,,,,,,,,,,,,,,,,Nantes,144,00:36:29.970,Pass,
,,,,,,,,,,,,,,1.280474,,,,,,,,,,,,,cecad695-6f76-418d-91f2-d5af571c331a,1337,,,"[73.4, 5.1]",3900546,36,,,,,0.6940501,,Left Foot,,,"[87.7, 17.0]",,Ground Pass,,18.603764,,,,,Emiliano Sala,3114.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Left Back,81,Nantes,144,"['1a100dd1-f3ef-4e16-a28e-755d7ed6d963', '8264deb6-65cc-425e-b222-7a6a9794329f']",35,,,,,,,,,,,,,,,,,Nantes,144,00:36:35.631,Pass,True
,,,,,,,,,,,,,,1.789978,,,,,,,,,,,,,8c1b5b2d-f96c-43bc-b80d-12115225120e,1344,,,"[93.9, 9.1]",3900546,36,,,,,-0.40317455,,Right Foot,,,"[115.0, 0.1]",,Ground Pass,,22.939268,,,Out,,Léo Dubois,3144.0,,,,,,1,Regular Play,Emiliano Sala,3114.0,Center Attacking Midfield,81,Nantes,144,['54220ea1-9994-4699-940a-afd5564f6511'],40,,,,,,,,,,,,,,,,,Nantes,144,00:36:40.069,Pass,
,,,,,,,,,,,,,,1.094813,,,,,,,,,,,,,8493f6b2-2eb8-45ff-8e20-37fc3b9ecd14,1346,,,"[10.3, 80.0]",3900546,36,,True,,,-2.2424026,,,,,"[4.1, 72.2]",,Low Pass,,9.963935,,,,,Roderic Filippi,7808.0,,,,,Throw-in,1,From Throw In,Alexandre Coeff,7428.0,Right Back,82,Gazélec Ajaccio,160,['591efc4c-8e57-4937-88ba-bc9e109812fa'],45,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:36:45.839,Pass,
,,,,,,,,,,,,,,0.892629,,,,,,,,,,,,,8d8ccd5b-c246-4613-a711-a33a1d81cf5f,1348,,,"[4.1, 72.2]",3900546,36,,,,,0.74837804,,Right Foot,,,"[9.7, 77.4]",,Ground Pass,,7.641989,,,,,Alexandre Coeff,7428.0,,,,,,1,From Throw In,Roderic Filippi,7808.0,Right Center Back,82,Gazélec Ajaccio,160,['079913d8-581f-430e-9fb9-3a83f4442585'],46,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:36:46.934,Pass,
,,,,,,,,,,,,,,1.021245,,,,,,,,,,,,,7d00dd9b-dfc8-4c16-af17-d14cb4b1211e,1352,,,"[9.7, 77.4]",3900546,36,,,,,-0.71883,,Right Foot,,,"[15.3, 72.5]",,Ground Pass,,7.441102,,,,,David Ducourtioux,401509.0,,,,,,1,From Throw In,Alexandre Coeff,7428.0,Right Back,82,Gazélec Ajaccio,160,"['298d4e38-fb41-4300-b4fd-c264b5d29d8a', '2b327f91-122c-4b86-9b25-9c49811cc76f']",48,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:36:48.045,Pass,True
,,,,,,,,,,,,,,0.492707,,,,,,,,,,,,,fa57a6e6-f48d-460f-8c80-9c68935a1552,1356,,,"[15.3, 72.5]",3900546,36,,,,,0.29544082,,Right Foot,,,"[19.9, 73.9]",,Low Pass,,4.8083262,,,Incomplete,,John Tshibumbu,7721.0,,,,,,1,From Throw In,David Ducourtioux,401509.0,Right Center Midfield,82,Gazélec Ajaccio,160,"['46589a2b-497b-41b3-9b26-17f7ba0f9e31', 'a978bc8e-f394-4208-9422-89bbcf543b61']",49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:36:49.740,Pass,
,,,,,,,,,,,,,,3.730272,,,,,,,,,,,,,c9d09363-e4f8-459a-b825-ba4bea2cd541,1359,,,"[7.0, 44.1]",3900546,37,,,,,0.23255694,,Left Foot,,,"[56.4, 55.8]",,High Pass,,50.766624,,,Incomplete,,Abdou Kader Mangane,2953.0,,,,,Goal Kick,1,From Goal Kick,Paul Guerin,45415.0,Goalkeeper,83,Gazélec Ajaccio,160,"['680832c6-bcd1-409d-9103-16ce6c37a4aa', 'd52febe3-d57e-41e7-b10c-9956dc719b92']",21,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:37:21.254,Pass,
,,,,,,,,,,,,,,0.854311,,,,,,,,,,,,,680832c6-bcd1-409d-9103-16ce6c37a4aa,1362,,,"[63.7, 24.3]",3900546,37,,,,True,2.4123154,,,,,"[54.3, 32.7]",,Low Pass,,12.606348,,,,,Adrien Thomasson,3375.0,,,,,Recovery,1,Regular Play,Ermir Lenjani,10746.0,Left Midfield,84,Nantes,144,"['57bf22df-1f0e-4541-bdcb-2f35867cea35', '6f4bbb60-4bea-472d-a96d-18002096ecb1', 'c9d09363-e4f8-459a-b825-ba4bea2cd541']",24,,,,,,,,,,,,,,,,,Nantes,144,00:37:24.984,Pass,True
,,,,,,,,,,,,,,2.176915,,,,,,,,,,,,,6111d413-4718-4f82-bc89-dc349a17f30b,1366,,,"[54.0, 31.0]",3900546,37,,,,,1.3352513,,Right Foot,,,"[56.4, 41.0]",,High Pass,,10.283968,,,,,Lucas Deaux,2943.0,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Right Defensive Midfield,84,Nantes,144,"['4eee3f30-f023-4df2-b4a9-a5ea75ff7787', '8703fcdb-b796-41f9-98f6-2e24263c6514']",26,,,,,,,,,,,,,,,,,Nantes,144,00:37:26.516,Pass,True
,,,,,,,,,,,,,,1.923208,,,,,,,,,,,,,47ae754b-710a-430d-b591-dc27cbe9f063,1370,,,"[64.5, 39.6]",3900546,37,,,,,1.2155654,,Right Foot,,,"[71.4, 58.2]",,Ground Pass,,19.838598,,,,,Léo Dubois,3144.0,,,,,,1,Regular Play,Lucas Deaux,2943.0,Left Defensive Midfield,84,Nantes,144,"['21ddd0e2-719a-4b38-a726-b65ddaf37a34', 'c187c715-fb0a-45aa-bee5-8bb5f2b6f546']",29,,,,,,,,,,,,,,,,,Nantes,144,00:37:29.558,Pass,True
,,,,,,,,,,,,,,1.782529,,,,,,,,,,,,,191224f1-6954-49c2-9995-614408c507e6,1374,,,"[80.8, 67.6]",3900546,37,,,,,-2.587285,,Right Foot,,,"[64.0, 57.2]",,Ground Pass,,19.758543,,,,,Oswaldo Augusto Vizcarrondo Araújo,3004.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,84,Nantes,144,"['0e544d8f-6bf9-4569-8efb-d306ff9bff4a', '8fd71d37-a646-4049-bad8-b85021a9ce67']",33,,,,,,,,,,,,,,,,,Nantes,144,00:37:33.644,Pass,True
,,,,,,,,,,,,,,1.659677,,,,,,,,,,,,,5055fd16-2733-4816-8ac7-0fea405d998c,1377,,,"[63.5, 55.4]",3900546,37,,,,,-1.4516035,,Right Foot,,,"[65.5, 38.7]",,Ground Pass,,16.819334,,,,,Lucas Deaux,2943.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,84,Nantes,144,['d0bf9c3e-06ab-4049-85f7-755f41ae648b'],36,,,,,,,,,,,,,,,,,Nantes,144,00:37:36.093,Pass,
,,,,,,,,,,,,,,2.474136,,,,,,,,,,,,,fa6e7d77-7686-4ea7-b8aa-f03bed60cacb,1381,,,"[65.5, 38.6]",3900546,37,,,,,-1.0753611,,Right Foot,,,"[84.9, 2.7]",,High Pass,,40.806496,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Lucas Deaux,2943.0,Left Defensive Midfield,84,Nantes,144,['4145b381-093e-46ea-8b0f-9e5b13421998'],38,,,,,,,,,,,,,,,,,Nantes,144,00:37:38.601,Pass,
,,,,,,,,,,,,,,1.378897,,,,,,,,,,,,,9cbe37cb-fcb3-4e2b-a394-70c8c8e2319a,1387,,,"[88.7, 2.8]",3900546,38,,,,,0.91762704,,Left Foot,,,"[106.3, 25.8]",,High Pass,,28.961353,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Ermir Lenjani,10746.0,Left Midfield,85,Nantes,144,['7cce813e-bf02-496a-bd4c-913e138bf634'],11,,,,,,,,,,,,,,,,,Nantes,144,00:38:11.065,Pass,
,,,,,,,,,,,,,,0.827603,,,,,,,,,,,,,00174cd9-7dad-4b4b-9f29-1eb117eb8f8a,1391,,,"[61.9, 9.7]",3900546,38,,,,,-0.76101273,,Head,,,"[68.2, 3.7]",,High Pass,,8.7,,,,,Lucas Deaux,2943.0,,,,,,1,From Free Kick,Léo Dubois,3144.0,Right Back,85,Nantes,144,['947a41b0-1829-4216-9a09-8f30398fac77'],19,,,,,,,,,,,,,,,,,Nantes,144,00:38:19.462,Pass,
,,,,,,,,,,,,,,1.610105,,,,,,,,,,,,,95cda56c-01bc-4218-b46b-dd1d7d0fc935,1397,,,"[51.5, 75.2]",3900546,38,,,,True,-3.100379,,,,,"[41.8, 74.8]",,Low Pass,,9.708244,,,,,Alexandre Coeff,7428.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,86,Gazélec Ajaccio,160,"['44d80e6d-4801-4391-a561-bc477fb8c735', '58c8a528-f45c-4259-9832-c9dee8886d29']",21,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:21.008,Pass,True
,,,,,,,,,,,,,,0.956105,,,,,,,,,,,,,affe08c6-1ac9-4ccd-b5d7-f7314734ef13,1400,,,"[41.8, 74.8]",3900546,38,,,,,-3.0111895,,Right Foot,,,"[29.6, 73.2]",,Ground Pass,,12.304471,,,,,David Ducourtioux,401509.0,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,86,Gazélec Ajaccio,160,['741ff43f-3ce7-41f5-9954-8a7213d05244'],22,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:22.850,Pass,
,,,,,,,,,,,,,,2.449347,,,,,,,,,,,,,5c18f7af-846f-45a4-9a90-73141749a60b,1403,,,"[29.6, 73.2]",3900546,38,,,,,-0.6923344,,Right Foot,,,"[66.5, 42.6]",,High Pass,,47.937145,,,Incomplete,,Khalid Boutaïb,5726.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,86,Gazélec Ajaccio,160,"['633784b4-f775-47d2-bbc6-515b5b0596bb', '7bfe7ed5-a133-4f07-92d0-1c40bd3ec7e3', 'bb218281-746b-4c42-88c4-8093aa877466']",23,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:23.806,Pass,True
,,,,,,,,,,,,,,1.960671,,,,,,,,,,,,,17b8b8b3-b408-4724-bf2a-70208d52c8de,1408,,,"[62.7, 42.9]",3900546,38,,,,,0.8504404,,Right Foot,,,"[87.1, 70.7]",,Ground Pass,,36.98919,,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,86,Gazélec Ajaccio,160,['544a0f3e-8109-441d-8be3-7d50783c9ced'],28,,,,,,,,,,,,,,,,,Nantes,144,00:38:28.291,Pass,
,,,,,,,,,,,,,,1.486679,,,,,,,,,,,,,4d466102-a110-4e29-ae17-64babd72b580,1411,,,"[100.3, 69.0]",3900546,38,,,,,0.5994525,,Right Foot,,,"[106.3, 73.1]",,High Pass,,7.267049,,,Incomplete,,,,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Midfield,86,Gazélec Ajaccio,160,['39fc5a60-bb18-44bb-a351-c9807abf98a7'],32,,,,,,,,,,,,,,,,,Nantes,144,00:38:32.477,Pass,
,,,,,,,,,,,,,,1.376774,,,,,,,,,,,,,848e9d8d-c2cc-44a4-a70f-dd17b7a6fc2c,1417,,,"[48.7, 63.7]",3900546,38,,,,,1.4155344,,Right Foot,,,"[50.5, 75.2]",,Ground Pass,,11.6400175,,,,,Alexandre Coeff,7428.0,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Center Midfield,86,Gazélec Ajaccio,160,"['34b72ceb-a1ad-4c09-bf00-0246f0c55eb8', '851db91f-24a4-4023-9c62-4d1d9f32e998']",39,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:39.898,Pass,True
,,,,,,,,,,,,,,2.767462,,,,,,,,,,,,,a2a20930-e3d2-454a-bf16-068b33557f03,1420,,,"[50.5, 75.2]",3900546,38,,,,,-0.010282414,,Right Foot,,,"[89.4, 74.8]",,High Pass,,38.902058,,,Incomplete,,John Tshibumbu,7721.0,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,86,Gazélec Ajaccio,160,"['5f5dcb1e-184d-45af-801e-c3d89b0b7083', '62606c77-18d8-4e48-a0c3-843a65584f1d']",42,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:42.535,Pass,
,,,,,,,,,,,,,,1.379163,,,,,,,,,,,,,62606c77-18d8-4e48-a0c3-843a65584f1d,1423,,,"[30.7, 5.3]",3900546,38,,,,True,0.15689199,,,,,"[48.4, 8.1]",,Low Pass,,17.920101,,,,,Lucas Deaux,2943.0,,,,,Recovery,1,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,87,Nantes,144,"['09264808-063b-4c6a-a7a8-960ce8137828', '7fe36194-7570-450d-afba-ac382bc76b8a', 'a2a20930-e3d2-454a-bf16-068b33557f03']",45,,,,,,,,,,,,,,,,,Nantes,144,00:38:45.303,Pass,True
,,,,,,,,,,,,,,0.816658,,,,,,,,,,,,,8ed81fd3-3d2d-4f71-a6bc-897e6d2f98a0,1427,,,"[46.2, 10.4]",3900546,38,,,,,-2.0292356,,Right Foot,,,"[42.4, 2.7]",,High Pass,,8.586617,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Lucas Deaux,2943.0,Left Defensive Midfield,87,Nantes,144,"['65e5f80b-9dca-4c39-8f37-a0723f325bca', '9af4eac2-584f-415a-892b-54a0f8923a15']",46,,,,,,,,,,,,,,,,,Nantes,144,00:38:46.746,Pass,True
,,,,,,,,,,,,,,1.264639,,,,,,,,,,,,,153f61c5-8ec6-49dd-8bc3-00cde216e023,1429,,,"[42.4, 2.5]",3900546,38,,,,,0.2947301,,Head,,,"[53.6, 5.9]",,High Pass,,11.7046995,,,,,Ermir Lenjani,10746.0,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Left Back,87,Nantes,144,['c4cd6eb5-825d-4d2e-ae57-6d54b2377de3'],47,,,,,,,,,,,,,,,,,Nantes,144,00:38:47.683,Pass,
,,,,,,,,,,,,,,3.935409,,,,,,,,,,,,,be37d931-fdc6-46e4-a258-e76b99b18b17,1432,,,"[78.8, 3.9]",3900546,38,,,,,0.31212002,,Left Foot,,,"[116.3, 16.0]",,Ground Pass,,39.40381,,,,,Youssouf Sabaly,3404.0,,,,,,1,Regular Play,Ermir Lenjani,10746.0,Left Midfield,87,Nantes,144,['7713dae3-6fba-477b-bd76-bc28519298a5'],52,,,,,,,,,,,,,,,,,Nantes,144,00:38:52.612,Pass,
,,,,,,,,,,,,,,0.442806,,,,,,,,,,,,,5885a5a1-fece-40e0-8d48-f3cff18c797a,1436,,,"[116.6, 17.1]",3900546,38,,,,,1.8370484,,Left Foot,,,"[115.4, 21.5]",,Low Pass,,4.560702,,,Incomplete,,,,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Left Back,87,Nantes,144,"['040c4c14-8794-4707-bd60-07175d7e3d76', '089824b3-bd60-48d2-8c6b-eedecce50974']",56,,,,,,,,,,,,,,,,,Nantes,144,00:38:56.707,Pass,True
,,,,,,,,,,,,,,2.104589,,,,,,,,,,,,,18d0ef7a-d264-47ec-9097-68fee561c693,1438,,,"[120.0, 0.1]",3900546,39,,,,,1.7746553,,Left Foot,,,"[111.4, 41.7]",,High Pass,,42.47964,,,Incomplete,True,Adrien Thomasson,3375.0,,True,Outswinging,,Corner,1,From Corner,Ermir Lenjani,10746.0,Left Midfield,88,Nantes,144,"['863587a6-ce73-497f-93ea-03f1ba4f9c80', '8681222a-8960-4b4b-ab99-80c3e8876afe']",36,,,,,,,,,,,,,,,,,Nantes,144,00:39:36.782,Pass,
