50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d50a2c-692c-46a3-b2a1-a7a912b5ee00,446,,,"[46.6, 75.8]",3829464,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Cioni,40517.0,Right Back,29,Bastia,2736,['c57fca3e-a93c-400f-846b-d630e726ec0c'],30,,,,,,,,,,,,,,,,Bastia,2736,00:10:30.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9cf2bc8-52e5-4974-bb8d-7acd620e39d9,450,,,"[70.3, 67.9]",3829464,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Floyd Ayité,15689.0,Left Wing,29,Bastia,2736,"['726687b8-9f95-417e-97dc-d17b1063654c', 'c7f554ba-e11a-452c-9e4e-3ea5f62a81af']",34,,,,,,,,,,,,,,,,Bastia,2736,00:10:34.162,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ff4849f-21b6-4acb-a44a-f35c3c40ae14,454,,,"[90.1, 57.7]",3829464,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,29,Bastia,2736,['a1d4eeeb-b200-4c29-8084-2a24db42cec3'],37,,,,,,,,,,,,,,,,Bastia,2736,00:10:37.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48b8e9d6-b916-4250-9231-18c0b17b4d7f,459,,,"[47.6, 67.3]",3829464,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,30,OGC Nice,136,['e9b41948-26eb-4869-8600-c4e14345da8c'],47,,,,,,,,,,,,,,,,OGC Nice,136,00:10:47.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d82358c-25cf-4853-999c-02cdbef9909a,462,,,"[49.0, 56.9]",3829464,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Center Defensive Midfield,30,OGC Nice,136,['888bf239-ced3-467e-afdf-2d6ffd35e00c'],49,,,,,,,,,,,,,,,,OGC Nice,136,00:10:49.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01ed3808-a63f-4b11-9179-73072096feec,465,,,"[78.7, 6.4]",3829464,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,30,OGC Nice,136,['5267687e-0d11-4ce1-b6d4-75fb3827fa59'],54,,,,,,,,,,,,,,,,OGC Nice,136,00:10:54.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346cf899-ed50-4aca-9de3-cb604bbf0635,470,,,"[78.3, 6.0]",3829464,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Forward,31,OGC Nice,136,['aa258c26-29e9-49b8-ab2c-2afc68f520fe'],1,,,,,,,,,,,,,,,,OGC Nice,136,00:11:01.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b209e1-e0fc-4ca6-95c0-ef10c88ad6ca,483,,,"[57.1, 4.5]",3829464,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Julian Palmieri,4508.0,Left Back,33,Bastia,2736,['11b89529-d897-441b-b519-c837b13012a8'],43,,,,,,,,,,,,,,,,Bastia,2736,00:11:43.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96f84eff-17bf-4c9c-8256-74c903f05e0a,485,,,"[77.4, 2.0]",3829464,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,33,Bastia,2736,['008ab77f-6dd1-4b92-9047-9aa94f3194e0'],47,,,,,,,,,,,,,,,,Bastia,2736,00:11:47.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482fdc22-1983-4f08-a4aa-2f5eadcfde92,489,,,"[53.5, 6.7]",3829464,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Seko Fofana,7791.0,Left Defensive Midfield,33,Bastia,2736,['06cdeee0-3d94-4cd4-8e40-aa3ab883bc75'],50,,,,,,,,,,,,,,,,Bastia,2736,00:11:50.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1751c3e-d41e-4150-a6e5-3e563b6f21f9,492,,,"[64.1, 20.1]",3829464,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,33,Bastia,2736,['4a6eb35d-fedc-447a-a949-066451028017'],53,,,,,,,,,,,,,,,,Bastia,2736,00:11:53.757,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10bd186e-d1a7-43c3-95aa-8a99e08b4281,497,,,"[92.5, 60.6]",3829464,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gaël Danic,7349.0,Right Wing,33,Bastia,2736,['c82ecfe6-2fe5-4be9-869d-8bd362d252aa'],59,,,,,,,,,,,,,,,,Bastia,2736,00:11:59.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4f75c7f-8ce7-4a2f-af24-5a8017fbed14,501,,,"[28.2, 24.1]",3829464,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jean Michaël Seri,3359.0,Left Center Midfield,34,OGC Nice,136,['e1b8b7d6-07ac-4a69-9ce2-05cb721f4b68'],7,,,,,,,,,,,,,,,,OGC Nice,136,00:12:07.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857a8d86-8edd-4017-a0db-7ebe199d4384,507,,,"[5.5, 16.8]",3829464,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathieu Bodmer,4373.0,Left Center Back,36,OGC Nice,136,['9322a2ab-00cf-4406-a046-b67f49c45ed0'],56,,,,,,,,,,,,,,,,OGC Nice,136,00:12:56.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf837ce-f1a9-43d4-b690-cff58a4982ee,510,,,"[30.2, 4.8]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,36,OGC Nice,136,['a23cb1ba-f18f-470b-84a6-2673d8967007'],1,,,,,,,,,,,,,,,,OGC Nice,136,00:13:01.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6c5173c-492d-41c1-85b5-8d8ad7e3a78b,518,,,"[63.7, 20.3]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alassane Pléa,3230.0,Right Wing,36,OGC Nice,136,['cf3eafc4-d587-4c1c-85e4-e660f9626b16'],6,,,,,,,,,,,,,,,,OGC Nice,136,00:13:06.885,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0c971bc-b462-4ef1-9ee7-92fdf95cc3a2,521,,,"[73.7, 65.9]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Pied,4270.0,Right Back,36,OGC Nice,136,['a96f137a-944b-4d0c-ac78-e28cae315b83'],11,,,,,,,,,,,,,,,,OGC Nice,136,00:13:11.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94df7834-f409-46f3-bb38-8d381cc64638,528,,,"[82.1, 3.1]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Palmieri,4508.0,Left Back,38,Bastia,2736,['aaac5364-d7dd-43d6-b5a4-3662e487b23f'],30,,,,,,,,,,,,,,,,Bastia,2736,00:13:30.277,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768ba77-aac2-401f-83c9-588619d34af7,531,,,"[103.4, 11.1]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Floyd Ayité,15689.0,Left Wing,38,Bastia,2736,['fda72efc-a382-416f-af6b-90b5dbb81e9e'],35,,,,,,,,,,,,,,,,Bastia,2736,00:13:35.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ade3157-27ba-446e-b7e7-5f6007071b0e,536,,,"[61.9, 39.7]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yannick Cahuzac,4350.0,Right Defensive Midfield,38,Bastia,2736,['8f1b024a-cc5b-4e8c-9d33-2e59a2e98b00'],41,,,,,,,,,,,,,,,,Bastia,2736,00:13:41.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fec2770-8e05-4237-8548-19998ea6dd3b,540,,,"[65.8, 71.1]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilles Cioni,40517.0,Right Back,38,Bastia,2736,['559cfef1-bfcf-47d0-a723-5b173098fa49'],45,,,,,,,,,,,,,,,,Bastia,2736,00:13:45.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cc07ef0-61cf-492a-bc13-4340c66aee92,544,,,"[39.4, 50.4]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sébastien Squillaci,26481.0,Right Center Back,38,Bastia,2736,['64ab7986-da99-419e-9e47-4a41906237ee'],48,,,,,,,,,,,,,,,,Bastia,2736,00:13:48.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c659587-f817-4aba-8257-88a313ca8aae,547,,,"[39.0, 24.7]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,François Modesto,401194.0,Left Center Back,38,Bastia,2736,['e0e5da35-c2e4-4662-80a4-46d2d8dcae07'],51,,,,,,,,,,,,,,,,Bastia,2736,00:13:51.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e52807cc-1889-4fe4-bf01-b017d4ab1182,550,,,"[75.6, 4.5]",3829464,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Palmieri,4508.0,Left Back,38,Bastia,2736,['3a50f224-a0b3-4e66-af0d-f07620f291ff'],58,,,,,,,,,,,,,,,,Bastia,2736,00:13:58.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fe283da-5575-41cc-a508-f737d72bdcf0,553,,,"[65.9, 12.9]",3829464,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seko Fofana,7791.0,Left Defensive Midfield,38,Bastia,2736,['5f942202-f2df-4af2-a515-36d652f34ddb'],1,,,,,,,,,,,,,,,,Bastia,2736,00:14:01.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f225aa3-8846-46cf-ab33-7ad1e525a979,556,,,"[50.5, 25.8]",3829464,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,François Modesto,401194.0,Left Center Back,38,Bastia,2736,['6d1a48a5-b3ef-488f-8d36-6c07e9c319aa'],4,,,,,,,,,,,,,,,,Bastia,2736,00:14:04.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28618a39-de6c-4c41-9a2c-a91c6b152f36,560,,,"[93.9, 71.1]",3829464,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,38,Bastia,2736,['8fb3a7f1-509b-47de-b9ad-eabeb9b6edf8'],8,,,,,,,,,,,,,,,,Bastia,2736,00:14:08.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,077ba563-a5ec-4e02-b0e8-380d78499432,564,,,"[38.3, 5.6]",3829464,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Forward,39,OGC Nice,136,['a5601963-6aee-4fb4-9d0a-482bd353f2dd'],29,,,,,,,,,,,,,,,,OGC Nice,136,00:14:29.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cfef9ce-b24b-4ce8-be26-2961332cf9a8,569,,,"[53.9, 71.1]",3829464,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,40,Bastia,2736,['df5e4b21-61ee-4362-afa2-40f7e500d43b'],32,,,,,,,,,,,,,,,,Bastia,2736,00:14:32.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dcccfbc-9afe-47dd-8754-7e6a900c24eb,572,,,"[7.0, 44.3]",3829464,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,40,Bastia,2736,['e93ea2b2-4cf7-4649-825b-138df0d88e7b'],40,,,,,,,,,,,,,,,,Bastia,2736,00:14:40.964,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41507209-34f5-4b76-96c4-70835540aba4,576,,,"[65.5, 55.8]",3829464,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,40,Bastia,2736,['5078a749-1f5b-4ba1-a12c-b55120d5f0bf'],45,,,,,,,,,,,,,,,,Bastia,2736,00:14:45.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e79d7778-6a19-4dc6-8f48-0cda620b47e1,580,,,"[57.5, 28.2]",3829464,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,François Modesto,401194.0,Left Center Back,41,Bastia,2736,['14884f1e-ca23-405d-b14f-36d835ededf9'],6,,,,,,,,,,,,,,,,Bastia,2736,00:15:06.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9db1a6e1-ea1a-4bba-b9eb-11a04582f34c,584,,,"[85.7, 12.9]",3829464,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Floyd Ayité,15689.0,Left Wing,41,Bastia,2736,"['21184d12-97b9-44d8-8b8d-aa5ea71ae1b4', '2da923ff-329b-4a2c-a0c5-c5ded2000c71']",9,,,,,,,,,,,,,,,,Bastia,2736,00:15:09.613,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d852e6f-ee9e-47ea-9720-c09f9c63508f,592,,,"[36.9, 75.2]",3829464,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alassane Pléa,3230.0,Right Wing,42,OGC Nice,136,"['b46409bd-0b84-417a-8466-559d86f17450', 'ca1b655a-ad04-40f9-96d0-ba92752d98f0']",13,,,,,,,,,,,,,,,,OGC Nice,136,00:15:13.039,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aefb1ed-db7d-4571-9009-bddf1d158ba3,596,,,"[32.0, 68.3]",3829464,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,42,OGC Nice,136,"['7d26b89e-a6fe-4e4a-a464-90780a51ead2', '92d665c0-685d-4b03-8349-61e1df27b310']",14,,,,,,,,,,,,,,,,OGC Nice,136,00:15:14.662,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e88abc7-be1a-4567-aa14-99b2ec51455f,599,,,"[22.8, 77.4]",3829464,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Pied,4270.0,Right Back,42,OGC Nice,136,['c2f05100-b523-4042-b730-454d150711bc'],16,,,,,,,,,,,,,,,,OGC Nice,136,00:15:16.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d2d722f-089f-4a4b-be47-bb8a5396f5de,602,,,"[18.0, 61.4]",3829464,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,42,OGC Nice,136,['28b78f69-5d34-49d3-8125-a8bf99804172'],17,,,,,,,,,,,,,,,,OGC Nice,136,00:15:17.431,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4c65969-b50c-4901-b8c9-bcb6c2fc5612,605,,,"[48.0, 65.3]",3829464,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hatem Ben Arfa,16462.0,Center Forward,42,OGC Nice,136,['60312d43-1c4c-430f-9e9a-d8e9e6003c21'],20,,,,,,,,,,,,,,,,OGC Nice,136,00:15:20.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfc4978c-1207-474c-b357-7c089db88e3c,615,,,"[32.3, 21.5]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,45,Bastia,2736,['0771d41f-a446-484a-a14a-6855bc107f59'],7,,,,,,,,,,,,,,,,Bastia,2736,00:17:07.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d63a062a-c6d3-432e-9bba-98397bf4f33a,618,,,"[45.9, 43.5]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,45,Bastia,2736,['e6948a63-e85f-4510-b7c4-389f09da8afa'],10,,,,,,,,,,,,,,,,Bastia,2736,00:17:10.821,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ce5075-1fa3-4523-8b74-619ad548a068,621,,,"[90.6, 69.3]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,45,Bastia,2736,['997181c8-5fe5-48a3-9932-71d33a45100f'],16,,,,,,,,,,,,,,,,Bastia,2736,00:17:16.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941ceb34-b633-4184-816b-0434d4575cc0,624,,,"[90.9, 65.7]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,46,Bastia,2736,['da4920d2-b526-42f1-87d4-4230c1cca013'],24,,,,,,,,,,,,,,,,Bastia,2736,00:17:24.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bc770e7-cfb4-48af-98fd-04b5ab7abb36,628,,,"[82.2, 74.5]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilles Cioni,40517.0,Right Back,46,Bastia,2736,['4664a967-2c0b-4e57-a9a6-dbc4b7c1926f'],25,,,,,,,,,,,,,,,,Bastia,2736,00:17:25.448,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158b0712-8dd6-4d10-90da-7016caca8165,631,,,"[97.3, 51.4]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,46,Bastia,2736,['a5f9d717-aedf-4847-a206-92f012cdd619'],27,,,,,,,,,,,,,,,,Bastia,2736,00:17:27.392,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d06303c4-e3ed-4697-b654-2022fec4cff3,633,,,"[90.8, 41.5]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Right Wing,47,OGC Nice,136,['cab5955e-18c6-432c-95c3-7f705608e771'],55,,,,,,,,,,,,,,,,OGC Nice,136,00:17:55.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473a6f36-c884-40ef-bbb6-73cf98a34631,636,,,"[38.0, 37.5]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seko Fofana,7791.0,Left Defensive Midfield,47,OGC Nice,136,['e3df5395-d55c-4fba-8ff8-886aa5be3f5c'],56,,,,,,,,,,,,,,,,Bastia,2736,00:17:56.325,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcb64b13-1fa4-4f50-bc72-4b131319e763,640,,,"[52.2, 49.5]",3829464,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,47,OGC Nice,136,['131d4469-1fb2-4328-b18f-1de99e7b3212'],59,,,,,,,,,,,,,,,,Bastia,2736,00:17:59.490,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de83955-b0bb-4cad-a255-457a9043057c,644,,,"[83.5, 18.6]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valère Germain,3210.0,Left Wing,47,OGC Nice,136,['46e6e96d-c84f-4c71-9345-755d1dae4ee0'],1,,,,,,,,,,,,,,,,OGC Nice,136,00:18:01.736,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8877984-9330-4e49-9429-3910de07c8ce,646,,,"[81.4, 54.4]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,47,OGC Nice,136,['525ef01b-e5d9-4c02-ab22-38892ea920ec'],5,,,,,,,,,,,,,,,,Bastia,2736,00:18:05.508,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f5b880-1517-4d53-8df2-c8497ebc7995,651,,,"[94.0, 30.3]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Right Wing,47,OGC Nice,136,['e7d3335e-3f53-4778-a623-11f4844651bb'],20,,,,,,,,,,,,,,,,OGC Nice,136,00:18:20.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72b6018c-2c08-45ee-9cb0-8bcd17964863,654,,,"[24.3, 69.9]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilles Cioni,40517.0,Right Back,47,OGC Nice,136,['7e5a45ef-1cf2-439e-aae0-f79debc238e9'],25,,,,,,,,,,,,,,,,Bastia,2736,00:18:25.788,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8837463c-8188-437c-a40a-f264238f3e11,657,,,"[53.9, 64.7]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yannick Cahuzac,4350.0,Right Defensive Midfield,47,OGC Nice,136,['9a0a2b90-6b28-4a11-a70e-26c1b1093ddb'],27,,,,,,,,,,,,,,,,Bastia,2736,00:18:27.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d5daf3-a8e6-445b-8ac7-ed84020de876,661,,,"[66.1, 20.9]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,47,OGC Nice,136,['3374ffcb-6d4f-48d2-bcfe-03199a249e28'],30,,,,,,,,,,,,,,,,OGC Nice,136,00:18:30.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e955880-81a1-4cec-b91f-87df35376b7d,665,,,"[46.9, 10.8]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathieu Bodmer,4373.0,Left Center Back,47,OGC Nice,136,['0bd5c6bf-8081-463c-ab1b-bb9d29216082'],33,,,,,,,,,,,,,,,,OGC Nice,136,00:18:33.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6869b6a5-af5d-4ad6-9561-fe1cea4f9ee3,669,,,"[19.1, 38.2]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mouez Hassen,5653.0,Goalkeeper,47,OGC Nice,136,['68bd3e19-6677-4b30-b011-bc57d6c03f9a'],37,,,,,,,,,,,,,,,,OGC Nice,136,00:18:37.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0985a7e6-ca54-4eb7-995b-eb8adb6314b8,672,,,"[35.1, 57.1]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,47,OGC Nice,136,['1fa2c6aa-88e0-4d19-b98a-48a22090b398'],39,,,,,,,,,,,,,,,,OGC Nice,136,00:18:39.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9e8b28c-37bd-4013-bfd8-9c05bb825885,676,,,"[70.0, 49.6]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hatem Ben Arfa,16462.0,Center Forward,47,OGC Nice,136,['2fa0eab3-2bf8-4415-992f-0cff75653bdc'],42,,,,,,,,,,,,,,,,OGC Nice,136,00:18:42.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c462a62d-f0aa-4b00-86cd-4e8065924a2b,679,,,"[84.6, 45.0]",3829464,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Right Wing,47,OGC Nice,136,['07c017ab-fac3-4444-9705-07fc1fe71658'],44,,,,,,,,,,,,,,,,OGC Nice,136,00:18:44.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba7b109-e53b-43c7-a4f2-49ea9def5dc4,686,,,"[67.3, 21.6]",3829464,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,48,Bastia,2736,['11f599e6-91ec-4597-a637-1ac505bcb020'],11,,,,,,,,,,,,,,,,Bastia,2736,00:19:11.036,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5091b39-5d31-4e8b-a1c6-9ef23a5437c7,689,,,"[78.8, 21.2]",3829464,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,48,Bastia,2736,['73224949-e36e-42f2-aa81-5d4b85f75fb9'],11,,,,,,,,,,,,,,,,Bastia,2736,00:19:11.302,Ball Receipt*,
