50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.709731,,,,,,,,,,,,,,90b97e79-8edd-461a-b622-859715051d1e,82,,"[43.0, 24.8]",3901171,1,,,,-0.75207716,,Right Foot,,,,"[55.4, 13.2]",,Ground Pass,,16.979988,,,,Thibault Giresse,4434.0,,,,,,1,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,3,Lyon,137,['9106e676-6e75-4c9f-9a8d-a64b06376f65'],2,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:02.786,Pass,
,,,,,,,,,,,,,,,,,,,2.300327,,,,,,,,,,,,,,4fa0ab6d-c5dd-4a49-b796-019b7e87f622,85,,"[72.3, 10.9]",3901171,1,,,,0.02438541,,Left Foot,,,,"[96.9, 11.5]",,Ground Pass,,24.607315,,,Pass Offside,Mevlüt Erdinç,20027.0,,,,,,1,Regular Play,Thibault Giresse,4434.0,Left Midfield,3,Lyon,137,['5f5e5f86-6fec-4a2d-93d9-19003f9110f2'],6,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:06.397,Pass,
,,,,,,,,,,,,,,,,,,,0.469236,,,,,,,,,,,,,,80e2ba47-0b54-4fbd-b941-a0958da1d6ac,87,,"[23.4, 68.2]",3901171,1,True,,,0.07405786,,Right Foot,,,,"[54.4, 70.5]",,Ground Pass,,31.085205,,,,Rachid Ghezzal,3372.0,,,,,Free Kick,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,['f7a92af1-50af-4984-b017-69dd96c58c84'],21,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:21.469,Pass,
,,,,,,,,,,,,,,,,,,,1.4419,,,,,,,,,,,,,,557eca1d-7784-42b2-9310-24e5b11ec183,89,,"[54.4, 70.5]",3901171,1,,,,-2.536048,,Left Foot,,,,"[34.9, 57.0]",,Ground Pass,,23.717083,,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,4,Lyon,137,['6458cf06-8dff-4ce6-b4a0-5f75d48dc6a3'],23,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:23.186,Pass,
,,,,,,,,,,,,,,,,,,,0.976017,,,,,,,,,,,,,,7fb8d8af-898b-486a-9005-103762fea666,92,,"[64.7, 54.1]",3901171,1,,,,-1.6637915,,Right Foot,,,,"[62.9, 34.8]",,Ground Pass,,19.383757,,,,Clément Grenier,3361.0,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,['e6217344-74ea-4e05-9487-2a0bc4038a50'],31,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:31.890,Pass,
,,,,,,,,,,,,,,,,,,,0.734653,,,,,,,,,,,,,,27e221ad-2079-4af5-8cda-c09bc2e8928c,96,,"[64.7, 41.4]",3901171,1,,,,0.5532943,,Right Foot,,,,"[78.3, 49.8]",,Ground Pass,,15.984993,,,,Sergi Darder Moll,3236.0,,,,,,1,From Free Kick,Clément Grenier,3361.0,Right Center Midfield,4,Lyon,137,['29db6293-cbdd-4464-ad5d-b860c8be4a31'],36,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:36.972,Pass,
,,,,,,,,,,,,,,,,,,,1.383677,,,,,,,,,,,,,,e96dba94-8ae9-43f5-aa9e-ccdad00d1105,100,,"[85.2, 39.3]",3901171,1,,,,-1.551751,,Right Foot,,,,"[85.4, 28.8]",,Ground Pass,,10.5019045,,,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,4,Lyon,137,"['3125cce7-f47b-4e74-847f-245f30e2ac01', '4174e85d-928b-4ac7-999d-19ee39ea7936']",40,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:40.103,Pass,True
,,,,,,,,,,,,,,,,,,,1.484344,,,,,,,,,,,,,,ae4c138d-7068-4d96-ad11-f78b84ceea3f,103,,"[86.3, 23.9]",3901171,1,,,,-1.3101939,,Right Foot,,,,"[92.3, 1.4]",,Ground Pass,,23.286263,,,,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Free Kick,Alexandre Lacazette,3451.0,Center Forward,4,Lyon,137,['f2c45273-efb7-4c55-80c3-dc5d99b7ad53'],44,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:44.253,Pass,
,,,,,,,,,,,,,,,,,,,1.031944,,,,,,,,,,,,,,61a3c9cd-2988-4095-acc3-0d495752adfa,106,,"[104.7, 10.6]",3901171,1,,,,2.53861,,Left Foot,,,,"[92.5, 19.0]",,Ground Pass,,14.812158,,,,Sergi Darder Moll,3236.0,,,,,,1,From Free Kick,Gnaly Maxwell Cornet,3162.0,Left Wing,4,Lyon,137,['96a7a990-15a8-4235-8b4c-04f9d55c08bc'],51,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:51.851,Pass,
,,,,,,,,,,,,,,,,,,,0.509475,,,,,,,,,,,,,,d977cf07-f087-4576-a10a-5e6a982b548c,109,,"[92.9, 19.0]",3901171,1,,,,0.638635,,Right Foot,,,,"[99.5, 23.9]",,Ground Pass,,8.220098,,,Incomplete,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Left Center Midfield,4,Lyon,137,"['0eb343ac-0ba2-476e-a732-f05209dbddbd', '2c01dd71-01bd-468c-be97-1b81514b4b30']",53,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:53.456,Pass,
,,,,,,,,,,,,,,,,,,,0.549211,,,,,,,,,,,,,,1e44f5a7-2650-4b3a-bf2a-341c89dd6433,119,,"[78.1, 33.3]",3901171,1,,,,0.9375864,,Right Foot,,,,"[85.0, 42.7]",,Ground Pass,,11.660618,,,,Rachid Ghezzal,3372.0,,,,,,1,From Free Kick,Clément Grenier,3361.0,Right Center Midfield,4,Lyon,137,['cab178c9-10b5-40fe-bb14-312c609d74b7'],59,,,,,,,,,,,,,,,,,,,Lyon,137,00:01:59.006,Pass,
,,,,,,,,,,,,,,,,,,,0.735212,,,,,,,,,,,,,,2f4b3bcb-ff25-4095-ad2c-41ea8ddc42a0,122,,"[85.0, 42.7]",3901171,2,,,,-0.1362474,,Left Foot,,,,"[97.4, 41.0]",,Ground Pass,,12.515989,,,Incomplete,Sergi Darder Moll,3236.0,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,4,Lyon,137,"['2065f4ec-0b9e-4e73-a66c-40e76691d68f', 'e23dfebb-08bf-4497-b771-bf22d29d8d5f']",0,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:00.657,Pass,
,,,,,,,,,,,,,,,,,,,0.595279,,,,,,,,,,,,,,7330303a-8c8e-4afd-82c7-c5428442f95d,131,,"[76.0, 23.2]",3901171,2,,,,-0.20008373,,Left Foot,,,,"[90.3, 20.3]",,Ground Pass,,14.591093,,,,Gnaly Maxwell Cornet,3162.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,4,Lyon,137,['f6d5cc77-107c-4ce8-b074-af467e3c931c'],6,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:06.677,Pass,
,,,,,,,,,,,,,,,,,,,0.49317,,,,,,,,,,,,,,c7c3fc21-55a3-4041-8c6b-19ce53e1b4dd,134,,"[90.3, 20.3]",3901171,2,,,,1.2847449,,Left Foot,,,,"[92.3, 27.1]",,Ground Pass,,7.088018,,,,Alexandre Lacazette,3451.0,,,,,,1,From Free Kick,Gnaly Maxwell Cornet,3162.0,Left Wing,4,Lyon,137,['ec3fe93f-fc54-41fb-ae09-5f47fcb5b16b'],7,,,,,,,,,,,,,,,,,,,Lyon,137,00:02:07.478,Pass,
