50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1df5b5e-2e44-43bf-89b9-3a4d5d06953a,1699,,"[62.7, 64.8]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cheikh N''Doye,5676.0,Left Center Midfield,77,Angers,145,['19d69cc3-e496-470f-9a0b-e7f0d16a7658'],19,,,,,,,,,,,,,,,,,Angers,145,00:40:19.337,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ace118e8-260d-4396-8cd6-665d7a89a6d3,1702,,"[69.5, 61.4]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Lamine Yattara,7337.0,Center Forward,77,Angers,145,['9b9547b7-0e83-41af-8acf-f629485b9f55'],19,,,,,,,,,,,,,,,,,Angers,145,00:40:19.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a2f0be3-24d7-4d04-83ff-c93316696a38,1706,,"[61.2, 24.2]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Grenier,3361.0,Right Center Midfield,78,Lyon,137,['7ac9e462-4a07-42ec-8f98-43bc6a18bfdf'],22,,,,,,,,,,,,,,,,,Lyon,137,00:40:22.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24e0b115-0e7c-4267-b5a7-4f8475dd4e28,1710,,"[51.9, 41.9]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,78,Lyon,137,['33dca2ab-2bb1-4d14-9ced-ef0591118ce0'],24,,,,,,,,,,,,,,,,,Lyon,137,00:40:24.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b92c7c3-b016-4f37-96a0-f15ef218e54a,1713,,"[46.7, 59.2]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,78,Lyon,137,['57cb7e3a-2d16-417a-bfcb-c522e5f890eb'],27,,,,,,,,,,,,,,,,,Lyon,137,00:40:27.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79224dea-545d-4cf0-a6bb-d6d5aadc6f20,1716,,"[62.4, 75.9]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,78,Lyon,137,['b54ca851-9ba4-494e-907a-3ffa05210aa9'],29,,,,,,,,,,,,,,,,,Lyon,137,00:40:29.958,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,da979382-8fa8-4212-94ff-44195e976d80,1719,,"[102.1, 15.5]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Left Wing,78,Lyon,137,['f32cc22e-e02d-41ab-af31-2db3d7bd3031'],38,,,,,,,,,,,,,,,,,Lyon,137,00:40:38.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62c7c667-f80a-4c1a-8e08-83df631b6017,1721,,"[10.7, 29.3]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Romain Thomas,3549.0,Left Center Back,79,Angers,145,['7e9a8a7c-1f53-48ce-bfd7-36b47fb44c01'],47,,,,,,,,,,,,,,,,,Angers,145,00:40:47.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,618a3e6f-8b17-46b1-bd95-2ae691116933,1724,,"[39.4, 4.5]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yoann Andreu,3203.0,Left Back,79,Angers,145,['26af6a92-d8ae-47a3-9adb-121bf8a7f704'],50,,,,,,,,,,,,,,,,,Angers,145,00:40:50.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28e91a5e-b807-46df-b9f8-16ab2be35096,1727,,"[38.6, 28.0]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Romain Saïss,5219.0,Right Center Midfield,79,Angers,145,['db234e07-4805-457b-9ebc-e30d8ec7f96d'],52,,,,,,,,,,,,,,,,,Angers,145,00:40:52.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed553bcc-708e-43f7-a2af-804ddf8dca3c,1729,,"[27.0, 34.3]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ismaël Traoré,3045.0,Right Center Back,79,Angers,145,['14479aaa-41d8-4619-b337-8de32280018f'],54,,,,,,,,,,,,,,,,,Angers,145,00:40:54.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f7bb45f-3791-4389-b4bf-5bf2ddf6d1f7,1732,,"[38.1, 51.6]",3900624,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gilles Sunu,3111.0,Right Midfield,79,Angers,145,['70dde70d-75e6-4f6d-bb1b-c8aad5f104aa'],57,,,,,,,,,,,,,,,,,Angers,145,00:40:57.779,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0ff46824-1b1c-4eb4-9cd4-2d755ea0ff35,1735,,"[89.2, 47.7]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mohamed Lamine Yattara,7337.0,Center Forward,79,Angers,145,['48841a55-f3a9-4025-a01c-61fa6b58db5e'],8,,,,,,,,,,,,,,,,,Angers,145,00:41:08.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e2b46b-22e0-4fce-b175-01514d754412,1740,,"[48.9, 9.6]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Grenier,3361.0,Right Center Midfield,79,Angers,145,['ecf38c5a-40a9-4f20-8f7d-3a534a54b52f'],13,,,,,,,,,,,,,,,,,Lyon,137,00:41:13.516,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,267e65c6-e318-4f33-904e-2c093b900464,1743,,"[60.6, 8.9]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathieu Valbuena,18868.0,Left Wing,79,Angers,145,['964841ad-9ccb-4086-8f1a-783b2b786ade'],15,,,,,,,,,,,,,,,,,Lyon,137,00:41:15.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,031e3392-c0c2-427e-8ea4-666040a53fc4,1746,,"[71.5, 76.5]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilles Sunu,3111.0,Right Midfield,80,Angers,145,"['44dfe582-e82d-42f1-aa82-a3a06591dc6a', '92d5f6bc-be5e-4197-bf69-344a7c972687']",19,,,,,,,,,,,,,,,,,Angers,145,00:41:19.705,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,82cc68a9-bbec-4165-9313-fab587f33e86,1749,,"[75.8, 74.8]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaël Angoula,401482.0,Right Back,80,Angers,145,['a5d77451-e1ad-49e2-975e-80ad80849ed1'],22,,,,,,,,,,,,,,,,,Angers,145,00:41:22.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6df3bfe7-fb95-4e14-a619-91708af21bd5,1756,,"[85.6, 67.2]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Center Forward,80,Angers,145,"['70b4cf6c-342f-458e-a3a0-3fc611d206fe', 'd29c2575-3fb6-428d-993b-f0ddf3bd7e88']",26,,,,,,,,,,,,,,,,,Angers,145,00:41:26.303,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bc9a8af-73c7-4c66-ad5b-4b9397e93e2a,1759,,"[86.2, 74.9]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaël Angoula,401482.0,Right Back,80,Angers,145,['3cdf1252-59e2-4278-b53b-badd02927026'],30,,,,,,,,,,,,,,,,,Angers,145,00:41:30.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfcecf50-c0c3-4731-9a3a-198bea067e80,1762,,"[105.4, 75.1]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Center Forward,80,Angers,145,['357f3c8e-4850-410d-9654-221a340d9b1c'],32,,,,,,,,,,,,,,,,,Angers,145,00:41:32.089,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6809d56b-2bb2-4de8-a764-e50efd77d2a9,1765,,"[113.1, 44.2]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Left Center Midfield,80,Angers,145,['227e8457-bf41-479b-9c03-33d5b63ba931'],34,,,,,,,,,,,,,,,,,Angers,145,00:41:34.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a4a9984-52f2-468c-be33-318e8847a457,1768,,"[20.5, 59.8]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,81,Lyon,137,['072b3660-cf68-4a5c-aa1f-d212d6f3c7d7'],46,,,,,,,,,,,,,,,,,Lyon,137,00:41:46.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b490d47-0b7c-4de7-83f8-3a2d501b0043,1770,,"[32.8, 74.0]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,81,Lyon,137,['f286281f-803b-475c-aada-c98979f5d57f'],48,,,,,,,,,,,,,,,,,Lyon,137,00:41:48.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ceea5db-a0c7-4b78-9383-d3596b820bdd,1772,,"[40.2, 66.8]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,81,Lyon,137,['2697f864-6f9e-4247-a406-a11099b8c11f'],50,,,,,,,,,,,,,,,,,Lyon,137,00:41:50.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0501d22-5b5e-4fe2-9521-5dc47e89ff78,1775,,"[41.0, 55.8]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,81,Lyon,137,['f6464eb9-e05a-4af3-92ae-361d0402524e'],52,,,,,,,,,,,,,,,,,Lyon,137,00:41:52.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e56751c2-e8ab-4c7d-aba0-bdb20eee2530,1778,,"[70.8, 27.1]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Left Wing,81,Lyon,137,['63057117-095e-4ac2-9b2e-476abd8729d4'],55,,,,,,,,,,,,,,,,,Lyon,137,00:41:55.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f86c3779-6aaa-43e3-98c3-ba63ef75d2b6,1782,,"[62.9, 63.9]",3900624,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Midfield,81,Lyon,137,"['958515a5-e9fc-4d8e-a881-23938746c7fc', 'f6642a36-df47-461f-96b1-ba3421be5208']",58,,,,,,,,,,,,,,,,,Angers,145,00:41:58.108,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,de55583d-0cd3-44fc-be76-ef2e6f9ddced,1786,,"[67.4, 48.5]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Left Center Midfield,81,Lyon,137,['df6a667b-da88-4800-ae15-2d76ae2fba38'],1,,,,,,,,,,,,,,,,,Angers,145,00:42:01.768,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,274c627e-314e-4510-8e3b-16f9e129c6df,1788,,"[48.1, 38.1]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,81,Lyon,137,['1c15a233-d807-4389-981c-5af245b9fdb9'],1,,,,,,,,,,,,,,,,,Lyon,137,00:42:01.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c740469-d266-4a96-a2e9-834db53adeac,1791,,"[51.1, 31.8]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Grenier,3361.0,Right Center Midfield,81,Lyon,137,['c0a1b5e4-7632-4f35-be63-9eff487cf76f'],3,,,,,,,,,,,,,,,,,Lyon,137,00:42:03.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7563b333-ef9a-4c0f-ad7b-dc82e8d34d0e,1795,,"[80.7, 12.6]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Left Wing,81,Lyon,137,"['380b4202-042b-4dc1-b2ec-59fb3a36c27d', '9743f472-81ee-4196-a990-8a1c116f552b']",7,,,,,,,,,,,,,,,,,Lyon,137,00:42:07.564,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b233c5b-48dc-4d8a-a4ff-8f309763e814,1802,,"[34.4, 74.8]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Midfield,81,Lyon,137,['88c4e74b-c81b-4335-b9ad-f2f87434f6e1'],15,,,,,,,,,,,,,,,,,Angers,145,00:42:15.472,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4c88e7c6-83dd-4122-8a57-bc2d9567abb7,1806,,"[64.5, 71.6]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,81,Lyon,137,['63b84073-210d-4818-921f-59a60f7bb8a8'],17,,,,,,,,,,,,,,,,,Angers,145,00:42:17.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cf6bdf2-9a54-4220-ab57-7707f89869ec,1810,,"[97.3, 23.1]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Center Forward,81,Lyon,137,"['547ad32e-52e6-4cec-a9af-be77f0be94f1', '6771d388-d2a3-44a8-901e-368231c3cb77']",23,,,,,,,,,,,,,,,,,Lyon,137,00:42:23.659,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97d66888-e1fc-4eb0-b172-0b28de7962ae,1812,,"[92.3, 5.2]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Left Wing,81,Lyon,137,['30fb35b3-2bee-4b1d-8e51-d0555456e517'],24,,,,,,,,,,,,,,,,,Lyon,137,00:42:24.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ca4557d-be64-4c20-8d45-da1678d66130,1816,,"[89.3, 5.0]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,Center Forward,81,Lyon,137,['c5bf5dde-5038-4be7-93c6-5a9a360b938f'],29,,,,,,,,,,,,,,,,,Lyon,137,00:42:29.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9bf2320-2392-41fb-93c5-b328720d6927,1819,,"[80.5, 15.7]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,81,Lyon,137,['1ce1a746-4db7-4eb9-ba83-f33380bb3b6e'],31,,,,,,,,,,,,,,,,,Lyon,137,00:42:31.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66156461-0a2d-4cf9-a97f-947e2014f5ab,1822,,"[76.1, 50.0]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,81,Lyon,137,['972386bd-db7b-4115-ae47-4d5525c3df1d'],34,,,,,,,,,,,,,,,,,Lyon,137,00:42:34.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ab4707-ce77-4ee1-8993-3fc415473520,1825,,"[90.5, 56.5]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,Right Wing,81,Lyon,137,['b66894dc-d9db-4bc0-a180-fbe36acee2da'],36,,,,,,,,,,,,,,,,,Lyon,137,00:42:36.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1f6a57-bb2e-4cde-9738-9204c9bb18d4,1830,,"[90.5, 45.5]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Grenier,3361.0,Right Center Midfield,81,Lyon,137,"['48811fda-4e49-45f6-8b8a-8e912ac97885', '74dd4276-bf43-456d-a651-843f98a18214']",37,,,,,,,,,,,,,,,,,Lyon,137,00:42:37.461,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,04930a46-dde5-4920-9a2d-7adb23657dcc,1832,,"[93.3, 53.6]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,Right Wing,81,Lyon,137,['6dbebb02-7ece-4c61-8411-8192de8f3dfe'],37,,,,,,,,,,,,,,,,,Lyon,137,00:42:37.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728cf99-9944-4fda-adb2-0fa04a39ef97,1847,,"[85.7, 10.2]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,81,Lyon,137,['2dc61377-1e08-4093-a6ce-0caf50652db0'],46,,,,,,,,,,,,,,,,,Lyon,137,00:42:46.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f4d949a-6669-4714-b796-3d11e7da9f79,1849,,"[92.5, 6.9]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,Right Wing,81,Lyon,137,['b6b4f737-04b7-4edf-8987-3960677de0a5'],47,,,,,,,,,,,,,,,,,Lyon,137,00:42:47.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e85f6745-b254-4a5a-87c8-cd5f167b9326,1852,,"[65.0, 21.9]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,81,Lyon,137,['2fc3ef7d-d1fb-4da4-9eaf-6f83d48552cd'],50,,,,,,,,,,,,,,,,,Lyon,137,00:42:50.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07a03fcb-396e-4a22-b8e2-62d211638f49,1855,,"[71.9, 57.2]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,81,Lyon,137,['2aa5c3b0-4d89-444d-bafc-8b131bfec0d5'],53,,,,,,,,,,,,,,,,,Lyon,137,00:42:53.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3646f340-3d1d-43a1-8851-3012a2fe299e,1858,,"[87.5, 77.0]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,81,Lyon,137,['be7c5509-ebd6-4cf1-b3d9-d1119fe9bade'],56,,,,,,,,,,,,,,,,,Lyon,137,00:42:56.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6681218-ca6e-4379-8c22-f0de7cf914e3,1861,,"[82.3, 68.5]",3900624,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,81,Lyon,137,['f3186ad7-455d-4cd6-a3c4-fb2ed4bbd9bd'],59,,,,,,,,,,,,,,,,,Lyon,137,00:42:59.791,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2dffd353-30ec-40e6-b12b-fa7924a3887e,1864,,"[89.5, 58.7]",3900624,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Grenier,3361.0,Right Center Midfield,81,Lyon,137,['c94a1ef3-a94f-4db0-a995-6e764938a84d'],2,,,,,,,,,,,,,,,,,Lyon,137,00:43:02.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1caf0d3c-1055-40d6-8f24-92127b609a32,1868,,"[81.0, 64.8]",3900624,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Lamine Yattara,7337.0,Center Forward,82,Angers,145,['64d0705e-caac-4159-a6b5-d1a86a55a402'],9,,,,,,,,,,,,,,,,,Angers,145,00:43:09.115,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,73de7eee-54ac-4156-8b00-66ab380a5621,1871,,"[110.1, 43.6]",3900624,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh N''Doye,5676.0,Left Center Midfield,82,Angers,145,['ac2b6290-c8fb-4a76-8090-652d0629e709'],14,,,,,,,,,,,,,,,,,Angers,145,00:43:14.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eae900a6-11fc-44ae-963c-bf49e0c69dfd,1875,,"[109.5, 55.4]",3900624,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Left Center Midfield,83,Angers,145,['746c958d-7e6b-4ad8-85e9-46807013e75b'],47,,,,,,,,,,,,,,,,,Angers,145,00:43:47.226,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,179f3d3f-d845-4b3c-a19d-4bb6631c5ba1,1878,,"[109.3, 41.2]",3900624,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Center Forward,83,Angers,145,['9fd06f85-a211-4b65-97a3-df8b4e73fa3f'],47,,,,,,,,,,,,,,,,,Angers,145,00:43:47.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e0a3ea3-7375-4827-97cc-94f8d42ec478,1882,,"[79.2, 35.5]",3900624,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Saïss,5219.0,Right Center Midfield,83,Angers,145,['4633a88b-448a-4a44-bc6e-b44e80dd19f4'],54,,,,,,,,,,,,,,,,,Angers,145,00:43:54.396,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d1c98ac2-5aae-4861-b608-bc6cf150688e,1889,,"[82.2, 26.5]",3900624,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Left Midfield,83,Angers,145,['1cbd7ad6-a9f4-4bb4-b3fe-fc426d58e5fa'],57,,,,,,,,,,,,,,,,,Angers,145,00:43:57.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae13f7c-bc8a-402d-95dd-1885dac64289,1893,,"[52.2, 26.1]",3900624,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Left Center Midfield,83,Angers,145,['4d455f9a-f460-4c1d-8f3e-5af3d0e2eaa6'],59,,,,,,,,,,,,,,,,,Lyon,137,00:43:59.967,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,506a08f3-6cc8-42ca-b2ca-b9611211b467,1897,,"[96.1, 12.3]",3900624,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathieu Valbuena,18868.0,Left Wing,83,Angers,145,['eaf27f33-5fc8-4aa2-b632-fbfbd6d58b75'],5,,,,,,,,,,,,,,,,,Lyon,137,00:44:05.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b573182-46f0-4d77-8307-888a781b4d95,1901,,"[5.1, 43.9]",3900624,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Letellier,3432.0,Goalkeeper,83,Angers,145,['f40fc1a6-165d-490e-b65c-6d8620d81d9e'],8,,,,,,,,,,,,,,,,,Angers,145,00:44:08.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6446cf4f-6a32-4152-8969-7a017c01208a,1904,,"[16.2, 54.4]",3900624,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Saïss,5219.0,Right Center Midfield,83,Angers,145,['4d8f68c1-44ea-4d09-820b-4e505702b3c5'],11,,,,,,,,,,,,,,,,,Angers,145,00:44:11.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2c04ddf-a250-4d18-9a23-be6cd8938af3,1908,,"[38.6, 49.2]",3900624,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Left Center Midfield,83,Angers,145,"['8c8e8d6a-fa18-4595-943f-d996be8ebd05', 'a5310e2d-0f11-4c50-a546-87c46acb6a1b']",15,,,,,,,,,,,,,,,,,Angers,145,00:44:15.576,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,949acf0f-0523-4a24-acc0-170a55864975,1911,,"[20.8, 54.8]",3900624,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismaël Traoré,3045.0,Right Center Back,83,Angers,145,['94cd41ca-a191-4233-933b-35de1a39f33f'],17,,,,,,,,,,,,,,,,,Angers,145,00:44:17.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8a1d5c-819c-4723-a9f9-e35e20a7bc02,1914,,"[38.0, 67.5]",3900624,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilles Sunu,3111.0,Right Midfield,83,Angers,145,['24027a6c-3712-403c-9efc-b80916b8da80'],19,,,,,,,,,,,,,,,,,Angers,145,00:44:19.023,Ball Receipt*,
