50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,"[53.4, 65.1]",,,,,,,,,,,,,0.342602,,,,,,,,,,,,,,,,99aa98c1-4a37-4ab9-9963-86067ea37b50,612,,"[53.4, 65.1]",3829467,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Right Center Midfield,41,Caen,140,"['362b8ad8-06a4-4de5-941d-e4ea3784503f', '50c48e40-a3bd-423a-8888-8a4045f01c75', '85772373-6a24-451b-b374-865b0aed176f']",1,,,,,,,,,,,,,,,,Caen,140,00:15:01.395,Carry,True
,,,,,,,,"[64.7, 16.2]",,,,,,,,,,,,,2.478539,,,,,,,,,,,,,,,,7c0f02d8-fec9-43a8-a441-920581ffb54e,618,,"[38.1, 27.4]",3829467,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Imorou,4474.0,Left Back,41,Caen,140,"['5bc391bb-efde-43b6-9139-77f698ba6f14', '96c90dbe-7f5d-494c-aa3b-d7e89342bd3f']",5,,,,,,,,,,,,,,,,Caen,140,00:15:05.393,Carry,
,,,,,,,,"[84.8, 17.0]",,,,,,,,,,,,,0.120201,,,,,,,,,,,,,,,,ed232e3a-3138-4f7b-b67b-128178ba9f45,622,,"[84.8, 17.0]",3829467,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Center Midfield,41,Caen,140,"['4c05a382-f63f-4da2-9d02-df0e45993620', '9585ddb5-8b0e-4916-b51f-8ea1535ec769', 'db19a614-2b20-41ea-a92c-58938d6b59c1', 'e35c0c54-d733-4cba-b8bd-5795652208a9']",9,,,,,,,,,,,,,,,,Caen,140,00:15:09.646,Carry,True
,,,,,,,,"[85.2, 5.3]",,,,,,,,,,,,,2.043126,,,,,,,,,,,,,,,,ea77d948-11fe-4832-ac1a-16fa91d79baa,625,,"[84.8, 17.0]",3829467,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Center Midfield,41,Caen,140,"['4c05a382-f63f-4da2-9d02-df0e45993620', '54476c0d-35c6-4d23-a42c-f366da5576d6', '9585ddb5-8b0e-4916-b51f-8ea1535ec769']",9,,,,,,,,,,,,,,,,Caen,140,00:15:09.766,Carry,True
,,,,,,,,"[85.2, 5.3]",,,,,,,,,,,,,0.809372,,,,,,,,,,,,,,,,11dfae2d-9b24-4c3a-b7af-2f46bc0ff693,627,,"[85.2, 5.3]",3829467,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,41,Caen,140,"['10f154c6-5c7a-4a68-90fd-8e73de0b9c28', '54476c0d-35c6-4d23-a42c-f366da5576d6', 'f7204af7-4962-4f8f-9a0b-d66edfcd675b']",11,,,,,,,,,,,,,,,,Caen,140,00:15:11.809,Carry,True
,,,,,,,,"[106.3, 4.3]",,,,,,,,,,,,,1.502129,,,,,,,,,,,,,,,,b14b688c-602a-427b-b961-47cf8d0ab7df,631,,"[91.9, 3.5]",3829467,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Center Midfield,41,Caen,140,"['62210d73-d1f2-4902-b7b4-6b62eb9d4d59', '8f03c71a-2b80-4992-a6eb-8001c21fa7c2']",13,,,,,,,,,,,,,,,,Caen,140,00:15:13.779,Carry,
,,,,,,,,"[52.1, 71.5]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,95ff3a3b-d8e9-467e-8025-27a252b3d7f2,648,,"[52.1, 71.5]",3829467,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mustapha Yatabaré,30255.0,Center Forward,44,Montpellier,139,"['3f7e9b26-f325-4a97-bc5a-818492cc3dc5', 'a4dfe2d1-2e3d-45c6-9103-c5b707117ef3']",3,,,,,,,,,,,,,,,,Montpellier,139,00:16:03.818,Carry,
,,,,,,,,"[37.4, 67.8]",,,,,,,,,,,,,0.127151,,,,,,,,,,,,,,,,79fc9c09-dce5-4b04-a59a-ee9c662fe491,651,,"[36.6, 68.2]",3829467,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Dabo,3421.0,Right Wing,44,Montpellier,139,"['13307358-3129-4cf6-bed6-b3a735c93563', '2e35b478-28e4-484c-98ef-5e437714dee5', '5f997388-998b-44fe-8881-a70fa37b4753']",4,,,,,,,,,,,,,,,,Montpellier,139,00:16:04.527,Carry,True
,,,,,,,,"[41.3, 60.8]",,,,,,,,,,,,,0.069282,,,,,,,,,,,,,,,,3b420fc2-7ea0-44dd-8c7d-e05f31742ee4,656,,"[41.3, 60.8]",3829467,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Lasne,3682.0,Right Defensive Midfield,44,Montpellier,139,"['4b3947c7-047c-4daf-bd8b-fb99cae60afe', 'a0a5a109-177c-423e-a6db-2163a1791506', 'ce0781ba-e3bc-4b23-b227-1ed62f699931']",5,,,,,,,,,,,,,,,,Montpellier,139,00:16:05.573,Carry,True
,,,,,,,,"[31.3, 54.7]",,,,,,,,,,,,,1.02863,,,,,,,,,,,,,,,,10ae2782-425f-4b74-a1d2-5a1d2044b330,659,,"[34.1, 53.7]",3829467,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,44,Montpellier,139,"['173aaeb9-bd4d-477e-aacc-c485bc2c7cce', '55f1d165-c26c-4ee0-af50-2bf1d83d1285', 'de8edc5f-3c52-4016-b113-de3253f0d72f']",5,,,,,,,,,,,,,,,,Montpellier,139,00:16:05.701,Carry,True
,,,,,,,,"[25.7, 54.1]",,,,,,,,,,,,,0.77494,,,,,,,,,,,,,,,,db69622a-b2a3-4a87-afef-d584315904ff,663,,"[25.1, 54.1]",3829467,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,44,Montpellier,139,"['a0965289-0530-4c94-8a1f-98a20e89b5c5', 'd5349de0-be6d-46ea-988e-676066df7097']",7,,,,,,,,,,,,,,,,Montpellier,139,00:16:07.124,Carry,
,,,,,,,,"[50.1, 9.9]",,,,,,,,,,,,,3.155035,,,,,,,,,,,,,,,,37fe2933-47a6-46cd-95a9-d6c9dbac2494,666,,"[50.1, 9.9]",3829467,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,44,Montpellier,139,"['abb56c94-8fc8-4a45-903a-a03f6d126fa5', 'ed561292-1d11-4740-85e2-bf7565eb4740']",10,,,,,,,,,,,,,,,,Montpellier,139,00:16:10.260,Carry,
,,,,,,,,"[82.1, 25.0]",,,,,,,,,,,,,2.186894,,,,,,,,,,,,,,,,1f16faaa-d7dc-4369-b631-8eb10e7c6d61,675,,"[83.5, 25.2]",3829467,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,45,Caen,140,"['74622ddd-be52-4564-aa53-141aec34647f', '7974f647-bf20-421e-8e5d-e907c8addc6f', 'cdfe29df-e3fd-48d1-912a-d757ad41da5d']",40,,,,,,,,,,,,,,,,Caen,140,00:16:40.643,Carry,True
,,,,,,,,"[66.1, 25.6]",,,,,,,,,,,,,3.127996,,,,,,,,,,,,,,,,2114e82a-c28e-461f-a0cb-a458ae151ddc,689,,"[67.1, 38.3]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ryad Boudebouz,6661.0,Center Attacking Midfield,46,Montpellier,139,"['469cebf2-4e3e-4b39-a1af-166c2e82ea22', '47fa3733-222d-434d-af8f-9c705e317d11']",19,,,,,,,,,,,,,,,,Montpellier,139,00:17:19.346,Carry,
,,,,,,,,"[104.3, 12.7]",,,,,,,,,,,,,0.363179,,,,,,,,,,,,,,,,e979b2f6-ee5d-43c8-a4ae-b40b2d65023f,692,,"[104.3, 12.7]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérôme Roussillon,3676.0,Left Back,46,Montpellier,139,"['5e975e24-67b4-4087-8e0c-64e6e2c9e0f4', '7831dc7c-675a-45bd-8263-ded039e07dac']",25,,,,,,,,,,,,,,,,Montpellier,139,00:17:25.217,Carry,
,,,,,,,,"[38.1, 67.6]",,,,,,,,,,,,,1.010454,,,,,,,,,,,,,,,,69d3610f-8479-4d0d-b1c5-bdf805f7a31d,698,,"[34.0, 65.7]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Right Center Midfield,47,Caen,140,"['3beec748-269e-408d-a584-24a8e01ac19e', 'f749c3bb-68aa-41ce-9d51-94cf1ee2cbf3']",31,,,,,,,,,,,,,,,,Caen,140,00:17:31.155,Carry,
,,,,,,,,"[22.5, 71.9]",,,,,,,,,,,,,0.957516,,,,,,,,,,,,,,,,88c095a0-504a-48c1-853f-cd7243682248,701,,"[22.7, 71.7]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Appiah,22111.0,Right Back,47,Caen,140,"['0b843d74-fef5-4270-a394-4f74783db83d', 'c314bb5d-7494-4977-bb21-70604b22eda9']",33,,,,,,,,,,,,,,,,Caen,140,00:17:33.872,Carry,
,,,,,,,,"[75.7, 6.2]",,,,,,,,,,,,,1.132108,,,,,,,,,,,,,,,,1de0abcf-444e-438c-985a-a77df277d244,706,,"[77.5, 5.6]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryad Boudebouz,6661.0,Center Attacking Midfield,48,Montpellier,139,"['1b958728-85f5-4859-ba27-6b12bdeca767', '816a79c8-a3db-47e5-9f71-1b17ff20099d', 'c95fcbe9-ddae-41c2-9e76-55443620021b']",40,,,,,,,,,,,,,,,,Montpellier,139,00:17:40.706,Carry,True
,,,,,,,,"[43.8, 74.7]",,,,,,,,,,,,,1.549751,,,,,,,,,,,,,,,,bf90a876-094b-45a1-9523-f6f97b507937,711,,"[43.2, 77.0]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,48,Montpellier,139,"['edcd7beb-e945-4ba7-a32e-d043215f20db', 'f0ae9bea-b15c-4e08-b9fd-15b4deedd88a', 'f23eec61-6a25-4447-9538-980fff32643d']",42,,,,,,,,,,,,,,,,Caen,140,00:17:42.369,Carry,True
,,,,,,,,"[67.1, 2.5]",,,,,,,,,,,,,1.943892,,,,,,,,,,,,,,,,59e711b5-accc-4dcf-9e3d-ea25d45aaea8,716,,"[73.0, 3.9]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,48,Montpellier,139,"['2defbce1-96dd-4045-bbb2-cfde55c04a65', '585ed485-1a5a-41c6-ad36-a8e2651192d3']",45,,,,,,,,,,,,,,,,Montpellier,139,00:17:45.069,Carry,
,,,,,,,,"[50.1, 3.9]",,,,,,,,,,,,,1.520063,,,,,,,,,,,,,,,,e9fcdcf7-6c1b-44a1-bee7-506e6f18ab4b,719,,"[53.4, 3.1]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,48,Montpellier,139,"['0c232f23-2447-4449-9335-d23a8ca9a5d7', '66c5d82f-9c79-405a-84d3-f426fcc7ea26', '67aea138-99f1-4556-b31b-7e811052ebec']",47,,,,,,,,,,,,,,,,Montpellier,139,00:17:47.512,Carry,True
,,,,,,,,"[85.4, 77.2]",,,,,,,,,,,,,1.428036,,,,,,,,,,,,,,,,32d40fa9-9da9-464a-8b71-bda9e93523d4,725,,"[83.7, 77.6]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,48,Montpellier,139,"['20807ee0-24bb-4a0e-88ff-27c96fefe6fd', '2cf432f6-6fd4-47ce-89c4-5d2fe11eb5cf', '435fe55e-7636-44bc-9091-b0816c6a4e9d']",50,,,,,,,,,,,,,,,,Caen,140,00:17:50.734,Carry,True
,,,,,,,,"[35.3, 12.7]",,,,,,,,,,,,,0.983978,,,,,,,,,,,,,,,,cf9bfdff-85a7-40ad-95d8-723396c08f72,730,,"[31.5, 19.7]",3829467,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,48,Montpellier,139,"['00e5b223-f430-404a-9d5b-755d269fd945', '5c05d0ba-3fba-4758-ad9b-b94fae932586']",53,,,,,,,,,,,,,,,,Montpellier,139,00:17:53.628,Carry,
,,,,,,,,"[34.7, 12.7]",,,,,,,,,,,,,1.396595,,,,,,,,,,,,,,,,f39e5eac-faae-497f-a2ca-825ce3997b75,742,,"[27.6, 14.4]",3829467,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,49,Caen,140,"['94decfda-704d-4b59-8389-d54f58af28e7', 'a5d258ce-62d3-418c-9fa5-51e589d113a6']",17,,,,,,,,,,,,,,,,Montpellier,139,00:18:17.594,Carry,
,,,,,,,,"[80.7, 69.6]",,,,,,,,,,,,,2.102009,,,,,,,,,,,,,,,,470f16f1-8136-4202-b44f-223592e0890a,746,,"[76.2, 68.6]",3829467,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julien Féret,2959.0,Right Center Midfield,49,Caen,140,"['1543aadc-b177-4846-b451-3fa6f290f356', '9206d2e0-8b61-4349-963e-9ed5c3cda55f']",19,,,,,,,,,,,,,,,,Caen,140,00:18:19.387,Carry,
,,,,,,,,"[104.4, 75.6]",,,,,,,,,,,,,2.399869,,,,,,,,,,,,,,,,203deede-bdf6-447c-af65-366b02d9835b,749,,"[88.2, 75.2]",3829467,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,49,Caen,140,"['78431448-7542-40b4-ad7c-9e3e53188c0d', '837258d6-307e-4df7-9362-7577c80088a3']",22,,,,,,,,,,,,,,,,Caen,140,00:18:22.613,Carry,
,,,,,,,,"[94.4, 70.2]",,,,,,,,,,,,,1.674578,,,,,,,,,,,,,,,,3942ab60-aca6-4697-9b86-4361d412dc45,768,,"[88.0, 60.6]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andy Delort,3038.0,Center Forward,52,Caen,140,"['78252afc-19cf-49e1-a785-c1f10f484f8d', 'b9a965f3-947b-4ff6-9dc5-737d10d1b9c8']",1,,,,,,,,,,,,,,,,Caen,140,00:20:01.119,Carry,
,,,,,,,,"[27.8, 18.5]",,,,,,,,,,,,,3.685714,,,,,,,,,,,,,,,,553c3a41-bf36-450b-b55b-cad4e2eb5d32,773,,"[27.2, 16.0]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,53,Montpellier,139,"['89a7c980-5930-46d5-8d11-5ff9b813ea73', 'c53beb7d-02d9-4a11-8792-7569cbe6c7ca']",3,,,,,,,,,,,,,,,,Montpellier,139,00:20:03.711,Carry,
,,,,,,,,"[36.6, 58.8]",,,,,,,,,,,,,1.976944,,,,,,,,,,,,,,,,8d0e0dcf-b971-41c0-9292-5b8ac2a04462,776,,"[28.4, 50.4]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,53,Montpellier,139,"['cc80338c-5596-4104-b5a1-4bb3ea7864fc', 'f85c30ed-5a3b-4aa5-91b8-f71400fa25ac']",9,,,,,,,,,,,,,,,,Montpellier,139,00:20:09.254,Carry,
,,,,,,,,"[107.8, 72.9]",,,,,,,,,,,,,0.82368,,,,,,,,,,,,,,,,42d860ff-4316-4d17-af23-875eb1127db2,779,,"[107.6, 73.3]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Wing,53,Montpellier,139,"['8b1a8cb9-3a3a-4627-bef8-8509b6d39073', 'd0bdf9ec-8359-452d-bda0-78f79d2006c4']",15,,,,,,,,,,,,,,,,Montpellier,139,00:20:15.454,Carry,
,,,,,,,,"[76.9, 66.2]",,,,,,,,,,,,,1.94703,,,,,,,,,,,,,,,,10bf8f67-70a1-431a-96ec-82404527cd18,788,,"[74.4, 61.7]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,54,Montpellier,139,"['2c2d8a1c-60f1-4f32-b305-dc08f116ce1f', '4c6e847a-359e-40b6-a726-da808c40f7c2', '74d06f07-76b5-4013-8e10-a6a1f6d387c3']",26,,,,,,,,,,,,,,,,Montpellier,139,00:20:26.851,Carry,True
,,,,,,,,"[81.6, 74.2]",,,,,,,,,,,,,0.295345,,,,,,,,,,,,,,,,74072421-c64d-474a-8fd1-2b05967a8480,792,,"[81.6, 74.0]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,54,Montpellier,139,"['1c21f0f9-991b-4819-86c1-fca77ab8acc0', 'a01006f0-b470-441d-9a14-4cf5ab527093']",29,,,,,,,,,,,,,,,,Montpellier,139,00:20:29.381,Carry,
,,,,,,,,"[86.7, 66.4]",,,,,,,,,,,,,1.106739,,,,,,,,,,,,,,,,f7b187e1-050d-4f5e-a50e-9e0b3e425598,795,,"[83.3, 66.8]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,54,Montpellier,139,"['13ba5a2d-ca02-45b2-9017-14b35cfceec7', '313a8398-8b03-4642-ad18-479736838e42', '34d67267-1a8c-43bf-b8c7-ffac416db6cd']",30,,,,,,,,,,,,,,,,Montpellier,139,00:20:30.191,Carry,True
,,,,,,,,"[113.8, 69.6]",,,,,,,,,,,,,4.378303,,,,,,,,,,,,,,,,6c5b8c9b-90ab-4aed-b860-4ffe29e7f2d7,799,,"[86.7, 66.4]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,54,Montpellier,139,"['13ba5a2d-ca02-45b2-9017-14b35cfceec7', '584eb5f8-11f2-44a8-8183-8e638afb212d', '8e6faac0-d1bf-483c-bc7a-90262aa39722', '9eb00960-d07a-4ddf-adaa-5b5eff2b4201']",31,,,,,,,,,,,,,,,,Montpellier,139,00:20:31.298,Carry,True
,,,,,,,,"[111.5, 73.3]",,,,,,,,,,,,,3.586146,,,,,,,,,,,,,,,,30903436-9d5a-4a54-8871-89151e66327e,804,,"[114.2, 69.0]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,54,Montpellier,139,"['3d1c3cc7-7d27-4c83-9771-0e3e124a4502', 'abc97704-b6b6-4932-a6e0-195cdb24ad40']",36,,,,,,,,,,,,,,,,Montpellier,139,00:20:36.482,Carry,
,,,,,,,,"[5.5, 15.4]",,,,,,,,,,,,,1.601835,,,,,,,,,,,,,,,,9ace1680-d153-44a4-88d2-334755be0f1d,808,,"[12.3, 11.7]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,54,Montpellier,139,"['238e7377-fd4a-4dbc-8295-20cad3f99cd3', '96d930e0-27f6-4242-99cc-1d87322c734b']",40,,,,,,,,,,,,,,,,Caen,140,00:20:40.604,Carry,
,,,,,,,,"[66.7, 26.9]",,,,,,,,,,,,,0.623553,,,,,,,,,,,,,,,,f28f5f12-daca-4412-9972-2235a5263bde,816,,"[65.6, 30.7]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Roussillon,3676.0,Left Back,55,Montpellier,139,"['3c8d43b5-7f5f-4c46-abb8-707a13bb982b', '8c123452-5d0d-42b2-8922-5027d69c5274']",53,,,,,,,,,,,,,,,,Montpellier,139,00:20:53.858,Carry,
,,,,,,,,"[77.7, 21.5]",,,,,,,,,,,,,1.119688,,,,,,,,,,,,,,,,b1717e97-809f-4cd3-a056-e75f11081e93,819,,"[75.7, 27.9]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Martin,2950.0,Left Wing,55,Montpellier,139,"['1c3bce45-b739-4e6c-968b-03510b9b35c9', 'ff6e2333-5c87-4ddd-95df-95d84e883436']",55,,,,,,,,,,,,,,,,Montpellier,139,00:20:55.285,Carry,
,,,,,,,,"[40.5, 58.4]",,,,,,,,,,,,,2.179831,,,,,,,,,,,,,,,,71808dfa-9d3e-4599-abb9-1199916a3502,821,,"[44.4, 52.2]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,56,Caen,140,"['0247df39-5c94-4b2a-862d-26467a090f76', 'c638ce32-8cb1-48eb-81b2-4c6f2ab46e9a']",56,,,,,,,,,,,,,,,,Caen,140,00:20:56.343,Carry,
,,,,,,,,"[38.9, 61.8]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,86a7fbaf-6780-4d62-9945-8e1354b1a8b7,826,,"[40.5, 58.4]",3829467,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,56,Caen,140,"['517fd15e-195a-400e-8de4-b427ac1eed51', '607ed70b-c023-4b8a-a22f-c1a3d3cf5eec', 'c638ce32-8cb1-48eb-81b2-4c6f2ab46e9a']",58,,,,,,,,,,,,,,,,Caen,140,00:20:58.523,Carry,True
,,,,,,,,"[55.9, 59.6]",,,,,,,,,,,,,2.281782,,,,,,,,,,,,,,,,b525f1d2-02f7-46f3-8c26-bbde0ed82b6c,829,,"[51.0, 58.4]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Right Center Midfield,56,Caen,140,"['654670ec-7b19-475a-b2c5-48796cc0ebd9', '7a2b167d-1550-4f4b-8732-b0465d29694f', 'b78a7ee4-2855-49e0-8516-962b0f1e3833']",0,,,,,,,,,,,,,,,,Caen,140,00:21:00.446,Carry,True
,,,,,,,,"[63.5, 36.5]",,,,,,,,,,,,,1.149679,,,,,,,,,,,,,,,,c7df0f22-a265-4d50-88cd-e9120453ad90,833,,"[56.7, 43.2]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Bessat,2992.0,Left Center Midfield,56,Caen,140,"['2d311432-94c9-4765-9851-41ebdc034d0a', 'aedf7029-de88-485b-9b97-1b6a48f4c03f']",4,,,,,,,,,,,,,,,,Caen,140,00:21:04.474,Carry,
,,,,,,,,"[76.2, 6.2]",,,,,,,,,,,,,0.786879,,,,,,,,,,,,,,,,618d1afd-79ef-487b-a9cc-60cf45ad6480,836,,"[70.2, 13.1]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,56,Caen,140,"['11589f2e-f6e4-4f50-aefb-382a0f4150b7', 'f223e076-3888-4177-ae80-ec4fbc987a16']",7,,,,,,,,,,,,,,,,Caen,140,00:21:07.247,Carry,
,,,,,,,,"[79.8, 15.0]",,,,,,,,,,,,,0.298174,,,,,,,,,,,,,,,,2ac63dc2-f27d-4690-95a7-5fbc6261e975,839,,"[79.8, 15.0]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,56,Caen,140,"['4ccb638a-43d4-4c64-9e60-a57a14e9d7e1', 'b37416b4-7d63-4155-9a8f-aa3e2188d224']",8,,,,,,,,,,,,,,,,Caen,140,00:21:08.962,Carry,
,,,,,,,,"[38.0, 56.1]",,,,,,,,,,,,,1.280359,,,,,,,,,,,,,,,,a49ae876-3fdb-49ce-93d0-de34333a7164,847,,"[35.8, 57.6]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Lasne,3682.0,Right Defensive Midfield,57,Montpellier,139,"['49ce62fe-9daa-43ca-a201-eb3b64dbcf36', '645c3767-1fdf-4dfb-8872-9f00a7b93bf4']",19,,,,,,,,,,,,,,,,Montpellier,139,00:21:19.992,Carry,
,,,,,,,,"[48.4, 49.8]",,,,,,,,,,,,,1.094281,,,,,,,,,,,,,,,,9b3371f5-f0d5-49a7-b239-091b3658a06b,850,,"[48.4, 49.8]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,57,Montpellier,139,"['b8c38023-f22b-47dc-aecc-28d32f068670', 'd470e10d-fe7b-422b-856f-acc423bc7c14']",22,,,,,,,,,,,,,,,,Montpellier,139,00:21:22.058,Carry,
,,,,,,,,"[43.5, 22.2]",,,,,,,,,,,,,2.343685,,,,,,,,,,,,,,,,b14ad37d-af3d-462e-b93a-717b2e9d1bc9,853,,"[43.5, 22.2]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,57,Montpellier,139,"['0aa70682-413d-4ed9-9c1f-d9f7a2eef65d', '2711296c-3f33-4599-900e-e376c4b73b6c']",24,,,,,,,,,,,,,,,,Montpellier,139,00:21:24.293,Carry,
,,,,,,,,"[65.6, 2.5]",,,,,,,,,,,,,2.001016,,,,,,,,,,,,,,,,43e10328-8360-4b6e-ab3a-85d3ee7af156,856,,"[64.8, 5.4]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,57,Montpellier,139,"['0a268b26-8aa1-464d-b066-b1125e12db26', 'abfd634a-5a39-4b72-a2ef-b6045abd2eaa']",28,,,,,,,,,,,,,,,,Montpellier,139,00:21:28.304,Carry,
,,,,,,,,"[65.6, 7.0]",,,,,,,,,,,,,1.214794,,,,,,,,,,,,,,,,31ea7d9f-7d83-4e10-a514-0108c20f986f,859,,"[65.6, 7.0]",3829467,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mustapha Yatabaré,30255.0,Center Forward,57,Montpellier,139,"['1aa0f623-9895-4a46-a832-57dc128325b9', '49c69547-15fc-48c0-99b9-35810595df46']",31,,,,,,,,,,,,,,,,Montpellier,139,00:21:31.090,Carry,
