50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.527449,,,,,,,,,,,,,,,8127824e-08e0-4f04-9fb0-0aca5a1db357,1132,,,"[45.4, 28.1]",3900557,27,,,,1.8034713,,Right Foot,,,,"[40.4, 49.2]",,Ground Pass,,21.684326,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,53,Paris Saint-Germain,131,"['97d68221-054b-455f-9af2-e0987c9a2526', 'ec1c7151-9d49-4850-b026-628f7fd3f319']",35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:35.120,Pass,True
,,,,,,,,,,,,,,,,,,0.788146,,,,,,,,,,,,,,,f002df36-ed35-40fd-a075-c0f910436862,1135,,,"[50.5, 52.4]",3900557,27,,,,-0.8891905,,Right Foot,,,,"[54.8, 47.1]",,Ground Pass,,6.824954,,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,53,Paris Saint-Germain,131,['d2057bd7-c66e-4e34-8c81-898e334c769a'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:41.088,Pass,
,,,,,,,,,,,,,,,,,,2.125147,,,,,,,,,,,,,,,9b17bcda-8f97-43ab-829e-91a3876bb7fe,1138,,,"[55.9, 39.3]",3900557,27,,,,-2.0631099,,Right Foot,,,,"[44.1, 17.3]",,Ground Pass,,24.964775,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,53,Paris Saint-Germain,131,['58926dc8-9402-4f1f-af48-6b1e899e1e62'],44,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:44.456,Pass,
,,,,,,,,,,,,,,,,,,2.330285,,,,,,,,,,,,,,,ce2ec6ba-8779-4d01-a533-935cf7a946cd,1141,,,"[47.9, 20.5]",3900557,27,,,,0.40725586,,Right Foot,,,,"[83.6, 35.9]",,High Pass,,38.879944,,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,53,Paris Saint-Germain,131,"['029e3838-22f6-47d6-952e-fc785a0b3996', '743598fc-5560-447e-8fec-4df1f8cf04b6']",48,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:48.946,Pass,
,,,,,,,,,,,,,,,,,,1.999857,,,,,,,,,,,,,,,743598fc-5560-447e-8fec-4df1f8cf04b6,1143,,,"[36.5, 44.2]",3900557,27,,,,-0.028977394,,Head,,,,"[43.4, 44.0]",,High Pass,,6.902898,,,Incomplete,,Maxime Gonalons,6982.0,,,,,Recovery,1,Regular Play,Jérémy Morel,2983.0,Left Center Back,53,Paris Saint-Germain,131,"['91ab1004-928f-4b11-9000-83a30a6dadd3', 'ce2ec6ba-8779-4d01-a533-935cf7a946cd', 'ce725f03-b830-4e7a-9c9e-dc6fa34cc75b']",51,,,,,,,,,,,,,,,,,Lyon,137,00:27:51.276,Pass,
,,,,,,,,,,,,,,,,,,0.275072,,,,,,,,,,,,,,,ce725f03-b830-4e7a-9c9e-dc6fa34cc75b,1146,,,"[76.7, 36.1]",3900557,27,,,True,-0.124354996,,,,,,"[78.3, 35.9]",,High Pass,,1.6124516,,,Incomplete,,Blaise Matuidi,4375.0,,,,,Recovery,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,53,Paris Saint-Germain,131,"['4c7e9af3-fe62-466b-9137-74216b8d5954', '743598fc-5560-447e-8fec-4df1f8cf04b6', '9a8e4d3f-cd3e-4aee-b732-05212bf308d8', 'd75c4f5a-ae0f-4ee9-a199-1bfeb7fa34a9']",53,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:53.276,Pass,True
,,,,,,,,,,,,,,,,,,3.782504,,,,,,,,,,,,,,,189493ab-aad1-47ca-a071-774bca065883,1152,,,"[35.8, 41.9]",3900557,27,,,,-0.9360987,,Right Foot,,,,"[58.7, 10.8]",,High Pass,,38.6215,,,Incomplete,,Clément Grenier,3361.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,53,Paris Saint-Germain,131,"['04758550-3edd-4c8d-ab07-96323795856f', '88f4d626-b3a7-4d39-b687-6a63b81954b4', 'be3f7e62-ffae-418a-84c9-82484967cafb']",55,,,,,,,,,,,,,,,,,Lyon,137,00:27:55.574,Pass,True
,,,,,,,,,,,,,,,,,,1.997815,,,,,,,,,,,,,,,88f4d626-b3a7-4d39-b687-6a63b81954b4,1155,,,"[61.4, 69.3]",3900557,27,,,,-2.9144268,,Head,,,,"[41.5, 64.7]",,Low Pass,,20.42474,,,,,Thiago Emiliano da Silva,3295.0,,,,,Recovery,1,Regular Play,Serge Aurier,3481.0,Right Back,53,Paris Saint-Germain,131,"['1860f3fa-c6b9-41cb-a6e0-43d5d2b7c21f', '189493ab-aad1-47ca-a071-774bca065883']",59,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:59.357,Pass,
,,,,,,,,,,,,,,,,,,1.125526,,,,,,,,,,,,,,,9958e18e-5116-45ed-94ba-005e461014e5,1158,,,"[47.2, 70.6]",3900557,28,,,,-0.85909,,Right Foot,,,,"[54.1, 62.6]",,Ground Pass,,10.564564,,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,53,Paris Saint-Germain,131,['b13315ca-9ba8-41a4-a194-39e1d8032e6b'],5,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:05.074,Pass,
,,,,,,,,,,,,,,,,,,1.596539,,,,,,,,,,,,,,,8b93a6aa-4560-40e5-aedb-0def1f54b1c5,1161,,,"[54.1, 62.6]",3900557,28,,,,1.7307094,,Left Foot,,,,"[52.1, 75.0]",,Ground Pass,,12.560255,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,53,Paris Saint-Germain,131,['278dfa58-7063-44ca-b4cf-4514c6931c2c'],6,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:06.209,Pass,
,,,,,,,,,,,,,,,,,,1.918943,,,,,,,,,,,,,,,98741737-81d1-47f1-b28d-004b81b1a84a,1164,,,"[52.7, 75.2]",3900557,28,,,,-0.28532943,,Right Foot,,,,"[90.2, 64.2]",,High Pass,,39.080048,,,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,53,Paris Saint-Germain,131,"['37bf7209-e9d9-42b2-95e9-caba0013421f', 'bdd7a9c5-cd19-4f75-aa1f-40ec4e22ac1b']",8,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:08.683,Pass,
,,,,,,,,,,,,,,,,,,0.977767,,,,,,,,,,,,,,,25441ca8-6678-4e0e-8d1c-d5ab6faa7a3c,1168,,,"[20.5, 3.3]",3900557,28,,,,0.7447701,,Left Foot,,,,"[26.9, 9.2]",,Ground Pass,,8.7045965,,,,,Henri Bedimo Nsamè,4895.0,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Center Back,54,Lyon,137,['f0d1358e-2408-46b6-9eed-5e58451e325d'],13,,,,,,,,,,,,,,,,,Lyon,137,00:28:13.984,Pass,
,,,,,,,,,,,,,,,,,,1.084806,,,,,,,,,,,,,,,d9cb917b-916f-476c-925e-425b516d154b,1171,,,"[26.9, 9.2]",3900557,28,,,,-0.45634848,,Left Foot,,,,"[37.9, 3.8]",,Ground Pass,,12.253979,,,,,Clément Grenier,3361.0,,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,54,Lyon,137,['8e799686-4b4a-483a-9bc0-436a3b5c6d7f'],15,,,,,,,,,,,,,,,,,Lyon,137,00:28:15.398,Pass,
,,,,,,,,,,,,,,,,,,1.851426,,,,,,,,,,,,,,,484c89d6-5165-40d9-bfe7-70112ee8f6fa,1174,,,"[38.3, 3.7]",3900557,28,,,,0.5748083,,Right Foot,,,,"[63.0, 19.7]",,Ground Pass,,29.429407,,,Incomplete,,Claudio Beauvue,6600.0,,,,,,1,Regular Play,Clément Grenier,3361.0,Left Midfield,54,Lyon,137,"['573c230c-f32c-45c5-9ffe-d98aa2381f28', '620e8e19-1fa7-4515-8450-defff8043c05']",17,,,,,,,,,,,,,,,,,Lyon,137,00:28:17.306,Pass,
,,,,,,,,,,,,,,,,,,0.252326,,,,,,,,,,,,,,,be5376de-e4e1-43e2-a405-5dfcde2bd5f4,1179,,,"[66.2, 60.1]",3900557,28,,,,-2.75571,,Left Foot,,,,"[63.0, 58.8]",,Low Pass,,3.4539833,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,54,Lyon,137,['545e9e1f-0214-4a63-9b38-cd77b8a4f685'],20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:20.820,Pass,
,,,,,,,,,,,,,,,,,,1.202199,,,,,,,,,,,,,,,322ce791-9cc0-4cf3-a264-0a8fe5a97a8f,1184,,,"[51.3, 10.2]",3900557,28,,,,1.0929652,,Left Foot,,,,"[57.1, 21.4]",,Ground Pass,,12.612692,,,,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Clément Grenier,3361.0,Left Midfield,54,Lyon,137,"['a89f8549-3ad1-4dbc-b0e9-f419f143af25', 'd8f65bfd-f095-4d29-808d-956d2575ea6a']",22,,,,,,,,,,,,,,,,,Lyon,137,00:28:22.652,Pass,True
,,,,,,,,,,,,,,,,,,1.353363,,,,,,,,,,,,,,,50cee6f8-cd12-410f-8acc-dade3e259045,1187,,,"[66.5, 37.4]",3900557,28,,,,0.98688203,,Right Foot,,,,"[85.2, 65.7]",,Ground Pass,,33.9202,,,Incomplete,,Gnaly Maxwell Cornet,3162.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,54,Lyon,137,"['9fcff15c-bf51-4c64-a9dc-67bc2f2fd0b8', 'c0c5f3b1-d73d-4929-86e9-d3a2cfebd1cd']",27,,,,,,,,,,,,,,,,,Lyon,137,00:28:27.872,Pass,
,,,,,,,,,,,,,,,,,,0.991091,,,,,,,,,,,,,,,9fcff15c-bf51-4c64-a9dc-67bc2f2fd0b8,1189,,,"[34.9, 14.4]",3900557,28,,,,1.1171986,,Left Foot,,,,"[38.8, 22.4]",,Ground Pass,,8.9,,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,Interception,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,55,Paris Saint-Germain,131,"['50cee6f8-cd12-410f-8acc-dade3e259045', '6d4ac108-76fc-46f0-82fd-80d90fddfedd']",29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:29.225,Pass,
,,,,,,,,,,,,,,,,,,0.746168,,,,,,,,,,,,,,,d931462f-4f5c-4d19-9436-265655f2e910,1192,,,"[26.0, 22.4]",3900557,28,,,,1.6663945,,Left Foot,,,,"[25.3, 29.7]",,Ground Pass,,7.3334846,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,55,Paris Saint-Germain,131,['701b0d04-8c4d-4502-b9b0-099a4017571d'],33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:33.132,Pass,
,,,,,,,,,,,,,,,,,,1.94493,,,,,,,,,,,,,,,5ce406f7-6f36-4f18-a6f2-a28ac3f36625,1194,,,"[25.3, 29.7]",3900557,28,,,,-0.42285392,,Left Foot,,,,"[33.3, 26.1]",,Ground Pass,,8.772685,,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,55,Paris Saint-Germain,131,['686ee300-0f6a-4f25-a9ad-b83a3596c33e'],33,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:33.878,Pass,
,,,,,,,,,,,,,,,,,,0.964242,,,,,,,,,,,,,,,95288a92-0c11-4b61-8246-6429a1937d47,1197,,,"[33.3, 26.1]",3900557,28,,,,1.2151605,,Left Foot,,,,"[37.2, 36.6]",,Ground Pass,,11.200892,,,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,55,Paris Saint-Germain,131,['9543d1f6-6504-4be7-bcb6-8e5344490b9b'],36,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:36.022,Pass,
,,,,,,,,,,,,,,,,,,2.361253,,,,,,,,,,,,,,,b8ba54a6-4aed-4eec-a1fd-9c09668df8b6,1200,,,"[49.1, 36.3]",3900557,28,,,,1.1572542,,Left Foot,,,,"[67.4, 78.0]",,High Pass,,45.538776,,,,,Ángel Fabián Di María Hernández,2995.0,,True,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,55,Paris Saint-Germain,131,['cf23eaaa-0e65-4474-85d8-e80f74f8fe15'],41,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:41.568,Pass,
,,,,,,,,,,,,,,,,,,1.216271,,,,,,,,,,,,,,,79b10694-0b3a-4d84-9ef8-e3a9f2c6e720,1203,,,"[67.4, 78.0]",3900557,28,,,,-1.4275534,,Left Foot,,,,"[70.4, 57.2]",,Ground Pass,,21.015232,,,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,55,Paris Saint-Germain,131,['ff90447d-4b1a-468d-b06c-176e907949a4'],45,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:45.827,Pass,
,,,,,,,,,,,,,,,,,,0.47902,,,,,,,,,,,,,,,820f1e11-9b37-4b9b-8edc-df85e2a8be40,1207,,,"[70.6, 56.9]",3900557,28,,,,1.5327195,,Right Foot,,,,"[71.0, 67.4]",,Ground Pass,,10.507616,,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,55,Paris Saint-Germain,131,"['4cc1eedc-387b-4830-a038-b06c688d60fa', 'f84bcc1d-ab03-45a0-958c-ddfbce5af8cf']",47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:47.195,Pass,True
,,,,,,,,,,,,,,,,,,1.004456,,,,,,,,,,,,,,,ffa04fe2-529b-429a-af1d-e66711a77072,1212,,,"[71.3, 71.6]",3900557,28,,,,0.50544834,,Left Foot,,,,"[81.6, 77.3]",,Ground Pass,,11.772,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,55,Paris Saint-Germain,131,"['150e1785-bc26-4c40-9829-2ae0b54384da', '2f921b2d-826d-49bf-84e2-24e4138db4cf', 'ca0c8036-8cf1-49cd-b4b3-f398ba97a2e4']",49,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:49.882,Pass,True
,,,,,,,,,,,,,,,,,,0.984934,,,,,,,,,,,,,,,416803f9-8b4d-4b6c-a202-c839bf856826,1216,,,"[79.0, 78.4]",3900557,28,,,,-2.8679333,,Left Foot,,,,"[61.9, 73.6]",,Ground Pass,,17.760912,,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,55,Paris Saint-Germain,131,"['d2749469-bd28-4070-bad2-a7d04de9c059', 'e64f1272-02e0-40d8-b420-b9f274ddc29f']",52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:52.751,Pass,True
,,,,,,,,,,,,,,,,,,1.706023,,,,,,,,,,,,,,,5c1cf934-fbcd-48a5-8e23-79100ae87c8a,1219,,,"[61.9, 73.6]",3900557,28,,,,-2.2825027,,Right Foot,,,,"[48.1, 57.6]",,Ground Pass,,21.129128,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,55,Paris Saint-Germain,131,['02f5139c-667f-4e1b-b234-0df0e55e8c99'],55,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:55.545,Pass,
,,,,,,,,,,,,,,,,,,1.923905,,,,,,,,,,,,,,,6b359d4d-611e-4215-a4a8-c0ddd8ad4046,1222,,,"[50.5, 53.3]",3900557,28,,,,-1.308337,,Right Foot,,,,"[57.7, 26.5]",,Ground Pass,,27.750315,,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,55,Paris Saint-Germain,131,['3eae85f9-2a4c-49ba-8af5-cfd8c9b3bb91'],58,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:58.592,Pass,
,,,,,,,,,,,,,,,,,,1.996804,,,,,,,,,,,,,,,ea49d55a-925b-4cfd-8d81-246474b90a8d,1225,,,"[62.4, 25.4]",3900557,29,,,,1.8236904,,Left Foot,,,,"[55.5, 52.1]",,Ground Pass,,27.577164,,,,,David Luiz Moreira Marinho,3956.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,55,Paris Saint-Germain,131,['5ee48f8c-298f-46ca-ba13-f5b71d41985a'],3,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:03.029,Pass,
,,,,,,,,,,,,,,,,,,1.252804,,,,,,,,,,,,,,,ae917307-9a74-4d43-9725-92a8dae111c9,1228,,,"[64.6, 54.6]",3900557,29,,,,1.2854669,,Left Foot,,,,"[71.2, 77.1]",,Ground Pass,,23.448029,,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,55,Paris Saint-Germain,131,['62b052d2-82eb-4a67-bd33-006d7c1f92ae'],7,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:07.679,Pass,
,,,,,,,,,,,,,,,,,,1.121652,,,,,,,,,,,,,,,7bef6eef-8ed6-4165-ab3e-22208632f5d1,1231,,,"[71.2, 77.1]",3900557,29,,,,-1.7234457,,Right Foot,,,,"[68.8, 61.5]",,Ground Pass,,15.783536,,,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,55,Paris Saint-Germain,131,['0b77cf74-c4ee-4237-911b-6aa91f4ee934'],10,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:10.709,Pass,
,,,,,,,,,,,,,,,,,,2.471157,,,,,,,,,,,,,,,7d889b67-3f83-4922-a308-a49bd645cf71,1235,,,"[68.8, 57.4]",3900557,29,,,,-2.1051226,,Left Foot,,,,"[55.9, 35.6]",,Ground Pass,,25.33081,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,55,Paris Saint-Germain,131,"['941ac112-d4c1-41b4-a740-5be00edd0008', 'dd518c60-75a5-4aa5-bb43-5c7ed2926f43']",13,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:13.014,Pass,True
,,,,,,,,,,,,,,,,,,3.005229,,,,,,,,,,,,,,,19b9f84a-fa41-4a9e-8df0-18878bc9c28c,1238,,,"[59.6, 34.9]",3900557,29,,,,0.6518233,,Right Foot,,,,"[95.9, 62.6]",,High Pass,,45.661583,,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,55,Paris Saint-Germain,131,"['99892b7a-9441-4503-9ee5-55c279376be8', 'b1c8691a-94cf-46e0-803d-944dbb542a9c']",20,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:20.284,Pass,
,,,,,,,,,,,,,,,,,,0.537078,,,,,,,,,,,,,,,9c11b6a0-1b53-4983-b1eb-b55f0e249594,1242,,,"[27.3, 14.7]",3900557,29,,,,0.60165364,,Left Foot,,,,"[34.0, 19.3]",,Ground Pass,,8.127115,,,Incomplete,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Henri Bedimo Nsamè,4895.0,Left Back,56,Lyon,137,"['144274b0-14d4-46c6-b577-e5c09a089bf3', '428cb227-795f-48a1-9b83-1d751cb12530']",25,,,,,,,,,,,,,,,,,Lyon,137,00:29:25.299,Pass,
,,,,,,,,,,,,,,,,,,0.654932,,,,,,,,,,,,,,,35f300aa-e72c-467f-94b4-b886fd2ae7cc,1252,,,"[32.2, 19.1]",3900557,29,,,,0.1906389,,Right Foot,,,,"[37.9, 20.2]",,Ground Pass,,5.80517,,,Incomplete,,Corentin Tolisso,5480.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,56,Lyon,137,"['05fe97f1-f0d5-4339-9bf6-6e71e67ac2f9', '0c37f3e5-e2c3-4f2d-8fca-5ba005f74835', '50c09f79-dcfc-491d-812e-412ba5bab416']",28,,,,,,,,,,,,,,,,,Lyon,137,00:29:28.446,Pass,True
,,,,,,,,,,,,,,,,,,2.318015,,,,,,,,,,,,,,,29023fd8-3f0a-460e-acef-df898bad5667,1257,,,"[82.3, 60.4]",3900557,29,,,,1.2456211,,Left Foot,,,,"[88.2, 77.9]",,Ground Pass,,18.46781,,,,,Serge Aurier,3481.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Right Center Midfield,57,Paris Saint-Germain,131,"['3f584102-03b9-47a9-8d4b-5e7617e179dc', 'b233a8e9-0b5b-499e-871b-97290155c0a6']",29,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:29.404,Pass,True
,,,,,,,,,,,,,,,,,,1.029923,,,,,,,,,,,,,,,415a0e62-5b67-473c-a7d9-ac11cacf2965,1260,,,"[95.9, 78.0]",3900557,29,,,,-2.365903,,Right Foot,,,,"[90.7, 72.9]",,Ground Pass,,7.283543,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Serge Aurier,3481.0,Right Back,57,Paris Saint-Germain,131,['2296005d-3c22-4d1f-aaf3-9f816d8bbe46'],35,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:35.134,Pass,
,,,,,,,,,,,,,,,,,,0.381352,,,,,,,,,,,,,,,0da0dc38-a57b-4acf-b043-2709212fbbbf,1263,,,"[83.6, 66.5]",3900557,29,,,,-0.6202495,,Left Foot,,,,"[86.4, 64.5]",,Low Pass,,3.4409301,,,Incomplete,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,57,Paris Saint-Germain,131,"['04f5686f-632e-40fd-b385-ae9b64e2672c', '3fbc0920-992f-4ac8-99a0-aad5b0774e5e']",38,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:38.845,Pass,
,,,,,,,,,,,,,,,,,,0.361168,,,,,,,,,,,,,,,fc81fd1b-2c0d-457d-849d-d31687feecb7,1269,,,"[34.4, 20.0]",3900557,29,,,,-1.6575347,,Right Foot,,,,"[34.0, 15.4]",,Ground Pass,,4.6173587,,,,,Clément Grenier,3361.0,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Center Forward,58,Lyon,137,['2f603eb1-5a56-4d82-966c-a4cd53ec22e3'],41,,,,,,,,,,,,,,,,,Lyon,137,00:29:41.138,Pass,
,,,,,,,,,,,,,,,,,,0.794592,,,,,,,,,,,,,,,62258d99-bf56-44c6-9dec-4cf0bc1a58d2,1273,,,"[33.7, 15.4]",3900557,29,,,,2.847358,,Left Foot,,,,"[27.1, 17.4]",,Low Pass,,6.8963757,,,,,Maxime Gonalons,6982.0,,,,,,1,Regular Play,Clément Grenier,3361.0,Left Midfield,58,Lyon,137,['4a097f91-ab5d-4ab3-9c0f-0827d5ed1e19'],41,,,,,,,,,,,,,,,,,Lyon,137,00:29:41.499,Pass,
,,,,,,,,,,,,,,,,,,1.267389,,,,,,,,,,,,,,,f1e305d2-1def-4125-824a-301535627a6e,1276,,,"[27.1, 17.4]",3900557,29,,,,0.8695364,,Left Foot,,,,"[38.5, 30.9]",,Low Pass,,17.669466,,,Incomplete,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,58,Lyon,137,"['037960f6-bff7-41af-bee7-b738e638e9e5', '97630a07-a6a0-4b6f-8643-dd654e835d5c']",42,,,,,,,,,,,,,,,,,Lyon,137,00:29:42.301,Pass,
,,,,,,,,,,,,,,,,,,1.264571,,,,,,,,,,,,,,,3fb41fc9-88ae-4de9-8899-ad479872d3d2,1280,,,"[62.4, 43.7]",3900557,29,,,,1.7692969,,Right Foot,,,,"[58.9, 61.1]",,Ground Pass,,17.748522,,,,,David Luiz Moreira Marinho,3956.0,,,,,Recovery,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,59,Paris Saint-Germain,131,['8944fdc7-55ac-4ddc-88ff-ba155e6a0442'],47,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:47.211,Pass,
,,,,,,,,,,,,,,,,,,1.663478,,,,,,,,,,,,,,,72688248-5012-47b3-9ccb-5c0e24eea19e,1283,,,"[61.0, 61.0]",3900557,29,,,,-1.4900897,,Right Foot,,,,"[63.2, 33.8]",,Ground Pass,,27.288826,,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,59,Paris Saint-Germain,131,['d722c97e-1b49-4d04-a39c-fc4c9adc3342'],50,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:50.531,Pass,
,,,,,,,,,,,,,,,,,,0.985026,,,,,,,,,,,,,,,9b2727fb-8978-4d74-9fc1-52ed5d191815,1285,,,"[63.2, 33.8]",3900557,29,,,,2.7285929,,Left Foot,,,,"[54.3, 37.7]",,Ground Pass,,9.716995,,,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,59,Paris Saint-Germain,131,['c01e9a6e-55e4-413e-b48f-e72cb8cb7a21'],52,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:52.194,Pass,
,,,,,,,,,,,,,,,,,,1.358588,,,,,,,,,,,,,,,75b6f910-679c-42e5-8e2e-3537315f182a,1288,,,"[54.3, 37.7]",3900557,29,,,,-1.4016951,,Right Foot,,,,"[57.1, 21.3]",,Ground Pass,,16.637308,,,,,Blaise Matuidi,4375.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,59,Paris Saint-Germain,131,['f980b9d5-f2b8-4fa9-af4f-7ea002afb6f9'],54,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:54.481,Pass,
