50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.961434,,,,,,,,,,,,,,a21d7ee3-f6ef-472d-9170-093e83586d1e,1680,,,"[59.0, 0.1]",3901227,40,,,,,0.2551824,,,,,,"[68.2, 2.5]",,Low Pass,,9.507892,,,,,Yacine Bammou,3319.0,,,,,Throw-in,1,From Throw In,Léo Dubois,3144.0,Left Back,100,Nantes,144,['b1b0f7e0-1166-4d64-bbec-226a89d76198'],32,,,,,,,,,,,,,,,,,,,Nantes,144,00:40:32.893,Pass,
,,,,,,,,,,,,,,,,,,0.639838,,,,,,,,,,,,,,18e5be97-182a-4160-a3d4-9947b5d7ecad,1684,,,"[69.6, 2.8]",3901227,40,,,,,3.1415927,,Right Foot,,,,"[65.9, 2.8]",,Ground Pass,,3.7,,,,,Léo Dubois,3144.0,,,,,,1,From Throw In,Yacine Bammou,3319.0,Center Attacking Midfield,100,Nantes,144,"['37cfc82b-f6cc-4923-b052-0c9b9a258b40', '6d794570-1c0c-49ad-9f1c-750e3b55885a']",35,,,,,,,,,,,,,,,,,,,Nantes,144,00:40:35.219,Pass,True
,,,,,,,,,,,,,,,,,,1.715413,,,,,,,,,,,,,,39b71205-ec24-4797-8361-c229ea4c6e99,1687,,,"[63.6, 2.8]",3901227,40,,,,,2.177784,,Right Foot,,,,"[61.1, 6.4]",,Ground Pass,,4.382921,,,,,Guillaume Gillet,4380.0,,,,,,1,From Throw In,Léo Dubois,3144.0,Left Back,100,Nantes,144,['2719bac0-4bc3-4e1e-83ed-60f188d90bd3'],35,,,,,,,,,,,,,,,,,,,Nantes,144,00:40:35.939,Pass,
,,,,,,,,,,,,,,,,,,4.546699,,,,,,,,,,,,,,176dc73e-3eac-429f-a9f3-0b04fc945f48,1691,,,"[55.8, 6.7]",3901227,40,,,,,1.5887254,,Right Foot,,,,"[54.5, 79.2]",,Ground Pass,,72.51166,,,Out,,Lévy Koffi Djidji,3174.0,,True,,,,1,From Throw In,Guillaume Gillet,4380.0,Left Defensive Midfield,100,Nantes,144,"['65414fe8-dcf2-44e2-b66e-b2281f5b677f', 'c5e96440-bea7-4732-bc7d-e02f574c7688']",38,,,,,,,,,,,,,,,,,,,Nantes,144,00:40:38.511,Pass,True
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,0ad6b530-7295-4d25-86c1-adf872dbb844,1693,,,"[59.2, 0.1]",3901227,40,,,,,1.4968573,,,,,,"[60.8, 21.7]",,Low Pass,,21.659178,,,,,Vassiriki Abou Diaby,38413.0,,,,,Throw-in,1,From Throw In,Benjamin Mendy,3261.0,Left Back,101,Marseille,147,['9a9bc40e-1b00-425f-b08b-ad1b8895d538'],47,,,,,,,,,,,,,,,,,,,Marseille,147,00:40:47.346,Pass,
,,,,,,,,,,,,,,,,,,1.163665,,,,,,,,,,,,,,36b937f3-253b-42aa-83ee-f87f5e771a7a,1697,,,"[54.9, 28.6]",3901227,40,,,,,-1.1071488,,Right Foot,,,,"[65.0, 8.4]",,Ground Pass,,22.584286,,,,,Benjamin Mendy,3261.0,,,,,,1,From Throw In,Vassiriki Abou Diaby,38413.0,Left Defensive Midfield,101,Marseille,147,['2fa3f981-6090-42a5-94c6-4e0c8bb6e2a5'],56,,,,,,,,,,,,,,,,,,,Marseille,147,00:40:56.338,Pass,
,,,,,,,,,,,,,,,,,,0.7799,,,,,,,,,,,,,,9ce253b2-58a5-4880-85df-4d8f77b84a07,1700,,,"[64.5, 8.4]",3901227,40,,,,,1.1808785,,Left Foot,,,,"[67.5, 15.7]",,Ground Pass,,7.892401,,,,,Bouna Sarr,4351.0,,,,,,1,From Throw In,Benjamin Mendy,3261.0,Left Back,101,Marseille,147,['9fd42fe6-833f-4150-8709-0e50e3d110d6'],57,,,,,,,,,,,,,,,,,,,Marseille,147,00:40:57.622,Pass,
,,,,,,,,,,,,,,,,,,1.021051,,,,,,,,,,,,,,06899b5b-6014-42a0-8aa4-116920962d55,1704,,,"[65.2, 16.2]",3901227,40,,,,,-0.5649941,,Right Foot,,,,"[76.4, 9.1]",,High Pass,,13.260844,,,Incomplete,,Benjamin Mendy,3261.0,,,,,,1,From Throw In,Bouna Sarr,4351.0,Left Midfield,101,Marseille,147,"['c4143ee3-e14f-443a-981d-5c33052f2c61', 'eb9c1686-b20a-403a-a007-d5fa304a0158']",58,,,,,,,,,,,,,,,,,,,Marseille,147,00:40:58.441,Pass,
,,,,,,,,,,,,,,,,,,1.50254,,,,,,,,,,,,,,c4143ee3-e14f-443a-981d-5c33052f2c61,1707,,,"[43.7, 71.0]",3901227,40,,,,True,-0.58075637,,,,,,"[46.9, 68.9]",,High Pass,,3.8275318,,,Incomplete,,Birama Touré,7350.0,,,,,Recovery,1,From Throw In,Jules Iloki,3151.0,Right Wing,101,Marseille,147,"['06899b5b-6014-42a0-8aa4-116920962d55', 'c2674ab9-c2d1-4776-ad10-d84d1b41000c', 'e2d6d15a-41f8-4b50-b016-3b63bb54ef19', 'fcbda362-5597-468b-8589-80b3157882d0']",59,,,,,,,,,,,,,,,,,,,Nantes,144,00:40:59.462,Pass,True
,,,,,,,,,,,,,,,,,,1.114392,,,,,,,,,,,,,,9e4aa312-ee6a-4519-85b0-b7354e916855,1721,,,"[12.6, 54.3]",3901227,41,,True,,,1.2695707,,Right Foot,,,,"[19.0, 74.9]",,Ground Pass,,21.571278,,,,,Youssouf Sabaly,3404.0,,,,,Recovery,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,102,Nantes,144,['75258657-631a-4221-a8b9-e9eb3da5981f'],11,,,,,,,,,,,,,,,,,,,Nantes,144,00:41:11.266,Pass,
,,,,,,,,,,,,,,,,,,0.815359,,,,,,,,,,,,,,7fc9fc45-7206-4005-a9f7-4e18a37e48c3,1725,,,"[107.8, 15.1]",3901227,42,,,,,1.3994172,,Right Foot,True,,,"[111.4, 35.9]",,High Pass,,21.10924,,,Incomplete,,Steven Fletcher,9554.0,,,,,Free Kick,1,From Free Kick,Bouna Sarr,4351.0,Left Midfield,103,Marseille,147,"['0ee35be7-c822-4bce-a7f1-59fe73d60389', '5d2b30db-a137-4491-82dc-f8c7d6d5d135']",24,,,,,,,,,,,,,,,,,,,Marseille,147,00:42:24.468,Pass,
,,,,,,,,,,,,,,,,,,1.697955,,,,,,,,,,,,,,90e38ef7-89d8-47be-876a-c13f9f06bb92,1730,,,"[64.7, 27.4]",3901227,42,,,,,0.6835298,,Left Foot,,,,"[89.5, 47.6]",,High Pass,,31.985622,,,,,Karim Rekik,8572.0,,,,,,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,103,Marseille,147,['e4004d12-e87a-476c-8040-fe23498d8928'],31,,,,,,,,,,,,,,,,,,,Marseille,147,00:42:31.088,Pass,
,,,,,,,,,,,,,,,,,,0.863434,,,,,,,,,,,,,,a5a750a8-fa24-43fd-a65f-ffd63fc5b01e,1732,,,"[90.8, 46.0]",3901227,42,,,,,-0.084702514,6f2e28ee-6307-4015-acaa-4b5b1a303dc7,Head,,,,"[101.4, 45.1]",,Low Pass,,10.638139,,,,,Michy Batshuayi Tunga,3457.0,True,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,103,Marseille,147,['268022f7-4ce3-462e-9949-260ed8337eb2'],32,,,,,,,,,,,,,,,,,,,Marseille,147,00:42:32.786,Pass,
,,,,,,,,,,,,,,,,,,3.864639,,,,,,,,,,,,,,7924bbc4-df5b-4a1e-8f74-f4fda6845738,1738,,,"[6.0, 36.0]",3901227,43,,,,,-0.10918644,,Right Foot,,,,"[88.1, 27.0]",,High Pass,,82.59183,,,Incomplete,,Emiliano Sala,3114.0,,,,,Goal Kick,1,From Goal Kick,Maxime Dupé,4377.0,Goalkeeper,104,Nantes,144,"['0ec9cf21-4fc8-4d0d-89c0-80d1044982bf', 'e0706f00-3c16-4d5c-87ba-81fb42bba9ce']",0,,,,,,,,,,,,,,,,,,,Nantes,144,00:43:00.004,Pass,
,,,,,,,,,,,,,,,,,,1.359335,,,,,,,,,,,,,,0ec9cf21-4fc8-4d0d-89c0-80d1044982bf,1741,,,"[32.0, 53.1]",3901227,43,,,,True,1.5029395,,,,,,"[32.7, 63.4]",,High Pass,,10.323759,,,,,Javier Manquillo Gaitán,3075.0,,,,,Recovery,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,105,Marseille,147,"['009c0eba-90c6-4549-a41d-52a45aba25d4', '0eb959c2-4e77-4db3-8c04-60763e1aa45a', '7924bbc4-df5b-4a1e-8f74-f4fda6845738']",3,,,,,,,,,,,,,,,,,,,Marseille,147,00:43:03.869,Pass,True
,,,,,,,,,,,,,,,,,,2.029547,,,,,,,,,,,,,,6e557e22-e5a0-4040-88b3-0bb24bca7097,1750,,,"[51.2, 73.4]",3901227,43,,,,,-0.54395556,,Right Foot,,,,"[92.7, 48.3]",,High Pass,,48.500103,,,Unknown,,Michy Batshuayi Tunga,3457.0,,,,,Free Kick,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,106,Marseille,147,['3e1c3a69-67b7-4c7a-9b4b-b2da0e6254cc'],47,,,,,,,,,,,,,,,,,,,Marseille,147,00:43:47.612,Pass,
,,,,,,,,,,,,,,,,,,3.402587,,,,,,,,,,,,,,7377be4f-ca41-45f7-8a26-3f216b731286,1754,,,"[30.0, 34.1]",3901227,44,,,,,0.29234725,,Right Foot,,,,"[91.8, 52.7]",,High Pass,,64.53836,,,Incomplete,,Léo Dubois,3144.0,,,,,Free Kick,1,From Free Kick,Maxime Dupé,4377.0,Goalkeeper,107,Nantes,144,"['496ebf23-7e89-4b61-859c-c96942099baf', '9f865093-ef2b-4670-ba4f-d9aa7b186f6b']",12,,,,,,,,,,,,,,,,,,,Nantes,144,00:44:12.302,Pass,
,,,,,,,,,,,,,,,,,,2.489,,,,,,,,,,,,,,59289340-3bc0-49d0-a923-274cda0cd344,1758,,,"[27.9, 28.3]",3901227,44,,,,,-0.5667292,,Left Foot,,,,"[40.0, 20.6]",,High Pass,,14.342245,,,Incomplete,,Bouna Sarr,4351.0,,,,,,1,From Free Kick,Karim Rekik,8572.0,Left Center Back,107,Nantes,144,"['2c871205-03da-45bc-afa0-c8c334c0f104', 'd2913039-764d-4e0c-9790-f0a4629129e0']",16,,,,,,,,,,,,,,,,,,,Marseille,147,00:44:16.804,Pass,
,,,,,,,,,,,,,,,,,,1.179076,,,,,,,,,,,,,,2c871205-03da-45bc-afa0-c8c334c0f104,1761,,,"[80.1, 59.5]",3901227,44,,,,True,0.9972257,,,,,,"[87.4, 70.8]",,High Pass,,13.452881,,,,,Youssouf Sabaly,3404.0,,,,,Recovery,1,From Free Kick,Birama Touré,7350.0,Right Defensive Midfield,107,Nantes,144,"['417eb5d8-e936-4dfe-bcec-8659807ddb7d', '59289340-3bc0-49d0-a923-274cda0cd344', 'e9738384-4088-423c-a62f-be683f89c849']",19,,,,,,,,,,,,,,,,,,,Nantes,144,00:44:19.293,Pass,True
,,,,,,,,,,,,,,,,,,1.098919,,,,,,,,,,,,,,58aec10c-8d7c-49ce-b658-b75052b3865a,1764,,,"[38.2, 0.1]",3901227,44,,,,,0.82739025,,,,,,"[49.6, 12.5]",,High Pass,,16.84399,,,,,Steven Fletcher,9554.0,,,,,Throw-in,1,From Throw In,Benjamin Mendy,3261.0,Left Back,108,Marseille,147,['696290d1-64c9-4ab8-8700-cb9a75672924'],24,,,,,,,,,,,,,,,,,,,Marseille,147,00:44:24.365,Pass,
,,,,,,,,,,,,,,,,,,1.107494,,,,,,,,,,,,,,dbfdf560-e281-414b-a67f-733f2dda5fe1,1766,,,"[51.7, 12.8]",3901227,44,,,,,0.4636476,,Head,,,,"[63.1, 18.5]",,High Pass,,12.745587,,,,,Michy Batshuayi Tunga,3457.0,,,,,,1,From Throw In,Steven Fletcher,9554.0,Left Center Forward,108,Marseille,147,['fbfa879e-67cf-4e43-b632-c6af2b41a85b'],25,,,,,,,,,,,,,,,,,,,Marseille,147,00:44:25.463,Pass,
,,,,,,,,,,,,,,,,,,2.386668,,,,,,,,,,,,,,b8a289a1-79ce-49f6-be4f-7cadd457eb0f,1772,,,"[58.3, 19.4]",3901227,44,,,,,0.47689188,,Left Foot,,,,"[94.3, 38.0]",,High Pass,,40.521107,,,Unknown,,Steven Fletcher,9554.0,,,,,Free Kick,1,From Free Kick,Benjamin Mendy,3261.0,Left Back,109,Marseille,147,['3ba2c4db-89ef-4e50-ba15-992364994cd0'],42,,,,,,,,,,,,,,,,,,,Marseille,147,00:44:42.642,Pass,
,,,,,,,,,,,,,,,,,,1.702442,,,,,,,,,,,,,,558abe83-6aeb-452d-9949-48023a889de1,1776,,,"[97.5, 34.3]",3901227,45,,,,,0.7031469,,Left Foot,,,,"[112.6, 47.1]",,High Pass,,19.795202,,,Incomplete,,Steven Fletcher,9554.0,,,,,Free Kick,1,From Free Kick,Florian Thauvin,3254.0,Right Midfield,110,Marseille,147,"['a2d85fc0-584b-481b-bbff-85009f2d54ce', 'f6cef3f8-9a05-4237-87ca-e6a279ef0675']",45,,,,,,,,,,,,,,,,,,,Marseille,147,00:45:45.646,Pass,
,,,,,,,,,,,,,,,,,,1.596827,,,,,,,,,,,,,,3d8a1f6c-e48c-49bc-89ba-2f9b77a206d3,1779,,,"[120.0, 80.0]",3901227,46,,,,,-1.7457695,,Left Foot,,,,"[113.3, 42.1]",,High Pass,True,38.48766,,,Incomplete,,Steven Fletcher,9554.0,,,Inswinging,,Corner,1,From Corner,Florian Thauvin,3254.0,Right Midfield,111,Marseille,147,"['a380954f-44f1-4d96-948b-7532f0ff2ce5', 'c07ad8f2-9be6-4e56-bb45-d8fded25bbc3']",5,,,,,,,,,,,,,,,,,,,Marseille,147,00:46:05.952,Pass,
,,,,,,,,,,,,,,,,,,0.200224,,,,,,,,,,,,,,d8e44d1f-a9ba-49a0-99a9-fc9771273bfe,1786,,,"[60.0, 40.0]",3901227,45,,,,,1.19029,,Left Foot,,,,"[61.0, 42.5]",,Ground Pass,,2.6925824,,,,,Michy Batshuayi Tunga,3457.0,,,,,Kick Off,2,From Kick Off,Steven Fletcher,9554.0,Left Center Forward,113,Marseille,147,['c919386e-6d3f-4dbe-9ae5-e49ac1a64e1f'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.749,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,a02f4fb4-0a63-4bbf-a034-05d5728fd619,1788,,,"[61.0, 41.4]",3901227,45,,,,,-2.7400122,,Right Foot,,,,"[46.4, 35.2]",,Ground Pass,,15.861904,,,,,Vassiriki Abou Diaby,38413.0,,,,,,2,From Kick Off,Michy Batshuayi Tunga,3457.0,Right Center Forward,113,Marseille,147,['3b280bcc-f43c-4824-84c4-bfeb6aebcc0e'],0,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:00.949,Pass,
,,,,,,,,,,,,,,,,,,1.249505,,,,,,,,,,,,,,22be5dee-df94-46b5-841a-5fd483e818b3,1791,,,"[45.7, 34.7]",3901227,45,,,,,-1.7666652,,Right Foot,,,,"[40.7, 9.5]",,Ground Pass,,25.691244,,,,,Benjamin Mendy,3261.0,,,,,,2,From Kick Off,Vassiriki Abou Diaby,38413.0,Left Defensive Midfield,113,Marseille,147,['ab17fb21-0013-4391-918a-334441ff133e'],2,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:02.581,Pass,
,,,,,,,,,,,,,,,,,,2.174191,,,,,,,,,,,,,,82f26332-237f-4002-a0ae-0befc4fbae2d,1794,,,"[41.8, 7.1]",3901227,45,,,,,0.688145,,Left Foot,,,,"[82.3, 40.4]",,High Pass,,52.432243,,,,,Michy Batshuayi Tunga,3457.0,,,,,,2,From Kick Off,Benjamin Mendy,3261.0,Left Back,113,Marseille,147,['fdc085ba-bd8c-4833-b98a-c09114132bae'],5,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:05.413,Pass,
,,,,,,,,,,,,,,,,,,1.03173,,,,,,,,,,,,,,be816f4b-0bcc-4541-b044-d9b0611becd0,1797,,,"[82.0, 40.9]",3901227,45,,,,True,-0.52001417,,,,,,"[94.4, 33.8]",,High Pass,,14.288807,,,Incomplete,,Steven Fletcher,9554.0,,,,,,2,From Kick Off,Michy Batshuayi Tunga,3457.0,Right Center Forward,113,Marseille,147,"['38ae5ae3-eb0d-40d1-96e1-41721a69c9f5', '43fddff4-02d3-49f3-8e36-4f95a80a1aa0', 'b39fdd24-dc47-4d66-bfec-f98a862e1daa']",7,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:07.670,Pass,True
,,,,,,,,,,,,,,,,,,3.128295,,,,,,,,,,,,,,b39fdd24-dc47-4d66-bfec-f98a862e1daa,1799,,,"[25.7, 46.3]",3901227,45,,,,,2.1684024,,Head,,,,"[12.7, 65.4]",,High Pass,,23.104328,,,,,Youssouf Sabaly,3404.0,,,,,Recovery,2,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,114,Nantes,144,"['1367389b-a36b-4d4e-8f20-cbe2bbb9e1ac', 'be816f4b-0bcc-4541-b044-d9b0611becd0']",8,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:08.701,Pass,
,,,,,,,,,,,,,,,,,,1.311655,,,,,,,,,,,,,,1a07f666-2d69-425a-ac9d-1829de52b0fd,1802,,,"[10.8, 65.5]",3901227,45,,,,,-1.9143353,,Left Foot,,,,"[6.4, 53.2]",,Ground Pass,,13.063308,,,,,Maxime Dupé,4377.0,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Right Back,114,Nantes,144,['8206692d-b166-482c-a5cd-527f7819d986'],12,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:12.467,Pass,
,,,,,,,,,,,,,,,,,,2.735243,,,,,,,,,,,,,,f9e6d94b-7b84-47e4-9300-ecf5db13a4b9,1804,,,"[6.4, 53.2]",3901227,45,,,,,-0.30085808,,Right Foot,,,,"[57.0, 37.5]",,High Pass,,52.979713,,,Incomplete,,Yacine Bammou,3319.0,,,,,,2,Regular Play,Maxime Dupé,4377.0,Goalkeeper,114,Nantes,144,"['3c6fee84-f157-4477-9942-bb9beb76e198', '5fa88d23-aa28-4e6e-b441-cf274bc71b85']",13,,,,,,,,,,,,,,,,,,,Nantes,144,00:00:13.779,Pass,
,,,,,,,,,,,,,,,,,,1.177922,,,,,,,,,,,,,,3c6fee84-f157-4477-9942-bb9beb76e198,1807,,,"[63.1, 42.6]",3901227,45,,,,True,0.6601316,,,,,,"[78.3, 54.4]",,High Pass,,19.24266,,,,,Florian Thauvin,3254.0,,,,,Recovery,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,115,Marseille,147,"['47f5e239-f9a0-4e17-a818-96aa51973b04', 'aa710d33-2268-41af-a0a7-445e30c5d6de', 'f9e6d94b-7b84-47e4-9300-ecf5db13a4b9']",16,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:16.514,Pass,True
,,,,,,,,,,,,,,,,,,0.806278,,,,,,,,,,,,,,68de6b96-4ba5-4d46-a1f8-3e9c0e88e247,1811,,,"[73.6, 49.0]",3901227,45,,,,,-2.9816794,,Left Foot,,,,"[67.4, 48.0]",,Ground Pass,,6.2801275,,,,,Jacques-Alaixys Romao,10036.0,,,,,,2,Regular Play,Florian Thauvin,3254.0,Right Midfield,115,Marseille,147,"['ba7253b0-be0a-4454-b369-56e3718e87a4', 'd868dc4f-379b-4960-aa9a-c7168b76c935']",19,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:19.471,Pass,True
,,,,,,,,,,,,,,,,,,1.716182,,,,,,,,,,,,,,a0e0ef30-59e2-4029-8a54-3b2f45553f84,1814,,,"[67.7, 27.7]",3901227,45,,,,,-1.1432579,,Right Foot,,,,"[79.0, 2.9]",,Ground Pass,,27.253073,,,,,Bouna Sarr,4351.0,,,,,,2,Regular Play,Jacques-Alaixys Romao,10036.0,Right Defensive Midfield,115,Marseille,147,['e919f35f-9434-4586-b687-9421faa0e3d3'],22,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:22.433,Pass,
,,,,,,,,,,,,,,,,,,1.60044,,,,,,,,,,,,,,bb0dca65-0e1b-46cc-9733-5b2b8828e3ad,1817,,,"[86.0, 7.0]",3901227,45,,,,,0.8464156,,Right Foot,,,,"[100.6, 23.5]",,Ground Pass,,22.032022,,,,,Steven Fletcher,9554.0,,,,,,2,Regular Play,Bouna Sarr,4351.0,Left Midfield,115,Marseille,147,['456df6d5-3c56-4fd2-b766-defee6336a6a'],27,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:27.458,Pass,
,,,,,,,,,,,,,,,,,,1.070757,,,,,,,,,,,,,,414225cf-e24f-40b3-b732-9fa6cb9d2eb6,1821,,,"[91.6, 19.4]",3901227,45,,,,,-1.2142949,,Left Foot,,,,"[97.0, 4.9]",,Ground Pass,,15.472879,,,,,Bouna Sarr,4351.0,,,,,,2,Regular Play,Steven Fletcher,9554.0,Left Center Forward,115,Marseille,147,['3d5d8840-bf08-40ac-ba91-11ec4a543229'],31,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:31.320,Pass,
,,,,,,,,,,,,,,,,,,1.254654,,,,,,,,,,,,,,fec2bdbf-c18b-406e-8852-f0dbe5d5b3f9,1824,,,"[92.9, 4.0]",3901227,45,,,,,2.7758453,,Left Foot,,,,"[83.5, 7.6]",,Ground Pass,,10.0657835,,,,,Vassiriki Abou Diaby,38413.0,,,,,,2,Regular Play,Bouna Sarr,4351.0,Left Midfield,115,Marseille,147,['6df18003-e56e-4149-99bd-a49480497827'],33,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:33.865,Pass,
,,,,,,,,,,,,,,,,,,1.373186,,,,,,,,,,,,,,afc2e32d-7742-40f5-b54f-63f3ed590465,1827,,,"[81.6, 9.3]",3901227,45,,,,,2.378918,,Right Foot,,,,"[63.6, 26.5]",,Ground Pass,,24.896585,,,,,Karim Rekik,8572.0,,,,,,2,Regular Play,Vassiriki Abou Diaby,38413.0,Left Defensive Midfield,115,Marseille,147,['d42f2cc5-2b12-4805-82da-6bfbd75909c8'],36,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:36.804,Pass,
,,,,,,,,,,,,,,,,,,4.042017,,,,,,,,,,,,,,0244648f-089c-4581-a79d-7bdd5c5617d5,1830,,,"[67.7, 11.3]",3901227,45,,,,,-0.13493039,,Left Foot,,,,"[120.0, 4.2]",,High Pass,,52.77973,,,Out,,Benjamin Mendy,3261.0,,,,,,2,Regular Play,Karim Rekik,8572.0,Left Center Back,115,Marseille,147,['03605f50-0e75-4b6f-8cec-e6582911c853'],40,,,,,,,,,,,,,,,,,,,Marseille,147,00:00:40.697,Pass,
,,,,,,,,,,,,,,,,,,3.478065,,,,,,,,,,,,,,145b2cc1-3c9b-4854-9ed8-5b193035e015,1832,,,"[7.0, 44.1]",3901227,46,,,,,0.08194171,,Right Foot,,,,"[69.1, 49.2]",,High Pass,,62.309067,,,Incomplete,,Adrien Thomasson,3375.0,,,,,Goal Kick,2,From Goal Kick,Maxime Dupé,4377.0,Goalkeeper,116,Nantes,144,"['8b814d94-1a7c-46ad-8af3-d1eba3665472', 'bbd9c843-a8f7-43e6-b227-d36134bf3b4c']",3,,,,,,,,,,,,,,,,,,,Nantes,144,00:01:03.074,Pass,
,,,,,,,,,,,,,,,,,,1.095603,,,,,,,,,,,,,,bbd9c843-a8f7-43e6-b227-d36134bf3b4c,1834,,,"[51.0, 30.9]",3901227,46,,,,,-0.19883028,,Head,,,,"[64.4, 28.2]",,High Pass,,13.669309,,,,,Steven Fletcher,9554.0,,,,,Recovery,2,Regular Play,Jacques-Alaixys Romao,10036.0,Right Defensive Midfield,117,Marseille,147,"['145b2cc1-3c9b-4854-9ed8-5b193035e015', '41b99013-df1e-44a0-80a8-0b8401a6dfcd']",6,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:06.552,Pass,
,,,,,,,,,,,,,,,,,,1.541236,,,,,,,,,,,,,,621e2edf-61b9-41d8-8f48-7fbfc751cd1a,1838,,,"[66.4, 21.8]",3901227,46,,,,,-0.5234219,,Left Foot,,,,"[86.5, 10.2]",,Low Pass,,23.207111,,,,,Bouna Sarr,4351.0,,,,,,2,Regular Play,Steven Fletcher,9554.0,Left Center Forward,117,Marseille,147,"['4d3195ee-1f9c-4874-9c5c-cc1cfefe0abb', 'c96cc580-79fd-4fd1-a02b-e2a31dba9269']",9,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:09.233,Pass,True
,,,,,,,,,,,,,,,,,,0.982001,,,,,,,,,,,,,,eec492dd-823c-4ade-921c-330bde976f8a,1842,,,"[80.9, 11.7]",3901227,46,,,,,1.3977479,,Right Foot,,,,"[85.2, 36.3]",,Ground Pass,,24.972986,,,,,Florian Thauvin,3254.0,,,,,,2,Regular Play,Bouna Sarr,4351.0,Left Midfield,117,Marseille,147,['ef8fc8c4-fb31-498c-b233-0bb7944f0cf1'],14,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:14.111,Pass,
,,,,,,,,,,,,,,,,,,0.179403,,,,,,,,,,,,,,19457d98-1c10-47c8-a9fa-3448b5cc3199,1850,,,"[90.8, 31.8]",3901227,46,,,,,-1.5707964,,Left Foot,,,,"[90.8, 29.9]",,Ground Pass,,1.9,,,Incomplete,,Bouna Sarr,4351.0,,,,,,2,Regular Play,Florian Thauvin,3254.0,Right Midfield,117,Marseille,147,"['1c6a6ac2-304a-4b46-9ead-37cd3fc67394', '29bf06fb-c236-4099-a066-47b945ff1e5d']",17,,,,,,,,,,,,,,,,,,,Marseille,147,00:01:17.051,Pass,
,,,,,,,,,,,,,,,,,,0.641838,,,,,,,,,,,,,,f518bb89-84b4-4e68-91b0-be8d4e4691a0,1855,,,"[67.6, 57.3]",3901227,46,,,,,-1.5707964,,Right Foot,,,,"[67.6, 51.7]",,Ground Pass,,5.6,,,Incomplete,,Emiliano Sala,3114.0,,,,,,2,Regular Play,Jules Iloki,3151.0,Right Wing,117,Marseille,147,"['907941bd-4518-41b4-9301-afe7f168b4d0', '9f60a7e7-34be-464b-ad97-3cf475d25bac']",23,,,,,,,,,,,,,,,,,,,Nantes,144,00:01:23.210,Pass,
