50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.528698,,,,,,,,,,,,,,,53561273-028f-4e6e-a6ec-47768341fed6,2540,,"[9.9, 44.9]",3900514,75,,,,-0.65284663,,Right Foot,,"[13.3, 42.3]",,Ground Pass,,4.280187,,,Marcus Coco,3363.0,,,,,Recovery,2,From Corner,Dorian Lévêque,30182.0,Left Back,156,Toulouse,130,['ab01171f-bd3a-4b85-b08a-d1a45d0f00f8'],35,,,,,,,,,,,,,,,,,Guingamp,142,00:30:35.875,Pass,
,,,,,,,,,,,,,,,,,,0.173837,,,,,,,,,,,,,,,575578a1-8be5-4bb2-955c-e3a7c349e986,2543,,"[42.2, 65.0]",3900514,75,,,,-0.23109066,,Right Foot,,"[45.6, 64.2]",,Low Pass,,3.4928498,Incomplete,,,,,,,,,2,From Corner,Marcus Coco,3363.0,Right Midfield,156,Toulouse,130,['4dd292ce-f621-4a15-8905-40c9238cd5fa'],40,,,,,,,,,,,,,,,,,Guingamp,142,00:30:40.477,Pass,
,,,,,,,,,,,,,,,,,,0.795427,,,,,,,,,,,,,,,8abad433-42ee-4163-8806-d54d6e2059b2,2547,,"[88.2, 3.8]",3900514,75,,,,1.6614562,,Right Foot,,"[87.3, 13.7]",,Ground Pass,,9.9408245,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,2,From Corner,Wissam Ben Yedder,6723.0,Right Center Forward,156,Toulouse,130,['1332a349-85bb-463d-b585-375e98da05fa'],45,,,,,,,,,,,,,,,,,Toulouse,130,00:30:45.298,Pass,
,,,,,,,,,,,,,,,,,,1.897821,,,,,,,,,,,,,,,f4363d25-dbc8-4f5d-9be1-58d784aeb8b5,2559,,"[98.6, 2.4]",3900514,75,,,,1.2384641,,Left Foot,,"[102.5, 13.7]",,Ground Pass,,11.954079,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,2,From Corner,Wissam Ben Yedder,6723.0,Right Center Forward,156,Toulouse,130,"['63a63507-920e-4abb-bd06-d486de36d3ab', 'c003e0f1-3e70-41f4-a95c-965881439aed']",54,,,,,,,,,,,,,,,,,Toulouse,130,00:30:54.337,Pass,True
,,,,,,,,,,,,,,,,,,1.221449,,,,,,,,,,,,,,,19e9229d-b11d-4bfb-9a0e-29c12e93f7e4,2563,,"[106.3, 24.1]",3900514,75,,,,2.4634733,,Right Foot,,"[99.1, 29.9]",,Ground Pass,,9.24554,Incomplete,,Óscar Guido Trejo,11540.0,,,,,,2,From Corner,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,156,Toulouse,130,"['a8d0387b-2f46-45d5-8456-8025d196b1a5', 'e8ec0bfe-27e1-4d93-9638-5c3a950c3b7f']",57,,,,,,,,,,,,,,,,,Toulouse,130,00:30:57.162,Pass,
,,,,,,,,,,,,,,,,,,1.519246,,,,,,,,,,,,,,,b53800a8-62cd-4e69-abd5-096986cb9c1e,2568,,"[78.3, 13.5]",3900514,76,,,,1.162139,,Left Foot,,"[88.0, 35.9]",,Ground Pass,,24.410038,,,Étienne Didot,3189.0,,,,,,2,From Corner,William Matheus da Silva,44065.0,Left Back,156,Toulouse,130,['fbae0f6e-d270-47b7-9e97-edab5a9cf0d7'],0,,,,,,,,,,,,,,,,,Toulouse,130,00:31:00.752,Pass,
,,,,,,,,,,,,,,,,,,0.09194,,,,,,,,,,,,,,,180f16de-e915-4600-ad9d-a58f4045aa32,2571,,"[88.0, 41.0]",3900514,76,,,,-0.8012698,,Right Foot,,"[91.1, 37.8]",,Ground Pass,,4.4553337,Incomplete,,,,,,,,,2,From Corner,Étienne Didot,3189.0,Left Center Midfield,156,Toulouse,130,['8b09f4e7-13e1-404a-b3a6-de647e1ab199'],2,,,,,,,,,,,,,,,,,Toulouse,130,00:31:02.300,Pass,
,,,,,,,,,,,,,,,,,,0.932119,,,,,,,,,,,,,,,c8dc8db6-4263-41c1-989f-f6930436f59d,2575,,"[19.3, 37.4]",3900514,76,,,,-1.0504868,,Left Foot,,"[29.9, 18.9]",,Ground Pass,,21.321585,,,Yannis Salibur,3122.0,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,157,Guingamp,142,['8d45de7d-2b37-49d8-86d8-bddab41b1f5b'],4,,,,,,,,,,,,,,,,,Guingamp,142,00:31:04.375,Pass,
,,,,,,,,,,,,,,,,,,0.613921,,,,,,,,,,,,,,,a54f108b-458d-47e8-9ab7-a4d4d546f81c,2578,,"[52.1, 12.8]",3900514,76,,,,-0.05258306,,Left Foot,,"[65.4, 12.1]",,Ground Pass,,13.318408,Incomplete,,Mana Dembélé,7483.0,,,,,,2,Regular Play,Yannis Salibur,3122.0,Left Midfield,157,Guingamp,142,"['10328cc9-8fcd-49e9-8de0-2c67f59350e5', 'bb67d34e-02c8-49ab-b13a-d9f619cefc98']",8,,,,,,,,,,,,,,,,,Guingamp,142,00:31:08.745,Pass,
,,,,,,,,,,,,,,,,,,1.056105,,,,,,,,,,,,,,,7f1a2665-12b5-4f89-94f1-72204a19eb5e,2581,,"[56.0, 0.1]",3900514,76,,,,1.0803993,,,,"[62.3, 11.9]",,Low Pass,,13.3764715,,,Julien Cardy,401525.0,,,,,Throw-in,2,From Throw In,Dorian Lévêque,30182.0,Left Back,158,Guingamp,142,['246515e3-ed6e-4b50-9c99-bda64aecd07f'],23,,,,,,,,,,,,,,,,,Guingamp,142,00:31:23.284,Pass,
,,,,,,,,,,,,,,,,,,0.589158,,,,,,,,,,,,,,,c8fa78cc-2279-473c-9ce8-af981fb4302f,2585,,"[63.0, 12.1]",3900514,76,,,,-1.5441359,,Right Foot,,"[63.2, 4.6]",,Ground Pass,,7.502666,Incomplete,,Dorian Lévêque,30182.0,,,,,,2,From Throw In,Julien Cardy,401525.0,Right Defensive Midfield,158,Guingamp,142,"['77080e64-2aeb-4934-825c-7ecbfb538001', '9528d0e8-e41b-404c-926c-294c04d2e81a']",25,,,,,,,,,,,,,,,,,Guingamp,142,00:31:25.331,Pass,
,,,,,,,,,,,,,,,,,,1.139538,,,,,,,,,,,,,,,5eca21a3-4319-43a2-8954-5713cb0cc3a3,2588,,"[68.8, 0.1]",3900514,76,,,,0.7378151,,,,"[80.9, 11.1]",,High Pass,,16.352676,,,Mana Dembélé,7483.0,,,,,Throw-in,2,From Throw In,Dorian Lévêque,30182.0,Left Back,159,Guingamp,142,['d7c6a8d8-de78-44a5-b070-36dfe77b256f'],36,,,,,,,,,,,,,,,,,Guingamp,142,00:31:36.122,Pass,
,,,,,,,,,,,,,,,,,,1.118566,,,,,,,,,,,,,,,bcea3938-f18d-4f45-bb0f-a7b003114514,2594,,"[43.1, 69.0]",3900514,76,,,True,2.9147937,,,,"[39.2, 69.9]",,Low Pass,,4.002499,Incomplete,,,,,,,,Recovery,2,From Throw In,Étienne Didot,3189.0,Left Center Midfield,159,Guingamp,142,"['0197bbb4-d797-463a-ac5c-770632536d23', '4df94811-6ec5-40c4-b238-3b63a1221940']",37,,,,,,,,,,,,,,,,,Toulouse,130,00:31:37.811,Pass,True
,,,,,,,,,,,,,,,,,,0.478277,,,,,,,,,,,,,,,0197bbb4-d797-463a-ac5c-770632536d23,2595,,"[80.9, 10.2]",3900514,76,,,,2.4227626,,Right Foot,,"[80.1, 10.9]",,Ground Pass,,1.0630146,,,Yannis Salibur,3122.0,,,,,Recovery,2,From Throw In,Mana Dembélé,7483.0,Left Center Forward,159,Guingamp,142,"['4f957886-2bdf-4b87-8394-99d7729de024', 'bcea3938-f18d-4f45-bb0f-a7b003114514']",38,,,,,,,,,,,,,,,,,Guingamp,142,00:31:38.929,Pass,
,,,,,,,,,,,,,,,,,,0.509277,,,,,,,,,,,,,,,2a21153b-77bf-4bd1-b196-13cc3f80a3ae,2602,,"[49.1, 49.4]",3900514,76,,,,0.31362066,,Left Foot,,"[60.2, 53.0]",,Ground Pass,,11.66919,,,Aleksandar Pešić,40431.0,,,,,,2,From Counter,Yann Bodiger,2961.0,Center Defensive Midfield,160,Toulouse,130,['22e1ded2-e1f7-4cf5-bc32-d80743a7a87a'],43,,,,,,,,,,,,,,,,,Toulouse,130,00:31:43.962,Pass,
,,,,,,,,,,,,,,,,,,0.163217,,,,,,,,,,,,,,,aa6ed6bf-7cef-4ad3-82bd-58eddd9f95ff,2608,,"[117.7, 64.1]",3900514,76,,,,-1.9333405,,Right Foot,,"[115.5, 58.3]",,Ground Pass,,6.203225,Incomplete,,,,,,,,,2,From Counter,Aleksandar Pešić,40431.0,Left Center Forward,160,Toulouse,130,['d0b606bb-c7af-4543-a1d2-162a04537c80'],53,,,,,,,,,,,,,,,,,Toulouse,130,00:31:53.211,Pass,
,,,,,,,,,,,,,,,,,,1.066334,,,,,,,,,,,,,,,ba874ac6-7c99-4de1-8a0e-cc5006fb9573,2613,,"[120.0, 80.0]",3900514,77,,,,-1.7216874,,Right Foot,,"[114.8, 45.8]",,Low Pass,,34.593063,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Óscar Guido Trejo,11540.0,Center Attacking Midfield,161,Toulouse,130,['82487f8a-ebce-4060-b51e-b1056299d8e6'],11,,,,,,,,,,,,,,,,,Toulouse,130,00:32:11.589,Pass,
,,,,,,,,,,,,,,,,,,2.623829,,,,,,,,,,,,,,,6f50c294-3e58-4318-b8f8-af94e7c2b28a,2621,,"[3.6, 7.0]",3900514,77,,,,0.025472196,,Left Foot,,"[35.0, 7.8]",,High Pass,,31.410189,,,Yannis Salibur,3122.0,,,,,,2,From Corner,Jimmy Briand,3213.0,Right Center Forward,161,Toulouse,130,"['0d9efdd8-bcd6-4015-bbcd-1f0b56551070', '1f6fdac1-743c-414a-9e0e-358ff829e5a2']",19,,,,,,,,,,,,,,,,,Guingamp,142,00:32:19.358,Pass,True
,,,,,,,,,,,,,,,,,,1.69686,,,,,,,,,,,,,,,04a8f3fd-044a-4cf1-9e37-1a0d025053bd,2624,,"[34.5, 8.5]",3900514,77,,,,0.45597512,,Left Foot,,"[50.2, 16.2]",,Ground Pass,,17.486567,Incomplete,,,,,,,,,2,From Corner,Yannis Salibur,3122.0,Left Midfield,161,Toulouse,130,['fda299d7-d744-4950-b15f-66f61c50efc2'],22,,,,,,,,,,,,,,,,,Guingamp,142,00:32:22.124,Pass,
,,,,,,,,,,,,,,,,,,1.824542,,,,,,,,,,,,,,,832e3c14-6d56-41d7-a6b4-eef32fc7bb49,2627,,"[75.4, 56.9]",3900514,77,,,,-0.9176103,,Right Foot,,"[100.5, 24.1]",,High Pass,,41.301937,,,Yann Bodiger,2961.0,,,,,,2,From Corner,Wergiton do Rosário Calmon,3030.0,Right Back,161,Toulouse,130,['e6c87ef4-f200-4835-80ab-dad220ea16a0'],26,,,,,,,,,,,,,,,,,Toulouse,130,00:32:26.071,Pass,
,,,,,,,,,,,,,,,,,,0.92846,,,,,,,,,,,,,,,54a67d78-e0c9-4e23-b662-e043584138e9,2629,,"[100.5, 24.1]",3900514,77,,,,0.6435011,,Head,,"[108.5, 30.1]",,High Pass,,10.0,Pass Offside,,Jean-Armel Kana-Biyik,30447.0,,,,,,2,From Corner,Yann Bodiger,2961.0,Center Defensive Midfield,161,Toulouse,130,['52cead29-bbcf-4ca0-934a-dabd263b676e'],27,,,,,,,,,,,,,,,,,Toulouse,130,00:32:27.975,Pass,
,,,,,,,,,,,,,,,,,,3.097817,,,,,,,,,,,,,,,452792d2-755d-4b1e-9ce6-6ed14be63421,2631,,"[10.6, 48.5]",3900514,78,,,,0.3445732,,Right Foot,,"[71.9, 70.5]",,High Pass,,65.12826,,,Marcus Coco,3363.0,,,,,Free Kick,2,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,162,Guingamp,142,['81a9f407-e497-49b7-866c-47ec9e7b2558'],2,,,,,,,,,,,,,,,,,Guingamp,142,00:33:02.741,Pass,
,,,,,,,,,,,,,,,,,,1.707099,,,,,,,,,,,,,,,d5d73c7a-3068-47ce-aa78-075f2daccead,2634,,"[72.9, 69.5]",3900514,78,,,,0.348771,,Right Foot,,"[88.3, 75.1]",,Low Pass,,16.38658,,,Mana Dembélé,7483.0,,,,,,2,From Free Kick,Marcus Coco,3363.0,Right Midfield,162,Guingamp,142,"['028c506b-4dbe-4e3b-903a-8b9f3c5eaf6c', 'd6a4bde5-86da-4910-b9bc-377387fafc5f']",5,,,,,,,,,,,,,,,,,Guingamp,142,00:33:05.838,Pass,True
,,,,,,,,,,,,,,,,,,0.881519,,,,,,,,,,,,,,,8e9fdac1-ad01-4ea4-b15b-d2fd50db11f3,2638,,"[93.2, 77.3]",3900514,78,,,,-2.9889433,,Right Foot,,"[85.4, 76.1]",,Ground Pass,,7.891768,,,Lars Christian Jacobsen,20199.0,,,,,,2,From Free Kick,Mana Dembélé,7483.0,Left Center Forward,162,Guingamp,142,"['068c1dce-6cc3-46f2-baf6-a6cda2509ee2', 'a17fbbef-dfd0-4dbe-9109-8e75f19f745a']",10,,,,,,,,,,,,,,,,,Guingamp,142,00:33:10.329,Pass,True
,,,,,,,,,,,,,,,,,,1.635866,,,,,,,,,,,,,,,4d621d0f-c5e4-4cf7-8ada-bcf8ad3e6b7d,2649,,"[42.6, 5.5]",3900514,78,,,,-0.1249274,,Left Foot,,"[64.1, 2.8]",,Ground Pass,,21.66887,,,Aleksandar Pešić,40431.0,,,,,,2,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,162,Guingamp,142,['99683e2d-d109-42af-8325-a388798d84d7'],14,,,,,,,,,,,,,,,,,Toulouse,130,00:33:14.812,Pass,
,,,,,,,,,,,,,,,,,,1.844906,,,,,,,,,,,,,,,ab731384-8af3-4707-9ba4-1700ebf916c5,2653,,"[91.4, 20.0]",3900514,78,,,,0.10208294,,Right Foot,,"[111.9, 22.1]",,Ground Pass,,20.60728,Incomplete,,Óscar Guido Trejo,11540.0,,,,,,2,From Free Kick,Aleksandar Pešić,40431.0,Left Center Forward,162,Guingamp,142,"['2afd0835-3107-42af-867c-bf54db5d87b2', 'b452fb68-7009-4535-9199-2771a0bb207a']",19,,,,,,,,,,,,,,,,,Toulouse,130,00:33:19.653,Pass,
,,,,,,,,,,,,,,,,,,2.90609,,,,,,,,,,,,,,,dc62871f-f282-459b-a885-178519d73d8c,2658,,"[4.6, 60.6]",3900514,78,,,,1.2336624,,Right Foot,,"[11.4, 80.0]",,Ground Pass,,20.557238,Out,,,,,,,,,2,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,162,Guingamp,142,,23,,,,,,,,,,,,,,,,,Guingamp,142,00:33:23.985,Pass,
,,,,,,,,,,,,,,,,,,1.555293,,,,,,,,,,,,,,,7760453b-49e3-47e8-9f7c-03097153d9d9,2660,,"[108.7, 0.1]",3900514,79,True,,,2.1857047,,,,"[97.4, 16.1]",,Low Pass,,19.588007,,,Jean-Daniel Akpa Akpro,31174.0,,,,,Throw-in,2,From Throw In,William Matheus da Silva,44065.0,Left Back,163,Toulouse,130,['bfbc008a-1fa5-485d-987b-7ed14f2ec4a3'],1,,,,,,,,,,,,,,,,,Toulouse,130,00:34:01.544,Pass,
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,8237ebe2-e728-4428-a6b4-2f24c630ded0,2663,,"[68.2, 7.4]",3900514,79,,,,-2.980977,,Left Foot,,"[50.3, 4.5]",,Ground Pass,,18.133394,,,Marcel Tisserand,8677.0,,,,,,2,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,163,Toulouse,130,"['3cfdbb35-031c-48e4-9063-5200b93e3fe2', 'b1ed0bfb-577f-40af-91e2-da4d72ee3597']",7,,,,,,,,,,,,,,,,,Toulouse,130,00:34:07.009,Pass,True
,,,,,,,,,,,,,,,,,,1.189275,,,,,,,,,,,,,,,a2e0748e-ffb0-4c09-83da-0185161c7ead,2666,,"[55.2, 11.8]",3900514,79,,,,0.4808873,,Right Foot,,"[75.9, 22.6]",,Ground Pass,,23.348019,,,Óscar Guido Trejo,11540.0,,,,,,2,From Throw In,Marcel Tisserand,8677.0,Left Center Back,163,Toulouse,130,['123ffb04-ad30-4746-acda-7e5f98a33f8d'],12,,,,,,,,,,,,,,,,,Toulouse,130,00:34:12.076,Pass,
,,,,,,,,,,,,,,,,,,0.204483,,,,,,,,,,,,,,,ed2fca26-d35e-49e8-a73e-f0088f9c42ef,2670,,"[78.3, 51.3]",3900514,79,,,,0.3851575,,Right Foot,,"[82.0, 52.8]",,Ground Pass,,3.992493,Incomplete,,Wergiton do Rosário Calmon,3030.0,,,,,,2,From Throw In,Óscar Guido Trejo,11540.0,Center Attacking Midfield,163,Toulouse,130,"['16bc2ce0-bc1e-4c47-a244-e15bd9cd3fe5', '1c14a60d-70d7-464a-a008-0d4accc2fbcc', '910868b6-3eb0-4483-abbf-d7830db048f3']",16,,,,,,,,,,,,,,,,,Toulouse,130,00:34:16.853,Pass,True
,,,,,,,,,,,,,,,,,,2.600399,,,,,,,,,,,,,,,6f2d8b36-d276-4997-96d7-ecf5777f304f,2678,,"[38.1, 23.7]",3900514,79,,,,0.1640301,,Right Foot,,"[81.6, 30.9]",,High Pass,,44.091835,Incomplete,,Jimmy Briand,3213.0,,,,,Free Kick,2,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,164,Guingamp,142,"['ae1dac1e-49c3-4931-b588-e90a1e337026', 'fc43c007-b711-45fe-b558-6da391886645']",43,,,,,,,,,,,,,,,,,Guingamp,142,00:34:43.066,Pass,
,,,,,,,,,,,,,,,,,,1.142242,,,,,,,,,,,,,,,fc43c007-b711-45fe-b558-6da391886645,2680,,"[38.5, 49.2]",3900514,79,,,True,-0.44062537,,,,"[50.8, 43.4]",,High Pass,,13.598897,Incomplete,,,,,,,,Recovery,2,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,164,Guingamp,142,"['5d6f6162-78da-49e4-ba73-8f7a96a3f299', '6f2d8b36-d276-4997-96d7-ecf5777f304f', '9262b702-e2cc-4dee-8167-e2a2315ab74f']",45,,,,,,,,,,,,,,,,,Toulouse,130,00:34:45.666,Pass,True
,,,,,,,,,,,,,,,,,,1.225038,,,,,,,,,,,,,,,9262b702-e2cc-4dee-8167-e2a2315ab74f,2682,,"[69.3, 36.7]",3900514,79,,,,0.9151007,,Right Foot,,"[74.3, 43.2]",,High Pass,,8.20061,Incomplete,,,,,,,,Recovery,2,From Free Kick,Julien Cardy,401525.0,Right Defensive Midfield,164,Guingamp,142,"['fc43c007-b711-45fe-b558-6da391886645', 'fd2a5baa-0b75-4698-8304-25deb56c25db']",46,,,,,,,,,,,,,,,,,Guingamp,142,00:34:46.808,Pass,
,,,,,,,,,,,,,,,,,,1.65088,,,,,,,,,,,,,,,aa1c0f32-9564-4cd2-a45a-d5c9b609d02a,2685,,"[64.1, 22.1]",3900514,79,,,,2.0187895,,Right Foot,,"[54.2, 42.7]",,Ground Pass,,22.855415,,,Jean-Armel Kana-Biyik,30447.0,,,,,,2,Regular Play,Étienne Didot,3189.0,Left Center Midfield,165,Toulouse,130,['eab41a3b-9b8e-4e89-a141-0e6bf32e97c4'],55,,,,,,,,,,,,,,,,,Toulouse,130,00:34:55.271,Pass,
,,,,,,,,,,,,,,,,,,1.69672,,,,,,,,,,,,,,,e9c1d529-37b8-4c74-96ca-fad9bba3dbd5,2688,,"[56.1, 45.8]",3900514,79,,,,0.9959077,,Left Foot,,"[65.3, 60.0]",,Ground Pass,,16.919811,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,2,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,165,Toulouse,130,['a952bf66-17b2-45d1-8664-0116515257c8'],57,,,,,,,,,,,,,,,,,Toulouse,130,00:34:57.984,Pass,
,,,,,,,,,,,,,,,,,,0.936718,,,,,,,,,,,,,,,dfc641e0-15b9-435b-8751-8dea7545b3a0,2691,,"[65.3, 60.0]",3900514,80,,,,-2.2181885,,Right Foot,,"[62.2, 55.9]",,Ground Pass,,5.140039,,,Jean-Armel Kana-Biyik,30447.0,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,165,Toulouse,130,['cb38aa04-74ec-46a9-8979-50179300b1b1'],0,,,,,,,,,,,,,,,,,Toulouse,130,00:35:00.035,Pass,
,,,,,,,,,,,,,,,,,,0.699591,,,,,,,,,,,,,,,1738bedc-5e63-4d41-bd88-5dbe1d15f941,2694,,"[62.2, 55.9]",3900514,80,,,,-0.23684876,,Left Foot,,"[70.9, 53.8]",,Ground Pass,,8.949861,,,Étienne Didot,3189.0,,,,,,2,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,165,Toulouse,130,['1799699b-9b43-419e-a863-ac8428bf6231'],1,,,,,,,,,,,,,,,,,Toulouse,130,00:35:01.672,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,e48bc848-9419-4bd8-8130-8786841b282b,2698,,"[70.9, 62.0]",3900514,80,,,,1.938668,,Right Foot,,"[67.2, 71.6]",,Ground Pass,,10.288342,,,Jean-Daniel Akpa Akpro,31174.0,,,,,,2,Regular Play,Étienne Didot,3189.0,Left Center Midfield,165,Toulouse,130,['5fda6a70-5c1e-4b57-8144-3cb70432968a'],4,,,,,,,,,,,,,,,,,Toulouse,130,00:35:04.151,Pass,
,,,,,,,,,,,,,,,,,,1.130651,,,,,,,,,,,,,,,d0e2be7f-22b5-478e-a68b-394bdb20f177,2702,,"[68.4, 71.6]",3900514,80,,,,-2.547379,,Right Foot,,"[57.3, 64.1]",,Ground Pass,,13.396268,,,Jean-Armel Kana-Biyik,30447.0,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,165,Toulouse,130,['ecc50b4e-beb2-467d-9881-06a04bcbf804'],6,,,,,,,,,,,,,,,,,Toulouse,130,00:35:06.284,Pass,
,,,,,,,,,,,,,,,,,,1.721699,,,,,,,,,,,,,,,bc183155-95e0-4545-a8f7-07ba06232570,2705,,"[57.1, 58.3]",3900514,80,,,,-1.7312312,,Right Foot,,"[53.2, 34.2]",,Ground Pass,,24.41352,,,Marcel Tisserand,8677.0,,,,,,2,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,165,Toulouse,130,['30e00a98-d9b0-46c3-9226-cafcf7bb481a'],7,,,,,,,,,,,,,,,,,Toulouse,130,00:35:07.947,Pass,
,,,,,,,,,,,,,,,,,,2.653925,,,,,,,,,,,,,,,8f3699d3-b8af-420e-96df-59e1533827e1,2708,,"[53.2, 34.2]",3900514,80,,,,0.8813592,,Right Foot,,"[87.0, 75.2]",,High Pass,,53.13605,,,Wergiton do Rosário Calmon,3030.0,,True,,,,2,Regular Play,Marcel Tisserand,8677.0,Left Center Back,165,Toulouse,130,['ebd0101d-5fc2-4694-b600-3768f2bc4a97'],12,,,,,,,,,,,,,,,,,Toulouse,130,00:35:12.068,Pass,
,,,,,,,,,,,,,,,,,,0.7741,,,,,,,,,,,,,,,3b2f3c98-533d-48c3-98b6-4d3d558cabf1,2711,,"[86.1, 63.9]",3900514,80,,,,-1.1880528,,Right Foot,,"[89.2, 56.2]",,Ground Pass,,8.300602,,,Óscar Guido Trejo,11540.0,,,,,,2,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Back,165,Toulouse,130,['2e1bfa03-2355-49be-9e18-cdbdc84cbdb2'],17,,,,,,,,,,,,,,,,,Toulouse,130,00:35:17.515,Pass,
,,,,,,,,,,,,,,,,,,0.700025,,,,,,,,,,,,,,,53ece9ca-2345-4d49-b5cb-4cfde740787e,2714,,"[89.7, 56.2]",3900514,80,,,,2.640925,,Right Foot,,"[84.4, 59.1]",,Ground Pass,,6.041523,,,Wergiton do Rosário Calmon,3030.0,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Center Attacking Midfield,165,Toulouse,130,['61092fb8-aeda-435b-85f5-eb32b8c7f1c7'],18,,,,,,,,,,,,,,,,,Toulouse,130,00:35:18.369,Pass,
,,,,,,,,,,,,,,,,,,1.54391,,,,,,,,,,,,,,,5d1adacb-3155-41ea-84d5-973a9a7352af,2717,,"[84.4, 58.8]",3900514,80,,,,-0.38050637,,Right Foot,,"[105.4, 50.4]",,High Pass,,22.617693,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,2,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Back,165,Toulouse,130,"['259edb7f-48f3-4ccc-ae22-31c5234b1796', 'd51c1c7e-fe41-468b-8487-5f47c1a9dfbc']",19,,,,,,,,,,,,,,,,,Toulouse,130,00:35:19.110,Pass,
,,,,,,,,,,,,,,,,,,3.664235,,,,,,,,,,,,,,,296a9311-d3f0-4519-b6bb-514002dcce58,2724,,"[10.6, 29.7]",3900514,80,True,,,0.2829769,,Right Foot,,"[81.1, 50.2]",,High Pass,,73.42002,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Jonas Lössl,3322.0,Goalkeeper,166,Guingamp,142,['2cb005d7-12ed-4540-88c6-6c74dc17a08a'],53,,,,,,,,,,,,,,,,,Guingamp,142,00:35:53.255,Pass,
,,,,,,,,,,,,,,,,,,0.611185,,,,,,,,,,,,,,,2cb005d7-12ed-4540-88c6-6c74dc17a08a,2725,,"[39.0, 29.9]",3900514,80,,,,0.13706617,,Head,,"[47.7, 31.1]",,Low Pass,,8.782369,Incomplete,,,,,,,,Recovery,2,From Free Kick,Étienne Didot,3189.0,Left Center Midfield,166,Guingamp,142,"['296a9311-d3f0-4519-b6bb-514002dcce58', 'ba032fcb-3bf7-455b-b7bb-ad4a46f18477']",56,,,,,,,,,,,,,,,,,Toulouse,130,00:35:56.919,Pass,
,,,,,,,,,,,,,,,,,,1.061846,,,,,,,,,,,,,,,8c72abfc-31c3-4201-bead-4c77149f4825,2728,,"[68.8, 53.4]",3900514,80,,,,1.1438295,,Right Foot,,"[78.9, 75.6]",,Ground Pass,,24.389547,,,Marcus Coco,3363.0,,,,,,2,From Free Kick,Julien Cardy,401525.0,Right Defensive Midfield,166,Guingamp,142,['75e08c9c-77cc-46d0-b4e6-139718aef89c'],58,,,,,,,,,,,,,,,,,Guingamp,142,00:35:58.672,Pass,
