50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5111909b-5105-41d8-a274-29e59b769e36,1046,,,"[78.7, 60.3]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yassine Benzia,3673.0,Right Wing,65,Lille,143,['0ac96584-24f0-42dc-b282-ededf20e4dd0'],36,,,,,,,,,,,,,,,,Lille,143,00:29:36.275,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94350a92-21c6-4d85-87e4-e43e0f82ec0a,1049,,,"[52.9, 14.1]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Clément,7442.0,Left Defensive Midfield,65,Lille,143,['a1ab4317-6229-4298-a2f1-4b39c693c24e'],38,,,,,,,,,,,,,,,,Saint-Étienne,135,00:29:38.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612a6297-4222-4bb8-a8c8-f076f532b583,1051,,,"[83.1, 63.3]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yassine Benzia,3673.0,Right Wing,65,Lille,143,['bf359235-4aab-4234-a30c-6f0a57935081'],38,,,,,,,,,,,,,,,,Lille,143,00:29:38.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ac0f18-239e-40be-91fb-e8591e783763,1054,,,"[73.3, 18.6]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,65,Lille,143,['705b8024-bd44-4c35-b123-d84fb24c601f'],45,,,,,,,,,,,,,,,,Lille,143,00:29:45.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691f0f21-3631-4a89-a199-ef8d23b2bea0,1057,,,"[91.0, 1.8]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Djibril Sidibé,3446.0,Left Back,65,Lille,143,['f112aa14-a30a-48c6-a050-3ee89405303d'],47,,,,,,,,,,,,,,,,Lille,143,00:29:47.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65d319da-4a41-423a-bf8d-2820451abcac,1060,,,"[88.0, 20.2]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marvin Martin,7441.0,Left Center Midfield,65,Lille,143,['5929b258-1584-4caa-9eef-a8a3738c945b'],48,,,,,,,,,,,,,,,,Lille,143,00:29:48.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c6a7c4b-f2e2-4d8f-a31a-571f59aab384,1063,,,"[74.4, 6.2]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,65,Lille,143,['7fe8e21d-e871-4c84-a4b7-877602a9a232'],50,,,,,,,,,,,,,,,,Lille,143,00:29:50.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad12051d-5501-4e7a-a4f4-b334f8a37704,1066,,,"[87.6, 21.5]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Éric Bauthéac,40486.0,Left Wing,65,Lille,143,['8b81fff5-e7ab-4972-b6e4-4cb290985c5d'],52,,,,,,,,,,,,,,,,Lille,143,00:29:52.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03360fcb-81ea-447c-b1c7-0a59485a966f,1070,,,"[78.0, 28.1]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Florent Balmont,3211.0,Right Center Midfield,65,Lille,143,"['ac2322e0-62e1-425e-a0db-42adf119499d', 'b9b42438-34a1-4a55-afa1-ddc1af92a90b']",53,,,,,,,,,,,,,,,,Lille,143,00:29:53.003,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c997a7cf-f928-4751-b861-0a5cacff5948,1073,,,"[73.3, 6.7]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,65,Lille,143,['acc09b65-6d16-4c47-ad55-d9277f274b58'],54,,,,,,,,,,,,,,,,Lille,143,00:29:54.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9816dd8a-d823-4456-81a9-139b66926841,1076,,,"[110.5, 19.2]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,65,Lille,143,['a5f0bae9-37cc-4ccd-a1f9-cd4277103624'],58,,,,,,,,,,,,,,,,Lille,143,00:29:58.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626a5485-75ba-4f42-863b-dc608db9adc9,1079,,,"[104.8, 27.9]",3900535,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Éric Bauthéac,40486.0,Left Wing,65,Lille,143,['fc69652d-6afc-4bbd-bfaf-e8a0bc037bef'],58,,,,,,,,,,,,,,,,Lille,143,00:29:58.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8acd51-b005-489e-a0ea-e53962a411a5,1088,,,"[10.6, 38.5]",3900535,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,66,Saint-Étienne,135,['b533dd0a-3436-4e49-8f14-9ca2d5c17447'],9,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:09.068,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c173d82-c465-46bc-a999-46f1d829d202,1098,,,"[73.6, 17.0]",3900535,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valentin Eysseric,4254.0,Center Attacking Midfield,67,Saint-Étienne,135,['447af824-77c3-4629-8993-eb13de226148'],53,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:53.393,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ab9b7d-a367-46fa-9ea2-3c287a3457c0,1103,,,"[93.8, 11.2]",3900535,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nolan Roux,3179.0,Center Forward,67,Saint-Étienne,135,['1d08dd04-b4d6-43ab-b01a-082d8ccd871e'],56,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:56.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a90242-a820-45ec-a1c8-9acf29de9647,1107,,,"[89.5, 11.4]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,68,Saint-Étienne,135,['4c9785b0-f3ae-40fc-b0e2-d4bf5878d683'],10,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:10.228,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cc4a5b1-27d3-4ee8-b57e-cc2c0324931f,1109,,,"[94.2, 31.6]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valentin Eysseric,4254.0,Center Attacking Midfield,68,Saint-Étienne,135,['2e8d80e4-9c32-4d07-a14c-6a82f65a75e6'],10,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:10.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122df73c-b04d-473b-a194-380a13cd9ab9,1112,,,"[52.8, 56.5]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,69,Lille,143,['d97d9d31-53bb-4609-b462-8f70960435ef'],14,,,,,,,,,,,,,,,,Lille,143,00:31:14.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee285a43-53fc-495c-b881-36e6a1f34f05,1115,,,"[52.6, 72.6]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Benzia,3673.0,Right Wing,69,Lille,143,['73e58083-f066-4012-a9db-5a4ea934b130'],16,,,,,,,,,,,,,,,,Lille,143,00:31:16.748,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e844c2-2745-484e-9ed5-3f7c3b71180a,1125,,,"[69.8, 75.7]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Clerc,7707.0,Right Back,70,Saint-Étienne,135,['872a1719-1476-4b46-ac01-7448d5a33e51'],30,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:30.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35b2c0b7-03d7-47b5-a62b-aceaf68e4559,1129,,,"[73.8, 76.1]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Bamba,4256.0,Right Wing,71,Saint-Étienne,135,"['0e850f53-7579-4ac4-9ee2-f5b72501658e', '36b7c53b-019e-4623-b670-d17e20fe5061']",47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:47.242,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28916702-6eb0-4a6a-b939-2be9b000b2da,1131,,,"[69.7, 79.9]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,François Clerc,7707.0,Right Back,71,Saint-Étienne,135,['87814505-7965-49e0-a5c7-9ffa444edec9'],48,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:48.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47639208-07b3-4fcd-a728-0ecec898c8a3,1134,,,"[66.9, 74.8]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Bamba,4256.0,Right Wing,71,Saint-Étienne,135,['182b6a1b-5a8c-4998-a5b7-f82b7425cac8'],49,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:49.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d43e85b-92f5-4a92-95bf-2fcf830ebf88,1137,,,"[71.5, 79.5]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,François Clerc,7707.0,Right Back,71,Saint-Étienne,135,['90cd4084-e2ac-471e-a070-97be7dee5a84'],51,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:51.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206367a-71c7-4e54-b1fb-9ad337202103,1140,,,"[72.2, 72.1]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Bamba,4256.0,Right Wing,71,Saint-Étienne,135,['cf907627-bc3c-4b2d-8c0c-8b46a4fbb935'],52,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:52.357,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7611be7-05eb-41e9-8079-4078c94f6782,1142,,,"[84.9, 75.0]",3900535,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Pajot,3414.0,Right Defensive Midfield,71,Saint-Étienne,135,['643cc6ba-1872-430a-945e-24a2dc1d454e'],52,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:52.960,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee50e6fd-6ad6-40cd-966e-5b2ebbab36a0,1147,,,"[82.2, 2.2]",3900535,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing,71,Saint-Étienne,135,['a11e105f-4871-4cb9-bf59-d386a3a19d71'],0,,,,,,,,,,,,,,,,Lille,143,00:32:00.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16457a93-afc5-45f4-a3ec-289af9540f5b,1149,,,"[45.6, 73.5]",3900535,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Bamba,4256.0,Right Wing,72,Saint-Étienne,135,['4db1a574-bc60-4b6e-9728-a838ca37a9ba'],20,,,,,,,,,,,,,,,,Saint-Étienne,135,00:32:20.808,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0b411ea-7289-4de9-8f14-ed5a7eace4cd,1152,,,"[53.2, 66.8]",3900535,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,72,Saint-Étienne,135,['977a795e-7f38-4a1a-a5e5-7f90869c2b4e'],23,,,,,,,,,,,,,,,,Saint-Étienne,135,00:32:23.079,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b227f0eb-1723-44a4-9b9b-bd7abf1462f1,1155,,,"[73.1, 70.2]",3900535,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,73,Saint-Étienne,135,['0f9ca536-6d83-46ba-8a90-77df737b22fc'],33,,,,,,,,,,,,,,,,Saint-Étienne,135,00:32:33.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040b5de0-d439-4054-a45d-348672d6bb89,1157,,,"[53.0, 12.4]",3900535,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Martin,7441.0,Left Center Midfield,73,Saint-Étienne,135,['08c47e3f-8d92-4ebe-b24e-7e4984c6a907'],34,,,,,,,,,,,,,,,,Lille,143,00:32:34.249,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e7aa632-2922-411d-8251-0bb5546d7403,1159,,,"[55.8, 4.8]",3900535,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éric Bauthéac,40486.0,Left Wing,73,Saint-Étienne,135,['4829a96b-6fe2-4fdc-940e-3567b8ab8af7'],35,,,,,,,,,,,,,,,,Lille,143,00:32:35.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35bae943-4854-476e-9320-e526c7718f0d,1164,,,"[83.3, 67.4]",3900535,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Bamba,4256.0,Right Wing,74,Saint-Étienne,135,"['9ea6ca66-a2f7-4bed-8f77-aa520485209e', 'd61db1b8-cfba-4e2a-87a9-ea60d743b9a1']",53,,,,,,,,,,,,,,,,Saint-Étienne,135,00:32:53.211,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee864ec6-76d8-4d63-929f-7db26c715a5e,1168,,,"[97.5, 74.1]",3900535,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,François Clerc,7707.0,Right Back,74,Saint-Étienne,135,['0a35002f-d3d7-4bba-8aa0-e4b126157912'],57,,,,,,,,,,,,,,,,Saint-Étienne,135,00:32:57.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dedcb75-1f35-4456-957c-768a96f2c2ac,1172,,,"[81.5, 41.3]",3900535,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valentin Eysseric,4254.0,Center Attacking Midfield,74,Saint-Étienne,135,['2e496d33-942c-4498-9eba-186375e67e6e'],2,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:02.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d341138a-d0b4-4f01-a048-2d58ebaa887a,1175,,,"[73.1, 19.6]",3900535,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benoît Assou-Ekotto,3047.0,Left Back,74,Saint-Étienne,135,['89ab5df6-0b99-497c-80be-495dfad051fb'],4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:04.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf57559-775d-42f6-b2b6-3e816e9533fb,1179,,,"[89.5, 13.4]",3900535,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kévin Monnet-Paquet,4431.0,Left Wing,74,Saint-Étienne,135,"['75c273be-9266-4bf3-8e78-78f5cd64e22c', '78ffe36d-117f-4041-b9b5-e46691cb8a3c']",6,,,,,,,,,,,,,,,,Saint-Étienne,135,00:33:06.804,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379b1f0a-65dd-4c18-b783-3a0cf3a3e2ae,1184,,,"[39.0, 60.9]",3900535,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,75,Lille,143,['75de9eb8-ba62-4be5-9922-fbe8996c41cf'],14,,,,,,,,,,,,,,,,Lille,143,00:33:14.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23d2634c-dc61-41eb-81cb-d18164c02c79,1193,,,"[110.3, 52.0]",3900535,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,76,Lille,143,['520788c9-7a6f-45ca-ac9b-0038b29e690c'],36,,,,,,,,,,,,,,,,Lille,143,00:34:36.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88c064ac-6d51-4e2b-bb53-6ea3b2a187b0,1200,,,"[109.5, 66.7]",3900535,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Benzia,3673.0,Right Wing,77,Lille,143,['f4ecb33d-75dc-4539-abcc-6cca8ff3b981'],3,,,,,,,,,,,,,,,,Lille,143,00:35:03.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61c36bf4-ed07-4a42-96f0-be5cd603c2f9,1203,,,"[109.2, 76.6]",3900535,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Corchia,6716.0,Right Back,77,Lille,143,['ef3906dc-b36d-4b16-8952-15af2fa2df4e'],3,,,,,,,,,,,,,,,,Lille,143,00:35:03.907,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b58f219d-4bed-4e05-ba08-8e91d9d2ebfb,1207,,,"[111.0, 54.7]",3900535,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,77,Lille,143,['f2b38902-6ca3-4054-9f8c-fbc67ca03c68'],9,,,,,,,,,,,,,,,,Lille,143,00:35:09.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dee80643-7ba8-4b1c-80b7-e2b289c87d5d,1214,,,"[32.2, 38.2]",3900535,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,77,Lille,143,['813c9cb0-a860-4433-9817-16e45568866b'],21,,,,,,,,,,,,,,,,Lille,143,00:35:21.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d34cae99-91d1-4850-a099-5f946b72ebdb,1217,,,"[29.5, 56.2]",3900535,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,77,Lille,143,['299a3536-56f7-4d3a-aec2-03815b80538d'],24,,,,,,,,,,,,,,,,Lille,143,00:35:24.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d0825a-5f9a-42d4-85f5-bcc6036d21fe,1220,,,"[41.9, 75.1]",3900535,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stopilla Sunzu,23203.0,Right Center Back,77,Lille,143,['ab8aed36-1785-4c1a-a182-cd9c6bdad424'],28,,,,,,,,,,,,,,,,Lille,143,00:35:28.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638e4648-2713-4d92-a48c-618df465c886,1223,,,"[10.9, 46.7]",3900535,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Enyeama,40484.0,Goalkeeper,77,Lille,143,['8c988178-07f8-42b7-a210-59fe01d50587'],31,,,,,,,,,,,,,,,,Lille,143,00:35:31.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50782d3f-29a0-45de-8788-babff7614ae8,1228,,,"[52.7, 4.5]",3900535,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,78,Saint-Étienne,135,"['3b52c2d9-21a5-4fd1-8dbc-f03c44d63b74', '9682688c-814c-402a-85f2-77f35d4b0c4b']",49,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:49.870,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ea436f9-57ec-4ff6-939f-6ff3f58a188e,1235,,,"[76.8, 4.8]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,79,Saint-Étienne,135,['3d5647ec-0252-42b4-b6bc-7c0e4113ff42'],7,,,,,,,,,,,,,,,,Saint-Étienne,135,00:36:07.982,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bfbdb2a-368a-4254-99bb-146f87c5b24b,1242,,,"[80.7, 67.1]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,79,Saint-Étienne,135,['e974fc49-63d5-49cd-96e3-fae986d86008'],12,,,,,,,,,,,,,,,,Lille,143,00:36:12.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810cfe5d-e9e1-4ffb-8ac5-120718546630,1246,,,"[46.3, 3.2]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,79,Saint-Étienne,135,['12892ef3-a886-4979-9c05-025e244ad8a3'],14,,,,,,,,,,,,,,,,Saint-Étienne,135,00:36:14.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe0c30c7-2f03-46aa-a361-c9fac0c9f925,1250,,,"[34.1, 26.1]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loïc Perrin,4263.0,Right Center Back,79,Saint-Étienne,135,['011ffbf4-c5aa-4432-8fed-e22dab3bb769'],17,,,,,,,,,,,,,,,,Saint-Étienne,135,00:36:17.309,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b3681a-506d-4394-a843-ea4a6efd2d12,1252,,,"[87.3, 38.0]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,79,Saint-Étienne,135,['14e54000-fcd3-4bb7-95ae-fb0d194c589e'],21,,,,,,,,,,,,,,,,Saint-Étienne,135,00:36:21.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073e8a1-ed46-4a82-b1e5-ca7030b85ec1,1254,,,"[7.8, 39.2]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,80,Lille,143,['aa868f90-7b7a-468d-9745-3b56eaea2709'],24,,,,,,,,,,,,,,,,Lille,143,00:36:24.236,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bed4712-8d4c-4872-a620-f9d2c79eca0e,1257,,,"[80.2, 55.8]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,80,Lille,143,['72629c35-38fe-4d38-b25c-47ed384d3580'],35,,,,,,,,,,,,,,,,Lille,143,00:36:35.938,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a56a929-2a3b-4d07-bdbf-26b218d0fcce,1260,,,"[65.8, 20.9]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,80,Lille,143,['c83041f6-ba42-44a1-b69d-2f818d8c3ef4'],37,,,,,,,,,,,,,,,,Saint-Étienne,135,00:36:37.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd3e58fb-bd56-4264-b544-b0212759c98c,1264,,,"[74.9, 60.3]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,80,Lille,143,['1623136a-49cf-471d-b2ce-0436078b14cf'],40,,,,,,,,,,,,,,,,Lille,143,00:36:40.986,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b1b340d-1343-4fdd-a266-7b04fc4d3c0a,1268,,,"[97.7, 50.5]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Benzia,3673.0,Right Wing,80,Lille,143,['3a8336a2-96bc-4f89-b9bf-28aa7a5129b8'],44,,,,,,,,,,,,,,,,Lille,143,00:36:44.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be516f10-dbbd-49e0-8f50-eccd3c05107a,1272,,,"[15.3, 42.7]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Loïc Perrin,4263.0,Right Center Back,81,Saint-Étienne,135,['a4926a2b-00db-4530-ac05-d905f07357a8'],48,,,,,,,,,,,,,,,,Saint-Étienne,135,00:36:48.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e051b39-0a00-4fcd-ae7a-ae6e47a47ca2,1275,,,"[31.1, 76.1]",3900535,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,François Clerc,7707.0,Right Back,81,Saint-Étienne,135,['b9c47e97-55d6-440b-836e-819b811d0fb6'],51,,,,,,,,,,,,,,,,Saint-Étienne,135,00:36:51.751,Ball Receipt*,
