50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[47.0, 75.9]",,,,,,,,,,,,,1.43888,,,,,,,,,,,,,,,01e1a833-cea2-4932-aaa0-7c9b65b75221,2341,,"[45.9, 75.9]",3900572,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fábio Henrique Tavares,3247.0,Right Back,135,AS Monaco,129,"['55ba6dc6-aaa5-4c85-b834-93fda518d25e', 'ee176e24-9e0d-49ea-a5b7-b372c3bbe5b3']",43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:43.683,Carry,
,,,,,"[100.3, 63.0]",,,,,,,,,,,,,3.586786,,,,,,,,,,,,,,,2748f043-98ef-4f43-a4a6-4b1ac44e1dc7,2344,,"[87.9, 75.1]",3900572,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Lemar,3245.0,Center Attacking Midfield,135,AS Monaco,129,"['09c1d255-9ef7-4fc8-8d4f-330f07add697', 'e494a182-9dca-4ba3-8bc3-1179ed68b876']",46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:46.925,Carry,
,,,,,"[19.1, 25.1]",,,,,,,,,,,,,0.5976,,,,,,,,,,,,,,,3d6a1303-f1a0-425f-9402-8ae0bf5571a7,2348,,"[23.5, 23.7]",3900572,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issiaga Sylla,4352.0,Left Back,135,AS Monaco,129,"['27b3d8df-bf01-4f48-a626-7fc2cb52e1e7', '31b7b186-d5a2-493a-8137-62a3981a357d', '3d5288bd-0ee1-4cbd-92aa-5d3969e005a3']",51,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:51.376,Carry,True
,,,,,"[86.5, 24.5]",,,,,,,,,,,,,3.762026,,,,,,,,,,,,,,,ade58623-f01f-4e6e-b039-25acd54ff94f,2352,,"[85.1, 48.8]",3900572,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,135,AS Monaco,129,"['1b391716-e91a-4bcb-a8a1-ea40bfdabf9b', 'b3c9c66c-e578-4df3-9cab-3cf92ba015e3']",53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:53.696,Carry,
,,,,,"[83.9, 11.9]",,,,,,,,,,,,,0.48027,,,,,,,,,,,,,,,4c778aa5-f593-453b-b5cc-d8792eab8fcf,2355,,"[83.1, 13.5]",3900572,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,135,AS Monaco,129,"['b9fcb02f-0972-498d-953d-d27f1e0a9f85', 'e1999094-cea5-49e5-946d-008c84ef837d']",58,,,,,,,,,,,,,,,,,,AS Monaco,129,00:13:58.915,Carry,
,,,,,"[107.0, 12.1]",,,,,,,,,,,,,3.071926,,,,,,,,,,,,,,,6f01f150-ae6d-43ef-afe1-5352757acbd9,2358,,"[102.9, 6.9]",3900572,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,135,AS Monaco,129,"['01769657-0150-4fff-af70-364725fef91b', '420ad613-51b5-45f1-ab45-07628b726116', '599dfc0d-f1d1-47cd-b32b-42acf27bdfac']",0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:00.900,Carry,True
,,,,,"[114.2, 13.3]",,,,,,,,,,,,,0.543701,,,,,,,,,,,,,,,bc82e6ed-28b8-4f4b-b6ca-404d21d4d8f5,2366,,"[116.0, 16.2]",3900572,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nabil Dirar,5727.0,Right Wing,137,AS Monaco,129,"['1d6ebb1a-797a-4905-9f6d-3213f2e64707', '94a38c68-51a8-47c6-9460-52709694544a', '9d038e4d-ff1e-42cd-b128-bc4e82f23a75']",54,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:54.821,Carry,True
,,,,,"[105.9, 15.9]",,,,,,,,,,,,,1.099495,,,,,,,,,,,,,,,6298b55d-4f69-4e50-8b52-ebd26f53abe7,2370,,"[103.9, 15.7]",3900572,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Lemar,3245.0,Center Attacking Midfield,137,AS Monaco,129,"['5526ffd2-4ada-45eb-9a73-9b4d729dde80', 'dfc59d27-0f7b-4ef8-be66-d31fa167e4ea', 'e487d3f4-e217-439a-9971-592ee05079ef']",56,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:56.208,Carry,True
,,,,,"[83.5, 16.3]",,,,,,,,,,,,,2.203523,,,,,,,,,,,,,,,ebf6d555-0228-450b-a133-18bd2b527046,2375,,"[86.1, 24.5]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérémy Toulalan,3406.0,Right Defensive Midfield,137,AS Monaco,129,"['f1c24c12-9dda-4150-8ab1-c1120f8a700b', 'f9867964-aab1-47d8-92b3-7828367d76eb']",0,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:00.326,Carry,
,,,,,"[17.0, 40.1]",,,,,,,,,,,,,9.96622,,,,,,,,,,,,,,,b2816a5f-6a62-4f00-b144-30fcfd0a6d65,2379,,"[4.4, 33.3]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Clément Maury,401508.0,Goalkeeper,137,AS Monaco,129,"['2c66338a-8395-43a7-989b-e891717ee6c6', 'cfa3934b-35d0-4b4b-80c5-001a44a7ba57']",5,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:15:05.114,Carry,
,,,,,"[72.2, 27.1]",,,,,,,,,,,,,4.842342,,,,,,,,,,,,,,,69659d1e-1980-4550-a1b3-3c7925212c61,2384,,"[62.4, 17.0]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Lemar,3245.0,Center Attacking Midfield,137,AS Monaco,129,"['8da4ec21-bc0f-4356-a14b-9d099540c327', 'aa82a702-b2be-4671-9881-98c6ea4fd361', 'c0e9bfd7-1a68-4483-b5cf-8f6240cf18e3']",21,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:21.136,Carry,True
,,,,,"[68.7, 30.2]",,,,,,,,,,,,,1.906214,,,,,,,,,,,,,,,71415772-310c-4c02-829c-49d122d3dd64,2388,,"[72.2, 27.1]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Lemar,3245.0,Center Attacking Midfield,137,AS Monaco,129,"['7ccbd98e-1c66-420d-955c-cf0057a8f619', '8da4ec21-bc0f-4356-a14b-9d099540c327', '9dfe03a5-18c7-4db7-a13f-6fcacd230688', 'aa82a702-b2be-4671-9881-98c6ea4fd361']",25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:25.978,Carry,True
,,,,,"[31.0, 16.2]",,,,,,,,,,,,,1.583886,,,,,,,,,,,,,,,bce1ef6b-1345-4385-b77b-e867f93cab35,2392,,"[29.6, 14.6]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Issiaga Sylla,4352.0,Left Back,137,AS Monaco,129,"['b6a7ae67-27ed-4875-bee3-a17c40bbe61d', 'cf2404a4-6022-46d6-9f16-b9acccd6ccf5', 'd2702687-f2a6-4cb9-ba31-313f103bfd1c']",29,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:15:29.815,Carry,True
,,,,,"[91.1, 59.8]",,,,,,,,,,,,,1.125411,,,,,,,,,,,,,,,da518cf5-375c-4a1d-9baf-5284b244487f,2396,,"[89.1, 63.9]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fábio Henrique Tavares,3247.0,Right Back,137,AS Monaco,129,"['1b33269a-1a20-4522-b530-e9bcd869600c', '80edf91b-a7c8-40ff-ae1d-4e65b481d6f8', 'c91f0885-61c6-4720-bb14-4ea1a3d96117']",31,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:31.399,Carry,True
,,,,,"[26.8, 23.9]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,f57b0da9-7b93-4569-af5d-e68d601a6b02,2402,,"[26.8, 24.7]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérémie Bréchet,7603.0,Left Center Back,137,AS Monaco,129,"['13430fb7-1605-4c61-9fd4-54f1d0549122', '4e3a9d3e-2649-4453-a511-024efa3c2b53', '94ef1641-e0a9-4d2d-a2a3-76d6e12b1cfa', 'a578a7a7-3c83-4969-83ee-de2cad29f8f8']",33,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:15:33.738,Carry,True
,,,,,"[37.4, 21.1]",,,,,,,,,,,,,2.359199,,,,,,,,,,,,,,,45ed35b9-c823-4d0a-82bc-cd15ce43aa7c,2406,,"[30.0, 19.2]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Issiaga Sylla,4352.0,Left Back,138,Gazélec Ajaccio,160,"['18705ab7-3f01-43b4-8c24-edd3cf5141e6', 'a656c9f4-ee06-4315-bfca-7a5bb4644b8d', 'f3833ad4-471a-4b8e-8c15-18acef2c971b']",34,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:15:34.375,Carry,True
,,,,,"[49.8, 2.8]",,,,,,,,,,,,,1.644422,,,,,,,,,,,,,,,f356851f-e526-4801-84f6-991822b1593f,2410,,"[41.3, 3.0]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,138,Gazélec Ajaccio,160,"['07a62602-6da3-4245-a0e2-568c8d33cda7', '1b37f0a4-741c-4987-b859-9a905528f079', '91e15fc8-58a7-48ed-bf21-3687d1b90c4c']",38,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:15:38.530,Carry,True
,,,,,"[21.3, 57.8]",,,,,,,,,,,,,1.764265,,,,,,,,,,,,,,,77dfd182-6c07-4e35-a609-44b94435b86f,2414,,"[14.5, 56.5]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Danijel Subašić,3444.0,Goalkeeper,139,AS Monaco,129,"['ceeb45e7-dc50-40e4-a28d-17ab5966ffb8', 'e90b83e4-77b4-4a4c-92af-930b5656da8c']",44,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:44.397,Carry,
,,,,,"[49.0, 58.4]",,,,,,,,,,,,,1.210396,,,,,,,,,,,,,,,62ca75d9-8538-4a16-8c45-4f3c416fd8f5,2417,,"[46.8, 58.0]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,139,AS Monaco,129,"['4634a94d-f80e-4b29-adcc-1ef45406e531', '74b4697c-4cfc-4b1a-abe8-66dd89da6003']",47,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:47.686,Carry,
,,,,,"[76.6, 73.5]",,,,,,,,,,,,,2.520889,,,,,,,,,,,,,,,7f1ce7ae-3e15-4359-86f2-d39c248efcb1,2420,,"[67.6, 61.7]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,139,AS Monaco,129,"['58b7f833-743c-4e81-9463-ef61f15522fc', 'cf677852-dc92-4066-990a-813e2868cda7']",49,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:49.637,Carry,
,,,,,"[85.6, 76.7]",,,,,,,,,,,,,0.728761,,,,,,,,,,,,,,,1d1416ab-3343-406b-9dca-e55205be78b8,2423,,"[82.7, 77.8]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nabil Dirar,5727.0,Right Wing,139,AS Monaco,129,"['5e363153-1955-4aaa-983f-e6b6af141bab', '6a367158-1798-44ae-9f6a-5e21ea591f6e', '888ab539-4eb0-4d73-a6f1-9c52a6353bca']",53,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:53.001,Carry,True
,,,,,"[105.4, 74.3]",,,,,,,,,,,,,1.759635,,,,,,,,,,,,,,,b425f48f-f301-4c20-a845-d8c57242e0ae,2427,,"[96.1, 75.6]",3900572,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,139,AS Monaco,129,"['3759ba65-eaab-4d06-8929-b614ccb34ba2', 'cdefeacd-78c6-4370-b530-1c8a34983844']",54,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:54.856,Carry,
,,,,,"[28.0, 71.6]",,,,,,,,,,,,,2.437675,,,,,,,,,,,,,,,7af56f09-7f94-468b-a7e8-70a980b40787,2433,,"[20.8, 65.6]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,139,AS Monaco,129,"['0c29e2d6-d671-4be6-a53b-dca320a5e408', '7f415ef5-4397-4a3f-9c4f-39a177813f6e']",2,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:02.661,Carry,
,,,,,"[43.1, 23.9]",,,,,,,,,,,,,1.663054,,,,,,,,,,,,,,,253b37f4-4d42-4489-85b4-ab61012cfe91,2436,,"[45.3, 22.3]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,139,AS Monaco,129,"['0b2f46f6-aa3b-4e08-b09b-28dd088e3998', 'bffb014e-7c89-43a1-868e-d2457bfb8f58']",7,,,,,,,,,,,,,,,,,,AS Monaco,129,00:16:07.383,Carry,
,,,,,"[57.2, 55.0]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,de93ba0e-6ab6-4451-9d20-b19a6cdc3332,2439,,"[57.8, 56.4]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fábio Henrique Tavares,3247.0,Right Back,139,AS Monaco,129,"['b8b3b132-15f5-4e21-b5b5-85da38fa5d82', 'fccf9360-4119-43e1-a320-fb1112598a58']",11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:16:11.189,Carry,
,,,,,"[42.4, 47.2]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,bc4c9984-b9b7-4dc2-84f8-866ecb1373e1,2442,,"[42.3, 47.0]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,139,AS Monaco,129,"['547cbe12-c48c-41f3-b437-b29eb428adea', '9b6489fb-fa0e-412b-a18f-562ed9d97577']",13,,,,,,,,,,,,,,,,,,AS Monaco,129,00:16:13.383,Carry,
,,,,,"[53.0, 26.7]",,,,,,,,,,,,,0.732678,,,,,,,,,,,,,,,b332e1a4-46c3-4230-a9de-220cc29b0b3e,2454,,"[54.1, 25.7]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,140,Gazélec Ajaccio,160,"['9d9852b1-7e29-4be9-baed-9faf539b8e0c', 'ba342aa7-5e07-4ec2-8e90-21c261b8b582']",38,,,,,,,,,,,,,,,,,,AS Monaco,129,00:16:38.548,Carry,
,,,,,"[44.3, 24.1]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,f5202287-27e4-4174-8a37-2b2449ed741f,2458,,"[43.1, 24.5]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,140,Gazélec Ajaccio,160,"['2ab69945-b262-41fd-9196-9dadc8a16877', '89ce52c5-83c9-4ac7-accf-ce7c58335ca2', 'cf543850-e6d6-4e10-a65b-bb2b65ec7153']",40,,,,,,,,,,,,,,,,,,AS Monaco,129,00:16:40.923,Carry,True
,,,,,"[17.6, 68.3]",,,,,,,,,,,,,1.59151,,,,,,,,,,,,,,,97e77ffa-3b1f-4799-8d24-e8c143a79ef0,2461,,"[17.0, 65.3]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,140,Gazélec Ajaccio,160,"['17135bf7-15b9-403f-9a39-18830eef9dac', '81946d23-020e-4013-8b18-1107bcd23ce6']",46,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:46.605,Carry,
,,,,,"[47.9, 67.5]",,,,,,,,,,,,,0.481593,,,,,,,,,,,,,,,09e31585-25d6-4544-8a74-99dccbae1c5a,2467,,"[48.2, 65.3]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Center Defensive Midfield,140,Gazélec Ajaccio,160,"['0e0d76b8-4c41-4e1b-bd73-7623a306e520', '46bcfe91-5d3e-4a32-bf8a-b179f87169c5', '806fe59a-1620-4b23-a059-d8291e396f2c']",52,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:52.809,Carry,True
,,,,,"[48.2, 76.8]",,,,,,,,,,,,,1.419337,,,,,,,,,,,,,,,ec299ad8-31e7-4680-b65f-b102b9028760,2471,,"[45.7, 72.1]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,140,Gazélec Ajaccio,160,"['69ba9300-2f93-4967-9e8f-b7dfaf4aac7e', 'a9356fb7-152f-4e89-81d9-75453f6c6a67', 'b0b6560f-1f0d-4356-af53-86926cd422c7']",54,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:16:54.254,Carry,True
,,,,,"[68.9, 3.8]",,,,,,,,,,,,,1.13376,,,,,,,,,,,,,,,efa2be58-8111-41af-82e2-23207e4aa86c,2476,,"[67.0, 4.4]",3900572,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,141,AS Monaco,129,"['876ab8f3-5554-488e-b252-f3b33c4c38fe', 'e74ca727-ddfa-4329-98df-98a76d6387f2']",57,,,,,,,,,,,,,,,,,,AS Monaco,129,00:16:57.661,Carry,
,,,,,"[101.8, 5.8]",,,,,,,,,,,,,0.269888,,,,,,,,,,,,,,,42ffadcf-0a48-4c89-8cf7-50a45d229af8,2479,,"[98.3, 5.2]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,141,AS Monaco,129,"['9ed2fa03-0a8e-4109-b2d8-705a76309809', 'bcd52cd1-8d09-420f-8901-524e6113beb9', 'd4287be8-1aa4-4f68-8e39-1a8c59a94dee']",1,,,,,,,,,,,,,,,,,,AS Monaco,129,00:17:01.286,Carry,True
,,,,,"[112.4, 15.5]",,,,,,,,,,,,,0.198214,,,,,,,,,,,,,,,92587fb2-821f-4b57-94ca-2cfaaba5d947,2483,,"[112.4, 15.3]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Dirar,5727.0,Right Wing,141,AS Monaco,129,"['785be87a-94e8-476b-a201-75e2cea4e885', 'be61624c-0afa-45ae-8a9e-07456d1ac85d']",3,,,,,,,,,,,,,,,,,,AS Monaco,129,00:17:03.649,Carry,
,,,,,"[57.5, 4.4]",,,,,,,,,,,,,5.497574,,,,,,,,,,,,,,,86e2eb17-3f73-4bac-87db-174f0e0d371e,2490,,"[24.0, 25.8]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,141,AS Monaco,129,"['2ced2297-104c-47fd-9250-f3785169221d', 'ef49172f-6620-4e66-a9d5-0bd0ce714f80']",8,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:17:08.589,Carry,
,,,,,"[21.5, 54.8]",,,,,,,,,,,,,0.481202,,,,,,,,,,,,,,,163e9f05-cfa7-46cc-b8ea-9cd3c6a8f3e9,2494,,"[21.0, 56.5]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,142,AS Monaco,129,"['17a0e6c7-fbaf-41ef-8c81-56932af08f6d', 'f2d53dab-2a3d-432f-a6b4-d472281b2684']",23,,,,,,,,,,,,,,,,,,AS Monaco,129,00:17:23.133,Carry,
,,,,,"[28.7, 50.6]",,,,,,,,,,,,,1.223979,,,,,,,,,,,,,,,04c4b09f-4026-4cd1-9621-84ef5fde2764,2497,,"[27.8, 52.8]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Toulalan,3406.0,Right Defensive Midfield,142,AS Monaco,129,"['a0b008cf-c8e6-4973-992e-c029d3ccd9e5', 'f969e37e-83a4-4036-9a12-6126d5e300a8']",24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:17:24.815,Carry,
,,,,,"[47.3, 5.5]",,,,,,,,,,,,,2.69677,,,,,,,,,,,,,,,3945b21f-9a8e-4504-b665-02228157fcef,2500,,"[37.2, 4.4]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,142,AS Monaco,129,"['7f73b1d2-51b0-4000-9887-76220b806e07', '8acabf3a-1ce7-4e51-a2f0-bbc2dcb9c1dd']",28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:17:28.028,Carry,
,,,,,"[28.7, 68.0]",,,,,,,,,,,,,0.325535,,,,,,,,,,,,,,,e6f00911-f3a2-4893-9904-932aebb1773e,2506,,"[28.2, 63.4]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Coeff,7428.0,Right Back,142,AS Monaco,129,"['0214f228-7b44-47d4-a216-954ef94e5767', 'a3d202ea-f09b-4fd6-a0d5-9e1c296a3939']",35,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:17:35.898,Carry,
,,,,,"[85.7, 4.5]",,,,,,,,,,,,,0.119995,,,,,,,,,,,,,,,c58f257e-f643-4738-be25-4ac34f51155c,2511,,"[85.7, 5.2]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Lemar,3245.0,Center Attacking Midfield,143,AS Monaco,129,"['0d8ba7e3-cc8c-42ae-8e8b-81e5e921850e', '30ed86c8-d51a-487b-bbe9-38289a3ab6c9', 'f3094168-a62e-497b-b7ef-78c76be96d8d']",43,,,,,,,,,,,,,,,,,,AS Monaco,129,00:17:43.801,Carry,True
,,,,,"[103.1, 11.0]",,,,,,,,,,,,,2.768105,,,,,,,,,,,,,,,16b86c5a-a1c8-40f0-992c-f29821c8da68,2514,,"[85.6, 3.1]",3900572,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,143,AS Monaco,129,"['67bf708e-6d33-4317-9dca-04dc0aa330a1', '917d21f0-dcd3-4a84-8881-47ee5f527a79', 'ac49d204-f5d9-47bb-b705-25f91e0dc29b']",44,,,,,,,,,,,,,,,,,,AS Monaco,129,00:17:44.473,Carry,True
,,,,,"[109.2, 3.8]",,,,,,,,,,,,,1.904707,,,,,,,,,,,,,,,6629da17-2d07-4f79-b9d9-e4e177dccd90,2521,,"[112.2, 3.8]",3900572,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,144,AS Monaco,129,"['77ee1545-d5e4-46df-98b3-b69507917da2', 'af9b2a63-d03f-4b2e-973f-be53895c7b94']",42,,,,,,,,,,,,,,,,,,AS Monaco,129,00:18:42.370,Carry,
,,,,,"[80.5, 58.0]",,,,,,,,,,,,,2.245901,,,,,,,,,,,,,,,bc57a4f6-8d04-4e7c-928e-b108e9f90b07,2524,,"[80.7, 33.2]",3900572,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Toulalan,3406.0,Right Defensive Midfield,144,AS Monaco,129,"['780213bc-c995-4a98-a04d-ea35a6e2e8a0', 'f0a00795-f331-4914-925d-a79db97d0179']",46,,,,,,,,,,,,,,,,,,AS Monaco,129,00:18:46.699,Carry,
,,,,,"[83.5, 75.1]",,,,,,,,,,,,,1.639847,,,,,,,,,,,,,,,8448674c-83bb-40ff-8b07-4e0ee4c8d36a,2527,,"[79.1, 70.1]",3900572,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fábio Henrique Tavares,3247.0,Right Back,144,AS Monaco,129,"['4a64462b-cb87-4c60-97f0-151eaec9d230', '9eec7d7c-786c-45fc-88d2-f84a622e3da8', 'befc88cb-edef-4ac7-b8c3-b31a3daedf3a']",50,,,,,,,,,,,,,,,,,,AS Monaco,129,00:18:50.288,Carry,True
,,,,,"[98.3, 78.3]",,,,,,,,,,,,,0.959999,,,,,,,,,,,,,,,2dc98734-58c1-4f64-9bc3-32789a1a4aa0,2541,,"[86.4, 78.6]",3900572,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nabil Dirar,5727.0,Right Wing,145,Gazélec Ajaccio,160,"['670d9277-d0bd-450f-bdc2-85ef4024d7d3', '73378421-05d8-462e-884d-cbe49b5ad2c1']",37,,,,,,,,,,,,,,,,,,AS Monaco,129,00:19:37.713,Carry,
,,,,,"[8.2, 1.8]",,,,,,,,,,,,,0.665044,,,,,,,,,,,,,,,249576fc-e2be-4020-8d41-31ee6370012e,2545,,"[12.8, 2.0]",3900572,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Issiaga Sylla,4352.0,Left Back,145,Gazélec Ajaccio,160,"['5128af47-c607-443d-a09a-0a8a35a969ac', 'b762989f-8a53-436c-b887-8dfa0ccd1bc9', 'f26ecf83-4a0d-42e4-8e4e-04c9701722fb']",39,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:19:39.935,Carry,True
,,,,,"[116.3, 60.3]",,,,,,,,,,,,,2.80353,,,,,,,,,,,,,,,3372fffe-479b-4428-8de0-7c73ebb9161c,2548,,"[111.9, 78.3]",3900572,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Dirar,5727.0,Right Wing,146,AS Monaco,129,"['4f6da57d-0e4f-4dc2-828c-de8986fe286b', '9b7b1680-0b15-44c6-ab09-bade03c7bfb3', 'bbe0928f-e5bd-455e-8b78-824f2f217c41']",40,,,,,,,,,,,,,,,,,,AS Monaco,129,00:19:40.600,Carry,True
