50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.198559,,,,,,,,,,,,,,160194d6-6360-40c3-a357-2039d2310252,3536,,,"[12.5, 75.5]",3829428,80,,,,-0.13912825,,Right Foot,,,,"[73.2, 67.0]",,High Pass,,61.29225,,Incomplete,,Andy Delort,3038.0,,,,,,2,From Free Kick,Rémy Vercoutre,2963.0,Goalkeeper,201,Caen,140,"['236ca07f-bebc-4e4d-ab9d-3f060f8052a5', '46658c3c-54a5-420a-b65f-19060f12b35a']",33,,,,,,,,,,,,,,,,,,Caen,140,00:35:33.015,Pass,
,,,,,,,,,,,,,,,,,,1.582964,,,,,,,,,,,,,,236ca07f-bebc-4e4d-ab9d-3f060f8052a5,3539,,,"[46.9, 13.1]",3829428,80,,,True,2.158799,,,,,,"[33.9, 32.6]",,High Pass,,23.436083,,,,Jean-Armel Kana-Biyik,30447.0,,,,,Recovery,2,From Free Kick,Jacques François Moubandje,3024.0,Left Back,201,Caen,140,"['160194d6-6360-40c3-a357-2039d2310252', '82498f3f-cb0a-4e5b-b07a-e86d6538c727', 'cc664868-5fb4-4781-bc43-65692c1bfa77']",36,,,,,,,,,,,,,,,,,,Toulouse,130,00:35:36.213,Pass,True
,,,,,,,,,,,,,,,,,,3.088343,,,,,,,,,,,,,,dcf1b1f4-c051-4426-9e2e-d60e0b375c1e,3543,,,"[33.7, 32.1]",3829428,80,,,,0.2583964,,Left Foot,,,,"[70.4, 41.8]",,High Pass,,37.960243,,Incomplete,,Jean-Daniel Akpa Akpro,31174.0,,,,,,2,From Free Kick,Jean-Armel Kana-Biyik,30447.0,Right Center Back,201,Caen,140,"['0fb616c9-928a-41c4-afb8-cbf26b2c42da', '2110a16a-d44a-4144-8e6f-688abf91f226']",37,,,,,,,,,,,,,,,,,,Toulouse,130,00:35:37.916,Pass,
,,,,,,,,,,,,,,,,,,1.368499,,,,,,,,,,,,,,2110a16a-d44a-4144-8e6f-688abf91f226,3545,,,"[49.7, 38.3]",3829428,80,,,,-1.5983756,,Head,,,,"[49.3, 23.8]",,Low Pass,,14.505516,,,,Chaker Alhadhur,7237.0,,,,,Recovery,2,From Free Kick,Damien Da Silva,4386.0,Left Center Back,201,Caen,140,"['82376a8c-2b35-4a83-a349-c19cc678b83b', 'dcf1b1f4-c051-4426-9e2e-d60e0b375c1e']",41,,,,,,,,,,,,,,,,,,Caen,140,00:35:41.004,Pass,
,,,,,,,,,,,,,,,,,,1.167075,,,,,,,,,,,,,,f36fd356-a517-4b9c-af54-28d236b60578,3548,,,"[65.4, 5.6]",3829428,80,,,,1.8200485,,Left Foot,,,,"[62.6, 16.6]",,Ground Pass,,11.350771,,,,Julien Féret,2959.0,,,,,,2,From Free Kick,Chaker Alhadhur,7237.0,Left Back,201,Caen,140,['2b12459e-36d3-4ef5-917b-6894a9e6c045'],46,,,,,,,,,,,,,,,,,,Caen,140,00:35:46.658,Pass,
,,,,,,,,,,,,,,,,,,0.666991,,,,,,,,,,,,,,052267b0-ef48-46a5-b6e3-30e05cd3e5a6,3551,,,"[62.6, 16.6]",3829428,80,,,,-0.3024293,,Right Foot,,,,"[75.1, 12.7]",,Ground Pass,,13.094274,,Incomplete,,Hervé Bazile,2991.0,,,,,,2,From Free Kick,Julien Féret,2959.0,Left Center Midfield,201,Caen,140,"['c3afd2ee-93de-4914-a58b-c2edaac2c7d5', 'd053a625-14c6-4bf1-996d-898d7331de6e']",47,,,,,,,,,,,,,,,,,,Caen,140,00:35:47.932,Pass,
,,,,,,,,,,,,,,,,,,0.723286,,,,,,,,,,,,,,493165eb-695c-45a2-be5b-1f84e0344b93,3556,,,"[49.2, 72.3]",3829428,80,,,,-2.0516837,,Right Foot,,,,"[45.6, 65.4]",,Ground Pass,,7.782673,,,,Pavle Ninkov,40641.0,,,,,,2,Regular Play,Jean-Daniel Akpa Akpro,31174.0,Right Center Midfield,202,Toulouse,130,['b4694fb0-d854-4cfd-908b-dc7d11fb1c49'],49,,,,,,,,,,,,,,,,,,Toulouse,130,00:35:49.763,Pass,
,,,,,,,,,,,,,,,,,,1.089822,,,,,,,,,,,,,,99cb7a15-00ff-44aa-877d-1cae5bd37c05,3560,,,"[42.8, 73.8]",3829428,80,,,,-1.1734719,,Right Foot,,,,"[47.5, 62.6]",,Ground Pass,,12.146193,,,,Étienne Didot,3189.0,,,,,,2,Regular Play,Pavle Ninkov,40641.0,Right Back,202,Toulouse,130,['1a60d693-7e39-41b3-8aaa-d85e3da5da26'],54,,,,,,,,,,,,,,,,,,Toulouse,130,00:35:54.455,Pass,
,,,,,,,,,,,,,,,,,,1.499489,,,,,,,,,,,,,,5437b440-ed43-4554-941b-91650aea0ab6,3563,,,"[53.7, 56.0]",3829428,80,,,,-1.6124389,,Right Foot,,,,"[53.1, 41.6]",,Ground Pass,,14.412495,,,,Tongo Hamed Doumbia,16522.0,,,,,,2,Regular Play,Étienne Didot,3189.0,Center Defensive Midfield,202,Toulouse,130,['c6d53ad3-8cfa-499f-8a6b-8305739b8fd3'],56,,,,,,,,,,,,,,,,,,Toulouse,130,00:35:56.644,Pass,
,,,,,,,,,,,,,,,,,,1.665825,,,,,,,,,,,,,,6f5718db-6e2a-4fa3-be26-8a676305854d,3566,,,"[53.4, 39.0]",3829428,80,,,,-1.4343259,,Right Foot,,,,"[57.3, 10.6]",,Ground Pass,,28.66653,,,,Jacques François Moubandje,3024.0,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Left Center Midfield,202,Toulouse,130,['a22b24af-6d65-48b2-ab4e-d9b5f4edca0c'],59,,,,,,,,,,,,,,,,,,Toulouse,130,00:35:59.148,Pass,
,,,,,,,,,,,,,,,,,,0.836435,,,,,,,,,,,,,,2fad268a-00df-416c-9459-156fa8712121,3574,,,"[72.9, 7.0]",3829428,81,,,,2.0980833,,Right Foot,,,,"[68.3, 14.9]",,Ground Pass,,9.141663,,,,Yann Bodiger,2961.0,,,,,Free Kick,2,From Free Kick,Jacques François Moubandje,3024.0,Left Back,203,Toulouse,130,['0b0804a4-71c3-4a94-9514-62f9c239f47f'],56,,,,,,,,,,,,,,,,,,Toulouse,130,00:36:56.188,Pass,
,,,,,,,,,,,,,,,,,,1.066261,,,,,,,,,,,,,,004b7d77-6707-4869-991e-89b875b88951,3578,,,"[67.0, 17.1]",3829428,81,,,,1.6675804,,Left Foot,,,,"[65.0, 37.7]",,Ground Pass,,20.69686,,,,Wergiton do Rosário Calmon,3030.0,,,,,,2,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,203,Toulouse,130,"['b5e9cffd-a707-4ffc-963e-6d0428371663', 'f365d57c-3e0e-4668-b59d-995ee17f77b1']",57,,,,,,,,,,,,,,,,,,Toulouse,130,00:36:57.431,Pass,True
,,,,,,,,,,,,,,,,,,0.802352,,,,,,,,,,,,,,1711a322-0d80-4a1c-8725-f800bdaa3ef2,3581,,,"[65.0, 43.2]",3829428,82,,,,1.8853006,,Right Foot,,,,"[62.3, 51.5]",,Ground Pass,,8.728115,,,,Jean-Armel Kana-Biyik,30447.0,,,,,,2,From Free Kick,Wergiton do Rosário Calmon,3030.0,Right Center Midfield,203,Toulouse,130,['edde0ee8-3b6e-4597-8df5-58f14b55da9c'],0,,,,,,,,,,,,,,,,,,Toulouse,130,00:37:00.533,Pass,
,,,,,,,,,,,,,,,,,,1.18775,,,,,,,,,,,,,,25467130-06f3-4669-9692-4a3c6eee627b,3584,,,"[62.3, 51.5]",3829428,82,,,,-1.3882365,,Right Foot,,,,"[64.7, 38.5]",,Ground Pass,,13.219683,,,,Yann Bodiger,2961.0,,,,,,2,From Free Kick,Jean-Armel Kana-Biyik,30447.0,Right Center Back,203,Toulouse,130,['88740a95-143c-4521-9544-f6251abb6045'],2,,,,,,,,,,,,,,,,,,Toulouse,130,00:37:02.064,Pass,
,,,,,,,,,,,,,,,,,,0.225061,,,,,,,,,,,,,,7a8ef8a8-0abf-43be-b537-fc24c0a91e06,3592,,,"[50.1, 15.7]",3829428,82,,,,-0.5880026,,Right Foot,,,,"[53.4, 13.5]",,Ground Pass,,3.9661064,,Incomplete,,Jacques François Moubandje,3024.0,,,,,,2,From Free Kick,Tongo Hamed Doumbia,16522.0,Left Center Midfield,203,Toulouse,130,"['101837b9-e1e3-4932-a447-9dac663c8e74', '548496e1-6605-4205-9277-5201bf3c9008']",10,,,,,,,,,,,,,,,,,,Toulouse,130,00:37:10.336,Pass,
,,,,,,,,,,,,,,,,,,0.903147,,,,,,,,,,,,,,2b552711-f7fc-43ae-bdc1-3b5fa15b7fd3,3595,,,"[53.4, 0.1]",3829428,82,,,,1.5707964,,,,,,"[53.4, 9.9]",,Low Pass,,9.8,,,,Adrien Regattin,16418.0,,,,,Throw-in,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,204,Toulouse,130,['2d12b934-0536-4a70-8c19-011b3351c8d5'],21,,,,,,,,,,,,,,,,,,Toulouse,130,00:37:21.121,Pass,
,,,,,,,,,,,,,,,,,,0.932369,,,,,,,,,,,,,,b4e3fdb3-555b-43ae-ad6a-19f0d6990052,3598,,,"[53.4, 9.9]",3829428,82,,,,-1.3378171,,Other,,,,"[54.8, 4.0]",,Low Pass,,6.063827,,,,Jacques François Moubandje,3024.0,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Attacking Midfield,204,Toulouse,130,['2038a0e2-18e2-4128-9529-067ac3cfb6df'],22,,,,,,,,,,,,,,,,,,Toulouse,130,00:37:22.070,Pass,
,,,,,,,,,,,,,,,,,,1.40166,,,,,,,,,,,,,,a4dae162-9f84-4440-81f2-fdb20b638b06,3601,,,"[54.8, 4.0]",3829428,82,,,,2.819842,,Left Foot,,,,"[43.7, 7.7]",,Ground Pass,,11.700427,,,,Adrien Regattin,16418.0,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,204,Toulouse,130,['95aa0c61-0b0b-420d-a76e-c85c9d40f399'],23,,,,,,,,,,,,,,,,,,Toulouse,130,00:37:23.082,Pass,
,,,,,,,,,,,,,,,,,,2.715927,,,,,,,,,,,,,,e3c63c81-3eaa-4805-951d-f9442c7c67ea,3605,,,"[43.1, 8.7]",3829428,82,,,,1.7942729,,Right Foot,,,,"[32.6, 54.9]",,High Pass,,47.37816,,,,Jean-Armel Kana-Biyik,30447.0,,True,,,,2,From Throw In,Adrien Regattin,16418.0,Right Attacking Midfield,204,Toulouse,130,"['284f6abe-76d2-4640-b2cc-88bac8bc75eb', 'b91db5ce-0248-45e5-8459-d38294c7ffc9']",24,,,,,,,,,,,,,,,,,,Toulouse,130,00:37:24.564,Pass,True
,,,,,,,,,,,,,,,,,,5.429087,,,,,,,,,,,,,,88a5ec9b-b47a-4361-b92a-d1826f439f2a,3608,,,"[47.9, 70.7]",3829428,82,,,,-0.16086957,,Right Foot,,,,"[97.2, 62.7]",,High Pass,,49.94487,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,2,From Throw In,Jean-Armel Kana-Biyik,30447.0,Right Center Back,204,Toulouse,130,"['97d67f56-d4a5-4519-bf7f-1127a24c0cbf', 'ceebbaf1-a282-4635-a96f-ad64bf03d100']",33,,,,,,,,,,,,,,,,,,Toulouse,130,00:37:33.101,Pass,
,,,,,,,,,,,,,,,,,,3.423268,,,,,,,,,,,,,,56d7c06b-5aa1-4ada-aef2-510c2f3c155e,3612,,,"[15.9, 46.6]",3829428,82,,,,0.021634955,,Drop Kick,,,,"[80.6, 48.0]",,High Pass,,64.71514,,,,Andy Delort,3038.0,,,,,,2,From Throw In,Rémy Vercoutre,2963.0,Goalkeeper,204,Toulouse,130,['7293f0ea-5ade-4386-b0ec-9989a7b58399'],51,,,,,,,,,,,,,,,,,,Caen,140,00:37:51.233,Pass,
,,,,,,,,,,,,,,,,,,2.181265,,,,,,,,,,,,,,1b8a719a-d965-406e-aa7e-4d454a6d9973,3615,,,"[80.6, 48.0]",3829428,82,,,True,0.4636476,,,,,,"[92.8, 54.1]",,High Pass,,13.640015,,Incomplete,,Vincent Bessat,2992.0,,,,,,2,From Throw In,Andy Delort,3038.0,Center Forward,204,Toulouse,130,"['04188646-0889-4f3a-9130-ace3e2c77a13', '7de7fc8f-3741-4b3b-b9c3-0f4837500dd6', 'cda19908-d66b-45a2-bed7-02b593a38165']",54,,,,,,,,,,,,,,,,,,Caen,140,00:37:54.657,Pass,True
,,,,,,,,,,,,,,,,,,0.385779,,,,,,,,,,,,,,daf4101e-7c7c-4d47-9438-8bf9c155d225,3628,,,"[34.4, 10.4]",3829428,83,,,,1.0636978,,Left Foot,,,,"[36.9, 14.9]",,Ground Pass,,5.147815,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,204,Toulouse,130,"['23639a77-538e-485a-aa84-3a6b7c166dc9', 'ecb54e5e-92c7-4c2c-852f-c4236d713a15']",4,,,,,,,,,,,,,,,,,,Toulouse,130,00:38:04.413,Pass,
,,,,,,,,,,,,,,,,,,1.699009,,,,,,,,,,,,,,4e2313c3-16ba-4c07-88b1-1850d26b81ec,3631,,,"[51.5, 0.1]",3829428,83,,,,0.4092459,,,,,,"[76.4, 10.9]",,High Pass,,27.141296,,Incomplete,,Tongo Hamed Doumbia,16522.0,,,,,Throw-in,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,205,Toulouse,130,"['8330fee2-bcc4-40f2-b8b6-7d3b5c7f1e68', 'e6b48003-3ccd-480d-9ef2-edf0428ae5d8']",34,,,,,,,,,,,,,,,,,,Toulouse,130,00:38:34.393,Pass,
,,,,,,,,,,,,,,,,,,1.222286,,,,,,,,,,,,,,036a1ef4-65de-41f9-9be1-e0ba7795be11,3635,,,"[85.4, 16.2]",3829428,83,,,,-0.7918497,,Other,,,,"[93.1, 8.4]",,High Pass,,10.960383,,,,Wissam Ben Yedder,6723.0,,,,,Recovery,2,From Throw In,Martin Braithwaite Christensen,4447.0,Center Forward,205,Toulouse,130,['474e3835-183b-4c49-b833-df0e2abe9879'],37,,,,,,,,,,,,,,,,,,Toulouse,130,00:38:37.021,Pass,
,,,,,,,,,,,,,,,,,,1.285543,,,,,,,,,,,,,,a25ef1f3-173b-435d-96bf-79d60a29971f,3638,,,"[93.1, 8.4]",3829428,83,,,,1.2932069,,Left Foot,,,,"[98.4, 27.0]",,High Pass,,19.340372,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Left Attacking Midfield,205,Toulouse,130,"['31e38980-a019-4c67-8e35-b9aea56d3dd3', '84be6589-4e32-4da0-aac4-7b0cea55f3eb']",39,,,,,,,,,,,,,,,,,,Toulouse,130,00:38:39.274,Pass,
,,,,,,,,,,,,,,,,,,2.915784,,,,,,,,,,,,,,ebecaa3a-ab8d-4cce-95e2-72e51ec8210f,3642,,,"[22.6, 51.3]",3829428,84,,,,-0.23367777,,Right Foot,,,,"[91.5, 34.9]",,High Pass,,70.82493,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Rémy Vercoutre,2963.0,Goalkeeper,206,Caen,140,['4db6ce61-2662-4013-93ae-9d9ff720b733'],8,,,,,,,,,,,,,,,,,,Caen,140,00:39:08.556,Pass,
,,,,,,,,,,,,,,,,,,1.181765,,,,,,,,,,,,,,4db6ce61-2662-4013-93ae-9d9ff720b733,3643,,,"[28.6, 45.2]",3829428,84,,,,-0.5464617,,Other,,,,"[38.3, 39.3]",,Low Pass,,11.353414,,,,Yann Bodiger,2961.0,,,,,Recovery,2,From Free Kick,Jean-Armel Kana-Biyik,30447.0,Right Center Back,206,Caen,140,"['96d42716-a2ca-49de-aaa1-980ae7e6fa5f', 'ebecaa3a-ab8d-4cce-95e2-72e51ec8210f']",11,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:11.472,Pass,
,,,,,,,,,,,,,,,,,,1.604601,,,,,,,,,,,,,,a486cd05-273f-42c0-8783-27883ac2b1e7,3646,,,"[39.7, 39.9]",3829428,84,,,,0.92827755,,Left Foot,,,,"[51.9, 56.2]",,High Pass,,20.36001,,Incomplete,,Wergiton do Rosário Calmon,3030.0,,,,,,2,From Free Kick,Yann Bodiger,2961.0,Center Defensive Midfield,206,Caen,140,"['1e8bdebc-a877-4351-ada5-08b41fc7b186', 'ade0cee1-2cbe-435e-aa91-140f86e0f4e9']",12,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:12.960,Pass,
,,,,,,,,,,,,,,,,,,1.110311,,,,,,,,,,,,,,6c90be3e-bf5c-4e2f-a2e6-f72cecdb2d7f,3652,,,"[67.3, 21.3]",3829428,84,,,True,-0.39762798,,,,,,"[82.3, 15.0]",,Low Pass,,16.269297,,,,Hervé Bazile,2991.0,,,,,Recovery,2,From Free Kick,Chaker Alhadhur,7237.0,Left Back,206,Caen,140,"['3be71d56-09e9-4e8c-835c-3370124f7138', 'dde08916-d60f-4724-94e3-3ee46bea4412']",14,,,,,,,,,,,,,,,,,,Caen,140,00:39:14.653,Pass,True
,,,,,,,,,,,,,,,,,,1.669537,,,,,,,,,,,,,,68034a3f-c035-491e-b520-375fcceb4465,3655,,,"[82.0, 10.5]",3829428,84,,,,1.0078694,,Left Foot,,,,"[100.3, 39.5]",,High Pass,,34.291252,,Incomplete,,,,,,,,,2,From Free Kick,Hervé Bazile,2991.0,Left Midfield,206,Caen,140,['f588619c-f7f4-403d-80ba-b54491720ed0'],17,,,,,,,,,,,,,,,,,,Caen,140,00:39:17.730,Pass,
,,,,,,,,,,,,,,,,,,2.266838,,,,,,,,,,,,,,f588619c-f7f4-403d-80ba-b54491720ed0,3656,,,"[19.8, 40.6]",3829428,84,,,,0.8082513,,Head,,,,"[36.9, 58.5]",,High Pass,,24.755201,,,,Wergiton do Rosário Calmon,3030.0,,,,,Recovery,2,Regular Play,Uroš Spajić,16430.0,Left Center Back,207,Toulouse,130,"['1dc1ae2a-9217-44f5-b5c9-d163d32db9ec', '68034a3f-c035-491e-b520-375fcceb4465']",19,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:19.400,Pass,
,,,,,,,,,,,,,,,,,,2.260437,,,,,,,,,,,,,,d1502359-9ee5-4101-a5c3-af1b1ed70675,3658,,,"[36.9, 58.5]",3829428,84,,,,2.290995,,Head,,,,"[23.3, 74.0]",,High Pass,,20.62062,,,,Pavle Ninkov,40641.0,,,,,,2,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Center Midfield,207,Toulouse,130,['e66bbd6e-3bf2-4487-8a0c-cb0e01867fea'],21,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:21.692,Pass,
,,,,,,,,,,,,,,,,,,1.455882,,,,,,,,,,,,,,d03df071-2196-4082-9a08-80a4feb2e5f0,3661,,,"[23.3, 74.0]",3829428,84,,,,0.04576954,,Right Foot,,,,"[36.4, 74.6]",,High Pass,,13.113733,,,,Wergiton do Rosário Calmon,3030.0,,,,,,2,Regular Play,Pavle Ninkov,40641.0,Right Back,207,Toulouse,130,['ead75cee-dbe0-42b4-8170-48e0a80e458f'],23,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:23.992,Pass,
,,,,,,,,,,,,,,,,,,1.639079,,,,,,,,,,,,,,c98e504c-66d3-4b2e-88bd-e979467ae0c6,3665,,,"[37.5, 77.6]",3829428,84,,,,-2.8775005,,Left Foot,,,,"[17.9, 72.3]",,High Pass,,20.30394,,,,Pavle Ninkov,40641.0,,,,,,2,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Center Midfield,207,Toulouse,130,['96290487-a507-4af2-b55c-a36bd983132d'],26,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:26.156,Pass,
,,,,,,,,,,,,,,,,,,0.835029,,,,,,,,,,,,,,1ed34d67-283d-44ef-8103-fde0a08458dc,3669,,,"[19.4, 69.0]",3829428,84,,,,-2.1910458,,Right Foot,,,,"[12.9, 59.9]",,Ground Pass,,11.1830225,,,,Jean-Armel Kana-Biyik,30447.0,,,,,,2,Regular Play,Pavle Ninkov,40641.0,Right Back,207,Toulouse,130,['b25fe3d3-e188-4084-a429-18e102a0aa83'],29,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:29.517,Pass,
,,,,,,,,,,,,,,,,,,2.706097,,,,,,,,,,,,,,d386caf5-de04-4c78-a11b-ce00260f5844,3672,,,"[12.9, 59.9]",3829428,84,,,,-0.10069456,,Right Foot,,,,"[51.5, 56.0]",,High Pass,,38.79652,,Incomplete,,Adrien Regattin,16418.0,,,,,,2,Regular Play,Jean-Armel Kana-Biyik,30447.0,Right Center Back,207,Toulouse,130,"['3618027b-5212-4830-bb71-f3890f9fd5c2', 'a60d2d0b-673f-4929-bf33-b38abe86b152']",30,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:30.392,Pass,
,,,,,,,,,,,,,,,,,,1.371198,,,,,,,,,,,,,,3618027b-5212-4830-bb71-f3890f9fd5c2,3675,,,"[68.6, 24.1]",3829428,84,,,True,-2.0749624,,,,,,"[65.4, 18.3]",,High Pass,,6.624198,,Unknown,,,,,,,,Recovery,2,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,207,Toulouse,130,"['c1f79eb5-7f35-4392-8b8b-7b27cef01f51', 'd386caf5-de04-4c78-a11b-ce00260f5844']",33,,,,,,,,,,,,,,,,,,Caen,140,00:39:33.098,Pass,True
,,,,,,,,,,,,,,,,,,1.454179,,,,,,,,,,,,,,0197440b-f74f-40ce-be8a-397e1a78c43d,3676,,,"[59.5, 18.3]",3829428,84,,,,-0.9636114,,Right Foot,,,,"[66.1, 8.8]",,High Pass,,11.567627,,,,Julien Féret,2959.0,,,,,Recovery,2,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,208,Caen,140,['65665d2d-5591-4289-9cd4-d4d73b517191'],35,,,,,,,,,,,,,,,,,,Caen,140,00:39:35.037,Pass,
,,,,,,,,,,,,,,,,,,0.513543,,,,,,,,,,,,,,08c54183-3d2e-4b65-a169-46067b8e8bce,3680,,,"[68.2, 8.8]",3829428,84,,,,-2.7893946,,Right Foot,,,,"[56.5, 4.5]",,Ground Pass,,12.465152,,,,Chaker Alhadhur,7237.0,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,208,Caen,140,['784436da-d010-4931-83f5-597715f5df5e'],36,,,,,,,,,,,,,,,,,,Caen,140,00:39:36.677,Pass,
,,,,,,,,,,,,,,,,,,0.708865,,,,,,,,,,,,,,d30d95bc-048a-4e4a-8134-9c0171510949,3684,,,"[57.0, 4.4]",3829428,84,,,,0.14686391,,Left Foot,,,,"[73.9, 6.9]",,Ground Pass,,17.08391,,,,Hervé Bazile,2991.0,,,,,,2,Regular Play,Chaker Alhadhur,7237.0,Left Back,208,Caen,140,"['3fea59d6-6a31-4278-b2c1-8998c0144ada', '68408cf5-e2a6-4140-9ac8-3e0f94c5da11']",37,,,,,,,,,,,,,,,,,,Caen,140,00:39:37.982,Pass,True
,,,,,,,,,,,,,,,,,,4.561896,,,,,,,,,,,,,,45e89079-618f-48ca-91ac-ebf3df8b3126,3690,,,"[50.1, 75.6]",3829428,84,,,,-0.5011124,,Right Foot,,,,"[105.6, 45.2]",,High Pass,,63.280407,,Incomplete,,Wissam Ben Yedder,6723.0,,,,,,2,Regular Play,Pavle Ninkov,40641.0,Right Back,208,Caen,140,"['51a9df9a-cd3f-4716-a1ff-a007dcc8c532', '5a619e3c-eb78-47c4-9e32-430cb2b7b52e']",41,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:41.462,Pass,
,,,,,,,,,,,,,,,,,,3.152173,,,,,,,,,,,,,,51a9df9a-cd3f-4716-a1ff-a007dcc8c532,3693,,,"[14.5, 34.9]",3829428,84,,,,1.5389165,,Right Foot,,,,"[15.9, 78.8]",,Ground Pass,,43.922318,,Out,,Dennis Appiah,22111.0,,True,,,Recovery,2,Regular Play,Alaeddine Yahia,7444.0,Right Center Back,208,Caen,140,"['45e89079-618f-48ca-91ac-ebf3df8b3126', 'e61668e1-015e-4f4a-82e1-f1e18b4a0672']",46,,,,,,,,,,,,,,,,,,Caen,140,00:39:46.024,Pass,
,,,,,,,,,,,,,,,,,,2.099073,,,,,,,,,,,,,,04ae8319-87ef-4e04-b6c6-74948ed025de,3695,,,"[104.4, 0.1]",3829428,84,,,,2.4184446,,,,,,"[84.8, 17.4]",,Low Pass,,26.142878,,Incomplete,,Yann Bodiger,2961.0,,,,,Throw-in,2,From Throw In,Jacques François Moubandje,3024.0,Left Back,209,Toulouse,130,"['67dd6ca5-0ec9-4356-8393-c8723412b6e2', '8c45a107-a143-4d45-8e5c-5e1df1e485ad']",57,,,,,,,,,,,,,,,,,,Toulouse,130,00:39:57.041,Pass,
,,,,,,,,,,,,,,,,,,1.01858,,,,,,,,,,,,,,219d926f-dbb3-4ee2-a561-78b804d4e5c4,3699,,,"[34.8, 58.8]",3829428,85,,,,2.6779451,,Right Foot,,,,"[27.6, 62.4]",,Ground Pass,,8.049845,,,,Jonathan Delaplace,2979.0,,,,,,2,Regular Play,Andy Delort,3038.0,Center Forward,210,Caen,140,['b4301bb3-3f9d-4664-a450-0b6a1597133d'],0,,,,,,,,,,,,,,,,,,Caen,140,00:40:00.034,Pass,
,,,,,,,,,,,,,,,,,,0.997426,,,,,,,,,,,,,,9ac5c86c-e629-493c-be61-ec97d0d7a2ea,3703,,,"[30.1, 65.6]",3829428,85,,,,-0.81538916,,Right Foot,,,,"[39.8, 55.3]",,Ground Pass,,14.148499,,,,Julien Féret,2959.0,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,210,Caen,140,"['76a846e9-34ef-4b85-ac8f-b0c03f308945', 'a8307d53-f164-4cf8-80c6-fe8293fdc7e1']",1,,,,,,,,,,,,,,,,,,Caen,140,00:40:01.382,Pass,True
,,,,,,,,,,,,,,,,,,1.226948,,,,,,,,,,,,,,51e1a9bb-fcfe-48a0-9551-1c571332c5f9,3706,,,"[41.5, 55.2]",3829428,85,,,,1.031451,,Right Foot,,,,"[49.7, 68.9]",,Ground Pass,,15.966528,,,,Andy Delort,3038.0,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,210,Caen,140,['508731b7-efaa-4979-a243-d41f8f691488'],2,,,,,,,,,,,,,,,,,,Caen,140,00:40:02.419,Pass,
