50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[77.9, 55.2]",,,,,,,,,,,,0.126982,,,,,,,,,,,,,,e092bd57-b173-433a-b2b0-4a13254da22f,771,,"[77.1, 56.1]",3901255,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,72,Angers,145,"['4a14328f-76c4-46ed-ab5d-a8470941433e', '58ffe76d-5680-41bb-a38b-5f52f1e9b606']",17,,,,,,,,,,,,,,,,,Angers,145,00:27:17.240,Carry,
,,,,,"[21.7, 23.4]",,,,,,,,,,,,2.1266,,,,,,,,,,,,,,432ba466-d808-4ca9-9bdc-1df146706f0b,775,,"[37.5, 25.7]",3901255,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Armel Kana-Biyik,30447.0,Left Defensive Midfield,72,Angers,145,"['85e05952-ad48-4752-a129-de8777237ba0', 'b8197109-2cf3-4288-8a59-23c263f42e19', 'c4ddf385-016b-43bb-ac04-854dc1b4f438', 'ff37fed9-eae2-4f15-b13b-4f8462400732']",18,,,,,,,,,,,,,,,,,Toulouse,130,00:27:18.067,Carry,True
,,,,,"[5.0, 35.4]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,0889d237-415f-4e5d-a879-e15859f7443d,779,,"[5.0, 35.4]",3901255,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,72,Angers,145,"['77a8b611-f2c7-4dc6-8d91-fcc8c42bac2a', 'aab96f6a-462f-4d6b-9b88-203486124e51']",21,,,,,,,,,,,,,,,,,Toulouse,130,00:27:21.925,Carry,
,,,,,"[45.6, 74.3]",,,,,,,,,,,,1.090731,,,,,,,,,,,,,,0ece08c4-b467-498b-beaf-8eb274fb078d,788,,"[45.6, 74.3]",3901255,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Angoula,401482.0,Right Back,72,Angers,145,"['0574de8b-29e3-4834-87f0-15741f833c75', '3fd89bb8-afdd-418a-b61b-e623a6d7c9d5']",31,,,,,,,,,,,,,,,,,Angers,145,00:27:31.411,Carry,
,,,,,"[32.2, 33.5]",,,,,,,,,,,,2.094269,,,,,,,,,,,,,,13e224d7-c8d2-4b5c-90d1-91c573294697,791,,"[30.8, 38.3]",3901255,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,72,Angers,145,"['b05ec450-042a-491a-accb-f9f44cd08936', 'd0789338-3d4b-47df-af4b-20fd94ce7515']",35,,,,,,,,,,,,,,,,,Angers,145,00:27:35.848,Carry,
,,,,,"[47.7, 4.2]",,,,,,,,,,,,1.658743,,,,,,,,,,,,,,20b52f8e-df2b-414e-b3d9-b3738957822c,794,,"[47.7, 4.2]",3901255,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,72,Angers,145,"['9149529a-dfea-401d-b908-275902ddb790', 'd888805c-d2b0-4b4a-9ba9-f709afad5bd9']",39,,,,,,,,,,,,,,,,,Angers,145,00:27:39.616,Carry,
,,,,,"[80.3, 2.2]",,,,,,,,,,,,0.819428,,,,,,,,,,,,,,e976f143-33e9-40ae-b3e5-32ef45803ad9,803,,"[79.0, 2.8]",3901255,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,73,Angers,145,"['1b98b36a-4a18-4045-a318-37a0632d2f84', '85f88278-01b4-4a4d-947c-43bee405c54c', 'fccd9c4b-dcf1-45bb-99ce-cd35fc8aead1']",55,,,,,,,,,,,,,,,,,Angers,145,00:27:55.694,Carry,True
,,,,,"[76.2, 1.9]",,,,,,,,,,,,1.148475,,,,,,,,,,,,,,5415b388-a2c2-4361-afed-6ae269213bf3,812,,"[72.0, 2.5]",3901255,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Ketkeophomphone,4441.0,Left Wing,75,Angers,145,"['4161eba4-8ca2-4556-80a2-c49601950e3c', '950f6f06-b973-42ca-9d4c-14fe52361153', 'edd634ea-cab7-4796-ac82-b1916fb5fe02']",8,,,,,,,,,,,,,,,,,Angers,145,00:28:08.684,Carry,True
,,,,,"[16.7, 53.6]",,,,,,,,,,,,2.042699,,,,,,,,,,,,,,e66cd850-3405-495c-95d0-0fe60ddacd34,830,,"[11.2, 46.8]",3901255,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alban Lafont,2981.0,Goalkeeper,78,Toulouse,130,"['781fd52d-e7f3-409a-b00a-8093c6508ccf', '82f5ca35-7a8c-47d5-9472-5ecbc7462d95']",55,,,,,,,,,,,,,,,,,Toulouse,130,00:28:55.765,Carry,
,,,,,"[65.3, 78.5]",,,,,,,,,,,,2.722795,,,,,,,,,,,,,,7ef1768e-3d06-4457-bb1f-5fba3545defe,838,,"[55.2, 69.2]",3901255,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adrien Regattin,16418.0,Right Wing,78,Toulouse,130,"['106693d0-95d5-44b9-9af5-9f7f44cc181e', '36f5d7e2-b443-4cf6-b3b1-4891e7c8a963', '48f2f6ee-97ad-4f14-ba27-85ca629b8dfe']",5,,,,,,,,,,,,,,,,,Toulouse,130,00:29:05.128,Carry,True
,,,,,"[85.9, 58.8]",,,,,,,,,,,,1.867299,,,,,,,,,,,,,,e2d2c970-159d-4b30-b4c2-1b7604f88367,851,,"[70.0, 61.6]",3901255,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Wissam Ben Yedder,6723.0,Center Forward,78,Toulouse,130,"['2e93bfc2-c25d-4a4e-b40b-9ab52f673588', '5054b50c-084c-474d-ac99-9304642a4fcc', '7a4b72d5-bb92-4462-90fc-3a1e29dae670']",12,,,,,,,,,,,,,,,,,Toulouse,130,00:29:12.711,Carry,True
,,,,,"[89.3, 75.9]",,,,,,,,,,,,1.325998,,,,,,,,,,,,,,294e0560-3214-4bc2-ae96-13ae836f68b6,855,,"[87.3, 77.0]",3901255,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adrien Regattin,16418.0,Right Wing,78,Toulouse,130,"['23ca1dc4-107a-4725-99b0-e462a48f5e81', '99ebe720-edd6-43ba-982b-1f0b3b7e3182']",16,,,,,,,,,,,,,,,,,Toulouse,130,00:29:16.406,Carry,
,,,,,"[117.9, 64.1]",,,,,,,,,,,,0.609999,,,,,,,,,,,,,,d3349d98-6e99-4c47-ac0f-e79daffe7c96,858,,"[113.7, 64.1]",3901255,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Étienne Didot,3189.0,Right Defensive Midfield,78,Toulouse,130,"['34522ed0-963f-4556-bbd6-faf5e62088c7', 'c5b59927-74df-4fa7-9ac2-75d9a07ffb0d']",19,,,,,,,,,,,,,,,,,Toulouse,130,00:29:19.653,Carry,
,,,,,"[101.3, 38.1]",,,,,,,,,,,,0.557684,,,,,,,,,,,,,,45fbb672-ec56-441c-a5d8-fc8016060d00,879,,"[101.7, 38.1]",3901255,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wergiton do Rosário Calmon,3030.0,Center Attacking Midfield,81,Toulouse,130,"['7ac4d7f2-0ef8-475a-8b16-cbbe946c1370', 'af7bc0ec-655f-4f53-81dc-d306dd1ce747', 'e3b9bdeb-94f6-435a-9937-a0826a6a9a80']",41,,,,,,,,,,,,,,,,,Toulouse,130,00:31:41.177,Carry,True
,,,,,"[55.4, 46.8]",,,,,,,,,,,,2.563698,,,,,,,,,,,,,,c6b86230-df73-47ce-a67b-74d98ff50920,891,,"[50.8, 39.0]",3901255,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Issa Diop,4349.0,Right Center Back,81,Toulouse,130,"['82e4339c-6183-4b37-b5fa-91b8e83e7102', 'afb6d55c-5cf3-4e06-ba0f-f0ff8ba4e636']",50,,,,,,,,,,,,,,,,,Toulouse,130,00:31:50.932,Carry,
,,,,,"[74.8, 58.3]",,,,,,,,,,,,1.308797,,,,,,,,,,,,,,d150aa57-5b7c-4c01-b214-8e66f4c6cf16,894,,"[75.3, 54.5]",3901255,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wissam Ben Yedder,6723.0,Center Forward,81,Toulouse,130,"['020c2232-510c-4a21-997a-dc1a37a29b55', '17c0c4d9-7f5b-4bee-917c-659d4519b3b2', '20c8e56a-1c22-494e-8a12-fe86d0a70242']",54,,,,,,,,,,,,,,,,,Toulouse,130,00:31:54.492,Carry,True
,,,,,"[40.0, 5.8]",,,,,,,,,,,,1.066595,,,,,,,,,,,,,,2e89ccce-f4e7-428b-91b2-962d7af6d9e5,901,,"[40.0, 5.4]",3901255,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Left Center Midfield,82,Angers,145,"['44ca8e61-7afc-49ff-a644-cc7e0d4dbbf2', '54d59bc5-475f-4eed-b9a1-480d8e3bf5ca', 'a7ef7631-db19-4d00-b35b-95a2db3dd5de', 'ae8dbfa5-e998-47f9-8076-d6a3f72ebc7d']",7,,,,,,,,,,,,,,,,,Angers,145,00:32:07.830,Carry,True
,,,,,"[18.1, 72.5]",,,,,,,,,,,,0.871265,,,,,,,,,,,,,,c5959b49-6874-4e74-982f-dc362326516b,913,,"[23.4, 72.0]",3901255,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,83,Angers,145,"['46974f3b-1c27-4c5f-9f53-15c01d4bdbc5', '4aeb7b42-6e16-4653-8e3a-a20d904f0a51', 'ce994724-ed57-400c-bb52-2218c203ee29']",38,,,,,,,,,,,,,,,,,Angers,145,00:32:38.651,Carry,True
,,,,,"[51.0, 77.6]",,,,,,,,,,,,0.800498,,,,,,,,,,,,,,770c9da2-7235-4968-853f-7df4bcbcce7d,924,,"[53.6, 78.2]",3901255,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steeve Yago,3035.0,Right Back,84,Toulouse,130,"['116f0cc8-e4be-4fd1-8af5-9d89203f171e', '70597107-aa88-410b-bb6a-d5ae58026dfa']",55,,,,,,,,,,,,,,,,,Toulouse,130,00:32:55.988,Carry,
,,,,,"[68.3, 38.6]",,,,,,,,,,,,5.342099,,,,,,,,,,,,,,454c402f-dd64-407a-88a4-fa330c6c0f83,927,,"[45.5, 55.1]",3901255,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,84,Toulouse,130,"['06b43d5a-e9a8-45eb-ae29-783a2f390b84', '2b2b04de-2855-4f37-ac26-72f24368b674', 'cf3860a0-ac2a-4f31-9cea-ef73e3812e2a']",58,,,,,,,,,,,,,,,,,Toulouse,130,00:32:58.671,Carry,True
,,,,,"[70.4, 52.1]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,7d34799f-9acf-43bf-8bc5-54f7e5e96753,931,,"[70.4, 52.1]",3901255,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Armel Kana-Biyik,30447.0,Left Defensive Midfield,84,Toulouse,130,"['6b302590-327b-4a3c-9ff5-46d6a4dad9d6', '7f14723f-8194-4806-b5b8-d026d17db81f']",5,,,,,,,,,,,,,,,,,Toulouse,130,00:33:05.159,Carry,
,,,,,"[88.6, 64.1]",,,,,,,,,,,,2.032399,,,,,,,,,,,,,,3ee4830b-92cc-4bad-94e0-dcc10c734837,934,,"[76.2, 55.9]",3901255,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Center Attacking Midfield,84,Toulouse,130,"['2731019f-b23b-45e4-b1ba-451920631f4c', 'e86afa25-958d-48a7-93f9-3566ddbeed80']",6,,,,,,,,,,,,,,,,,Toulouse,130,00:33:06.316,Carry,
,,,,,"[95.5, 78.8]",,,,,,,,,,,,0.705199,,,,,,,,,,,,,,a464bd62-6416-4b4e-8542-688d32fa9080,937,,"[95.5, 78.8]",3901255,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Regattin,16418.0,Right Wing,84,Toulouse,130,"['9e67dcc8-9a53-45b4-829e-770fba3bd503', 'f61adcc8-5086-4255-bf79-9bb32df9ee6f']",9,,,,,,,,,,,,,,,,,Toulouse,130,00:33:09.546,Carry,
,,,,,"[104.6, 77.6]",,,,,,,,,,,,2.711498,,,,,,,,,,,,,,773df4be-b65e-41dd-979c-a8da91db1575,947,,"[93.2, 78.8]",3901255,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adrien Regattin,16418.0,Right Wing,85,Toulouse,130,"['460ed3ae-d78a-4ac1-8eb0-3959e9e1189b', '5b097a32-53ee-41c6-b7ff-2d5706802d97', 'f86d43c7-32e5-4f12-8526-06c51be96025']",46,,,,,,,,,,,,,,,,,Toulouse,130,00:33:46.414,Carry,True
,,,,,"[103.4, 65.6]",,,,,,,,,,,,0.8543,,,,,,,,,,,,,,e80d4fb1-2ce6-4b2b-9c14-f898584934c8,953,,"[102.9, 68.3]",3901255,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Steeve Yago,3035.0,Right Back,86,Toulouse,130,"['d4722313-40ab-4668-a75f-b3c28bf2a035', 'e571d649-d480-4e4a-b478-2adf0d0dbadd']",14,,,,,,,,,,,,,,,,,Toulouse,130,00:34:14.671,Carry,
,,,,,"[104.3, 15.8]",,,,,,,,,,,,4.201097,,,,,,,,,,,,,,33d90b62-58ef-441c-bddf-7540cd8b5857,956,,"[115.8, 27.5]",3901255,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Martin Braithwaite Christensen,4447.0,Left Wing,86,Toulouse,130,"['1abe2f9d-06a6-4da1-8320-f712ab21ec7f', 'd6c8a237-df53-4bda-adc3-d0e986dcce8b']",17,,,,,,,,,,,,,,,,,Toulouse,130,00:34:17.891,Carry,
,,,,,"[59.1, 57.3]",,,,,,,,,,,,1.020809,,,,,,,,,,,,,,a41868ee-0eef-45a5-aede-8ab3263a2234,968,,"[63.0, 59.1]",3901255,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikh N''Doye,5676.0,Right Center Midfield,87,Angers,145,"['589e1748-9287-4f41-8d2f-632d6444944e', '949a79ae-7fba-49a6-9f21-28f9c8acb9d8']",1,,,,,,,,,,,,,,,,,Angers,145,00:35:01.278,Carry,
,,,,,"[72.9, 37.9]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,,484beaa6-516b-4123-8537-60fae9adad69,972,,"[73.9, 37.6]",3901255,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Billy Ketkeophomphone,4441.0,Left Wing,87,Angers,145,"['2118d4e8-ce11-4e24-941a-7ea9bf445413', '2954a7b7-789a-4821-ad20-8034471ee3ba', '6651c163-2d64-4271-926a-e0138ebb61c9', '9b6fb43f-5aaa-4d3c-ba45-701e09f4d617']",3,,,,,,,,,,,,,,,,,Angers,145,00:35:03.736,Carry,True
,,,,,"[21.7, 55.1]",,,,,,,,,,,,8.7576,,,,,,,,,,,,,,b2fb6698-1b86-4625-afb2-752d34de6f83,978,,"[2.6, 53.8]",3901255,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,89,Toulouse,130,"['47fe593e-04c7-4b5f-b26f-5b961fa99e5e', 'b1206661-63c9-447e-91e9-b2597a18fa46']",53,,,,,,,,,,,,,,,,,Toulouse,130,00:35:53.362,Carry,
,,,,,"[57.1, 38.3]",,,,,,,,,,,,1.079,,,,,,,,,,,,,,39557789-e77f-460e-afbb-54f5e188f156,983,,"[57.1, 45.0]",3901255,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Center Attacking Midfield,89,Toulouse,130,"['40b0da79-8ba0-4278-bea9-0ef22523eced', 'd2f68c0e-daa1-4399-a6d7-745815c51b1f']",7,,,,,,,,,,,,,,,,,Toulouse,130,00:36:07.130,Carry,
,,,,,"[61.6, 77.6]",,,,,,,,,,,,1.892197,,,,,,,,,,,,,,b4bf5b02-8a84-4d40-ac95-78d39502d5c1,999,,"[51.0, 76.8]",3901255,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Regattin,16418.0,Right Wing,91,Toulouse,130,"['0f940678-e420-4700-9152-a9aabfc1dee1', 'db1439a8-db6a-4e1d-8092-bb7cf67295c1']",53,,,,,,,,,,,,,,,,,Toulouse,130,00:36:53.491,Carry,
,,,,,"[98.1, 68.5]",,,,,,,,,,,,2.602399,,,,,,,,,,,,,,7316dae3-f56f-423d-8dd0-e815c0159755,1002,,"[94.1, 60.7]",3901255,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Center Forward,91,Toulouse,130,"['ad76cade-8fc5-43bd-acf8-318051325ec9', 'b01f7956-31c4-45c4-99ee-30a75cee8af4', 'cbf40888-2490-4a29-af53-19d965e1d577']",57,,,,,,,,,,,,,,,,,Toulouse,130,00:36:57.451,Carry,True
,,,,,"[88.6, 50.3]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,9f6074e0-b39d-4aad-8c6a-bfe402288cd0,1013,,"[88.6, 50.3]",3901255,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Étienne Didot,3189.0,Right Defensive Midfield,91,Toulouse,130,"['358c5ff5-a7f4-4925-89cf-89cea0135758', '70701e9e-7722-4b9e-bae5-ead7f0d3b26c']",4,,,,,,,,,,,,,,,,,Toulouse,130,00:37:04.472,Carry,
,,,,,"[63.8, 48.7]",,,,,,,,,,,,0.319138,,,,,,,,,,,,,,85bdc560-4fa5-48ff-b966-3052483d6ef9,1032,,"[63.8, 48.7]",3901255,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gilles Sunu,3111.0,Right Wing,92,Angers,145,"['1a487d0a-4b6d-451e-9eed-520aace53d7e', '3d2c503f-04a7-4e25-aff6-c04b66013abc', '547100dd-7ccf-4d40-bc42-e69b052cec77', '55719211-76a9-4de9-a1f1-ff0b1ce08fc5']",50,,,,,,,,,,,,,,,,,Angers,145,00:37:50.350,Carry,True
,,,,,"[68.2, 36.5]",,,,,,,,,,,,0.876984,,,,,,,,,,,,,,5650ba27-6cc0-4310-9812-ceecab766c44,1037,,"[68.6, 37.4]",3901255,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pierrick Capelle,3071.0,Left Center Midfield,92,Angers,145,"['09b048a0-0da4-4ffb-a63c-d5acae1dbae4', '6ff6e646-6ce4-4ed6-971d-71d063822cc8']",53,,,,,,,,,,,,,,,,,Angers,145,00:37:53.188,Carry,
,,,,,"[74.6, 22.7]",,,,,,,,,,,,0.087922,,,,,,,,,,,,,,305d0045-1a50-4628-b8ba-dff6006a8d69,1040,,"[73.9, 22.7]",3901255,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Billy Ketkeophomphone,4441.0,Left Wing,92,Angers,145,"['05ecaa32-e19b-4a26-bf19-f5e56fab96eb', 'fade5a39-e929-43ce-a9bd-653995d07c68']",54,,,,,,,,,,,,,,,,,Angers,145,00:37:54.759,Carry,
,,,,,"[52.0, 17.8]",,,,,,,,,,,,1.88416,,,,,,,,,,,,,,4a826906-33ad-4e9e-8e77-e19e7948a1e9,1045,,"[68.8, 16.9]",3901255,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arnold Bouka Moutou,4906.0,Left Back,92,Angers,145,"['4f233a42-7b04-43e6-ad2b-cf83d6972122', 'f669004e-30be-423f-84b7-4ee1424027f3', 'fc3b5bdd-1bba-4596-ad29-9eaa37d117ac']",57,,,,,,,,,,,,,,,,,Angers,145,00:37:57.321,Carry,True
,,,,,"[19.0, 24.2]",,,,,,,,,,,,1.796072,,,,,,,,,,,,,,17809052-2aa6-4ddf-b586-8866f6095ce0,1049,,"[33.6, 23.3]",3901255,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Romain Saïss,5219.0,Left Center Back,92,Angers,145,"['6b2e274c-6675-4ebe-88b0-1356f0f118fb', 'fe032d4e-9d3f-4dcf-9036-f9b282a24f6f']",1,,,,,,,,,,,,,,,,,Angers,145,00:38:01.136,Carry,
,,,,,"[21.7, 38.1]",,,,,,,,,,,,10.1546,,,,,,,,,,,,,,5d21e9d6-118d-41e8-99fe-837c392d791f,1058,,"[2.6, 27.8]",3901255,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alban Lafont,2981.0,Goalkeeper,93,Angers,145,"['0e97f908-09f9-44af-a0df-05cd6ba9503f', '1504af2c-c5f8-480c-9559-0d3813cd31d4']",27,,,,,,,,,,,,,,,,,Toulouse,130,00:38:27.620,Carry,
,,,,,"[65.3, 50.3]",,,,,,,,,,,,0.039741,,,,,,,,,,,,,,78099cee-4c3a-4b64-b65f-f091e2e7fe96,1067,,"[65.3, 50.3]",3901255,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Lamine Yattara,7337.0,Center Forward,93,Angers,145,"['103e7060-a57a-42e9-81ac-78810a4ef2c1', 'd255dbfa-0802-4ae3-bd61-f38dc091901d']",45,,,,,,,,,,,,,,,,,Angers,145,00:38:45.341,Carry,
,,,,,"[48.3, 27.2]",,,,,,,,,,,,4.860499,,,,,,,,,,,,,,dca12395-5ffb-464a-9c57-8e4c77c3d4d2,1070,,"[50.4, 28.7]",3901255,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Tisserand,8677.0,Left Center Back,93,Angers,145,"['bb48dc98-eb48-4c5b-89e5-490d718f8d1e', 'f0ef5dee-5459-4e09-993f-501e3831a969']",46,,,,,,,,,,,,,,,,,Toulouse,130,00:38:46.343,Carry,
,,,,,"[16.7, 45.5]",,,,,,,,,,,,17.577276,,,,,,,,,,,,,,99f363f8-925f-4e2d-b9dc-ab2d76fac7d7,1073,,"[5.8, 45.5]",3901255,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexandre Letellier,3432.0,Goalkeeper,93,Angers,145,"['7f074e83-a11f-47e8-b8da-a15727702fab', '901659ec-37cc-48d1-9c8c-5f8ed936a7d0', 'ac89f2fc-d45b-4ea8-8507-6508c72efbe0']",54,,,,,,,,,,,,,,,,,Angers,145,00:38:54.884,Carry,True
,,,,,"[32.8, 51.0]",,,,,,,,,,,,1.473399,,,,,,,,,,,,,,500a7d52-bff5-4f20-8a25-5e97a92298cc,1081,,"[32.8, 51.0]",3901255,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,94,Toulouse,130,"['2f0b18d4-3145-4873-9aeb-c92e02663b47', '71809ba8-9e74-4f0c-b17e-a9083fc09f32']",28,,,,,,,,,,,,,,,,,Toulouse,130,00:39:28.584,Carry,
,,,,,"[54.5, 24.5]",,,,,,,,,,,,3.0462,,,,,,,,,,,,,,ded253b3-6627-4292-9afe-ee759fbf61be,1084,,"[39.3, 24.3]",3901255,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,94,Toulouse,130,"['32fbb392-f244-440c-aea7-42a889d7571b', 'e2474328-c3fa-4844-b279-cbce7385ea6b']",31,,,,,,,,,,,,,,,,,Toulouse,130,00:39:31.534,Carry,
,,,,,"[17.2, 48.5]",,,,,,,,,,,,14.267704,,,,,,,,,,,,,,c24768b6-beaa-4b71-ad0e-ce443ad40c4a,1089,,"[2.6, 42.7]",3901255,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Letellier,3432.0,Goalkeeper,95,Angers,145,"['8a9e3e7c-7b76-457d-ba26-4c72907d16c8', 'b855b462-178b-469a-9fb2-844e20b9789f', 'cd6fb6cc-cdde-4a25-b692-cd1c22ed89b3']",39,,,,,,,,,,,,,,,,,Angers,145,00:39:39.429,Carry,True
,,,,,"[64.4, 47.8]",,,,,,,,,,,,2.391698,,,,,,,,,,,,,,89dce979-c0ca-4273-b374-62be255f99ac,1102,,"[55.4, 47.8]",3901255,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Regattin,16418.0,Right Wing,96,Toulouse,130,"['790616bf-4861-42a0-9443-6a2c472633b6', '94d044b0-d856-4132-85d8-35259c5a408d']",2,,,,,,,,,,,,,,,,,Toulouse,130,00:40:02.679,Carry,
,,,,,"[71.8, 68.5]",,,,,,,,,,,,1.6225,,,,,,,,,,,,,,74dc431b-c9bf-4a50-aea5-0063d64c6fb7,1110,,"[74.5, 56.5]",3901255,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Center Forward,96,Toulouse,130,"['30967936-e5a9-467e-9d38-cbf7725d9907', '93e822fd-188c-4fa6-9527-278dee239de5']",8,,,,,,,,,,,,,,,,,Toulouse,130,00:40:08.080,Carry,
,,,,,"[90.5, 69.4]",,,,,,,,,,,,2.2007,,,,,,,,,,,,,,6b9727db-ef65-4f65-b77a-56e57aaa3393,1115,,"[79.4, 72.4]",3901255,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wissam Ben Yedder,6723.0,Center Forward,96,Toulouse,130,"['0ed28af4-6b5c-4ae3-9cb3-d93ed91131c3', '962b7faf-7cf3-44e2-8e82-c7e808b6c6a5']",12,,,,,,,,,,,,,,,,,Toulouse,130,00:40:12.583,Carry,
,,,,,"[84.7, 53.3]",,,,,,,,,,,,0.032398,,,,,,,,,,,,,,03d03aa6-c36e-45c9-83a2-461a9f3dc042,1118,,"[85.9, 57.9]",3901255,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Center Attacking Midfield,96,Toulouse,130,"['9421cd95-6936-463f-bc92-181967d19a74', 'aafa8e75-90b4-40cb-9b07-ba06f2482384']",15,,,,,,,,,,,,,,,,,Toulouse,130,00:40:15.756,Carry,
