50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[50.4, 18.0]",,,,,,,,,,,,,1.965011,,,,,,,,,,,ffaac309-8313-476f-bfc8-e6445b032de4,332,,,"[49.8, 13.8]",3900615,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,18,Nantes,144,"['007926cb-27e4-425d-82b0-83669a2cb6e4', '0093a18f-8dce-4258-a6b7-83b5a244b0cb']",25,,,,,,,,,,,,,,,,,Nantes,144,00:07:25.364,Carry,
,,,,,"[45.6, 51.5]",,,,,,,,,,,,,0.261449,,,,,,,,,,,60a50e7d-d83e-4034-a80f-b388877b6ecc,340,,,"[46.1, 48.5]",3900615,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,19,Gazélec Ajaccio,160,"['d9b7ebc0-419a-41f6-8fc9-983dcfc421d0', 'e988aa54-8c86-4c36-aaf6-86d90c0981a4']",49,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:07:49.506,Carry,
,,,,,"[88.4, 23.8]",,,,,,,,,,,,,1.096474,,,,,,,,,,,6133cff9-a45f-46cd-81c7-bc9db6cab68c,344,,,"[77.2, 20.6]",3900615,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Wing,19,Gazélec Ajaccio,160,"['36e6a902-bccc-4ece-b6b6-c96539f1c1d0', '602845b9-d6cc-413d-abd1-61c28f37fb90', 'c7ef358d-d23c-4d9c-b5f6-b5143ef85a97']",50,,,,,,,,,,,,,,,,,Nantes,144,00:07:50.945,Carry,True
,,,,,"[40.4, 45.1]",,,,,,,,,,,,,2.484338,,,,,,,,,,,01892e14-7b82-4c60-a787-45802cd920fa,347,,,"[31.7, 56.3]",3900615,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdou Kader Mangane,2953.0,Right Center Back,19,Gazélec Ajaccio,160,"['28402305-92df-4ff9-98dd-7d9cf364958e', 'cb813dc4-38df-443f-85da-fc0a5186f3b4']",52,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:07:52.042,Carry,
,,,,,"[28.4, 16.8]",,,,,,,,,,,,,1.575103,,,,,,,,,,,ccbdf09e-5310-4191-a8db-eee6e575bc31,352,,,"[28.4, 16.8]",3900615,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,19,Gazélec Ajaccio,160,"['1bc9e9de-caf9-4bf0-b28c-9a834c6feeaf', '2e951aa0-69ee-4c55-8914-7efc942f2620']",58,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:07:58.339,Carry,
,,,,,"[31.2, 14.3]",,,,,,,,,,,,,1.093963,,,,,,,,,,,ace5b8a1-6cc9-41dd-838f-51dbffa65cec,357,,,"[32.5, 9.0]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,19,Gazélec Ajaccio,160,"['13394175-b211-4685-a4e2-8652ddad4442', '6b54c9bb-3497-4165-a312-4bf592d26ec9']",1,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:08:01.402,Carry,
,,,,,"[50.6, 19.1]",,,,,,,,,,,,,0.092973,,,,,,,,,,,a802cbfd-3efb-4bdd-a49a-1fae4cfb58dd,360,,,"[50.1, 19.1]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,19,Gazélec Ajaccio,160,"['1111deab-c5c3-4cb1-a0ed-5384e44d839a', '16159f25-8957-40ba-a1b7-ed604ed3899a', '872781dd-ac55-4fd3-ac97-f8bdfabc446e']",3,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:08:03.985,Carry,True
,,,,,"[46.1, 18.8]",,,,,,,,,,,,,0.192509,,,,,,,,,,,7295fec6-9705-4be5-8978-820e67ff8df5,364,,,"[46.7, 19.8]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Le Moigne,401507.0,Right Defensive Midfield,19,Gazélec Ajaccio,160,"['6152be89-3186-4466-89aa-ef75e56059b3', 'f1f7a87c-b626-40be-945b-eb15d7857ee6']",4,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:08:04.895,Carry,
,,,,,"[70.1, 16.2]",,,,,,,,,,,,,0.018593,,,,,,,,,,,33de281d-6e03-467a-b5f6-68152d6bbd3b,375,,,"[69.0, 17.7]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Larbi,10616.0,Center Attacking Midfield,20,Gazélec Ajaccio,160,"['b8bfab45-534a-49ee-b851-a02e11d9be84', 'dd17fdd1-274c-427b-9e3b-e189b8e583c9']",23,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:08:23.673,Carry,
,,,,,"[65.8, 5.4]",,,,,,,,,,,,,0.840681,,,,,,,,,,,7506cd66-cc60-483f-b216-8a0e3f048c9e,378,,,"[65.8, 5.9]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,20,Gazélec Ajaccio,160,"['c5eae3fd-c2f4-475c-b260-d505aedf6e1b', 'f1fb161c-b87a-487f-ac78-e2b061a3848c']",24,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:08:24.237,Carry,
,,,,,"[42.3, 13.5]",,,,,,,,,,,,,0.122147,,,,,,,,,,,9e0acf50-8c68-4391-9b47-a314b002a96c,381,,,"[42.3, 13.5]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémie Bréchet,7603.0,Left Center Back,20,Gazélec Ajaccio,160,"['b25b311e-9ab9-4fa9-9da7-75a784c89f4d', 'c2c520fc-0400-4771-ac86-2b7859ad2c20']",26,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:08:26.810,Carry,
,,,,,"[30.4, 50.2]",,,,,,,,,,,,,3.641053,,,,,,,,,,,0a421590-1e96-4152-baa2-f13af7f0180a,384,,,"[39.5, 45.2]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdou Kader Mangane,2953.0,Right Center Back,20,Gazélec Ajaccio,160,"['2df7fdb3-5921-482f-9734-7719e028b24d', '9e7d99c5-d329-42d7-86a0-0170d58815f1']",28,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:08:28.811,Carry,
,,,,,"[45.9, 77.1]",,,,,,,,,,,,,1.621335,,,,,,,,,,,e8a0ded1-ab3f-4a54-802b-421472cc02a7,387,,,"[42.0, 74.3]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Coeff,7428.0,Right Back,20,Gazélec Ajaccio,160,"['5a445da7-8d61-42d1-9dde-0712d14ff1b7', 'af71fcb6-9fe4-40e4-8a23-0acc4728c0c7']",33,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:08:33.918,Carry,
,,,,,"[4.7, 8.8]",,,,,,,,,,,,,1.915231,,,,,,,,,,,155976f5-10a9-4e4c-9c35-b5328dc142f6,392,,,"[11.7, 9.5]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ermir Lenjani,10746.0,Left Back,20,Gazélec Ajaccio,160,"['5e24ed7d-33b3-485a-b2e8-5897b92950f4', 'b42e5d45-5e2b-4030-849a-439a401c61df', 'e06f8a51-a00c-4f98-b196-a90748d4e685']",39,,,,,,,,,,,,,,,,,Nantes,144,00:08:39.561,Carry,True
,,,,,"[23.6, 3.9]",,,,,,,,,,,,,0.258749,,,,,,,,,,,81ca16fc-d70e-4129-bd34-622ea34dfcbc,395,,,"[25.7, 5.5]",3900615,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Birama Touré,7350.0,Left Defensive Midfield,20,Gazélec Ajaccio,160,"['89ade3ce-27fd-462f-996c-ad2d1886cc01', 'de22653c-b980-4c6e-8700-bcafde2f796f']",43,,,,,,,,,,,,,,,,,Nantes,144,00:08:43.611,Carry,
,,,,,"[69.8, 54.0]",,,,,,,,,,,,,0.302653,,,,,,,,,,,8a1a55e5-288f-486f-892e-e1e2ca3324c3,400,,,"[69.8, 54.0]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Le Moigne,401507.0,Right Defensive Midfield,21,Gazélec Ajaccio,160,"['8a720d9f-cf6b-41f6-9811-4ca95b343abc', 'ba4d1eea-9cf4-460f-a744-c27b243fd72e']",2,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:02.876,Carry,
,,,,,"[50.0, 25.4]",,,,,,,,,,,,,1.997482,,,,,,,,,,,43c15923-3d79-4b10-98ef-e2b647905ae5,403,,,"[54.7, 26.3]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,21,Gazélec Ajaccio,160,"['54051dac-51d4-49e9-adb4-38035c02103e', 'b2f56847-32a7-4758-a5a5-3c67f8b2ce77']",5,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:05.381,Carry,
,,,,,"[75.3, 12.3]",,,,,,,,,,,,,1.973755,,,,,,,,,,,321e633f-4699-4fee-97ba-2ad2e9407e61,406,,,"[76.2, 3.8]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Mayi,7430.0,Left Midfield,21,Gazélec Ajaccio,160,"['04f06b70-3028-49be-9788-3a07d1b4d812', '5c626f3b-93c3-4a7f-83ee-cafe1eda62c2', 'f910b4d2-d5e3-4c6e-ad31-44daace43768']",8,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:08.865,Carry,True
,,,,,"[77.5, 31.3]",,,,,,,,,,,,,1.855151,,,,,,,,,,,93035728-e457-4425-a12c-4c12a7d58b88,410,,,"[71.1, 23.4]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Le Moigne,401507.0,Right Defensive Midfield,21,Gazélec Ajaccio,160,"['ae7defcf-d5fc-4e87-9493-0070a4d01110', 'fe80a1b0-74a3-486a-860c-bd7bc34ad729']",11,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:11.508,Carry,
,,,,,"[27.2, 57.4]",,,,,,,,,,,,,0.550263,,,,,,,,,,,7921bd45-6546-4101-aeb6-0d5949efcdaa,418,,,"[25.4, 58.5]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,22,Nantes,144,"['6d6498de-9c83-4015-a1a3-ca7d3b69e2df', 'ec41ddfb-c031-4dcd-a73e-efa4ee69955e']",23,,,,,,,,,,,,,,,,,Nantes,144,00:09:23.413,Carry,
,,,,,"[55.0, 54.9]",,,,,,,,,,,,,3.096683,,,,,,,,,,,995019ec-fc1e-4c9a-ba89-24aaaf26a050,421,,,"[45.4, 58.5]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,22,Nantes,144,"['23f88b53-1a58-4872-bf11-b8d7fcb7dd28', '5aac0442-fee0-4b99-9210-502f113e1555', '9cddf825-9eb3-4036-b5b4-edaa2f5f1b48']",25,,,,,,,,,,,,,,,,,Nantes,144,00:09:25.299,Carry,True
,,,,,"[55.6, 67.0]",,,,,,,,,,,,,0.225524,,,,,,,,,,,f279e658-6a00-4b06-ba44-8c84efd6e33f,430,,,"[53.7, 66.4]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,22,Nantes,144,"['2be3f8cc-697e-4364-b48b-e362d8e1857d', 'a745a19c-88d0-491c-9462-a60d75a573ea', 'a8cabd03-5abf-4bd5-b39d-587dca4aedc2']",32,,,,,,,,,,,,,,,,,Nantes,144,00:09:32.528,Carry,True
,,,,,"[81.1, 68.3]",,,,,,,,,,,,,2.841305,,,,,,,,,,,8434c859-8842-4cdf-9f9b-0dcc3ab2635a,435,,,"[79.3, 69.9]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Sala,3114.0,Center Forward,23,Nantes,144,"['067fe1a9-95d8-45ba-8b47-c4fb3253d522', 'd0c43f81-4fee-4687-b56c-abbb0fe5d114']",45,,,,,,,,,,,,,,,,,Nantes,144,00:09:45.611,Carry,
,,,,,"[5.1, 36.5]",,,,,,,,,,,,,1.269631,,,,,,,,,,,55a8819d-29b4-46d5-a301-4471e4a07ba4,440,,,"[3.7, 33.5]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Maury,401508.0,Goalkeeper,24,Gazélec Ajaccio,160,"['0bd70528-e314-4585-bf77-70a85fc04773', 'b1226994-2d48-40a9-8b48-df1f85b1e1a0', 'fb2ab83b-6508-47a0-bc51-5dd251ea3913']",50,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:50.630,Carry,True
,,,,,"[44.7, 15.6]",,,,,,,,,,,,,0.079999,,,,,,,,,,,1a3fb8e9-884e-443e-87e2-d60e71d4b393,444,,,"[42.2, 14.1]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Mayi,7430.0,Left Midfield,24,Gazélec Ajaccio,160,"['026b9f38-7ac1-4f24-a1de-7f7b80b38fd3', '1d134f97-6642-48ef-9e0a-ffd16075a4d7']",54,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:54.663,Carry,
,,,,,"[51.2, 48.2]",,,,,,,,,,,,,2.831847,,,,,,,,,,,081398b1-a709-409d-b895-3431147432e2,447,,,"[41.4, 31.3]",3900615,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,24,Gazélec Ajaccio,160,"['52aae78b-f3b3-4d5c-bd24-525801f32017', 'e1fec521-2e2e-47bf-8ad8-8391ff9f9c6e']",56,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:09:56.300,Carry,
,,,,,"[43.4, 72.6]",,,,,,,,,,,,,1.409141,,,,,,,,,,,b473880b-8b40-45b8-9019-70f1c58c7987,450,,,"[43.4, 73.2]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,24,Gazélec Ajaccio,160,"['593a44d6-61c0-4355-950f-73636c9251a1', 'b71fbd3c-cd98-4409-9aac-3933375a00db']",0,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:00.595,Carry,
,,,,,"[56.1, 71.2]",,,,,,,,,,,,,1.103321,,,,,,,,,,,e953af6a-63d2-4a35-a762-a993ab160b4f,453,,,"[57.9, 65.4]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ducourtioux,401509.0,Right Midfield,24,Gazélec Ajaccio,160,"['05852bdb-1d72-4eb8-b1f6-6352321da15a', '5980a11d-b894-492c-8344-6d3e9f9d980b', '893f1645-7ed3-4b16-b4cb-6452b2af5a78']",2,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:02.722,Carry,True
,,,,,"[53.4, 70.6]",,,,,,,,,,,,,3.536857,,,,,,,,,,,30c97f6c-a406-4e9b-b954-82330f4c7154,457,,,"[48.1, 74.9]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Coeff,7428.0,Right Back,24,Gazélec Ajaccio,160,"['41bfa90c-9437-457e-8fb3-62b6ca0d4865', 'b427bfcd-c41c-420d-a938-26273878c4a6']",4,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:04.522,Carry,
,,,,,"[51.4, 12.9]",,,,,,,,,,,,,1.453285,,,,,,,,,,,8de1ce49-a0da-4629-8daf-d81338d96ff8,460,,,"[51.2, 12.9]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,24,Gazélec Ajaccio,160,"['7ccb816f-12ad-4df3-8980-644cd24c1fea', 'c177a7c2-2010-4f96-a5c8-e88f51036f1b']",11,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:11.656,Carry,
,,,,,"[71.1, 7.0]",,,,,,,,,,,,,0.683835,,,,,,,,,,,1524e261-aecc-4b3d-a3b2-1cf3897d0dab,463,,,"[69.2, 5.2]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Mayi,7430.0,Left Midfield,24,Gazélec Ajaccio,160,"['1eeb7c43-eaa6-4499-be1c-27595d4d7e78', '64c60ee5-1ccc-4a87-923d-92082eae8010']",13,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:13.906,Carry,
,,,,,"[75.0, 18.2]",,,,,,,,,,,,,0.955286,,,,,,,,,,,0995f78c-833c-4083-836c-94398b70e201,466,,,"[72.3, 18.7]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,24,Gazélec Ajaccio,160,"['9c0028de-e2f8-47bd-a082-7e14e7df1f49', 'b525e0f7-daa4-4d53-8a08-448fb8f2e6e1', 'c5134e4e-159f-457b-a10e-0c3338d4738f']",15,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:10:15.252,Carry,True
,,,,,"[15.3, 62.7]",,,,,,,,,,,,,0.197981,,,,,,,,,,,fe2573c8-1b29-49e1-b840-2544bcd11b68,474,,,"[16.4, 64.5]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Center Back,25,Nantes,144,"['50bbc5c2-44c9-4284-9b99-f6dcf684cc2e', 'a5ef1827-7a13-43ec-be1a-8db1fee5f169']",20,,,,,,,,,,,,,,,,,Nantes,144,00:10:20.167,Carry,
,,,,,"[9.5, 45.5]",,,,,,,,,,,,,1.668867,,,,,,,,,,,25294cb1-7d4b-4a2a-ac72-26fce584ee6b,477,,,"[7.5, 51.9]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Riou,25377.0,Goalkeeper,25,Nantes,144,"['932631ed-8f61-4ac0-aa5b-3a1940fc4fa2', 'ca9c8f0a-42a8-4548-bdeb-095fcf7c026c']",22,,,,,,,,,,,,,,,,,Nantes,144,00:10:22.346,Carry,
,,,,,"[29.3, 21.1]",,,,,,,,,,,,,1.201429,,,,,,,,,,,7e939ee3-1fd1-40bd-a1df-37df2235699f,480,,,"[22.5, 21.9]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,25,Nantes,144,"['3a1806d5-db81-42af-a3a6-06b93cd49ecf', 'c8d3ab46-fd93-40f7-ae4f-cf51f196e4ed']",26,,,,,,,,,,,,,,,,,Nantes,144,00:10:26.348,Carry,
,,,,,"[44.7, 17.5]",,,,,,,,,,,,,1.265398,,,,,,,,,,,9fc18fee-b3cf-4cbb-a9d0-4178dd0deca6,483,,,"[44.5, 18.8]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Wing,25,Nantes,144,"['0535fce4-4161-4024-b8d5-e93200791567', '16b9798f-bf01-456d-b921-ca8985f8662f', '1982ab94-2c9c-440f-aa09-63534fc55b34']",28,,,,,,,,,,,,,,,,,Nantes,144,00:10:28.915,Carry,True
,,,,,"[32.6, 19.2]",,,,,,,,,,,,,0.890274,,,,,,,,,,,f169c8f5-33f8-403a-bf2d-e282b2eb1271,487,,,"[32.6, 19.2]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,25,Nantes,144,"['5551b536-c5f1-4666-9b96-c87e2033aae7', 'd120320d-3c74-4eea-b6f3-8ede881b2428']",31,,,,,,,,,,,,,,,,,Nantes,144,00:10:31.454,Carry,
,,,,,"[43.4, 36.3]",,,,,,,,,,,,,4.664742,,,,,,,,,,,621ccaa2-099f-457b-9a8f-838d2943e347,490,,,"[30.7, 44.2]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Center Back,25,Nantes,144,"['7e1d487d-5cd5-4bf6-987a-e4b45ee5fadb', 'd1919983-a98c-46a4-8d6c-f4ef5a63f4cf']",33,,,,,,,,,,,,,,,,,Nantes,144,00:10:33.793,Carry,
,,,,,"[44.3, 14.2]",,,,,,,,,,,,,2.082168,,,,,,,,,,,be181233-6586-4da5-83f8-07cdad843817,493,,,"[44.5, 14.7]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,25,Nantes,144,"['e1e995f5-f007-4832-a8d6-ca4628b5e28a', 'ff640ccf-b1b4-4431-b1df-e5d16fac8574']",39,,,,,,,,,,,,,,,,,Nantes,144,00:10:39.841,Carry,
,,,,,"[55.6, 39.1]",,,,,,,,,,,,,0.883324,,,,,,,,,,,327863e3-2487-4cdc-9a62-7510100c4bba,496,,,"[57.0, 40.5]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Thomasson,3375.0,Right Wing,25,Nantes,144,"['02f42717-a8f9-43cb-9205-413e29158c31', '33f7939b-665d-4673-a283-be8423ca2376']",43,,,,,,,,,,,,,,,,,Nantes,144,00:10:43.146,Carry,
,,,,,"[44.3, 34.9]",,,,,,,,,,,,,2.622207,,,,,,,,,,,77a36c58-6c00-4890-8800-9141d85e0ae9,499,,,"[44.8, 35.5]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Center Back,25,Nantes,144,"['b18e0fa3-d483-43cc-bc59-13f45fc8ba73', 'e8f48851-251f-4ad2-8db2-cf006dac2eee']",45,,,,,,,,,,,,,,,,,Nantes,144,00:10:45.308,Carry,
,,,,,"[61.4, 61.4]",,,,,,,,,,,,,2.299168,,,,,,,,,,,fb76649b-aacb-4105-b1a9-70b2fe029d8f,502,,,"[57.6, 71.7]",3900615,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Sabaly,3404.0,Right Back,25,Nantes,144,"['013f8712-cb0e-4e58-8ae0-cf42cebe993c', '75fdc4c4-b6bf-46a9-87b1-0f236c14e1a5', 'ae958c01-16cf-47e0-b0cf-44e56173d6fe']",49,,,,,,,,,,,,,,,,,Nantes,144,00:10:49.857,Carry,True
,,,,,"[62.6, 18.9]",,,,,,,,,,,,,0.688219,,,,,,,,,,,07e0c3d1-06f0-4655-b81d-dadfd21a9a66,510,,,"[57.2, 23.3]",3900615,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,26,Nantes,144,"['70080189-ed57-4978-8980-1e9a1b8eaa94', 'bcc51c7b-8775-4d9a-bbd5-49e8ebf0c43d']",0,,,,,,,,,,,,,,,,,Nantes,144,00:11:00.727,Carry,
,,,,,"[86.5, 39.3]",,,,,,,,,,,,,0.419615,,,,,,,,,,,abaa6994-9458-4181-8e62-f9b55f0131c4,518,,,"[85.4, 38.4]",3900615,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jacques Zoua Daogari,401505.0,Center Forward,27,Gazélec Ajaccio,160,"['384c3bf0-8da3-4a35-9dd1-461947e450ae', 'a0a19e52-d0bb-4b38-90b1-175757a494ff', 'aeb1e0d3-f778-4bd7-bfdc-28f683d7b08c', 'c2e35203-fc13-4e1e-90c2-5689597aeb0e']",30,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:11:30.839,Carry,True
,,,,,"[53.2, 42.0]",,,,,,,,,,,,,1.291597,,,,,,,,,,,3ff32220-2300-4be5-a630-0f648435ae6e,539,,,"[47.6, 40.3]",3900615,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,29,Nantes,144,"['1e277d7e-a9a5-4210-9675-f62e757fa7c9', 'c95507dd-6cee-47a0-862b-15ee268c262f']",1,,,,,,,,,,,,,,,,,Nantes,144,00:13:01.743,Carry,
,,,,,"[82.3, 4.2]",,,,,,,,,,,,,4.908125,,,,,,,,,,,1f101ad4-7380-45f1-963e-22b6543f1626,542,,,"[51.2, 18.0]",3900615,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ermir Lenjani,10746.0,Left Back,29,Nantes,144,"['12de2ba6-2468-41c3-aa45-c37978aacfdf', 'f239f575-5643-4283-8d68-69ea5e0baaad', 'fe84ca6a-1bf1-4295-9930-3cc544093ec7']",4,,,,,,,,,,,,,,,,,Nantes,144,00:13:04.720,Carry,True
,,,,,"[36.5, 16.3]",,,,,,,,,,,,,2.838704,,,,,,,,,,,6f3a3f97-6ec2-4697-89e3-3f26aef45216,546,,,"[44.8, 16.0]",3900615,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,29,Nantes,144,"['893636d8-c5d6-4d49-bdd2-aa1ea3c0dbfe', 'd47115f8-ddb9-489b-86ae-7067a026420c']",12,,,,,,,,,,,,,,,,,Nantes,144,00:13:12.123,Carry,
,,,,,"[42.2, 56.4]",,,,,,,,,,,,,2.123781,,,,,,,,,,,883d2398-c7d8-4b12-84e4-39c4a7eb862f,551,,,"[33.2, 38.1]",3900615,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rémi Gomis,401478.0,Right Center Back,29,Nantes,144,"['c827140f-db46-4fc7-a983-7dabc06deb49', 'e5ea82d2-24d0-4448-938a-171dcb46e390']",17,,,,,,,,,,,,,,,,,Nantes,144,00:13:17.259,Carry,
,,,,,"[57.5, 22.0]",,,,,,,,,,,,,1.020298,,,,,,,,,,,c9337992-7b75-47ac-b1d3-307ee99273fb,556,,,"[50.9, 17.4]",3900615,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,30,Gazélec Ajaccio,160,"['486082fd-13c9-49b4-b5b3-25dc350f3043', '7081883f-9a4e-45c9-93ba-7155a5438bf2', '8ab14ffd-200a-4be4-9a70-1466cf98d2a4']",21,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:13:21.893,Carry,True
