50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.17201,,,,,,,,,,,,25341932-5843-4f2e-a844-62ca68d7cb02,1707,,"[116.8, 3.5]",3901245,42,,,,,1.4909663,,Left Foot,,,,"[117.0, 6.0]",,Ground Pass,,2.5079873,Incomplete,,,,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,86,Lorient,165,"['af9cd378-14e7-46d0-8b14-0dc06e8569ac', 'd96bf372-042e-4975-baeb-af39dfce66a9']",7,,,,,,,,,,,,,,,,Lorient,165,00:42:07.526,Pass,True
,,,,,,,,,,,,,,,,1.532086,,,,,,,,,,,,d384f7ef-e373-4e84-9f2e-1dbaf4476b9c,1711,,"[120.0, 0.1]",3901245,42,,,,,1.6811495,,Left Foot,,,,"[116.0, 36.2]",,High Pass,,36.32093,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Maxime Barthelmé,7567.0,Left Midfield,87,Lorient,165,['8b10723b-a89a-4757-99b2-fc978ff8f92f'],35,,,,,,,,,,,,,,,,Lorient,165,00:42:35.085,Pass,
,,,,,,,,,,,,,,,,2.444767,,,,,,,,,,,,2c23f91b-56e6-488b-a784-1c254d0901b6,1718,,"[88.3, 4.7]",3901245,42,,,,,-0.22503829,,Right Foot,,,,"[96.6, 2.8]",,Ground Pass,,8.514693,,,Maxime Barthelmé,7567.0,,,,,Recovery,1,From Corner,Wesley Lautoa,3769.0,Left Center Back,87,Lorient,165,['9819092d-7865-47d4-a749-7b83f364181b'],44,,,,,,,,,,,,,,,,Lorient,165,00:42:44.353,Pass,
,,,,,,,,,,,,,,,,1.464974,,,,,,,,,,,,72111e49-8621-4743-b0f7-6972e87fda51,1724,,"[26.6, 72.9]",3901245,42,,,,,-0.84832865,,Right Foot,,,,"[43.7, 53.5]",,Ground Pass,,25.860588,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Left Wing,88,Bordeaux,146,['16016d3c-70f5-4ee7-9556-d3acff69c8cb'],51,,,,,,,,,,,,,,,,Bordeaux,146,00:42:51.787,Pass,
,,,,,,,,,,,,,,,,0.984676,,,,,,,,,,,,8473487b-6d3e-4b4c-8409-b0cca80dadd2,1727,,"[62.7, 66.6]",3901245,42,,,,,0.8012698,,Right Foot,,,,"[72.0, 76.2]",,Ground Pass,,13.366002,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,Regular Play,Cheick Tidiane Diabaté,7130.0,Center Forward,88,Bordeaux,146,['266a0287-c3be-45f1-b5d8-d752d2c2154e'],55,,,,,,,,,,,,,,,,Bordeaux,146,00:42:55.781,Pass,
,,,,,,,,,,,,,,,,1.103062,,,,,,,,,,,,10829704-0f6c-4438-91bc-349492e9c88c,1737,,"[85.0, 56.6]",3901245,43,,,,,-0.6299068,,Left Foot,,,,"[106.4, 41.0]",,High Pass,,26.482447,Incomplete,,Cheick Tidiane Diabaté,7130.0,,,,,Free Kick,1,From Free Kick,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,89,Bordeaux,146,"['4e05196a-6e2b-43ec-a6df-97c4e22905ef', 'd61858ad-f459-4e91-9d75-1cb80e4d2052']",52,,,,,,,,,,,,,,,,Bordeaux,146,00:43:52.352,Pass,
,,,,,,,,,,,,,,,,1.116204,,,,,,,,,,,,38ec5c55-e4ca-4f85-b305-31c6c678d1e2,1740,,"[86.0, 51.9]",3901245,43,,,,,-1.677532,,Left Foot,,,,"[84.5, 37.9]",,Low Pass,,14.080128,,,Valentín Vada,3356.0,,,,,Recovery,1,From Free Kick,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,89,Bordeaux,146,['6539589f-fffd-452d-8a48-bec50f2f8eb7'],54,,,,,,,,,,,,,,,,Bordeaux,146,00:43:54.952,Pass,
,,,,,,,,,,,,,,,,1.008105,,,,,,,,,,,,c14ad1c9-739b-4ff3-b7bf-26c9030e77e9,1743,,"[82.9, 37.3]",3901245,43,,,,,2.3561945,,Right Foot,,,,"[72.7, 47.5]",,Ground Pass,,14.424978,,,Clément Chantôme,7552.0,,,,,,1,From Free Kick,Valentín Vada,3356.0,Left Center Midfield,89,Bordeaux,146,['eb5c16cb-4bbe-46ac-b38d-5eccbfeb2757'],56,,,,,,,,,,,,,,,,Bordeaux,146,00:43:56.699,Pass,
,,,,,,,,,,,,,,,,0.947164,,,,,,,,,,,,0b685b9b-eb55-4161-becc-ba28bedd617b,1746,,"[75.8, 47.7]",3901245,44,,,,,-0.7696514,,Right Foot,,,,"[88.7, 35.2]",,Ground Pass,,17.96274,,,Diego Alejandro Rolan Silva,6739.0,,,,,,1,From Free Kick,Clément Chantôme,7552.0,Center Defensive Midfield,89,Bordeaux,146,['d3aa2363-13d8-4884-9cf8-3404786e82a8'],0,,,,,,,,,,,,,,,,Bordeaux,146,00:44:00.035,Pass,
,,,,,,,,,,,,,,,,1.315467,,,,,,,,,,,,44dec7c3-1c10-4ec0-93c6-e60867e0f5a8,1750,,"[80.6, 24.0]",3901245,44,,,,,-2.155674,,Left Foot,,,,"[70.8, 9.2]",,Ground Pass,,17.750492,,,Valentín Vada,3356.0,,,,,,1,From Free Kick,Diego Alejandro Rolan Silva,6739.0,Left Wing,89,Bordeaux,146,['53d410fa-3169-49ae-9fae-da3e30c88199'],2,,,,,,,,,,,,,,,,Bordeaux,146,00:44:02.687,Pass,
,,,,,,,,,,,,,,,,2.56897,,,,,,,,,,,,d0138c8e-22a5-4a1e-872c-fcd1e655972d,1754,,"[70.8, 22.5]",3901245,44,,,,,2.238462,,Right Foot,,,,"[58.5, 38.1]",,Ground Pass,,19.865799,Incomplete,,Clément Chantôme,7552.0,,,,,,1,From Free Kick,Valentín Vada,3356.0,Left Center Midfield,89,Bordeaux,146,"['1bc3ffc4-641c-43b4-92ab-209027355517', '2d086348-42c7-46a9-8c6c-ccb6d6e56cb7', '2e2e41be-2046-4e13-843c-85d2e6522f64']",5,,,,,,,,,,,,,,,,Bordeaux,146,00:44:05.575,Pass,True
,,,,,,,,,,,,,,,,3.04,,,,,,,,,,,,bf57c8a7-2017-4916-83c9-b74fefdee2d9,1759,,"[82.4, 28.2]",3901245,44,,,,,-0.5880026,,Right Foot,,,,"[98.0, 17.8]",,Ground Pass,,18.748867,,,Maxime Barthelmé,7567.0,,,,,,1,From Free Kick,Benjamin Moukandjo Bilé,33178.0,Right Center Forward,89,Bordeaux,146,"['4aea3a96-f407-4012-802b-5155c6a9da2d', 'a72757e4-5c65-47d6-8c91-9167bcc81ecb']",10,,,,,,,,,,,,,,,,Lorient,165,00:44:10.502,Pass,True
,,,,,,,,,,,,,,,,0.390143,,,,,,,,,,,,8633a67d-3f8f-4763-84b0-41e7dde7cb20,1762,,"[98.0, 17.8]",3901245,44,,,,,0.6248862,,Left Foot,,,,"[104.1, 22.2]",,Ground Pass,,7.521303,Incomplete,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,From Free Kick,Maxime Barthelmé,7567.0,Left Midfield,89,Bordeaux,146,"['749201e7-f404-43d2-ada6-1aa731bbdb7c', '770464f2-cfd7-42a7-97cc-f3b084f47fb3']",13,,,,,,,,,,,,,,,,Lorient,165,00:44:13.566,Pass,
,,,,,,,,,,,,,,,,2.757515,,,,,,,,,,,,379ed152-a5f0-48bd-9ce5-2c31c638a865,1771,,"[27.7, 54.4]",3901245,45,,,,,0.28532943,,Left Foot,,,,"[80.2, 69.8]",,High Pass,,54.712063,,,Cheick Tidiane Diabaté,7130.0,,,,,Free Kick,1,From Free Kick,Jérôme Prior,4509.0,Goalkeeper,90,Bordeaux,146,['d1e134cf-080e-4763-a92a-08a079d350aa'],2,,,,,,,,,,,,,,,,Bordeaux,146,00:45:02.152,Pass,
,,,,,,,,,,,,,,,,1.403468,,,,,,,,,,,,702f88ef-cf53-42e6-be47-e3a6a1926778,1773,,"[79.9, 70.0]",3901245,45,,,,,-0.2884947,,Head,,,,"[95.4, 65.4]",,High Pass,,16.168179,Incomplete,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,From Free Kick,Cheick Tidiane Diabaté,7130.0,Center Forward,90,Bordeaux,146,"['97160218-8a65-4913-9fc4-665911ad215e', 'fb061305-d7f4-4cae-821b-569d6139090e']",4,,,,,,,,,,,,,,,,Bordeaux,146,00:45:04.909,Pass,
,,,,,,,,,,,,,,,,2.240605,,,,,,,,,,,,97160218-8a65-4913-9fc4-665911ad215e,1775,,"[24.7, 14.7]",3901245,45,,,,,0.32048953,,Left Foot,,,,"[48.5, 22.6]",,High Pass,,25.076881,Incomplete,,Benjamin Jeannot,3552.0,,,,,Recovery,1,From Free Kick,Raphaël Adelino José Guerreiro,5209.0,Left Back,90,Bordeaux,146,"['3dd8abcb-aa0b-48ec-9cb8-8b0b1bf77cd4', '702f88ef-cf53-42e6-be47-e3a6a1926778', 'b8cce172-ffee-409d-a5af-3aca7565fd6d']",6,,,,,,,,,,,,,,,,Lorient,165,00:45:06.313,Pass,
,,,,,,,,,,,,,,,,2.345701,,,,,,,,,,,,3dd8abcb-aa0b-48ec-9cb8-8b0b1bf77cd4,1777,,"[71.6, 57.5]",3901245,45,,,,,1.953939,,Head,,,,"[63.7, 77.1]",,Low Pass,,21.132202,,,Mathieu Debuchy,4428.0,,,,,Interception,1,From Free Kick,Valentín Vada,3356.0,Left Center Midfield,90,Bordeaux,146,"['489a5113-3cd9-436d-8205-37a4989d6f91', '97160218-8a65-4913-9fc4-665911ad215e']",8,,,,,,,,,,,,,,,,Bordeaux,146,00:45:08.553,Pass,
,,,,,,,,,,,,,,,,1.001785,,,,,,,,,,,,418941c8-0516-4abe-a31b-8981bc15bc4f,1781,,"[59.5, 77.7]",3901245,45,,,,,0.051567145,,Right Foot,,,,"[75.0, 78.5]",,Low Pass,,15.520632,Incomplete,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,From Free Kick,Mathieu Debuchy,4428.0,Right Back,90,Bordeaux,146,"['01e115ef-1a9f-40b4-9432-09ebc98d5ece', '7b642fb6-b538-4c80-914e-4e70906353c4', '812f3a31-7f89-4d38-bfc4-43ff3af4d562']",13,,,,,,,,,,,,,,,,Bordeaux,146,00:45:13.437,Pass,True
,,,,,,,,,,,,,,,,1.985814,,,,,,,,,,,,c51cab39-fb93-4674-8211-79d856fcf42e,1784,,"[69.5, 80.0]",3901245,45,,,,,-0.13060817,,,,,,"[93.1, 76.9]",,High Pass,,23.80273,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,Throw-in,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,91,Bordeaux,146,['419ecfb4-9ad1-4d90-93a7-108ef385aa70'],31,,,,,,,,,,,,,,,,Bordeaux,146,00:45:31.388,Pass,
,,,,,,,,,,,,,,,,1.480594,,,,,,,,,,,,869c22bf-abe4-4553-894a-df7ed475f49c,1791,,"[31.8, 16.4]",3901245,45,,,,,2.982041,,Right Foot,,,,"[23.1, 17.8]",,Ground Pass,,8.811924,,,Wesley Lautoa,3769.0,,,,,Recovery,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,92,Lorient,165,"['7d4a0b0c-1bef-441a-8684-8e48eae2a041', 'd06ff7ce-18bf-44e6-be83-84907b922d66']",35,,,,,,,,,,,,,,,,Lorient,165,00:45:35.000,Pass,True
,,,,,,,,,,,,,,,,0.860258,,,,,,,,,,,,79dd0f39-e26d-480b-9a05-3640cb62434f,1794,,"[23.1, 17.6]",3901245,45,,,,,-1.2181767,,Left Foot,,,,"[27.7, 5.1]",,Ground Pass,,13.319534,,,Maxime Barthelmé,7567.0,,,,,,1,Regular Play,Wesley Lautoa,3769.0,Left Center Back,92,Lorient,165,['cdebb558-8623-42ca-8d38-aaf2ed625035'],36,,,,,,,,,,,,,,,,Lorient,165,00:45:36.587,Pass,
,,,,,,,,,,,,,,,,0.205212,,,,,,,,,,,,40499b1b-12d3-4036-8073-6c5b51492f10,1798,,"[27.2, 3.7]",3901245,45,,,,,-2.3127437,,Left Foot,,,,"[23.9, 0.1]",,High Pass,,4.883646,Out,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,92,Lorient,165,['238d4f6e-d4a7-4764-9f5f-8c287e0acca4'],40,,,,,,,,,,,,,,,,Lorient,165,00:45:40.631,Pass,
,,,,,,,,,,,,,,,,1.086882,,,,,,,,,,,,f028c030-3321-4815-9796-74082177cba5,1800,,"[96.8, 80.0]",3901245,45,,,,,-2.54805,,,,,,"[88.5, 74.4]",,Low Pass,,10.012492,,,Jaroslav Plašil,3150.0,,,,,Throw-in,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,93,Bordeaux,146,['09bccd12-648d-4683-aa42-f50985146c0f'],45,,,,,,,,,,,,,,,,Bordeaux,146,00:45:45.583,Pass,
,,,,,,,,,,,,,,,,1.689302,,,,,,,,,,,,935b947e-950b-4d04-9e3c-f5b0c1016169,1804,,"[82.4, 77.9]",3901245,45,,,,,-2.8458667,,Left Foot,,,,"[54.5, 69.4]",,Low Pass,,29.166077,,,Frédéric Guilbert,2946.0,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Right Center Midfield,93,Bordeaux,146,"['39e5cc86-6a0d-4f8d-b966-4d3da9ccf823', '66fe7dfc-a3d9-4165-baf8-2d1f49eab100']",50,,,,,,,,,,,,,,,,Bordeaux,146,00:45:50.003,Pass,True
,,,,,,,,,,,,,,,,0.941563,,,,,,,,,,,,3c0aabb4-0244-4626-89c1-7c0e4c709e41,1807,,"[57.7, 78.3]",3901245,45,,,,,0.022984458,,Right Foot,,,,"[66.4, 78.5]",,Ground Pass,,8.702298,,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,93,Bordeaux,146,['c0e46d6a-5464-42c4-9ac4-f1bb68def4bb'],53,,,,,,,,,,,,,,,,Bordeaux,146,00:45:53.741,Pass,
,,,,,,,,,,,,,,,,1.605898,,,,,,,,,,,,7758cd81-7bdf-4b85-a7d7-5e933aec0c78,1810,,"[64.8, 74.4]",3901245,45,,,,,-2.302251,,Right Foot,,,,"[42.9, 50.0]",,Low Pass,,32.786736,,,Nicolas Pallois,3256.0,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Right Center Midfield,93,Bordeaux,146,['a61b786c-deac-423c-b5b2-bb495e0ba706'],55,,,,,,,,,,,,,,,,Bordeaux,146,00:45:55.631,Pass,
,,,,,,,,,,,,,,,,1.175852,,,,,,,,,,,,5b764763-9045-4b1f-ade1-160de93e4720,1813,,"[47.7, 35.4]",3901245,46,,,,,-0.28188172,,Left Foot,,,,"[69.8, 29.0]",,Ground Pass,,23.008041,,,Valentín Vada,3356.0,,,,,,1,From Throw In,Nicolas Pallois,3256.0,Left Center Back,93,Bordeaux,146,['84159efc-da65-4694-a0a9-40aac436d881'],1,,,,,,,,,,,,,,,,Bordeaux,146,00:46:01.430,Pass,
,,,,,,,,,,,,,,,,1.832328,,,,,,,,,,,,9ac65706-092a-4df5-84fd-38dcd649c0a4,1816,,"[70.2, 28.3]",3901245,46,,,,,-0.9453113,,Right Foot,,,,"[85.8, 6.7]",,Ground Pass,,26.644323,,,Adam Ounas,10448.0,,,,,,1,From Throw In,Valentín Vada,3356.0,Left Center Midfield,93,Bordeaux,146,['5971fa84-b0c1-4bfc-b1e6-1770f88e8c7e'],3,,,,,,,,,,,,,,,,Bordeaux,146,00:46:03.519,Pass,
,,,,,,,,,,,,,,,,1.427031,,,,,,,,,,,,d624ac36-4d0b-4366-8572-9983762a93f7,1819,,"[83.7, 6.0]",3901245,46,,,,,-2.9777844,,Left Foot,,,,"[71.6, 4.0]",,Ground Pass,,12.264175,,,Diego Armando Valentin Contento,4628.0,,,,,,1,From Throw In,Adam Ounas,10448.0,Left Wing,93,Bordeaux,146,['eb732f49-2f52-46a4-8b9f-9f93951c194f'],7,,,,,,,,,,,,,,,,Bordeaux,146,00:46:07.837,Pass,
,,,,,,,,,,,,,,,,2.674008,,,,,,,,,,,,4945c184-325e-4218-96bc-ee0ccc602918,1822,,"[69.7, 4.2]",3901245,46,,,,,2.5978873,,Left Foot,,,,"[42.9, 20.4]",,Ground Pass,,31.315811,,,Nicolas Pallois,3256.0,,,,,,1,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,93,Bordeaux,146,['814bc129-e96f-4ab7-bb03-82e265f17d00'],9,,,,,,,,,,,,,,,,Bordeaux,146,00:46:09.344,Pass,
,,,,,,,,,,,,,,,,3.458485,,,,,,,,,,,,f58db64b-18b9-41df-bf46-26447a8ccf99,1824,,"[42.9, 20.4]",3901245,46,,,,,2.5272152,,Left Foot,,,,"[15.4, 39.8]",,Ground Pass,,33.65427,,,Jérôme Prior,4509.0,,,,,,1,From Throw In,Nicolas Pallois,3256.0,Left Center Back,93,Bordeaux,146,['ebd8f444-3e95-42b4-bd7d-99a60c6edcef'],12,,,,,,,,,,,,,,,,Bordeaux,146,00:46:12.018,Pass,
,,,,,,,,,,,,,,,,2.121925,,,,,,,,,,,,05d8c466-a0b1-4c33-8190-750fc328586c,1827,,"[16.2, 37.5]",3901245,46,,,,,-1.3249623,,Left Foot,,,,"[23.1, 10.0]",,Ground Pass,,28.352425,,,Nicolas Pallois,3256.0,,,,,,1,From Throw In,Jérôme Prior,4509.0,Goalkeeper,93,Bordeaux,146,['b33d3ba1-efd4-4a23-99a4-720a9214f69f'],19,,,,,,,,,,,,,,,,Bordeaux,146,00:46:19.153,Pass,
,,,,,,,,,,,,,,,,1.375247,,,,,,,,,,,,cf50f78c-e501-4e42-ba6c-b3923020503a,1830,,"[23.3, 12.3]",3901245,46,,,,,1.4038662,,Left Foot,,,,"[27.9, 39.6]",,Ground Pass,,27.684834,,,Clément Chantôme,7552.0,,,,,,1,From Throw In,Nicolas Pallois,3256.0,Left Center Back,93,Bordeaux,146,['bddcb639-e759-42fd-bbc9-8334c99dea34'],22,,,,,,,,,,,,,,,,Bordeaux,146,00:46:22.708,Pass,
,,,,,,,,,,,,,,,,1.387319,,,,,,,,,,,,d812802b-efd4-416c-8d6e-4a16fa42d600,1833,,"[28.9, 43.1]",3901245,46,,,,,0.9618866,,Right Foot,,,,"[41.8, 61.6]",,Ground Pass,,22.553492,,,Frédéric Guilbert,2946.0,,,,,,1,From Throw In,Clément Chantôme,7552.0,Center Defensive Midfield,93,Bordeaux,146,['94efe67c-6e32-4060-a602-ed6d8c752a5e'],25,,,,,,,,,,,,,,,,Bordeaux,146,00:46:25.853,Pass,
,,,,,,,,,,,,,,,,1.124623,,,,,,,,,,,,3af2ae44-0afe-4aac-93fd-54602701ec01,1836,,"[42.1, 62.3]",3901245,46,,,,,0.7804231,,Right Foot,,,,"[52.2, 72.3]",,Ground Pass,,14.213022,,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,93,Bordeaux,146,['1b677fc6-0532-47a7-85b6-d1e9a87a0c05'],28,,,,,,,,,,,,,,,,Bordeaux,146,00:46:28.188,Pass,
,,,,,,,,,,,,,,,,1.136897,,,,,,,,,,,,65f2ff4e-694f-4b5f-8517-a6382134b14b,1839,,"[55.4, 75.4]",3901245,46,,,,,-0.36083677,,Right Foot,,,,"[66.0, 71.4]",,Ground Pass,,11.329607,,,Malcom Filipe Silva de Oliveira,3109.0,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Right Center Midfield,93,Bordeaux,146,['f5cd106f-7a57-41f1-8b80-78f26230dc93'],30,,,,,,,,,,,,,,,,Bordeaux,146,00:46:30.721,Pass,
,,,,,,,,,,,,,,,,1.155502,,,,,,,,,,,,e8032bed-37b4-4336-9ceb-3267f5f6f459,1842,,"[67.2, 71.2]",3901245,46,,,,,2.8049178,,Right Foot,,,,"[55.2, 75.4]",,Ground Pass,,12.713772,,,Jaroslav Plašil,3150.0,,,,,,1,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,93,Bordeaux,146,['78daa3c3-7d8b-4f28-91b0-e7c35d03cf2f'],31,,,,,,,,,,,,,,,,Bordeaux,146,00:46:31.863,Pass,
,,,,,,,,,,,,,,,,1.169354,,,,,,,,,,,,f5649555-9612-499e-996c-e1a285f1e4c2,1845,,"[57.2, 72.3]",3901245,46,,,,,-1.1350052,,Right Foot,,,,"[63.3, 59.2]",,Ground Pass,,14.450605,,,Cheick Tidiane Diabaté,7130.0,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Right Center Midfield,93,Bordeaux,146,['8380604d-01b7-4324-8138-ab9de85afba2'],34,,,,,,,,,,,,,,,,Bordeaux,146,00:46:34.534,Pass,
,,,,,,,,,,,,,,,,1.538505,,,,,,,,,,,,e09b38fe-67af-416e-895e-8451709cb259,1848,,"[57.2, 54.1]",3901245,46,,,,,-1.9567858,,Right Foot,,,,"[47.0, 29.0]",,Ground Pass,,27.093357,,,Nicolas Pallois,3256.0,,,,,,1,From Throw In,Cheick Tidiane Diabaté,7130.0,Center Forward,93,Bordeaux,146,['4ce64935-d3aa-41f5-a80c-00bb2e730e35'],37,,,,,,,,,,,,,,,,Bordeaux,146,00:46:37.342,Pass,
,,,,,,,,,,,,,,,,0.645213,,,,,,,,,,,,655d10ab-2b12-4959-ada7-a87a86d29f26,1852,,"[62.3, 23.3]",3901245,46,,,,,-0.35181668,,Left Foot,,,,"[70.2, 20.4]",,Ground Pass,,8.415462,,,Adam Ounas,10448.0,,,,,,1,From Throw In,Nicolas Pallois,3256.0,Left Center Back,93,Bordeaux,146,"['39229b12-2a5a-4cbb-a6c0-4e85c1399475', '8c4f22f4-5749-4cf2-8d6e-b9469aa874bb']",42,,,,,,,,,,,,,,,,Bordeaux,146,00:46:42.656,Pass,True
,,,,,,,,,,,,,,,,1.475779,,,,,,,,,,,,8eb9741f-e8b1-4eeb-a1b2-684bdb315849,1854,,"[69.8, 20.2]",3901245,46,,,,,2.7418115,,Right Foot,,,,"[48.5, 29.2]",,Ground Pass,,23.123365,,,Clément Chantôme,7552.0,,,,,,1,From Throw In,Adam Ounas,10448.0,Left Wing,93,Bordeaux,146,['c3f407d9-d27c-4b4b-8180-0f6caa8db4c7'],43,,,,,,,,,,,,,,,,Bordeaux,146,00:46:43.301,Pass,
,,,,,,,,,,,,,,,,2.217598,,,,,,,,,,,,3af643d4-b028-4429-80f4-41a864e5d62d,1857,,"[48.5, 29.2]",3901245,46,,,,,1.5775303,,Left Foot,,,,"[48.3, 58.9]",,Ground Pass,,29.700674,,,Frédéric Guilbert,2946.0,,,,,,1,From Throw In,Clément Chantôme,7552.0,Center Defensive Midfield,93,Bordeaux,146,['af090b26-1e3c-40f3-9015-b9b7d8c10d56'],47,,,,,,,,,,,,,,,,Bordeaux,146,00:46:47.032,Pass,
,,,,,,,,,,,,,,,,1.378905,,,,,,,,,,,,3f8eca54-2707-43f0-8b13-25e9ece6633d,1859,,"[48.3, 58.9]",3901245,46,,,,,1.0901532,,Right Foot,,,,"[55.6, 72.9]",,Ground Pass,,15.78892,,,Mathieu Debuchy,4428.0,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,93,Bordeaux,146,['01dae9e6-b021-4858-94b1-5bfcbed76f25'],49,,,,,,,,,,,,,,,,Bordeaux,146,00:46:49.250,Pass,
,,,,,,,,,,,,,,,,1.12802,,,,,,,,,,,,0f79211e-8a37-40f7-902b-4e2666c98a0d,1862,,"[51.4, 71.9]",3901245,46,,,,,-2.4282346,,Right Foot,,,,"[41.0, 62.9]",,Ground Pass,,13.753545,,,Frédéric Guilbert,2946.0,,,,,,1,From Throw In,Mathieu Debuchy,4428.0,Right Back,93,Bordeaux,146,['9b9e930a-4536-443f-b77f-255b1b14b234'],51,,,,,,,,,,,,,,,,Bordeaux,146,00:46:51.498,Pass,
,,,,,,,,,,,,,,,,1.987046,,,,,,,,,,,,82df30b4-7be5-41d3-b3fb-f20511a63b7d,1865,,"[36.8, 61.0]",3901245,46,,,,,-2.4973807,,Right Foot,,,,"[14.3, 44.1]",,Ground Pass,,28.140007,,,Jérôme Prior,4509.0,,,,,,1,From Throw In,Frédéric Guilbert,2946.0,Right Center Back,93,Bordeaux,146,['37af0492-1071-4bdb-97f3-5bab695f8576'],53,,,,,,,,,,,,,,,,Bordeaux,146,00:46:53.421,Pass,
,,,,,,,,,,,,,,,,1.285201,,,,,,,,,,,,76bd7d9b-9178-4227-8cba-49d62459dab0,1867,,"[14.3, 44.1]",3901245,46,,,,,0.10673567,,Left Foot,,,,"[42.3, 47.1]",,Ground Pass,,28.160255,,,Clément Chantôme,7552.0,,,,,,1,From Throw In,Jérôme Prior,4509.0,Goalkeeper,93,Bordeaux,146,['d0bdc990-e0d9-40bc-99c2-b575e510cae6'],55,,,,,,,,,,,,,,,,Bordeaux,146,00:46:55.408,Pass,
,,,,,,,,,,,,,,,,1.353113,,,,,,,,,,,,df492e4a-2817-4e23-b48b-8b599d915187,1869,,"[42.3, 47.1]",3901245,46,,,,,2.4571714,,Right Foot,,,,"[29.8, 57.3]",,Ground Pass,,16.133505,,,Frédéric Guilbert,2946.0,,,,,,1,From Throw In,Clément Chantôme,7552.0,Center Defensive Midfield,93,Bordeaux,146,,56,,,,,,,,,,,,,,,,Bordeaux,146,00:46:56.694,Pass,
,,,,,,,,,,,,,,,,0.605478,,,,,,,,,,,,9278929f-2639-4444-a77c-12307c9085e7,1875,,"[61.0, 40.1]",3901245,45,,,,,1.8094057,,Right Foot,,,,"[60.1, 43.8]",,Ground Pass,,3.8078866,,,Benjamin Moukandjo Bilé,33178.0,,,,,Kick Off,2,From Kick Off,Benjamin Jeannot,3552.0,Left Center Forward,94,Lorient,165,['17259f17-4d81-4a0c-90c0-9b7aead9007e'],1,,,,,,,,,,,,,,,,Lorient,165,00:00:01.514,Pass,
,,,,,,,,,,,,,,,,1.266594,,,,,,,,,,,,9568dd61-9d04-4be4-a2f2-92dfcc8211da,1878,,"[58.7, 41.2]",3901245,45,,,,,-2.7985687,,Right Foot,,,,"[47.5, 37.2]",,Ground Pass,,11.892855,,,François Bellugou,3140.0,,,,,,2,From Kick Off,Benjamin Moukandjo Bilé,33178.0,Right Center Forward,94,Lorient,165,['be908c45-2668-437f-bd9c-a8e7142adb66'],2,,,,,,,,,,,,,,,,Lorient,165,00:00:02.364,Pass,
