50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.216063,,,,,,,,,,,,07dcd633-1c98-4a6f-8e7d-8549ce0c32ce,1253,,,"[8.0, 35.9]",3901154,26,,,,,-0.047583103,,Right Foot,,,"[58.4, 33.5]",,High Pass,,50.45711,,,Babacar Gueye,15796.0,,,,,,1,Regular Play,Matthieu Dreyer,36553.0,Goalkeeper,65,Troyes,133,['2537181d-e1b8-428c-85f3-23228e6dc772'],18,,,,,,,,,,,,,,,,Troyes,133,00:26:18.816,Pass,
,,,,,,,,,,,,,,,,,1.492558,,,,,,,,,,,,1ca0ef50-b49f-44fb-bd48-6506e30fd7e8,1256,,,"[58.4, 33.5]",3901154,26,,,,True,1.3691545,,,,,"[62.1, 51.6]",,High Pass,,18.474306,,,Stéphane Darbion,2993.0,,,,,,1,Regular Play,Babacar Gueye,15796.0,Center Forward,65,Troyes,133,"['326082bb-e001-43bc-a72c-c42a4f307c63', '7c998252-db46-45a2-8d79-dd04851b0768']",23,,,,,,,,,,,,,,,,Troyes,133,00:26:23.032,Pass,True
,,,,,,,,,,,,,,,,,0.810639,,,,,,,,,,,,d0b44cdc-2963-4bbb-8d07-5099d5c14275,1259,,,"[62.1, 51.8]",3901154,26,,,,,-1.9876944,,Left Foot,,,"[59.0, 44.8]",,Low Pass,,7.655717,,,Babacar Gueye,15796.0,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Midfield,65,Troyes,133,['265a77de-8ec8-40d1-8f65-7bb37fc650d0'],24,,,,,,,,,,,,,,,,Troyes,133,00:26:24.941,Pass,
,,,,,,,,,,,,,,,,,0.915054,,,,,,,,,,,,02f12d16-9c5f-4f23-a49e-f199cb78fc9d,1262,,,"[70.3, 49.3]",3901154,26,,,,,1.5851839,,Right Foot,,,"[70.1, 63.2]",,Ground Pass,,13.901439,,,Stéphane Darbion,2993.0,,,,,,1,Regular Play,Babacar Gueye,15796.0,Center Forward,65,Troyes,133,['9a482e94-7b00-4a0d-8c11-5a051fcad5d6'],27,,,,,,,,,,,,,,,,Troyes,133,00:26:27.140,Pass,
,,,,,,,,,,,,,,,,,1.644838,,,,,,,,,,,,b610a33a-3cbe-4d97-af6f-2e8b026a9b97,1266,,,"[97.8, 59.9]",3901154,26,,,,,0.5721029,,Left Foot,,,"[111.0, 68.4]",,Ground Pass,,15.7,,,Lossémy Karaboué,7301.0,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Midfield,65,Troyes,133,['053c3338-2804-4a28-a74d-f089e0262e77'],32,,,,,,,,,,,,,,,,Troyes,133,00:26:32.976,Pass,
,,,,,,,,,,,,,,,,,0.808692,,,,,,,,,,,,1983ebfe-500c-4ece-bc06-b06b75de1064,1269,,,"[110.8, 68.0]",3901154,26,,,,,-1.4435259,,Right Foot,True,,"[113.5, 46.9]",,High Pass,,21.272047,Incomplete,,Babacar Gueye,15796.0,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,65,Troyes,133,"['1040e346-49ad-4354-bd04-197affe4c499', 'be7918c1-99d2-4e3a-9ee1-1de3d529f0c5', 'f59f0304-abc1-4872-8fcd-248fd473f623']",34,,,,,,,,,,,,,,,,Troyes,133,00:26:34.621,Pass,True
,,,,,,,,,,,,,,,,,0.649866,,,,,,,,,,,,032406df-13a1-4c4c-81d0-0c245855051b,1274,,,"[25.6, 49.3]",3901154,26,,,,,0.37459803,,Right Foot,,,"[37.3, 53.9]",,Ground Pass,,12.571794,,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Right Defensive Midfield,66,Lorient,165,['e1da4d8b-6abf-4314-ab29-f579d8816e84'],39,,,,,,,,,,,,,,,,Lorient,165,00:26:39.016,Pass,
,,,,,,,,,,,,,,,,,1.505625,,,,,,,,,,,,23fbb3c1-1cd0-46ce-a9ea-bd8037972ba4,1276,,,"[37.3, 53.9]",3901154,26,,,,,3.0138013,,Right Foot,,,"[19.4, 56.2]",,Ground Pass,,18.047161,,,Pape Abdou Paye,7392.0,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Left Center Forward,66,Lorient,165,['a9abd33c-bd68-4bd2-b591-ae4254cae1ad'],39,,,,,,,,,,,,,,,,Lorient,165,00:26:39.666,Pass,
,,,,,,,,,,,,,,,,,1.033681,,,,,,,,,,,,c9e3e619-f92d-4de7-8f82-b43e97c9a165,1283,,,"[28.5, 59.7]",3901154,26,,,,,0.6617715,,Right Foot,,,"[47.5, 74.5]",,Ground Pass,,24.084019,,,Jimmy Cabot,7336.0,,,,,,1,Regular Play,Pape Abdou Paye,7392.0,Right Back,66,Lorient,165,['6bf4e23f-d52e-4a57-844e-5b5b85a96a60'],42,,,,,,,,,,,,,,,,Lorient,165,00:26:42.618,Pass,
,,,,,,,,,,,,,,,,,2.241023,,,,,,,,,,,,9cf378cf-d5ad-4a53-bbad-66863ce103c5,1286,,,"[47.5, 74.5]",3901154,26,,,,,-0.5396111,,Right Foot,,,"[65.7, 63.6]",,Ground Pass,,21.214382,,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Right Midfield,66,Lorient,165,['6620eb82-8d51-4333-a06e-ca7b8d99f46f'],43,,,,,,,,,,,,,,,,Lorient,165,00:26:43.732,Pass,
,,,,,,,,,,,,,,,,,2.684535,,,,,,,,,,,,debf23c5-9d94-4686-8cf7-3187f58c7d11,1289,,,"[95.0, 54.3]",3901154,26,,,,,0.3839271,,Right Foot,,,"[110.1, 60.4]",,Ground Pass,,16.285576,,,Jimmy Cabot,7336.0,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Left Center Forward,66,Lorient,165,['566b5b89-139d-4a38-8e0c-f3068c1e8298'],49,,,,,,,,,,,,,,,,Lorient,165,00:26:49.529,Pass,
,,,,,,,,,,,,,,,,,0.989911,,,,,,,,,,,,5e2eda3b-0dfa-4b6d-a2d4-ca40163140b9,1292,,,"[114.0, 57.2]",3901154,26,,,,,-1.9640085,,Right Foot,True,,"[108.4, 43.7]",,Ground Pass,,14.615403,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,Regular Play,Jimmy Cabot,7336.0,Right Midfield,66,Lorient,165,"['a5e4b634-3f7d-4611-acc4-81f4fcb97f75', 'd25b3a02-d4dc-4d76-8491-92326293fc4f']",53,,,,,,,,,,,,,,,,Lorient,165,00:26:53.678,Pass,
,,,,,,,,,,,,,,,,,0.514669,,,,,,,,,,,,9152f4a0-4dd7-435b-818f-086c8fc5d999,1297,,,"[88.9, 19.6]",3901154,27,,,,,1.2173561,,Right Foot,,,"[92.7, 29.9]",,Ground Pass,,10.978616,,,Babacar Gueye,15796.0,,,,,,1,Regular Play,Fabien Camus,401470.0,Left Midfield,67,Troyes,133,['3f5ea499-e154-472d-b0ed-ce3874b7edab'],3,,,,,,,,,,,,,,,,Troyes,133,00:27:03.272,Pass,
,,,,,,,,,,,,,,,,,2.118351,,,,,,,,,,,,080df94c-bced-401d-94e9-cceee0143745,1300,,,"[92.7, 29.9]",3901154,27,,,,,-0.8305935,,Right Foot,,,"[111.7, 9.1]",,Ground Pass,,28.171618,,,Fabien Camus,401470.0,,,,,,1,Regular Play,Babacar Gueye,15796.0,Center Forward,67,Troyes,133,['a04f65f3-0ef5-4594-918c-ad1ca8889ce9'],3,,,,,,,,,,,,,,,,Troyes,133,00:27:03.976,Pass,
,,,,,,,,,,,,,,,,,1.157117,,,,,,,,,,,,09611808-a458-44f8-ae42-e00e6eeeb79d,1303,,,"[101.8, 3.1]",3901154,27,,,,,3.1096036,,Right Foot,,,"[89.3, 3.5]",,Ground Pass,,12.506398,,,Chaouki Ben Saada,3161.0,,,,,,1,Regular Play,Fabien Camus,401470.0,Left Midfield,67,Troyes,133,['211af9e9-6472-4a26-acaf-5e4e42090d47'],9,,,,,,,,,,,,,,,,Troyes,133,00:27:09.954,Pass,
,,,,,,,,,,,,,,,,,1.271522,,,,,,,,,,,,aef4e8d4-7c39-470f-a2e4-a3add6e75e67,1306,,,"[88.5, 3.5]",3901154,27,,,,,2.5678523,,Right Foot,,,"[73.8, 13.0]",,Ground Pass,,17.502571,,,Jessy Pi,7415.0,,,,,,1,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,67,Troyes,133,['d72bb24e-7492-4fc2-a94d-bb56fc39dd07'],11,,,,,,,,,,,,,,,,Troyes,133,00:27:11.960,Pass,
,,,,,,,,,,,,,,,,,2.293263,,,,,,,,,,,,64bb18c4-1de1-4bfe-bb84-adb0b308dd85,1309,,,"[72.4, 18.8]",3901154,27,,,,,1.625955,,Right Foot,,,"[69.7, 67.7]",,High Pass,,48.974483,,,Lossémy Karaboué,7301.0,,True,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,67,Troyes,133,['3f4cf5af-faba-480a-8de0-265d1331f910'],14,,,,,,,,,,,,,,,,Troyes,133,00:27:14.967,Pass,
,,,,,,,,,,,,,,,,,1.026297,,,,,,,,,,,,3094be2e-977e-4260-a3cf-e5b386a7dc70,1312,,,"[76.3, 60.5]",3901154,27,,,,,0.977683,,Right Foot,,,"[85.4, 74.0]",,Ground Pass,,16.280663,,,Stéphane Darbion,2993.0,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,67,Troyes,133,['543d4eb4-7f0e-4629-ad80-e3b5f81592c1'],22,,,,,,,,,,,,,,,,Troyes,133,00:27:22.121,Pass,
,,,,,,,,,,,,,,,,,0.362261,,,,,,,,,,,,2ed92c3b-b003-4eb0-8c4e-fa79de2a4e75,1315,,,"[92.2, 72.7]",3901154,27,,,,,-0.74782187,,Left Foot,,,"[99.1, 66.3]",,Ground Pass,,9.411163,,,Lossémy Karaboué,7301.0,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Midfield,67,Troyes,133,['1a097237-5f94-4dc0-97af-1e308cce5437'],27,,,,,,,,,,,,,,,,Troyes,133,00:27:27.399,Pass,
,,,,,,,,,,,,,,,,,0.573147,,,,,,,,,,,,e23c443f-8c73-4588-8a65-34a95d4adb10,1318,,,"[99.1, 66.3]",3901154,27,,,,,-1.9974238,,Right Foot,,,"[97.6, 63.0]",,Ground Pass,,3.6249137,Incomplete,,Stéphane Darbion,2993.0,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,67,Troyes,133,"['3fa90eaa-2263-4868-b8bb-19dc6e408fcc', 'c1f6012e-7d87-4467-be19-9d3f9ea0c284']",28,,,,,,,,,,,,,,,,Troyes,133,00:27:28.215,Pass,
,,,,,,,,,,,,,,,,,1.751114,,,,,,,,,,,,3fa90eaa-2263-4868-b8bb-19dc6e408fcc,1321,,,"[22.5, 17.1]",3901154,27,,,,,-0.331717,,Left Foot,,,"[40.5, 10.9]",,Ground Pass,,19.037857,,,Abdul Majeed Waris,7615.0,,,,,Recovery,1,From Counter,François Bellugou,3140.0,Left Defensive Midfield,68,Lorient,165,"['e23c443f-8c73-4588-8a65-34a95d4adb10', 'f08309f9-fbde-4f33-8dc0-3ecd2399238c', 'f1fd5adf-6c7c-4c03-8fa5-3a95771dec0f']",28,,,,,,,,,,,,,,,,Lorient,165,00:27:28.788,Pass,True
,,,,,,,,,,,,,,,,,1.04334,,,,,,,,,,,,81ce5c61-0ca7-46cd-a770-bb51cc658e28,1324,,,"[75.6, 22.7]",3901154,27,,,,,1.4858946,e68bd7ca-b62d-485a-b765-0cf8d3866852,Right Foot,,,"[76.8, 36.8]",,Ground Pass,,14.150971,,,Benjamin Jeannot,3552.0,True,,,,,1,From Counter,Abdul Majeed Waris,7615.0,Right Center Forward,68,Lorient,165,['bde05e80-c580-48c3-ab99-8f50440fd783'],35,,,,,,,,,,,,,,,,Lorient,165,00:27:35.457,Pass,
,,,,,,,,,,,,,,,,,1.282387,,,,,,,,,,,,3ab699f3-e3d4-4b38-b5d7-d7cb8da7a351,1329,,,"[9.2, 46.9]",3901154,27,,True,,,0.2322694,,Drop Kick,,,"[61.2, 59.2]",,High Pass,,53.434914,,,Stéphane Darbion,2993.0,,,,,,1,From Keeper,Matthieu Dreyer,36553.0,Goalkeeper,70,Troyes,133,['e4df48b6-cced-42e4-80be-44f7e050446f'],54,,,,,,,,,,,,,,,,Troyes,133,00:27:54.845,Pass,
,,,,,,,,,,,,,,,,,1.052911,,,,,,,,,,,,7ee579cf-808a-4e18-80c3-e72a2069f40f,1331,,,"[66.0, 61.7]",3901154,27,,,,,1.2850833,,Left Foot,,,"[70.7, 77.7]",,Ground Pass,,16.676031,,,Lossémy Karaboué,7301.0,,,,,,1,From Keeper,Stéphane Darbion,2993.0,Right Midfield,70,Troyes,133,['16224fad-8635-4566-ae99-52cb42958f24'],56,,,,,,,,,,,,,,,,Troyes,133,00:27:56.991,Pass,
,,,,,,,,,,,,,,,,,1.651036,,,,,,,,,,,,624a574e-ee87-4f3c-b7da-1315655d03f2,1334,,,"[72.8, 77.3]",3901154,27,,,,,-2.5722795,,Right Foot,,,"[57.8, 67.7]",,Ground Pass,,17.808987,,,Karim Azamoum,2969.0,,,,,,1,From Keeper,Lossémy Karaboué,7301.0,Right Back,70,Troyes,133,['c2b389eb-9e45-4273-b77c-4e960c37523b'],59,,,,,,,,,,,,,,,,Troyes,133,00:27:59.272,Pass,
,,,,,,,,,,,,,,,,,0.774981,,,,,,,,,,,,3020e149-515c-4303-9067-fc97900e5732,1337,,,"[59.8, 63.4]",3901154,28,,,,,-0.75908846,,Right Foot,,,"[67.6, 56.0]",,Ground Pass,,10.751744,,,Fabien Camus,401470.0,,,,,,1,From Keeper,Karim Azamoum,2969.0,Right Defensive Midfield,70,Troyes,133,['742fc145-968f-4498-be68-98245b43e20e'],1,,,,,,,,,,,,,,,,Troyes,133,00:28:01.785,Pass,
,,,,,,,,,,,,,,,,,0.460264,,,,,,,,,,,,61dfd4aa-a036-44ec-b885-b8b0a2b7e968,1341,,,"[70.3, 49.4]",3901154,28,,,,,-0.033045817,,Left Foot,,,"[82.4, 49.0]",,Ground Pass,,12.106609,,,Stéphane Darbion,2993.0,,,,,,1,From Keeper,Fabien Camus,401470.0,Left Midfield,70,Troyes,133,"['08d170f3-6228-4ca2-a5ea-6a1bbf228789', '6473145b-f363-4d62-9095-bdbe3ebf16b8']",4,,,,,,,,,,,,,,,,Troyes,133,00:28:04.033,Pass,True
,,,,,,,,,,,,,,,,,0.16165,,,,,,,,,,,,7f990e04-afd8-47bc-98db-7c09e1426364,1345,,,"[82.0, 49.8]",3901154,28,,,,,-1.3825748,,Left Foot,,,"[82.4, 47.7]",,Ground Pass,,2.1377559,Incomplete,,Fabien Camus,401470.0,,,,,,1,From Keeper,Stéphane Darbion,2993.0,Right Midfield,70,Troyes,133,"['27b0da13-0384-425b-85dc-8155f2172a2d', '7cdf44cf-a0f9-4822-9718-78d02cda2d87', 'd674abaf-1e41-4e33-9813-3067b049c043']",5,,,,,,,,,,,,,,,,Troyes,133,00:28:05.969,Pass,True
,,,,,,,,,,,,,,,,,1.128004,,,,,,,,,,,,673040a0-825b-4acf-8a49-69aaac56f324,1350,,,"[25.8, 28.9]",3901154,28,,,,,0.6833913,,Right Foot,,,"[32.8, 34.6]",,Ground Pass,,9.027182,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,71,Lorient,165,['ba0a7606-dd6e-409d-b7aa-b9553b57d026'],7,,,,,,,,,,,,,,,,Lorient,165,00:28:07.516,Pass,
,,,,,,,,,,,,,,,,,1.6369,,,,,,,,,,,,eaeeffe3-f3d0-4dc9-bc20-3828d50ec36f,1352,,,"[32.8, 34.6]",3901154,28,,,,,-1.6968844,,Right Foot,,,"[31.0, 20.4]",,Ground Pass,,14.31363,,,Raphaël Adelino José Guerreiro,5209.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Right Defensive Midfield,71,Lorient,165,['1bc8a175-4627-4e99-9512-7877e0a9e229'],8,,,,,,,,,,,,,,,,Lorient,165,00:28:08.644,Pass,
,,,,,,,,,,,,,,,,,0.863376,,,,,,,,,,,,d1f6d9a1-801a-47f1-8dd0-7dc3bf0a663a,1355,,,"[36.5, 19.8]",3901154,28,,,,,0.6012343,,Left Foot,,,"[48.6, 28.1]",,Ground Pass,,14.673104,,,Benjamin Jeannot,3552.0,,,,,,1,Regular Play,Raphaël Adelino José Guerreiro,5209.0,Left Back,71,Lorient,165,['d47abef8-2661-4ccc-9cd1-2c91fbf3dd5a'],10,,,,,,,,,,,,,,,,Lorient,165,00:28:10.633,Pass,
,,,,,,,,,,,,,,,,,1.882347,,,,,,,,,,,,cc5ede42-e4a3-472c-a861-0df67f26de53,1357,,,"[48.6, 28.1]",3901154,28,,,,,-1.3197936,,Right Foot,,,"[54.6, 4.7]",,Ground Pass,,24.156986,,,Maxime Barthelmé,7567.0,,,,,,1,Regular Play,Benjamin Jeannot,3552.0,Left Center Forward,71,Lorient,165,['dc5a30ae-a963-40c2-8276-5172dd2f2f87'],11,,,,,,,,,,,,,,,,Lorient,165,00:28:11.497,Pass,
,,,,,,,,,,,,,,,,,1.957844,,,,,,,,,,,,c7745dca-650b-4b08-8dcf-99525fcb0754,1360,,,"[56.6, 2.8]",3901154,28,,,,,2.6387494,,Left Foot,,,"[42.6, 10.5]",,Ground Pass,,15.9777975,,,François Bellugou,3140.0,,,,,,1,Regular Play,Maxime Barthelmé,7567.0,Left Midfield,71,Lorient,165,['fa3ad794-553e-460c-9aba-86aa6c565ce9'],16,,,,,,,,,,,,,,,,Lorient,165,00:28:16.376,Pass,
,,,,,,,,,,,,,,,,,1.004571,,,,,,,,,,,,f5bcc259-2faa-4be7-b975-3bc336579dd7,1363,,,"[41.9, 12.6]",3901154,28,,,,,0.8010219,,Right Foot,,,"[54.5, 25.6]",,Ground Pass,,18.104143,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,71,Lorient,165,['adc61e99-c195-437d-8376-0933576908e6'],19,,,,,,,,,,,,,,,,Lorient,165,00:28:19.042,Pass,
,,,,,,,,,,,,,,,,,1.355181,,,,,,,,,,,,970efc6d-7c47-4e1e-9ca7-b5a2e06fb067,1365,,,"[54.5, 25.6]",3901154,28,,,,,2.8774226,,Right Foot,,,"[42.3, 28.9]",,Ground Pass,,12.638433,,,François Bellugou,3140.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Right Defensive Midfield,71,Lorient,165,['83062375-8406-4442-908e-264d428e18a9'],20,,,,,,,,,,,,,,,,Lorient,165,00:28:20.047,Pass,
,,,,,,,,,,,,,,,,,1.148454,,,,,,,,,,,,56095dbb-4268-439b-b548-4783da21e58c,1368,,,"[45.4, 43.1]",3901154,28,,,,,-0.826471,,Right Foot,,,"[52.4, 35.5]",,Ground Pass,,10.332473,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,François Bellugou,3140.0,Left Defensive Midfield,71,Lorient,165,['24bf6464-3079-4d2f-ba33-78ca34801eea'],26,,,,,,,,,,,,,,,,Lorient,165,00:28:26.362,Pass,
,,,,,,,,,,,,,,,,,2.292656,,,,,,,,,,,,67badf3d-625d-4551-9d79-711463758b9c,1371,,,"[57.2, 36.8]",3901154,28,,,,,0.3551888,,Right Foot,,,"[90.9, 49.3]",,High Pass,,35.943565,Incomplete,,Jimmy Cabot,7336.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Right Defensive Midfield,71,Lorient,165,"['8b3e4f77-545e-4133-af8a-bef9996a9c5e', 'd6b62dc7-9c15-4476-8573-cc11db29fed3']",29,,,,,,,,,,,,,,,,Lorient,165,00:28:29.454,Pass,
,,,,,,,,,,,,,,,,,0.853493,,,,,,,,,,,,fe7bc093-3cf2-4fe9-9157-c55e7b2babc0,1377,,,"[29.8, 64.2]",3901154,28,,,,,-0.69473827,,Right Foot,,,"[35.8, 59.2]",,Ground Pass,,7.81025,,,Karim Azamoum,2969.0,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,72,Troyes,133,['f79b1404-a7cb-4e20-90d0-9c176fbd0f94'],36,,,,,,,,,,,,,,,,Troyes,133,00:28:36.442,Pass,
,,,,,,,,,,,,,,,,,0.485286,,,,,,,,,,,,48777a86-11b6-426b-b22a-ba0a4a11022e,1380,,,"[60.9, 69.6]",3901154,28,,,,,0.16820677,,Right Foot,,,"[66.2, 70.5]",,Ground Pass,,5.375872,,,Chaouki Ben Saada,3161.0,,,,,,1,Regular Play,Karim Azamoum,2969.0,Right Defensive Midfield,72,Troyes,133,['ead293e1-20f9-4ed9-87dd-be2bdfb91c8d'],45,,,,,,,,,,,,,,,,Troyes,133,00:28:45.542,Pass,
,,,,,,,,,,,,,,,,,0.609164,,,,,,,,,,,,eaf8a5ad-9dfa-48a0-9cfe-e69a7b814551,1383,,,"[68.5, 77.9]",3901154,28,,,,,0.096088715,,Right Foot,,,"[76.8, 78.7]",,Ground Pass,,8.338465,,,Lossémy Karaboué,7301.0,,,,,,1,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,72,Troyes,133,['9a6a0ccd-2918-467f-9a09-6d4e2ff5f8f5'],48,,,,,,,,,,,,,,,,Troyes,133,00:28:48.039,Pass,
,,,,,,,,,,,,,,,,,1.396563,,,,,,,,,,,,3d7595f7-e086-41d3-b551-775f8338f81a,1387,,,"[77.1, 78.7]",3901154,28,,,,,-1.8817946,,Right Foot,,,"[75.3, 73.1]",,Ground Pass,,5.8821764,,,Karim Azamoum,2969.0,,,,,,1,Regular Play,Lossémy Karaboué,7301.0,Right Back,72,Troyes,133,"['13da048b-2bd7-4f24-a03d-ae80b80f1d62', 'a9930a57-b554-44be-abe5-be6fec42e10a']",49,,,,,,,,,,,,,,,,Troyes,133,00:28:49.234,Pass,True
,,,,,,,,,,,,,,,,,3.452094,,,,,,,,,,,,a0a4062a-9c35-4fd4-80b0-792713343a67,1390,,,"[75.3, 73.1]",3901154,28,,,,,0.11958176,,Right Foot,,,"[101.1, 76.2]",,Ground Pass,,25.985573,Incomplete,,Lossémy Karaboué,7301.0,,,,,,1,Regular Play,Karim Azamoum,2969.0,Right Defensive Midfield,72,Troyes,133,"['03e77985-3bc1-44df-8920-13c02df8e6e9', '9c9f8d27-028f-4d85-a8c4-646a9d3f05e1']",50,,,,,,,,,,,,,,,,Troyes,133,00:28:50.695,Pass,
,,,,,,,,,,,,,,,,,0.782725,,,,,,,,,,,,3dc49c7a-1c5b-4e54-a6f4-146b4c362b63,1395,,,"[14.0, 0.8]",3901154,28,,,,,-0.09065989,,Left Foot,,,"[21.7, 0.1]",,Low Pass,,7.731753,Out,,,,,,,,,1,Regular Play,Zargo Touré,7211.0,Left Center Back,72,Troyes,133,,56,,,,,,,,,,,,,,,,Lorient,165,00:28:56.453,Pass,
,,,,,,,,,,,,,,,,,0.851949,,,,,,,,,,,,f684c11e-5812-4eb2-beb8-51b77b425f9d,1396,,,"[97.4, 80.0]",3901154,29,,,,,-0.307667,,,,,"[108.1, 76.6]",,Low Pass,,11.2272,,,Lossémy Karaboué,7301.0,,,,,Throw-in,1,From Throw In,Chaouki Ben Saada,3161.0,Center Attacking Midfield,73,Troyes,133,['2ed21547-1540-4458-b22c-f116a3944f11'],1,,,,,,,,,,,,,,,,Troyes,133,00:29:01.371,Pass,
,,,,,,,,,,,,,,,,,2.593473,,,,,,,,,,,,6e62647f-e37e-4ab6-9c89-87e70a62a159,1405,,,"[36.5, 1.6]",3901154,29,,,,,0.009216329,,Left Foot,,,"[79.9, 2.0]",,High Pass,,43.401844,,,Abdul Majeed Waris,7615.0,,,,,,1,From Throw In,Maxime Barthelmé,7567.0,Left Midfield,73,Troyes,133,['79714a52-bfa4-44a4-a90f-4e14f08e087c'],8,,,,,,,,,,,,,,,,Lorient,165,00:29:08.650,Pass,
,,,,,,,,,,,,,,,,,1.77244,,,,,,,,,,,,0d01de5a-feae-4b2d-96be-dfac8cdf09a4,1412,,,"[10.9, 76.0]",3901154,29,,,,,-1.933867,,Left Foot,,,"[2.2, 53.1]",,Ground Pass,,24.496939,,,Matthieu Dreyer,36553.0,,,,,,1,From Throw In,Dušan Veškovac,42422.0,Left Center Back,73,Troyes,133,"['94f8f856-225d-46ae-9f13-fd30a1e5f2e0', 'f1b9f616-d2c3-4ada-a19e-61bd1b5b7a8d']",14,,,,,,,,,,,,,,,,Troyes,133,00:29:14.868,Pass,True
,,,,,,,,,,,,,,,,,1.598509,,,,,,,,,,,,51c1e99c-32bc-41d4-ab80-38a9d23af009,1415,,,"[8.8, 50.6]",3901154,29,,,,,-0.9445349,,Right Foot,,,"[22.4, 31.8]",,Ground Pass,,23.203447,,,Jessy Pi,7415.0,,,,,,1,From Throw In,Matthieu Dreyer,36553.0,Goalkeeper,73,Troyes,133,['a1d8ff5b-015f-4cda-bfd7-ffce7f28a012'],18,,,,,,,,,,,,,,,,Troyes,133,00:29:18.575,Pass,
,,,,,,,,,,,,,,,,,1.486772,,,,,,,,,,,,22fa2f3c-7935-4602-a2d6-76c282eceb6d,1418,,,"[33.4, 23.2]",3901154,29,,,,,0.5191461,,Right Foot,,,"[45.3, 30.0]",,Ground Pass,,13.705838,,,Fabien Camus,401470.0,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,73,Troyes,133,['87b74c52-b89e-455c-8c16-acb038aecea1'],24,,,,,,,,,,,,,,,,Troyes,133,00:29:24.074,Pass,
,,,,,,,,,,,,,,,,,1.026066,,,,,,,,,,,,268e7112-67b9-45c4-99d1-c066032fec74,1421,,,"[55.7, 27.0]",3901154,29,,,,,0.23472261,,Right Foot,,,"[69.5, 30.3]",,Ground Pass,,14.18908,,,Stéphane Darbion,2993.0,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Midfield,73,Troyes,133,['4204bf2e-955b-4d7e-9463-76869061cada'],28,,,,,,,,,,,,,,,,Troyes,133,00:29:28.018,Pass,
,,,,,,,,,,,,,,,,,0.755451,,,,,,,,,,,,57c00dac-4cc0-476b-b64a-87e12073c94d,1424,,,"[69.5, 30.3]",3901154,29,,,,,-1.3559809,,Left Foot,,,"[70.7, 24.8]",,Ground Pass,,5.6293874,,,Fabien Camus,401470.0,,,,,,1,From Throw In,Stéphane Darbion,2993.0,Right Midfield,73,Troyes,133,['4e1d9d69-93f0-496a-926d-66bbdd48145e'],29,,,,,,,,,,,,,,,,Troyes,133,00:29:29.166,Pass,
