50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.812573,,,,,,,,,,,,,,58c6b6ac-78ca-49c8-83a5-cd66067cf9fe,1098,,"[78.4, 6.6]",3900516,23,,,,,-0.21313103,,Right Foot,,"[91.8, 3.7]",,Ground Pass,,13.710216,,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,50,Marseille,147,['1605edeb-c671-4a9d-a8a4-a6ab0f3b3488'],31,,,,,,,,,,,,,,,,,,,,Marseille,147,00:23:31.659,Pass,
,,,,,,,,,,,,,,,,,,0.939271,,,,,,,,,,,,,,327c74bb-f654-43fb-8c5f-a616f6ebb526,1104,,"[91.6, 0.1]",3900516,23,,,,,2.1749592,,,,"[83.8, 11.4]",,Low Pass,,13.730622,,,,,Lassana Diarra,3181.0,,,,,Throw-in,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,51,Marseille,147,['963dbe2f-84be-44df-bf99-e9bba4a43185'],38,,,,,,,,,,,,,,,,,,,,Marseille,147,00:23:38.876,Pass,
,,,,,,,,,,,,,,,,,,0.851337,,,,,,,,,,,,,,9ddbb063-dc6d-4b18-b476-4c40fe27f817,1108,,"[85.7, 28.4]",3900516,23,,,,,-0.17921574,,Right Foot,,"[99.5, 25.9]",,Ground Pass,,14.024621,,,,,Rémy Cabella,3420.0,,,,,,1,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,51,Marseille,147,"['45d1f9e6-222c-4ca8-adaa-414aec72b62a', '600e49ac-8155-4370-a1cd-c004d6684378']",42,,,,,,,,,,,,,,,,,,,,Marseille,147,00:23:42.211,Pass,True
,,,,,,,,,,,,,,,,,,0.580291,,,,,,,,,,,,,,27141a1d-4ea3-4121-bedd-5a85e3a237bd,1111,,"[99.5, 25.9]",3900516,23,,,,,1.1304003,b889419c-b008-4f61-ad64-1be4cf019ba0,Right Foot,,"[103.6, 34.6]",,Ground Pass,,9.617692,,,,,Michy Batshuayi Tunga,3457.0,True,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,51,Marseille,147,['d8c281ce-cd96-421b-8e20-fda076b55b0e'],43,,,,,,,,,,,,,,,,,,,,Marseille,147,00:23:43.146,Pass,
,,,,,,,,,,,,,,,,,,0.544119,,,,,,,,,,,,,,59153ea5-0c53-40ce-a890-db7ebaaf6788,1119,,"[96.0, 53.4]",3900516,23,,,,,0.02739041,,Right Foot,,"[103.3, 53.6]",,Ground Pass,,7.302739,,,Incomplete,,Brice Dja Djédjé,7857.0,,,,,Recovery,1,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,51,Marseille,147,"['3f723bca-d66c-4050-bea5-8d56654d668a', '664bbe67-4616-4e0c-814f-f883a32d3f5c', 'bd4c8c6e-e74c-4453-88a4-8af20871f173']",46,,,,,,,,,,,,,,,,,,,,Marseille,147,00:23:46.727,Pass,True
,,,,,,,,,,,,,,,,,,1.104468,,,,,,,,,,,,,,a9facf24-5d98-4db2-a7b8-581f30c329c0,1123,,"[19.9, 23.4]",3900516,23,,,,,0.5325041,,Right Foot,,"[25.5, 26.7]",,Ground Pass,,6.5,,,,,Kévin Monnet-Paquet,4431.0,,,,,,1,Regular Play,Vincent Pajot,3414.0,Left Defensive Midfield,52,Saint-Étienne,135,['4063dca7-05aa-4fe2-a22f-b3f79ab23a29'],48,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:48.196,Pass,
,,,,,,,,,,,,,,,,,,1.420822,,,,,,,,,,,,,,e75e8ab1-3c39-4784-a6e0-1d95f4342746,1126,,"[50.3, 22.3]",3900516,23,,,,,1.3435007,,Left Foot,,"[53.7, 37.0]",,Ground Pass,,15.088075,,,,,Valentin Eysseric,4254.0,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,52,Saint-Étienne,135,['66b1f4f0-1466-4248-a854-44bcf720ca53'],52,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:52.672,Pass,
,,,,,,,,,,,,,,,,,,0.661905,,,,,,,,,,,,,,bdcf28a1-6421-4bd8-804c-2d4c43767e51,1130,,"[91.3, 48.1]",3900516,24,,,,,-0.7786869,,Left Foot,,"[98.8, 40.7]",,Ground Pass,,10.536128,,,Incomplete,,Vincent Pajot,3414.0,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,52,Saint-Étienne,135,"['4bc0bd3a-0063-4039-abe7-50f2f58b5a5f', 'b71dea66-a283-4dd1-b193-70c7ee8167ab']",0,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:24:00.304,Pass,
,,,,,,,,,,,,,,,,,,0.993327,,,,,,,,,,,,,,51c64447-3737-4fa7-8109-de2fc736a7d0,1135,,"[36.5, 57.8]",3900516,24,,,,,-0.03313704,,Right Foot,,"[54.6, 57.2]",,Ground Pass,,18.109941,,,,,Rémy Cabella,3420.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,53,Marseille,147,['7b61c005-fe58-4751-9d9d-38abb8f42b60'],5,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:05.228,Pass,
,,,,,,,,,,,,,,,,,,1.14822,,,,,,,,,,,,,,8f17b7c7-85d8-4522-b17d-7b2927bab0ae,1138,,"[54.6, 57.2]",3900516,24,,,,,-2.836234,,Right Foot,,"[45.4, 54.3]",,Ground Pass,,9.646243,,,,,Lassana Diarra,3181.0,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,53,Marseille,147,['4dbc59c0-33bb-429f-ab6f-ca592259b475'],6,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:06.448,Pass,
,,,,,,,,,,,,,,,,,,3.191587,,,,,,,,,,,,,,c3cacf8d-529f-4bf6-8896-32cfc27bb64c,1141,,"[45.4, 54.3]",3900516,24,,,,,-0.7853982,,Right Foot,,"[88.1, 11.6]",,High Pass,,60.38692,,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,True,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,53,Marseille,147,"['34597626-1513-457c-8ba9-70cf73d8d4fc', '9bb6dbfe-3b09-495b-acf6-f3dcd1dc601b']",9,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:09.504,Pass,
,,,,,,,,,,,,,,,,,,1.146312,,,,,,,,,,,,,,b5889633-d471-4da3-97de-c1de06e668ab,1144,,"[84.9, 0.1]",3900516,24,,True,,,1.7033478,,,,"[82.9, 15.1]",,Low Pass,,15.132746,,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,Throw-in,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,54,Marseille,147,['f38c211c-c24b-4b16-8c76-4bf6b9a6363a'],18,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:18.648,Pass,
,,,,,,,,,,,,,,,,,,1.281109,,,,,,,,,,,,,,95bda2a1-fea8-4817-a470-c77a54c91005,1147,,"[78.8, 15.5]",3900516,24,,,,,2.9169986,,Right Foot,,"[55.6, 20.8]",,Ground Pass,,23.79769,,,,,Karim Rekik,8572.0,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,54,Marseille,147,['33c7e8e3-9bfb-42db-9be9-ec2ba97dc892'],23,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:23.766,Pass,
,,,,,,,,,,,,,,,,,,1.205726,,,,,,,,,,,,,,4f1916cc-4752-4c7e-aa5c-6ceff46a5a02,1150,,"[54.2, 21.2]",3900516,24,,,,,2.0899425,,Left Foot,,"[41.0, 44.3]",,Ground Pass,,26.60545,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Throw In,Karim Rekik,8572.0,Left Center Back,54,Marseille,147,['5fcd7067-8b5a-4075-bec5-3f6d6150f628'],26,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:26.623,Pass,
,,,,,,,,,,,,,,,,,,1.425294,,,,,,,,,,,,,,c3de44e5-3daa-47b9-8fb9-ef0742cff95e,1153,,"[41.5, 44.3]",3900516,24,,,,,0.975109,,Right Foot,,"[57.7, 68.2]",,Ground Pass,,28.872997,,,,,Brice Dja Djédjé,7857.0,,,,,,1,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,54,Marseille,147,['d54b2d03-f068-4945-bcf9-6d322c91b695'],28,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:28.956,Pass,
,,,,,,,,,,,,,,,,,,0.99011,,,,,,,,,,,,,,c88aafc4-28d2-43d6-853f-4e3bed7ac3f5,1156,,"[54.4, 66.9]",3900516,24,,,,,-0.8173022,,Right Foot,,"[63.5, 57.2]",,Ground Pass,,13.300376,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,From Throw In,Brice Dja Djédjé,7857.0,Right Back,54,Marseille,147,['b46cb2fb-b19b-4a22-a39d-4494b20fc266'],31,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:31.642,Pass,
,,,,,,,,,,,,,,,,,,0.980027,,,,,,,,,,,,,,f8630720-8dc3-4fb9-9dcc-328d51271622,1159,,"[63.5, 57.2]",3900516,24,,,,,0.87416947,,Right Foot,,"[72.2, 67.6]",,Ground Pass,,13.55913,,,,,Rémy Cabella,3420.0,,,,,,1,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,54,Marseille,147,['683a2e1b-732c-4263-8fd5-e6025e164b60'],34,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:34.326,Pass,
,,,,,,,,,,,,,,,,,,1.247689,,,,,,,,,,,,,,a01174b1-253a-47a4-ac37-bef505fed66d,1162,,"[87.4, 63.7]",3900516,24,,,,,0.87510383,,Right Foot,,"[96.0, 74.0]",,Ground Pass,,13.418271,,,Incomplete,,Brice Dja Djédjé,7857.0,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,54,Marseille,147,"['38049ff0-d480-4e46-a2de-e1d7bd820b24', '4dadfed3-2c94-4146-8422-57b25f8ad661']",41,,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:41.047,Pass,
,,,,,,,,,,,,,,,,,,1.329088,,,,,,,,,,,,,,becc7e06-f46d-430e-976b-d03003a5cc84,1165,,"[120.0, 80.0]",3900516,25,,,,,-1.7952124,,Right Foot,,"[111.6, 43.2]",,High Pass,,37.746525,,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,55,Marseille,147,['c636fa2e-befe-4d13-ae97-dadbe71aeb2f'],15,,,,,,,,,,,,,,,,,,,,Marseille,147,00:25:15.210,Pass,
,,,,,,,,,,,,,,,,,,0.577276,,,,,,,,,,,,,,1edaaea8-87c1-4a7d-87b2-a7fb27f73ca5,1171,,"[94.6, 35.1]",3900516,25,,,,,0.5532943,,Right Foot,,"[101.4, 39.3]",,Ground Pass,,7.9924965,,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,1,From Corner,Lassana Diarra,3181.0,Left Defensive Midfield,55,Marseille,147,"['23291b7c-e999-4cab-b4b1-d1d211e14997', 'cc217c7e-0372-4600-8171-3201ad6c3eb7']",23,,,,,,,,,,,,,,,,,,,,Marseille,147,00:25:23.468,Pass,True
,,,,,,,,,,,,,,,,,,0.635662,,,,,,,,,,,,,,0c530ca6-d015-4587-878a-384e79bd04c1,1173,,"[101.4, 39.0]",3900516,25,,,,,-1.028217,,Left Foot,,"[105.5, 32.2]",,Low Pass,,7.940403,,,Incomplete,,Lassana Diarra,3181.0,,,,,,1,From Corner,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,55,Marseille,147,"['3d33b5f0-e6dc-40fb-b4ba-be0087548131', '7054d616-d694-4b47-86d7-fd0732609b38']",24,,,,,,,,,,,,,,,,,,,,Marseille,147,00:25:24.045,Pass,
,,,,,,,,,,,,,,,,,,2.743324,,,,,,,,,,,,,,6f81238f-0254-4a01-9a9c-186479b4b6ea,1183,,"[95.3, 22.4]",3900516,25,,,,,0.9439208,,Right Foot,,"[120.0, 56.5]",,High Pass,,42.10582,,,Out,,Michy Batshuayi Tunga,3457.0,,,,,Recovery,1,From Corner,Rémy Cabella,3420.0,Center Attacking Midfield,55,Marseille,147,['6eded48f-834a-42d6-b290-58174420845b'],32,,,,,,,,,,,,,,,,,,,,Marseille,147,00:25:32.648,Pass,
,,,,,,,,,,,,,,,,,,3.222255,,,,,,,,,,,,,,f2ab1ec5-f72d-41cb-a98b-c2ac8e463523,1185,,"[6.0, 36.0]",3900516,26,,,,,-0.06432338,,Right Foot,,"[68.1, 32.0]",,High Pass,,62.22869,,,,,Valentin Eysseric,4254.0,,,,,Goal Kick,1,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,56,Saint-Étienne,135,['f4edb743-9cf5-4572-9099-150eda8f8913'],14,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:14.578,Pass,
,,,,,,,,,,,,,,,,,,0.51655,,,,,,,,,,,,,,7ef51c90-85ca-4fcd-9f16-6c6e5e24c070,1187,,"[68.1, 32.2]",3900516,26,,,,,-0.30587888,,Head,,"[71.9, 31.0]",,Low Pass,,3.9849718,,,Incomplete,,Romain Hamouma,4260.0,,,,,,1,From Goal Kick,Valentin Eysseric,4254.0,Center Attacking Midfield,56,Saint-Étienne,135,"['87e6f73f-ed19-4dc1-bd2e-ba146a98b504', 'de4fc958-b197-4d4c-9da2-01d0fd4b2093']",17,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:17.801,Pass,
,,,,,,,,,,,,,,,,,,1.472348,,,,,,,,,,,,,,75b58f94-9425-4d91-aaed-84628cbb29eb,1194,,"[52.0, 53.6]",3900516,26,,,,,-1.9499282,,Right Foot,,"[42.0, 28.5]",,Ground Pass,,27.018698,,,,,Javier Manquillo Gaitán,3075.0,,,,,Recovery,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,57,Marseille,147,['2ad3a90c-f5aa-41ec-8a09-598ec63d1cb3'],20,,,,,,,,,,,,,,,,,,,,Marseille,147,00:26:20.562,Pass,
,,,,,,,,,,,,,,,,,,0.724101,,,,,,,,,,,,,,60a6ea65-6c7f-43f5-8749-08f786b541dd,1197,,"[42.0, 29.1]",3900516,26,,,,,0.3748407,,Right Foot,,"[54.2, 33.9]",,Ground Pass,,13.110301,,,,,Rémy Cabella,3420.0,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,57,Marseille,147,['5059d3ea-40eb-43ff-a73e-912021dee8df'],22,,,,,,,,,,,,,,,,,,,,Marseille,147,00:26:22.296,Pass,
,,,,,,,,,,,,,,,,,,0.695113,,,,,,,,,,,,,,101a24c1-c5d4-46ed-b7d2-7c2a7b1aeb74,1201,,"[67.9, 18.3]",3900516,26,,,,,0.10397155,,Left Foot,,"[79.4, 19.5]",,Ground Pass,,11.562439,,,,,Michy Batshuayi Tunga,3457.0,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,57,Marseille,147,"['159534d2-16be-422c-a6db-272390b70d68', '5154c1e9-d211-4697-af47-203c96f55f17']",26,,,,,,,,,,,,,,,,,,,,Marseille,147,00:26:26.440,Pass,True
,,,,,,,,,,,,,,,,,,0.43614,,,,,,,,,,,,,,6907359b-0194-41f1-950c-07f1df51069d,1205,,"[75.7, 21.9]",3900516,26,,,,,-0.773634,,Left Foot,,"[80.0, 17.7]",,Ground Pass,,6.0108237,,,,,Rémy Cabella,3420.0,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,57,Marseille,147,['52adb3d6-ceab-4525-bc3b-fe4076484fca'],28,,,,,,,,,,,,,,,,,,,,Marseille,147,00:26:28.034,Pass,
,,,,,,,,,,,,,,,,,,1.118331,,,,,,,,,,,,,,f774018b-31bc-468b-8de0-d5d7b51faadb,1212,,"[84.8, 4.0]",3900516,26,,,,,-2.5308666,,Right Foot,,"[79.8, 0.5]",,Ground Pass,,6.1032777,,,Out,,Michy Batshuayi Tunga,3457.0,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,57,Marseille,147,"['24ee69b8-c56c-4e63-bf3c-cb9db1c0b18f', '6079b413-4fb0-42c7-be13-57bd17c736cf']",30,,,,,,,,,,,,,,,,,,,,Marseille,147,00:26:30.432,Pass,True
,,,,,,,,,,,,,,,,,,1.393738,,,,,,,,,,,,,,3330d49b-88ca-45b6-b485-b86126dabeed,1214,,"[43.9, 80.0]",3900516,26,,,,,-0.571875,,,,"[62.7, 67.9]",,High Pass,,22.357325,,,,,Romain Hamouma,4260.0,,,,,Throw-in,1,From Throw In,François Clerc,7707.0,Right Back,58,Saint-Étienne,135,['b3c47f45-af8d-4815-ac31-c2a013111897'],46,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:46.581,Pass,
,,,,,,,,,,,,,,,,,,0.625428,,,,,,,,,,,,,,2ef7d70f-fd0e-4d28-bb9b-6d66b0242472,1217,,"[63.5, 68.7]",3900516,26,,,,,-2.1327178,,Other,,"[58.4, 60.6]",,Low Pass,,9.571834,,,,,Valentin Eysseric,4254.0,,,,,,1,From Throw In,Romain Hamouma,4260.0,Center Forward,58,Saint-Étienne,135,['ae174d31-fe44-4d55-b338-7981aa397a65'],48,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:48.309,Pass,
,,,,,,,,,,,,,,,,,,1.898461,,,,,,,,,,,,,,00aac7e2-a9e8-4466-a7d4-6980e247a368,1221,,"[53.7, 56.3]",3900516,26,,,,,-2.7360692,,Right Foot,,"[34.6, 48.1]",,Ground Pass,,20.785812,,,,,Pierre-Yves Polomat,7347.0,,,,,,1,From Throw In,Valentin Eysseric,4254.0,Center Attacking Midfield,58,Saint-Étienne,135,"['2c3d8649-5432-4950-bed7-32ef36ea3b8c', 'cb17fded-6245-4085-8380-439a6aef9089']",49,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:49.673,Pass,True
,,,,,,,,,,,,,,,,,,1.414849,,,,,,,,,,,,,,7d935c00-e204-45d3-bf8e-60029a4e72c4,1224,,"[32.1, 45.5]",3900516,26,,,,,-1.2863644,,Left Foot,,"[40.9, 15.4]",,Ground Pass,,31.360006,,,,,Benoît Assou-Ekotto,3047.0,,,,,,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Center Back,58,Saint-Étienne,135,['4fcdd86d-89c2-41cf-910e-40a6de006c89'],53,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:53.261,Pass,
,,,,,,,,,,,,,,,,,,2.031711,,,,,,,,,,,,,,50aeb326-2109-410b-ad68-626dcfef4df6,1227,,"[40.9, 15.4]",3900516,26,,,,,1.6178426,,Left Foot,,"[38.4, 68.5]",,High Pass,,53.158817,,,,,Loïc Perrin,4263.0,,True,,,,1,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,58,Saint-Étienne,135,['1273f5e1-59c5-464f-8c93-a698f2206a69'],58,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:58.341,Pass,
,,,,,,,,,,,,,,,,,,1.071747,,,,,,,,,,,,,,e8f50ff5-461b-425d-ad36-c78254112c0b,1230,,"[41.7, 67.2]",3900516,27,,,,,1.0516502,,Right Foot,,"[47.3, 77.0]",,Ground Pass,,11.287161,,,,,François Clerc,7707.0,,,,,,1,From Throw In,Loïc Perrin,4263.0,Right Center Back,58,Saint-Étienne,135,['3cac8c32-7377-4e85-b476-6b227b8f4bdf'],2,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:02.468,Pass,
,,,,,,,,,,,,,,,,,,0.7434,,,,,,,,,,,,,,9df5030a-766e-4f0f-ba07-6e4d2588dd37,1233,,"[47.4, 76.5]",3900516,27,,,,,-0.20749623,,Right Foot,,"[64.5, 72.9]",,Ground Pass,,17.474838,,,,,Nolan Roux,3179.0,,,,,,1,From Throw In,François Clerc,7707.0,Right Back,58,Saint-Étienne,135,['0315de21-048d-4746-9f2f-b6cd04194ae5'],4,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:04.447,Pass,
,,,,,,,,,,,,,,,,,,0.628181,,,,,,,,,,,,,,52130213-0c34-4549-9dd9-2eb1238a5a42,1236,,"[73.0, 67.5]",3900516,27,,,,,-1.9821501,,Right Foot,,"[66.5, 52.6]",,Ground Pass,,16.256075,,,,,Renaud Cohade,3200.0,,,,,,1,From Throw In,Nolan Roux,3179.0,Right Wing,58,Saint-Étienne,135,['fb8076e4-c60d-4106-a7da-92f0e5f9bc25'],7,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:07.497,Pass,
,,,,,,,,,,,,,,,,,,1.016016,,,,,,,,,,,,,,b64de5d6-89a6-4731-b403-b6b5e7fdefae,1239,,"[65.9, 54.7]",3900516,27,,,,,0.9007863,,Right Foot,,"[82.3, 75.4]",,Ground Pass,,26.409279,,,,,Valentin Eysseric,4254.0,,,,,,1,From Throw In,Renaud Cohade,3200.0,Right Defensive Midfield,58,Saint-Étienne,135,['9139efcf-6cf7-4561-8e6c-fadd4d8fd8cd'],8,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:08.915,Pass,
,,,,,,,,,,,,,,,,,,2.077075,,,,,,,,,,,,,,d62c2115-a59a-4d1c-8ece-5e9dab21ff7b,1241,,"[82.6, 75.2]",3900516,27,,,,,-0.38979116,,Right Foot,,"[101.1, 67.6]",,Ground Pass,,20.00025,,,Incomplete,,Romain Hamouma,4260.0,,,,,,1,From Throw In,Valentin Eysseric,4254.0,Center Attacking Midfield,58,Saint-Étienne,135,"['0b80308d-629b-4a98-b7ab-d8d2e77ca9ca', 'eb577796-6b03-41bc-8501-99450a57a2f1']",9,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:09.931,Pass,
,,,,,,,,,,,,,,,,,,1.833427,,,,,,,,,,,,,,3bd4f951-1c3f-4975-a84f-cd679f4ed70a,1246,,"[7.6, 6.5]",3900516,27,,,,,0.18742912,,Left Foot,,"[36.6, 12.0]",,Ground Pass,,29.516945,,,Incomplete,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,58,Saint-Étienne,135,"['d5ee5f82-d184-4b7b-8682-43e332092b7f', 'e0926ff4-d981-47ad-888f-eb947d498cf9']",15,,,,,,,,,,,,,,,,,,,,Marseille,147,00:27:15.417,Pass,True
,,,,,,,,,,,,,,,,,,1.67246,,,,,,,,,,,,,,ae73b1b7-4315-48d0-bcf6-8dc73174e6df,1249,,"[94.2, 63.7]",3900516,27,,,,,-0.96029943,,Right Foot,True,"[114.7, 34.4]",,High Pass,,35.759476,,,,,Kévin Monnet-Paquet,4431.0,,,,,,1,From Throw In,Renaud Cohade,3200.0,Right Defensive Midfield,58,Saint-Étienne,135,['4cf11125-a8e9-476b-a6d5-9342174c1e85'],18,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:18.972,Pass,
,,,,,,,,,,,,,,,,,,0.796423,,,,,,,,,,,,,,508ab015-2255-4aa5-9978-ee354806fba0,1256,,"[13.0, 31.6]",3900516,27,,,,,-0.3453008,,Right Foot,,"[26.9, 26.6]",,Ground Pass,,14.771933,,,,,Lassana Diarra,3181.0,,,,,,1,Regular Play,Brice Dja Djédjé,7857.0,Right Back,59,Marseille,147,['e986c40a-a97c-447b-9cf0-de1f170f6805'],23,,,,,,,,,,,,,,,,,,,,Marseille,147,00:27:23.975,Pass,
,,,,,,,,,,,,,,,,,,0.809623,,,,,,,,,,,,,,e410c660-7128-449f-a862-b79aaec5c405,1260,,"[24.0, 35.2]",3900516,27,,,,,1.0673027,,Right Foot,,"[30.5, 47.0]",,Ground Pass,,13.471823,,,,,Mauricio Aníbal Isla Isla,18874.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,59,Marseille,147,['67dc2729-c219-4db8-aa0b-67dadfd42a4a'],27,,,,,,,,,,,,,,,,,,,,Marseille,147,00:27:27.454,Pass,
,,,,,,,,,,,,,,,,,,1.6556,,,,,,,,,,,,,,1940cbdd-4a99-4432-9a8e-43e9a06e638f,1263,,"[30.5, 47.0]",3900516,27,,,,,-0.8481727,,Right Foot,,"[46.9, 28.4]",,Ground Pass,,24.79758,,,,,Rémy Cabella,3420.0,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,59,Marseille,147,['5f4a207d-c869-47fd-afb3-c7654a1d6d9b'],28,,,,,,,,,,,,,,,,,,,,Marseille,147,00:27:28.448,Pass,
,,,,,,,,,,,,,,,,,,1.54088,,,,,,,,,,,,,,abf69259-2f40-4970-ad21-18f245c05f07,1266,,"[70.3, 30.4]",3900516,27,,,,,-1.2450511,,Right Foot,,"[77.9, 7.9]",,Ground Pass,,23.748896,,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,59,Marseille,147,['c535f48a-43fe-4120-bb11-6dbebd3f6ed0'],32,,,,,,,,,,,,,,,,,,,,Marseille,147,00:27:32.892,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,33d11240-ac59-4aef-8a99-0762c0e0c696,1274,,"[34.1, 59.0]",3900516,27,,,,,1.297441,,Right Foot,,"[37.1, 69.7]",,Ground Pass,,11.112605,,,,,François Clerc,7707.0,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,60,Saint-Étienne,135,['8ccc4b71-643c-4a0b-bc18-2bf083bc28a2'],42,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:42.961,Pass,
,,,,,,,,,,,,,,,,,,1.482718,,,,,,,,,,,,,,645873d0-d2a5-4c2b-a37a-5b8646fde7ab,1277,,"[52.4, 69.4]",3900516,27,,,,,-1.5865844,,Right Foot,,"[52.1, 50.4]",,Ground Pass,,19.002369,,,,,Renaud Cohade,3200.0,,,,,,1,Regular Play,François Clerc,7707.0,Right Back,60,Saint-Étienne,135,['02d9bf37-57fb-4450-9200-5c1ff131b6b8'],46,,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:46.320,Pass,
