50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.377131,,,,,,,,,,,,,,,59fc6214-80e4-4184-805c-b32c9f8a6580,16,,"[81.1, 27.1]",3900492,0,,,,,1.7774795,,Right Foot,,,,"[78.5, 39.5]",,Ground Pass,,12.669649,,,,Jimmy Briand,3213.0,,,,,,1,From Kick Off,Sloan Privat,4799.0,Left Center Forward,2,Guingamp,142,"['41a10601-400f-4461-9ee8-1921e00fda97', '95e1859c-b1fa-44e6-9d5d-5c682b6874b3']",9,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:09.866,Pass,True
,,,,,,,,,,,,,,,,,1.74311,,,,,,,,,,,,,,,f11c09c2-dd12-4ff3-9b4c-dde80d38287c,19,,"[78.3, 39.5]",3900492,0,,,,,0.2914568,,Left Foot,,,True,"[91.3, 43.4]",,Ground Pass,,13.572398,,,,Sloan Privat,4799.0,,,,,,1,From Kick Off,Jimmy Briand,3213.0,Right Center Forward,2,Guingamp,142,['239a16b7-544d-4d1c-bd0a-bc31f49b78aa'],11,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:11.243,Pass,
,,,,,,,,,,,,,,,,,2.143712,,,,,,,,,,,,,,,ed560dd8-7b48-47bc-a94f-f000ced54921,23,,"[91.0, 44.1]",3900492,0,,,,,1.2935708,,Left Foot,,,,"[98.0, 68.7]",,Ground Pass,,25.576551,,,,Yannis Salibur,3122.0,,,,,,1,From Kick Off,Sloan Privat,4799.0,Left Center Forward,2,Guingamp,142,['36a4595a-dc7e-40b0-8c77-5184d3d42990'],12,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:12.986,Pass,
,,,,,,,,,,,,,,,,,1.110217,,,,,,,,,,,,,,,b5d5bcaf-9973-4d03-b603-ca6e819a7577,26,,"[49.2, 32.3]",3900492,0,,,,,0.14238653,eacc73db-debc-4f3b-9ba7-4dd134e7f1f1,Left Foot,,,,"[106.4, 40.5]",True,High Pass,,57.784775,,,,Jimmy Briand,3213.0,,,,,,1,From Kick Off,Yannis Salibur,3122.0,Right Midfield,2,Guingamp,142,['47177e9f-b2ec-40b2-85b7-10d8627f0037'],17,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:17.389,Pass,
,,,,,,,,,,,,,,,,,2.039479,,,,,,,,,,,,,,,de16247e-107c-480c-93fd-f60ffe285031,30,,"[61.0, 40.1]",3900492,1,,True,,,2.882945,,Right Foot,,,,"[38.7, 46.0]",,Ground Pass,,23.067293,,,,Didier Ndong Ibrahim,22587.0,,,,,Kick Off,1,From Kick Off,Abdul Majeed Waris,7615.0,Center Forward,3,Lorient,165,['5c59ff9c-b2d4-44a4-b7e6-c1b25eb8a631'],8,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:08.764,Pass,
,,,,,,,,,,,,,,,,,0.029655,,,,,,,,,,,,,,,c82f28b8-9422-4753-bfea-5c84f1410fa3,32,,"[38.9, 44.3]",3900492,1,,True,,,-0.4474547,,Right Foot,,,,"[88.7, 20.4]",,High Pass,,55.23812,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,,1,From Kick Off,Didier Ndong Ibrahim,22587.0,Right Center Midfield,3,Lorient,165,"['5237c340-a8b8-4e2f-8bf1-e825e38484fd', '89abc22e-34e3-4ac8-b2b6-1abaa7379cbd']",10,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:10.888,Pass,
,,,,,,,,,,,,,,,,,1.672333,,,,,,,,,,,,,,,0600e798-4ded-4012-8b8d-e3f65581f671,35,,"[80.0, 0.1]",3900492,1,,,,,0.8260262,,,,,,"[91.8, 12.9]",,High Pass,,17.409193,,,,Benjamin Moukandjo Bilé,33178.0,,,,,Throw-in,1,From Throw In,Vincent Le Goff,7199.0,Left Back,4,Lorient,165,['ef838c80-e699-4e0a-88d4-661b76edc7fb'],13,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:13.364,Pass,
,,,,,,,,,,,,,,,,,1.402951,,,,,,,,,,,,,,,6d0cbd71-49ed-4166-8758-36f0a260d041,43,,"[92.3, 30.7]",3900492,1,,,,,0.39287052,,Right Foot,,,,"[103.4, 35.3]",,Ground Pass,,12.015407,,Incomplete,,Abdul Majeed Waris,7615.0,,,,,Recovery,1,From Throw In,Benjamin Moukandjo Bilé,33178.0,Left Wing,4,Lorient,165,"['099212c7-8452-48a7-9ed0-ed9fcd65626e', '9107408d-31db-4a25-aa78-b818fcc98663', 'cce4bebd-8c7f-448b-a6a9-ded4cdcebd12']",17,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:17.594,Pass,True
,,,,,,,,,,,,,,,,,1.417867,,,,,,,,,,,,,,,cce4bebd-8c7f-448b-a6a9-ded4cdcebd12,46,,"[16.7, 44.8]",3900492,1,,,,,3.0849159,,Right Foot,,,,"[2.6, 45.6]",,Ground Pass,,14.122677,,,,Jonas Lössl,3322.0,,,,,Recovery,1,From Throw In,Jérémy Sorbon,3124.0,Left Center Back,4,Lorient,165,"['28985ba4-a0ed-45c5-951c-2c1a4a26fcfa', '6d0cbd71-49ed-4166-8758-36f0a260d041', 'b7a0e5f2-c29c-40d1-8c80-352479fd0f0a']",18,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:18.997,Pass,True
,,,,,,,,,,,,,,,,,3.816965,,,,,,,,,,,,,,,b036f23d-75ae-477a-b919-227f5a0673bc,49,,"[4.4, 45.4]",3900492,1,,,,,-0.0029984917,,Right Foot,,,,"[71.1, 45.2]",,High Pass,,66.7003,,Incomplete,,Sloan Privat,4799.0,,,,,,1,From Throw In,Jonas Lössl,3322.0,Goalkeeper,4,Lorient,165,"['247ffb06-0c1b-4ab4-98b3-6a55d68b7885', '7c65e381-bba7-4679-b61a-5f5ffc1f85e2', 'f1ec2ffb-ae26-4721-88f0-08ec6765c827']",20,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:20.415,Pass,True
,,,,,,,,,,,,,,,,,2.418075,,,,,,,,,,,,,,,247ffb06-0c1b-4ab4-98b3-6a55d68b7885,51,,"[49.0, 34.9]",3900492,1,,,,,-1.375776,,Head,,,,"[52.2, 18.7]",,High Pass,,16.513025,,,,Vincent Le Goff,7199.0,,,,,Recovery,1,From Throw In,Lamine Koné,13286.0,Right Center Back,4,Lorient,165,"['25d5abd4-a363-4ae0-8d17-02ea32f66de2', 'b036f23d-75ae-477a-b919-227f5a0673bc']",24,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:24.232,Pass,
,,,,,,,,,,,,,,,,,2.632022,,,,,,,,,,,,,,,6c4df47c-012b-42ab-8d90-ce7e986a4f93,54,,"[50.5, 24.1]",3900492,1,,,,,2.9610605,,Left Foot,,,,"[11.6, 31.2]",,Low Pass,,39.542637,,,,Benjamin Lecomte,3008.0,,,,,,1,From Throw In,Vincent Le Goff,7199.0,Left Back,4,Lorient,165,"['13dda333-bad6-4c77-b620-df5dfbc3be84', 'f3ee99f6-84f2-4591-b485-22ab70a0907c']",26,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:26.650,Pass,True
,,,,,,,,,,,,,,,,,2.101009,,,,,,,,,,,,,,,80068ba6-09b8-4a33-93a8-f0de8d4e1af1,58,,"[13.0, 27.6]",3900492,1,,,,,-0.91917,,Left Foot,,,,"[33.9, 0.2]",,High Pass,,34.461136,,Out,,Vincent Le Goff,7199.0,,,,,,1,From Throw In,Benjamin Lecomte,3008.0,Goalkeeper,4,Lorient,165,"['3a974b18-6372-4d6d-ba9b-4bf336dacb9a', '76c43f5b-7281-4d77-8a4a-be96a2a068df']",32,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:32.327,Pass,True
,,,,,,,,,,,,,,,,,1.469943,,,,,,,,,,,,,,,058552f8-dd91-454c-b09c-e6320a575477,60,,"[84.5, 80.0]",3900492,1,,,,,-0.9189272,,,,,,"[96.1, 64.8]",,High Pass,,19.12067,,,,Jimmy Briand,3213.0,,,,,Throw-in,1,From Throw In,Lars Christian Jacobsen,20199.0,Right Back,5,Guingamp,142,['4ad769cd-99f2-4841-a4e5-e155976dc2ed'],41,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:41.670,Pass,
,,,,,,,,,,,,,,,,,0.775087,,,,,,,,,,,,,,,29052fb7-dc18-4092-be95-3c379234b44d,64,,"[95.2, 63.4]",3900492,1,,,,,2.2974386,,Other,,,,"[88.8, 70.6]",,Low Pass,,9.633276,,,,Yannis Salibur,3122.0,,,,,,1,From Throw In,Jimmy Briand,3213.0,Right Center Forward,5,Guingamp,142,"['33490519-9133-4562-a284-cd29ca950f54', 'fce76357-1bc0-4a41-b421-7b9f33f261cc']",43,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:43.164,Pass,True
,,,,,,,,,,,,,,,,,2.483574,,,,,,,,,,,,,,,3ac517ba-7f91-46f1-952e-f194958d2f53,67,,"[89.3, 69.2]",3900492,1,,,,,-0.80309546,,Left Foot,,,,"[100.4, 57.7]",,High Pass,,15.983116,,Incomplete,,Jimmy Briand,3213.0,,,,,,1,From Throw In,Yannis Salibur,3122.0,Right Midfield,5,Guingamp,142,"['c8804801-7278-4663-a82b-4e3631498ef5', 'e9590303-653d-458d-9264-3fbc6cb4a157']",43,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:43.939,Pass,
,,,,,,,,,,,,,,,,,1.352818,,,,,,,,,,,,,,,4e7a6369-594e-47cf-9cc6-b1573ddc30e2,72,,"[44.7, 7.6]",3900492,1,,,,,0.4788308,,Right Foot,,,,"[63.0, 17.1]",,Low Pass,,20.618923,,,,Abdul Majeed Waris,7615.0,,,,,Recovery,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Wing,6,Lorient,165,"['10b27440-3cc4-40df-9b81-9381bfb478da', '8d0a2b9f-e532-468e-96e5-e8d933c19d7c']",49,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:49.025,Pass,True
,,,,,,,,,,,,,,,,,0.710656,,,,,,,,,,,,,,,86bc776c-6957-4d26-a55a-e838d25bc2db,76,,"[68.8, 9.2]",3900492,1,,,,,-1.8370484,,Right Foot,,,,"[67.0, 2.6]",,Ground Pass,,6.8410525,,,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,Regular Play,Abdul Majeed Waris,7615.0,Center Forward,6,Lorient,165,['26fae57a-685e-445b-8200-1a8b585038af'],53,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:53.418,Pass,
,,,,,,,,,,,,,,,,,0.715549,,,,,,,,,,,,,,,4c03e414-d800-4391-a613-310686000b9f,79,,"[67.0, 2.8]",3900492,1,,,,,1.7234457,,Right Foot,,,,"[65.2, 14.5]",,Ground Pass,,11.837652,,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Wing,6,Lorient,165,['465726cc-0391-49e3-99bf-d2703832d961'],54,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:54.517,Pass,
,,,,,,,,,,,,,,,,,0.796943,,,,,,,,,,,,,,,53aea050-30e7-4fe0-a7d9-7e62c76c4004,81,,"[66.6, 16.5]",3900492,1,,,,,-1.5105246,,Left Foot,,,,"[67.3, 4.9]",,Ground Pass,,11.621101,,,,Benjamin Moukandjo Bilé,33178.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Center Midfield,6,Lorient,165,['73ffa735-1e0d-4b0f-8cec-beeeac45a1fe'],55,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:55.233,Pass,
,,,,,,,,,,,,,,,,,1.309512,,,,,,,,,,,,,,,a6af38f8-7d9e-4b90-b902-6fedcd5a44c3,84,,"[66.3, 4.4]",3900492,1,,,,,3.0688734,,Right Foot,,,,"[51.2, 5.5]",,Ground Pass,,15.140013,,,,Vincent Le Goff,7199.0,,,,,,1,Regular Play,Benjamin Moukandjo Bilé,33178.0,Left Wing,6,Lorient,165,['6c249635-a071-4849-a252-c7f7e5f7c07d'],56,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:56.698,Pass,
,,,,,,,,,,,,,,,,,1.461613,,,,,,,,,,,,,,,261ed83e-06ac-4d42-8052-cea7554dd1fb,87,,"[55.3, 8.5]",3900492,1,,,,,1.7525903,,Left Foot,,,,"[50.3, 35.7]",,Ground Pass,,27.65574,,,,Didier Ndong Ibrahim,22587.0,,,,,,1,Regular Play,Vincent Le Goff,7199.0,Left Back,6,Lorient,165,['ce4c2700-cd10-417b-bd11-b47bc05d5b55'],59,,,,,,,,,,,,,,,,,,,,Lorient,165,00:01:59.899,Pass,
,,,,,,,,,,,,,,,,,1.604832,,,,,,,,,,,,,,,a0fc59f1-a22f-46f7-8a5c-40e4c8446f1b,91,,"[64.9, 53.3]",3900492,2,,,,,1.3709676,,Right Foot,,,,"[69.7, 77.0]",,Ground Pass,,24.18119,,,,Lamine Gassama,6335.0,,,,,,1,Regular Play,Didier Ndong Ibrahim,22587.0,Right Center Midfield,6,Lorient,165,['5a356e50-bf09-430f-a423-0550e5b1e5b8'],4,,,,,,,,,,,,,,,,,,,,Lorient,165,00:02:04.842,Pass,
,,,,,,,,,,,,,,,,,1.146278,,,,,,,,,,,,,,,95327b0c-f1f2-4383-aae4-63a2e44cb1f6,94,,"[69.7, 75.2]",3900492,2,,,,,-2.8753407,,Right Foot,,,,"[64.2, 73.7]",,Ground Pass,,5.700877,,,,Yann Jouffre,3102.0,,,,,,1,Regular Play,Lamine Gassama,6335.0,Right Back,6,Lorient,165,['045a1f87-5b07-485f-a106-b805fb83cba1'],6,,,,,,,,,,,,,,,,,,,,Lorient,165,00:02:06.516,Pass,
,,,,,,,,,,,,,,,,,0.789699,,,,,,,,,,,,,,,c90a0ef3-321f-4fa5-b163-22cad6c79e11,98,,"[64.4, 73.7]",3900492,2,,,,,-0.9938634,,Left Foot,,,,"[68.5, 67.4]",,Ground Pass,,7.5166483,,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Wing,6,Lorient,165,"['18412d79-5177-4c77-8992-4d20d595c835', '6cdf194a-dbcb-4125-b5cb-edcb0116f6ed']",8,,,,,,,,,,,,,,,,,,,,Lorient,165,00:02:08.931,Pass,True
,,,,,,,,,,,,,,,,,0.895489,,,,,,,,,,,,,,,dced1eec-a386-42dc-bd86-7db94e433d33,102,,"[72.9, 68.6]",3900492,2,,,,,-0.25682646,,Right Foot,,,,"[82.8, 66.0]",,Ground Pass,,10.235722,,,,Yann Jouffre,3102.0,,,,,,1,Regular Play,Walid Mesloub,7766.0,Left Center Midfield,6,Lorient,165,['da7d91ae-1a2a-4f5c-9251-2ed04e4ffbf9'],11,,,,,,,,,,,,,,,,,,,,Lorient,165,00:02:11.816,Pass,
,,,,,,,,,,,,,,,,,0.747708,,,,,,,,,,,,,,,a5774e19-ad3f-4f25-81f0-9c6fb2f59228,107,,"[84.8, 61.7]",3900492,2,,,,,-2.36743,,Left Foot,,,,"[80.3, 57.3]",,Ground Pass,,6.293648,,,,Walid Mesloub,7766.0,,,,,,1,Regular Play,Yann Jouffre,3102.0,Right Wing,6,Lorient,165,"['073e0fb1-88b3-41a7-9cca-e2f923f16616', 'c07228ae-2fa8-4c45-8152-3d606b2c518a']",14,,,,,,,,,,,,,,,,,,,,Lorient,165,00:02:14.525,Pass,True
,,,,,,,,,,,,,,,,,1.508348,,,,,,,,,,,,,,,f38c67d9-5469-49c7-b174-61440cba46c7,115,,"[29.0, 31.6]",3900492,2,,,,,-0.23528591,,Left Foot,,,,"[43.6, 28.1]",,Ground Pass,,15.01366,,,,Jimmy Briand,3213.0,,,,,,1,Regular Play,Nicolas Benezet,3301.0,Left Midfield,7,Guingamp,142,"['59c05da5-bf13-41b2-89c5-2f3d41af3711', 'd855a0bf-df25-4da8-a00d-d25dd11f970e']",21,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:21.084,Pass,True
,,,,,,,,,,,,,,,,,1.878201,,,,,,,,,,,,,,,7e610c66-c1b1-45d5-98c8-d167e5ef7e15,118,,"[44.4, 30.3]",3900492,2,,,,,1.3193523,,Right Foot,,,,"[50.0, 52.1]",,Ground Pass,,22.507776,,,,Younousse Sankharé,3348.0,,,,,,1,Regular Play,Jimmy Briand,3213.0,Right Center Forward,7,Guingamp,142,['9e43ae71-f417-4978-b972-407314b47adc'],22,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:22.633,Pass,
,,,,,,,,,,,,,,,,,1.516173,,,,,,,,,,,,,,,347a741e-5016-416a-9dd8-656295d7ee1e,121,,"[62.9, 55.9]",3900492,2,,,,,1.2608895,,Left Foot,,,,"[68.6, 73.7]",,Ground Pass,,18.690372,,,,Yannis Salibur,3122.0,,,,,,1,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,7,Guingamp,142,['94853ec0-5e3f-48d4-b13c-e059d0602c9b'],25,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:25.978,Pass,
,,,,,,,,,,,,,,,,,0.256976,,,,,,,,,,,,,,,663fb001-226a-48b7-971b-3a9aa5c75f39,124,,"[81.9, 71.5]",3900492,2,,,,,-0.35072795,,Left Foot,,,,"[86.0, 70.0]",,Ground Pass,,4.365776,,Incomplete,,Younousse Sankharé,3348.0,,,,,,1,Regular Play,Yannis Salibur,3122.0,Right Midfield,7,Guingamp,142,"['05e0de33-92ee-448d-b751-9872622be263', '2e68e3cd-c71c-447e-93da-4fdc831a6f7c']",30,,,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:30.791,Pass,
