50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6127984-70b8-4de5-8b6e-114538ff7dd3,2807,,,"[96.0, 8.6]",3900555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,145,Toulouse,130,['284fe319-bdb5-4f0a-b01d-7e0525f7b0d3'],33,,,,,,,,,,,,,,,,,Toulouse,130,00:24:33.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73dc106a-d9c1-45cd-a972-df1930ddd51f,2809,,,"[8.1, 46.7]",3900555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rémy Riou,25377.0,Goalkeeper,146,Nantes,144,['53654680-2676-4efc-94e8-b1f9168bfa22'],35,,,,,,,,,,,,,,,,,Nantes,144,00:24:35.970,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a5cd58-5465-47d3-81e6-4e01cb1115d8,2813,,,"[62.4, 46.5]",3900555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Sala,3114.0,Center Forward,146,Nantes,144,['e64a7e96-79c5-41f0-acd3-c4067fb4af79'],40,,,,,,,,,,,,,,,,,Nantes,144,00:24:40.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0175de96-63b7-467e-b162-21ce1d2bf8a9,2819,,,"[106.7, 11.4]",3900555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Audel,401477.0,Left Wing,146,Nantes,144,['52915c55-b1d2-4ad2-9582-a84a45191b1d'],48,,,,,,,,,,,,,,,,,Nantes,144,00:24:48.700,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9007b72d-a714-4c83-af6c-bf87971c5a64,2823,,,"[107.0, 37.0]",3900555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Sala,3114.0,Center Forward,146,Nantes,144,['95aa6731-cb1e-46e9-903a-cbbc7b8cdb02'],49,,,,,,,,,,,,,,,,,Nantes,144,00:24:49.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572d446-bd33-4a30-a183-a2e7e300a0a3,2836,,,"[39.6, 31.9]",3900555,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Deaux,2943.0,Center Defensive Midfield,149,Nantes,144,['266400a2-e8b1-4ce6-8bb0-19ee5700f0ad'],42,,,,,,,,,,,,,,,,,Nantes,144,00:25:42.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4dc7e10-7cca-4097-aaa9-81a9105666e5,2839,,,"[52.4, 74.5]",3900555,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,149,Nantes,144,['55201569-3f45-4ac0-b759-9bddcbdd1b7f'],46,,,,,,,,,,,,,,,,,Nantes,144,00:25:46.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597a0160-40d8-49b9-b255-b383a2a17acc,2842,,,"[74.7, 73.6]",3900555,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Iloki,3151.0,Right Wing,149,Nantes,144,['ff23d52b-1c23-49e6-879e-20ec351976e6'],50,,,,,,,,,,,,,,,,,Nantes,144,00:25:50.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eb0cc52-2197-4a15-a81d-6387a52ecb8e,2845,,,"[63.2, 70.3]",3900555,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,149,Nantes,144,['60f8bd64-b936-4510-b88e-6b261fe71052'],51,,,,,,,,,,,,,,,,,Nantes,144,00:25:51.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10d870bb-2e8b-420b-bfd9-ea6db036d9fc,2848,,,"[88.6, 50.9]",3900555,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Sala,3114.0,Center Forward,149,Nantes,144,['0a13a855-8d19-4b95-a807-48e51dbe0258'],55,,,,,,,,,,,,,,,,,Nantes,144,00:25:55.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f70f972-ac9d-417d-8b2b-0025a6c0830c,2853,,,"[92.6, 72.5]",3900555,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Iloki,3151.0,Right Wing,149,Nantes,144,['db366d8c-e396-472d-9646-2ff05d9af904'],59,,,,,,,,,,,,,,,,,Nantes,144,00:25:59.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df972edb-845e-4166-9ff8-8a4be83c450c,2856,,,"[108.4, 72.7]",3900555,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,149,Nantes,144,['478c9ed2-553c-4f10-821b-358ca1ecf9ad'],2,,,,,,,,,,,,,,,,,Nantes,144,00:26:02.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cbbb0cc-0f06-44bf-b83d-e03f4f2afb38,2860,,,"[103.9, 34.9]",3900555,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Audel,401477.0,Left Wing,149,Nantes,144,"['6f3caec1-9603-40d4-826a-fbc4b0d5026b', 'c1b5813b-83df-4d43-a89d-d758b5fa8e0e']",4,,,,,,,,,,,,,,,,,Nantes,144,00:26:04.940,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4708e89-f396-46d3-b207-430c51660c3c,2869,,,"[75.2, 48.6]",3900555,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wissam Ben Yedder,6723.0,Right Center Forward,150,Toulouse,130,"['c57b6d0b-3590-46bb-a49a-d941e1807f6b', 'd1e6b981-8df6-47f5-a96c-136ef53baef3']",54,,,,,,,,,,,,,,,,,Toulouse,130,00:26:54.802,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37cbf4b0-0830-4263-8274-59fe1465004b,2872,,,"[93.6, 36.7]",3900555,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleksandar Pešić,40431.0,Left Center Forward,150,Toulouse,130,['a58fe03a-7895-4a2c-b0f5-2be1faa2f121'],58,,,,,,,,,,,,,,,,,Toulouse,130,00:26:58.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a48bf3a6-e74d-4879-a249-7d9494debd09,2876,,,"[36.2, 63.3]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,151,Nantes,144,['e9496e14-f91f-4d19-ab3d-666b3709db3d'],1,,,,,,,,,,,,,,,,,Nantes,144,00:27:01.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341dd487-8ca5-4e89-99cc-63d225efadb0,2879,,,"[69.3, 76.1]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Iloki,3151.0,Right Wing,151,Nantes,144,['1a2ed63f-ae93-4fb9-8a98-5f5f486fa901'],4,,,,,,,,,,,,,,,,,Nantes,144,00:27:04.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d66a73d-4bfd-4775-ac45-05c3be046055,2882,,,"[62.1, 68.0]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,151,Nantes,144,['17d99d7c-7e7c-42c8-8767-67c6a32b347e'],5,,,,,,,,,,,,,,,,,Nantes,144,00:27:05.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0572d99c-a5bf-4497-884b-024cc2e929b0,2886,,,"[63.0, 39.7]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Center Midfield,151,Nantes,144,['0cc3adf4-ed58-4e82-bda5-288f8c35c572'],10,,,,,,,,,,,,,,,,,Nantes,144,00:27:10.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913f8361-867c-4c4d-bce0-766bb3034e84,2889,,,"[69.3, 2.4]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Left Back,151,Nantes,144,['4e0d0b70-12ae-49c2-b43b-949fa5acd04d'],14,,,,,,,,,,,,,,,,,Nantes,144,00:27:14.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c0f2af9-5c75-43a3-aa47-2452ac1bebe2,2892,,,"[79.7, 3.7]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Audel,401477.0,Left Wing,151,Nantes,144,['ad414a01-d8a1-4f0c-ac74-51a4d3d8ed5c'],16,,,,,,,,,,,,,,,,,Nantes,144,00:27:16.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84fc1e6f-582a-4e74-9c9c-7a40a75e4596,2895,,,"[93.1, 15.6]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Henry,43896.0,Right Center Midfield,151,Nantes,144,['4a21922a-0166-43f6-bf23-2207868c8e77'],18,,,,,,,,,,,,,,,,,Nantes,144,00:27:18.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60f804a1-f486-4e47-99cd-a0333e2233e4,2903,,,"[25.1, 57.4]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alexis Blin,3036.0,Left Defensive Midfield,152,Toulouse,130,['3ff47023-7e88-450f-b9da-47dd1c7d9772'],22,,,,,,,,,,,,,,,,,Toulouse,130,00:27:22.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bef2850b-3c1b-42cd-96eb-9dfe0a4b630f,2910,,,"[51.1, 56.6]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Wissam Ben Yedder,6723.0,Right Center Forward,152,Toulouse,130,['4b68eb2c-f932-4e74-aa34-275c795b6bbc'],27,,,,,,,,,,,,,,,,,Toulouse,130,00:27:27.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757251b-f4f6-49d5-ae92-5c4b1dd4058f,2917,,,"[77.3, 38.1]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aleksandar Pešić,40431.0,Left Center Forward,152,Toulouse,130,['96457272-231d-48e3-ad6c-f6ad1f2e775c'],31,,,,,,,,,,,,,,,,,Toulouse,130,00:27:31.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f00943-dccf-40df-9c1d-773f31f6698c,2924,,,"[27.0, 56.7]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lévy Koffi Djidji,3174.0,Right Center Back,153,Nantes,144,['c6ce61c1-6dba-4398-ace1-61b6d1243d15'],42,,,,,,,,,,,,,,,,,Nantes,144,00:27:42.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76f59967-b1c5-4d2e-a97e-0340c8067339,2926,,,"[40.1, 72.2]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Léo Dubois,3144.0,Right Back,153,Nantes,144,['63697ab2-3035-40dc-a1a5-89f85b37cbd8'],44,,,,,,,,,,,,,,,,,Nantes,144,00:27:44.872,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc65011-df09-452b-8f44-d20f341bb51c,2928,,,"[88.4, 62.8]",3900555,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Thomas Henry,43896.0,Right Center Midfield,153,Nantes,144,['fb49f986-07af-42b9-bbb4-a61f9f8beb24'],48,,,,,,,,,,,,,,,,,Nantes,144,00:27:48.392,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc93c002-78f2-4f07-8a4a-4cefc8017761,2932,,,"[106.5, 47.5]",3900555,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lévy Koffi Djidji,3174.0,Right Center Back,154,Nantes,144,['7c6734c0-ec8f-4103-acfa-932ad1400689'],52,,,,,,,,,,,,,,,,,Nantes,144,00:28:52.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375905f1-df77-410e-a66c-37ae900e54ef,2939,,,"[44.1, 9.2]",3900555,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar Guido Trejo,11540.0,Left Midfield,154,Nantes,144,['b2b23545-b414-4239-aa3c-8179624226bc'],56,,,,,,,,,,,,,,,,,Toulouse,130,00:28:56.689,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3727f81-2db8-4c61-af65-51e2c99062d0,2945,,,"[77.4, 7.1]",3900555,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Pešić,40431.0,Left Center Forward,155,Toulouse,130,['f0337548-c9b8-4890-b996-14ec89865b4d'],19,,,,,,,,,,,,,,,,,Toulouse,130,00:29:19.492,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c278eb-e8fa-4a8b-8823-718382d4faa9,2951,,,"[21.2, 75.7]",3900555,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Léo Dubois,3144.0,Right Back,155,Toulouse,130,['25628b60-c681-425c-833b-1ec1468daa21'],26,,,,,,,,,,,,,,,,,Nantes,144,00:29:26.610,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d4c55bf-e878-426c-a98d-18c3307a118e,2962,,,"[37.2, 70.7]",3900555,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Audel,401477.0,Left Wing,155,Toulouse,130,['40e86342-b4d3-4c19-b036-f68872f48aa7'],33,,,,,,,,,,,,,,,,,Nantes,144,00:29:33.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e6ab95-20ee-4f9d-9e11-b8980744f5eb,2966,,,"[107.3, 28.9]",3900555,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,155,Toulouse,130,['5e37ed86-d7cc-407d-9b85-ad237af03615'],36,,,,,,,,,,,,,,,,,Toulouse,130,00:29:36.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caeb07ee-bbcb-4a73-879b-b30571043683,2973,,,"[118.2, 11.5]",3900555,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Guido Trejo,11540.0,Left Midfield,156,Toulouse,130,"['7c318248-427d-4738-8592-e00c1129b584', 'a43e01ce-2664-42f9-a5c8-f25f370f5c47']",12,,,,,,,,,,,,,,,,,Toulouse,130,00:30:12.228,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de0beb7-ae7a-41cb-a42f-700a6a965c16,2977,,,"[105.6, 6.0]",3900555,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Matheus da Silva,44065.0,Left Back,156,Toulouse,130,['da6039bc-0af2-4d19-a11f-dfc413e4402a'],15,,,,,,,,,,,,,,,,,Toulouse,130,00:30:15.884,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7dcfc7f-a42f-47a5-b817-1a6904a6c0ec,2980,,,"[81.0, 45.0]",3900555,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emiliano Sala,3114.0,Center Forward,157,Nantes,144,['16ff9a42-65e4-4d9b-8901-bd92aa007c2b'],37,,,,,,,,,,,,,,,,,Nantes,144,00:30:37.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a344dd48-fbf7-4be5-9508-0bb66ee18351,2987,,,"[56.6, 4.0]",3900555,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Matheus da Silva,44065.0,Left Back,158,Toulouse,130,['335c9d15-b951-49e1-b8e5-0614dc74619a'],36,,,,,,,,,,,,,,,,,Toulouse,130,00:33:36.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c5d3b0c-f948-42bc-8d56-5a638e038ac7,2990,,,"[77.3, 5.3]",3900555,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Guido Trejo,11540.0,Left Midfield,158,Toulouse,130,"['4e35cf1e-f04b-482a-b463-6f1e3ecfc5f0', 'f8ac5b56-cfcf-429d-9359-ce5f9f6a611a']",39,,,,,,,,,,,,,,,,,Toulouse,130,00:33:39.141,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdd64643-1385-4369-8bd8-e96108bffdcd,2996,,,"[3.2, 62.8]",3900555,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rémy Riou,25377.0,Goalkeeper,158,Toulouse,130,['68ac2f55-6d33-4217-909c-0c3c14c2372c'],46,,,,,,,,,,,,,,,,,Nantes,144,00:33:46.342,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2af4089-d547-4827-a3bc-eb846b725525,2999,,,"[42.2, 70.3]",3900555,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Iloki,3151.0,Right Wing,158,Toulouse,130,['6c223a7f-628c-4f50-94f7-27f85a378aa0'],49,,,,,,,,,,,,,,,,,Nantes,144,00:33:49.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b1ecd72-26b4-4a4a-8fc8-4398e9d26bd0,3003,,,"[82.0, 30.4]",3900555,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Daniel Akpa Akpro,31174.0,Right Midfield,158,Toulouse,130,"['34dbb9a2-b620-4787-8bbb-529bab9ce63e', 'a6acc838-f8f0-439f-aae9-6afab9f51b53']",52,,,,,,,,,,,,,,,,,Toulouse,130,00:33:52.901,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e9195e8-afe9-447a-8aef-bded382bc488,3009,,,"[101.2, 41.0]",3900555,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Pešić,40431.0,Left Center Forward,158,Toulouse,130,['d15a0517-91d8-4859-9c7b-7a200efa8956'],56,,,,,,,,,,,,,,,,,Toulouse,130,00:33:56.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b744c06-bf26-48d8-a41c-8e4b7165101a,3018,,,"[11.8, 11.1]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Left Back,159,Nantes,144,['73fd9c45-c696-43ee-8a57-40c94aff2295'],4,,,,,,,,,,,,,,,,,Nantes,144,00:34:04.678,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e434871-d604-46e4-abae-73f0e138d81b,3021,,,"[22.8, 3.7]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Audel,401477.0,Left Wing,159,Nantes,144,['f110d889-3ed1-4541-96b5-9fdead4a8d4b'],6,,,,,,,,,,,,,,,,,Nantes,144,00:34:06.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf571e96-6434-4673-a4ed-463a0253afc2,3025,,,"[13.4, 8.7]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,160,Nantes,144,['e775e853-4b24-484e-9be1-ad7a3f83fda7'],16,,,,,,,,,,,,,,,,,Nantes,144,00:34:16.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e202e498-342b-49a8-bbe3-d2c5128b475c,3028,,,"[5.3, 26.6]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rémy Riou,25377.0,Goalkeeper,160,Nantes,144,"['54f4274c-d02a-4349-8995-015357be2e08', '90b06730-e9f6-4c42-9673-e062db53b9c8']",18,,,,,,,,,,,,,,,,,Nantes,144,00:34:18.860,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50f296f2-f1bf-4b58-9390-6c3391ffa4f6,3032,,,"[33.0, 56.0]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Léo Dubois,3144.0,Right Back,160,Nantes,144,"['6d3ee4a4-bc00-4d77-887a-84abcbc25c2e', 'b3e6fd51-f038-4c4d-95f2-2a3c484b701f']",22,,,,,,,,,,,,,,,,,Nantes,144,00:34:22.696,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd98cbbc-5095-4e18-8cea-1d51416c03c3,3036,,,"[90.5, 32.9]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Sala,3114.0,Right Center Forward,160,Nantes,144,"['5d168601-c7ac-4bdb-be46-e59eeeb8c05b', '71e09508-b738-4c44-99b8-a78dc518ebab']",27,,,,,,,,,,,,,,,,,Nantes,144,00:34:27.569,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a7bbb2-80ef-4d4c-a6a1-86a627eeee31,3043,,,"[79.5, 38.6]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Pešić,40431.0,Left Center Forward,161,Toulouse,130,['ac11bf1f-7837-40e2-99c8-07b2def3b110'],46,,,,,,,,,,,,,,,,,Toulouse,130,00:34:46.319,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beeb74d0-14f2-49b2-b3f9-9ca00a2c5ac5,3046,,,"[49.9, 41.6]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdoulaye Touré,3138.0,Right Defensive Midfield,161,Toulouse,130,['caac8bef-4536-4389-b749-598ad59c8421'],47,,,,,,,,,,,,,,,,,Nantes,144,00:34:47.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2cfb216-f0f4-4c54-b319-0b49b2ff6825,3049,,,"[67.6, 28.6]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Guido Trejo,11540.0,Left Midfield,161,Toulouse,130,"['880e45fc-bad4-41e3-a797-2f3cd9d3e513', 'de608d1e-4cea-465d-9b94-0e6d4cdda023']",49,,,,,,,,,,,,,,,,,Toulouse,130,00:34:49.258,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73548a62-5718-4460-9ec6-f417dd003a9d,3052,,,"[47.5, 20.7]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Matheus da Silva,44065.0,Left Back,161,Toulouse,130,['88c124ec-f9b8-488b-9fda-a7c42c693ea8'],51,,,,,,,,,,,,,,,,,Toulouse,130,00:34:51.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18ca541e-7fc6-46dc-8063-cae48cedb44d,3057,,,"[77.6, 17.9]",3900555,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Pešić,40431.0,Left Center Forward,161,Toulouse,130,"['7c937007-fb55-4e5b-9ece-b1f7081fe724', 'd8bf2bac-0c8f-4170-8aaa-6b336af12cd4']",53,,,,,,,,,,,,,,,,,Toulouse,130,00:34:53.781,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d715934e-b474-4af6-a272-2de744c4e19e,3067,,,"[87.3, 72.5]",3900555,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Iloki,3151.0,Right Midfield,163,Nantes,144,['508cfd7b-9ccd-41d2-90a5-b5e8ea19c0ec'],41,,,,,,,,,,,,,,,,,Nantes,144,00:35:41.843,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fe3a504-765b-40ba-a1af-ebc8d33afc9b,3070,,,"[63.5, 6.3]",3900555,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,164,Toulouse,130,['2cbd44c1-9148-4aa8-bb01-e9097784b870'],2,,,,,,,,,,,,,,,,,Toulouse,130,00:36:02.153,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851c8d41-acd5-4f76-a8a5-24f35c7d8835,3073,,,"[84.2, 44.4]",3900555,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Sala,3114.0,Right Center Forward,164,Toulouse,130,['8e96eeec-dbb3-4e60-8c02-1eb4528145c0'],6,,,,,,,,,,,,,,,,,Nantes,144,00:36:06.139,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dd1c508-052b-4ee5-ab47-e57c7a23c020,3075,,,"[74.4, 25.5]",3900555,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wissam Ben Yedder,6723.0,Right Center Forward,164,Toulouse,130,['9fc757ab-3e65-405a-a0af-69b7eb3d9eaa'],9,,,,,,,,,,,,,,,,,Toulouse,130,00:36:09.631,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e662ee1-88c9-4c05-8f28-3b93558a1141,3077,,,"[62.1, 54.1]",3900555,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Left Defensive Midfield,164,Toulouse,130,['41dcfc61-11e5-4f60-b935-ccecbaf0bb28'],11,,,,,,,,,,,,,,,,,Nantes,144,00:36:11.887,Ball Receipt*,
