50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.455505,,,,,,,,,,,,f8ec364b-f669-4fb2-88fd-8faa44f0aefe,17,,"[34.7, 43.4]",3900605,0,,,,,-1.4464413,,Right Foot,,,,"[37.7, 19.4]",,Ground Pass,,24.186773,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Kick Off,Mapou Yanga-Mbiwa,4463.0,Right Center Back,2,Lyon,137,['cb7f0676-0fbf-4e8c-a88d-c68c121d3afd'],12,,,,,,,,,,,,,,,,,Lyon,137,00:00:12.227,Pass,
,,,,,,,,,,,,,,,,,,1.971122,,,,,,,,,,,,b91d8b7d-5d9e-4939-8c9f-bd7ec4f94168,20,,"[41.6, 20.0]",3900605,0,,,,,1.6631966,,Left Foot,,,,"[39.2, 45.9]",,Ground Pass,,26.01096,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Lyon,137,['859de29a-4ea7-4154-870f-2e101e01be2e'],16,,,,,,,,,,,,,,,,,Lyon,137,00:00:16.895,Pass,
,,,,,,,,,,,,,,,,,,4.174031,,,,,,,,,,,,789ac946-c6b3-4027-b19b-b91209834b55,24,,"[48.6, 57.7]",3900605,0,,,,,0.076463535,,Right Foot,,,,"[98.2, 61.5]",,Low Pass,,49.74535,Incomplete,,Rachid Ghezzal,3372.0,,,,,,1,From Kick Off,Mapou Yanga-Mbiwa,4463.0,Right Center Back,2,Lyon,137,"['926e4dab-bbed-4b2c-87a5-23933ad4aba6', 'ca1cc530-a551-489e-8046-d63cbbeb7753']",21,,,,,,,,,,,,,,,,,Lyon,137,00:00:21.021,Pass,
,,,,,,,,,,,,,,,,,,1.896951,,,,,,,,,,,,926e4dab-bbed-4b2c-87a5-23933ad4aba6,27,,"[21.9, 18.6]",3900605,0,,,,,-0.07457409,,Left Foot,,,,"[56.7, 16.0]",,High Pass,,34.89699,Incomplete,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,Recovery,1,From Kick Off,Mathieu Peybernes,23850.0,Left Center Back,2,Lyon,137,"['1cb337c7-800d-4419-b02e-096ede790ddb', '73af6fff-f9b1-4330-b902-051ba798b8d3', '76b151ab-8b9e-43fe-8e96-ed04f674aac6', '789ac946-c6b3-4027-b19b-b91209834b55']",25,,,,,,,,,,,,,,,,,Bastia,2736,00:00:25.195,Pass,True
,,,,,,,,,,,,,,,,,,2.320202,,,,,,,,,,,,73af6fff-f9b1-4330-b902-051ba798b8d3,29,,"[63.4, 64.1]",3900605,0,,,,,0.16162136,,Head,,,,"[81.8, 67.1]",,High Pass,,18.642962,Unknown,,Rachid Ghezzal,3372.0,,,,,Recovery,1,From Kick Off,Christophe Jallet,4410.0,Right Back,2,Lyon,137,"['926e4dab-bbed-4b2c-87a5-23933ad4aba6', 'e780b400-d551-44aa-be33-5935fa415d07']",27,,,,,,,,,,,,,,,,,Lyon,137,00:00:27.092,Pass,
,,,,,,,,,,,,,,,,,,1.555509,,,,,,,,,,,,486e9efb-0a3a-4312-a3b7-003622015754,33,,"[44.1, 13.0]",3900605,0,,True,,,2.6398468,,Left Foot,,,,"[26.6, 22.6]",,Ground Pass,,19.96021,,,Mathieu Peybernes,23850.0,,,,,Free Kick,1,From Free Kick,Julian Palmieri,4508.0,Left Back,3,Bastia,2736,['16e75c68-df1e-44ff-ae3f-9bb420dfceff'],37,,,,,,,,,,,,,,,,,Bastia,2736,00:00:37.741,Pass,
,,,,,,,,,,,,,,,,,,1.878905,,,,,,,,,,,,4585c59d-f519-42b1-8714-add0174539aa,35,,"[25.3, 23.7]",3900605,0,,,,,1.7293066,,Right Foot,,,,"[21.0, 50.6]",,Ground Pass,,27.241512,,,Sébastien Squillaci,26481.0,,,,,,1,From Free Kick,Mathieu Peybernes,23850.0,Left Center Back,3,Bastia,2736,['7ca6bf80-5ea7-4a66-88fb-c07a7817fe36'],39,,,,,,,,,,,,,,,,,Bastia,2736,00:00:39.574,Pass,
,,,,,,,,,,,,,,,,,,2.128105,,,,,,,,,,,,93351e30-cf7a-4c4c-b3a9-992120b44a52,38,,"[27.8, 72.9]",3900605,0,,,,,-0.29959166,,Right Foot,,,,"[72.8, 59.0]",,High Pass,,47.097878,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,1,From Free Kick,Sébastien Squillaci,26481.0,Right Center Back,3,Bastia,2736,['54e9b5c1-d6f9-4558-8f82-d3a2a7ce628e'],47,,,,,,,,,,,,,,,,,Bastia,2736,00:00:47.364,Pass,
,,,,,,,,,,,,,,,,,,1.805657,,,,,,,,,,,,3e706d05-cf05-42ef-9d37-def845a23cda,40,,"[70.6, 57.9]",3900605,0,,,,,0.34428528,,Head,,,,"[95.7, 66.9]",,High Pass,,26.66477,Incomplete,,François Kamano,3405.0,,,,,,1,From Free Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,3,Bastia,2736,"['58e730db-8bc1-412a-ad88-bdef2ffa3ecf', 'f7729528-ec03-428f-8f8e-f2bcdc4765a7']",49,,,,,,,,,,,,,,,,,Bastia,2736,00:00:49.532,Pass,
,,,,,,,,,,,,,,,,,,1.664802,,,,,,,,,,,,58e730db-8bc1-412a-ad88-bdef2ffa3ecf,42,,"[24.4, 13.2]",3900605,0,,,,,1.8682691,,Head,,,,"[20.2, 26.9]",,High Pass,,14.329341,,,Mapou Yanga-Mbiwa,4463.0,,,,,Recovery,1,Regular Play,Jérémy Morel,2983.0,Left Back,4,Lyon,137,"['0aec899f-346f-471d-9146-983639a53314', '3e706d05-cf05-42ef-9d37-def845a23cda']",51,,,,,,,,,,,,,,,,,Lyon,137,00:00:51.338,Pass,
,,,,,,,,,,,,,,,,,,3.264205,,,,,,,,,,,,77bbc65c-fe06-467e-a0cf-d30cecfd0b3c,45,,"[21.2, 27.7]",3900605,0,,,,,0.4425346,,Right Foot,,,,"[48.0, 40.4]",,High Pass,,29.656872,Incomplete,,,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,['0da4c88c-27c7-4238-9ae0-48efbed1e19d'],53,,,,,,,,,,,,,,,,,Lyon,137,00:00:53.114,Pass,
,,,,,,,,,,,,,,,,,,1.312401,,,,,,,,,,,,0da4c88c-27c7-4238-9ae0-48efbed1e19d,47,,"[72.1, 39.7]",3900605,0,,,,True,-0.097392045,,,,,,"[89.5, 38.0]",,Low Pass,,17.48285,Incomplete,,,,,,,,Recovery,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,4,Lyon,137,"['58b9c369-3a83-4587-8a1c-3becdf5fb2f9', '77bbc65c-fe06-467e-a0cf-d30cecfd0b3c', '9b61ee29-7049-4cf8-a7a5-daffb16aa52a']",56,,,,,,,,,,,,,,,,,Bastia,2736,00:00:56.378,Pass,True
,,,,,,,,,,,,,,,,,,0.983882,,,,,,,,,,,,58b9c369-3a83-4587-8a1c-3becdf5fb2f9,48,,"[30.6, 42.1]",3900605,0,,,,,0.1688319,,Right Foot,,,,"[39.4, 43.6]",,Low Pass,,8.926926,,,Maxime Gonalons,6982.0,,,,,Recovery,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,"['0da4c88c-27c7-4238-9ae0-48efbed1e19d', '49c412e8-55dd-4157-908a-54b80547d9aa']",57,,,,,,,,,,,,,,,,,Lyon,137,00:00:57.691,Pass,
,,,,,,,,,,,,,,,,,,0.583089,,,,,,,,,,,,2625a42f-6583-4c8f-9cad-4edb0c9143ff,51,,"[40.1, 44.6]",3900605,0,,,,,-3.071938,,Left Foot,,,,"[31.5, 44.0]",,Ground Pass,,8.620905,,,Mapou Yanga-Mbiwa,4463.0,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,4,Lyon,137,['27b673d7-3b7e-4afd-b482-8aa876124adc'],58,,,,,,,,,,,,,,,,,Lyon,137,00:00:58.754,Pass,
,,,,,,,,,,,,,,,,,,3.003598,,,,,,,,,,,,90a96287-cd62-46a4-9f80-ac8a0174efde,55,,"[30.6, 45.9]",3900605,1,,,,,1.1640493,,Right Foot,,,,"[44.6, 78.4]",,High Pass,,35.387146,Out,,Christophe Jallet,4410.0,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,4,Lyon,137,"['38024541-87fd-4f05-a193-5b1720ad1901', '73ad51e8-0b26-4395-a034-d35b7f0c8c57']",0,,,,,,,,,,,,,,,,,Lyon,137,00:01:00.113,Pass,True
,,,,,,,,,,,,,,,,,,1.135354,,,,,,,,,,,,0439c2bd-b702-4648-8423-82900f98ac97,57,,"[76.6, 0.1]",3900605,1,,,,,1.2882414,,,,,,"[81.1, 15.6]",,Low Pass,,16.140013,,,Gaël Danic,7349.0,,,,,Throw-in,1,From Throw In,Julian Palmieri,4508.0,Left Back,5,Bastia,2736,['48d1eae8-25c1-4425-8e44-56286470f858'],9,,,,,,,,,,,,,,,,,Bastia,2736,00:01:09.134,Pass,
,,,,,,,,,,,,,,,,,,1.692676,,,,,,,,,,,,08870999-03a5-467e-81ab-b05bb2a4ede4,59,,"[80.5, 19.4]",3900605,1,,,,,-2.4357805,,Left Foot,,,,"[71.7, 11.9]",,Low Pass,,11.562439,Incomplete,,Julian Palmieri,4508.0,,,,,,1,From Throw In,Gaël Danic,7349.0,Left Wing,5,Bastia,2736,"['05cb33cc-bfc6-4345-ae37-3844727bd037', '5125efb7-d5f4-4bc0-989b-b18b06bd60bd']",10,,,,,,,,,,,,,,,,,Bastia,2736,00:01:10.269,Pass,
,,,,,,,,,,,,,,,,,,1.787801,,,,,,,,,,,,4154afec-67a7-4833-b612-eb70d203eb9c,72,,"[42.2, 57.9]",3900605,1,,,,,2.173473,,Right Foot,,,,"[34.7, 68.8]",,Low Pass,,13.231024,,,Christophe Jallet,4410.0,,,,,Recovery,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,6,Lyon,137,"['779a060e-7d06-43a9-b09e-8145d6d69868', 'f157417f-d851-4bde-98af-f4e3aaa9671b']",15,,,,,,,,,,,,,,,,,Lyon,137,00:01:15.630,Pass,True
,,,,,,,,,,,,,,,,,,3.878087,,,,,,,,,,,,9a992f0a-6cac-4354-821d-49639ce7fa5a,77,,"[31.5, 62.2]",3900605,1,,,,,-0.122143425,,Left Foot,,,,"[64.9, 58.1]",,High Pass,,33.650707,,,Alexandre Lacazette,3451.0,,,,,,1,Regular Play,Christophe Jallet,4410.0,Right Back,6,Lyon,137,"['32128a61-cfb8-4f23-aa6e-cbbf043633ed', 'ae07603e-7c06-4ae3-a40a-52417c6446e1']",17,,,,,,,,,,,,,,,,,Lyon,137,00:01:17.418,Pass,True
,,,,,,,,,,,,,,,,,,4.185032,,,,,,,,,,,,123adb53-28f3-45ec-b27b-efbb723ab16d,83,,"[27.0, 9.2]",3900605,1,,,,,2.2517169,,Left Foot,,,,"[9.5, 30.8]",,Ground Pass,,27.799461,,,Jean-Louis Leca,7282.0,,,,,,1,Regular Play,Julian Palmieri,4508.0,Left Back,7,Bastia,2736,['74ca6bb5-93f9-4aa8-8278-71cd4aa2caa9'],26,,,,,,,,,,,,,,,,,Bastia,2736,00:01:26.090,Pass,
,,,,,,,,,,,,,,,,,,3.572841,,,,,,,,,,,,b326f0fc-912a-4cde-8b05-f301c7ccc0ef,85,,"[9.9, 33.5]",3900605,1,,,,,-0.20324747,,Right Foot,,,,"[65.7, 22.0]",,High Pass,,56.972713,,,Evaeverson Lemos da Silva Brandão,401541.0,,,,,,1,Regular Play,Jean-Louis Leca,7282.0,Goalkeeper,7,Bastia,2736,['369fd570-356d-4888-aed0-d038c6c25567'],30,,,,,,,,,,,,,,,,,Bastia,2736,00:01:30.275,Pass,
,,,,,,,,,,,,,,,,,,1.015011,,,,,,,,,,,,2eebfad9-ff40-4891-96de-65207a0b93c0,88,,"[65.9, 21.8]",3900605,1,,,,True,-0.3309246,,,,,,"[82.2, 16.2]",,Low Pass,,17.235138,Incomplete,,Gaël Danic,7349.0,,,,,,1,Regular Play,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,7,Bastia,2736,"['017f0da0-9322-4ec8-ab96-a086c15cfa49', 'a4b25edd-5ab8-44ed-aefd-df2c7f375eb1', 'e86afc89-29b8-4a4f-8cc2-21aa55c324ba']",33,,,,,,,,,,,,,,,,,Bastia,2736,00:01:33.951,Pass,True
,,,,,,,,,,,,,,,,,,1.27902,,,,,,,,,,,,017f0da0-9322-4ec8-ab96-a086c15cfa49,90,,"[37.9, 63.9]",3900605,1,,,,,-0.5624979,,Right Foot,,,,"[56.3, 52.3]",,High Pass,,21.751322,,,Corentin Tolisso,5480.0,,,,,Recovery,1,Regular Play,Christophe Jallet,4410.0,Right Back,8,Lyon,137,"['2eebfad9-ff40-4891-96de-65207a0b93c0', '3749fc35-83fc-4615-97bf-84400cb9bbd3']",34,,,,,,,,,,,,,,,,,Lyon,137,00:01:34.966,Pass,
,,,,,,,,,,,,,,,,,,0.763287,,,,,,,,,,,,5e0983ca-d2c1-49d9-afd5-3c1d8bd76208,95,,"[55.9, 60.3]",3900605,1,,,,,1.6092389,,Right Foot,,,,"[55.5, 70.7]",,Ground Pass,,10.407689,,,Jordan Ferri,3118.0,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,8,Lyon,137,"['0f3e644a-509d-409e-872d-0d40a1b3bb5a', '2bc70133-ba56-4ec2-aa30-5ca812ffdd60']",38,,,,,,,,,,,,,,,,,Lyon,137,00:01:38.554,Pass,True
,,,,,,,,,,,,,,,,,,0.591894,,,,,,,,,,,,9f9d071e-ba94-42bd-ac16-8018f5b07ee6,99,,"[56.3, 70.3]",3900605,1,,,,,0.5404195,,Right Foot,,,,"[63.8, 74.8]",,Ground Pass,,8.746428,,,Rachid Ghezzal,3372.0,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,8,Lyon,137,"['74bc7b85-0419-48ed-aa3f-7e769f7590a5', 'a95b1629-7746-432f-8fea-240ab8414bf6']",39,,,,,,,,,,,,,,,,,Lyon,137,00:01:39.843,Pass,True
,,,,,,,,,,,,,,,,,,1.769474,,,,,,,,,,,,ae047cc1-82bd-4405-92a5-681ec1a16526,105,,"[64.0, 74.4]",3900605,1,,True,,,-2.3502421,,Right Foot,,,,"[47.3, 57.5]",,Ground Pass,,23.759209,,,Mapou Yanga-Mbiwa,4463.0,,,,,Free Kick,1,From Free Kick,Christophe Jallet,4410.0,Right Back,9,Lyon,137,['cb55cbb7-5b67-48a1-9799-e0178c5f082a'],55,,,,,,,,,,,,,,,,,Lyon,137,00:01:55.169,Pass,
,,,,,,,,,,,,,,,,,,1.779648,,,,,,,,,,,,01fa9959-6829-4114-bbda-abf3899451d0,107,,"[45.0, 56.8]",3900605,1,,,,,-1.6245688,,Right Foot,,,,"[43.1, 21.5]",,Ground Pass,,35.351097,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,9,Lyon,137,['49f0dab7-963f-4a93-9ead-dee68dcda5c9'],58,,,,,,,,,,,,,,,,,Lyon,137,00:01:58.042,Pass,
,,,,,,,,,,,,,,,,,,0.756251,,,,,,,,,,,,986e4d0e-4d7c-4f36-b58b-409cd7a83db2,110,,"[43.1, 21.5]",3900605,2,,,,,-0.36172923,,Left Foot,,,,"[54.2, 17.3]",,Ground Pass,,11.868024,,,Corentin Tolisso,5480.0,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,9,Lyon,137,['4eeae83c-b922-499a-bd23-253aa7191ac7'],0,,,,,,,,,,,,,,,,,Lyon,137,00:02:00.694,Pass,
,,,,,,,,,,,,,,,,,,0.868034,,,,,,,,,,,,feb43d01-852c-45b1-95ba-b494ec554126,114,,"[55.9, 16.2]",3900605,2,,,,,1.9403827,,Right Foot,,,,"[51.6, 27.3]",,Ground Pass,,11.903781,,,Maxime Gonalons,6982.0,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,9,Lyon,137,"['2aad8687-fad8-4f4c-bfaf-ac8f698128d7', '2ab874af-f9fe-4f4f-a0c6-dfdc26689dbb']",2,,,,,,,,,,,,,,,,,Lyon,137,00:02:02.152,Pass,True
,,,,,,,,,,,,,,,,,,1.83613,,,,,,,,,,,,4cf64ed3-4299-4f8c-bf50-28cde51aa0d3,117,,"[47.1, 29.9]",3900605,2,,,,,1.4350091,,Right Foot,,,,"[51.8, 64.3]",,Ground Pass,,34.71959,,,Christophe Jallet,4410.0,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,9,Lyon,137,['966c593f-27d7-435f-927a-8b5c185d9843'],4,,,,,,,,,,,,,,,,,Lyon,137,00:02:04.348,Pass,
,,,,,,,,,,,,,,,,,,1.26469,,,,,,,,,,,,352ba230-5604-4aa0-8154-31a71975b702,121,,"[47.8, 66.7]",3900605,2,,,,,0.4686351,,Right Foot,,,,"[63.8, 74.8]",,Ground Pass,,17.933489,,,Rachid Ghezzal,3372.0,,,,,,1,From Free Kick,Christophe Jallet,4410.0,Right Back,9,Lyon,137,"['101562b2-9a49-4dd6-8790-787310972ce6', 'cb2350b2-5bae-4840-9081-7fcdd2521b46']",7,,,,,,,,,,,,,,,,,Lyon,137,00:02:07.311,Pass,True
,,,,,,,,,,,,,,,,,,1.797319,,,,,,,,,,,,5bc38379-66d4-4678-b4cc-43535d8f39a7,125,,"[55.9, 58.5]",3900605,2,,,,,-1.963557,,Left Foot,,,,"[44.3, 30.5]",,Ground Pass,,30.307755,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,9,Lyon,137,['95cbcb9a-fcb1-4d2e-9263-ce28ea1251d0'],11,,,,,,,,,,,,,,,,,Lyon,137,00:02:11.294,Pass,
