50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.160361,,,,,,,,,,,,,da83b5b6-038a-4f44-8d21-ebcc7f48ca39,1991,,,"[56.6, 52.4]",3829434,54,,,,,-0.6357996,,Right Foot,,,"[96.3, 23.1]",,High Pass,,49.341465,Incomplete,,Dorian Lévêque,30182.0,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,128,Guingamp,142,"['080db97a-365c-4209-bbaf-8e74c4ec28a6', 'b36cec3e-a56e-427d-821e-d5e8154ee065']",48,,,,,,,,,,,,,,,,,Guingamp,142,00:09:48.675,Pass,
,,,,,,,,,True,,,,,1.507385,,,,,,,,,,,,,080db97a-365c-4209-bbaf-8e74c4ec28a6,1993,,,"[23.8, 57.0]",3829434,54,,,,,0.28016764,,Head,,,"[45.0, 63.1]",,High Pass,,22.060144,,,Gaël Danic,7349.0,,,,,,Interception,2,From Counter,Alexander Djiku,2989.0,Right Back,129,Bastia,2736,"['1281fd15-8fd5-4ab9-910d-6e65ef67ea57', 'da83b5b6-038a-4f44-8d21-ebcc7f48ca39']",50,,,,,,,,,,,,,,,,,Bastia,2736,00:09:50.835,Pass,
,,,,,,,,,,,,,,0.330385,,,,,,,,,,,,,1422df5c-0b9f-45a8-8ed9-f6e5e6c20509,2004,,,"[11.4, 10.8]",3829434,55,,True,,,0.6568967,,Right Foot,,,"[31.5, 26.3]",,Ground Pass,,25.382277,,,Younousse Sankharé,3348.0,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,130,Guingamp,142,['30647d64-a336-415e-8b22-0c0e5b16135d'],6,,,,,,,,,,,,,,,,,Guingamp,142,00:10:06.882,Pass,
,,,,,,,,,,,,,,1.174117,,,,,,,,,,,,,ac202e69-413b-4be1-b511-974327fac75c,2006,,,"[38.3, 30.5]",3829434,55,,,,,0.74422294,,Left Foot,,,"[52.2, 43.3]",,High Pass,,18.895767,Incomplete,,Jimmy Briand,3213.0,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,130,Guingamp,142,"['627a1c53-9a98-46bb-84a8-b02950208d43', '7cee2936-37e7-499f-9c6d-96ca2443b3bf']",9,,,,,,,,,,,,,,,,,Guingamp,142,00:10:09.907,Pass,
,,,,,,,,,,,,,,2.438346,,,,,,,,,,,,,31e45a04-7e9e-4a80-b603-59c83a34f8ff,2011,,,"[14.6, 43.3]",3829434,55,,,,,0.12662514,,Drop Kick,,,"[68.8, 50.2]",,High Pass,,54.63744,,,Jimmy Briand,3213.0,,,,,,,2,Regular Play,Jonas Lössl,3322.0,Goalkeeper,130,Guingamp,142,['783f0672-60f9-487b-a44b-95481597035b'],24,,,,,,,,,,,,,,,,,Guingamp,142,00:10:24.668,Pass,
,,,,,,,,,,,,,,1.193966,,,,,,,,,,,,,a0df9fe5-599f-475f-8d2c-4dcd7890a503,2014,,,"[66.6, 39.3]",3829434,55,,,,,0.7472002,,Left Foot,,,"[82.9, 54.4]",,Ground Pass,,22.21936,,,Yannis Salibur,3122.0,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Left Center Forward,130,Guingamp,142,['951d29f1-2aaa-4e48-8ff0-80c39997ae25'],30,,,,,,,,,,,,,,,,,Guingamp,142,00:10:30.731,Pass,
,,,,,,,,,,,,,,1.137154,,,,,,,,,,,,,fe59f028-95f8-4722-a19e-33e0f8eff891,2022,,,"[26.0, 35.8]",3829434,55,,,,,-0.47323963,,Right Foot,,,"[42.6, 27.3]",,Ground Pass,,18.649664,,,Floyd Ayité,15689.0,,,,,,,2,Regular Play,Sébastien Squillaci,26481.0,Right Center Back,130,Guingamp,142,['6a456dfe-46a9-4bfc-af9b-275b0d8f8777'],38,,,,,,,,,,,,,,,,,Bastia,2736,00:10:38.440,Pass,
,,,,,,,,,,,,,,2.289107,,,,,,,,,,,,,315d6b53-22eb-4a79-b7f7-ac07b10231b8,2030,,,"[91.7, 55.0]",3829434,55,,,,,-0.8217458,,Right Foot,,,"[107.6, 37.9]",,Ground Pass,,23.349947,,,Jimmy Briand,3213.0,,,,,,,2,Regular Play,Mana Dembélé,7483.0,Right Center Forward,130,Guingamp,142,['da2135f7-af3e-4206-b4d3-cc553a76f856'],42,,,,,,,,,,,,,,,,,Guingamp,142,00:10:42.341,Pass,
,,,,,,,,,,,,,,3.409351,,,,,,,,,,,,,28b181cd-ef65-40c2-baf5-f45c1521126f,2035,,,"[18.2, 39.6]",3829434,56,,,,,-0.3056313,,Right Foot,,,"[76.2, 21.3]",,High Pass,,60.8185,,,Christopher Maboulou,17617.0,,,,,,,2,From Keeper,Jesper Hansen,24469.0,Goalkeeper,131,Bastia,2736,['3194d17d-3073-43e9-95c5-7d3ed88d9b64'],2,,,,,,,,,,,,,,,,,Bastia,2736,00:11:02.006,Pass,
,,,,,,,,,,,,,,2.101201,,,,,,,,,,,,,42c4bef9-15be-4f93-b399-f9745298f3d7,2038,,,"[76.2, 21.3]",3829434,56,,,,True,-0.24925214,,,,,"[87.2, 18.5]",,High Pass,,11.350771,Incomplete,,,,,,,,,,2,From Keeper,Christopher Maboulou,17617.0,Center Forward,131,Bastia,2736,"['b1ca01e3-919b-4c58-b6ac-636498f55032', 'f303c82c-473f-4c61-b2eb-7351f3b1a27d']",5,,,,,,,,,,,,,,,,,Bastia,2736,00:11:05.552,Pass,True
,,,,,,,,,,,,,,1.762363,,,,,,,,,,,,,80d19dd9-c842-4aca-90c1-b4b4af288d8c,2041,,,"[50.4, 76.8]",3829434,56,,,,,-2.4594672,,Right Foot,,,"[30.7, 60.8]",,Ground Pass,,25.37893,,,Christophe Kerbrat,2936.0,,,,,,,2,Regular Play,Maxime Baca,401524.0,Right Back,132,Guingamp,142,['8a564efb-05fd-4310-af71-dc7626c000d6'],13,,,,,,,,,,,,,,,,,Guingamp,142,00:11:13.275,Pass,
,,,,,,,,,,,,,,0.9573,,,,,,,,,,,,,7e67a2c6-b750-44c9-8b23-9099bce6b3fc,2044,,,"[32.5, 62.6]",3829434,56,,,,,0.104876935,,Right Foot,,,"[43.9, 63.8]",,Ground Pass,,11.462984,,,Younousse Sankharé,3348.0,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,132,Guingamp,142,['4b638c92-2de6-4e9b-a394-2ddb4c942856'],16,,,,,,,,,,,,,,,,,Guingamp,142,00:11:16.263,Pass,
,,,,,,,,,,,,,,1.585844,,,,,,,,,,,,,b4d52107-2c38-43a7-9593-3eb3118a13eb,2047,,,"[48.4, 53.4]",3829434,56,,,,,-1.944968,,Right Foot,,,"[40.9, 34.3]",,Ground Pass,,20.519747,,,Jérémy Sorbon,3124.0,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,132,Guingamp,142,['c6957e54-bf6c-4af6-89a8-fd897fccc159'],19,,,,,,,,,,,,,,,,,Guingamp,142,00:11:19.963,Pass,
,,,,,,,,,,,,,,0.916992,,,,,,,,,,,,,c7961a9b-2a3a-4430-9b2d-289a3d7bff9a,2050,,,"[47.4, 25.3]",3829434,56,,,,,-0.108812205,,Right Foot,,,"[71.2, 22.7]",,Ground Pass,,23.941595,,,Thibault Giresse,4434.0,,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,132,Guingamp,142,['9105bd0b-0969-4fd6-9e4e-30c301ffd80c'],22,,,,,,,,,,,,,,,,,Guingamp,142,00:11:22.833,Pass,
,,,,,,,,,,,,,,2.023498,,,,,,,,,,,,,12f3e657-62f6-4183-ba57-be6275a57864,2053,,,"[71.2, 22.3]",3829434,56,,,,,-0.7913505,,Right Foot,,,"[87.9, 5.4]",,Ground Pass,,23.759209,Incomplete,,Dorian Lévêque,30182.0,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,132,Guingamp,142,"['bb6c272a-3d49-4876-80c1-7cee2a04c3d9', 'f7909eba-72c6-4eb6-aef4-1cd7448c2de4']",23,,,,,,,,,,,,,,,,,Guingamp,142,00:11:23.790,Pass,
,,,,,,,,,,,,,,2.188839,,,,,,,,,,,,,7fd3ad9f-5b02-41a3-8f0e-e7b74eaf2c73,2057,,,"[93.9, 0.1]",3829434,56,,,,,0.5350791,,,,,"[116.0, 13.2]",,High Pass,,25.690855,,,Jimmy Briand,3213.0,,,,,,Throw-in,2,From Throw In,Dorian Lévêque,30182.0,Left Back,133,Guingamp,142,['e3249fb6-13ae-481b-be4f-ef115f1a768c'],42,,,,,,,,,,,,,,,,,Guingamp,142,00:11:42.413,Pass,
,,,,,,,,,,,,,,3.972703,,,,,,,,,,,,,80948c4a-73ec-4444-b3f4-a797574cafd4,2065,,,"[6.0, 36.0]",3829434,57,,,,,-0.47087008,,Right Foot,,,"[66.7, 5.1]",,High Pass,,68.112404,Incomplete,,Floyd Ayité,15689.0,,,,,,Goal Kick,2,From Goal Kick,Jesper Hansen,24469.0,Goalkeeper,134,Bastia,2736,"['644b4007-ea4c-44fb-be30-e2b1efed3831', '813dca98-c242-49ca-acda-5aefe31cef54']",31,,,,,,,,,,,,,,,,,Bastia,2736,00:12:31.478,Pass,
,,,,,,,,,,,,,,1.172846,,,,,,,,,,,,,813dca98-c242-49ca-acda-5aefe31cef54,2068,,,"[53.4, 75.0]",3829434,57,,,,True,0.27679816,,,,,"[71.0, 80.0]",,High Pass,,18.296448,Out,,Mana Dembélé,7483.0,,,,,,Recovery,2,From Goal Kick,Nill De Pauw,23784.0,Right Midfield,134,Bastia,2736,"['3c04a8dd-9fd0-4453-b202-6feffb771718', '560fe7e8-fe5d-468f-8384-705605164e85', '80948c4a-73ec-4444-b3f4-a797574cafd4']",35,,,,,,,,,,,,,,,,,Guingamp,142,00:12:35.451,Pass,True
,,,,,,,,,,,,,,0.97795,,,,,,,,,,,,,44c389b4-2406-4e78-94a9-1d91efd300da,2070,,,"[47.5, 0.1]",3829434,57,,,,,1.3796118,,,,,"[49.9, 12.5]",,Low Pass,,12.630123,,,Yannick Cahuzac,4350.0,,,,,,Throw-in,2,From Throw In,Florian Marange,40528.0,Left Back,135,Bastia,2736,['289318d1-12c2-40a5-8fa3-89c216077344'],44,,,,,,,,,,,,,,,,,Bastia,2736,00:12:44.154,Pass,
,,,,,,,,,,,,,,1.162158,,,,,,,,,,,,,de0d2123-e11e-44e5-822d-2ad516aa7e96,2073,,,"[49.9, 12.7]",3829434,57,,,,,-1.3734008,,Right Foot,,,"[51.7, 3.7]",,Ground Pass,,9.178235,,,Florian Marange,40528.0,,,,,,,2,From Throw In,Yannick Cahuzac,4350.0,Left Defensive Midfield,135,Bastia,2736,['28a4749b-f0f6-4a30-8314-bd908ade8d4d'],45,,,,,,,,,,,,,,,,,Bastia,2736,00:12:45.215,Pass,
,,,,,,,,,,,,,,5.630488,,,,,,,,,,,,,64c1256a-ed60-424f-b9f3-28e0d5fd0733,2076,,,"[51.3, 5.5]",3829434,57,,,,,2.1979945,,Left Foot,,,"[8.1, 65.1]",,Low Pass,,73.60978,,,Alexander Djiku,2989.0,,,True,,,,2,From Throw In,Florian Marange,40528.0,Left Back,135,Bastia,2736,['e1dc6cd3-f26a-4927-b9c5-272c56554bd5'],46,,,,,,,,,,,,,,,,,Bastia,2736,00:12:46.641,Pass,
,,,,,,,,,,,,,,2.999574,,,,,,,,,,,,,2081725d-2903-4924-bc9c-e6f1c0441df5,2079,,,"[20.6, 72.1]",3829434,57,,,,,-0.26958907,,Right Foot,,,"[73.8, 57.4]",,High Pass,,55.19357,Incomplete,,Floyd Ayité,15689.0,,,,,,,2,From Throw In,Alexander Djiku,2989.0,Right Back,135,Bastia,2736,"['5449218d-be2f-4160-b1f0-7bc840f6f395', '9f1b1f2e-6920-4507-9404-efba7133ac44']",54,,,,,,,,,,,,,,,,,Bastia,2736,00:12:54.892,Pass,
,,,,,,,,,,,,,,1.589215,,,,,,,,,,,,,5449218d-be2f-4160-b1f0-7bc840f6f395,2082,,,"[46.3, 22.7]",3829434,57,,,,True,-0.4973427,,,,,"[56.8, 17.0]",,Low Pass,,11.947385,,,Younousse Sankharé,3348.0,,,,,,Recovery,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,136,Guingamp,142,"['2081725d-2903-4924-bc9c-e6f1c0441df5', '2645523c-adc5-414b-ac7c-ebfb027fe2e7', 'f6c666d7-eb2b-47f5-b99d-1d105277e419']",57,,,,,,,,,,,,,,,,,Guingamp,142,00:12:57.891,Pass,True
,,,,,,,,,,,,,,1.480311,,,,,,,,,,,,,58700555-2a89-421d-b612-6e1069633887,2086,,,"[57.6, 10.0]",3829434,58,,,,,-0.12166683,,Left Foot,,,"[80.5, 7.2]",,Ground Pass,,23.070543,,,Yannis Salibur,3122.0,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,136,Guingamp,142,['8cd0b1cc-1cac-4dad-a206-6e35164e1f95'],2,,,,,,,,,,,,,,,,,Guingamp,142,00:13:02.086,Pass,
,,,,,,,,,,,,,,1.160149,,,,,,,,,,,,,610adee2-a2b4-4d2b-9c7c-cc5f088c68dd,2090,,,"[79.3, 21.3]",3829434,58,,,,,0.18079957,,Right Foot,,,"[97.9, 24.7]",,Ground Pass,,18.9082,Pass Offside,,Mana Dembélé,7483.0,,,,Through Ball,True,,2,Regular Play,Yannis Salibur,3122.0,Left Midfield,136,Guingamp,142,['164320d8-6ab5-4235-8376-a22686246edf'],5,,,,,,,,,,,,,,,,,Guingamp,142,00:13:05.853,Pass,
,,,,,,,,,,,,,,3.031343,,,,,,,,,,,,,6014ffd2-af50-40a0-a2b6-1e585fbb83e1,2093,,,"[26.8, 54.0]",3829434,59,,,,,0.09065989,,Right Foot,,,"[84.0, 59.2]",,High Pass,,57.43588,Incomplete,,Floyd Ayité,15689.0,,,,,,Free Kick,2,From Free Kick,Jesper Hansen,24469.0,Goalkeeper,137,Bastia,2736,"['8ad97023-508e-4b6f-bd41-59d15f03e4ee', '9897768e-e6f4-4196-afe3-939d78869ea0']",1,,,,,,,,,,,,,,,,,Bastia,2736,00:14:01.156,Pass,
,,,,,,,,,,,,,,0.732051,,,,,,,,,,,,,8ad97023-508e-4b6f-bd41-59d15f03e4ee,2095,,,"[36.1, 20.9]",3829434,59,,,,,-2.9257119,,Head,,,"[24.7, 18.4]",,Low Pass,,11.670904,Incomplete,,Dorian Lévêque,30182.0,,,,,,Recovery,2,From Free Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,137,Bastia,2736,"['6014ffd2-af50-40a0-a2b6-1e585fbb83e1', 'be50e87f-931c-4a39-b908-082e39657963', 'f832848f-7c6d-44fe-8058-7f243eb2c94e']",4,,,,,,,,,,,,,,,,,Guingamp,142,00:14:04.188,Pass,
,,,,,,,,,,,,,,0.887862,,,,,,,,,,,,,d6fb7a6e-83f8-4557-a072-ea1ace781a19,2099,,,"[92.0, 60.9]",3829434,59,,,,,-1.9870657,,Right Foot,,,"[87.8, 51.4]",,Ground Pass,,10.387012,,,Christopher Maboulou,17617.0,,,,,,,2,From Free Kick,François Kamano,3405.0,Right Wing,137,Bastia,2736,['15091163-0cee-4578-80c6-8125f0131ccb'],5,,,,,,,,,,,,,,,,,Bastia,2736,00:14:05.628,Pass,
,,,,,,,,,,,,,,1.966641,,,,,,,,,,,,,0d2bd7d6-7c70-4f61-abf7-889811e7b2dd,2105,,,"[32.9, 40.9]",3829434,59,,,,,0.61920345,,Right Foot,,,"[51.0, 53.8]",,Ground Pass,,22.22656,,,Nill De Pauw,23784.0,,,,,,,2,From Free Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,137,Bastia,2736,['4a8a873a-c93e-475f-8463-58f329ec2532'],8,,,,,,,,,,,,,,,,,Guingamp,142,00:14:08.903,Pass,
,,,,,,,,,,,,,,0.289211,,,,,,,,,,,,,7fc53e88-ddb8-49ee-a69a-52eec7804c18,2108,,,"[64.8, 64.8]",3829434,59,,,,,-0.7328151,,Right Foot,,,"[70.8, 59.4]",,Ground Pass,,8.072174,Incomplete,,Mana Dembélé,7483.0,,,,,,,2,From Free Kick,Nill De Pauw,23784.0,Right Midfield,137,Bastia,2736,"['3f650441-d63b-46c6-80fa-636ddcbc7137', '8116b9d4-78c6-4b56-a62d-d88cfb72bfc8']",13,,,,,,,,,,,,,,,,,Guingamp,142,00:14:13.290,Pass,
,,,,,,,,,,,,,,0.670094,,,,,,,,,,,,,a7fae9a5-c6bd-4d5d-bda5-a376b8b37a66,2111,,,"[54.5, 23.7]",3829434,59,,,,,-2.205823,,Right Foot,,,"[51.7, 19.9]",,Ground Pass,,4.7201695,,,Yannick Cahuzac,4350.0,,,,,,Recovery,2,From Free Kick,Christopher Maboulou,17617.0,Center Forward,137,Bastia,2736,['2639b84d-ec57-4dad-87ca-504bb61c3f6e'],14,,,,,,,,,,,,,,,,,Bastia,2736,00:14:14.502,Pass,
,,,,,,,,,,,,,,0.875853,,,,,,,,,,,,,5a51e8d6-2afd-463d-887c-32f87cab3f6c,2115,,,"[53.9, 22.5]",3829434,59,,,,,0.9694389,,Right Foot,,,"[63.3, 36.2]",,Ground Pass,,16.614752,,,Gaël Danic,7349.0,,,,,,,2,From Free Kick,Yannick Cahuzac,4350.0,Left Defensive Midfield,137,Bastia,2736,"['3dbfbaef-3573-419d-b3cd-096769507144', 'a973d200-05c0-4a6a-a77d-2e91444026c8']",16,,,,,,,,,,,,,,,,,Bastia,2736,00:14:16.484,Pass,True
,,,,,,,,,,,,,,1.49118,,,,,,,,,,,,,4c703f8f-1901-4261-82e5-dcd56321b9b4,2117,,,"[63.3, 34.2]",3829434,59,,,,,-1.2246604,,Left Foot,,,"[69.9, 15.9]",,Ground Pass,,19.45379,,,Floyd Ayité,15689.0,,,,,,,2,From Free Kick,Gaël Danic,7349.0,Center Attacking Midfield,137,Bastia,2736,['d585461e-14da-494d-91ea-c434f80ce6e3'],17,,,,,,,,,,,,,,,,,Bastia,2736,00:14:17.360,Pass,
,,,,,,,,,,,,,,2.881199,,,,,,,,,,,,,8d3e8102-acea-42d3-bdf2-1f4d8e9a00fd,2123,,,"[83.4, 3.7]",3829434,59,,True,,,2.8401167,,Right Foot,,,"[55.1, 12.5]",,Ground Pass,,29.636633,,,Florian Marange,40528.0,,,,,,Free Kick,2,From Free Kick,Floyd Ayité,15689.0,Left Wing,138,Bastia,2736,['1d643845-804b-4d2e-bc2a-6b477715c096'],35,,,,,,,,,,,,,,,,,Bastia,2736,00:14:35.602,Pass,
,,,,,,,,,,,,,,1.472875,,,,,,,,,,,,,1699ba6d-73cc-4b6b-9159-4fab8dcc8838,2125,,,"[55.3, 12.9]",3829434,59,,,,,1.9067639,,Left Foot,,,"[50.9, 25.5]",,Ground Pass,,13.346161,,,François Modesto,401194.0,,,,,,,2,From Free Kick,Florian Marange,40528.0,Left Back,138,Bastia,2736,['5b8cf3da-8f8c-473e-8eb1-7ae5a395db03'],39,,,,,,,,,,,,,,,,,Bastia,2736,00:14:39.350,Pass,
,,,,,,,,,,,,,,1.87982,,,,,,,,,,,,,27a6266c-8c96-4124-9ee4-f5ab9fcb7779,2128,,,"[41.6, 33.4]",3829434,59,,,,,2.2142975,,Right Foot,,,"[33.8, 43.8]",,Ground Pass,,13.0,,,Sébastien Squillaci,26481.0,,,,,,,2,From Free Kick,François Modesto,401194.0,Left Center Back,138,Bastia,2736,['bbccf163-88d6-4617-97c2-fa61879ce029'],43,,,,,,,,,,,,,,,,,Bastia,2736,00:14:43.174,Pass,
,,,,,,,,,,,,,,1.917946,,,,,,,,,,,,,9ceaf8ad-4f07-4bff-9714-b53e34f81553,2131,,,"[33.8, 43.8]",3829434,59,,,,,-2.9729958,,Right Foot,,,"[10.3, 39.8]",,Ground Pass,,23.837996,,,Jesper Hansen,24469.0,,,,,,,2,From Free Kick,Sébastien Squillaci,26481.0,Right Center Back,138,Bastia,2736,['4fb14414-8e0f-4364-a698-896d610546c7'],46,,,,,,,,,,,,,,,,,Bastia,2736,00:14:46.032,Pass,
,,,,,,,,,,,,,,4.502694,,,,,,,,,,,,,c54b3942-84d1-4228-a70e-62ce15bc5c4a,2134,,,"[10.5, 40.0]",3829434,59,,,,,-0.03789654,,Right Foot,,,"[73.8, 37.6]",,High Pass,,63.34548,Incomplete,,Christopher Maboulou,17617.0,,,,,,,2,From Free Kick,Jesper Hansen,24469.0,Goalkeeper,138,Bastia,2736,"['57369971-6207-40e8-8a2e-8f5201e15ddc', 'b628258f-8565-44a7-89bf-cd96c60edf6c']",48,,,,,,,,,,,,,,,,,Bastia,2736,00:14:48.213,Pass,
,,,,,,,,,,,,,,0.477215,,,,,,,,,,,,,57369971-6207-40e8-8a2e-8f5201e15ddc,2136,,,"[46.3, 42.5]",3829434,59,,,,,-0.094951704,,Right Foot,,,"[52.6, 41.9]",,Low Pass,,6.328507,,,Moustapha Elhadji Diallo,3121.0,,,,,,Recovery,2,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,138,Bastia,2736,"['80042cd6-7a8c-4d36-b0a2-034eb75088ce', 'c54b3942-84d1-4228-a70e-62ce15bc5c4a']",52,,,,,,,,,,,,,,,,,Guingamp,142,00:14:52.716,Pass,
,,,,,,,,,,,,,,0.495736,,,,,,,,,,,,,755158a4-0892-4131-92f9-f462eee5c8d1,2138,,,"[53.2, 42.1]",3829434,59,,,,,-3.038511,,Head,,,"[47.4, 41.5]",,High Pass,,5.8309517,Incomplete,,Jérémy Sorbon,3124.0,,,,,,,2,From Free Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,138,Bastia,2736,"['61ac8c6b-20a1-4f3e-ac9c-10670f963aef', 'fca121a4-d579-4fec-81f0-5a26f9638034']",53,,,,,,,,,,,,,,,,,Guingamp,142,00:14:53.233,Pass,
,,,,,,,,,,,,,,2.711728,,,,,,,,,,,,,cd0b53fa-d972-4786-9f58-d174c7fce021,2144,,,"[73.7, 39.6]",3829434,60,,,,,-0.78062874,,Right Foot,,,"[105.3, 8.3]",,High Pass,,44.477524,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,François Modesto,401194.0,Left Center Back,139,Bastia,2736,['1c418fbf-a8a5-4b71-aa33-eb0e22a2e603'],35,,,,,,,,,,,,,,,,,Bastia,2736,00:15:35.641,Pass,
,,,,,,,,,,,,,,2.102578,,,,,,,,,,,,,1c418fbf-a8a5-4b71-aa33-eb0e22a2e603,2145,,,"[14.8, 71.8]",3829434,60,,,,,-0.3661318,,Head,,,"[34.1, 64.4]",,Low Pass,,20.670027,Incomplete,,Mana Dembélé,7483.0,,,,,,Recovery,2,From Free Kick,Nill De Pauw,23784.0,Right Midfield,139,Bastia,2736,"['286397dd-6f04-4080-b959-46572f2368ba', 'cd0b53fa-d972-4786-9f58-d174c7fce021', 'fa18c39c-1c1e-4bb8-abb7-05f14b26bc74']",38,,,,,,,,,,,,,,,,,Guingamp,142,00:15:38.353,Pass,
,,,,,,,,,,,,,,1.459826,,,,,,,,,,,,,286397dd-6f04-4080-b959-46572f2368ba,2148,,,"[86.0, 15.7]",3829434,60,,,,,-2.6441038,,Right Foot,,,"[70.9, 7.5]",,Ground Pass,,17.18284,,,Florian Marange,40528.0,,,,,,Recovery,2,From Free Kick,Yannick Cahuzac,4350.0,Left Defensive Midfield,139,Bastia,2736,"['1c418fbf-a8a5-4b71-aa33-eb0e22a2e603', 'b7e94afa-ffdd-4e95-87bd-47f654c7fe71', 'ec1a218d-590b-470e-b3d6-671778ba62a2']",40,,,,,,,,,,,,,,,,,Bastia,2736,00:15:40.456,Pass,True
,,,,,,,,,,,,,,0.892916,,,,,,,,,,,,,bee517ee-d1a7-479a-91ee-1fed989744f1,2151,,,"[70.9, 11.3]",3829434,60,,,,,-0.36834893,,Left Foot,,,"[88.0, 4.7]",,Ground Pass,,18.329485,,,Gaël Danic,7349.0,,,,,,,2,From Free Kick,Florian Marange,40528.0,Left Back,139,Bastia,2736,['c6d08db4-8de7-4ecc-8e85-1c69185f70ae'],44,,,,,,,,,,,,,,,,,Bastia,2736,00:15:44.886,Pass,
,,,,,,,,,,,,,,0.310426,,,,,,,,,,,,,f9bbf091-90b5-44a6-a47c-f022d5078dbe,2158,,,"[34.3, 77.3]",3829434,60,,,,,-0.30288488,,Right Foot,,,"[39.1, 75.8]",,Ground Pass,,5.0289164,Incomplete,,Mana Dembélé,7483.0,,,,,,,2,Regular Play,Maxime Baca,401524.0,Right Back,140,Guingamp,142,"['b60e40d6-90fa-43e0-9c4d-66639863edce', 'c1ae4fe1-81f8-4d30-a8a7-cf88372766ad']",47,,,,,,,,,,,,,,,,,Guingamp,142,00:15:47.179,Pass,
,,,,,,,,,,,,,,0.920433,,,,,,,,,,,,,46988331-5dc1-461d-a683-676bac7476d5,2161,,,"[37.3, 80.0]",3829434,60,,,,,-1.810028,,,,,"[35.3, 71.8]",,Low Pass,,8.440379,,,Moustapha Elhadji Diallo,3121.0,,,,,,Throw-in,2,From Throw In,Maxime Baca,401524.0,Right Back,141,Guingamp,142,['3f3b6e49-6710-4b1a-8845-8416069af00c'],50,,,,,,,,,,,,,,,,,Guingamp,142,00:15:50.761,Pass,
,,,,,,,,,,,,,,1.81061,,,,,,,,,,,,,58890e87-8b21-4a02-878d-0d706a0cb4c6,2164,,,"[51.8, 64.8]",3829434,60,,,,,0.8106029,,Right Foot,,,"[63.4, 77.0]",,Ground Pass,,16.834488,,,Maxime Baca,401524.0,,,,,,,2,From Throw In,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,141,Guingamp,142,['a0180d46-3241-4f01-a551-b6eb30647518'],57,,,,,,,,,,,,,,,,,Guingamp,142,00:15:57.358,Pass,
,,,,,,,,,,,,,,3.730845,,,,,,,,,,,,,a474dffd-11b0-4aa9-bc8d-5c143acbd130,2167,,,"[64.4, 77.1]",3829434,60,,,,,-0.23003209,,Right Foot,,,"[111.8, 66.0]",,High Pass,,48.68234,,,Mana Dembélé,7483.0,,,,,,,2,From Throw In,Maxime Baca,401524.0,Right Back,141,Guingamp,142,['5afd98c1-2610-4bca-add8-bc9a65a87f44'],59,,,,,,,,,,,,,,,,,Guingamp,142,00:15:59.854,Pass,
