50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,8723081a-72f1-4559-a3c6-4da305c4a43b,2548,,"[70.3, 29.4]",3901796,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,112,Netherlands Women's,851,['0ddd53a2-fc22-4d56-991f-04ff22d50229'],52,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:14:52.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5919079-d811-487d-ba2e-8dbba2fb8cdc,2551,,"[65.9, 54.0]",3901796,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sherida Spitse,10645.0,Right Center Back,112,Netherlands Women's,851,['6b91e402-e1eb-462d-b6ca-5bd6a2338489'],56,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:14:56.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,65aac506-e79a-43b0-ab72-dc7f4a657120,2554,,"[71.9, 31.3]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,112,Netherlands Women's,851,['5a585e15-2392-4ada-ba31-e38109f92e2c'],2,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:02.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7608f57e-726a-4f75-bd0c-41157ec361a9,2557,,"[85.8, 8.2]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esmee Brugts,62962.0,Left Wing Back,112,Netherlands Women's,851,['49ba752c-f796-43db-8f39-0b31daf51498'],5,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:05.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ace80ac9-8681-4f9b-b41e-77140014db96,2560,,"[81.9, 33.8]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackie Groenen,10654.0,Center Defensive Midfield,112,Netherlands Women's,851,['8da32f82-6376-459b-8b4c-42ee92a6ddbf'],9,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:09.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,67b07b71-9ca2-4cca-a59a-6d42dd7d26eb,2563,,"[77.0, 26.0]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,112,Netherlands Women's,851,['cfc4f69f-38b9-4c23-a830-6f77636b5802'],10,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:10.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10d0ec0c-1459-46e7-a6a7-7192ce8b4242,2566,,"[92.8, 27.1]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lieke Martens,10649.0,Left Center Forward,112,Netherlands Women's,851,['57f9a1a2-91fe-42da-9b4e-0cde5b3a2ae1'],13,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:13.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,47ca1014-e198-4ef9-b819-df1e908eb06f,2570,,"[86.8, 29.9]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,112,Netherlands Women's,851,['faaee8f5-7a04-46dd-b82a-a25f0bc7b2d8'],15,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:15.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bb7ceb23-2cc1-4d4d-894c-2995eedd5f70,2574,,"[94.7, 31.8]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Right Center Midfield,112,Netherlands Women's,851,"['80c7b3aa-f80f-42ff-8588-24a381fcaf37', 'eb0ac875-ac0e-4fec-8605-3af8698b81eb']",16,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:16.977,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,5896244a-4b66-4bd1-8b98-3a082b1b0e1c,2577,,"[83.7, 19.0]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esmee Brugts,62962.0,Left Wing Back,112,Netherlands Women's,851,['45be6c25-3ba3-48c8-a9f5-29ebe5a954c1'],19,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:19.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,abdd0d71-7143-40b1-b9b2-3d26940ece8b,2581,,"[78.0, 29.9]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackie Groenen,10654.0,Center Defensive Midfield,112,Netherlands Women's,851,['9a777302-9a69-437c-94b4-272e200d2e08'],22,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:22.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e32c869-b666-44f5-abde-6ec7db098aed,2585,,"[79.1, 6.5]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esmee Brugts,62962.0,Left Wing Back,112,Netherlands Women's,851,['7b394894-a051-4970-9c9e-1c213791ce36'],26,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:26.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2dd06baa-b0aa-4572-a1c0-ad8f56da2c9d,2588,,"[60.8, 28.5]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie van der Gragt,10647.0,Center Back,112,Netherlands Women's,851,['e0e4d431-b81b-441c-8c49-e7d608215098'],28,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:28.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab6dd7da-42a5-4085-baa8-636a820873aa,2591,,"[70.5, 61.0]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,112,Netherlands Women's,851,['ccfc99ef-56b1-4e57-88ab-f9f871423c83'],30,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:30.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,45e7c370-bdcb-460e-9f75-3acc20ebc4c5,2594,,"[86.1, 61.6]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Right Center Midfield,112,Netherlands Women's,851,['9c240469-c4af-473f-969a-d0b4ad031a70'],34,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:34.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2269b575-b326-4ac4-9a07-0ad77b74bf81,2597,,"[96.2, 76.2]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victoria Pelova,63788.0,Right Wing Back,112,Netherlands Women's,851,['1c4d7979-5734-473d-a504-ab2037220d72'],36,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:36.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2b2dcaba-9890-44f1-8258-7ef99eda6095,2600,,"[106.9, 67.9]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lineth Beerensteyn,10656.0,Right Center Forward,112,Netherlands Women's,851,['c947c536-50f1-4b72-b9c6-1f217408be69'],41,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:41.269,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,50ff8a43-6aaa-4b40-81a2-fee64001091f,2606,,"[8.3, 13.2]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noko Matlou,25514.0,Left Center Back,112,Netherlands Women's,851,['85b3e72e-098f-48d1-b8e2-300daeb9f70b'],43,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:15:43.979,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,27df1273-aa50-43fc-966b-5c398ac77bd4,2611,,"[114.6, 53.8]",3901796,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lieke Martens,10649.0,Left Center Forward,112,Netherlands Women's,851,['58728d44-3c8f-4cef-aec3-2c7bde38a5a7'],50,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:50.468,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c3646d87-b42c-4d81-b206-05924cdb3d85,2615,,"[73.8, 35.8]",3901796,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thembi Kgatlana,5052.0,Center Forward,113,South Africa Women's,1216,['2cd7ba50-a696-4929-bc6f-5b74b2d06688'],8,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:08.904,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e7209017-c956-4711-9dbd-cb655f9323df,2617,,"[61.7, 45.2]",3901796,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lieke Martens,10649.0,Left Center Forward,113,South Africa Women's,1216,['4f937959-b738-4a63-bc73-73c57aa70b56'],9,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:16:09.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d82caaab-bb40-4e82-bd10-845792619bff,2623,,"[67.6, 5.9]",3901796,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thembi Kgatlana,5052.0,Center Forward,113,South Africa Women's,1216,['a9790d22-738e-4620-9823-06c6dd1e9b25'],15,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:15.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,09b3526f-d107-4ab4-b80e-6f54cc9b47e8,2626,,"[64.1, 3.2]",3901796,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bongeka Gamede,402119.0,Right Defensive Midfield,113,South Africa Women's,1216,['e797f219-19f5-4b9f-9acd-d5f174d8a4d3'],16,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:16.026,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,94ca9150-6ef8-43bf-8eac-edea116cfd24,2632,,"[68.5, 72.1]",3901796,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lineth Beerensteyn,10656.0,Right Center Forward,114,Netherlands Women's,851,['6b52d273-aff2-427f-a23c-215e88310e55'],46,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:16:46.991,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,80aaa990-8aca-4bc6-8699-5915d77467df,2634,,"[47.9, 20.8]",3901796,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tiisetso Makhubela,402117.0,Right Center Back,114,Netherlands Women's,851,['bd04b0b0-f502-47d4-9b67-7005f1f91b64'],49,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:16:49.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e9233f7-6645-45bd-a735-02898f209c9b,2641,,"[56.7, 42.0]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stephanie van der Gragt,10647.0,Center Back,115,Netherlands Women's,851,['32fdc439-e1ef-4a25-a9bd-487e82de418e'],3,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:03.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26256e30-db44-4b42-9b83-b04734bf2e71,2643,,"[64.6, 20.9]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,115,Netherlands Women's,851,['4bdf402e-6a41-4381-b1ef-204c2b4b968a'],5,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:05.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5350f215-9e36-4e15-8720-9375f4245bdd,2646,,"[93.9, 24.6]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lieke Martens,10649.0,Left Center Forward,115,Netherlands Women's,851,['aac29f1f-2d94-4412-9a61-07b4ed56d32f'],8,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:08.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,169e1add-5ffc-4938-abad-312a8f3f7676,2650,,"[98.6, 7.7]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Esmee Brugts,62962.0,Left Wing Back,115,Netherlands Women's,851,['472e2108-76e7-45b3-8122-784f1790298b'],12,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:12.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,baa8cb51-6ac1-409e-85db-e50ff4d48c34,2653,,"[86.8, 11.8]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,115,Netherlands Women's,851,['ac1fb9b0-643c-485c-95be-8cadff71b7d5'],14,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:14.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b79d2fc5-27c5-4462-900a-15a0931cb22d,2657,,"[78.0, 17.4]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jackie Groenen,10654.0,Center Defensive Midfield,115,Netherlands Women's,851,"['af5319b5-1010-4b98-96b5-d78874d1cd51', 'eebdbe57-5a8a-4cd6-bd9e-8360543da8e2']",16,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:16.315,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b93900-72f6-4a8a-ac84-629eeda694a7,2660,,"[80.8, 5.4]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,115,Netherlands Women's,851,['063fc69e-b4d8-4f66-8113-9237b78ceefe'],17,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:17.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a29f9d97-6d0e-4083-8a53-1e83fecf1844,2663,,"[97.4, 5.9]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Esmee Brugts,62962.0,Left Wing Back,115,Netherlands Women's,851,['086c3d46-3d28-4f26-b262-dbd46eac51d8'],20,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:20.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa3cdb64-a931-4da4-b089-701896be1e44,2666,,"[87.2, 6.8]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,115,Netherlands Women's,851,['5196dbf3-ab91-4a25-8251-88a99bf5ea95'],23,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:23.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4005dafe-158b-4f54-be51-1832f14f2376,2669,,"[55.8, 25.7]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stephanie van der Gragt,10647.0,Center Back,115,Netherlands Women's,851,['6158d094-d7f4-43c2-8c21-f471457e28e3'],27,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:27.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,73ded1b9-7605-445e-bdd5-5ef965309fb9,2672,,"[57.8, 49.6]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sherida Spitse,10645.0,Right Center Back,115,Netherlands Women's,851,['e9ff08f9-e2e2-46d6-8908-a550b447d4e5'],30,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:30.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aad1c04c-dc8a-4a06-a760-5d1fd5451db1,2675,,"[57.8, 39.9]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stephanie van der Gragt,10647.0,Center Back,115,Netherlands Women's,851,['ad6e11ef-062d-48dd-b66b-2b80dc7045c6'],32,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:32.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26de5011-93a3-405f-8788-04fccca1cac8,2678,,"[70.3, 27.6]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,115,Netherlands Women's,851,['28154fa9-48a4-4808-8ecb-2f8abaa67b31'],35,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:35.026,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,30d2feec-1a40-462c-bbd1-0c599fcccdc3,2681,,"[95.3, 24.6]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lieke Martens,10649.0,Left Center Forward,115,Netherlands Women's,851,['b7acb606-c231-4c18-b806-c6bb7c5e6a3e'],42,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:42.184,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a8516b82-f202-4ad5-ae3c-37b121201374,2683,,"[34.5, 63.1]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thembi Kgatlana,5052.0,Center Forward,115,Netherlands Women's,851,['8661e9fb-89bf-4f90-adfd-614f09621066'],44,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:17:44.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e606d0c4-6871-4873-acf0-4660a119367d,2687,,"[84.4, 6.3]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Esmee Brugts,62962.0,Left Wing Back,115,Netherlands Women's,851,['ffe25989-ce1e-4efa-ba38-a106e7f44198'],46,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:46.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,738adbb1-7ab7-436a-88ea-bbc29e83d52e,2696,,"[61.7, 45.2]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sherida Spitse,10645.0,Right Center Back,115,Netherlands Women's,851,['fd9d31ac-9280-4d97-bc09-f73b4d8c06a5'],54,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:54.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1557b3d-ed8c-4e5a-9c95-22766a72f217,2699,,"[80.5, 78.1]",3901796,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Pelova,63788.0,Right Wing Back,115,Netherlands Women's,851,['c1a6fa28-6d4b-4063-bf24-ee5b4968514c'],57,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:57.656,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7108f24d-29cc-43dc-9217-b1e5dbd18243,2702,,"[99.7, 68.8]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lineth Beerensteyn,10656.0,Right Center Forward,115,Netherlands Women's,851,['337f946b-76e6-4411-8430-5d53416d7f12'],1,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:01.283,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,25d8ba16-401d-4773-8522-04bad31d7550,2704,,"[39.1, 22.2]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hildah Tholakele Magaia,402126.0,Right Wing,115,Netherlands Women's,851,['820ac0ca-e1fb-4b25-83df-b1635b90d10d'],3,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:03.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f58a236d-2e53-45e8-a6e1-b3168029cd36,2707,,"[82.2, 69.3]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Pelova,63788.0,Right Wing Back,115,Netherlands Women's,851,['08373154-fd0c-45fd-a9d1-c0cffe199770'],4,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:04.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c250216-7fa5-4d0a-a789-9b1edc12873d,2710,,"[82.2, 62.1]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jill Roord,10650.0,Right Center Midfield,115,Netherlands Women's,851,['ca3a865e-3433-4594-8c60-5b3471dd49ee'],7,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:07.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7831ca-5e0e-4e97-9a07-133405e90ef2,2713,,"[68.3, 67.0]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sherida Spitse,10645.0,Right Center Back,115,Netherlands Women's,851,['c0612d52-5802-4c0d-9735-c74549bdc6de'],10,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:10.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b1f89830-aa4b-4982-a80f-59086953d250,2716,,"[73.1, 77.9]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Pelova,63788.0,Right Wing Back,115,Netherlands Women's,851,['5bc6b6a2-9519-499d-a5d3-a4f1cc50757b'],15,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:15.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0a6eb1dc-f934-4f63-92d3-9e7b5cd00339,2719,,"[92.5, 73.7]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lineth Beerensteyn,10656.0,Right Center Forward,115,Netherlands Women's,851,['20e2df5a-db4b-4053-b848-802c9891efef'],18,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:18.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d3b6064d-9abe-4267-8f9d-94be117236a1,2722,,"[88.6, 75.7]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victoria Pelova,63788.0,Right Wing Back,115,Netherlands Women's,851,['860ae39c-6590-4f92-ae77-0cda77a673bf'],23,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:23.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1bbef8b6-640c-4f9c-afb9-9de098810441,2726,,"[94.9, 72.8]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Left Center Midfield,115,Netherlands Women's,851,"['6d07c947-d975-437a-aec0-a5885d6f3eec', 'd99be2de-59bd-4d1f-83a6-7cc55e2ebf53']",27,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:27.451,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,dae7a45b-1fb2-42e6-83bf-f36757b2bcc2,2732,,"[22.0, 4.6]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hildah Tholakele Magaia,402126.0,Right Wing,116,South Africa Women's,1216,['3b66cfdf-c8c0-4372-8faa-c07c9e89d73f'],30,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:30.044,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e2f5a81b-8acf-4080-bee1-8573413255de,2735,,"[65.5, 9.7]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thembi Kgatlana,5052.0,Center Forward,116,South Africa Women's,1216,['b4af1e29-fbdc-4a6d-ada4-99e7a4804674'],33,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:33.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b866e7f2-7238-47a8-98db-07760c972bae,2738,,"[106.5, 9.4]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thembi Kgatlana,5052.0,Center Forward,116,South Africa Women's,1216,['aa412d96-9ead-4503-84e7-c2047f173f55'],40,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:18:40.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9c959cd6-4748-46bb-abf8-c3f9e0e8f2e6,2744,,"[13.6, 55.1]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,117,Netherlands Women's,851,['8cd35607-7151-448b-a599-aafa54ef2ec1'],46,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:46.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2d583787-e040-41b5-ac83-deb76ce577ae,2747,,"[36.1, 77.9]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victoria Pelova,63788.0,Right Wing Back,117,Netherlands Women's,851,['9b0081de-f037-4a55-8dc3-d387f6ece7f4'],49,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:49.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dade0772-7415-44e6-862d-a328025902cd,2750,,"[48.1, 48.2]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lieke Martens,10649.0,Left Center Forward,117,Netherlands Women's,851,['15db786d-a415-4d70-8a2a-aad6db2be649'],54,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:54.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,00bcacdc-1a5b-4653-bcbb-4cb8b33d81f3,2754,,"[40.5, 55.8]",3901796,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Right Center Midfield,117,Netherlands Women's,851,['4017eae6-45ab-4a4c-b9c6-6ee0b304a256'],56,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:56.398,Ball Receipt*,
