50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.004745,,,,,,,,,,,c3b84a98-a94f-44b2-9334-c2d2cb01e0df,757,,"[75.8, 53.2]",3893822,16,,,,,-2.0952055,,Right Foot,,,,"[64.0, 32.8]",,Ground Pass,,23.566925,,Rocío Gálvez Luna,50153.0,,,,,,1,From Keeper,María Francesca Caldentey Oliver,10161.0,Left Wing,28,Spain Women's,863,['c2f11112-bd87-409b-8662-3bb8bc2bcbbb'],4,,,,,,,,,,,,,,,,Spain Women's,863,00:16:04.449,Pass,
,,,,,,,,,,,,,,,,,0.84378,,,,,,,,,,,37ce890c-b86d-4559-a4c0-42615fd35b71,760,,"[69.7, 22.7]",3893822,16,,,,,0.03966173,,Right Foot,,,,"[82.3, 23.2]",,Ground Pass,,12.609917,,Alexia Putellas Segura,10143.0,,,,,,1,From Keeper,Rocío Gálvez Luna,50153.0,Left Center Back,28,Spain Women's,863,['ef932ac2-0907-4ddf-9872-e7e2f72663e0'],9,,,,,,,,,,,,,,,,Spain Women's,863,00:16:09.936,Pass,
,,,,,,,,,,,,,,,,,2.100239,,,,,,,,,,,7ad9faa6-df0f-457e-ba44-1c83a1f80420,763,,"[82.3, 23.2]",3893822,16,,,,,-2.6856668,,Right Foot,,,,"[71.9, 18.1]",,Ground Pass,,11.583178,,Rocío Gálvez Luna,50153.0,,,,,,1,From Keeper,Alexia Putellas Segura,10143.0,Left Center Midfield,28,Spain Women's,863,['7f85cb23-4657-4d8e-a063-edd078bf3a38'],10,,,,,,,,,,,,,,,,Spain Women's,863,00:16:10.860,Pass,
,,,,,,,,,,,,,,,,,0.95593,,,,,,,,,,,b2339199-8ad4-42b9-bf1a-37dc14181787,766,,"[73.0, 17.4]",3893822,16,,,,,1.4464413,,Right Foot,,,,"[74.6, 30.2]",,Ground Pass,,12.899612,,Teresa Abelleira Dueñas,49835.0,,,,,,1,From Keeper,Rocío Gálvez Luna,50153.0,Left Center Back,28,Spain Women's,863,['fb4b6285-22ed-4eae-a0e5-3752affa69b3'],15,,,,,,,,,,,,,,,,Spain Women's,863,00:16:15.053,Pass,
,,,,,,,,,,,,,,,,,1.513607,,,,,,,,,,,76cfd74b-6ba3-49aa-8332-0df13f93e147,769,,"[73.7, 28.2]",3893822,16,,,,,2.2360857,,Right Foot,,,,"[63.5, 41.2]",,Ground Pass,,16.523922,,Irene Paredes Hernandez,10165.0,,,,,,1,From Keeper,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,28,Spain Women's,863,['125dd4df-a2b3-46f5-a066-0551d14f7c07'],17,,,,,,,,,,,,,,,,Spain Women's,863,00:16:17.877,Pass,
,,,,,,,,,,,,,,,,,2.817332,,,,,,,,,,,6fba05b8-02e2-4f87-b4e7-e88ee2ee93fd,772,,"[63.5, 41.6]",3893822,16,,,,,1.1002995,,Right Foot,,,,"[78.3, 70.7]",,Ground Pass,,32.647358,,Ona Batlle Pascual,46639.0,,,,,,1,From Keeper,Irene Paredes Hernandez,10165.0,Right Center Back,28,Spain Women's,863,['b44ea934-9801-4ebf-a8cc-750ff489d91d'],21,,,,,,,,,,,,,,,,Spain Women's,863,00:16:21.059,Pass,
,,,,,,,,,,,,,,,,,1.352534,,,,,,,,,,,d87aefdb-5b18-4e48-b624-7aaecbedb2fd,774,,"[79.9, 73.4]",3893822,16,,,,,0.076123804,,Right Foot,,,,"[91.7, 74.3]",,Ground Pass,,11.834272,,Salma Paralluelo Ayingono,222682.0,,,,,,1,From Keeper,Ona Batlle Pascual,46639.0,Right Back,28,Spain Women's,863,['9763cbff-03c3-453c-abb7-5f298f8d3e91'],23,,,,,,,,,,,,,,,,Spain Women's,863,00:16:23.876,Pass,
,,,,,,,,,,,,,,,,,1.41512,,,,,,,,,,,1fa3c162-94c9-41c3-abf4-4955a5e189f9,780,,"[82.9, 71.9]",3893822,16,,,,,-2.536375,,Right Foot,,,,"[67.0, 60.9]",,Ground Pass,,19.334167,,Irene Paredes Hernandez,10165.0,,,,,Recovery,1,From Keeper,Ona Batlle Pascual,46639.0,Right Back,28,Spain Women's,863,['fa60cbd9-c67a-4bab-9064-9f8c2743d689'],28,,,,,,,,,,,,,,,,Spain Women's,863,00:16:28.442,Pass,
,,,,,,,,,,,,,,,,,1.420143,,,,,,,,,,,c369a231-7bf5-466d-9dcf-c7ed79b54c25,783,,"[67.2, 58.9]",3893822,16,,,,,-1.713284,,Right Foot,,,,"[63.8, 35.2]",,Ground Pass,,23.94264,,Rocío Gálvez Luna,50153.0,,,,,,1,From Keeper,Irene Paredes Hernandez,10165.0,Right Center Back,28,Spain Women's,863,['4ea9bfdd-e6fb-47fc-acaf-deccf65e47d7'],31,,,,,,,,,,,,,,,,Spain Women's,863,00:16:31.087,Pass,
,,,,,,,,,,,,,,,,,1.837683,,,,,,,,,,,181f2ff7-9ffc-498e-b9ac-073aa87ca0ca,786,,"[74.6, 28.1]",3893822,16,,,,,-1.4191909,,Right Foot,,,,"[77.9, 6.5]",,Ground Pass,,21.85063,,Olga  Carmona García,49836.0,,,,,,1,From Keeper,Rocío Gálvez Luna,50153.0,Left Center Back,28,Spain Women's,863,['601782cd-0572-4752-af85-5c5766bb537a'],35,,,,,,,,,,,,,,,,Spain Women's,863,00:16:35.646,Pass,
,,,,,,,,,,,,,,,,,0.956938,,,,,,,,,,,56649255-d0fc-45c3-8da3-252d55db1284,789,,"[79.6, 6.3]",3893822,16,,,,,2.350847,,Left Foot,,,,"[70.3, 15.7]",,Ground Pass,,13.223085,,Alexia Putellas Segura,10143.0,,,,,,1,From Keeper,Olga  Carmona García,49836.0,Left Back,28,Spain Women's,863,['e84b8a45-7e05-4d99-a8d2-6e192fe1c1f9'],38,,,,,,,,,,,,,,,,Spain Women's,863,00:16:38.362,Pass,
,,,,,,,,,,,,,,,,,0.707943,,,,,,,,,,,76af643c-c1e6-4c77-a099-c9fb8b54e128,792,,"[69.5, 15.9]",3893822,16,,,,,1.164502,,Left Foot,,,,"[73.2, 24.5]",,Ground Pass,,9.362158,,Teresa Abelleira Dueñas,49835.0,,,,,,1,From Keeper,Alexia Putellas Segura,10143.0,Left Center Midfield,28,Spain Women's,863,['abb83146-de95-4f18-8a3c-dbcae19a34c1'],40,,,,,,,,,,,,,,,,Spain Women's,863,00:16:40.489,Pass,
,,,,,,,,,,,,,,,,,1.478801,,,,,,,,,,,a573f279-1825-40e3-94e9-4861ace4964b,795,,"[73.2, 24.5]",3893822,16,,,,,3.0750246,,Right Foot,,,,"[58.2, 25.5]",,Ground Pass,,15.033297,,Rocío Gálvez Luna,50153.0,,,,,,1,From Keeper,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,28,Spain Women's,863,['0fcb8a39-0a9f-4187-ae71-b602daa6aa09'],41,,,,,,,,,,,,,,,,Spain Women's,863,00:16:41.277,Pass,
,,,,,,,,,,,,,,,,,0.84378,,,,,,,,,,,aaa4c23d-6802-49d8-9de5-c1d0fe4833c7,798,,"[57.6, 25.3]",3893822,16,,,,,-0.90675014,,Right Foot,,,,"[64.8, 16.1]",,Ground Pass,,11.682466,,Alexia Putellas Segura,10143.0,,,,,,1,From Keeper,Rocío Gálvez Luna,50153.0,Left Center Back,28,Spain Women's,863,['36a21673-6437-4bc3-8fc8-cec730fefcf2'],43,,,,,,,,,,,,,,,,Spain Women's,863,00:16:43.219,Pass,
,,,,,,,,,,,,,,,,,1.234614,,,,,,,,,,,24d73539-f9b1-40e9-a837-0746aa7e5740,801,,"[65.8, 16.9]",3893822,16,,,,,0.5243207,,Left Foot,,,,"[90.7, 31.3]",,High Pass,,28.76404,Incomplete,,,,,,,,1,From Keeper,Alexia Putellas Segura,10143.0,Left Center Midfield,28,Spain Women's,863,['40d504cc-8686-48fa-8ac7-31ee6331c3be'],45,,,,,,,,,,,,,,,,Spain Women's,863,00:16:45.550,Pass,
,,,,,,,,,,,,,,,,,1.580712,,,,,,,,,,,491ffd06-d1e4-4c83-8eee-f4253557a429,804,,"[20.2, 51.6]",3893822,16,,,,,-2.50243,,Left Foot,,,,"[5.4, 40.6]",,Ground Pass,,18.440174,,Ayaka Yamashita,25627.0,,,,,,1,Regular Play,Saki Kumagai,15257.0,Center Back,29,Japan Women's,1210,['6878c290-4a30-4007-9c38-6eb8b917aac8'],48,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:48.880,Pass,
,,,,,,,,,,,,,,,,,1.946571,,,,,,,,,,,39d9e1ba-5d95-45c5-a154-3bc993ae1624,807,,"[6.4, 38.5]",3893822,16,,,,,0.5017763,,Left Foot,,,,"[49.6, 62.2]",,High Pass,,49.27403,Incomplete,Hinata Miyazawa,401932.0,,,,,,1,Regular Play,Ayaka Yamashita,25627.0,Goalkeeper,29,Japan Women's,1210,"['613459cc-b618-4c73-a478-4f12602679a6', '8027a39b-61c9-4006-9047-af01771e25c3']",52,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:52.306,Pass,
,,,,,,,,,,,,,,,,,2.898638,,,,,,,,,,,8027a39b-61c9-4006-9047-af01771e25c3,809,,"[70.5, 17.9]",3893822,16,,,,,-1.7486715,,Other,,,,"[67.3, 0.1]",,Low Pass,,18.085354,Out,Olga  Carmona García,49836.0,,,,,Recovery,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,29,Japan Women's,1210,"['38d4c076-cac8-462b-bb9c-5aa9e4de08ec', '39d9e1ba-5d95-45c5-a154-3bc993ae1624']",54,,,,,,,,,,,,,,,,Spain Women's,863,00:16:54.253,Pass,
,,,,,,,,,,,,,,,,,1.337389,,,,,,,,,,,a9448258-d71b-4d29-b61b-2a4939281261,811,,"[56.4, 80.0]",3893822,17,,,,,-0.98117036,,,,,,"[65.9, 65.8]",,Low Pass,,17.08479,,Riko Ueki,401930.0,,,,,Throw-in,1,From Throw In,Risa Shimizu,25624.0,Right Wing Back,30,Japan Women's,1210,['96383c33-da26-44e7-94a4-5706db87a3dc'],9,,,,,,,,,,,,,,,,Japan Women's,1210,00:17:09.266,Pass,
,,,,,,,,,,,,,,,,,1.718737,,,,,,,,,,,60ef021d-3f03-4f5e-8df2-6194403d3b0b,816,,"[63.5, 66.9]",3893822,17,,,,,2.4180624,,Right Foot,,,,"[51.5, 77.5]",,Low Pass,,16.011246,,Risa Shimizu,25624.0,,,,,,1,From Throw In,Riko Ueki,401930.0,Center Forward,30,Japan Women's,1210,"['20c84302-a086-4331-a365-17c754c3f05e', '451ea3e9-c234-448d-afac-526ad0cdc0dd', '9c54b7c9-683b-44eb-a84d-62429bcb4fe8']",11,,,,,,,,,,,,,,,,Japan Women's,1210,00:17:11.558,Pass,True
,,,,,,,,,,,,,,,,,0.161967,,,,,,,,,,,fbeb2e8f-0e61-40a0-84b9-28212a42d7f0,820,,"[50.4, 76.2]",3893822,17,,,,,-2.6071973,,Right Foot,,,,"[45.5, 73.3]",,Ground Pass,,5.6938562,Incomplete,Fuka Nagano,299860.0,,,,,,1,From Throw In,Risa Shimizu,25624.0,Right Wing Back,30,Japan Women's,1210,"['9a19ee29-459b-4366-8078-8e6c96206676', 'e74770b3-3d63-44f2-9242-15dfb1469b89', 'fee1f6ad-08cb-40bb-859c-ac221c902dba']",14,,,,,,,,,,,,,,,,Japan Women's,1210,00:17:14.429,Pass,True
,,,,,,,,,,,,,,,,,3.097481,,,,,,,,,,,1dda680a-110c-4118-948d-e4088e6c23a4,823,,"[36.3, 73.6]",3893822,17,,,,,-0.686571,,Right Foot,,,,"[75.1, 41.8]",,High Pass,,50.166523,Incomplete,Hikaru Naomoto,401929.0,,,,,Recovery,1,From Throw In,Hana Takahashi,401926.0,Right Center Back,30,Japan Women's,1210,"['2ad9147a-cb30-4fe8-8c51-6a418ccb9c31', 'b0850241-595d-4c92-8bed-ca5298bdc4dc']",16,,,,,,,,,,,,,,,,Japan Women's,1210,00:17:16.594,Pass,
,,,,,,,,,,,,,,,,,2.351624,,,,,,,,,,,b0850241-595d-4c92-8bed-ca5298bdc4dc,826,,"[45.0, 38.3]",3893822,17,,,,True,0.115759216,,,,,,"[53.6, 39.3]",,High Pass,,8.657945,,Aitana Bonmati Conca,15284.0,,,,,Recovery,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,30,Japan Women's,1210,"['1dda680a-110c-4118-948d-e4088e6c23a4', '68c044a3-6be4-477c-807e-36a775ff5ae2', '8b9bb1f3-c58f-4485-ae2c-b06651228eee']",19,,,,,,,,,,,,,,,,Spain Women's,863,00:17:19.691,Pass,True
,,,,,,,,,,,,,,,,,1.414238,,,,,,,,,,,97a30051-2587-4352-8b35-8575252b030b,829,,"[53.6, 39.3]",3893822,17,,,,True,-0.5852171,,,,,,"[61.9, 33.8]",,Low Pass,,9.956907,Incomplete,Alexia Putellas Segura,10143.0,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,30,Japan Women's,1210,"['c60b044c-7281-4d89-ae99-bd30f4bebff8', 'ea4a99c6-b91f-4f6c-8277-b5337b748952', 'f7139c1f-ae95-45be-8c88-afe6445ec20b']",22,,,,,,,,,,,,,,,,Spain Women's,863,00:17:22.043,Pass,True
,,,,,,,,,,,,,,,,,1.211493,,,,,,,,,,,f7139c1f-ae95-45be-8c88-afe6445ec20b,831,,"[58.2, 46.3]",3893822,17,,,,,-1.1011065,,Right Foot,,,,"[71.6, 19.9]",,High Pass,,29.606081,,Jun Endo,25608.0,,,,,Recovery,1,From Throw In,Fuka Nagano,299860.0,Left Defensive Midfield,30,Japan Women's,1210,"['92c9c3d8-68d1-4395-99c8-33ee5a2fd473', '97a30051-2587-4352-8b35-8575252b030b']",23,,,,,,,,,,,,,,,,Japan Women's,1210,00:17:23.457,Pass,
,,,,,,,,,,,,,,,,,1.185778,,,,,,,,,,,3794b8b1-6320-40d7-956c-9fddc30013b7,838,,"[19.2, 74.8]",3893822,17,,,,,-1.9018924,,Left Foot,,,,"[15.9, 65.2]",,Ground Pass,,10.151355,,Irene Paredes Hernandez,10165.0,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,31,Spain Women's,863,['03bfa820-63e6-4f36-98d8-a63a7b8a8576'],30,,,,,,,,,,,,,,,,Spain Women's,863,00:17:30.298,Pass,
,,,,,,,,,,,,,,,,,1.254717,,,,,,,,,,,c28e8daf-c548-4a11-a2fd-7cbb57ea9eac,842,,"[17.1, 65.5]",3893822,17,,,,,0.13255154,,Right Foot,,,,"[33.6, 67.7]",,Ground Pass,,16.64602,,Aitana Bonmati Conca,15284.0,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,31,Spain Women's,863,['54ac9ab6-1cb5-4192-80d4-3fa7c8a5a7df'],33,,,,,,,,,,,,,,,,Spain Women's,863,00:17:33.266,Pass,
,,,,,,,,,,,,,,,,,0.575529,,,,,,,,,,,955f527a-3c35-4e92-8023-53c304d445fa,846,,"[43.2, 80.0]",3893822,17,,True,,,-2.485897,,,,,,"[26.3, 67.0]",,Low Pass,,21.321585,,Ona Batlle Pascual,46639.0,,,,,Throw-in,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,32,Spain Women's,863,['37232579-7df2-46a1-b719-467bc3510fd3'],46,,,,,,,,,,,,,,,,Spain Women's,863,00:17:46.827,Pass,
,,,,,,,,,,,,,,,,,2.913439,,,,,,,,,,,7310487c-b251-4fb0-8694-28403faa0242,848,,"[24.2, 66.4]",3893822,17,,,,,-2.1497393,,Left Foot,,,,"[10.8, 45.9]",,Ground Pass,,24.491018,,María Isabel Rodríguez Rivero,49830.0,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,32,Spain Women's,863,['53ee1562-6061-44cd-86a1-c00437e70321'],49,,,,,,,,,,,,,,,,Spain Women's,863,00:17:49.236,Pass,
,,,,,,,,,,,,,,,,,1.431844,,,,,,,,,,,25a83f92-e60e-4387-aac2-d89ede39a5a8,851,,"[10.6, 45.8]",3893822,17,,,,,-1.0158851,,Left Foot,,,,"[21.2, 28.7]",,Ground Pass,,20.118896,,Rocío Gálvez Luna,50153.0,,,,,,1,From Throw In,María Isabel Rodríguez Rivero,49830.0,Goalkeeper,32,Spain Women's,863,['4a4d5be0-ecf2-429e-8941-aec401215e6f'],53,,,,,,,,,,,,,,,,Spain Women's,863,00:17:53.310,Pass,
,,,,,,,,,,,,,,,,,1.07636,,,,,,,,,,,656b0ceb-173f-4a27-b05f-4f83f54d4bc5,854,,"[35.3, 18.3]",3893822,17,,,,,0.7025116,,Right Foot,,,,"[52.9, 33.2]",,Ground Pass,,23.060139,,Teresa Abelleira Dueñas,49835.0,,,,,,1,From Throw In,Rocío Gálvez Luna,50153.0,Left Center Back,32,Spain Women's,863,['4312ae16-f3d7-4242-801f-1d42fb048fe4'],59,,,,,,,,,,,,,,,,Spain Women's,863,00:17:59.804,Pass,
,,,,,,,,,,,,,,,,,1.386058,,,,,,,,,,,3e4cfe44-8b19-4b37-9a4b-3d2913596af6,858,,"[53.4, 34.4]",3893822,18,,,,,-2.171574,,Right Foot,,,,"[39.9, 14.7]",,Ground Pass,,23.881792,,Rocío Gálvez Luna,50153.0,,,,,,1,From Throw In,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,32,Spain Women's,863,"['99c85c36-21d1-4357-98ac-e2d7eb84d6cd', 'cd58a86c-fd64-4f47-b31d-5f4eb677a337']",1,,,,,,,,,,,,,,,,Spain Women's,863,00:18:01.040,Pass,True
,,,,,,,,,,,,,,,,,1.656939,,,,,,,,,,,7b962f0f-549f-45f0-8072-d31159f19455,861,,"[44.1, 15.9]",3893822,18,,,,,1.5364349,,Left Foot,,,,"[45.2, 47.9]",,Ground Pass,,32.0189,,Irene Paredes Hernandez,10165.0,,,,,,1,From Throw In,Rocío Gálvez Luna,50153.0,Left Center Back,32,Spain Women's,863,['496eabd4-f496-4101-8225-8bbc57e31082'],5,,,,,,,,,,,,,,,,Spain Women's,863,00:18:05.495,Pass,
,,,,,,,,,,,,,,,,,0.60505,,,,,,,,,,,21459366-7373-4c4a-b4b7-1cf54f621057,865,,"[66.6, 53.8]",3893822,18,,,,,0.37920937,,Right Foot,,,,"[79.9, 59.1]",,Ground Pass,,14.317122,,Aitana Bonmati Conca,15284.0,,,,,,1,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,32,Spain Women's,863,"['75698b7a-f9d5-49c4-8fe1-29efdeefdac2', 'e21e4fd5-26b7-4810-8876-81d8c699a049']",11,,,,,,,,,,,,,,,,Spain Women's,863,00:18:11.651,Pass,True
,,,,,,,,,,,,,,,,,1.891814,,,,,,,,,,,e0cd6d56-c2ad-4bce-a57b-f78e7809508d,868,,"[79.9, 59.1]",3893822,18,,,,,-1.8771635,,Left Foot,,,,"[73.7, 39.5]",,Ground Pass,,20.557238,,Teresa Abelleira Dueñas,49835.0,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,32,Spain Women's,863,['805d7d15-25bd-46b5-97e6-14ad8ba8795a'],12,,,,,,,,,,,,,,,,Spain Women's,863,00:18:12.296,Pass,
,,,,,,,,,,,,,,,,,1.144043,,,,,,,,,,,591612dd-1e66-476b-a84c-437640a4201b,871,,"[73.9, 35.0]",3893822,18,,,,,-1.460558,,Right Foot,,,,"[76.8, 8.8]",,Ground Pass,,26.360008,,Olga  Carmona García,49836.0,,,,,,1,From Throw In,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,32,Spain Women's,863,['bd63ad46-e1bc-43a4-bcc7-da1968815181'],16,,,,,,,,,,,,,,,,Spain Women's,863,00:18:16.398,Pass,
,,,,,,,,,,,,,,,,,0.990495,,,,,,,,,,,6ba8da7b-dc69-4275-8483-7c5518787d08,874,,"[79.0, 8.5]",3893822,18,,,,,2.1112158,,Left Foot,,,,"[71.5, 21.0]",,Ground Pass,,14.57738,,Teresa Abelleira Dueñas,49835.0,,,,,,1,From Throw In,Olga  Carmona García,49836.0,Left Back,32,Spain Women's,863,['329f48a6-ec7d-4632-b919-a3f131e1bd7d'],18,,,,,,,,,,,,,,,,Spain Women's,863,00:18:18.223,Pass,
,,,,,,,,,,,,,,,,,2.094169,,,,,,,,,,,47b1b552-aaeb-4450-b7a6-827bdb075bd8,877,,"[71.7, 22.7]",3893822,18,,,,,0.5358901,,Right Foot,,,,"[101.0, 40.1]",,High Pass,,34.077118,Incomplete,Jennifer Hermoso Fuentes,10151.0,,,,,,1,From Throw In,Teresa Abelleira Dueñas,49835.0,Center Defensive Midfield,32,Spain Women's,863,"['24f23d8e-f957-4afa-bdef-7bb8aede144c', '63ea05eb-8a00-4e24-a230-cfd773d6a8ca']",20,,,,,,,,,,,,,,,,Spain Women's,863,00:18:20.934,Pass,
,,,,,,,,,,,,,,,,,3.844332,,,,,,,,,,,24f23d8e-f957-4afa-bdef-7bb8aede144c,879,,"[19.1, 40.0]",3893822,18,,,,,-0.27535126,,Head,,,,"[46.0, 32.4]",,High Pass,,27.952997,Incomplete,Honoka Hayashi,131653.0,,,,,Recovery,1,From Throw In,Moeka Minami,25638.0,Left Center Back,32,Spain Women's,863,"['2726a5e6-6434-4932-a317-d9380e3c6644', '47b1b552-aaeb-4450-b7a6-827bdb075bd8', 'd15576e5-c01f-4a4b-ac69-4e4b04ea948e']",23,,,,,,,,,,,,,,,,Japan Women's,1210,00:18:23.028,Pass,
,,,,,,,,,,,,,,,,,1.23078,,,,,,,,,,,53b4f8fd-8822-42e8-904a-4113650e66da,883,,"[75.6, 46.1]",3893822,18,,,,,2.6996024,,Right Foot,,,,"[64.4, 51.4]",,Ground Pass,,12.390722,,Irene Paredes Hernandez,10165.0,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,32,Spain Women's,863,['27ba2e52-d8c2-49b8-8653-caf6cd2332d9'],27,,,,,,,,,,,,,,,,Spain Women's,863,00:18:27.842,Pass,
,,,,,,,,,,,,,,,,,1.405558,,,,,,,,,,,c722093b-ebb0-4e30-8f68-e960f4f82f5c,886,,"[70.3, 50.7]",3893822,18,,,,,0.94882125,,Left Foot,,,,"[86.0, 72.6]",,Ground Pass,,26.946243,,Salma Paralluelo Ayingono,222682.0,,,,,,1,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,32,Spain Women's,863,['d214c9eb-74d7-43b4-a33a-045f7b095235'],30,,,,,,,,,,,,,,,,Spain Women's,863,00:18:30.834,Pass,
,,,,,,,,,,,,,,,,,1.150781,,,,,,,,,,,05dda750-2203-43cf-b411-f3696fd0634e,889,,"[87.0, 72.6]",3893822,18,,,,,-1.4751981,,Left Foot,,,,"[88.4, 58.0]",,Ground Pass,,14.666969,,Aitana Bonmati Conca,15284.0,,,,,,1,From Throw In,Salma Paralluelo Ayingono,222682.0,Right Wing,32,Spain Women's,863,['8e092e4b-b48e-434f-9c9a-1a6cf0f877e5'],35,,,,,,,,,,,,,,,,Spain Women's,863,00:18:35.400,Pass,
,,,,,,,,,,,,,,,,,1.005558,,,,,,,,,,,76302511-e00d-4a3c-b0bd-31ae118c9e72,892,,"[92.5, 56.7]",3893822,18,,,,,0.7126789,,Right Foot,,,,"[100.6, 63.7]",,Ground Pass,,10.705606,,Ona Batlle Pascual,46639.0,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,32,Spain Women's,863,['dab202e6-e9ae-45c5-9146-5d17f8f38da1'],37,,,,,,,,,,,,,,,,Spain Women's,863,00:18:37.417,Pass,
,,,,,,,,,,,,,,,,,1.131532,,,,,,,,,,,bf50d6c1-9d25-468e-96fd-8f4aa59615f3,895,,"[101.0, 63.7]",3893822,18,,,,,-2.263295,8fc27553-072f-4b04-a744-abe848f97be4,Right Foot,,,,"[93.7, 54.9]",,Ground Pass,,11.4337225,,Salma Paralluelo Ayingono,222682.0,True,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,32,Spain Women's,863,['f8aa197a-2ae7-4d00-8bb2-e5e3a9cf435d'],38,,,,,,,,,,,,,,,,Spain Women's,863,00:18:38.943,Pass,
,,,,,,,,,,,,,,,,,2.394651,,,,,,,,,,,6653dd10-97fd-4321-a559-a192a6d16d95,901,,"[10.9, 46.3]",3893822,18,,,,,-0.07181871,,Drop Kick,,,,"[52.6, 43.3]",,High Pass,,41.807774,,Riko Ueki,401930.0,,,,,,1,From Keeper,Ayaka Yamashita,25627.0,Goalkeeper,33,Japan Women's,1210,['6c8a12ec-14db-4c70-adca-3679fb7e1e43'],57,,,,,,,,,,,,,,,,Japan Women's,1210,00:18:57.957,Pass,
,,,,,,,,,,,,,,,,,1.919272,,,,,,,,,,,17db0898-4854-4467-a559-0fa837fddecb,903,,"[52.6, 43.3]",3893822,19,,,,,0.20749623,,Right Foot,,,,"[60.2, 44.9]",,High Pass,,7.7665954,Incomplete,Hinata Miyazawa,401932.0,,,,,,1,From Keeper,Riko Ueki,401930.0,Center Forward,33,Japan Women's,1210,"['3c88b0b7-0fd9-4a61-a811-d18099803246', 'd891e1f4-709c-462f-bd6e-0fc0bd5d5304']",0,,,,,,,,,,,,,,,,Japan Women's,1210,00:19:00.351,Pass,
,,,,,,,,,,,,,,,,,1.754777,,,,,,,,,,,3c88b0b7-0fd9-4a61-a811-d18099803246,906,,"[59.9, 35.2]",3893822,19,,,,,0.69264185,,Right Foot,,,,"[69.3, 43.0]",,High Pass,,12.2147455,,Aitana Bonmati Conca,15284.0,,,,,Recovery,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,34,Spain Women's,863,"['12d32dfb-194a-4478-b709-158ada124df8', '17db0898-4854-4467-a559-0fa837fddecb']",2,,,,,,,,,,,,,,,,Spain Women's,863,00:19:02.270,Pass,
,,,,,,,,,,,,,,,,,1.640508,,,,,,,,,,,3f723c3a-1483-4fd2-9aca-920f756b9cde,908,,"[69.0, 42.6]",3893822,19,,,,,0.7480324,,Head,,,,"[80.1, 52.9]",,Low Pass,,15.142655,,Salma Paralluelo Ayingono,222682.0,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,34,Spain Women's,863,['51f35d36-53eb-4cb6-b7bc-488734747ee7'],4,,,,,,,,,,,,,,,,Spain Women's,863,00:19:04.025,Pass,
