50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[88.4, 19.8]",,,,,,,,,,,,0.826241,,,,,,,,,,,,,,e899bb5c-5a48-402d-a7ba-5be767efbb51,137,,,"[88.0, 20.3]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Estelle Cascarino,31783.0,Left Back,11,France Women's,861,"['115fd632-571b-488c-b210-a88714ac9339', 'aa13b5a1-5dfc-4c91-b602-09b45cf6730e']",13,,,,,,,,,,,,,,,,,,France Women's,861,00:05:13.756,Carry,
,,,,"[110.8, 5.7]",,,,,,,,,,,,3.019505,,,,,,,,,,,,,,77ffce3b-4863-4af4-8729-ecd40462d76d,140,,,"[98.2, 14.1]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Selma Bacha,15471.0,Left Midfield,11,France Women's,861,"['3cd4fc93-811c-44df-8ead-2338b5d989e5', 'cb5777de-a829-4063-9743-3f0c5031bd9c']",15,,,,,,,,,,,,,,,,,,France Women's,861,00:05:15.829,Carry,
,,,,"[108.5, 14.9]",,,,,,,,,,,,1.416839,,,,,,,,,,,,,,adcff32c-fd37-4450-9eb1-5c5de51af3f9,143,,,"[105.9, 15.4]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clara Mateo,31636.0,Center Attacking Midfield,11,France Women's,861,"['9255eb13-c999-47fb-98c9-f3240a882788', 'c0a3f258-c9e9-4442-afc8-2b30827715e1', 'd1a33931-6608-47e9-baf3-8f5094986a1f']",19,,,,,,,,,,,,,,,,,,France Women's,861,00:05:19.609,Carry,True
,,,,"[22.1, 71.6]",,,,,,,,,,,,0.638094,,,,,,,,,,,,,,aad60257-eede-43e4-a0fd-f95e6f78a8e5,148,,,"[19.3, 69.7]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Masiel Cedeño Coba,402788.0,Right Midfield,11,France Women's,861,"['6ac08708-9ab1-457d-a5ae-07bb362b5255', 'bf47d77b-d984-4a15-9f89-f5d32950b90f', 'f8c31fd8-4106-41bc-add2-23e89bf110e6']",23,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:05:23.062,Carry,True
,,,,"[36.2, 73.1]",,,,,,,,,,,,0.224377,,,,,,,,,,,,,,c1750ea6-d26b-4834-906e-a57e9d2c61fa,155,,,"[34.7, 72.7]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emily Masiel Cedeño Coba,402788.0,Right Midfield,11,France Women's,861,"['228e5fc6-5b56-4656-bf8f-2cbe1b2bb315', '28df0cf6-f940-4eb2-ba00-456625d96e28', 'd317157b-a5e6-44a4-9209-5c027e6ea677', 'da65e68c-3b2d-45ca-b44f-caa0649ae015']",25,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:05:25.925,Carry,True
,,,,"[63.8, 4.2]",,,,,,,,,,,,3.016447,,,,,,,,,,,,,,0b2420e4-1342-4175-8917-c1683cc24e36,164,,,"[49.9, 4.7]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Selma Bacha,15471.0,Left Midfield,12,Panama Women's,16803,"['170d03f0-4a11-4ed5-98d2-3c3ea7383a11', '65e4e88d-8eec-4331-bcfd-bdfafa3d4005', '766c6eef-8c68-482f-9001-074b0fa6813f']",53,,,,,,,,,,,,,,,,,,France Women's,861,00:05:53.396,Carry,True
,,,,"[76.6, 16.9]",,,,,,,,,,,,1.21092,,,,,,,,,,,,,,5232f5db-7c9e-41ad-9e39-9c89dd5ce2ef,168,,,"[70.6, 14.7]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clara Mateo,31636.0,Center Attacking Midfield,12,Panama Women's,16803,"['473092d6-0451-4def-a4b5-539292cb0aa4', 'c8923662-1e85-44ea-b6b2-1cdbf00e7f08', 'e6ef3885-6ddc-42ce-80c5-50a0ae551916']",56,,,,,,,,,,,,,,,,,,France Women's,861,00:05:56.900,Carry,True
,,,,"[51.0, 65.8]",,,,,,,,,,,,3.485227,,,,,,,,,,,,,,1a27bbbe-edc1-4635-b709-a24c6c58c248,172,,,"[43.5, 63.2]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aldrith Ivana Quintero Humphries,359388.0,Right Center Midfield,12,Panama Women's,16803,"['20a6b67f-ee46-4db2-a3fb-e23d8ad21649', 'e4022d9d-d14a-44e7-bf18-25b7536a3708']",58,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:05:58.111,Carry,
,,,,"[90.7, 76.7]",,,,,,,,,,,,0.249014,,,,,,,,,,,,,,58675960-00bc-4e9e-b1b6-cdef63cf6d0f,188,,,"[88.0, 75.7]",3893829,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicki Becho,49233.0,Right Midfield,13,France Women's,861,"['0ac6b8da-5edb-468d-8882-2fec27693269', '5128a99d-f068-4254-a80e-ba921180b539', '949b8b3e-35c3-42a0-8760-c877978b42e4']",17,,,,,,,,,,,,,,,,,,France Women's,861,00:06:17.966,Carry,True
,,,,"[110.4, 60.1]",,,,,,,,,,,,3.547273,,,,,,,,,,,,,,a7716a24-99ca-488d-a412-27b6b5410c37,191,,,"[90.7, 76.7]",3893829,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicki Becho,49233.0,Right Midfield,13,France Women's,861,"['5128a99d-f068-4254-a80e-ba921180b539', '7c9b52ed-f8a6-42da-95bb-76a64ef11765', '949b8b3e-35c3-42a0-8760-c877978b42e4']",18,,,,,,,,,,,,,,,,,,France Women's,861,00:06:18.215,Carry,True
,,,,"[15.7, 39.1]",,,,,,,,,,,,0.624611,,,,,,,,,,,,,,ac3ecb87-ce91-4037-bedc-a97d83bd56dc,197,,,"[15.5, 38.9]",3893829,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deysiré Mayte Salazar Biscaino,402798.0,Center Defensive Midfield,13,France Women's,861,"['1b23fceb-4e4b-4e83-9f98-7d9a5a4d1c24', '224381ae-94ff-4980-97d4-6b29df67d2cb', 'f32a7044-4863-45c6-a77a-b668fa2f5110']",23,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:06:23.689,Carry,True
,,,,"[74.3, 6.8]",,,,,,,,,,,,2.9814,,,,,,,,,,,,,,3f4b9461-4e50-48bf-8203-3df14e23c723,206,,,"[74.5, 19.6]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Selma Bacha,15471.0,Left Midfield,14,Panama Women's,16803,"['1e00ee54-38f7-4691-b8ef-a8831930ce1a', 'ce5792f2-ccce-46f4-b6ef-4cfa8ac6f323', 'd4eebed4-d1b2-413d-a3aa-9d9087c58927']",3,,,,,,,,,,,,,,,,,,France Women's,861,00:07:03.232,Carry,True
,,,,"[45.0, 75.0]",,,,,,,,,,,,1.272322,,,,,,,,,,,,,,4f44af94-328b-45e4-8445-a43f54054cdd,210,,,"[45.8, 73.3]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aldrith Ivana Quintero Humphries,359388.0,Right Center Midfield,14,Panama Women's,16803,"['9becaf9b-271f-4ddd-9013-ba1963c6a317', 'c7d9600a-e319-4b93-9a38-27940baab736']",6,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:07:06.213,Carry,
,,,,"[60.4, 56.0]",,,,,,,,,,,,1.844554,,,,,,,,,,,,,,4b47bf34-1da4-4951-9178-b981d5ea958d,217,,,"[54.4, 50.2]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,15,France Women's,861,"['31ada6df-f1b3-41e7-bc9b-44d6fb6d0856', '5e22042b-780a-4f03-94c9-5fb96a3d2e7b']",19,,,,,,,,,,,,,,,,,,France Women's,861,00:07:19.502,Carry,
,,,,"[70.6, 76.7]",,,,,,,,,,,,0.654422,,,,,,,,,,,,,,d26b07f3-ff19-4f98-bbf1-c166f70d3b88,220,,,"[70.4, 76.5]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eve Perisset,10418.0,Right Back,15,France Women's,861,"['4cb6cb4e-8cf0-4294-902a-5f04023cbe05', '8c5068b9-82dd-4bb5-b7d4-9fab912e48cb']",22,,,,,,,,,,,,,,,,,,France Women's,861,00:07:22.801,Carry,
,,,,"[56.7, 63.1]",,,,,,,,,,,,0.789474,,,,,,,,,,,,,,21c96cf1-9d6d-422f-abc4-629eebfa4fc4,223,,,"[54.8, 66.5]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,15,France Women's,861,"['9df2ada8-3dfe-45bf-a0dd-09acb82fc2f3', 'b012dfc6-44fb-4bb5-9ad6-24fedef9e414']",25,,,,,,,,,,,,,,,,,,France Women's,861,00:07:25.657,Carry,
,,,,"[56.9, 25.4]",,,,,,,,,,,,2.98818,,,,,,,,,,,,,,f12de2d7-cf5e-424d-8c9d-efa57eb3a3e1,226,,,"[46.7, 30.8]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elisa De Almeida,30969.0,Left Center Back,15,France Women's,861,"['1aa1ffda-476e-4ff5-832b-194487c3bd1c', 'd429779a-fab0-47c7-897a-f007fcbc2402']",28,,,,,,,,,,,,,,,,,,France Women's,861,00:07:28.199,Carry,
,,,,"[75.8, 7.7]",,,,,,,,,,,,1.247729,,,,,,,,,,,,,,af43cb58-8267-40d8-89aa-0f92e00eb440,229,,,"[76.4, 6.8]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Estelle Cascarino,31783.0,Left Back,15,France Women's,861,"['393ae3de-3281-4e9a-808f-f9fdc45c2f3f', '4c9a3e00-4010-4645-baf4-2da0ec6037a0', '9640c6ce-b530-41b2-9654-6773bdad13f6']",32,,,,,,,,,,,,,,,,,,France Women's,861,00:07:32.819,Carry,True
,,,,"[34.7, 39.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,a5b813de-ac5d-4955-b0c1-9a55e7c59c11,233,,,"[34.7, 39.7]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pauline Peyraud Magnin,15615.0,Goalkeeper,15,France Women's,861,"['8b616d79-86ae-41ce-a088-3a8cc81c0a5b', '8f538e9c-44e5-4000-8c2f-a822ac98a250']",40,,,,,,,,,,,,,,,,,,France Women's,861,00:07:40.145,Carry,
,,,,"[44.3, 57.9]",,,,,,,,,,,,1.023601,,,,,,,,,,,,,,f7d4b50d-6902-4605-9a04-9591b10dba07,236,,,"[43.2, 59.0]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,15,France Women's,861,"['92310422-cbf4-49d0-bf66-c8606ddf7589', 'a15098ff-2bfd-4600-8d84-b4ed5747f509']",41,,,,,,,,,,,,,,,,,,France Women's,861,00:07:41.731,Carry,
,,,,"[57.2, 61.1]",,,,,,,,,,,,1.609836,,,,,,,,,,,,,,15c39660-231e-4498-a625-42f5660d2159,239,,,"[58.0, 59.4]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Onema Grace Geyoro,10272.0,Left Defensive Midfield,15,France Women's,861,"['0956c992-3221-4e42-bc4b-b3817498573e', '61bedda2-7204-4c80-a8b2-156963b79da3', 'a7946e20-e470-4d2f-ba51-fb374c6def1d']",43,,,,,,,,,,,,,,,,,,France Women's,861,00:07:43.801,Carry,True
,,,,"[48.0, 53.4]",,,,,,,,,,,,1.645534,,,,,,,,,,,,,,fc81958d-6d95-46c2-98a1-26c2bdca5fac,243,,,"[46.5, 56.4]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maëlle Lakrar,31784.0,Right Center Back,15,France Women's,861,"['652d05bf-aab1-44b0-b53d-3770c7269e09', 'ca7204b5-a1cb-45cd-b13b-76781b894698']",46,,,,,,,,,,,,,,,,,,France Women's,861,00:07:46.688,Carry,
,,,,"[57.6, 37.0]",,,,,,,,,,,,1.592065,,,,,,,,,,,,,,34fa3db3-950a-4973-83a6-5b684a93bc78,246,,,"[54.8, 40.0]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Léa Le Garrec,31529.0,Right Defensive Midfield,15,France Women's,861,"['1514c5b3-4544-4ef6-adf9-69d29039ff4c', '3fc96e43-4f68-43a9-87a5-ddc4bcc422de']",49,,,,,,,,,,,,,,,,,,France Women's,861,00:07:49.175,Carry,
,,,,"[102.5, 8.1]",,,,,,,,,,,,0.835127,,,,,,,,,,,,,,ba6aed31-ff25-4e26-acc2-a3fc2edc44be,249,,,"[102.5, 8.1]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Estelle Cascarino,31783.0,Left Back,15,France Women's,861,"['707bf921-a469-4ec3-b26f-1a3e345b9e1d', '92554eab-e412-44ba-8fbf-fbed9ee118e4']",53,,,,,,,,,,,,,,,,,,France Women's,861,00:07:53.604,Carry,
,,,,"[92.4, 18.8]",,,,,,,,,,,,1.622901,,,,,,,,,,,,,,0a16c659-34ca-444f-b7ec-fe1d2a51d2da,253,,,"[97.6, 19.6]",3893829,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Selma Bacha,15471.0,Left Midfield,15,France Women's,861,"['6a27c67e-788f-4116-bf2d-f1c7d8a1df3f', 'b31d06fa-3846-4534-a818-6a627529ddcd', 'bbe8ada5-b43f-4caa-87ad-54ddd743caec', 'f44a7767-6082-46d6-9e07-e3c2792d8647']",55,,,,,,,,,,,,,,,,,,France Women's,861,00:07:55.791,Carry,True
,,,,"[105.5, 30.8]",,,,,,,,,,,,0.052002,,,,,,,,,,,,,,48652b35-4b29-4948-9dde-e60c831160b0,261,,,"[104.2, 32.0]",3893829,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maëlle Lakrar,31784.0,Right Center Back,16,France Women's,861,"['73c2fdea-bf32-49b8-8930-fd1760eb2c8d', 'e7dc02f1-0534-4460-a0c8-c304d57ed778']",51,,,,,,,,,,,,,,,,,,France Women's,861,00:08:51.596,Carry,
,,,,"[90.3, 32.0]",,,,,,,,,,,,0.936946,,,,,,,,,,,,,,7ce7e4fa-c2a6-4023-94a6-2957cd43bb95,265,,,"[92.9, 31.8]",3893829,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clara Mateo,31636.0,Center Attacking Midfield,16,France Women's,861,"['0664b944-29a2-4123-a379-7ce4c247883e', '640812d5-a9d7-40fb-b46a-ee13dad297e1', 'd290f44b-1e04-4b7f-ba88-444658cd63c8', 'd53ee6b1-fef9-41b5-a373-e2d18ad5919b']",52,,,,,,,,,,,,,,,,,,France Women's,861,00:08:52.648,Carry,True
,,,,"[69.1, 7.7]",,,,,,,,,,,,4.399375,,,,,,,,,,,,,,00673218-309b-4e12-9051-9e603d62efca,278,,,"[58.4, 16.4]",3893829,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Selma Bacha,15471.0,Left Midfield,16,France Women's,861,"['1da71bb0-49db-4ee7-ae55-a5676b173033', 'a45b0b19-180f-4429-acbe-2579005dd458', 'e3fcab14-14db-4cce-941e-d99eb458d710']",3,,,,,,,,,,,,,,,,,,France Women's,861,00:09:03.388,Carry,True
,,,,"[85.8, 10.0]",,,,,,,,,,,,0.319134,,,,,,,,,,,,,,d0aeacab-103f-49ce-81fb-8803bc01e037,281,,,"[85.8, 10.0]",3893829,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clara Mateo,31636.0,Center Attacking Midfield,16,France Women's,861,"['56510abe-8c59-4e49-a691-239343f8dcfe', '5a6a3001-f65d-45b1-a8ad-e16743329dce']",9,,,,,,,,,,,,,,,,,,France Women's,861,00:09:09.056,Carry,
,,,,"[114.9, 21.3]",,,,,,,,,,,,4.064662,,,,,,,,,,,,,,abc45cb6-c38f-4d0a-b84f-7982cef22fe3,284,,,"[91.2, 6.2]",3893829,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Estelle Cascarino,31783.0,Left Back,16,France Women's,861,"['c7f4fb11-6711-405d-99c1-f08b49d2db7c', 'cf76904c-d00a-49d2-b823-a3e650e0a94d']",10,,,,,,,,,,,,,,,,,,France Women's,861,00:09:10.418,Carry,
,,,,"[107.6, 28.4]",,,,,,,,,,,,2.819219,,,,,,,,,,,,,,10f5585c-6b0d-412d-90cb-5e65960bcebf,297,,,"[104.0, 36.3]",3893829,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Estelle Cascarino,31783.0,Left Back,17,France Women's,861,"['453f937b-e014-469a-bcf2-e2274c0b8b62', '56e171c7-4568-4a27-a2a9-0bf9bcaee236', 'b311f638-1f91-4c46-8b39-222c5cd3f658', 'd18f7251-82be-4461-90bb-77178d4cc6e0']",50,,,,,,,,,,,,,,,,,,France Women's,861,00:09:50.097,Carry,True
,,,,"[21.2, 56.6]",,,,,,,,,,,,2.518766,,,,,,,,,,,,,,69399a2a-0b12-4364-ab51-4beff007a611,301,,,"[12.5, 51.7]",3893829,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carmen Milagros Montenegro Martínez,402790.0,Left Center Midfield,17,France Women's,861,"['292bc4c6-7419-4d29-bb7f-b9fd73808e96', '6fd7feac-9dc5-4f01-8568-b2aa96501cbc', 'fdf19629-6c9b-4581-a3eb-22e937261ac1']",52,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:09:52.917,Carry,True
,,,,"[85.4, 8.3]",,,,,,,,,,,,1.220319,,,,,,,,,,,,,,73ee08e6-aa03-4387-8e02-d76ff66ab520,305,,,"[81.5, 8.3]",3893829,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Onema Grace Geyoro,10272.0,Left Defensive Midfield,17,France Women's,861,"['2afc48f0-3502-460a-822f-ab52ad06c446', 'bb65f05c-259e-4d3e-ae2c-ba78c581ce5a']",56,,,,,,,,,,,,,,,,,,France Women's,861,00:09:56.828,Carry,
,,,,"[93.7, 13.9]",,,,,,,,,,,,0.192537,,,,,,,,,,,,,,3e4b54e3-b32d-4236-bd0c-9b4c36684f78,308,,,"[93.3, 13.9]",3893829,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clara Mateo,31636.0,Center Attacking Midfield,17,France Women's,861,"['6e4dd5f2-48e5-4bdb-88cb-9a7fd2120edf', 'c77d3870-893f-457e-aaa8-db3946fd1732']",58,,,,,,,,,,,,,,,,,,France Women's,861,00:09:58.840,Carry,
,,,,"[105.3, 7.4]",,,,,,,,,,,,0.325679,,,,,,,,,,,,,,1c4de217-61c9-46dc-884a-7620393ec01f,311,,,"[105.3, 7.4]",3893829,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Selma Bacha,15471.0,Left Midfield,17,France Women's,861,"['4c3e62ae-869d-4cf5-937a-d4ae517206ad', 'fd7c81f4-40e0-44cd-837e-af77e4afd15e']",0,,,,,,,,,,,,,,,,,,France Women's,861,00:10:00.589,Carry,
,,,,"[100.1, 15.8]",,,,,,,,,,,,0.802595,,,,,,,,,,,,,,3c2ec59d-0a42-4090-a8f3-4546507e8504,314,,,"[98.6, 14.9]",3893829,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clara Mateo,31636.0,Center Attacking Midfield,17,France Women's,861,"['49326f74-07ce-4a2c-b171-6811d482f74a', '75a969d3-21e0-4dac-9dde-d4cd82c2dc83']",1,,,,,,,,,,,,,,,,,,France Women's,861,00:10:01.888,Carry,
,,,,"[96.2, 47.6]",,,,,,,,,,,,1.977049,,,,,,,,,,,,,,e36a75c4-7603-4c51-a334-1414e3ad5294,317,,,"[90.1, 38.5]",3893829,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Léa Le Garrec,31529.0,Right Defensive Midfield,17,France Women's,861,"['2ec6d99d-9849-42a6-82aa-95ef7a9e91c7', 'dd80a1b4-5d32-473d-827f-4673a5be2dd5']",5,,,,,,,,,,,,,,,,,,France Women's,861,00:10:05.123,Carry,
,,,,"[38.8, 13.0]",,,,,,,,,,,,0.53276,,,,,,,,,,,,,,dbb3776d-a222-4d0a-961e-c9cd7f04149d,326,,,"[38.8, 14.3]",3893829,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Estelle Cascarino,31783.0,Left Back,20,France Women's,861,"['5dd187c6-b0ca-4608-afbe-32e9a4964dc6', 'd2e28850-f27e-413d-a841-59b3513fd45b']",50,,,,,,,,,,,,,,,,,,France Women's,861,00:10:50.318,Carry,
,,,,"[44.5, 31.0]",,,,,,,,,,,,2.967624,,,,,,,,,,,,,,1a4f3d18-5eb1-4b83-8b26-a716c627a1e9,329,,,"[45.2, 19.0]",3893829,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Onema Grace Geyoro,10272.0,Left Defensive Midfield,20,France Women's,861,"['65348a1b-6ea7-450e-8501-2cea4700ff31', 'f270e637-adc3-4798-86e8-019ca1d5d699']",51,,,,,,,,,,,,,,,,,,France Women's,861,00:10:51.458,Carry,
,,,,"[44.3, 50.4]",,,,,,,,,,,,0.649199,,,,,,,,,,,,,,124317e9-e677-4850-beab-462538cae264,332,,,"[43.9, 48.9]",3893829,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Right Defensive Midfield,20,France Women's,861,"['7c8f8069-dfc6-4346-9a03-b0a554163931', '8a32bd93-f77b-4574-b0e1-6d7205580e54']",55,,,,,,,,,,,,,,,,,,France Women's,861,00:10:55.578,Carry,
,,,,"[75.5, 65.0]",,,,,,,,,,,,4.139794,,,,,,,,,,,,,,044dedee-9a45-4719-b401-043b26c800ea,336,,,"[46.7, 55.8]",3893829,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Léa Le Garrec,31529.0,Right Defensive Midfield,20,France Women's,861,"['2ee3c8b4-2fb1-49df-91eb-211032d30ba5', 'eb46038d-beba-4bff-9cad-ee6678481c31']",57,,,,,,,,,,,,,,,,,,France Women's,861,00:10:57.845,Carry,
,,,,"[115.5, 66.9]",,,,,,,,,,,,4.124107,,,,,,,,,,,,,,afc9125d-21d4-4001-8f1f-608f5aa75ef8,339,,,"[96.7, 77.2]",3893829,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vicki Becho,49233.0,Right Midfield,20,France Women's,861,"['304eb300-115a-4522-b0e3-0316e631502d', '3500c027-aa43-4117-a355-3e74fec626c1', 'd578b82f-4165-4eae-9ee3-563055f6d9ce']",3,,,,,,,,,,,,,,,,,,France Women's,861,00:11:03.721,Carry,True
,,,,"[102.9, 61.3]",,,,,,,,,,,,0.288511,,,,,,,,,,,,,,e576c5de-e443-4c71-a462-97c2137bc8fb,353,,,"[102.7, 61.3]",3893829,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Léa Le Garrec,31529.0,Right Defensive Midfield,21,France Women's,861,"['6f7c6732-f98e-4d6c-a85d-452f15f3ba04', 'b9defaa8-8607-439a-aeaa-38e5f9f597a7']",43,,,,,,,,,,,,,,,,,,France Women's,861,00:11:43.154,Carry,
,,,,"[114.7, 59.2]",,,,,,,,,,,,0.624964,,,,,,,,,,,,,,5d45c7e4-3ef9-4883-b966-bd68d0ccd1fd,356,,,"[114.7, 59.2]",3893829,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clara Mateo,31636.0,Center Attacking Midfield,21,France Women's,861,"['d53cd960-350f-4687-956f-04bc5647ab6e', 'e115dc93-3946-4e52-bcbc-5cfb72fe1516']",44,,,,,,,,,,,,,,,,,,France Women's,861,00:11:44.537,Carry,
,,,,"[116.2, 76.3]",,,,,,,,,,,,6.346997,,,,,,,,,,,,,,48336b79-1d58-4b40-b523-6545b1116643,361,,,"[110.4, 59.8]",3893829,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clara Mateo,31636.0,Center Attacking Midfield,21,France Women's,861,"['3840ba3d-52c9-42b4-9637-e27d9be58b38', 'e4f3e732-439c-4233-a182-22d0af3dceb7', 'fe1f64a1-9df1-49e1-b260-336ed6453ede']",45,,,,,,,,,,,,,,,,,,France Women's,861,00:11:45.843,Carry,True
,,,,"[11.8, 21.3]",,,,,,,,,,,,1.442311,,,,,,,,,,,,,,2ac70ea1-c079-4340-bdfb-d99f025ca70e,366,,,"[6.0, 25.8]",3893829,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carina Alicia Baltrip-Reyes,402784.0,Left Back,21,France Women's,861,"['99be5f75-7d74-431b-9b5f-dea07282cd81', 'e75e3ece-2e68-49e2-bd03-0aab169ee0c0']",53,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:11:53.813,Carry,
,,,,"[73.2, 58.6]",,,,,,,,,,,,1.496115,,,,,,,,,,,,,,512b51a4-c103-44ea-b947-bde028c9cce9,370,,,"[73.8, 57.7]",3893829,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maëlle Lakrar,31784.0,Right Center Back,21,France Women's,861,"['b9486293-2ed9-466d-b4fc-37df5dec72a0', 'db194887-2af7-4038-bb6d-5c3ebd9f93cc']",57,,,,,,,,,,,,,,,,,,France Women's,861,00:11:57.004,Carry,
,,,,"[94.6, 59.0]",,,,,,,,,,,,2.012932,,,,,,,,,,,,,,d0f36142-d226-41aa-9a23-d10cd0dcd734,376,,,"[91.8, 55.4]",3893829,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Onema Grace Geyoro,10272.0,Left Defensive Midfield,21,France Women's,861,"['17f0e324-3553-454d-88ce-7dd1703355f8', '418b12b4-1968-4579-9584-37430c9c44f6', 'f7962df5-1999-4f58-b1e9-15982f944429']",0,,,,,,,,,,,,,,,,,,France Women's,861,00:12:00.560,Carry,True
,,,,"[105.1, 75.5]",,,,,,,,,,,,0.047665,,,,,,,,,,,,,,62a09468-6425-4493-901f-bcd3dc484f12,380,,,"[105.1, 75.5]",3893829,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Léa Le Garrec,31529.0,Right Defensive Midfield,21,France Women's,861,"['ebbe191f-c6eb-433f-9f79-8a0c25f04162', 'ecd8eb5b-5d0f-4b8c-9298-4b83b1551b52']",4,,,,,,,,,,,,,,,,,,France Women's,861,00:12:04.404,Carry,
