50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c1886e8-8bf6-4e11-a424-4b1038562e68,2796,,,"[64.7, 51.2]",3893791,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,140,Spain Women's,863,['165426c5-725f-4321-86ee-5742d69d558f'],56,,,,,,,,,,,,,,,,,Spain Women's,863,00:35:56.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9404933-d77c-4401-9567-2b0cb717d5e6,2799,,,"[63.5, 65.5]",3893791,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,140,Spain Women's,863,['27452d21-827e-479a-b260-70b63944001f'],59,,,,,,,,,,,,,,,,,Spain Women's,863,00:35:59.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,174e90f6-5906-4c26-883a-0a785be3d986,2802,,,"[79.7, 52.8]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,140,Spain Women's,863,['6513d9eb-c1b0-43e9-983c-a5114bf68c7b'],1,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:01.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab71d4d4-71dc-48f1-94d0-5616d1b6fea4,2806,,,"[93.0, 72.7]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,140,Spain Women's,863,['73f828ca-e646-40b5-b9f1-946bda4b9c9a'],4,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:04.969,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c981aec1-0ce6-4964-aee6-351da246e077,2810,,,"[93.3, 58.4]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,140,Spain Women's,863,['1441a4e9-cdfc-4073-aaa6-c096f5796da4'],6,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:06.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34a2c15e-255b-4890-a8f4-392af9cf5ada,2814,,,"[33.3, 16.4]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sheika Daleicha Scott Richardson,401801.0,Left Wing,140,Spain Women's,863,['3babda38-92eb-4420-9edb-688fb92d331d'],9,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:36:09.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,198008db-ab1f-47a2-8659-74a3016fecd7,2821,,,"[66.9, 67.2]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,140,Spain Women's,863,['c0d077d0-6bf6-4055-a8d9-ab4d8c9ccbc1'],13,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:13.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e40e91ee-79c6-4d23-a05b-f5e9f3bd0444,2824,,,"[73.8, 51.9]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,140,Spain Women's,863,['8b57e4e5-5e67-42de-ac9d-4ded4cce8a0b'],14,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:14.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,86205220-ef8b-405b-b237-c79d3e7be2cf,2827,,,"[85.7, 3.5]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,140,Spain Women's,863,['8855c7fb-7dc8-4562-b953-8d11c40c6cbd'],18,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:18.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,613f8739-52f8-45a0-b983-76c21ee8ed1e,2832,,,"[103.1, 34.7]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,140,Spain Women's,863,['13c58e7d-9d7e-44da-b93a-044eac904656'],23,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:23.688,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,78d16bfb-b5b1-42f6-b3dc-c2d7fab57851,2838,,,"[79.0, 27.9]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sheika Daleicha Scott Richardson,401801.0,Left Wing,140,Spain Women's,863,['b8089cf8-6ee8-4226-a567-b3210a5ff62a'],46,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:36:46.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,735e2453-2a7e-4e27-b03b-dddbaf9a83c9,2841,,,"[22.5, 49.4]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,140,Spain Women's,863,"['19b35932-713b-40cb-88fa-adeb7c33fdeb', '4ba3bf41-eb4e-4c6e-a46e-4af59a355be4']",48,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:48.724,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be05eea-48a1-433f-8a56-fc16a6efc250,2844,,,"[4.2, 44.2]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Isabel Rodríguez Rivero,49830.0,Goalkeeper,140,Spain Women's,863,['021c19fd-c094-432b-9cbc-1c90e5ba9503'],50,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:50.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cdb3010-9217-4172-8d68-5b39474b9689,2848,,,"[2.5, 64.8]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,140,Spain Women's,863,['a2d7938b-5d5e-4339-8a8c-94882be80312'],53,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:53.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd8d694-3cb2-455b-8db4-36302241799c,2852,,,"[16.4, 55.6]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,140,Spain Women's,863,['3b213364-fd7b-4dae-ab54-285757aa8c09'],56,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:56.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6feadf-5935-42ae-84b6-a896e61ae100,2855,,,"[15.4, 73.9]",3893791,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,140,Spain Women's,863,['2dc7f013-c9a3-42b3-bdb5-ac64e01137cd'],58,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:58.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1a45087-f471-4287-abcf-42a62ba96e93,2859,,,"[8.6, 64.7]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,140,Spain Women's,863,['af1c938d-0856-457e-94fb-12d4508c0438'],0,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:00.322,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,045f5a80-d530-4afb-a17d-75246a3537af,2861,,,"[31.6, 64.3]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,140,Spain Women's,863,['03f167ed-dff8-4628-94f5-45191c342def'],1,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:01.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17519ab0-07f4-4240-bf62-7ca96319e772,2866,,,"[51.1, 60.5]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,140,Spain Women's,863,['c3e1def9-a594-49c0-89c9-0c1397f450df'],5,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:05.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513a241-a452-4e38-a651-76bfb2fcfd43,2868,,,"[45.9, 58.2]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,140,Spain Women's,863,['56bb5255-fa79-40cf-b378-97ae574f3b45'],6,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:06.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3bd0e3d-0075-4002-bf94-7de499ee7d3c,2871,,,"[62.7, 22.2]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olga  Carmona García,49836.0,Left Back,140,Spain Women's,863,['b539f5f5-7f56-4d58-8166-ce1a6de4b7e6'],10,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:10.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f621b975-9045-48e7-ac27-9386964b0832,2874,,,"[99.7, 33.8]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,140,Spain Women's,863,['243d948d-21ad-46c2-adb7-528b49b8b852'],14,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:14.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad4bc69e-6424-484d-b25f-923c19fc2f43,2883,,,"[63.0, 9.4]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sheika Daleicha Scott Richardson,401801.0,Left Wing,141,Costa Rica Women's,1832,['5ae24a97-4cd9-4876-8347-ed489c8d3330'],41,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:37:41.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ccfd718-60ac-4837-a2ac-be39454293da,2888,,,"[43.8, 66.5]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,142,Spain Women's,863,['bbef9c85-b2bf-4012-b9ee-cdc5c3451baf'],49,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:49.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cd2a51f-7efe-4871-aded-f59455b0f9a2,2892,,,"[68.2, 6.9]",3893791,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,142,Spain Women's,863,['e8cbf2cf-3dd4-4738-89ae-41667a146d04'],55,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:55.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc6517f-56fc-4079-86ca-a10365682b44,2895,,,"[104.9, 36.5]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexia Putellas Segura,10143.0,Left Center Midfield,142,Spain Women's,863,['9ebaf3aa-3ca3-4897-bffe-9a89bf501503'],1,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:01.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f3c08c-f2d9-414e-98e7-16ed842ffcc8,2898,,,"[109.6, 30.9]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Wing,142,Spain Women's,863,"['19bd12f2-3397-4430-b5c0-07e40d1ade39', '4402adb2-c8d1-4d9c-bddf-28f4dd78c93c']",2,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:02.154,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,162defe0-a055-4d3b-9343-7120f25f2d68,2902,,,"[56.8, 35.9]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexandra Pinell González,401800.0,Center Attacking Midfield,143,Costa Rica Women's,1832,['4025b83f-f06b-464e-985b-79f73a4fcb24'],36,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:38:36.113,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,450a2dc1-5571-4b8f-9dad-57ab83f455d3,2905,,,"[67.1, 27.1]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sheika Daleicha Scott Richardson,401801.0,Left Wing,143,Costa Rica Women's,1832,['2de02c7d-761a-4d3f-b8dc-4473e0dd8828'],39,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:38:39.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,46cda85f-a695-4b7d-9d4e-05b809d82568,2907,,,"[9.1, 40.1]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Isabel Rodríguez Rivero,49830.0,Goalkeeper,144,Spain Women's,863,['96a20dc7-7b84-4a1a-b40b-b22b90c6f2fc'],41,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:41.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cce49dbf-2fba-46a5-9742-3f28e5ef2bfc,2910,,,"[27.1, 45.2]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,144,Spain Women's,863,['6a3128f3-5827-49ae-b3e7-328c20b9ad04'],46,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:46.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e2c62f-b62f-4895-b516-89d875abc892,2913,,,"[19.5, 19.8]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivana Andrés Sanz,49831.0,Left Center Back,144,Spain Women's,863,['c88d6683-c071-4de7-987c-0bfcd0b86c5e'],48,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:48.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0cb2ee5-f923-4296-aa72-d16b3a5a2f7d,2916,,,"[49.7, 3.9]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olga  Carmona García,49836.0,Left Back,144,Spain Women's,863,['4a879323-9b85-472a-b03b-32398e2c5812'],54,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:54.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,645012e5-bb06-4bcf-b4e2-e2623bccf82e,2919,,,"[55.8, 17.8]",3893791,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,144,Spain Women's,863,['8ca7e6b1-934f-4fa4-a3ad-21d429fca47f'],59,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:59.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c7346f-dd40-466a-b310-30d819cb46ec,2922,,,"[73.5, 21.6]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,144,Spain Women's,863,['c68af313-ad72-45c1-9b4a-b3376dba2c9b'],1,,,,,,,,,,,,,,,,,Spain Women's,863,00:39:01.172,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2422b0d1-1ca1-41b4-8f52-81e3e83ce082,2925,,,"[93.0, 27.6]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Hermoso Fuentes,10151.0,Center Forward,144,Spain Women's,863,['b7196836-00e1-420d-8afa-eec169c52cba'],4,,,,,,,,,,,,,,,,,Spain Women's,863,00:39:04.045,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7e5fabef-1185-4a7d-a380-d84a915c43a6,2927,,,"[65.4, 20.5]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Priscila Chinchilla,34483.0,Center Forward,145,Costa Rica Women's,1832,['4d281ab6-9db2-4358-b07a-9259cd5b3486'],39,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:39:39.566,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,100ebcd1-dd03-4b20-9613-41db3f95eaf2,2929,,,"[71.6, 46.7]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jennifer Hermoso Fuentes,10151.0,Center Forward,145,Costa Rica Women's,1832,['dd98bf1b-cbfc-4307-8eea-5c250a344c37'],41,,,,,,,,,,,,,,,,,Spain Women's,863,00:39:41.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb24fd65-4af6-481d-a045-d8190fd5de76,2934,,,"[41.3, 17.8]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valeria del Campo Gutiérrez,361135.0,Left Back,145,Costa Rica Women's,1832,['41c96094-7448-4199-b669-823f9f4912c7'],44,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:39:44.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,732d8e6c-d721-4f54-a401-8de37a82b4b5,2938,,,"[26.0, 22.3]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mariana De Los Angeles Benavidez,34477.0,Left Center Back,145,Costa Rica Women's,1832,['a74ffa40-c289-47ca-819d-46d201e69538'],46,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:39:46.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51055f69-d153-4829-907d-70d9fe7adf0a,2941,,,"[50.9, 6.0]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristín Yorleny Granados Gómez,401804.0,Left Defensive Midfield,145,Costa Rica Women's,1832,['9cc65433-0907-4d94-a928-51500973f3ea'],50,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:39:50.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf848415-b90c-4670-b560-d44bcb4e6dce,2944,,,"[76.7, 24.3]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Priscila Chinchilla,34483.0,Center Forward,145,Costa Rica Women's,1832,['2b47d05b-6dd2-41dd-923f-2179b64c7b61'],53,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:39:53.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b67cf235-9df5-4724-b1de-b615849dcd4a,2948,,,"[34.0, 48.0]",3893791,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia  Zornoza Sánchez,50156.0,Center Defensive Midfield,146,Spain Women's,863,['f1a544a1-9ce5-4148-aec9-4483409054ae'],58,,,,,,,,,,,,,,,,,Spain Women's,863,00:39:58.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cec7bf5f-466b-499f-9a25-656f4bf405e7,2951,,,"[44.5, 69.5]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,146,Spain Women's,863,['5975716c-dfbd-4ab3-8fb6-c9de76fa1486'],0,,,,,,,,,,,,,,,,,Spain Women's,863,00:40:00.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e91bfe3a-cd08-41a2-9268-45e9a5777df2,2954,,,"[80.6, 74.1]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alba María Redondo Ferrer,50151.0,Right Wing,146,Spain Women's,863,['905af595-081e-4110-ad0a-2214dd37fda3'],5,,,,,,,,,,,,,,,,,Spain Women's,863,00:40:05.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033b2f4-257c-423c-bc4c-5189d3f07dc7,2957,,,"[92.0, 73.5]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,146,Spain Women's,863,['0ae69aab-e055-4c6b-9226-b7359c8345f3'],8,,,,,,,,,,,,,,,,,Spain Women's,863,00:40:08.147,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,71ac7366-e90e-489d-971d-add6b1b71c03,2960,,,"[102.7, 64.4]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,146,Spain Women's,863,['1594abdd-7f07-499e-b207-88504ac9a8a2'],12,,,,,,,,,,,,,,,,,Spain Women's,863,00:40:12.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f05a27-fe66-4103-baf5-8fc176d9835b,2962,,,"[57.4, 22.0]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sheika Daleicha Scott Richardson,401801.0,Left Wing,147,Costa Rica Women's,1832,['8a4aacf8-1a9e-48f6-9dfa-98b4d9fb3e0b'],35,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:40:35.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76773f83-32d7-462d-be6a-f42ac47e886c,2965,,,"[63.4, 22.7]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Priscila Chinchilla,34483.0,Center Forward,147,Costa Rica Women's,1832,['de9c0b4f-f45a-4dd3-8377-1f90ffe47fbd'],38,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:40:38.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,977bc911-214d-4ca0-a9d3-ced41e25e302,2968,,,"[13.2, 40.7]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Isabel Rodríguez Rivero,49830.0,Goalkeeper,148,Spain Women's,863,['e526c9d6-384c-4a0e-80c2-0042a32e4cb0'],43,,,,,,,,,,,,,,,,,Spain Women's,863,00:40:43.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec0f33b-e2a9-44ba-a7ea-f9eb31a7a8dd,2970,,,"[26.9, 27.6]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivana Andrés Sanz,49831.0,Left Center Back,148,Spain Women's,863,['8883d297-e378-46a0-9eb5-5dbfa4cda507'],46,,,,,,,,,,,,,,,,,Spain Women's,863,00:40:46.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,937d47ce-3697-4a41-aeb0-3452e493f3b8,2973,,,"[42.4, 49.8]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,148,Spain Women's,863,['bc2adb32-70a1-43d9-9b6a-c800c08e22db'],53,,,,,,,,,,,,,,,,,Spain Women's,863,00:40:53.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdc243bb-e20e-4798-b84a-e010bbac3b70,2976,,,"[62.7, 73.4]",3893791,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,148,Spain Women's,863,['14b2aa20-59b2-4566-81d5-36f2ec99ce42'],56,,,,,,,,,,,,,,,,,Spain Women's,863,00:40:56.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee3d466-ee31-4755-9bb5-d591093e2805,2985,,,"[104.8, 20.6]",3893791,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olga  Carmona García,49836.0,Left Back,148,Spain Women's,863,['3fc4b047-671a-4ee2-a892-c11c6c29a3d5'],5,,,,,,,,,,,,,,,,,Spain Women's,863,00:41:05.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6754967b-072c-4e93-b910-51270c647e94,2987,,,"[99.6, 24.4]",3893791,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,148,Spain Women's,863,['d9752d71-879a-4a54-85cd-20ca6747f6bf'],6,,,,,,,,,,,,,,,,,Spain Women's,863,00:41:06.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd64d245-a528-4651-af6b-f1c43dbb37af,2991,,,"[88.1, 38.3]",3893791,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,148,Spain Women's,863,['079fff16-7d51-4117-9e66-1045b4dbc696'],9,,,,,,,,,,,,,,,,,Spain Women's,863,00:41:09.056,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8a240624-70a9-450b-aaa3-6f3ec70d3e25,2994,,,"[112.0, 33.8]",3893791,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,148,Spain Women's,863,['1c48b0d7-fab6-4e16-b1c2-838370fec504'],11,,,,,,,,,,,,,,,,,Spain Women's,863,00:41:11.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f7a265-bf77-4b16-bb0e-4bcbdbad0dd8,2998,,,"[110.0, 40.0]",3893791,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Hermoso Fuentes,10151.0,Center Forward,148,Spain Women's,863,['1266082b-f18f-4017-b7b2-c0e46f33faf5'],14,,,,,,,,,,,,,,,,,Spain Women's,863,00:41:14.545,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,108bf632-c957-47fc-999d-bada660c4d7e,3005,,,"[42.7, 43.0]",3893791,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Priscila Chinchilla,34483.0,Center Forward,148,Spain Women's,863,['9814ea08-c26a-4908-888d-b0c0be550086'],20,,,,,,,,,,,,,,,,,Costa Rica Women's,1832,00:41:20.112,Ball Receipt*,
